step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106
23500	-618.940203045926182	-625.795690996885583	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589989809367097	-1	1	2	5	6	4	5	7	6	10	8	9	8	11	11	10	12	12	12	12	13	16	15	16	18	15	15	18	17	18	18	20	19	20	22	21	22	21	21	21	19	20	21	22	24	22	23	23	22	26	25	23	24	24	26	24	25	24	26	26	26	23	26	26	25	27	27	28	28	28	28	26	29	29	27	29	30	30	31	30	30	31	30	30	31	31	32	32	32	33	30	32	33	33	34	34	33	36	35	36	35	34	36	35	36	39	0	1	1	3	1	3	3	4	7	8	8	9	6	10	12	13	14	13	13	13	14	23	16	21	21	21	21	22	26	23	27	25	22	41	31	32	32	17	22	30	30	25	22	31	32	33	38	23	25	39	30	34	39	33	39	38	47	49	52	49	54	46	44	58	56	38	57	58	61	56	64	56	75	64	58	61	61	71	58	64	66	73	71	68	75	83	77	78	79	81	68	79	84	82	83	68	75	94	94	96	85	92	104	97	85	103	1	1	1	2	4	1	1	1	1	2	1	2	3	1	1	1	1	2	2	2	1	1	3	1	3	1	1	1	2	1	2	1	2	1	1	1	1	3	4	2	1	1	3	2	1	2	1	3	2	2	3	2	2	2	2	3	1	1	2	1	1	1	2	1	1	3	1	1	2	1	2	2	1	2	2	2	2	1	3	2	1	1	1	1	3	1	2	1	1	1	1	1	3	1	2	2	4	2	1	1	1	1	1	1	2	2
24000	-591.132203174338997	-597.987691125298397	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636532878722095	-1	0	5	5	4	3	6	6	7	10	9	9	8	11	11	10	12	12	12	12	13	15	16	15	17	16	15	17	18	17	19	19	19	20	21	21	22	21	22	21	21	20	22	23	24	22	23	23	22	26	25	23	23	23	25	25	26	26	25	26	26	26	25	25	26	27	28	28	28	29	28	27	30	30	28	29	30	31	32	30	30	31	29	29	32	32	30	32	32	33	31	32	34	33	35	34	32	32	34	34	35	34	35	37	39	38	0	1	6	6	6	2	6	5	7	13	8	9	5	11	9	13	14	16	13	13	8	19	20	21	27	10	21	22	26	23	25	25	28	30	31	32	32	29	28	30	30	32	30	35	36	33	38	43	42	55	30	34	34	46	39	35	47	49	52	49	54	54	35	49	35	44	57	58	62	66	58	63	68	71	58	61	61	84	64	68	66	68	75	68	75	83	69	78	80	63	83	83	84	79	75	86	68	73	94	86	96	97	97	103	101	104	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	3	1	4	2	2	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	4	1	2	1	1	2	1	1	1	2	2	2	2	2	2	2	1	2	1	1	1	1	2	1	1	2	2	1	3	1	2	2	1	1	2	1	2	1	1	4	1	2	2	1	2	1	1	2	1	1	1	1	2	2	2	1
24500	-613.490867525180420	-620.346355476139820	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687123610347083	-2	0	3	5	6	5	7	5	7	10	9	9	10	11	11	10	13	12	12	10	12	15	15	15	17	15	15	17	18	18	18	19	20	20	21	21	21	20	20	19	22	19	21	22	24	21	22	23	23	27	24	24	22	23	25	25	25	24	25	26	26	25	28	26	26	24	26	26	28	30	28	27	29	29	29	27	29	30	30	31	29	31	29	30	31	30	32	32	32	33	32	32	33	33	35	34	34	35	34	35	36	33	35	36	39	40	0	1	2	3	8	1	6	3	6	5	8	9	11	11	9	3	11	20	13	12	16	13	19	17	27	17	21	22	21	20	27	25	28	40	25	25	32	21	19	23	30	27	34	36	32	22	31	43	37	55	23	48	43	46	28	36	47	38	43	49	62	54	72	58	56	44	57	58	61	44	64	56	68	64	58	61	61	75	71	74	72	74	64	73	83	58	76	78	80	63	83	74	84	82	85	86	102	94	82	86	96	91	97	103	101	104	1	1	1	1	1	3	1	1	1	2	2	1	1	1	2	4	2	2	1	1	1	2	1	1	1	1	2	1	2	3	2	1	2	1	2	3	1	3	3	3	2	1	1	1	2	2	1	2	1	1	4	1	1	1	3	2	2	1	2	1	1	2	1	2	1	1	1	2	1	4	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	3	2	1	1	3	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	2
25000	-591.715089421459766	-598.570577372419166	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601475870114941	-2	1	3	6	6	5	5	7	6	10	8	9	9	10	11	11	12	11	11	12	13	15	14	15	18	15	17	17	18	18	18	19	20	19	21	21	20	22	22	21	21	20	22	22	23	22	23	24	22	27	24	23	24	25	25	24	25	25	25	26	26	24	27	26	27	26	27	28	27	29	29	28	30	30	28	30	30	29	31	30	31	30	30	29	30	31	32	31	32	34	31	32	33	32	35	34	32	36	32	35	36	36	35	37	39	39	0	1	1	3	3	3	3	5	7	5	2	9	6	11	12	13	14	13	13	18	11	13	12	21	21	21	21	23	21	20	21	25	28	30	29	32	32	37	33	34	30	25	34	36	32	22	38	43	42	55	34	40	43	62	33	37	47	49	51	58	62	46	44	58	56	56	57	31	61	44	64	66	71	64	58	61	69	68	64	64	63	68	75	68	75	68	61	78	83	81	80	74	84	82	79	75	85	94	82	86	96	68	97	102	101	104	1	1	3	1	1	1	1	1	1	2	3	2	2	1	1	1	1	1	2	1	1	3	2	1	2	1	3	2	3	3	2	1	1	1	2	2	1	2	2	2	1	1	2	1	2	3	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	4	1	3	2	1	1	2	1	2	1	1	2	2	2	1	2	1	2	2	3	1	2	1	1	1	2	1	1	2	1	2	1	1	1	3	1	1	2	1
25500	-617.038671947648027	-623.894159898607427	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615524141894759	0	1	5	4	5	4	6	6	7	11	8	10	10	11	12	11	12	13	12	9	13	16	15	15	18	14	16	17	17	18	17	19	18	21	21	21	22	22	23	21	21	20	23	22	21	22	23	24	23	28	25	24	22	24	25	25	26	26	27	26	24	26	28	25	25	26	27	28	27	29	29	27	29	28	28	30	30	31	32	30	28	31	30	28	31	31	32	33	32	33	32	33	33	33	35	34	33	36	35	35	35	35	35	37	39	41	0	1	1	1	1	1	4	3	3	8	8	3	3	11	9	13	14	20	13	3	11	19	18	21	27	17	21	19	26	22	27	27	22	30	27	32	32	32	28	30	30	29	30	31	25	28	38	40	44	39	43	30	16	46	13	38	47	49	34	49	46	54	56	36	35	56	47	58	61	56	64	65	58	58	58	69	61	73	74	71	56	73	75	64	75	68	61	78	80	81	83	71	84	82	85	86	71	94	94	86	92	97	97	103	96	104	1	1	2	2	2	2	1	1	1	2	1	3	3	2	3	1	1	2	1	3	2	2	1	1	1	1	1	2	2	1	1	1	1	2	3	1	2	1	3	2	1	1	2	4	2	3	1	1	1	2	1	4	3	1	6	2	2	1	4	2	1	2	2	2	2	1	2	1	2	1	2	1	2	1	1	1	2	1	2	1	2	1	1	2	2	2	4	1	1	2	1	2	2	1	2	2	2	2	1	1	1	1	1	1	2	3
26000	-597.225342010699137	-604.080829961658537	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599771969476710	0	1	4	5	6	3	6	6	6	9	8	9	9	10	10	11	13	10	12	11	11	15	15	15	14	16	17	17	16	17	18	17	20	20	21	21	21	21	23	21	21	20	22	23	22	22	22	24	22	27	25	24	23	25	26	26	26	25	26	27	25	24	27	24	26	27	26	28	27	29	29	27	28	28	28	29	30	30	31	30	31	30	30	29	32	32	30	32	32	34	31	33	33	32	33	35	32	35	34	35	36	36	34	36	39	41	0	1	1	3	3	1	3	3	1	8	5	9	6	5	9	13	21	13	18	6	10	19	19	21	14	14	21	22	21	22	32	26	22	23	31	32	26	31	28	30	30	32	30	35	32	33	29	43	37	33	48	41	41	62	46	44	37	49	52	49	39	46	44	49	44	44	47	64	61	63	64	65	58	64	49	61	61	73	71	75	72	58	58	68	82	79	61	78	83	81	75	71	84	82	75	86	75	94	94	83	96	97	97	103	96	104	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	1	1	1	1	4	1	2	1	2	2	3	3	1	3	1	1	1	2	3	2	2	3	2	3	2	3	1	2	1	3	1	3	1	1	3	1	2	1	1	3	2	2	2	1	2	1	1	1	1	2	2	2	2	2	1	2	1	2	2	3	2	2	1	2	1	2	3	3	1	1	1	3	2	1	2	1	2	2	1	2	1	2	2	1	3	1	2	1	1	2	3
26500	-637.767764291611684	-644.623252242571084	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629095887129320	-1	0	3	3	5	3	6	7	6	10	9	9	8	9	11	11	13	13	12	10	12	15	15	13	18	15	16	17	17	18	15	19	19	20	22	22	21	21	22	20	21	20	21	19	23	23	24	22	23	28	24	22	22	24	26	26	26	22	26	26	26	25	25	26	25	26	27	27	27	27	28	27	27	29	28	29	31	30	32	30	31	30	29	28	32	31	31	32	31	34	31	32	34	33	36	34	33	35	34	35	35	37	34	37	40	41	0	1	2	1	3	1	3	5	3	5	8	7	4	8	12	10	11	20	10	8	5	19	18	11	17	24	31	22	26	23	21	10	28	30	44	37	32	27	33	30	30	27	23	25	27	33	42	34	25	62	30	30	34	46	46	35	47	42	34	49	46	22	36	58	35	35	57	58	61	56	64	63	49	71	45	61	61	73	71	73	72	73	58	73	75	83	69	73	64	81	68	75	84	73	74	86	92	94	94	86	96	97	92	103	101	104	1	1	1	2	1	1	2	1	1	3	2	1	2	1	1	1	2	1	1	2	4	2	1	2	3	1	1	1	1	1	1	3	1	1	2	1	1	2	2	1	2	2	3	1	4	2	2	1	2	1	2	2	1	1	2	2	2	1	3	2	1	5	1	2	2	2	1	2	1	1	1	1	2	1	2	2	3	2	2	2	2	2	2	1	2	1	2	3	3	2	1	2	3	3	3	2	1	2	1	3	1	2	1	2	3	2
27000	-644.059180337445582	-650.914668288404982	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533272695419319	-1	1	3	6	5	5	5	8	6	10	8	10	9	11	11	10	13	12	12	12	12	15	16	15	17	15	16	17	17	18	18	19	20	20	21	21	21	22	23	21	21	21	21	22	22	22	22	23	23	27	24	22	24	24	25	25	24	25	26	26	25	26	25	26	25	26	28	27	28	28	29	28	28	30	29	29	31	30	31	31	30	30	29	30	32	32	33	32	33	34	31	32	33	32	34	34	32	35	34	35	35	36	36	36	40	40	0	1	1	3	3	3	3	1	7	3	5	9	8	5	9	3	14	10	13	13	5	19	13	21	27	21	24	22	26	23	27	25	22	30	31	32	32	32	33	30	23	31	30	26	25	22	42	40	42	39	30	23	34	33	33	36	47	42	40	35	54	19	45	58	38	35	57	58	61	36	64	56	58	64	64	61	69	58	64	75	72	73	68	58	83	91	62	58	80	81	64	75	84	82	85	86	68	94	94	85	86	85	92	97	101	103	1	1	2	1	1	1	1	5	1	4	2	2	1	4	2	2	1	1	1	2	3	2	4	3	1	2	1	1	1	1	1	1	2	2	2	1	1	1	2	2	3	1	2	3	2	2	1	1	1	2	2	3	2	2	2	2	1	2	2	3	1	7	1	1	2	2	2	1	2	3	2	1	1	2	2	2	2	3	3	1	1	1	1	2	2	1	3	3	1	2	3	1	2	1	1	1	3	2	1	1	2	1	2	2	3	2
27500	-653.736517554445982	-660.592005505405382	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541557840412604	-1	0	4	3	5	5	6	7	7	10	9	8	7	11	12	10	11	12	13	10	13	15	15	15	17	15	17	17	17	19	18	19	19	18	21	22	21	21	21	20	21	21	21	23	23	21	24	20	23	26	25	24	23	22	24	25	25	25	26	27	27	25	27	25	27	26	25	28	27	29	27	27	29	29	28	29	30	30	31	30	29	31	30	29	31	32	32	32	32	34	32	33	32	32	35	34	33	35	34	35	33	37	35	36	39	41	0	1	2	1	1	3	3	3	5	8	8	9	6	11	9	13	11	3	16	13	18	19	19	21	21	21	21	19	21	34	27	27	28	19	25	27	32	31	20	30	40	27	34	25	38	6	42	30	25	46	30	43	43	39	28	45	47	42	52	49	54	54	56	36	27	35	47	58	54	56	64	56	68	64	58	69	61	84	64	58	44	74	75	58	75	83	76	78	80	81	83	74	84	82	91	101	79	94	94	86	86	92	74	97	101	103	1	1	1	2	3	1	2	1	1	2	1	1	1	1	2	1	1	4	2	1	1	2	1	1	2	1	2	2	2	1	1	2	1	3	2	1	1	1	5	1	1	1	2	3	1	6	2	1	3	3	2	2	1	1	2	1	1	1	1	2	2	2	2	2	4	2	1	2	3	2	1	1	1	2	1	1	2	1	2	2	2	1	1	2	2	1	2	1	1	2	2	2	1	1	2	1	1	2	1	1	1	3	3	2	4	2
28000	-604.688977979771266	-611.544465930730667	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601167229374446	0	1	3	5	5	4	6	7	6	10	9	9	9	11	11	8	13	10	13	12	13	15	16	16	18	15	16	17	17	19	18	18	19	18	21	21	22	22	23	20	21	20	21	20	23	22	24	23	23	26	25	22	23	24	25	24	26	24	26	25	26	25	25	26	25	26	27	27	28	28	28	27	30	29	28	29	31	31	31	30	29	30	31	29	31	32	32	31	32	33	32	32	34	32	36	34	33	35	34	34	36	37	35	36	40	38	0	1	2	1	3	1	4	5	3	8	5	9	6	11	9	6	14	6	18	10	14	19	16	17	26	21	21	23	26	13	27	29	28	23	44	27	32	31	33	34	30	25	34	25	36	22	37	43	36	39	43	40	34	39	33	44	47	42	52	36	46	54	44	60	37	44	57	58	61	63	64	56	64	71	68	61	69	84	73	71	66	68	75	58	64	85	69	68	80	81	83	80	84	82	83	86	83	94	82	83	96	97	97	97	96	104	1	1	1	3	1	2	1	1	2	2	1	1	3	1	2	2	1	2	1	1	1	1	4	2	2	1	2	1	2	5	1	1	1	1	1	3	2	2	2	2	1	1	2	1	1	4	1	1	1	2	1	1	2	1	2	2	1	2	2	2	2	1	2	1	2	2	1	2	1	2	1	2	2	1	1	2	2	1	1	1	1	2	1	3	3	1	2	2	1	2	1	2	2	1	2	1	2	2	2	2	1	2	2	2	3	1
28500	-619.532851225491981	-626.388339176451382	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645836477288913	-1	1	3	5	5	4	5	7	7	11	9	9	9	11	9	9	12	13	13	11	12	15	13	15	17	14	16	17	18	17	19	20	20	20	21	22	18	21	22	20	21	21	21	22	23	23	24	23	23	27	26	24	24	24	24	26	25	25	26	26	27	25	24	25	27	27	28	28	28	29	28	27	28	30	28	29	30	30	32	30	29	29	29	29	32	32	32	32	33	34	32	33	33	33	35	34	32	36	34	36	36	36	34	37	40	41	0	1	1	6	6	1	3	5	3	11	5	9	3	5	9	3	11	13	20	13	14	19	6	17	21	21	21	22	26	18	25	37	28	23	27	37	25	27	33	18	34	27	30	38	25	39	25	40	37	39	48	18	43	39	33	27	47	49	48	49	62	54	42	49	44	44	57	58	61	66	64	56	58	64	64	61	69	84	71	75	72	73	68	64	83	83	77	71	68	81	74	74	84	82	85	86	75	99	82	86	96	97	97	103	96	102	1	1	2	1	1	2	1	1	2	1	2	1	2	2	1	2	2	2	1	1	1	1	4	1	2	1	2	1	2	2	1	2	2	4	2	2	1	2	1	3	1	3	2	1	2	1	2	2	3	2	1	4	2	1	2	6	1	1	2	2	1	1	2	1	2	2	1	2	1	1	2	1	1	2	2	2	1	1	2	1	1	1	1	3	2	2	2	1	2	3	1	1	2	3	1	1	3	1	2	2	1	2	1	2	3	2
29000	-579.776449458766820	-586.631937409726220	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618296673767735	-1	0	3	5	5	5	5	8	5	11	9	10	10	9	12	9	13	11	12	10	12	15	15	15	16	15	17	17	17	19	18	19	20	18	20	20	22	21	23	20	22	21	22	23	24	23	23	24	22	26	22	24	22	25	25	24	25	25	26	27	26	25	26	25	25	25	26	28	28	27	28	28	30	28	29	30	31	30	31	30	31	31	30	29	32	32	32	31	33	34	31	31	34	33	35	34	33	35	34	34	35	36	35	36	37	40	0	1	2	3	3	3	3	5	3	11	5	9	6	5	12	6	14	20	20	16	11	19	20	17	21	17	21	13	26	28	21	29	23	23	17	32	36	35	28	34	34	32	30	32	32	30	35	43	35	33	40	41	34	46	39	35	47	49	43	58	54	46	66	49	56	56	57	58	61	56	64	66	74	64	64	69	69	84	58	74	72	75	71	58	80	92	69	78	80	81	83	74	84	82	75	86	92	94	94	85	96	97	97	103	86	104	1	1	1	1	1	1	1	2	1	1	2	3	3	2	1	2	2	1	1	1	1	2	3	1	2	1	3	3	1	1	2	1	2	1	3	1	1	1	3	1	2	1	2	3	2	2	1	1	1	3	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	3	2	2	1	3	2	1	1	1	2	1	1	2	1	1	2	1	2	3	1	3	1	1	1	1	1	1	2	1	1	2	2
29500	-651.655682872887837	-658.511170823847237	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571554170621712	0	1	5	6	5	4	7	7	6	9	7	8	8	11	12	10	12	13	12	10	12	16	15	15	16	16	16	17	18	18	18	20	19	21	20	21	21	19	22	21	20	19	23	22	21	22	23	21	23	27	26	23	22	23	26	26	25	24	27	26	25	26	26	26	25	26	28	27	27	29	27	25	29	30	28	29	30	30	31	30	30	31	29	28	32	32	32	32	33	32	32	33	33	33	35	34	33	35	35	35	35	37	35	37	39	39	0	1	2	1	1	2	3	3	3	5	3	4	8	5	12	13	14	19	13	13	11	19	20	17	21	21	21	23	26	23	17	26	28	30	31	38	27	27	22	23	30	25	30	35	38	28	38	30	42	46	43	48	41	46	39	36	37	42	52	42	54	54	44	58	31	42	57	49	61	63	49	44	71	64	58	61	61	71	58	68	44	73	68	71	83	83	77	78	74	81	74	83	84	82	85	86	58	94	94	96	96	103	97	103	101	103	1	1	4	3	2	1	1	1	1	2	1	1	1	4	2	1	1	1	2	2	3	1	2	3	2	2	1	1	1	1	3	2	2	2	1	1	3	2	2	3	2	2	2	1	1	3	2	2	1	3	2	1	1	1	1	2	2	1	2	3	1	2	2	1	4	3	2	2	2	2	2	2	1	2	3	2	2	1	4	2	4	1	1	1	2	2	2	1	1	1	2	2	2	1	2	1	3	2	1	1	1	1	1	2	2	2
30000	-611.120851129743983	-617.976339080703383	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.566832530260975	-1	0	3	5	6	4	4	8	6	11	7	8	9	12	11	11	11	13	13	9	13	16	15	15	17	15	16	16	17	16	17	19	20	20	19	22	22	21	22	20	21	20	20	22	23	22	23	22	22	28	25	24	22	23	25	25	25	25	26	26	25	26	27	25	26	26	28	28	28	29	28	28	29	29	28	29	30	30	31	30	30	30	30	29	32	31	33	32	32	33	29	31	34	31	34	33	33	36	34	35	35	37	35	37	37	40	0	1	1	3	3	3	3	5	7	5	5	6	6	11	12	20	11	13	16	6	14	18	14	14	26	21	26	13	26	23	5	27	28	22	25	32	32	27	22	30	40	32	30	38	37	28	31	34	31	55	30	41	34	39	46	44	47	49	52	49	46	54	36	49	47	56	57	31	61	63	58	56	71	64	58	62	61	73	64	58	72	68	91	58	73	58	69	78	71	81	71	91	84	68	85	86	92	94	94	86	96	97	97	103	101	104	1	1	2	1	1	1	1	2	1	2	1	2	3	3	2	1	2	3	1	3	1	2	2	1	2	1	1	3	1	1	6	1	2	2	1	1	1	2	2	2	1	1	2	1	1	4	3	1	2	2	5	1	1	1	2	2	1	2	2	2	2	1	3	1	1	1	2	6	2	1	2	2	1	2	2	1	3	1	2	2	2	1	1	2	2	2	3	1	2	2	1	1	2	1	1	1	1	3	1	2	1	2	1	1	1	1
30500	-640.582847247943164	-647.438335198902564	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620072646859838	-1	0	3	6	5	1	6	8	6	11	7	7	9	12	11	10	11	12	13	11	13	15	15	15	16	15	16	17	17	18	18	17	19	19	21	21	20	21	23	20	21	21	22	23	24	23	23	23	22	27	23	24	22	25	26	25	25	26	27	27	25	26	26	25	27	26	27	28	28	30	29	27	29	28	28	30	28	29	31	30	30	31	29	29	32	30	32	31	32	35	31	32	33	33	34	33	32	36	34	35	35	36	36	37	40	39	0	1	6	3	3	1	3	5	2	13	1	4	3	8	9	4	13	16	18	4	9	19	10	11	21	21	17	22	26	23	32	27	28	23	31	27	32	27	33	34	34	37	30	31	42	33	36	34	37	55	40	43	40	46	39	27	47	49	52	49	39	54	35	42	56	44	57	64	62	63	64	66	49	64	64	69	61	58	74	58	72	68	75	58	75	75	76	78	74	81	74	64	84	73	75	86	68	94	94	96	96	92	97	97	101	103	1	1	1	2	1	1	1	2	4	1	3	1	4	2	4	2	1	1	1	2	3	1	2	3	2	1	2	1	2	2	1	1	1	2	1	3	2	2	2	1	1	1	2	2	1	2	1	2	1	1	2	1	1	1	1	4	1	2	2	2	2	1	2	2	1	1	1	2	1	1	2	1	3	2	1	1	2	1	2	1	2	2	1	2	2	1	2	1	3	1	2	3	2	2	4	1	2	2	1	1	1	2	3	3	2	1
31000	-662.538650111166703	-669.394138062126103	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554211408707716	-1	0	4	6	5	4	6	8	5	9	8	9	8	11	10	10	13	11	13	12	12	16	15	16	17	15	15	18	18	18	17	19	19	20	20	22	21	21	21	20	21	20	21	22	22	22	22	22	22	27	26	23	20	23	25	25	23	26	26	27	26	25	26	24	25	25	25	27	27	30	27	26	29	28	28	30	31	28	32	31	30	30	30	29	32	31	32	32	33	32	31	31	33	31	33	34	33	35	34	35	35	37	35	36	37	41	0	1	1	6	6	1	9	5	6	3	5	9	6	11	9	13	11	13	20	16	11	19	20	21	27	21	21	19	21	23	26	31	19	13	25	32	32	31	22	30	30	32	30	31	32	28	37	30	42	28	30	30	30	46	46	35	29	49	52	49	62	54	35	49	25	44	57	64	61	63	64	65	71	71	58	69	69	58	74	58	72	71	75	38	75	58	69	84	68	81	58	73	84	82	75	86	92	94	94	83	91	97	92	97	101	104	1	1	1	1	1	2	1	2	1	3	1	2	2	2	3	2	3	2	1	1	2	1	2	2	2	2	2	3	3	1	1	1	3	4	1	2	1	2	3	2	2	1	2	2	2	3	1	2	1	5	4	2	1	1	2	3	3	2	2	3	1	2	2	2	5	1	1	2	1	2	2	1	1	1	1	2	2	1	2	2	2	2	1	5	2	2	3	2	2	1	2	1	2	1	2	1	2	2	1	2	2	2	2	1	1	2
31500	-637.546785357647195	-644.402273308606595	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.513400215615665	0	1	4	6	6	4	6	7	6	10	9	10	8	11	12	9	12	12	12	10	12	16	16	14	17	15	16	18	18	18	18	20	20	19	21	19	21	21	22	20	21	21	23	22	21	21	23	23	23	28	25	23	23	23	25	25	26	25	25	27	24	26	27	25	26	25	27	28	28	29	27	28	29	30	29	29	31	30	31	30	30	30	30	29	32	32	32	32	32	34	28	30	32	33	35	34	33	35	34	35	34	37	35	37	39	40	0	1	1	1	3	1	3	5	6	5	8	9	3	11	12	3	10	16	13	1	11	18	4	21	27	21	21	19	11	13	25	36	22	28	31	25	27	25	28	23	23	36	22	35	32	28	38	34	42	39	34	22	40	33	39	44	47	49	52	64	54	54	65	37	44	44	37	64	61	63	64	56	71	71	58	61	69	68	71	68	66	73	75	58	83	75	76	78	64	72	64	64	84	82	85	83	92	94	94	75	86	97	75	103	96	104	1	1	2	2	1	2	1	1	1	2	1	2	2	1	1	2	1	1	2	5	2	3	5	1	1	2	3	3	4	4	1	1	2	1	2	2	3	2	2	2	3	1	3	1	1	2	2	2	1	2	4	3	2	1	2	2	2	1	2	1	1	2	1	2	2	1	3	2	2	1	1	2	1	2	2	4	1	1	2	1	3	1	1	2	1	1	2	1	2	3	2	2	2	1	2	2	1	2	1	5	1	2	3	1	2	1
