step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81
16000	-459.656574075443586	-466.512062026402987	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655834349143304	0	2	2	3	5	4	4	4	5	3	5	6	5	6	5	4	8	8	7	7	9	7	7	8	9	10	8	8	8	8	10	9	8	9	9	10	9	9	10	9	13	9	9	7	9	10	12	11	12	12	12	11	13	14	14	13	12	15	16	17	15	18	16	15	17	15	16	17	16	19	19	19	19	18	19	19	21	19	22	22	24	0	1	1	2	1	2	3	2	3	3	7	4	2	5	10	10	8	2	7	7	13	10	16	16	9	23	13	14	16	10	29	24	12	2	44	24	27	9	28	23	31	24	22	9	44	38	27	43	31	22	46	43	28	51	7	51	48	45	56	56	51	63	50	52	48	56	54	57	50	66	63	67	65	69	68	67	69	74	75	75	77	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	3	2	2	3	1	2	2	2	2	1	2	2	1	1	1	3	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	1	2	3	1	6	1	1	3	2	2	3	1	2	3	3	1	1	2	1	2	2	2	2	1	1	1	2	1	2	2	2
16500	-435.449201127487129	-442.304689078446529	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624235416468635	0	3	2	2	6	5	4	4	6	4	5	5	5	6	6	6	6	7	6	7	7	7	7	7	10	9	9	8	9	8	9	9	7	9	8	10	8	8	9	10	12	10	9	10	8	12	12	11	11	12	11	13	12	13	14	14	14	14	15	17	14	16	15	17	15	15	17	17	16	18	19	19	17	19	19	21	21	20	20	21	24	0	4	1	1	2	2	3	2	3	3	7	4	4	2	10	10	8	2	7	9	17	10	10	10	9	10	13	14	16	22	23	24	12	18	19	32	8	22	14	29	31	24	24	45	19	26	27	43	38	44	38	48	8	51	50	54	48	50	51	54	54	63	55	52	48	61	66	43	58	66	62	56	65	69	68	67	58	69	65	75	77	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	1	1	1	1	2	1	4	1	1	1	2	1	2	2	1	1	1	2	2	1	2	4	1	2	2	3	1	2	1	2	4	2	2	1	2
17000	-410.252944745114632	-417.108432696074033	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.745461249914186	0	2	3	3	4	4	4	6	5	5	5	4	5	6	7	5	6	6	7	7	8	7	4	7	9	8	6	8	9	8	9	9	7	10	8	10	10	9	9	11	12	9	9	8	6	11	10	11	11	12	11	11	14	12	14	13	12	15	16	16	14	17	16	17	16	17	17	17	16	17	19	19	18	19	20	21	21	21	20	22	22	0	1	2	1	4	4	3	6	3	23	7	2	5	5	23	23	5	5	45	7	8	10	3	16	26	10	13	14	16	10	30	24	12	18	45	24	27	26	28	29	31	24	24	45	7	38	27	43	31	25	38	43	28	51	50	51	48	19	51	51	54	55	55	65	57	61	60	43	58	61	62	60	65	69	68	59	69	74	65	79	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	4	2	2	1	2	1	1	2	2	1	3	1	1	1	2	1	2	2	3	2	1	2	2	2
17500	-455.642915204319706	-462.498403155279107	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711111737149448	0	1	3	2	4	4	4	6	6	6	5	5	6	6	7	5	8	8	7	7	8	7	4	6	10	8	9	9	8	8	9	8	8	9	8	11	9	8	7	11	13	10	9	10	9	11	10	12	11	12	12	12	14	13	13	14	14	15	15	16	13	17	16	16	18	16	17	17	17	18	19	19	19	20	18	21	19	20	20	22	24	0	1	4	2	2	4	3	5	3	23	7	6	5	2	23	23	8	14	7	7	8	10	3	16	33	16	14	39	23	23	29	24	12	17	7	24	33	10	14	16	31	32	24	19	35	38	37	43	31	7	29	43	39	51	50	54	43	50	54	61	51	55	55	52	64	61	60	64	58	61	62	67	68	62	68	72	69	58	75	79	74	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	3	1	1	3	3	1	1	2	1	1	3	1	2	1	2	2	2	2	2	1	2	1	2	2	3	1	2	3	1	1	1	3	2	1	2	1	2	2	1	2	2	1	1	1	2	2	2	1	2	1	1	1	2	1	1	2
18000	-445.640039015495347	-452.495526966454747	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620255095494700	0	1	2	3	4	5	4	6	5	5	4	5	5	6	7	4	7	7	7	7	8	7	6	6	10	9	7	8	8	8	8	9	8	10	7	10	9	9	8	9	12	9	10	9	9	10	11	10	11	13	12	12	12	14	13	14	14	12	17	16	13	18	15	14	17	16	18	17	16	18	19	19	18	19	20	20	18	19	19	22	25	0	1	2	2	1	4	3	4	3	16	3	4	4	5	23	3	5	2	9	9	8	23	10	16	33	23	8	14	22	23	23	24	6	17	7	42	27	31	8	23	31	24	32	19	19	38	37	24	31	45	46	43	28	51	58	51	43	45	38	54	51	63	55	52	52	61	54	52	58	61	62	54	52	77	68	60	50	69	65	79	74	1	1	1	1	1	1	2	2	3	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	2	1	2	3	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	4	2	1	2	1	1	2	2	2	2	2	3	1	2	2	1	2	2	2	1	1	2	2
18500	-438.542842982627747	-445.398330933587147	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582153148460419	0	2	3	2	3	3	4	5	6	5	5	5	5	6	7	4	7	7	6	7	7	8	7	9	10	8	8	8	9	9	9	8	8	8	8	11	9	9	10	11	12	9	10	10	10	11	10	12	10	12	11	13	12	13	15	13	13	15	17	16	13	16	13	14	17	16	17	17	17	18	19	19	18	19	19	20	20	21	20	22	24	0	1	1	1	4	2	3	5	3	16	7	2	5	8	10	3	8	5	7	7	4	10	10	32	9	23	13	14	16	10	10	9	4	13	19	32	27	23	28	30	31	32	32	19	35	30	37	32	30	35	29	43	39	51	63	51	43	63	56	51	51	63	50	52	48	61	56	52	50	60	62	60	57	69	68	72	69	74	65	79	77	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	2	1	2	1	3	2	2	1	3	2	1	1	1	1	1	1	2	1	1	2	2	1	1	3	1	2	1	2	1	1	1	1	2	2	3	2	2	2	1	1	2	2	2	1	2	1	2	2	3	1	1	1	2	1	2	1	2
19000	-475.703493773684158	-482.558981724643559	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607123235117740	0	3	2	2	4	4	4	6	4	5	5	5	6	5	6	4	8	8	8	8	9	7	6	8	10	8	7	9	6	8	9	8	7	9	9	11	9	9	9	11	12	9	9	9	9	11	11	12	12	11	12	12	13	13	15	13	14	15	16	16	14	18	12	16	16	15	17	14	15	19	19	19	18	17	20	21	19	19	22	22	24	0	4	1	1	1	4	3	2	3	16	7	3	2	1	10	3	2	8	7	7	18	10	10	29	9	10	2	14	16	16	29	23	12	2	7	24	13	23	14	31	31	29	29	19	7	38	37	43	30	35	38	43	39	51	63	46	48	50	54	51	51	55	45	48	52	56	56	52	50	66	62	51	57	69	65	67	74	69	73	75	74	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	2	1	2	2	2	1	2	1	1	3	2	2	2	2	1	1	2	2	2	1	2	1	2	2	1	1	2	2	2	1	1	1	1	1	1	2	2	2	1	1	2	1	2	2	2	2	1	2	2	1	2	2	2	2	3	1	3
19500	-420.813966845165851	-427.669454796125251	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652873708043790	1	2	3	3	4	4	4	7	4	5	5	5	4	6	7	6	7	8	8	7	7	7	7	8	8	9	6	8	8	8	10	9	8	10	6	11	8	9	9	10	12	10	9	9	8	11	11	11	11	12	12	12	13	13	14	14	13	16	16	15	14	17	13	15	18	17	17	16	16	17	20	18	18	19	19	20	20	20	21	23	25	0	1	2	1	4	2	3	4	3	3	3	2	1	5	10	10	14	14	35	9	4	10	10	16	3	23	13	14	16	16	23	24	12	8	11	32	27	10	28	26	31	16	24	35	35	38	27	43	31	19	46	43	39	51	63	51	43	50	51	51	51	63	50	48	64	61	54	57	50	61	55	67	68	50	64	72	69	74	75	79	74	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	4	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	1	1	2	2	1	2	1	2	3	1	1	1	2	1	2	2	1	2	1	2	2	2	2	2	2	2	2	1	1	3	3	2	1	1	1	1	3
20000	-464.281283108903267	-471.136771059862667	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709945480428253	0	3	2	2	5	4	4	6	5	3	5	5	5	6	7	5	7	6	6	8	8	8	6	7	9	10	8	8	8	7	10	9	5	9	7	11	9	9	9	10	13	9	9	10	9	11	12	11	11	13	11	13	13	13	14	14	13	15	15	16	15	17	12	16	16	16	17	16	17	19	19	19	19	19	18	21	20	21	19	23	24	0	4	1	1	2	4	3	4	7	3	7	4	2	5	16	10	4	6	7	19	2	23	10	16	9	22	13	14	23	10	38	24	4	21	19	16	27	23	28	23	31	24	16	35	7	38	27	43	30	63	22	48	28	51	63	54	48	50	51	54	56	63	44	57	57	61	60	52	50	61	62	67	48	50	57	54	69	77	75	79	69	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	1	2	2	2	2	2	1	2	1	2	1	1	2	1	1	2	1	1	3	1	1	1	2	2	1	3	2	3	1	1	2	2	1	2	1	3	2	1	1	1	1	1	2	1	3	2	2	2	1	1	2	2	2	1	1	3	3	2	3	2	1	1	2	3
20500	-412.795999336516161	-419.651487287475561	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.808282690279033	1	3	3	3	5	4	4	7	5	5	5	5	5	5	7	6	6	9	7	7	9	6	8	7	8	9	7	9	8	7	9	8	9	8	8	9	9	9	9	11	13	10	10	10	9	10	12	11	11	11	11	12	13	13	15	14	13	15	16	15	13	17	14	17	16	14	17	16	15	17	19	19	19	19	18	19	21	21	19	21	25	0	1	1	1	4	2	3	5	3	3	7	4	4	4	10	10	2	8	9	7	8	10	10	16	9	10	13	14	16	10	30	24	5	17	19	32	27	30	14	26	31	32	24	19	35	38	37	43	31	25	46	43	39	51	63	51	43	44	56	51	51	55	50	48	43	61	51	52	50	66	62	67	52	69	68	67	74	74	75	79	77	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	2	1	2	1	1	1	4	2	1	2	2	2	2	1	1	3	2	1	1	1	1	1	2	2
21000	-442.821112181364072	-449.676600132323472	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620062435691999	1	2	2	3	5	5	5	6	6	4	4	6	5	7	7	6	7	6	6	7	7	8	7	9	9	9	7	8	8	9	9	8	8	8	9	10	8	9	10	9	13	7	9	9	9	10	12	11	11	13	13	12	12	14	15	14	14	16	16	17	15	17	14	17	17	17	18	17	15	19	20	19	17	19	19	20	19	20	21	21	25	0	1	1	1	2	2	11	6	3	3	3	5	2	18	10	10	1	4	7	7	5	10	10	42	3	23	13	5	23	15	23	42	4	2	3	42	27	23	28	10	31	16	42	19	19	38	27	43	40	44	46	24	34	51	63	51	48	50	56	51	51	63	50	48	48	61	60	43	50	61	55	67	57	69	68	72	58	69	68	75	77	1	1	1	1	2	2	1	1	2	1	1	1	2	1	2	2	3	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	3	4	3	1	1	1	1	4	3	1	1	2	2	1	2	1	1	2	2	2	2	1	1	1	2	1	1	2	1	2	1	2	3	1	1	4	1	2	2	1	2	2	1	1	2	2	2	1	3
21500	-425.640324110624533	-432.495812061583933	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.745835113440133	1	2	2	3	4	4	4	6	4	5	5	5	5	5	7	5	7	7	6	7	8	7	8	6	9	8	6	9	8	9	9	8	8	10	7	11	9	10	10	10	12	9	8	10	9	11	12	11	12	12	11	12	14	14	15	14	13	16	16	14	13	18	13	17	17	16	16	17	15	19	19	19	18	19	19	20	21	20	21	23	24	0	1	1	2	2	2	3	4	3	3	7	4	5	5	10	3	2	4	7	7	5	10	10	16	9	10	13	18	16	10	23	24	12	17	11	29	18	30	28	26	31	32	24	19	19	38	37	43	31	45	26	43	28	51	63	51	43	50	60	51	51	63	50	57	36	61	60	57	50	61	62	56	68	69	65	67	74	58	75	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	2	1	2	2	1	1	2	2	1	1	1	2	1	2	1	1	1	1	2	1	1	2	2	1	2	2	1	2	1	2	2	2	2	2	2	2	1	2	1	2	1	2	2	2	1	2	1	2	1	2	1	2	1	2	1	3	1	1	2
22000	-433.218771326806063	-440.074259277765464	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695697170835273	0	2	3	4	5	4	5	7	5	4	5	5	5	6	6	5	7	8	6	7	8	7	7	8	9	7	7	8	8	8	10	8	7	9	9	10	10	9	9	10	13	7	9	8	10	11	11	11	9	12	12	11	13	14	15	13	14	15	16	16	15	17	15	16	15	16	17	17	17	18	17	19	18	18	17	18	20	20	20	23	26	0	1	2	1	2	2	3	5	3	3	3	4	2	4	10	10	1	8	7	7	5	10	10	42	9	16	13	14	16	10	29	42	4	2	19	42	18	26	28	29	31	16	24	7	17	23	34	43	29	45	26	43	17	56	50	51	43	50	54	56	51	55	50	48	52	61	54	65	55	61	55	67	65	58	65	60	58	74	75	75	77	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	4	1	1	1	2	2	2	1	2	1	1	1	1	2	1	1	1	3	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	3	1	2	1	2	1	1	2	1	1	2	3	2	1	1	1	1	2	1	1	2	2	1	2	2	1	2	2	2
22500	-434.018451474474716	-440.873939425434116	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658075218124766	0	2	5	3	3	4	4	5	5	4	5	6	6	6	6	6	6	8	7	8	7	7	7	9	10	9	9	8	8	7	8	9	7	8	9	9	9	9	10	10	10	7	9	10	9	10	11	10	11	13	12	12	12	13	14	13	13	15	16	17	15	17	16	16	15	16	16	15	16	18	19	19	18	17	19	21	20	20	21	23	23	0	1	7	1	2	5	2	2	4	4	7	2	6	5	10	10	6	2	7	3	8	16	10	42	9	16	14	14	30	10	30	42	8	17	19	42	13	23	28	23	31	16	42	19	19	38	37	43	31	35	46	43	39	51	50	51	48	50	56	54	54	63	55	65	48	61	51	48	50	61	62	59	65	58	57	67	74	74	75	79	77	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	3	2	1	2	1	2	2	1	2	3	2	1	1	2	2
23000	-418.257358948171031	-425.112846899130432	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.770790038916396	0	3	4	3	5	4	3	5	5	5	5	6	5	6	7	6	6	8	7	7	8	6	6	8	9	9	7	9	8	8	9	7	8	9	8	10	10	9	9	10	12	10	10	9	9	11	12	12	11	11	13	12	13	13	13	12	13	14	15	16	14	17	14	15	18	17	17	16	17	18	19	19	17	19	17	19	20	21	21	23	25	0	1	7	1	4	1	1	1	3	3	7	6	4	6	23	10	5	14	7	3	8	10	10	32	9	23	5	18	16	10	30	16	12	18	19	32	27	30	8	29	31	32	32	19	19	38	37	42	38	35	56	43	28	56	50	46	43	50	51	54	54	63	55	52	57	61	60	48	58	61	62	60	52	69	57	67	69	77	73	79	78	1	1	1	1	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	2	1	2	1	1	3	2	1	2	2	2	1	2	2	1	2	2	2	1	2	1	2
23500	-443.448557168149307	-450.304045119108707	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678831817590234	0	3	2	1	4	5	3	7	5	4	5	4	4	5	7	6	8	8	8	7	9	7	8	7	9	9	6	6	8	7	9	8	9	10	9	10	9	9	9	10	12	10	9	10	6	11	11	11	12	12	12	12	13	13	14	13	13	14	16	16	14	17	15	16	18	17	17	16	16	17	18	19	17	18	18	21	20	20	21	23	24	0	1	1	1	4	4	3	13	3	3	7	4	4	2	10	10	2	5	45	7	5	10	10	16	9	32	13	14	16	10	23	24	12	17	45	32	27	23	28	29	31	24	24	45	7	38	37	43	38	20	46	43	39	51	44	51	43	50	51	54	54	63	35	57	52	61	56	48	58	61	62	60	68	69	68	72	74	74	68	68	77	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	2	3	1	2	1	2	1	1	1	2	2	1	1	3	2	2	1	2	1	2	1	2	2	1	2	1	1	1	1	1	3	1	2	2	1	2	1	2	1	2	2	1	2	3	1	2	2	2	2	1	2	1	2	1	1	1	1	2	1	3	3	2
24000	-444.926122465466563	-451.781610416425963	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655734685460990	0	2	3	4	6	4	4	7	6	3	5	5	5	6	5	5	8	9	6	7	8	7	7	8	8	10	8	6	8	7	9	8	7	9	7	10	10	8	9	10	11	10	9	10	10	11	11	11	12	12	12	12	13	13	13	14	13	16	17	16	14	17	16	15	17	16	17	16	17	19	19	20	18	19	20	19	21	21	20	23	26	0	1	1	1	4	2	3	5	3	2	7	4	6	4	10	10	5	8	7	7	6	10	10	16	9	20	12	4	22	10	30	23	12	2	19	24	27	10	8	22	31	32	24	35	7	38	8	43	26	44	46	43	18	51	50	51	43	50	60	51	54	55	55	57	43	61	56	52	58	61	55	60	68	69	68	56	74	74	64	75	77	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	3	1	1	1	2	1	1	1	4	1	1	1	2	1	1	1	1	1	2	3	1	2	2	1	1	1	2	2	1	1	2	2	2	1	3	1	2	2	2	3	1	2	2	1	2	3	2	1	1	1	2	2	1	2	2	2
24500	-420.925137824666649	-427.780625775626049	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681641599386868	1	2	2	4	6	5	4	5	5	4	5	5	6	7	6	5	7	9	7	6	8	6	6	8	8	10	8	8	7	8	8	7	8	9	9	9	10	9	10	11	12	8	9	10	10	11	11	11	11	12	13	12	13	13	13	14	13	15	16	16	14	17	16	17	16	16	17	17	15	18	19	20	17	18	18	21	21	20	21	23	25	0	1	1	2	1	4	3	2	3	3	7	2	8	1	10	10	8	14	7	7	6	10	10	32	9	23	13	14	16	10	10	16	12	33	19	32	27	10	28	29	31	32	24	19	19	38	27	43	30	19	46	48	28	38	50	51	52	50	51	56	54	55	55	65	57	61	59	52	50	61	63	67	52	62	65	67	74	58	68	79	77	1	1	1	1	3	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	2	1	2	1	2	1	2	2	1	3	2	1	1	2	1	1	2	1	2	2	1	1	3	2	1	1	1	2	2	1	1	2	2	1	2	1	1	3	1	3	2	2	2	1	1	2	2	3	2	2	2
25000	-435.040557753130599	-441.896045704090000	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715605630301434	1	2	3	4	5	3	5	6	5	4	4	6	5	7	6	5	7	8	6	7	9	7	8	9	9	8	8	9	8	5	9	7	9	9	8	10	10	8	10	10	12	10	8	9	9	10	12	12	11	13	12	11	13	13	14	14	13	15	16	15	15	18	16	16	17	16	18	18	17	18	19	18	19	18	19	20	20	21	21	23	24	0	1	2	1	2	2	11	4	3	3	3	4	1	5	30	10	4	8	3	7	4	10	30	32	19	10	13	14	10	10	23	30	12	17	19	29	13	30	28	23	31	32	32	35	19	38	37	43	31	44	46	43	28	51	25	46	43	50	56	51	51	63	55	48	52	60	51	64	58	61	63	56	48	69	65	72	74	74	73	79	77	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	1	1	2	2	1	3	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2	1	1	2	1	2	1	2	2	1	2	3	3	1	1	1	2	1	1	1	2	1	3	1	2	2	2	2	3	1	1	2	2	2	1	2	2
25500	-459.946059734063738	-466.801547685023138	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618080121285747	1	3	3	3	5	4	5	6	5	4	4	5	5	5	6	5	7	9	8	7	7	7	6	8	8	8	8	9	8	9	9	6	8	8	6	10	7	9	10	11	13	9	8	9	8	11	12	11	11	12	12	12	13	13	13	13	12	15	16	15	15	17	15	16	16	16	18	17	15	17	20	20	17	17	19	20	20	17	19	23	25	0	1	1	1	1	1	11	1	3	3	3	6	6	2	10	10	5	5	35	11	8	16	10	32	9	23	37	8	22	23	23	16	12	8	7	32	5	26	28	22	49	32	32	35	35	38	27	43	29	25	46	43	28	51	20	46	29	55	54	51	51	63	55	48	43	51	56	57	50	56	63	67	52	69	65	60	74	69	65	79	77	1	1	1	1	2	2	1	2	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	2	2	2	2	1	2	2	1	3	2	2	1	1	2	2	2	1	2	4	2	2	2	2	2	2	1	2	1	1	3	2	1	1	2	3
26000	-479.333810769345916	-486.189298720305317	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546091265940086	-1	1	3	3	5	5	4	6	5	4	5	6	5	7	5	6	7	8	8	8	8	8	6	8	9	8	8	8	8	6	10	7	7	9	8	9	9	10	9	10	13	10	8	9	9	11	12	11	9	12	11	12	14	14	15	13	12	16	16	17	14	18	16	16	17	17	17	16	17	18	19	19	19	20	19	20	21	21	21	22	24	0	1	1	2	2	4	3	4	3	3	7	4	4	4	10	10	4	2	7	7	5	10	10	32	9	23	8	8	16	10	23	16	4	6	7	32	27	44	18	26	49	24	32	7	7	31	27	43	10	19	44	43	39	51	50	51	43	50	51	51	56	63	50	48	48	61	54	48	50	61	62	56	68	69	65	56	74	69	75	79	77	1	1	1	1	2	1	1	1	1	1	1	3	1	2	1	1	2	2	3	2	1	2	1	1	2	2	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	2	1	5	3	1	2	2	2	2	2	2	3	2	2	2	2	1	2	4	1	2	2	3	3	2	2	2	2	2	1	2	2	2	1	3	1	2	2	1	1
26500	-441.955156417224543	-448.810644368183944	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678524114238494	1	3	2	3	5	5	4	6	4	4	5	6	4	6	6	5	7	8	6	7	8	7	6	9	9	9	9	7	7	8	8	7	8	8	8	10	9	9	10	11	12	10	9	10	9	11	10	12	10	11	12	12	14	14	13	13	13	14	16	16	13	17	16	16	17	16	17	17	15	19	20	19	18	18	18	20	21	20	21	23	24	0	1	1	1	1	4	3	2	3	3	7	4	2	6	10	10	5	2	13	8	8	10	10	30	9	10	5	12	16	29	23	16	6	2	19	26	18	22	28	26	31	24	32	19	35	26	37	43	24	44	46	43	39	51	50	51	43	50	54	46	51	55	55	48	57	61	54	48	50	51	62	67	64	69	64	72	78	74	75	79	77	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	3	2	1	1	2	1	1	2	2	3	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	2	1	2	2	2	2	2	1	2	1	3	2	2	1	2	1	1	1	1	1	1	2
