step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66
23000	-452.944417458137536	-458.883614677222738	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.575142572427292	0	2	1	3	2	5	4	4	5	5	6	7	5	6	6	8	8	9	8	7	11	8	10	10	8	10	11	11	10	13	14	14	14	12	15	13	13	15	18	17	16	18	20	18	19	22	20	22	20	21	24	27	26	26	27	30	29	31	33	34	37	37	43	44	46	47	0	1	1	3	3	3	4	4	5	7	7	8	5	7	4	11	10	9	14	10	16	13	14	19	20	17	20	23	22	24	26	27	29	0	36	29	34	34	35	0	29	38	40	40	35	49	41	44	38	42	46	51	42	51	51	51	46	52	56	58	55	59	62	0	0	0	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	2	3	2	2	1	2	2	1	2	2	1	3	2	2	1	1	1	2	2	2	1	1	2	5	2	2	3	4	3	1	2	5	2	2	1	1	1
23500	-421.154296859819965	-427.093494078905167	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.599754454158495	-1	1	1	3	2	5	4	4	6	5	6	7	5	5	7	8	9	8	9	9	13	9	10	9	10	10	11	12	10	13	13	13	13	13	14	13	15	16	16	17	16	17	20	20	19	22	18	24	20	20	24	26	26	28	27	30	31	32	33	34	37	38	42	43	45	46	0	1	1	3	3	3	4	4	5	7	7	8	5	7	9	11	10	9	10	11	16	18	14	10	20	17	17	23	22	19	26	27	18	0	22	29	34	34	36	0	33	38	40	40	41	50	41	44	38	38	50	46	51	53	51	55	56	56	57	58	59	59	62	0	0	0	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	1	2	1	2	1	2	1	3	2	1	1	1	1	1	2	2	2	3	1	3	2	1	2	2	1	1	1	1	2	1	1	1	2	1	2	2	3	1	1	2	1	1	1	1	1	1	2	2	1	1	1
24000	-450.877660814166404	-456.816858033251606	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.491331644708007	-1	1	1	2	3	4	4	4	5	5	5	6	6	6	7	8	9	8	9	10	11	7	10	9	8	10	11	12	11	12	13	13	13	12	15	13	15	15	16	17	16	18	21	19	20	23	20	21	20	22	24	26	25	28	26	30	31	31	32	34	37	38	41	43	45	45	0	1	1	3	3	3	4	4	5	7	7	8	5	7	6	11	10	13	14	11	16	6	19	25	4	17	11	23	18	24	26	25	22	0	36	22	34	34	36	0	33	38	40	40	41	42	35	44	38	49	49	53	51	52	53	54	52	55	56	59	56	61	62	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	2	2	1	1	3	1	4	2	2	1	2	2	4	1	1	3	1	1	2	1	2	2	2	1	2	3	2	1	2	2	2	1	1	1	1	1	2	2	1	1	3	1	1	1	1	1
24500	-450.087555108376250	-456.026752327461452	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.502200923088056	0	1	1	2	3	5	4	4	5	6	6	7	4	6	7	8	10	7	8	10	12	10	10	10	9	10	11	11	10	12	13	14	13	13	14	13	15	15	17	17	16	18	20	19	18	22	20	24	20	21	24	26	25	27	27	29	29	31	32	35	38	37	42	42	45	46	0	1	1	3	3	3	4	4	13	7	8	8	5	8	3	11	16	9	14	16	16	9	19	19	16	16	25	19	18	24	10	25	29	0	29	29	34	34	36	0	33	38	40	40	33	38	41	44	42	42	42	53	49	53	52	53	52	52	58	51	57	60	61	0	0	0	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	2	1	1	2	1	2	3	1	1	1	1	2	2	2	1	4	4	2	1	2	2	1	2	2	1	2	2	1	1	2	4	2	2	1	2	3	1	3	1	1	3	1	3	1	5	5	1	2	1	1	1
25000	-446.041065903478682	-451.980263122563883	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.649797140832869	-2	2	1	3	3	5	5	5	6	6	6	7	6	7	7	8	9	10	8	9	12	10	9	10	8	11	12	11	12	12	14	13	14	12	14	13	14	15	17	18	15	19	21	19	19	21	19	23	20	21	24	26	25	27	27	31	30	31	33	33	38	38	42	44	45	45	0	1	1	3	3	3	4	4	6	7	7	7	6	7	6	11	10	9	14	16	11	9	14	19	11	17	16	23	22	24	26	27	29	0	22	18	34	34	18	0	18	34	40	40	41	49	35	44	42	49	49	51	49	51	53	52	52	53	57	58	59	53	61	0	0	0	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	3	1	1	1	1	1	1	1	2	2	1	2	2	1	2	4	1	1	2	1	2	2	1	1	2	1	3	1	1	2	1	3	2	2	3	5	2	1	1	1
25500	-415.271424950952110	-421.210622170037311	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.670098222903691	0	1	1	2	2	4	4	4	4	4	6	5	6	6	6	8	9	9	8	9	13	10	10	11	9	10	11	12	12	12	14	13	14	12	14	13	15	14	17	18	15	18	20	19	20	23	19	23	21	22	24	26	26	27	25	31	30	32	34	34	37	38	42	43	43	46	0	1	1	3	3	3	4	4	5	4	7	8	9	7	6	11	10	13	14	16	15	9	19	19	16	7	20	23	18	23	26	27	22	0	29	18	34	34	33	0	29	34	40	40	47	49	41	44	42	42	49	51	51	51	49	52	55	57	57	58	56	59	62	0	0	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	4	3	1	2	1	2	2	1	2	1	2	1	2	1	1	2	1	1	2	1	1	3	1	1	1	1	2	2	1	2	1	1	1	2	3	2	2	1	3	1	3	2	1	1	1	1
26000	-419.410896123459509	-425.350093342544710	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.727147276365229	-1	1	1	3	3	4	4	5	5	5	6	6	6	6	7	9	7	9	8	9	12	8	10	10	9	11	10	12	10	11	14	12	14	12	14	14	15	14	18	17	16	18	19	19	19	22	19	22	20	21	23	27	24	28	27	30	31	30	33	34	37	38	42	44	45	46	0	1	1	3	3	3	4	4	5	7	7	4	5	7	7	11	10	13	14	11	16	13	15	19	11	17	20	23	18	24	26	27	22	0	29	18	34	34	36	0	33	34	40	40	41	49	35	44	42	49	49	51	51	53	53	55	52	52	56	58	59	59	62	0	0	0	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	2	2	1	2	1	2	2	1	1	1	1	2	1	3	1	2	2	2	1	2	1	1	2	1	2	1	1	2	2	1	1	2	2	1	1	2	1	2	1	1	2	3	2	2	1	1	1
26500	-424.544515049094855	-430.483712268180057	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.706901234779712	0	1	1	2	3	5	4	4	6	6	5	5	7	5	7	6	10	9	8	9	13	10	10	10	9	10	12	12	12	13	13	14	14	13	13	13	14	15	17	17	16	17	19	20	18	23	20	22	20	21	23	26	26	28	25	30	31	31	32	34	36	39	42	43	45	47	0	1	1	3	3	7	4	4	5	7	8	8	5	7	6	11	10	13	14	11	20	13	19	19	16	7	25	23	22	23	17	27	18	0	22	18	34	34	36	0	29	38	40	40	41	50	45	44	42	42	49	55	55	52	50	54	52	56	56	58	59	61	62	0	0	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	3	2	1	1	2	3	1	1	2	2	2	2	2	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	2	2	3	1	1	1	1	1	3	1	2	2	2	2	2	1	1	1
27000	-404.062755077353529	-410.001952296438731	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.727250678768702	0	2	1	2	3	5	5	4	5	5	5	6	7	7	7	8	8	8	8	10	12	10	10	11	9	10	11	11	11	9	13	13	13	12	14	12	15	15	18	18	16	18	20	20	19	23	19	23	20	20	24	25	26	28	26	30	29	32	34	34	35	39	42	42	46	46	0	1	1	3	3	3	4	4	5	4	4	8	6	11	10	6	7	13	14	25	11	18	19	19	7	6	25	23	22	19	26	27	29	0	29	29	34	34	35	0	35	37	40	40	35	50	41	44	42	42	49	51	51	53	46	52	55	56	56	56	56	59	62	0	0	0	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	2	2	1	1	1	2	1	2	1	2	2	2	1	1	1	2	1	1	1	2	1	2	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	1	2	2	1	1	2	2	2	3	1	1	1	1
27500	-438.521775899085071	-444.460973118170273	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.679022460973918	-1	1	1	3	2	4	4	4	6	5	6	6	6	6	7	8	7	9	8	9	13	10	10	10	9	9	12	12	11	12	13	14	13	13	14	12	15	15	17	16	17	18	21	20	20	22	19	23	20	20	23	27	25	27	27	29	30	29	33	34	38	38	42	43	44	46	0	1	1	3	3	3	4	4	5	7	7	8	5	7	3	11	10	5	14	16	16	5	19	19	16	10	25	23	18	24	22	27	29	0	9	18	34	34	36	0	29	38	40	40	47	49	35	44	42	38	49	53	51	53	51	53	51	55	58	57	59	59	62	0	0	0	1	1	1	1	1	1	1	1	3	1	1	2	2	1	2	2	1	3	1	1	2	5	1	1	1	2	1	1	1	1	2	1	1	1	3	3	1	1	3	1	3	1	2	2	1	1	2	2	1	2	2	1	1	1	2	4	2	1	2	2	3	3	2	1	1	1
28000	-438.730443837016139	-444.669641056101341	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.587267076054013	0	2	1	2	2	5	4	4	6	5	5	7	6	6	7	7	9	10	8	6	11	10	9	10	8	11	10	11	11	12	13	13	12	13	14	13	14	16	17	16	17	17	20	19	18	19	19	23	21	22	23	27	25	27	27	28	30	31	33	34	38	38	42	44	44	44	0	1	1	3	3	3	4	4	5	7	7	8	5	3	6	11	10	13	14	11	16	13	14	19	20	17	20	23	22	24	10	27	22	0	22	29	34	34	35	0	33	34	40	40	35	38	41	44	46	46	49	53	49	53	53	52	52	57	52	58	59	57	61	0	0	0	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	1	1	3	1	1	2	2	2	2	1	2	2	1	1	1	4	2	2	1	3	1	1	2	2	1	2	2	2	2	2	2	2	2	1	1	1	1	2	1	1	1	1	1	3	1	2	3	1	1	1	1
28500	-389.805298091975374	-395.744495311060575	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.661780291352238	0	1	1	2	2	6	4	4	5	6	6	6	7	6	6	8	9	10	8	8	12	9	10	10	10	11	11	11	10	12	13	13	12	14	14	12	15	15	17	18	15	19	20	19	20	23	18	24	21	21	23	26	26	26	27	31	31	31	33	33	35	39	41	43	44	46	0	1	1	3	3	9	4	4	5	7	7	8	9	7	7	11	10	9	14	11	16	9	19	19	16	17	25	23	9	24	26	27	18	0	29	22	34	34	35	0	36	38	40	40	18	50	41	44	42	42	49	51	51	51	51	52	51	54	58	58	59	61	62	0	0	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	4	1	1	3	1	1	1	2	1	2	2	3	4	2	1	2	1	2	1	1	1	1
29000	-479.539219156947297	-485.478416376032499	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.607062056657195	-1	1	0	2	2	6	4	4	4	6	5	6	5	7	5	8	9	10	9	9	12	10	10	9	7	11	11	11	11	13	12	13	14	13	14	13	15	15	17	17	15	17	20	20	19	22	18	23	20	22	23	27	25	28	26	31	30	32	33	35	38	39	41	43	46	47	0	1	1	3	3	8	4	4	5	7	4	8	5	10	9	11	10	5	16	11	16	7	24	6	11	15	16	23	6	24	17	27	18	0	29	22	34	34	35	0	29	38	40	40	47	42	41	44	42	42	50	49	51	50	51	55	51	52	55	58	58	61	62	0	0	0	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	2	2	2	1	2	2	3	1	2	1	3	2	1	3	2	2	1	2	1	3	1	1	2	2	1	2	1	2	1	1	3	2	2	2	3	1	4	1	2	2	3	3	2	4	2	3	1	1	1	1	1
29500	-429.745141429590433	-435.684338648675634	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.667989337042099	-2	0	0	1	3	4	3	4	5	6	5	6	6	7	8	7	9	9	9	9	12	9	9	9	10	10	11	11	11	13	14	13	13	13	14	13	14	15	16	17	16	18	20	19	19	21	18	24	20	22	24	26	26	27	27	30	31	31	34	34	37	39	42	41	45	47	0	1	1	3	3	3	4	4	6	7	7	8	5	7	14	11	10	9	14	16	16	5	14	6	20	10	11	23	18	24	10	27	18	0	29	18	34	34	18	0	35	38	40	40	47	49	41	44	42	42	49	49	51	49	53	55	55	54	58	52	59	59	62	0	0	0	1	1	1	1	2	2	1	2	1	1	1	1	2	2	1	1	2	2	1	1	2	3	1	2	1	2	2	1	1	2	2	1	1	1	2	2	1	1	3	1	1	1	1	1	1	1	1	2	1	2	2	3	1	5	1	1	2	2	1	3	1	3	1	1	1	1
30000	-451.405230694029058	-457.344427913114259	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.599231388648320	0	2	1	2	2	4	3	4	3	6	6	7	5	6	7	8	8	8	8	9	12	10	9	10	10	10	11	12	11	12	13	13	14	13	14	14	15	15	18	17	16	17	19	19	19	22	19	20	20	21	24	26	26	28	26	30	30	31	34	34	36	39	43	43	44	46	0	1	1	3	3	3	4	4	5	4	13	7	5	7	4	7	6	9	14	10	16	18	10	19	20	10	16	23	22	19	10	27	18	0	29	29	34	34	35	0	33	34	40	40	35	49	35	44	42	42	49	49	51	53	49	53	51	56	56	55	60	59	62	0	0	0	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	2	2	1	2	2	1	1	1	1	3	3	1	1	2	4	1	3	1	1	2	1	1	3	1	1	2	1	1	2	1	2	1	1	2	2	4	1	1	3	1	4	1	3	2	1	3	2	1	1	1
30500	-433.422894503368127	-439.362091722453329	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.578925165593853	0	2	1	2	3	4	4	5	5	6	6	4	6	6	6	7	8	7	8	9	10	10	10	10	9	10	12	12	9	12	14	13	12	12	14	12	14	16	16	17	16	18	20	19	17	21	18	23	21	20	24	26	25	27	26	29	29	31	32	33	38	36	43	43	46	46	0	1	1	3	3	3	4	12	5	6	7	4	6	7	3	6	4	5	14	16	20	13	19	19	11	17	20	23	18	24	26	27	29	0	36	22	34	34	36	0	35	34	40	40	29	50	41	44	38	42	49	49	49	53	42	52	51	52	56	57	59	57	61	0	0	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	2	3	2	1	1	2	1	1	3	1	1	2	2	1	2	2	2	1	4	2	3	3	1	2	2	3	2	1	1	1
31000	-433.901209138933268	-439.840406358018470	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.731947497857395	-1	2	1	2	3	6	4	4	5	5	6	6	6	6	5	8	10	9	8	9	11	10	10	10	10	10	11	12	11	12	13	13	13	13	14	13	15	16	15	17	16	18	21	18	20	23	19	23	20	21	25	26	25	27	27	30	29	32	33	34	38	39	40	44	44	46	0	1	1	3	3	9	4	4	5	7	7	8	9	10	7	7	6	13	14	11	16	18	19	19	11	10	20	23	13	24	26	27	29	0	29	18	34	34	36	0	35	34	40	40	41	50	41	44	38	49	50	53	49	53	52	52	54	56	57	56	56	55	61	0	0	0	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	2	2	1	2	3	1	2	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	1	3	3	1	2	1	2	1	1	2	1	1	2	2	4	5	1	1	1	1
31500	-464.030405079228387	-469.969602298313589	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.626326300491039	0	1	1	2	3	5	4	4	5	5	6	7	7	6	8	9	9	8	8	9	12	10	11	10	8	11	10	10	12	12	13	12	13	12	14	14	15	14	18	18	16	18	20	20	20	22	19	23	20	20	25	27	25	26	26	29	30	32	34	34	36	39	42	42	45	47	0	1	1	3	3	3	4	4	3	7	7	8	9	7	14	11	4	5	7	25	16	18	24	17	11	12	17	19	18	19	27	27	22	0	22	29	34	34	36	0	36	38	40	40	35	50	36	44	42	42	49	51	49	49	49	51	52	55	57	58	57	57	61	0	0	0	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	3	2	3	1	2	2	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	3	1	2	1	1	1	3	1	3	3	3	2	2	2	2	1	2	5	3	1	1	1
32000	-416.725995302262504	-422.665192521347706	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.747232045734473	-2	0	1	2	2	4	3	4	5	5	6	6	6	7	7	7	8	9	9	9	12	9	8	11	9	11	11	11	11	12	13	13	13	13	15	13	15	15	17	18	15	18	20	20	19	22	20	24	21	20	24	27	26	28	23	30	30	32	33	33	38	39	42	43	45	46	0	1	1	3	3	3	4	3	5	7	10	8	5	11	13	8	10	5	14	16	16	9	14	19	11	17	20	19	22	19	26	27	22	0	22	29	34	34	36	0	36	38	40	40	35	50	35	44	50	42	55	55	55	52	49	53	55	52	56	58	59	59	62	0	0	0	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	3	2	1	1	2	2	1	1	1	2	2	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	2	2	2	2	1	3	2	2	1	1	1
32500	-428.460351498032821	-434.399548717118023	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.591872064593360	-1	0	0	3	2	5	4	4	5	5	6	6	6	6	8	6	8	9	7	9	10	10	10	11	10	11	11	11	11	12	14	13	13	14	15	13	15	16	17	18	17	18	20	20	20	23	17	24	21	20	25	27	25	27	23	29	30	32	33	34	37	39	43	44	45	46	0	1	1	3	3	3	4	4	7	7	7	8	9	6	5	7	10	5	14	16	16	5	19	19	16	17	11	23	22	23	26	27	18	0	22	29	34	34	36	0	36	38	40	40	47	49	35	44	50	38	46	51	55	51	49	52	55	57	54	58	57	61	62	0	0	0	1	1	1	1	1	2	1	1	1	1	1	2	1	1	3	2	1	3	1	2	2	3	2	2	2	1	2	1	1	1	2	1	2	1	2	1	1	1	2	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	5	1	3	1	3	1	2	1	1	1
33000	-404.878342323703919	-410.817539542789120	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.663050621605026	0	1	1	2	3	5	4	4	6	6	5	7	6	6	6	8	10	8	8	9	12	10	10	11	9	8	12	12	11	13	13	13	13	13	15	13	14	15	17	17	17	17	21	19	19	21	20	22	19	19	24	25	26	28	27	30	31	31	34	33	37	39	42	44	45	46	0	1	1	3	3	7	4	4	5	7	7	8	5	7	3	11	26	9	14	16	11	18	19	23	16	10	16	19	18	24	26	27	29	0	36	22	34	34	36	0	35	38	40	40	41	50	45	44	42	42	49	49	52	55	52	52	55	52	57	56	57	61	62	0	0	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	2	3	2	2	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	3	2	1	1	1	2	2	3	2	2	3	1	2	1	1	1
33500	-440.635414039219199	-446.574611258304401	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.652421740593807	-1	1	1	2	3	5	4	3	4	6	6	7	6	6	7	8	8	8	8	10	12	9	9	10	8	10	11	11	11	13	11	13	13	13	15	13	14	15	15	17	16	18	20	20	16	22	19	23	19	20	23	27	25	27	26	30	30	30	33	34	36	38	42	44	45	46	0	1	1	3	3	3	4	3	5	7	7	8	9	6	11	10	10	9	14	10	16	13	19	23	10	7	20	23	22	24	10	27	22	0	36	22	34	34	29	0	35	38	40	40	35	38	45	44	38	38	50	51	50	51	51	53	52	55	58	57	59	61	62	0	0	0	1	2	1	1	1	2	1	1	1	2	2	3	1	1	1	2	1	3	2	2	3	1	1	1	1	3	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	3	1	1	2	3	1	1	2	2	1	3	2	2	1	2	1	2	2	1	1	1
34000	-421.208353978618447	-427.147551197703649	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.632509644472243	-1	1	1	2	2	6	4	5	5	6	6	6	7	6	8	8	8	7	9	9	12	8	10	10	10	10	10	11	12	13	12	12	14	13	15	12	15	15	17	16	16	18	21	20	18	23	18	24	21	19	23	27	26	27	27	31	30	32	33	34	37	38	42	43	46	46	0	1	1	3	3	4	4	4	5	7	4	8	9	7	6	7	14	9	14	11	16	9	14	16	16	17	16	19	18	24	26	27	36	0	22	18	34	34	36	0	36	38	40	40	36	50	35	44	50	42	49	51	51	51	49	52	55	57	57	58	57	61	62	0	0	0	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	5	3	1	1	2	1	2	1	3	2	2	1	2	2	1	1	1	2	1	1	3	2	2	1	2	1	2	1	2	1	1	1
34500	-384.021067910275747	-389.960265129360948	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.807239525512830	-1	1	1	3	3	5	4	5	5	6	6	7	7	6	7	8	9	9	8	10	13	10	10	9	9	10	12	12	11	11	14	14	14	13	12	14	15	15	18	17	16	18	21	19	18	23	17	24	20	21	24	26	24	27	27	30	28	31	34	35	37	37	42	43	45	46	0	1	1	3	3	4	4	4	5	7	7	8	5	7	6	11	10	13	14	25	16	18	19	19	16	17	20	23	18	24	26	27	35	0	13	29	34	34	36	0	36	38	40	40	41	49	41	44	42	49	49	53	49	53	51	52	52	57	56	58	59	59	59	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	2	1	2	2	2	1	1	3	1	1	1
35000	-423.043183479455479	-428.982380698540680	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.722427778090399	0	2	1	2	2	5	3	3	6	6	5	6	6	6	7	7	10	10	7	9	11	8	10	9	10	10	10	12	12	13	14	13	14	13	14	13	15	15	17	16	16	18	20	19	20	22	19	23	21	22	24	26	26	28	26	31	30	28	33	32	38	39	42	43	46	47	0	1	1	3	3	3	4	4	5	7	7	8	5	6	9	11	10	9	14	16	16	5	14	19	20	7	20	23	18	24	10	27	18	0	22	22	34	34	36	0	36	34	40	40	33	49	41	44	42	49	49	51	51	52	46	51	54	52	56	52	59	61	62	0	0	0	1	1	1	1	1	2	1	1	2	2	1	2	2	1	1	1	1	2	1	1	3	3	2	1	1	3	1	1	1	2	3	1	2	1	3	2	1	2	2	1	1	2	2	1	4	1	1	2	2	1	1	2	1	1	2	3	1	1	1	2	1	1	2	1	1	1
35500	-437.772851529823186	-443.712048748908387	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.719815012688917	0	1	1	3	3	4	4	4	5	4	5	7	5	6	6	7	9	7	8	8	12	9	9	10	8	10	10	10	11	13	13	11	12	11	15	13	14	15	18	17	16	19	20	19	19	22	20	23	21	22	24	27	25	26	27	30	30	32	34	35	37	39	42	42	43	47	0	1	1	3	3	3	4	4	5	4	7	11	5	7	3	7	10	13	14	7	16	5	14	19	15	20	25	14	22	24	17	27	29	0	29	22	34	34	36	0	35	38	40	40	35	42	41	44	38	49	46	53	51	53	51	52	51	57	54	59	56	61	62	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	3	2	1	2	1	1	1	1	1	2	1	1	1	2	2	2	2	3	1	1	2	2	1	2	1	2	2	3	1	1	1	1	1	2	1	3	2	3	1	3	1	1	1	1	1
36000	-451.409657609661110	-457.348854828746312	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.614287405708972	0	2	1	3	3	6	3	4	5	5	5	6	6	6	4	8	10	9	8	9	13	9	10	9	9	10	12	12	11	13	12	13	13	12	15	13	15	16	17	16	16	18	21	19	19	22	19	23	20	20	25	26	25	27	27	31	29	31	33	33	37	39	42	43	46	46	0	1	1	3	3	15	3	4	5	7	7	8	15	11	4	6	6	6	14	11	11	5	14	19	11	10	16	23	22	23	10	25	18	0	29	29	34	34	35	0	35	37	40	40	35	49	35	44	38	42	46	53	49	51	52	52	55	51	57	53	57	59	61	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3	4	3	2	1	2	2	2	1	2	2	3	2	2	1	2	1	3	2	1	1	1	1	3	1	2	1	2	2	2	1	2	1	3	1	1	2	1	4	2	4	4	3	3	1	1	1
