step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80
21500	-242.083312789194480	-251.134156169645820	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988328754759170	1	2	4	3	4	3	4	6	10	8	6	6	8	6	9	7	10	9	12	11	7	11	8	9	11	11	6	17	10	11	21	12	8	9	9	10	8	10	9	10	8	12	12	11	16	12	15	12	10	8	13	12	11	13	11	14	13	14	12	13	13	14	13	13	16	11	13	12	14	13	12	14	14	15	15	16	13	15	17	24	0	1	6	2	4	1	1	7	41	2	6	3	16	6	21	27	18	16	17	9	27	29	7	41	14	41	5	62	21	35	67	49	27	21	11	13	6	15	13	15	16	49	17	16	20	9	20	30	33	14	44	29	39	25	12	77	66	52	53	5	20	55	66	44	59	29	20	53	59	49	17	54	46	61	54	56	19	54	46	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-237.721229326152297	-246.772072706603637	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983038816305510	1	2	4	5	6	3	4	6	9	8	6	5	8	7	9	9	10	9	10	12	8	10	7	8	11	10	8	16	9	12	18	13	8	9	11	9	11	9	10	8	9	11	10	11	15	12	17	12	8	11	13	12	12	14	12	14	11	14	12	13	14	13	15	12	17	10	14	16	13	13	14	14	15	15	13	14	17	16	16	21	0	1	2	6	6	2	2	4	21	8	4	6	8	2	24	5	41	40	7	26	14	33	3	8	21	9	8	60	14	36	54	30	12	49	33	23	41	4	21	3	12	24	41	22	54	15	58	44	23	23	46	9	57	44	43	30	29	48	42	34	53	17	44	43	70	15	48	32	27	35	57	59	42	36	19	39	54	53	76	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-254.712853210162052	-263.763696590613392	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.962194320855750	1	3	3	2	4	5	5	5	6	7	5	7	7	8	6	6	8	7	12	11	9	10	8	10	13	11	8	17	8	11	20	12	10	9	10	9	9	9	8	10	10	9	11	10	13	11	13	13	11	9	14	11	12	14	8	12	13	14	13	13	9	12	10	14	15	13	12	15	14	13	12	12	13	14	16	15	16	16	17	21	0	4	4	1	1	3	3	5	1	7	4	9	11	9	11	6	18	16	20	41	55	29	18	11	20	50	6	57	16	36	68	43	55	11	34	55	12	6	6	37	39	3	37	37	40	63	44	56	37	29	60	12	22	47	13	42	43	42	62	42	10	23	12	22	57	50	63	25	43	41	61	10	43	38	64	46	62	69	59	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-240.224265037521974	-249.275108417973314	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997939449054085	-1	2	5	6	7	2	3	4	10	8	6	7	4	7	8	9	8	8	13	11	7	11	8	9	14	9	8	13	8	11	18	13	11	10	10	7	10	10	10	9	9	13	12	10	14	11	16	13	10	11	14	12	10	8	11	13	10	12	10	12	12	13	13	12	17	14	12	15	15	13	14	13	17	16	15	15	13	16	15	18	0	1	7	3	4	1	6	6	41	5	13	8	2	2	36	27	21	21	53	29	8	36	11	6	42	12	5	44	4	57	63	39	37	40	14	13	24	15	29	23	5	46	39	18	59	38	64	61	23	38	53	44	54	14	18	59	10	9	24	21	57	49	20	44	69	77	44	52	32	30	49	46	25	20	33	66	38	49	19	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-244.544544150684260	-253.595387531135600	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990902195804803	0	4	2	6	7	5	4	5	6	3	5	6	9	7	9	8	10	9	13	11	6	11	3	10	14	11	8	15	10	10	18	12	10	10	9	10	11	9	7	8	9	13	13	8	12	11	18	11	10	11	12	12	11	12	11	12	12	14	10	11	12	15	15	14	17	13	10	15	15	14	14	12	17	16	15	16	14	16	15	17	0	23	1	2	4	3	3	3	3	3	10	6	11	11	9	21	27	27	53	18	2	34	3	16	56	18	12	61	44	21	64	46	44	38	4	15	21	27	11	21	5	30	37	21	20	33	68	44	21	17	14	41	34	4	29	38	14	32	16	27	26	59	57	66	71	32	5	26	34	42	52	4	71	62	54	63	66	45	32	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-236.421547962524699	-245.472391342976039	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995450451674887	1	3	4	6	7	3	5	4	9	8	6	4	7	8	8	9	9	9	13	7	9	10	7	8	15	9	5	17	11	11	21	12	10	9	9	8	11	9	6	10	10	13	13	10	15	11	13	14	10	12	14	11	11	14	10	12	11	11	10	12	12	13	14	13	11	11	13	15	13	12	14	13	15	16	14	15	16	16	16	23	0	1	2	7	27	1	6	6	5	23	8	2	12	11	20	20	10	12	58	6	2	23	7	4	61	11	6	76	23	11	54	44	23	20	5	13	16	8	12	15	9	39	57	36	64	18	33	61	24	58	32	35	41	65	9	17	18	49	9	44	20	9	56	70	59	44	56	53	49	26	30	32	43	75	66	69	73	32	42	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-238.840436657858646	-247.891280038309986	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989563545221107	0	4	5	5	6	3	5	5	10	7	5	5	8	7	8	7	8	9	12	12	6	7	7	9	15	10	5	16	9	12	19	12	10	10	11	10	11	10	7	8	10	12	13	11	16	12	17	12	10	12	10	9	11	14	12	13	13	13	12	12	9	11	15	14	15	14	11	15	13	14	13	13	15	17	15	16	16	17	12	19	0	6	2	2	7	1	6	2	13	5	6	1	23	27	3	21	16	27	44	44	4	11	11	13	18	15	2	79	10	26	76	35	24	2	61	23	23	61	27	22	24	26	67	36	48	27	79	36	39	17	13	10	16	46	9	59	20	46	67	6	13	18	54	35	43	20	38	66	50	46	9	19	69	66	48	70	64	63	41	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-254.615541790465500	-263.666385170916840	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993885543417604	0	4	5	6	7	3	5	4	8	7	4	7	8	5	8	7	9	6	10	11	9	12	7	8	9	8	6	16	11	10	16	13	10	9	10	9	9	8	9	8	8	12	13	9	15	11	15	12	10	11	13	11	12	14	12	11	12	11	13	9	14	14	11	15	11	2	14	15	16	13	14	14	14	17	14	14	14	16	17	18	0	6	8	2	4	66	6	66	18	4	66	18	16	11	23	7	27	11	39	30	16	41	8	14	12	10	6	61	36	38	65	55	34	15	60	13	5	27	10	5	16	15	16	24	70	21	48	19	60	16	56	44	25	20	50	17	29	35	65	66	37	26	34	71	3	1	53	71	73	52	57	70	51	69	32	51	70	15	32	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-247.968672657369495	-257.019516037820836	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981879775655380	1	4	5	5	5	5	3	6	7	8	6	7	8	8	7	6	8	6	12	12	9	11	9	10	15	9	7	16	11	12	20	12	11	9	9	9	10	9	10	10	9	11	12	10	14	10	13	11	9	12	13	10	11	13	10	12	13	11	12	12	13	13	16	14	14	13	13	13	15	9	12	13	12	12	14	16	15	17	15	16	0	1	7	2	2	2	1	7	16	16	5	8	2	6	4	5	11	5	3	55	13	26	6	41	44	16	8	43	6	52	66	17	23	5	4	14	18	16	41	38	6	23	34	70	42	17	74	23	15	58	29	35	10	30	38	44	42	40	34	55	32	71	77	51	67	33	11	16	57	13	55	19	39	48	59	61	68	77	61	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-246.318755156155987	-255.369598536607327	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992237631014538	1	4	3	5	6	4	3	5	7	7	5	6	9	8	9	8	7	8	12	10	8	10	8	6	10	11	9	16	7	10	20	10	9	7	9	8	11	10	8	8	9	10	11	11	16	11	16	13	11	9	10	12	10	12	11	10	11	13	13	12	14	12	17	10	17	14	12	13	13	10	11	14	17	17	16	13	15	14	12	19	0	1	1	3	3	3	1	2	7	6	3	8	36	12	23	29	11	17	46	35	29	50	29	2	50	21	34	54	8	23	57	21	36	12	10	9	20	50	10	12	36	39	56	39	66	70	59	64	20	17	16	27	40	64	15	34	50	25	40	56	52	55	47	29	68	67	53	79	57	34	12	67	75	61	52	44	66	64	32	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-237.705481223176690	-246.756324603628030	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995007752013229	0	1	5	4	7	5	5	4	9	7	6	7	8	8	7	8	10	7	11	11	2	10	8	8	13	9	8	15	11	12	21	12	10	10	10	8	10	10	7	9	9	13	13	11	13	12	14	11	10	10	14	12	11	14	11	13	11	12	13	10	13	14	13	12	9	13	13	14	16	13	14	12	14	14	15	12	17	16	13	23	0	1	21	2	3	8	8	21	5	3	7	7	18	5	4	11	27	7	65	16	1	24	12	18	20	18	7	51	65	29	56	49	24	65	41	5	16	9	6	13	39	65	57	26	52	13	52	33	14	27	55	44	23	63	49	64	65	41	16	9	20	22	32	26	10	9	35	46	75	76	72	19	20	66	59	60	61	60	52	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-240.571840123338262	-249.622683503789602	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997885956474459	0	3	4	5	6	5	5	6	10	8	4	4	7	6	8	8	9	7	12	10	5	10	8	10	15	11	5	14	11	12	17	9	11	9	10	10	10	9	10	7	9	13	11	10	15	10	18	13	9	11	11	8	10	13	12	8	7	14	10	8	14	14	12	13	16	14	14	16	16	13	13	13	16	15	15	15	14	15	13	17	0	1	2	11	21	11	3	7	12	40	2	2	11	27	13	13	21	8	36	14	3	41	21	56	61	44	11	55	9	44	45	56	49	18	10	52	17	16	32	27	15	39	56	56	48	34	68	63	13	36	44	12	38	19	33	27	6	33	15	40	33	44	44	35	54	33	55	62	74	39	9	34	28	64	51	54	33	54	43	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-232.710594263409860	-241.761437643861200	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996761571179122	0	4	3	4	7	2	4	6	9	5	1	6	8	7	8	6	10	8	13	11	7	12	9	9	15	11	8	15	9	11	20	13	10	9	10	7	11	10	9	10	10	13	12	10	11	11	17	14	11	11	13	10	11	14	12	12	12	9	11	13	12	13	14	14	17	10	14	15	11	13	12	10	15	15	16	11	16	15	14	23	0	6	11	1	8	11	3	6	21	4	1	3	16	7	12	4	29	8	49	14	3	46	8	21	50	40	16	19	14	38	68	20	39	6	5	4	29	29	13	58	23	46	37	34	9	34	56	44	66	24	57	23	24	71	26	72	38	5	58	69	40	49	59	62	74	18	55	29	29	76	33	14	72	19	19	5	64	51	61	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-247.951448014082303	-257.002291394533643	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997929091045644	0	4	4	2	7	1	4	5	9	5	5	6	8	6	8	8	9	9	12	11	8	9	7	8	14	11	7	16	7	12	20	13	11	10	10	10	6	9	9	9	7	11	13	9	15	12	16	9	11	12	13	11	8	12	12	13	11	13	13	7	14	15	15	13	15	13	12	14	14	11	11	9	16	14	16	14	8	15	17	22	0	4	6	6	11	1	4	3	29	7	2	3	2	3	14	10	16	60	9	53	29	13	12	23	29	9	14	19	12	27	32	17	38	48	53	11	2	37	60	15	8	40	57	14	69	22	51	13	9	36	49	39	41	33	52	52	39	15	39	37	50	61	66	36	64	34	27	49	19	53	53	21	25	22	78	57	29	50	63	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-230.184395711234345	-239.235239091685685	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999953298884230	0	2	3	5	6	5	4	6	9	7	5	7	9	8	9	8	10	9	12	11	8	11	7	9	14	9	9	16	6	11	20	12	9	5	9	10	8	9	9	9	10	12	11	10	13	12	10	11	6	11	12	10	12	14	11	13	13	14	12	12	12	13	14	15	15	13	14	16	15	12	12	14	14	15	14	15	14	15	16	23	0	1	1	3	34	3	3	4	37	7	3	7	37	12	12	29	26	5	18	44	29	15	8	14	71	23	16	72	4	14	77	17	29	3	49	10	29	12	23	37	16	15	33	13	30	13	38	10	34	27	17	9	13	55	47	70	17	53	33	18	39	51	55	25	59	22	70	66	21	12	36	55	22	73	50	9	51	25	75	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-254.962971195800549	-264.013814576251889	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996150538476239	1	3	3	5	6	5	4	3	10	7	2	4	9	4	7	6	9	9	12	9	6	11	6	9	12	11	7	16	10	12	19	12	10	7	10	8	10	8	6	5	10	10	9	8	13	12	12	13	10	10	13	12	11	14	8	10	12	12	11	11	14	14	17	13	12	10	13	15	15	12	13	14	15	15	13	15	15	15	16	13	0	1	1	1	14	12	2	1	24	4	1	1	38	1	6	7	55	38	22	6	2	13	12	27	42	44	40	65	5	42	32	18	55	21	38	4	15	10	14	3	5	43	21	39	53	66	41	60	21	55	47	22	41	33	21	24	26	38	43	10	47	80	20	19	33	5	53	59	67	24	22	35	64	54	60	72	59	48	68	22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-237.266325774205797	-246.317169154657137	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998162249334898	1	2	4	6	6	3	5	5	9	8	4	6	6	7	7	7	9	8	11	9	7	12	6	9	12	9	8	17	9	9	19	12	10	10	11	10	10	10	8	9	9	10	13	10	14	11	17	14	10	12	13	10	11	12	7	13	12	12	11	12	13	15	15	14	14	13	13	15	15	14	13	13	17	9	16	16	17	14	15	18	0	1	1	11	11	1	11	1	39	4	1	11	2	12	12	4	39	7	30	14	13	35	8	12	40	55	12	68	5	21	79	74	7	40	42	26	30	14	14	55	18	23	41	29	50	20	68	42	23	9	9	30	20	42	12	33	21	36	39	17	32	58	59	66	50	4	60	51	72	57	33	52	51	16	62	63	69	37	61	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-233.968194867471794	-243.019038247923135	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991266956114902	0	4	5	5	7	3	2	4	8	8	6	6	9	7	9	8	8	8	12	11	9	11	9	9	15	11	9	15	11	12	20	8	9	9	10	10	9	9	9	7	8	11	12	7	14	12	14	13	10	12	14	10	11	14	11	13	13	13	13	12	12	14	13	11	13	11	13	16	15	10	10	13	16	17	14	15	15	14	16	23	0	7	7	7	2	1	1	6	14	11	7	4	16	3	4	2	11	12	21	37	14	18	32	44	36	36	5	56	70	27	47	3	4	14	37	32	41	18	40	11	5	38	70	11	67	42	66	23	39	22	63	21	13	59	41	13	42	40	64	15	26	30	64	35	30	39	16	47	46	32	5	49	63	19	29	59	67	19	25	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-234.053256929933838	-243.104100310385178	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997083644480393	0	3	4	6	7	4	5	5	8	6	2	7	9	7	9	6	9	9	10	11	8	9	7	8	14	10	7	16	9	12	19	13	9	10	8	10	11	9	10	10	9	13	12	10	15	12	17	11	10	8	9	11	10	14	12	14	11	14	12	13	11	13	14	13	16	11	12	14	15	13	11	12	14	17	15	13	16	16	15	19	0	11	11	8	7	11	6	1	27	8	1	7	9	10	7	11	5	16	17	14	23	9	16	7	70	35	4	64	27	19	78	71	9	15	5	27	50	14	17	50	50	37	40	13	76	19	73	15	9	14	4	50	15	30	57	43	24	20	57	34	49	52	67	37	48	49	38	24	39	66	35	37	76	46	51	37	54	73	70	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-245.647562659048447	-254.698406039499787	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993356938588903	1	3	4	6	7	5	5	5	9	7	3	7	8	7	6	9	7	7	13	8	8	12	5	8	15	10	8	14	10	10	14	10	6	9	4	5	10	9	10	10	9	10	10	10	15	6	18	12	9	11	12	11	8	13	11	13	10	14	13	12	14	11	16	10	17	11	13	13	13	12	13	13	15	15	15	14	17	12	17	16	0	1	2	1	11	35	11	35	13	33	1	6	15	4	6	6	15	33	44	46	12	26	3	46	69	20	36	67	13	16	22	34	3	5	1	1	16	27	5	53	33	38	17	13	72	3	77	57	21	41	57	42	14	37	16	55	18	51	42	39	48	38	60	27	45	16	26	55	60	62	52	50	67	56	57	59	45	64	31	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-237.058184300113339	-246.109027680564679	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994325065771498	-1	2	5	5	6	4	3	5	10	6	6	6	8	7	6	7	9	8	13	11	7	12	9	10	13	11	7	17	11	9	15	12	11	9	11	9	10	7	9	9	10	12	12	11	14	12	16	10	10	6	13	9	11	9	11	14	13	13	12	10	13	14	17	9	14	14	12	15	16	12	14	12	16	12	14	15	17	12	14	22	0	1	6	6	2	1	2	6	14	4	7	3	50	3	6	12	15	14	60	24	15	40	38	50	35	14	3	31	17	21	33	41	30	16	34	14	30	3	38	21	40	39	48	30	59	37	71	13	36	8	78	10	23	14	39	19	49	23	44	34	72	57	75	14	43	30	5	62	79	35	67	39	66	29	61	58	62	41	64	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-253.257075369459528	-262.307918749910868	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989890284002316	0	4	5	6	7	5	5	2	9	8	4	6	8	7	8	9	8	7	10	7	7	11	6	6	11	11	6	15	8	11	18	13	10	9	11	7	10	3	9	8	8	11	12	5	11	12	16	8	10	11	13	9	11	12	10	11	13	14	12	13	11	14	13	12	15	13	13	14	15	13	10	13	17	13	16	12	16	12	17	18	0	8	8	3	23	11	11	1	29	18	38	3	24	3	12	40	2	3	40	2	38	39	2	44	49	10	6	66	44	27	47	43	15	20	9	3	14	1	13	24	5	36	42	38	40	56	68	4	39	33	25	20	16	50	17	17	56	56	13	22	52	76	35	55	66	17	55	24	72	59	15	37	51	56	28	50	65	45	74	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-225.467543506444429	-234.518386886895769	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990059200373301	0	4	3	6	7	5	5	6	9	8	5	6	9	7	4	9	9	8	13	8	9	12	8	9	13	10	6	16	11	10	21	13	11	7	11	10	8	10	10	10	9	11	7	11	16	11	12	11	9	11	14	11	11	15	8	13	13	14	13	12	13	13	15	14	16	13	11	15	14	13	12	12	16	17	14	15	15	16	14	23	0	3	1	2	7	2	2	11	5	15	2	15	27	2	3	11	55	5	42	27	10	44	34	5	42	16	6	56	18	55	74	72	36	6	13	9	34	12	49	5	10	17	6	39	62	14	26	38	18	27	22	41	16	66	27	44	53	67	33	9	36	60	20	62	77	52	40	59	22	53	5	40	32	68	32	19	59	79	60	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
