step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14
46000	-52.768192516287286	-59.623680467246658	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.919623525792448	0	1	2	3	3	3	4	5	7	5	8	8	8	8	0	1	2	2	3	3	3	4	5	7	8	9	10	10	1	1	1	1	1	1	1	1	1	1	1	1	2	1
46500	-55.549308414787589	-62.404796365746961	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.752421404888667	-1	1	2	3	4	5	4	5	6	5	7	6	9	6	0	1	2	2	3	5	3	4	5	7	8	5	10	10	1	1	1	1	1	1	1	1	1	1	1	1	2	1
47000	-70.929395553189735	-77.784883504149107	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.750794150746445	-1	0	1	1	4	3	4	3	7	5	8	9	9	8	0	1	2	2	3	3	6	4	7	7	8	5	10	10	1	1	1	1	2	1	1	1	1	1	2	3	2	2
47500	-58.400128339793326	-65.255616290752698	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.955627753831763	0	1	2	4	4	4	5	6	6	6	8	5	9	8	0	1	2	2	3	3	6	4	5	7	8	5	10	10	1	1	1	2	1	1	1	1	1	1	1	1	2	1
48000	-51.747647300711790	-58.603135251671162	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.848898649992292	0	1	2	3	4	4	5	5	7	6	7	9	7	8	0	1	2	2	3	3	5	5	5	7	8	9	10	10	1	1	1	1	1	1	1	1	2	1	1	1	1	1
48500	-68.886280116449655	-75.741768067409026	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.719166142068385	-2	0	1	2	5	4	5	5	6	6	7	9	8	9	0	1	2	2	3	3	3	4	5	7	7	5	10	10	1	1	1	1	1	2	3	2	1	1	1	2	1	2
49000	-55.424212891153289	-62.279700842112661	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628162595189462	-1	1	2	3	4	4	4	5	6	5	8	8	8	7	0	1	2	2	3	3	3	4	3	7	8	5	10	10	1	1	1	1	1	1	1	1	2	1	2	1	2	1
49500	-56.322157027557481	-63.177644978516852	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.893511462317246	0	1	2	4	4	4	5	6	7	6	8	8	8	8	0	1	2	2	3	3	5	4	5	7	8	8	10	10	1	1	1	1	1	2	1	1	2	1	1	1	1	1
50000	-62.775716566911740	-69.631204517871112	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.968805072028193	-1	1	2	2	3	4	4	6	7	5	8	6	7	8	0	1	2	2	3	5	3	4	7	7	8	3	10	10	1	1	1	1	1	1	1	2	1	1	1	1	1	2
50500	-64.442310517450252	-71.297798468409624	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582495388808166	0	1	2	3	4	4	4	5	6	4	7	8	7	8	0	1	2	1	3	3	3	2	3	3	4	9	10	10	1	1	1	2	1	1	1	2	2	1	2	1	2	2
51000	-72.300993153922661	-79.156481104882033	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570066768934576	-1	1	2	2	5	4	5	4	7	6	8	7	7	9	0	1	2	2	3	3	3	4	5	7	4	5	10	10	1	1	1	1	2	1	1	2	1	1	2	2	1	3
51500	-62.383926842911166	-69.239414793870537	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657924413356133	0	1	2	3	4	5	4	6	5	5	8	7	8	8	0	1	2	2	3	3	3	4	3	7	8	3	10	10	1	1	1	1	1	1	1	1	2	1	2	2	2	2
52000	-73.295412775067120	-80.150900726026492	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576795897817723	-3	1	2	3	3	4	5	5	8	6	8	7	8	8	0	1	1	3	3	3	3	2	1	2	8	5	10	10	1	2	2	1	1	1	1	1	6	2	2	2	1	1
52500	-63.162712354387835	-70.018200305347207	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.746511452844226	0	1	2	3	4	5	5	6	7	6	9	8	8	9	0	1	2	2	3	1	3	4	4	7	8	5	10	10	1	1	1	1	1	3	2	1	2	1	2	2	1	2
53000	-50.404705534894489	-57.260193485853861	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.793941138253098	-1	1	2	3	4	4	4	5	7	6	8	8	7	8	0	1	2	2	3	3	3	4	3	7	8	9	10	10	1	1	1	1	1	1	1	1	2	1	2	1	1	1
53500	-50.623721706148935	-57.479209657108306	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.952239742301293	0	1	2	3	4	5	4	5	7	6	8	7	8	7	0	1	2	2	3	3	3	4	5	7	8	5	10	10	1	1	1	1	1	1	1	1	1	1	1	2	1	1
54000	-53.630669707727634	-60.486157658687006	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.866504202759697	0	1	2	3	4	4	4	5	6	5	8	7	7	8	0	1	2	2	3	3	3	4	4	7	8	3	10	10	1	1	1	1	1	1	1	1	1	1	1	2	1	2
54500	-58.876208156080438	-65.731696107039809	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.857756699332800	-1	0	1	3	4	3	5	5	6	6	9	8	8	9	0	1	2	2	3	3	3	4	5	7	8	5	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	2
55000	-61.702621458261476	-68.558109409220847	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.745929033651272	0	1	2	3	4	5	4	5	7	5	9	8	6	8	0	1	2	2	3	3	3	4	3	7	8	4	10	10	1	1	1	1	1	1	1	1	2	1	2	1	1	2
55500	-56.498479692616499	-63.353967643575871	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.827911528901090	-1	0	2	2	3	4	4	5	7	6	8	8	8	9	0	1	2	2	3	5	5	4	5	7	8	5	10	10	1	1	1	1	1	1	1	1	2	1	1	2	1	1
56000	-55.768030571962264	-62.623518522921636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.855871767671718	-1	1	2	3	4	4	5	5	7	6	8	8	8	8	0	1	2	2	3	3	3	4	3	7	4	5	10	10	1	1	1	1	1	2	1	1	2	1	2	2	1	1
56500	-60.684564592815491	-67.540052543774863	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585400040754096	0	1	2	3	4	4	5	6	7	6	8	9	9	9	0	1	2	2	3	3	3	4	2	7	4	9	10	10	1	1	1	1	1	1	1	2	3	1	2	1	2	2
57000	-71.765516177563384	-78.621004128522756	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568738810957014	-1	1	2	3	4	4	4	5	7	6	8	9	8	7	0	1	2	2	3	3	3	4	2	7	4	4	10	10	1	1	1	2	1	1	1	2	4	2	1	3	2	1
57500	-55.373696742175539	-62.229184693134911	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.907826230156329	-1	1	2	3	4	5	5	4	6	6	8	8	8	8	0	1	2	2	3	5	3	4	4	7	8	9	10	10	1	1	1	1	1	1	1	1	1	1	2	1	1	2
58000	-54.989458329112914	-61.844946280072286	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.886075852145790	0	1	2	3	4	4	5	5	6	6	7	7	8	9	0	1	2	2	3	3	3	4	5	7	8	5	7	7	1	1	1	1	1	1	2	1	1	1	1	1	2	1
58500	-56.013563731754886	-62.869051682714257	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.892835132486939	0	1	2	3	4	4	4	6	7	5	7	7	7	9	0	1	2	2	3	3	3	4	5	7	8	3	10	13	1	1	1	1	1	1	1	2	1	1	1	2	1	1
59000	-55.036272147170948	-61.891760098130320	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.792115273670528	0	1	2	3	3	4	4	5	5	5	7	9	8	7	0	1	2	2	3	3	3	4	3	7	8	9	10	10	1	1	1	1	1	1	1	1	1	1	1	2	2	1
59500	-49.779931509526264	-56.635419460485636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732054367300675	0	1	2	3	4	4	5	5	6	6	9	8	9	8	0	1	2	2	3	3	5	4	5	7	8	9	10	10	1	1	1	1	1	1	1	1	1	1	2	1	2	1
60000	-54.551681375143758	-61.407169326103130	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.789270600163772	0	1	2	3	4	4	4	6	5	5	8	8	8	8	0	1	2	2	3	3	3	4	3	7	8	9	10	10	1	1	1	1	1	1	1	2	1	1	1	1	1	2
60500	-61.317131617978930	-68.172619568938302	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.781320144670508	-1	1	2	3	5	5	5	4	8	6	8	9	9	8	0	1	2	2	4	3	3	4	3	7	8	5	9	10	1	1	1	1	1	1	1	1	3	1	2	2	1	1
61000	-64.744664443422948	-71.600152394382320	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636073824147479	0	1	2	3	4	5	6	6	7	5	8	7	8	7	0	1	2	2	3	5	5	4	5	3	4	3	10	10	1	1	1	1	1	1	2	2	2	2	3	2	1	1
61500	-50.099916421325602	-56.955404372284974	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.924910540723453	-1	1	2	3	4	5	4	5	6	6	7	8	9	7	0	1	2	2	3	5	3	4	5	7	8	9	10	10	1	1	1	1	1	1	1	1	1	1	1	1	2	1
62000	-59.800504796565278	-66.655992747524650	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.789959537031323	-1	0	2	4	4	5	5	6	7	6	8	8	9	8	0	1	2	1	3	5	4	4	5	7	4	9	10	10	1	1	1	3	1	1	1	1	2	1	2	1	1	1
62500	-57.914818684804757	-64.770306635764129	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706073831894329	-1	1	2	3	5	4	4	5	7	6	8	8	9	8	0	1	2	2	3	3	3	4	5	7	8	5	10	10	1	1	1	1	2	1	1	2	1	1	1	2	2	1
63000	-53.231080427429958	-60.086568378389330	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.777217988129113	0	1	2	3	4	4	5	5	6	6	9	8	9	9	0	1	2	2	3	3	3	4	5	7	8	9	10	10	1	1	1	1	1	1	2	1	1	1	2	1	2	2
63500	-50.913776914808210	-57.769264865767582	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.821375420090631	0	1	2	3	4	5	5	6	6	6	8	7	8	8	0	1	2	2	3	3	4	4	5	7	8	9	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64000	-60.136451482023048	-66.991939432982420	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.763362048196477	0	1	2	3	3	4	4	5	7	5	9	8	7	8	0	1	2	2	3	3	5	4	6	7	8	3	10	10	1	1	1	1	1	1	1	1	1	1	2	2	2	2
64500	-54.309541491722825	-61.165029442682197	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.807995178225332	-1	1	2	3	5	3	4	5	7	5	7	9	9	7	0	1	2	1	3	3	3	4	5	7	8	9	10	10	1	1	1	2	1	1	1	1	1	1	1	1	2	1
65000	-63.274748581815231	-70.130236532774603	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.860846246427650	0	1	2	4	4	3	5	5	4	6	7	9	9	9	0	1	2	2	3	3	3	4	3	7	8	5	10	10	1	1	1	1	1	1	1	1	1	1	1	1	2	2
65500	-58.866103094292583	-65.721591045251955	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.803239992419274	-2	1	2	4	3	4	5	6	6	6	8	8	8	9	0	1	2	2	3	3	5	4	3	7	8	9	10	10	1	1	1	1	1	1	1	1	3	1	1	1	1	2
66000	-54.286773107908388	-61.142261058867760	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.912569913218908	0	1	2	3	3	4	5	5	6	6	8	8	9	8	0	1	2	2	3	5	3	4	3	7	8	9	10	10	1	1	1	1	1	1	1	1	1	1	2	1	2	1
66500	-57.776175045143646	-64.631662996103017	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.504398486022894	0	1	2	3	4	5	4	5	6	5	9	7	8	9	0	1	2	2	3	5	3	4	5	7	8	5	10	10	1	1	1	1	1	1	1	1	1	1	2	1	2	2
67000	-52.052186337794460	-58.907674288753832	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.803385659727378	-1	1	2	3	4	4	5	5	7	6	9	8	8	8	0	1	2	2	3	3	5	4	5	7	8	9	10	10	1	1	1	2	1	1	1	1	2	1	2	1	1	1
67500	-56.707557328834788	-63.563045279794160	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.817654880456013	0	1	2	3	4	5	5	5	8	6	8	8	8	7	0	1	2	2	3	3	3	4	6	7	8	3	10	10	1	1	1	1	1	1	1	1	2	1	2	3	1	1
68000	-49.913251716353948	-56.768739667313319	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.941954390241858	0	1	2	3	4	5	4	4	6	6	8	8	8	8	0	1	2	2	3	3	3	4	5	7	8	9	10	10	1	1	1	1	1	2	1	1	1	1	1	1	1	1
68500	-71.646674342101562	-78.502162293060934	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739502989858878	-3	0	2	2	4	4	5	6	7	6	6	8	7	8	0	1	2	2	3	3	5	4	5	5	2	9	10	10	1	1	2	1	1	1	1	2	2	1	3	1	1	1
69000	-52.243042486380290	-59.098530437339662	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.840530552052358	0	1	2	3	5	4	5	5	7	6	7	8	8	9	0	1	2	2	3	3	3	4	7	7	8	9	10	10	1	1	1	2	1	1	1	1	1	1	1	1	1	1
69500	-62.760842486553514	-69.616330437512886	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.790327587532593	0	1	2	3	3	4	5	5	7	6	8	8	9	9	0	1	2	2	3	2	5	4	5	3	4	9	10	10	1	1	1	1	1	2	1	1	1	2	2	1	2	2
70000	-56.358474818664007	-63.213962769623379	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.879150816396552	-1	1	2	3	3	4	3	5	7	5	7	8	8	9	0	1	2	2	3	3	3	4	5	7	8	9	10	13	1	1	1	2	1	1	1	1	2	1	1	1	2	1
70500	-60.057300611241359	-66.912788562200731	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670900459817889	-1	0	2	3	4	4	5	6	7	6	9	8	7	8	0	1	2	2	3	3	4	4	7	7	8	3	10	10	1	1	1	2	1	1	1	1	1	1	2	4	1	1
71000	-61.265283972047087	-68.120771923006458	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669876702240140	-1	1	2	3	4	4	4	4	7	5	8	9	8	9	0	1	2	2	3	3	3	4	5	7	8	9	10	9	1	1	1	1	1	1	1	1	2	1	3	2	1	1
71500	-54.232281598351996	-61.087769549311368	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.910610524302490	-1	1	2	2	4	4	4	5	6	5	8	8	8	8	0	1	2	2	3	3	3	4	5	7	8	9	10	10	1	1	1	1	1	1	1	1	1	1	2	1	2	2
72000	-64.788524273186667	-71.644012224146039	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596333852237077	-1	1	2	4	4	4	4	6	6	5	8	9	9	9	0	1	2	3	3	3	3	4	5	7	8	5	10	10	1	1	1	1	1	1	2	2	1	1	1	3	1	2
72500	-55.344962025344003	-62.200449976303375	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.887704864849851	0	1	2	3	5	5	4	5	6	5	7	8	7	6	0	1	2	2	7	3	3	4	5	7	8	5	10	10	1	1	1	1	1	2	1	1	1	1	1	1	1	1
73000	-58.689617626598888	-65.545105577558260	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.945930404407775	-1	0	2	2	3	4	5	4	7	6	7	7	7	7	0	1	2	2	3	3	5	4	5	7	8	5	10	10	1	1	1	1	1	1	1	1	2	1	1	2	1	1
73500	-45.667699935103222	-52.523187886062594	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.919294610652331	0	1	2	3	4	4	4	5	7	6	8	8	8	8	0	1	2	2	3	3	3	4	5	7	8	5	10	10	1	1	1	1	1	1	1	1	1	1	1	2	1	1
74000	-62.771913832404678	-69.627401783364050	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.789987857179918	0	1	2	4	5	3	6	5	7	5	9	8	8	7	0	1	2	2	3	3	4	4	3	3	8	5	10	10	1	1	1	2	1	1	1	1	2	1	2	1	2	1
74500	-54.362912044715294	-61.218399995674666	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.748014909095546	0	1	2	3	5	4	5	5	6	6	8	7	8	9	0	1	2	2	3	3	3	4	5	7	8	9	10	10	1	1	1	1	1	1	2	1	1	1	2	1	1	2
75000	-49.275194155996942	-56.130682106956314	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.993654285962106	-1	1	2	3	4	4	5	6	8	6	8	7	7	8	0	1	2	2	3	3	5	4	5	7	8	5	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75500	-54.124109036727305	-60.979596987686676	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.896238647488913	0	1	2	3	5	3	4	5	7	5	8	8	9	8	0	1	2	2	3	3	3	4	3	7	8	9	10	10	1	1	1	1	1	1	1	1	2	1	1	1	2	1
76000	-52.553363941122790	-59.408851892082161	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.925372511888217	0	1	2	3	3	4	4	5	6	6	9	8	8	9	0	1	2	1	3	5	3	4	6	7	8	9	10	10	1	1	1	1	1	1	1	1	1	1	2	1	1	1
76500	-49.229185912716360	-56.084673863675732	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.871584270596295	-1	1	2	3	4	5	5	5	6	6	7	8	8	9	0	1	2	2	3	5	3	4	5	7	8	9	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	2
77000	-55.718076199647619	-62.573564150606991	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.865089991911754	0	1	2	2	4	4	5	5	5	6	8	8	8	8	0	1	2	2	3	3	5	4	3	7	8	5	10	10	1	1	1	1	1	1	1	2	1	1	2	2	1	1
77500	-52.245896724151429	-59.101384675110801	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732232179571070	-1	1	2	3	4	4	4	5	6	6	7	8	9	8	0	1	2	2	3	3	3	4	5	7	8	9	10	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1
78000	-67.040712445067072	-73.896200396026444	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.435521179206666	-1	0	2	2	4	3	5	6	8	6	8	8	8	8	0	1	2	2	3	3	5	4	2	7	4	3	10	10	1	1	1	2	1	1	1	2	4	1	3	2	1	1
78500	-44.580471764921192	-51.435959715880564	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.998542531456402	0	1	2	3	4	4	4	5	7	6	6	9	8	8	0	1	2	2	3	3	3	4	5	7	8	9	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79000	-52.318773569558786	-59.174261520518158	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.969352842085083	0	1	2	3	3	4	5	5	7	6	7	8	9	8	0	1	2	2	3	3	5	4	7	7	8	9	10	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1
79500	-47.482921973894570	-54.338409924853941	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.962064687399451	0	1	2	3	4	3	5	5	5	6	7	7	8	8	0	1	2	2	3	3	5	4	5	7	8	9	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1
80000	-62.169430382546011	-69.024918333505383	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.849286593350687	0	1	2	2	3	5	5	6	7	6	8	7	8	9	0	1	2	2	3	5	3	4	5	7	4	5	10	10	1	1	1	1	1	1	1	2	1	1	2	2	1	1
80500	-54.323060735806635	-61.178548686766007	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.909215279428312	0	1	2	4	5	4	5	6	7	6	8	7	9	8	0	1	2	2	3	3	3	4	5	7	8	5	10	10	1	1	1	2	1	1	1	1	2	1	1	1	1	1
81000	-56.034998495314206	-62.890486446273577	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.935791320937010	-1	0	1	2	4	5	5	4	5	6	8	6	8	8	0	1	2	2	3	5	5	4	5	7	8	9	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1
81500	-73.558984288111830	-80.414472239071202	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.763217650381738	-1	1	2	3	4	5	4	6	7	5	8	5	8	8	0	1	2	2	3	3	3	4	6	7	4	3	10	7	1	2	1	1	1	2	1	2	1	1	2	2	2	3
82000	-59.611413992574342	-66.466901943533713	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.842286456041014	-1	1	2	4	4	4	3	5	7	5	7	7	7	8	0	1	2	2	3	3	3	4	5	7	8	3	7	13	1	1	1	1	1	1	1	1	1	1	1	2	3	1
82500	-58.931971708791295	-65.787459659750667	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.917593659307519	0	1	2	2	4	4	4	5	7	5	9	7	8	8	0	1	2	2	3	3	3	4	7	7	8	3	10	10	1	1	1	1	1	1	1	1	1	1	2	1	2	1
83000	-48.824161911671382	-55.679649862630754	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.974239746625575	0	1	2	3	4	5	4	5	6	6	8	5	8	8	0	1	2	2	3	3	3	4	5	7	8	5	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1
83500	-64.429887583202316	-71.285375534161687	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.722329614215005	0	1	2	3	4	4	4	6	6	5	7	8	9	7	0	1	2	2	3	3	3	4	5	7	4	9	10	10	1	1	1	1	1	2	1	2	1	1	2	2	2	2
84000	-55.102213465833870	-61.957701416793242	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.971138154357781	0	1	2	3	4	3	5	5	7	6	8	8	8	9	0	1	2	2	3	3	3	4	5	7	8	9	10	10	1	1	1	1	1	1	2	1	1	1	1	1	2	1
84500	-60.701647731805082	-67.557135682764454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.768302641623202	-1	0	2	3	4	4	5	6	8	6	7	7	8	8	0	1	2	2	3	3	3	4	5	7	4	8	10	10	1	1	1	2	1	1	1	2	2	1	2	1	1	1
85000	-60.586609110398086	-67.442097061357458	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.825412939244667	-1	1	2	3	4	4	6	5	7	6	8	7	8	8	0	1	2	2	3	3	3	4	3	5	8	7	10	7	1	1	1	1	1	1	3	1	2	2	2	1	1	1
85500	-57.265779135894661	-64.121267086854033	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.896772909123423	0	1	2	3	3	4	4	5	5	5	8	9	8	8	0	1	2	2	3	3	5	4	3	7	8	9	10	10	1	1	1	1	1	1	1	1	1	1	2	2	2	1
86000	-65.354792112327004	-72.210280063286376	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.845532509151928	-3	0	2	3	3	4	4	6	6	5	8	9	8	8	0	1	2	2	3	5	5	4	4	7	8	9	10	10	1	1	1	1	1	1	1	2	1	1	1	2	1	2
86500	-57.822427206525134	-64.677915157484506	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.960228856556591	0	1	2	4	5	4	4	6	7	5	8	8	9	9	0	1	2	2	3	3	3	4	5	7	8	5	10	9	1	1	1	1	1	1	1	1	1	1	1	1	2	1
87000	-53.313194340879406	-60.168682291838778	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.960660804566100	0	1	2	2	4	4	4	5	7	5	8	9	9	6	0	1	2	2	3	3	3	4	5	7	8	9	10	10	1	1	1	1	1	1	1	1	1	1	1	1	2	1
87500	-59.609933544240860	-66.465421495200232	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.886400232661168	0	1	2	2	4	4	4	5	6	5	8	8	8	9	0	1	2	2	3	3	3	4	5	7	8	9	10	10	1	1	1	1	1	1	1	1	1	1	2	2	1	3
88000	-51.626245131331025	-58.481733082290397	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.998835014847860	0	1	2	4	4	5	5	6	6	6	9	8	7	8	0	1	2	2	3	3	3	4	5	7	8	5	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1
88500	-55.161283898763884	-62.016771849723256	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.791468781534493	0	1	2	3	4	4	5	4	7	6	8	7	8	9	0	1	2	2	3	3	3	4	5	7	8	3	10	10	1	1	1	1	1	1	2	1	1	1	2	2	1	2
89000	-55.004125336062316	-61.859613287021688	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.758185549772734	0	1	2	3	4	4	5	6	6	6	9	9	8	8	0	1	2	2	3	3	5	4	5	7	4	9	10	10	1	1	1	1	1	1	1	2	1	1	3	2	1	1
89500	-68.932697384939743	-75.788185335899115	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684922840779974	-1	0	1	3	3	3	6	5	5	5	9	8	9	7	0	1	2	3	3	3	5	4	5	3	8	3	10	10	1	1	1	1	1	1	1	1	2	2	3	3	2	1
90000	-60.414372490876787	-67.269860441836158	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.825648410708238	-1	1	2	4	5	4	6	6	7	6	8	8	9	8	0	1	2	2	3	3	5	4	5	3	8	9	10	10	1	1	1	2	1	1	1	2	1	1	1	1	1	1
90500	-68.358230737119072	-75.213718688078444	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619278659445937	-1	0	1	2	5	4	3	4	8	5	7	9	8	8	0	1	2	2	6	3	3	4	4	7	8	5	10	10	1	1	1	2	1	2	1	1	3	1	2	2	2	2
91000	-58.926398010313648	-65.781885961273019	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700822084774070	-1	1	2	3	4	3	4	5	5	5	8	8	8	8	0	1	2	2	3	3	3	4	5	7	8	7	10	10	1	1	1	1	1	1	1	1	1	1	2	2	2	2
91500	-52.319983383353282	-59.175471334312654	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.874580460994533	0	1	2	3	3	5	5	5	6	6	7	9	8	8	0	1	2	2	3	5	5	4	5	7	8	9	10	10	1	1	1	1	1	1	1	1	1	1	1	1	2	1
92000	-56.883761771339046	-63.739249722298418	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.810185189608598	-1	1	2	3	3	4	4	6	6	6	7	8	8	8	0	1	2	2	3	2	5	4	5	7	8	9	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	2
92500	-49.468772643234544	-56.324260594193916	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.865085454811079	-1	1	2	3	4	3	5	4	6	6	8	8	8	8	0	1	2	2	3	3	3	4	5	7	8	9	10	10	1	1	1	1	1	1	1	1	1	1	2	1	1	1
