step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85
15500	-491.288550281115192	-489.780896167788001	-1.507654113327186	0.000100936372916	0.000029213433979	0.289424249508922	0.670343697489973	2	3	1	5	5	3	6	5	7	7	8	9	9	8	9	10	9	10	9	9	9	11	12	11	10	11	8	12	11	10	13	11	11	11	12	10	12	11	14	13	12	14	13	14	13	12	13	12	14	14	14	13	14	15	12	15	15	14	15	17	15	14	15	16	16	16	16	19	17	16	17	17	18	18	16	17	19	18	19	21	18	20	21	19	21	3	3	0	2	2	1	6	3	6	8	6	7	2	8	5	27	9	9	10	7	10	13	8	30	17	20	7	19	7	14	38	4	21	27	18	13	14	15	29	18	20	26	32	24	8	15	38	33	33	18	35	36	24	48	16	50	43	24	21	61	24	46	44	24	0	44	41	56	42	29	38	61	65	70	59	56	65	65	39	74	76	56	84	69	56	1	1	1	1	1	1	1	2	2	1	2	2	3	2	2	1	1	2	1	2	1	1	3	1	1	1	1	2	3	1	1	3	1	2	1	1	2	1	1	1	2	1	1	1	4	1	1	1	2	2	2	2	2	1	1	1	1	2	3	1	2	1	1	2	1	1	2	3	2	2	4	1	1	1	1	1	2	2	2	2	1	2	1	1	2
16000	-471.034965730620115	-469.596492254732368	-1.438473475887724	0.000079096326522	0.000027538698321	0.348166590435023	0.632542957919013	3	4	2	4	6	5	6	6	7	8	6	8	8	8	8	11	9	10	10	9	9	11	13	11	10	12	9	11	11	10	13	11	10	10	12	12	12	13	14	12	13	14	14	13	12	11	13	11	14	13	14	10	12	14	13	14	14	15	15	17	15	15	16	15	16	15	15	19	15	17	18	16	19	18	17	18	19	18	18	21	19	18	20	19	23	3	3	0	3	3	1	6	2	6	8	6	7	8	8	5	34	9	9	5	12	8	10	37	15	17	12	7	19	20	15	15	30	21	7	18	52	52	53	12	18	29	26	46	15	15	15	53	33	48	18	35	14	15	33	16	50	53	46	48	64	24	53	53	44	0	38	41	56	39	39	30	64	65	39	59	56	65	65	39	74	76	56	39	79	68	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	2	1	1	1	3	1	1	2	1	1	1	1	3	1	1	1	2	3	2	2	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	1	2	2	1	1	1	3	1	1	4	1	2	2	1	2	2	2	2	3	1	1	3	1	2
16500	-487.207176040868035	-485.568434164368568	-1.638741876499438	0.000105313870820	0.000023630276167	0.224379523639545	0.635371790502943	2	3	1	4	5	5	6	5	8	7	8	7	8	9	8	11	9	7	10	8	10	11	13	12	10	10	9	12	10	12	13	11	12	10	13	12	12	13	14	13	12	14	13	14	14	13	13	13	14	14	14	11	15	13	13	15	16	15	16	16	15	15	15	17	15	16	16	19	17	17	18	15	17	17	19	17	19	18	19	19	20	20	20	20	22	3	3	0	2	3	1	1	2	6	8	6	7	8	8	5	27	9	6	13	12	8	13	36	15	9	20	7	22	12	32	24	15	21	7	9	14	14	15	12	34	29	29	15	38	30	24	30	33	33	25	35	14	24	33	27	50	43	31	48	63	30	32	31	53	0	58	41	56	39	39	57	45	65	34	21	56	78	65	74	39	76	56	79	79	56	1	1	1	1	2	2	2	1	2	1	3	1	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	2	1	2	2	1	2	2	4	2	1	2	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	2	2	1	1	1	1	2	2	1	2	1	1	1	3	4	1	1	2	2	3	2	2	1	1	3
17000	-479.949981516660444	-478.488340926841204	-1.461640589819239	0.000072934974041	0.000023707607580	0.325051292499924	0.675240691573321	2	3	1	5	5	5	7	4	6	7	6	9	8	10	9	10	10	11	9	8	10	11	9	11	9	11	11	12	11	10	13	12	11	9	13	12	13	13	14	12	12	13	13	14	13	12	13	12	14	12	14	11	15	14	14	14	16	15	16	17	14	16	15	16	14	16	16	19	17	18	18	14	19	19	18	17	17	18	18	20	19	21	20	21	23	3	3	0	2	2	1	6	3	6	8	6	20	8	23	5	6	25	9	10	7	8	21	8	15	9	20	16	19	20	5	30	15	21	6	18	52	36	24	12	25	29	29	24	24	32	24	30	33	33	18	18	23	38	33	34	50	30	31	48	47	24	45	45	45	0	45	41	56	39	39	32	31	65	39	59	56	65	65	69	74	50	81	79	79	68	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	3	1	4	1	1	3	1	2	1	2	1	1	2	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	2	1	2	2	3	1	3	1	2	2	1	1	1	2	1	2	2	2	1	2	3	1	3	2	1	1	2	3	1	1	3	1	1	2	2
17500	-503.038111796728970	-501.422263275095133	-1.615848521633819	0.000099084866703	0.000023121649780	0.233351979464227	0.713473756448524	3	3	2	4	5	5	7	5	8	7	6	8	8	7	9	10	10	9	10	9	10	10	12	9	9	10	11	11	11	12	14	12	12	11	12	11	12	11	15	13	13	13	14	13	14	12	13	13	13	13	14	12	14	15	13	14	16	15	15	16	15	16	15	15	16	16	15	18	17	17	18	16	19	19	19	19	19	18	19	20	20	19	21	20	22	3	3	0	2	3	1	6	3	8	8	6	7	8	8	3	7	18	9	10	12	2	15	36	5	6	12	16	19	7	24	24	38	21	7	9	14	14	15	29	17	29	29	46	46	38	24	24	33	21	9	35	36	32	21	16	50	43	32	48	45	31	63	38	46	0	30	41	56	39	39	57	53	65	39	54	56	65	65	70	70	68	68	84	79	82	1	1	1	1	1	1	1	2	1	2	1	1	1	1	4	2	1	1	2	1	3	1	1	2	2	1	1	1	2	2	2	1	2	2	1	1	3	1	2	2	1	1	1	1	2	2	2	1	1	2	1	1	1	2	2	1	2	1	2	2	1	1	3	1	1	2	1	3	1	2	2	1	3	1	2	2	2	2	1	1	1	1	1	1	2
18000	-486.703973608115518	-484.939537718874931	-1.764435889240605	0.000112587138966	0.000020866986664	0.185340766768431	0.646278296431735	3	3	1	3	6	5	7	5	7	7	7	8	9	8	8	9	10	10	9	9	9	10	12	10	9	12	11	11	12	12	12	11	8	10	11	11	12	12	13	12	13	13	12	13	14	13	14	10	15	12	14	12	13	15	14	14	15	15	15	17	15	15	16	16	16	15	16	18	16	17	17	16	18	19	17	20	17	18	19	20	19	20	20	21	23	3	3	0	3	2	1	6	2	6	8	6	7	8	8	5	7	25	9	14	12	33	8	14	15	9	12	6	19	12	15	15	15	10	16	18	14	36	32	12	18	20	18	32	24	38	30	24	33	48	18	35	14	38	33	34	50	43	53	48	57	46	38	53	32	0	44	41	50	39	39	57	58	65	69	49	81	65	65	69	74	68	68	79	79	82	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	1	1	1	3	2	1	1	2	2	1	2	2	2	2	1	1	1	2	1	1	2	1	2	1	1	2	1	1	2	2	4	1	2	2	1	4	2	1	1	1	2	1	1	1	1	2	1	2	1	3	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	2	2
18500	-464.989279589097293	-463.317732987664044	-1.671546601433232	0.000120521870623	0.000025634692434	0.212697432438226	0.717306301505282	3	3	1	3	5	5	6	5	7	7	6	9	8	9	9	10	9	10	8	8	9	10	12	11	10	11	10	11	12	10	13	11	10	8	12	12	11	12	15	13	12	15	14	13	11	12	12	12	14	13	13	13	14	14	13	15	16	15	15	15	14	16	16	16	16	17	17	19	16	17	18	16	18	18	18	20	18	18	18	21	19	20	20	21	22	3	3	0	3	3	1	6	2	6	8	6	20	8	10	4	34	9	9	10	7	8	10	37	15	17	20	7	10	12	15	24	30	21	7	18	37	14	30	12	17	20	41	46	24	30	15	24	21	33	18	35	36	32	33	34	50	43	31	10	24	32	53	53	32	0	53	41	56	39	39	43	31	65	39	49	68	65	65	69	74	56	68	79	70	82	1	1	1	1	2	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	2	1	1	1	1	2	2	3	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	1	2	1	1	1	2	2	3	1	2	1	3	1	2	1	2	2	1	2	2	2	1	1	2	2	1	1	2	1	1	2	1	1	2	1	2	3	2
19000	-477.652670067792258	-476.200329501434169	-1.452340566358062	0.000083212606512	0.000027775180452	0.333785728100813	0.649087360433719	3	3	1	4	5	5	7	5	7	7	8	9	8	10	8	9	9	11	8	8	10	10	13	10	10	10	11	10	10	11	12	10	11	11	13	13	12	13	14	12	12	15	13	14	13	12	13	12	15	12	14	12	14	12	13	15	15	15	15	17	14	15	14	17	16	15	15	19	16	17	17	16	18	18	18	20	17	19	18	20	20	20	20	21	22	3	3	0	2	2	1	6	3	6	3	8	20	4	13	5	7	9	9	8	7	15	10	14	15	17	20	7	19	20	32	32	15	21	16	18	37	10	24	12	25	13	29	32	46	24	32	46	33	33	9	35	14	30	21	27	50	43	31	48	46	24	24	24	66	0	45	41	56	39	39	57	31	65	70	21	68	65	65	39	74	56	56	69	79	82	1	1	1	1	1	1	1	3	1	3	1	1	3	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	2	2	2	2	2	2	1	1	1	3	2	1	1	1	2	2	1	4	1	1	2	2	1	2	2	3	2	1
19500	-472.045182126127997	-470.303474253102081	-1.741707873025891	0.000136210497920	0.000026068344059	0.191382782216893	0.771253932682958	3	4	2	4	5	5	7	6	7	8	8	8	8	10	8	11	10	10	10	6	10	11	13	9	9	12	10	11	11	11	11	11	11	12	11	11	12	13	14	13	12	13	12	14	13	13	12	13	13	12	13	12	13	15	13	15	15	14	15	17	16	16	16	16	16	16	16	18	16	18	18	15	19	19	15	19	20	19	18	20	18	19	20	21	22	3	3	0	3	2	1	6	3	6	8	6	20	8	8	8	27	25	9	15	6	8	10	13	15	9	27	7	19	12	24	15	24	8	16	9	14	14	24	26	17	29	41	15	53	30	30	24	21	21	18	35	36	24	49	16	50	43	38	48	57	53	53	44	30	0	58	41	56	39	69	58	31	65	70	21	81	73	65	69	70	56	81	79	83	82	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	3	1	1	1	2	1	1	1	2	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	2	2	1	1	2	2	2	1	3	1	1	2	1	1	2	1	1	1	2
20000	-453.790470816770664	-452.162351638839596	-1.628119177931045	0.000100177737033	0.000022885733464	0.228451292087704	0.723482524454098	3	3	1	5	5	5	7	5	7	7	7	9	8	9	8	10	10	10	9	9	10	10	12	12	9	11	11	11	11	12	14	11	11	12	12	11	13	12	15	14	13	13	13	12	12	12	13	12	14	14	14	13	13	15	14	15	15	15	16	14	15	16	15	13	15	16	17	19	16	16	18	16	18	18	18	20	19	18	17	20	18	20	21	20	22	3	3	0	2	3	1	6	3	6	8	6	6	8	10	5	7	9	9	10	7	8	10	21	15	9	12	7	19	20	15	44	15	21	16	18	14	23	15	42	17	29	29	24	15	15	15	46	33	33	25	35	36	44	33	16	50	43	31	48	53	53	38	44	15	0	53	41	56	39	39	57	45	65	39	62	81	78	65	69	74	50	68	79	79	82	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	2	2	2	1	1	2	1	1	2	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	2	1	1	2	2	2	1	1	2	2	1	1	1	2	1	1	2	2	2	1	1	2	2	1	1	1	2	2	1	2	2	1	2	1	1	2	1	2	2	1
20500	-455.312994308311488	-453.804652832278975	-1.508341476032496	0.000090180048475	0.000026058990051	0.288966245771717	0.762987059960071	3	3	1	4	5	5	7	5	7	7	7	9	8	9	8	11	9	10	8	8	9	10	13	12	10	11	10	11	11	11	13	11	11	10	11	11	12	13	14	13	12	15	13	14	14	12	13	12	14	13	13	13	15	14	13	15	14	14	15	17	15	15	16	15	15	17	16	19	16	16	19	17	19	18	18	20	17	18	18	21	17	20	20	19	22	3	3	0	2	2	1	6	2	6	8	6	20	8	10	5	6	9	9	5	7	5	14	37	15	17	20	7	19	12	15	32	15	21	7	18	21	36	32	20	18	29	29	15	38	38	32	32	33	8	16	35	36	30	33	16	50	24	31	48	45	38	43	64	45	0	43	41	56	39	29	60	61	65	70	59	81	65	65	69	74	50	56	79	79	68	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	4	1	2	2	1	2	1	1	2	1	1	2	2	1	2	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	1	1	1	4	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	2	1	2	1	1	1	2	2	1	2
21000	-506.759032445956166	-505.193671341574316	-1.565361104381842	0.000102800540952	0.000026332924766	0.256155507761760	0.637959140785204	2	3	0	4	6	5	6	5	7	8	7	8	9	9	8	10	8	11	10	9	9	10	11	9	9	11	10	10	11	11	14	11	11	12	12	12	12	12	13	13	13	15	13	13	13	13	13	13	15	12	13	12	15	14	13	14	15	16	16	16	16	15	14	17	15	16	17	17	15	18	18	16	19	16	17	19	19	19	18	20	18	20	21	21	22	3	3	0	3	2	1	6	3	6	2	6	7	3	8	2	7	9	9	13	12	2	21	14	5	17	12	7	14	12	21	45	3	21	16	18	32	23	13	20	17	29	29	38	30	30	24	30	33	48	32	35	23	30	33	27	50	43	31	48	53	46	24	44	58	0	62	41	50	39	74	57	45	65	39	32	81	65	65	69	74	56	68	79	69	82	2	1	1	3	1	1	1	2	1	3	1	1	5	1	2	1	1	2	1	1	2	1	1	2	1	1	2	1	2	1	1	6	1	2	1	1	1	2	2	2	1	3	1	2	1	2	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	3	1	1	1	1	2	3	1	1	1	2	2	1	2	1	2	2	1	2	2	2	2	4	1
21500	-464.470283705791076	-462.788619555096886	-1.681664150694195	0.000097687445382	0.000020449814054	0.209339224437331	0.734340736743935	2	3	1	5	6	5	6	5	7	7	7	7	9	9	8	9	10	10	7	8	10	11	13	11	9	11	10	11	10	12	14	11	12	11	12	12	13	12	14	13	13	15	13	13	13	12	13	12	14	14	13	11	14	14	12	15	14	15	15	17	15	13	16	15	16	15	16	20	16	17	18	16	19	19	19	20	20	18	18	20	17	21	21	21	22	3	3	0	3	2	1	6	2	6	8	6	6	19	8	4	7	25	9	8	7	8	10	14	15	9	12	16	19	12	15	38	15	21	1	18	52	36	32	20	17	29	41	24	38	32	15	32	21	33	18	35	14	45	33	16	50	43	31	48	66	30	32	53	30	0	38	41	56	39	39	32	64	65	39	59	81	65	65	69	39	56	68	79	79	82	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	1	1	2	1	1	2	1	2	2	1	1	1	2	2	1	1	1	1	3	1	1	1	1	3	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	3	1	3	2	2	2	3	2	2	3	1	1	2	1	1
22000	-480.673543249808176	-479.187676434054367	-1.485866815753813	0.000088991627918	0.000027138556747	0.304956290629227	0.735285686509647	3	3	1	5	6	5	7	5	7	7	7	8	8	9	8	10	10	10	9	9	10	11	12	10	8	11	9	11	10	10	14	11	11	12	12	12	10	13	15	13	13	14	13	13	14	12	13	12	15	12	14	13	14	15	14	14	16	16	15	14	14	15	16	16	15	16	15	19	17	17	18	17	18	18	18	19	19	18	18	20	16	19	20	20	23	3	3	0	2	2	1	6	2	6	8	6	7	8	10	5	7	25	9	5	12	5	10	37	15	9	12	7	19	12	5	46	5	21	16	18	14	14	24	29	25	29	29	24	15	30	30	15	14	33	18	35	23	46	33	34	50	43	31	48	32	15	24	53	47	0	61	41	56	39	26	66	45	65	70	49	81	73	65	69	79	56	56	79	79	82	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	2	2	1	2	2	2	1	2	1	2	2	2	2	2	2	1	2	1	1	2	1	1	1	1	2	2	2	2	1	2	1	1	1	3	1	2	2	2	2	1	1	2	1	2	1	1	1	2	1	1	2
22500	-481.833382835862210	-480.349739172442412	-1.483643663419800	0.000091143640763	0.000027950412070	0.306663326541035	0.644426240495247	3	3	2	5	5	5	6	6	8	8	7	8	8	9	8	10	9	10	9	7	10	9	12	12	10	12	9	12	10	11	13	11	12	11	12	13	11	13	15	14	12	15	14	14	14	10	14	11	13	13	14	12	13	14	13	14	16	15	15	16	15	15	15	17	15	16	17	18	17	16	18	17	19	17	16	20	19	19	17	20	19	20	21	19	23	3	3	0	3	2	1	6	3	7	8	6	20	8	8	2	7	9	9	10	7	8	10	37	46	17	29	7	19	12	46	30	15	21	16	18	23	14	32	34	9	29	41	38	32	15	15	30	21	48	18	35	14	30	21	16	50	43	31	48	53	15	38	30	30	0	53	41	56	39	12	57	63	65	39	21	68	65	65	70	74	56	68	79	79	82	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	3	1	2	1	2	3	1	2	1	1	2	2	2	1	1	2	1	1	1	2	1	3	1	2	2	1	2	3	2	1	3	1	1	2	1	4	1	1	2	1	2	2	1	2	2	2
23000	-510.118267805646610	-508.306784164614726	-1.811483641031856	0.000117381316705	0.000020413887711	0.173910876829575	0.703657331141966	3	2	0	3	5	5	7	5	6	7	7	8	9	9	8	9	8	11	9	9	11	10	12	11	9	11	10	11	10	11	11	12	9	12	12	12	10	12	15	14	12	15	12	13	13	13	13	12	15	13	13	12	14	13	13	14	16	14	15	17	15	15	14	16	16	15	15	20	17	17	18	16	19	18	19	17	18	19	19	20	19	21	20	18	23	3	3	0	2	4	1	6	4	6	8	5	7	8	10	2	7	9	9	10	12	22	10	10	15	17	12	16	19	12	5	5	24	10	16	9	10	10	15	20	25	29	29	15	24	15	30	32	13	21	18	18	37	15	21	27	50	58	30	33	64	32	58	24	63	0	32	41	56	39	39	57	38	65	39	59	56	65	65	84	74	56	68	84	39	68	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	2	2	2	1	2	1	1	1	3	2	1	1	2	3	2	1	2	2	3	1	4	3	1	4	1	1	2	3	1	1	1	2	1	2	1	1	2	3	1	2	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2
23500	-501.062886526795580	-499.529124168414910	-1.533762358380659	0.000116711710051	0.000031883320553	0.273180133677015	0.686176444101929	3	3	2	5	5	5	7	6	7	8	7	8	9	9	7	8	8	11	10	9	9	11	11	12	10	11	10	11	10	10	12	11	11	11	13	11	13	12	14	13	11	12	13	14	13	12	13	13	15	13	13	13	14	14	12	15	15	15	15	16	15	15	15	16	15	16	17	20	18	16	18	16	18	18	15	19	19	18	16	19	18	21	21	19	22	3	3	0	3	2	1	6	5	6	8	6	7	8	8	2	7	1	9	10	12	8	10	14	32	9	20	6	19	20	3	32	30	15	7	9	13	23	15	42	25	20	34	30	30	32	15	32	33	33	18	9	36	31	33	16	50	43	31	48	53	45	30	53	53	0	45	41	50	79	39	53	31	65	39	37	81	78	65	39	39	56	76	84	79	82	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	2	2	1	1	4	1	1	2	3	2	1	2	2	1	2	1	1	1	2	1	2	1	1	2	1	2	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	3	3	1	1	2	2	2	2	1	1	1	2	1	2	2	1	2	2	1
24000	-495.363542039381798	-493.826661811061342	-1.536880228320443	0.000090458600804	0.000024548997580	0.271383786195118	0.669960531908792	3	4	2	4	5	5	7	5	8	7	8	9	9	9	9	9	10	11	9	8	11	10	11	10	9	11	10	10	10	11	12	12	11	10	14	13	13	12	14	11	12	14	14	14	13	11	13	13	14	13	13	12	15	13	13	15	15	16	15	16	16	15	16	17	16	15	16	18	16	15	18	16	19	18	19	20	19	18	18	18	17	19	19	21	20	3	3	0	3	3	1	6	3	6	8	7	20	8	8	5	7	25	9	10	7	8	13	10	2	9	29	16	19	20	24	15	30	24	16	51	52	23	30	26	25	29	7	31	31	32	15	32	33	33	18	18	23	24	33	16	50	43	46	48	57	15	45	24	45	0	46	41	50	39	16	43	66	65	70	21	81	78	65	70	39	56	56	39	79	82	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	1	2	1	1	2	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	3	2	1	3	1	2	2	1	2	2	2	1	3	2	1	2	2	5	2	1	2	1	2	1	2	2	2	1
24500	-453.845117075292194	-452.283709883351435	-1.561407191940783	0.000086966193488	0.000022450529678	0.258152378274720	0.696081624982031	3	3	2	4	5	5	6	5	7	7	7	7	8	9	9	10	8	11	9	8	10	10	12	12	9	11	9	11	10	12	14	10	11	12	14	11	11	11	15	12	12	14	14	14	12	12	14	13	15	13	13	12	14	15	14	15	14	15	15	16	15	15	15	16	15	17	16	19	17	17	18	16	19	18	17	20	20	18	19	21	19	20	21	21	21	3	3	0	3	3	1	6	3	6	8	6	7	8	4	2	7	9	9	8	12	8	14	37	32	17	12	7	19	12	15	32	15	21	16	51	14	14	32	29	25	29	29	30	38	38	38	45	33	33	18	18	14	30	48	34	50	46	53	48	58	32	31	30	32	0	64	41	56	39	39	43	31	65	69	49	68	78	65	69	74	50	56	79	79	68	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	2	3	1	2	1	1	2	1	2	2	1	1	2	2	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	2	1	2	1	1	1	2	2	1	1	2	2	1	1	2
25000	-541.274519927765709	-539.404460009813079	-1.870059917952584	0.000143682756425	0.000023187787335	0.161381838099693	0.664569302890902	3	3	1	4	4	5	6	4	7	8	7	9	7	9	8	11	10	10	9	8	10	9	11	11	8	11	10	11	11	10	13	12	11	10	14	13	13	10	15	14	12	14	12	12	13	11	14	13	14	13	12	13	11	14	12	15	15	13	16	17	15	14	14	16	15	15	16	18	18	17	18	16	19	18	17	19	20	18	18	21	17	21	21	19	20	3	3	0	3	3	1	6	3	6	8	6	7	8	8	5	12	25	8	13	7	10	5	19	38	9	12	9	10	6	15	32	38	22	7	51	15	23	15	29	16	12	41	53	53	53	30	53	33	33	18	9	23	22	33	27	50	43	15	48	63	58	53	53	38	0	62	41	50	39	39	43	61	65	39	49	81	73	65	39	74	56	68	79	39	56	1	1	1	1	1	1	1	2	1	2	1	2	2	2	2	2	1	2	1	1	1	3	2	1	1	1	1	2	3	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	2	2	2	1	1	2	1	1	2	2	2	2	1	3	1	2	1	1	2	3	2	1	2	1	2	1	2	2	1	2	1	2	1	2	2	3	2
25500	-498.653555918232200	-497.147913666649856	-1.505642251582363	0.000117427198075	0.000034144917040	0.290775200292207	0.616135254244172	2	3	1	4	6	3	7	5	5	8	7	7	9	8	9	10	10	10	9	8	10	11	10	11	9	10	10	11	11	10	12	12	11	8	14	12	11	12	14	13	11	12	13	13	13	13	13	13	14	13	13	13	15	14	13	15	15	15	15	17	14	16	15	14	16	16	17	18	18	16	18	16	17	19	19	20	19	18	18	20	19	20	19	20	21	3	3	0	2	2	1	6	2	6	8	6	6	5	8	3	34	25	9	8	7	10	10	14	2	7	12	34	10	20	15	30	15	19	5	51	37	23	30	29	18	12	26	32	15	30	38	24	33	48	18	18	36	44	48	16	50	31	31	48	44	46	45	64	43	0	44	41	56	70	39	43	61	65	79	49	81	65	73	39	70	68	50	69	83	68	1	1	1	1	2	1	2	1	1	2	2	2	1	2	4	1	1	2	2	1	1	1	1	3	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	2	1	2	1	2	1	1	1	2	3	2	1	2	2	1	1	1	3	1	1	1	3	3	1	3	1	1	1
