step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21
71000	-150.077822610900824	-156.933310561860196	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600937118752626	13	12	14	18	15	16	16	18	20	18	20	24	24	25	26	29	29	31	35	34	39	2	0	1	5	2	1	2	5	3	7	4	11	7	4	12	13	8	16	18	17	20	1	1	1	2	1	2	2	2	3	1	1	2	4	3	1	2	5	1	2	2	4
71500	-131.508093946864904	-138.363581897824275	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643965660250482	13	12	14	17	15	17	17	19	19	19	21	23	25	25	25	28	29	31	34	33	40	2	0	1	5	2	2	2	5	3	2	7	11	6	12	12	13	15	16	18	17	17	1	1	1	1	1	2	3	2	3	3	2	1	4	1	1	2	2	1	2	2	5
72000	-138.998823950053009	-145.854311901012380	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514547399190553	13	12	14	18	15	16	17	18	20	18	20	23	24	24	25	28	29	30	33	31	38	2	0	1	5	2	2	2	5	3	6	8	11	6	12	12	13	15	6	18	15	20	1	1	1	1	1	2	2	1	3	1	1	2	4	1	1	2	2	6	2	4	2
72500	-147.967792199827159	-154.823280150786530	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522639191579024	13	12	14	18	15	17	15	20	21	18	21	22	24	25	25	28	30	31	35	33	39	2	0	1	5	2	7	1	2	3	7	8	6	6	8	12	13	15	16	16	17	17	1	1	1	1	2	2	1	4	4	1	1	2	4	2	1	2	3	1	3	2	6
73000	-140.905257786107967	-147.760745737067339	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519092111535861	12	11	13	16	15	16	15	19	21	18	20	23	25	25	22	27	30	30	34	32	39	2	0	1	7	2	7	2	5	3	7	8	11	7	12	8	13	15	16	13	17	17	1	1	1	1	2	1	2	2	4	2	1	2	4	1	1	1	4	2	4	1	4
73500	-135.752481808547799	-142.607969759507171	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693259817083707	13	12	14	17	15	17	16	20	18	18	20	22	25	24	24	29	29	30	34	33	39	2	0	1	5	1	7	2	7	3	7	4	8	6	12	12	13	15	16	13	17	20	1	1	1	2	1	1	2	1	2	1	1	1	3	1	1	1	2	1	3	1	3
74000	-142.972842141235589	-149.828330092194960	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.456262805295462	13	11	14	18	16	15	16	19	21	18	20	23	25	24	26	28	29	30	35	33	39	2	0	1	5	2	2	6	5	10	2	4	10	6	8	14	13	15	16	18	15	20	1	1	1	1	2	2	1	2	2	4	1	2	5	4	1	2	1	1	2	3	4
74500	-140.149854230225770	-147.005342181185142	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576739703146918	12	11	14	17	15	15	14	19	19	19	20	23	23	24	25	28	30	30	34	34	40	2	0	1	7	2	7	2	5	3	5	5	11	6	12	12	13	15	16	16	17	20	1	1	1	2	3	1	2	2	1	2	2	2	3	1	1	2	2	1	3	2	3
75000	-160.898888540728223	-167.754376491687594	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639649674793245	13	12	14	15	15	17	14	19	20	18	20	22	24	25	25	29	29	31	34	33	38	2	0	1	2	2	7	2	4	3	4	5	11	6	8	12	13	15	16	13	17	17	1	1	1	1	1	2	1	3	3	2	2	1	5	3	1	2	1	2	3	3	3
75500	-166.733987262876752	-173.589475213836124	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657085560623969	13	11	14	17	15	16	14	19	20	18	20	24	24	23	25	28	30	30	34	32	39	2	0	1	7	2	7	2	10	3	2	8	14	7	8	7	13	15	16	16	17	15	1	1	1	2	2	1	1	1	2	3	1	1	4	2	6	2	2	1	2	1	5
76000	-149.436714661195651	-156.292202612155023	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.422393792225380	13	12	14	16	15	17	17	19	18	18	21	23	24	24	25	27	28	31	34	33	40	2	0	1	5	2	2	1	5	3	7	8	4	6	7	8	13	15	16	18	17	15	1	1	1	1	2	3	2	1	1	1	1	3	3	3	3	2	1	2	2	2	7
76500	-127.916283003930118	-134.771770954889490	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664012483397721	13	12	14	17	15	16	17	19	20	18	21	22	25	24	25	29	30	30	33	33	39	2	0	1	5	2	1	1	5	3	6	8	8	6	12	12	13	15	16	13	17	20	1	1	1	1	2	2	2	2	2	1	1	2	4	1	1	2	2	1	3	2	2
77000	-141.441664777334125	-148.297152728293497	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614436699800260	13	12	14	17	15	15	17	19	19	18	21	23	25	25	24	28	30	31	33	33	39	2	0	1	5	2	2	6	4	3	2	8	11	7	12	12	13	15	16	18	17	20	1	1	1	1	1	2	1	1	4	3	1	1	4	2	1	2	3	1	1	1	2
77500	-142.269178166314049	-149.124666117273421	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612153179822668	13	12	14	17	14	17	18	18	21	18	20	22	24	25	24	29	27	30	33	32	39	2	0	1	5	2	2	6	5	3	2	8	10	6	12	12	13	15	13	16	17	20	1	1	1	1	1	2	1	2	3	3	1	1	3	1	1	2	2	2	1	2	3
78000	-142.241387264823771	-149.096875215783143	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615456096443694	13	12	14	17	15	16	15	19	19	16	21	22	24	25	26	28	29	30	35	33	39	2	0	1	2	2	7	2	4	3	2	7	8	6	12	12	13	15	16	18	17	20	1	1	1	2	2	1	2	1	2	2	3	1	5	1	2	2	1	2	3	2	4
78500	-150.021261980087985	-156.876749931047357	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.418969322948690	13	12	14	17	16	17	15	19	21	18	20	23	24	24	25	28	30	31	34	34	38	2	0	1	5	2	7	2	5	3	2	4	8	5	11	12	13	15	16	13	17	20	1	1	1	1	2	1	1	2	4	3	1	2	4	4	1	1	3	1	6	3	2
79000	-152.141936135960719	-158.997424086920091	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508705874938532	13	12	14	17	14	16	15	20	20	18	21	24	23	23	25	27	28	30	34	32	39	2	0	1	7	2	7	2	4	3	2	7	11	7	11	14	13	15	16	16	17	17	1	1	1	1	1	1	2	2	3	3	4	1	4	2	1	1	2	1	3	2	7
79500	-141.710240383689694	-148.565728334649066	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538036015298196	12	11	14	17	15	17	16	20	21	18	21	23	24	24	25	28	29	31	34	34	38	2	0	1	7	2	7	5	5	3	5	4	11	7	12	12	13	15	16	18	17	20	1	1	1	1	2	1	1	2	4	2	2	1	5	1	1	2	2	2	2	2	2
80000	-136.225369926998866	-143.080857877958238	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571885431377172	13	12	14	17	15	17	15	18	21	17	19	23	25	25	26	28	29	30	34	33	39	2	0	1	5	2	7	2	5	3	5	5	11	6	12	12	13	15	13	16	17	20	1	1	1	1	2	1	1	2	4	1	2	2	4	1	2	2	2	3	3	2	4
80500	-142.667964657839406	-149.523452608798777	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.391011331176715	13	12	14	17	15	15	17	18	21	19	20	22	25	24	26	28	28	30	34	32	37	2	0	1	5	2	2	2	5	3	7	8	11	6	12	12	13	15	13	16	17	20	1	1	1	2	2	2	2	2	3	1	1	2	4	1	3	1	1	2	3	2	2
81000	-151.242891915183606	-158.098379866142977	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579475495870374	13	11	14	17	16	17	16	20	20	19	20	23	24	22	25	27	29	31	34	34	39	2	0	1	7	2	7	2	7	3	7	5	8	14	5	14	13	15	16	18	17	17	1	1	1	1	2	1	1	3	3	1	2	1	1	4	2	2	2	2	2	2	4
81500	-141.170666266609061	-148.026154217568433	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635833162795685	12	11	14	17	13	16	17	19	19	18	20	23	25	25	25	29	29	30	33	34	37	2	0	1	5	2	2	1	4	7	7	5	11	6	12	12	13	15	13	13	17	20	1	1	2	2	1	2	3	1	2	1	3	1	5	1	1	2	2	2	4	2	1
82000	-139.267735762306245	-146.123223713265617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538118463418123	13	12	14	17	15	16	17	19	21	18	20	22	25	23	26	28	29	29	33	33	39	2	0	1	5	2	2	6	5	3	2	8	7	6	8	12	13	12	16	16	17	20	1	1	1	1	2	2	1	2	4	3	1	3	4	2	2	2	4	1	3	2	2
82500	-145.754380334707548	-152.609868285666920	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.400814657868222	13	12	14	17	14	17	15	18	20	17	21	23	24	25	25	26	29	30	34	33	39	2	0	1	5	2	7	2	5	3	7	9	11	6	11	8	13	15	16	18	17	20	1	1	1	1	1	2	2	1	4	1	1	1	3	2	3	2	2	2	2	2	3
83000	-137.962796014524116	-144.818283965483488	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.512255494052562	13	12	14	17	15	16	17	19	20	16	21	23	24	25	25	28	29	29	32	33	38	2	0	1	6	2	2	10	4	3	2	8	11	6	12	12	13	15	16	13	17	20	1	1	1	1	1	3	1	1	2	2	1	2	3	1	2	3	2	1	4	2	2
83500	-150.257468112382981	-157.112956063342352	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617587786674288	13	12	14	18	16	17	16	20	19	19	18	22	23	24	26	27	30	29	34	33	39	2	0	1	5	1	7	2	5	3	5	5	11	6	12	12	13	15	13	16	17	20	1	1	1	1	1	1	2	2	2	2	1	1	2	2	2	2	2	3	4	2	3
84000	-155.923581682255161	-162.779069633214533	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.398192595427758	11	10	13	16	15	17	16	19	19	19	20	22	24	24	25	28	30	30	34	34	40	2	0	1	5	2	2	2	4	7	7	8	11	6	4	12	13	15	13	18	15	17	1	1	1	1	3	3	2	1	1	2	1	1	2	3	2	2	3	2	3	4	4
84500	-138.743719231942634	-145.599207182902006	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.482668997055313	13	12	14	18	16	17	15	18	20	18	20	24	25	24	26	29	29	31	33	34	39	2	0	1	5	2	7	2	5	3	2	5	11	6	10	14	13	15	13	18	17	12	1	1	1	1	2	2	1	1	3	4	2	3	4	3	1	2	2	3	1	2	7
85000	-147.552458295184834	-154.407946246144206	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.380078451457980	13	12	14	18	14	16	15	18	20	19	21	23	25	24	26	28	29	30	33	32	39	2	0	1	5	2	7	2	5	3	7	4	11	6	11	14	13	15	13	18	15	15	1	1	1	2	1	1	1	2	2	2	2	1	5	1	1	2	2	3	2	4	7
85500	-154.543123198796195	-161.398611149755567	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.412110618925598	13	12	14	17	16	16	17	17	18	18	19	23	25	24	26	28	30	29	34	33	40	2	0	1	5	1	2	6	1	3	5	8	11	6	2	12	13	14	13	13	17	20	1	1	1	1	3	2	1	2	2	1	1	2	5	7	2	1	4	2	5	2	5
86000	-146.534698597148974	-153.390186548108346	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631753254674399	13	11	14	18	16	17	18	19	20	18	20	24	24	22	25	28	28	30	35	34	40	2	0	1	6	1	2	6	7	3	2	5	14	11	11	12	13	15	13	18	17	20	1	1	1	1	2	3	1	1	2	4	2	1	2	1	1	2	1	3	3	2	3
86500	-139.550110803208241	-146.405598754167613	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520292503072605	13	12	14	18	16	15	17	20	20	18	20	22	24	25	26	28	30	30	33	33	39	2	0	1	5	2	2	1	5	3	2	10	8	6	12	12	13	15	16	16	15	20	1	1	1	1	2	1	1	2	3	3	1	1	3	2	2	2	2	1	2	2	4
87000	-133.066500006151955	-139.921987957111327	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.467850021691710	13	12	14	17	15	17	17	19	18	19	20	23	24	25	26	29	30	30	34	33	37	2	0	1	5	2	2	2	5	3	2	5	10	6	12	12	13	15	16	13	17	17	1	1	1	1	2	2	2	2	2	4	3	2	3	1	1	3	2	1	5	1	3
87500	-143.672862926505815	-150.528350877465186	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.390228527483247	13	12	14	18	14	17	16	19	20	19	18	23	24	24	25	26	29	31	34	33	39	2	0	1	5	2	7	2	5	3	2	7	11	7	12	12	13	15	13	16	17	20	1	1	1	2	1	1	2	2	3	3	1	2	3	1	1	2	2	3	3	3	4
88000	-137.155637312972374	-144.011125263931746	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.430365002129073	13	12	14	15	15	17	15	20	19	18	21	23	25	25	25	28	29	30	34	33	39	2	0	1	2	2	7	2	2	3	7	8	8	7	12	12	13	15	16	13	17	20	1	1	1	2	1	1	2	3	3	1	1	2	4	1	1	1	2	1	3	2	4
88500	-141.504422607418917	-148.359910558378289	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550019515280921	13	12	14	17	15	16	14	19	20	18	20	21	24	25	25	27	30	30	35	33	39	2	0	1	5	2	7	2	4	3	2	7	11	6	11	11	13	15	13	18	17	20	1	1	1	2	1	2	1	1	3	3	3	1	4	3	2	1	3	3	3	2	2
89000	-156.325013003613293	-163.180500954572665	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650180348140616	13	12	14	17	14	16	18	19	17	18	20	23	24	22	25	28	29	29	34	33	38	2	0	1	1	2	2	4	2	3	6	8	14	7	8	12	13	15	13	18	17	20	1	1	1	3	1	1	1	2	2	1	1	1	3	1	2	2	2	2	3	2	2
89500	-137.518972934211433	-144.374460885170805	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.474621179416571	13	12	14	17	15	16	15	19	20	18	20	23	25	24	26	28	29	30	34	32	39	2	0	1	5	2	7	2	5	3	2	8	8	6	5	12	13	12	16	13	17	20	1	1	1	1	2	1	2	2	2	2	1	2	6	5	1	2	3	1	5	2	3
90000	-149.111781784955610	-155.967269735914982	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.437042892017948	13	12	14	18	14	17	16	20	19	18	20	23	25	25	25	27	29	30	34	32	39	2	0	1	5	2	7	2	4	3	5	5	10	6	4	12	13	15	13	18	15	20	1	1	1	2	1	1	2	1	2	2	4	3	3	3	1	1	2	3	3	4	4
90500	-138.542348993000388	-145.397836943959760	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671651161132790	13	12	14	17	15	15	14	19	20	19	21	23	23	24	25	28	27	30	33	33	38	2	0	1	5	2	7	2	5	3	2	8	11	6	12	12	13	15	13	13	17	20	1	1	1	1	1	1	1	2	3	3	1	1	3	1	1	2	1	3	4	3	3
91000	-137.338349010795014	-144.193836961754386	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551918243883200	13	12	14	17	14	16	14	19	21	18	19	23	23	24	25	28	29	30	33	34	39	2	0	1	5	2	7	2	4	3	2	4	11	6	12	12	13	15	16	13	17	20	1	1	1	2	1	1	1	1	4	3	2	2	3	1	1	3	1	2	4	2	2
91500	-140.248603324978006	-147.104091275937378	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.511277884419797	12	11	14	18	16	17	15	19	19	18	20	23	23	24	25	28	29	31	34	34	39	2	0	1	5	2	7	2	5	3	7	5	8	6	8	12	13	15	16	18	17	17	1	1	1	1	2	1	2	1	2	1	2	2	2	3	1	2	2	1	1	4	4
92000	-152.301927555911277	-159.157415506870649	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.454194108282163	13	12	14	17	13	16	14	20	19	17	20	23	24	22	25	29	29	31	34	33	39	2	0	1	2	2	7	2	10	3	2	4	14	7	11	11	13	15	16	13	17	20	1	1	1	3	1	1	1	1	3	2	2	1	4	1	2	2	3	2	4	2	3
92500	-135.832652378139869	-142.688140329099241	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.456644314481376	13	12	14	17	16	17	15	19	19	18	21	23	24	25	26	28	29	31	34	34	39	2	0	1	5	7	7	2	5	3	7	7	11	7	12	12	13	15	13	13	17	20	1	1	1	1	1	1	2	2	2	2	3	1	3	1	1	2	2	3	5	3	3
93000	-146.128619829504743	-152.984107780464115	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681443306754695	13	12	14	17	14	16	14	19	19	18	20	23	25	25	25	28	29	30	35	34	39	2	0	1	5	2	7	2	10	3	2	4	11	12	12	12	13	15	16	18	17	20	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	1	3	3	2
93500	-144.518276714739471	-151.373764665698843	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.369975160932086	13	12	14	17	15	16	14	20	18	18	19	23	25	25	26	27	29	30	34	33	39	2	0	1	2	1	7	2	4	3	2	4	8	6	11	14	13	14	16	13	17	20	1	1	1	2	1	1	1	3	2	3	1	2	6	3	1	1	2	1	5	2	3
94000	-158.771125136179933	-165.626613087139305	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.475435972911765	12	11	13	18	15	15	17	19	21	18	20	22	25	24	24	27	28	29	33	32	37	2	0	1	6	2	1	6	4	3	2	4	11	6	11	12	13	15	6	18	17	20	1	1	1	2	2	1	1	1	5	3	1	1	4	1	1	1	2	8	1	2	2
94500	-151.943053438613276	-158.798541389572648	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564366269234103	13	12	14	15	13	17	16	20	20	19	21	23	24	25	26	28	29	29	33	34	39	2	0	1	2	2	7	2	4	3	4	8	7	7	12	12	13	15	16	18	17	20	1	1	1	1	1	1	2	2	3	2	1	3	5	1	2	1	1	1	2	2	2
95000	-141.672012333604499	-148.527500284563871	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667657980949687	13	12	14	17	15	17	16	19	20	16	21	23	25	24	25	28	29	30	33	34	38	2	0	1	2	2	7	2	5	3	2	8	8	6	12	12	13	15	16	18	17	20	1	1	1	1	2	1	1	2	2	1	1	2	4	1	1	2	4	1	1	2	2
95500	-139.161644695219820	-146.017132646179192	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.397953876581891	13	12	14	17	15	15	17	19	21	18	19	23	24	25	25	28	29	30	33	34	40	2	0	1	6	2	2	6	6	3	2	5	11	6	12	12	13	15	13	13	17	20	1	1	1	1	2	2	1	2	3	2	2	2	6	1	1	2	2	4	4	2	4
96000	-138.364114346538543	-145.219602297497914	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545446478252702	13	12	14	18	15	16	17	19	21	18	20	24	25	25	25	28	29	30	35	33	39	2	0	1	5	2	2	2	4	3	2	7	8	6	12	12	13	15	16	13	17	17	1	1	1	1	1	2	3	1	5	3	2	2	4	1	1	1	3	1	4	2	3
96500	-135.147495914677080	-142.002983865636452	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589562649754847	13	12	14	17	16	16	17	20	20	18	21	23	23	24	25	28	29	29	33	34	39	2	0	1	5	2	2	6	10	3	1	8	11	6	12	12	13	15	16	18	17	20	1	1	1	1	2	1	1	1	3	3	1	1	3	1	1	3	2	1	1	2	2
97000	-138.994199376191034	-145.849687327150406	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611826137911557	13	11	14	17	14	17	16	19	18	18	21	22	24	24	25	27	28	29	32	33	39	2	0	1	5	2	7	1	4	3	7	4	8	6	12	12	13	12	13	18	17	20	1	1	1	2	1	1	2	1	2	1	2	2	3	1	2	1	2	2	2	3	3
97500	-128.099741415440462	-134.955229366399834	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613963606977128	13	12	14	17	15	16	18	19	19	18	20	23	25	24	26	28	29	31	33	33	39	2	0	1	5	2	2	6	5	3	6	8	8	6	12	12	13	15	13	13	17	20	1	1	1	1	2	2	1	2	2	1	1	2	5	1	1	1	2	2	4	2	4
98000	-155.959804530308560	-162.815292481267932	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.406909284282996	13	12	14	16	15	16	15	19	18	18	21	24	25	22	24	27	30	29	34	33	36	2	0	1	5	1	7	2	4	3	2	4	11	7	4	14	13	15	16	13	17	20	1	1	1	1	1	1	2	2	2	2	2	1	6	4	1	2	4	1	4	1	2
98500	-142.172147341526312	-149.027635292485684	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587202498327249	13	12	14	16	14	17	16	20	19	16	19	22	24	23	25	29	29	30	34	33	39	2	0	1	5	2	7	2	5	3	2	4	8	7	12	12	13	15	16	13	17	20	1	1	1	1	1	1	2	3	2	2	1	1	6	1	1	3	2	1	5	3	2
99000	-148.569813306317627	-155.425301257276999	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601444822304085	13	11	14	18	15	15	18	19	20	17	20	21	23	24	25	27	29	30	34	33	38	2	0	1	6	2	2	5	5	3	6	5	11	6	12	8	13	15	16	16	17	17	1	1	1	1	2	3	1	2	3	1	3	1	4	2	4	2	2	2	3	1	3
99500	-141.374064340067179	-148.229552291026550	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520494839696354	13	12	14	18	14	16	18	18	18	17	21	23	24	24	25	29	30	30	34	34	40	2	0	1	6	2	2	6	5	3	2	7	10	6	12	12	13	15	16	13	17	20	1	1	1	1	1	2	1	2	2	2	2	3	5	1	1	2	2	1	5	3	3
100000	-138.840131619768300	-145.695619570727672	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.431837632619465	12	11	13	18	14	16	17	18	18	18	19	24	24	25	25	29	29	31	35	33	40	2	0	1	6	2	2	2	5	3	7	7	8	6	11	12	13	15	13	18	17	20	1	1	1	1	2	3	2	2	3	1	1	3	3	2	1	2	2	5	2	2	3
