step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	Tinf_116	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	alpha_116	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115	kappa_116
50000	-662.992482742150628	-661.582136768600435	-1.410345973550188	0.000100535961486	0.000038654260323	0.384481928172498	0.612763346181174	-1	1	1	2	2	3	4	4	5	5	6	8	6	7	7	7	7	5	8	11	8	8	7	8	8	8	8	8	11	9	9	9	9	7	9	9	9	9	12	9	11	10	10	9	10	10	11	11	11	11	11	11	11	15	15	12	11	12	12	12	12	12	13	16	11	13	11	13	13	14	14	14	13	15	14	14	15	17	14	16	16	18	16	17	16	17	16	15	19	16	17	17	17	18	19	18	17	18	19	17	20	19	19	19	20	21	21	21	22	22	24	26	25	27	27	28	0	1	1	3	2	5	4	2	8	4	7	13	18	11	9	9	13	7	9	3	15	18	11	14	16	15	18	15	27	21	9	23	12	7	34	15	8	28	47	8	35	37	44	15	31	37	31	10	31	42	36	42	31	63	76	57	8	37	35	36	36	52	46	76	46	65	31	62	52	47	73	66	65	68	69	73	66	71	73	62	17	64	55	76	71	79	61	0	76	70	90	79	0	31	85	47	39	79	91	67	104	98	0	97	103	103	81	0	99	70	110	111	110	112	107	114	1	2	1	1	1	1	1	3	1	3	1	2	1	1	2	2	1	1	3	7	1	3	1	1	1	1	2	1	3	1	3	2	1	2	2	2	3	1	1	4	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	6	3	1	2	2	1	3	2	1	2	2	1	2	1	1	1	2	2	1	1	2	2	1	2	5	1	1	2	2	2	2	1	2	2	1	2	1	7	2	4	3	3	2	5	1	1	1	2	1	2	3	1	3	4	2	2	3	1	3	1
50500	-674.536487323586016	-673.123545657312548	-1.412941666273433	0.000078821741488	0.000029998622199	0.380588168089988	0.490873569722068	0	1	1	2	3	4	4	3	4	6	6	8	6	8	7	7	7	7	8	11	8	7	8	8	8	8	8	7	11	9	10	8	9	9	10	9	9	9	11	9	11	10	8	10	9	10	12	11	11	12	11	11	11	15	15	12	9	12	12	12	11	12	12	16	11	13	13	13	13	14	14	14	14	16	12	14	15	16	15	15	15	19	14	17	16	17	16	16	19	17	14	17	17	18	19	18	18	18	19	18	20	19	18	19	20	21	21	19	22	22	25	26	25	27	26	28	0	1	1	1	2	8	2	2	5	4	8	9	9	5	9	11	11	3	6	10	11	9	8	17	13	16	17	13	4	22	37	2	12	11	7	11	25	11	57	4	35	14	15	32	22	45	14	43	22	42	7	32	44	46	63	46	32	32	57	35	32	35	46	66	32	65	39	75	52	47	66	66	18	62	52	66	71	66	66	69	91	66	66	83	83	79	80	0	72	39	57	78	0	81	85	70	70	92	100	81	70	98	0	97	103	103	104	0	96	91	101	109	107	111	107	114	1	1	1	1	1	1	3	2	1	2	3	2	2	2	1	1	1	5	1	3	1	2	2	1	2	1	1	1	6	2	1	6	1	3	4	2	1	2	2	4	1	1	1	1	2	1	2	3	2	2	6	2	1	2	2	1	1	4	3	2	3	2	2	3	3	2	2	1	2	2	1	1	6	2	1	1	1	2	2	2	1	5	1	2	2	2	1	1	4	4	3	1	1	3	3	4	3	1	1	3	4	1	1	1	2	1	2	1	3	5	5	2	4	1	4	1
51000	-721.547492433516140	-720.132661401043833	-1.414831032472358	0.000116247414223	0.000043922770880	0.377838691496788	0.405568019172462	-1	1	0	2	2	4	3	3	5	5	5	7	6	8	7	6	7	7	8	10	8	7	8	8	8	8	8	8	11	9	10	9	8	9	9	9	8	9	13	10	11	10	9	10	10	11	12	11	9	12	10	11	11	13	15	12	12	12	12	12	12	12	13	15	13	11	10	13	12	14	14	14	14	16	14	12	15	17	16	15	16	19	16	16	15	17	16	16	19	15	17	15	16	17	18	18	18	17	19	19	20	19	18	19	20	21	21	20	21	21	25	26	26	26	26	28	0	1	1	3	1	7	4	5	7	4	8	9	9	7	5	8	13	13	2	15	8	9	7	10	7	22	13	12	10	12	43	12	8	15	19	15	12	19	25	4	14	16	37	43	43	24	41	23	33	41	24	40	15	53	71	22	23	40	42	51	51	52	42	54	37	19	14	62	23	57	63	19	23	80	62	40	71	85	92	62	67	86	64	85	71	92	68	0	78	58	81	72	0	24	71	70	70	79	91	47	81	98	0	70	103	103	101	0	90	96	107	107	97	111	107	114	1	2	1	2	2	1	1	1	2	2	1	2	1	4	4	2	1	1	5	3	4	1	5	2	3	1	2	1	3	2	1	2	3	2	1	2	1	1	3	5	2	4	1	1	1	3	1	3	1	1	1	1	3	2	1	3	3	2	1	1	1	1	1	2	3	2	2	1	3	2	1	2	3	1	1	2	1	2	1	2	2	2	1	1	1	2	2	1	2	2	1	1	1	7	3	3	4	1	2	5	2	2	1	4	2	3	1	1	4	2	3	3	7	1	3	2
51500	-652.268179530798307	-650.894955737536293	-1.373223793261981	0.000070737913110	0.000033105429712	0.468001221077531	0.597667939708227	0	1	1	2	3	4	4	3	5	6	6	7	6	8	7	7	7	7	8	11	8	7	8	5	6	8	8	8	8	9	10	8	9	9	9	9	9	9	13	10	10	10	10	9	10	11	12	11	11	11	11	11	11	15	15	11	12	9	12	12	12	12	13	16	12	13	13	13	13	14	13	14	14	15	14	15	15	17	16	16	15	17	16	17	15	16	16	16	18	16	16	17	16	15	19	18	17	18	18	19	20	19	18	20	20	21	18	21	21	21	25	26	26	27	27	28	0	1	1	3	2	8	5	2	2	4	7	24	7	15	9	9	13	13	5	9	7	9	9	8	7	12	18	17	10	21	22	15	14	24	7	19	22	15	57	10	19	36	13	15	37	37	2	15	9	36	24	35	44	63	66	9	19	15	49	51	51	35	56	71	46	46	57	52	52	47	46	66	66	52	62	63	71	55	55	69	58	55	85	85	71	66	69	0	55	81	57	79	0	58	78	90	57	86	81	70	91	98	0	100	103	103	57	0	101	100	96	109	109	112	112	111	1	1	1	1	2	1	1	2	3	1	1	2	2	1	2	2	1	1	3	4	3	1	3	2	2	1	1	1	2	1	1	1	1	2	4	1	2	2	1	3	1	1	4	2	1	2	8	2	4	2	3	1	2	2	2	3	2	1	1	1	1	3	2	2	1	2	1	2	2	2	1	1	1	2	2	1	1	2	1	1	2	2	1	2	2	2	1	1	2	1	2	1	1	3	2	2	4	2	2	2	2	1	1	1	2	3	3	1	1	2	4	5	2	1	1	3
52000	-594.816588880559380	-593.384033000969680	-1.432555879589744	0.000077681032318	0.000027568675109	0.354895838616669	0.632091353766360	0	1	1	2	2	4	3	4	5	5	6	8	6	6	6	7	7	7	6	11	7	8	8	8	8	8	8	7	11	9	10	9	9	9	10	9	8	8	13	10	11	10	10	9	10	11	12	10	11	11	11	11	11	15	15	12	11	12	12	12	12	11	13	16	13	12	13	13	13	14	14	14	14	15	14	15	15	17	16	16	16	19	16	17	14	16	16	16	16	17	17	17	16	18	19	18	18	18	18	19	20	18	17	20	20	21	21	21	21	22	25	26	26	27	27	28	0	1	1	3	2	5	2	5	7	4	9	15	9	2	8	9	13	13	6	10	15	15	5	19	9	8	17	13	10	21	22	14	8	23	24	37	13	28	47	10	36	17	22	27	17	45	57	27	33	42	42	24	44	72	63	46	11	48	33	51	42	42	46	65	66	46	23	62	61	47	66	66	65	62	62	72	71	83	55	74	67	83	85	83	66	66	68	0	65	81	70	79	0	70	84	90	81	86	91	90	96	86	0	90	103	103	39	0	104	96	110	104	109	113	112	112	1	1	1	1	1	1	2	2	2	2	1	2	1	2	1	1	1	1	2	3	1	2	3	1	1	2	1	1	3	2	2	1	3	1	2	1	2	1	1	4	2	3	2	1	3	1	1	2	1	1	1	3	2	1	2	1	3	2	2	1	2	1	2	2	1	1	3	2	1	1	2	2	1	2	2	1	1	1	1	1	2	2	2	1	2	2	2	1	3	1	2	1	1	4	2	1	2	2	1	2	2	1	1	2	3	2	6	1	1	2	3	2	3	1	1	1
52500	-563.763221633474700	-562.355684023917433	-1.407537609557323	0.000065966492056	0.000025651618007	0.388858300738734	0.627016665723955	0	1	1	2	3	4	3	4	5	6	6	7	5	6	7	7	7	6	8	10	8	8	8	6	8	8	8	8	11	9	10	9	9	8	10	9	9	8	12	8	11	10	10	10	9	11	10	11	11	11	11	10	11	15	14	12	12	11	12	12	9	12	13	16	13	12	13	13	13	14	13	14	14	16	14	15	15	17	16	16	14	17	16	17	15	15	16	16	17	17	17	17	17	17	19	18	18	18	19	19	20	19	17	20	20	21	21	21	22	21	25	26	26	27	27	28	0	1	1	3	2	5	2	2	8	4	9	9	7	8	9	9	13	13	6	40	7	9	12	5	15	15	13	17	40	21	15	23	23	24	8	14	17	17	48	10	61	36	45	37	27	37	14	12	47	42	61	61	44	63	65	46	41	47	49	42	24	52	43	65	66	46	58	50	52	39	46	71	65	75	69	73	65	85	86	68	57	64	71	64	71	73	69	0	72	81	81	86	0	70	84	94	90	86	91	96	100	64	0	90	103	103	91	0	101	96	109	111	109	107	113	112	1	1	1	1	2	1	2	2	1	2	1	2	1	2	2	2	2	1	2	2	4	1	1	2	1	1	2	1	3	1	2	1	1	2	5	3	2	1	1	1	1	1	1	1	1	2	3	2	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	2	1	1	1	2	2	2	2	1	1	2	1	1	1	2	1	3	1	1	3	1	1	1	2	1	2	2	1	2	1	2	2	1	1	2	2	1	1	1	1	2	3	3	2	1	2	2	2	1	3	3	1	1
53000	-611.161640385966962	-609.736097563211842	-1.425542822755167	0.000073481704116	0.000026704884670	0.363422228588595	0.585205609603550	0	1	1	2	3	4	4	2	5	4	6	7	6	8	7	6	7	7	8	10	8	7	5	8	8	8	7	8	11	9	10	9	8	9	9	9	9	9	13	7	11	10	10	10	8	11	10	11	11	12	10	10	11	14	15	12	11	11	12	11	11	12	13	16	13	12	12	13	13	14	14	14	14	14	14	15	15	17	15	16	15	19	16	15	16	17	16	16	19	17	15	17	17	18	18	18	18	18	19	19	20	19	17	19	20	21	21	21	21	22	22	26	25	26	27	27	0	1	1	1	2	5	8	2	7	4	23	16	9	22	9	9	13	7	6	40	22	9	5	23	18	22	13	22	10	21	9	33	23	15	14	11	45	13	57	10	51	24	24	45	27	43	23	47	47	42	33	24	24	65	73	46	47	47	47	42	24	52	66	55	46	13	57	52	52	39	66	65	66	52	68	73	71	85	73	74	70	76	84	65	71	79	52	0	64	81	70	79	0	90	64	81	58	92	91	97	70	65	0	47	103	103	100	0	90	100	90	110	110	109	114	114	1	1	1	2	2	1	2	1	1	2	1	1	1	1	2	1	1	2	1	3	1	2	2	3	1	1	1	1	6	1	2	1	2	1	1	1	1	3	2	2	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	4	1	3	1	1	2	1	1	2	1	1	1	1	1	2	1	3	1	1	2	2	4	1	3	2	1	2	1	1	2	2	4	1	2	1	3	4	1	4	2	3	2	1	2	2	2	3	2	2	1	1
53500	-659.010997178112461	-657.622470621295861	-1.388526556816633	0.000080507195593	0.000034180690076	0.424566895217888	0.528190926817627	0	1	1	2	3	4	3	3	5	6	6	6	6	8	7	7	7	7	8	11	8	8	7	7	8	8	8	8	11	9	10	7	9	9	9	7	9	9	13	10	11	9	8	10	10	11	9	10	11	10	9	11	11	12	14	12	10	12	12	12	9	12	13	13	12	10	12	13	13	13	14	14	14	15	14	15	14	16	15	16	15	16	16	17	16	16	16	16	17	16	17	17	15	18	19	18	16	18	18	19	20	19	18	19	20	19	21	21	21	19	25	26	26	27	27	27	0	1	1	3	2	7	2	2	8	4	3	9	5	15	8	9	12	9	13	40	16	18	8	11	9	23	12	17	40	21	47	11	23	24	24	8	43	28	31	10	36	18	17	43	43	44	12	47	57	19	36	34	43	46	46	45	47	49	49	8	11	52	54	66	66	15	47	52	62	14	66	65	65	75	62	64	64	64	55	68	58	64	73	78	64	79	68	0	71	39	57	86	0	97	84	91	57	92	81	96	96	98	0	97	103	103	104	0	100	90	109	109	109	109	113	113	1	1	1	1	1	1	2	2	2	3	4	1	2	1	4	2	1	2	2	1	1	1	4	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	3	3	1	1	2	1	1	3	1	1	1	1	1	2	1	2	2	1	1	1	6	2	1	1	3	2	2	1	2	1	5	3	2	2	1	2	1	1	2	1	2	2	3	2	1	3	1	2	1	3	2	4	1	1	1	2	1	3	1	2	1	2	1	1	3	2	1	2	1	2	2	3	5	2	5	1	1
54000	-552.664543490407254	-551.263084571052673	-1.401458919354527	0.000086835018575	0.000034646513967	0.398992417297725	0.737281566108241	0	1	1	2	3	4	4	4	4	6	6	8	6	7	6	7	7	7	8	8	7	8	8	8	8	8	8	8	11	9	10	8	9	9	10	9	9	9	13	10	10	8	10	10	9	11	10	11	11	12	11	11	11	12	14	12	11	12	9	12	10	12	13	16	13	11	13	13	13	14	14	14	14	15	14	15	15	17	16	16	16	17	16	17	16	17	14	16	17	17	17	17	16	18	19	18	18	18	18	19	20	19	19	19	20	21	21	21	22	21	25	25	24	27	27	28	0	1	1	3	3	5	2	2	5	4	5	18	9	11	9	15	13	13	5	10	15	9	11	11	15	16	17	15	40	21	12	11	23	23	22	19	22	28	47	10	22	8	37	15	17	37	14	47	47	61	61	14	44	46	66	46	19	22	19	61	42	52	54	55	66	37	47	62	62	58	65	66	66	68	68	72	72	85	73	74	39	72	71	85	72	64	68	0	72	70	58	64	0	90	84	81	90	86	81	96	96	98	0	96	103	103	96	0	107	97	109	109	109	113	111	115	1	1	1	1	1	1	2	2	1	3	1	1	1	1	2	1	1	1	3	2	1	2	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	2	1	2	1	3	1	2	3	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2	1	3	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	4	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	3	1	3	2	1
54500	-594.889997719410985	-593.504541450560737	-1.385456268850218	0.000078886706523	0.000034059638451	0.431753839804156	0.670145486883292	0	1	1	2	3	4	4	4	4	6	6	6	6	8	7	7	7	7	6	8	7	8	7	5	8	8	8	7	11	9	8	9	9	9	10	6	9	9	13	10	11	9	10	10	9	11	9	11	11	12	11	11	9	15	15	11	11	12	12	12	9	12	13	15	13	13	13	13	13	14	14	14	14	16	13	15	15	17	16	16	16	18	16	17	16	17	15	15	18	17	17	17	16	18	18	18	18	18	19	18	20	19	16	20	20	21	21	21	22	22	24	24	26	27	27	28	0	1	1	1	2	2	5	2	1	4	7	9	9	16	13	12	13	13	6	10	7	15	6	9	15	12	18	8	20	21	15	14	23	36	12	24	12	28	47	20	14	23	45	37	18	37	14	47	47	42	42	42	12	37	46	37	47	57	49	51	7	52	46	66	56	46	31	62	62	58	66	65	66	52	52	71	71	64	55	87	39	64	55	85	55	79	68	0	54	70	67	79	0	70	83	81	90	54	96	81	94	98	0	100	103	105	100	0	101	100	110	109	111	112	111	114	1	1	1	2	1	1	1	2	3	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	3	1	1	1	2	3	2	1	2	2	2	2	2	1	1	1	2	2	1	2	2	2	2	2	1	6	2	1	2	1	1	1	3	1	2	2	2	1	3	1	1	2	1	1	1	2	1	1	1	2	1	1	3	2	1	1	1	1	1	1	2	2	4	1	1	2	2	2	1	2	1	2	1	1	1	2	2	1	2	1	1	2	1	1	2	2	2	1
55000	-580.336119121672255	-578.911723849480268	-1.424395272192016	0.000068312495213	0.000024925911199	0.364880701865425	0.591485975442244	0	1	1	2	3	4	4	3	5	6	6	8	6	8	7	7	7	7	7	8	7	8	8	8	7	8	8	8	11	8	10	9	9	9	10	8	9	9	13	10	11	10	10	10	10	11	9	11	11	12	11	11	11	14	15	12	11	12	12	12	12	12	13	14	13	12	13	13	13	14	14	14	14	16	14	15	15	17	15	15	16	19	15	17	16	17	16	15	19	17	17	17	17	18	17	18	16	18	19	19	20	18	17	20	20	20	21	21	22	21	25	25	26	27	27	28	0	1	1	1	2	8	3	2	5	4	7	15	8	5	11	9	9	11	5	10	5	9	17	19	9	16	13	13	20	21	22	19	24	24	14	19	13	28	33	20	36	24	28	37	27	18	7	47	19	19	42	42	44	46	65	46	12	48	57	41	47	52	46	66	66	46	58	52	52	58	65	46	66	75	62	65	71	71	64	75	58	55	66	85	83	79	80	0	64	97	70	79	0	90	71	90	70	92	81	90	97	79	0	94	103	103	96	0	107	96	104	109	109	111	113	113	1	1	1	2	2	1	3	2	1	3	2	1	3	2	1	2	2	1	4	1	4	2	1	1	1	1	2	2	2	1	2	2	1	1	2	1	1	1	1	2	3	1	2	1	1	3	3	2	1	4	1	1	1	2	2	1	2	1	1	1	2	1	2	2	1	1	1	2	2	2	1	2	1	2	2	2	1	3	1	1	3	2	2	1	1	2	1	1	4	1	3	2	1	1	2	1	1	1	2	2	3	2	1	2	3	2	3	1	1	2	4	2	2	2	1	1
55500	-597.164372382986016	-595.696792736691123	-1.467579646294866	0.000075527153561	0.000024153349953	0.319796905014171	0.568354132921740	-1	1	1	2	3	4	4	4	5	6	6	8	6	8	7	7	7	7	8	10	8	7	6	8	8	8	8	8	8	9	7	8	9	8	9	9	8	9	13	10	11	10	10	9	10	11	10	11	10	12	10	10	11	15	15	12	11	12	12	12	12	12	13	16	13	12	13	13	13	14	14	13	14	16	14	15	15	17	15	15	14	19	15	17	16	17	14	16	19	17	17	17	17	18	18	18	18	17	19	19	20	19	18	20	20	21	21	21	21	21	25	24	26	27	27	28	0	1	1	1	2	5	2	5	5	4	8	31	9	5	9	13	13	13	6	29	7	9	5	18	15	7	18	15	7	21	9	15	31	7	14	19	17	11	57	10	24	36	17	37	27	21	33	14	14	42	3	14	45	46	65	46	47	57	49	51	51	52	46	66	66	46	57	62	52	58	65	66	65	68	69	65	71	83	73	87	58	84	71	55	66	79	69	0	55	47	57	79	0	91	78	90	39	79	94	90	58	98	0	96	103	103	96	0	101	96	109	104	109	112	112	115	1	1	1	2	1	1	3	1	1	2	2	1	1	4	2	1	1	1	3	2	4	1	3	1	1	2	1	1	3	1	1	1	1	2	1	1	1	2	2	3	2	1	3	1	1	2	1	1	2	2	3	2	1	2	2	1	1	1	1	1	2	2	2	2	1	1	1	1	2	2	1	1	1	3	1	1	1	1	1	1	2	2	1	2	3	2	1	1	4	3	3	2	1	1	1	1	2	1	1	2	3	2	1	2	2	2	2	1	1	1	2	3	2	3	2	1
56000	-671.327942458094867	-669.955315105911950	-1.372627352182896	0.000087347525067	0.000041075201473	0.470250318392279	0.542207428712814	0	1	1	2	3	4	2	4	5	5	6	8	5	8	7	7	7	7	8	11	8	7	8	8	8	8	8	8	11	9	9	9	9	9	10	9	9	7	13	10	11	10	9	10	10	9	12	9	10	12	10	11	11	13	15	12	12	12	11	12	12	12	13	16	13	12	10	13	13	14	14	14	14	16	13	15	15	16	15	16	15	18	16	17	14	17	15	15	19	17	17	17	14	18	16	16	18	18	17	18	20	19	18	20	20	21	20	21	22	22	22	25	26	26	26	28	0	1	1	3	2	2	2	2	7	4	8	9	6	17	11	11	13	13	11	40	22	5	5	7	22	22	13	22	23	21	15	11	12	24	43	5	9	8	67	12	42	23	18	22	43	12	24	17	27	9	36	32	44	46	65	18	23	33	36	51	51	42	46	65	66	46	11	62	62	58	54	66	65	62	62	65	71	81	73	62	27	65	55	71	66	79	68	0	64	49	81	79	0	90	85	39	96	79	70	96	96	98	0	90	103	103	94	0	101	107	100	100	109	99	112	115	1	1	1	1	2	2	1	2	3	2	2	3	1	1	1	1	2	2	1	1	1	3	5	3	1	1	3	1	1	1	2	3	1	1	1	5	3	3	3	2	1	1	2	1	1	1	3	2	2	3	1	2	1	2	2	2	3	2	2	2	2	2	3	2	1	2	2	1	1	2	1	2	1	3	1	1	1	1	1	2	4	4	1	2	2	2	1	1	2	3	2	2	1	1	2	2	2	2	2	2	2	1	1	3	2	3	2	1	1	2	4	4	4	7	1	1
56500	-710.774749530286499	-709.398908168736625	-1.375841361549861	0.000117505981053	0.000053915388768	0.458831016811695	0.585325647366910	-2	1	1	2	3	4	4	3	4	6	5	6	6	8	7	7	6	7	8	11	8	5	7	8	8	8	8	7	9	9	10	9	9	9	10	6	9	9	13	10	10	9	10	9	9	11	10	9	11	11	11	11	10	12	15	12	12	11	12	12	12	12	13	14	13	12	13	13	12	12	14	14	14	16	14	15	15	17	16	15	16	18	15	16	16	17	15	16	19	17	16	15	17	17	19	17	18	18	17	17	18	19	18	20	20	20	21	20	22	21	25	25	26	26	27	28	0	1	1	3	3	3	5	3	8	6	5	22	11	36	22	6	22	17	22	40	22	9	11	11	5	12	17	13	10	21	15	14	23	23	15	7	18	13	57	3	16	19	45	26	26	43	36	5	14	42	42	33	37	46	65	15	24	19	8	42	11	50	54	66	66	46	58	62	50	38	56	66	65	62	69	65	64	83	92	52	49	66	64	76	72	79	51	0	82	81	70	65	0	91	84	39	81	86	59	49	91	79	0	101	103	103	91	0	110	97	109	101	97	39	111	111	1	3	2	1	1	3	1	1	1	2	2	1	1	1	1	3	1	1	3	1	1	1	2	3	3	2	2	1	2	1	2	1	2	2	1	1	2	3	1	3	2	1	1	1	1	1	2	2	2	2	2	2	1	1	2	2	2	2	5	2	2	1	1	2	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	4	5	4	1	1	2	1	2	1	1	1	2	1	1	1	2	2	2	1	2	3	2	3	1	2	2	2	5	1	1	3	2	4	5	9	2	2
57000	-629.891392252356241	-628.465549090471654	-1.425843161884548	0.000084068373189	0.000030520485767	0.363043610921982	0.555400054538932	-1	1	0	2	3	4	4	3	5	6	6	6	6	6	7	7	7	7	8	11	7	8	8	8	7	8	8	7	11	9	8	9	7	8	9	9	9	9	13	10	11	10	10	9	10	10	10	10	9	12	11	11	11	14	15	12	12	11	12	12	12	11	11	15	13	12	13	13	13	14	14	14	14	15	14	15	15	17	15	16	16	18	16	16	13	17	16	16	18	17	16	17	17	18	19	17	18	17	19	19	20	19	19	19	20	21	21	21	22	22	25	25	25	24	27	28	0	1	1	3	2	8	8	2	2	4	8	9	9	2	12	9	13	13	6	14	14	12	11	11	5	14	17	13	40	21	15	11	14	14	5	24	16	27	47	10	35	36	13	28	18	25	24	22	22	41	42	42	44	56	65	46	47	24	58	36	51	42	46	65	66	46	23	62	62	39	66	66	65	52	68	65	85	83	73	68	57	55	55	71	43	79	68	0	71	67	58	79	0	70	78	39	91	55	67	58	96	98	0	96	103	105	104	0	101	96	101	109	109	109	112	109	1	1	1	1	2	1	1	2	2	3	3	1	1	3	1	2	1	1	2	2	1	2	2	2	3	2	1	1	1	2	1	2	1	2	4	1	2	1	2	3	1	1	1	2	2	3	1	1	1	1	1	1	1	1	2	2	2	3	1	3	1	1	1	2	1	2	2	2	2	1	2	2	1	2	1	2	2	1	1	2	2	2	1	2	3	2	2	1	1	4	2	2	1	4	2	2	1	2	3	3	2	2	1	2	1	1	2	1	1	4	3	3	3	1	2	4
