step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73
23500	-411.764222976864176	-418.619710927823576	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.477014713669772	0	1	1	2	3	4	4	4	4	4	2	6	9	5	6	7	8	9	9	8	9	11	10	9	9	11	11	11	12	12	12	14	12	13	13	13	13	14	14	14	14	14	14	14	15	14	17	17	18	20	18	20	21	20	21	21	22	22	19	24	23	22	24	24	25	23	26	26	27	29	28	30	30	0	1	1	2	1	2	2	5	11	2	2	2	6	6	10	10	6	10	12	16	6	12	17	16	6	13	23	23	25	18	20	22	28	33	23	27	28	34	35	37	37	37	37	19	40	28	37	32	44	48	47	27	32	36	37	32	54	55	0	56	56	52	66	56	66	57	53	65	65	67	68	71	69	1	1	1	1	2	3	3	1	2	2	1	3	5	1	2	1	2	3	2	1	4	3	2	1	3	2	1	1	1	3	2	1	1	1	3	2	2	1	1	1	1	1	1	4	1	2	3	2	4	3	1	6	5	6	6	5	2	1	1	2	2	2	1	2	1	1	3	1	2	3	2	2	3
24000	-420.471501071338139	-427.326989022297539	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.486343941217874	0	1	1	2	3	3	4	4	4	3	5	6	9	6	4	7	8	7	9	9	9	10	8	12	9	11	11	10	12	12	11	13	10	13	12	14	12	14	16	14	12	14	14	15	15	15	17	17	19	18	21	20	20	21	19	21	22	21	22	24	23	23	24	23	25	23	26	26	27	28	27	28	30	0	1	1	2	1	2	3	1	10	2	9	15	12	11	10	10	6	10	15	17	18	19	12	20	16	17	17	23	20	21	16	35	19	27	27	27	19	32	36	37	19	41	28	38	40	34	36	33	38	35	53	23	48	32	32	32	58	50	0	53	57	58	66	55	57	57	55	66	68	60	65	69	66	1	1	1	1	2	2	3	3	1	2	1	2	3	1	1	4	5	2	3	1	2	1	2	2	1	1	3	2	3	2	3	1	1	2	1	2	2	1	2	1	2	2	4	1	1	2	2	5	4	3	1	9	2	5	5	6	1	3	1	3	1	1	1	1	3	1	2	2	1	3	2	1	4
24500	-400.788752823833249	-407.644240774792650	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.417877741777472	0	1	2	2	3	2	4	4	3	4	5	5	7	6	6	6	8	8	10	9	7	10	9	11	9	10	11	11	12	12	12	14	12	12	12	14	13	14	16	14	14	14	15	15	12	15	18	17	19	18	21	20	21	21	20	21	21	22	21	24	22	23	24	24	25	22	26	26	26	30	28	30	29	0	1	1	2	3	2	3	5	3	6	9	10	3	11	12	10	10	21	13	13	16	23	12	20	17	13	23	22	25	21	26	33	22	19	19	35	34	19	33	28	37	33	41	34	23	41	44	19	34	35	49	19	52	49	32	55	50	32	0	52	57	50	66	49	63	57	60	63	63	48	65	71	63	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	3	1	3	2	1	1	3	2	1	3	2	1	2	3	2	1	2	2	2	2	1	3	3	2	1	1	1	3	2	1	2	5	5	3	2	6	1	2	4	1	2	4	1	3	1	2	2	2	1	1	2	2	2	7	1	2	4
25000	-395.790018603712895	-402.645506554672295	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519314300623481	0	1	2	2	3	3	4	1	4	3	5	6	7	6	5	7	8	9	10	9	8	11	10	12	8	11	11	11	12	12	12	14	12	13	13	14	13	14	16	13	14	14	15	15	14	15	18	17	16	20	21	19	21	21	20	19	22	22	22	24	23	21	24	24	25	25	26	26	27	27	28	30	30	0	1	8	2	8	1	4	1	6	2	9	15	10	11	6	7	13	16	13	13	3	16	21	6	6	21	19	19	20	16	16	35	28	23	19	33	23	28	36	19	37	28	35	34	40	36	33	32	28	48	56	49	56	55	48	48	62	51	0	53	57	48	57	52	63	63	64	65	65	50	63	68	69	1	1	1	1	2	3	2	1	1	2	1	1	2	1	2	3	1	2	3	2	5	2	1	6	4	2	1	1	2	3	4	1	1	2	2	1	2	2	2	2	1	3	2	2	1	1	3	2	4	3	2	3	1	1	2	2	1	1	1	2	1	2	2	4	1	1	2	1	2	4	4	2	2
25500	-335.465230240424205	-342.320718191383605	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598094395107187	0	1	1	2	3	3	3	4	4	4	5	7	9	6	6	7	8	9	10	8	9	11	10	12	10	10	11	11	12	11	12	14	12	12	12	13	13	14	16	14	13	14	15	14	15	15	18	16	19	20	20	19	21	18	21	20	22	22	22	22	23	23	23	24	24	25	26	26	26	29	28	30	30	0	1	1	2	3	2	1	5	6	2	9	15	17	9	10	1	16	20	12	6	20	23	15	30	16	16	19	19	25	18	26	35	28	19	27	34	28	19	36	36	33	33	37	22	37	23	44	32	48	52	52	54	48	48	50	52	55	56	0	51	57	57	57	53	63	63	64	65	65	64	68	68	68	1	1	1	1	2	1	1	1	1	3	1	1	1	2	2	4	1	1	2	4	1	1	2	1	3	2	1	1	2	2	2	2	1	2	1	1	2	2	2	1	1	2	2	3	2	2	2	2	3	1	1	1	3	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	3	2	2	2
26000	-330.092862443423201	-336.948350394382601	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685239432705785	0	1	1	2	1	3	4	3	4	4	5	7	8	6	5	6	8	9	10	9	7	11	10	11	10	11	11	11	12	12	12	14	12	13	13	13	13	14	16	14	12	14	15	15	15	15	18	17	19	20	21	19	20	19	21	21	22	22	22	24	23	23	23	24	25	24	26	26	27	30	28	30	30	0	1	1	2	1	2	8	5	6	8	9	9	10	9	10	4	10	16	12	13	6	19	17	20	20	16	23	23	20	21	26	23	28	33	27	33	41	34	40	36	28	37	41	38	40	37	48	32	47	52	50	48	52	48	52	48	55	56	0	51	57	57	57	55	63	63	60	65	68	67	66	66	71	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	2	3	1	2	1	2	1	2	2	1	2	1	1	3	4	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	3	1	1	2	1	1	1	2	2	2
26500	-354.756693778644205	-361.612181729603606	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520287466225252	0	1	2	2	2	3	4	4	4	4	5	7	9	5	4	7	8	9	10	9	9	11	10	12	10	11	11	11	12	12	12	14	12	13	12	13	13	13	16	14	12	14	15	13	15	15	18	16	19	19	20	20	21	21	21	18	22	21	21	23	23	23	24	24	25	25	26	26	27	30	28	30	30	0	1	1	2	1	2	3	3	6	2	9	10	10	9	6	10	10	16	16	16	16	16	12	13	13	21	19	19	25	20	26	35	28	23	27	23	33	27	36	36	23	41	37	22	40	37	48	23	47	48	56	48	47	51	51	39	55	56	0	53	57	52	57	60	63	63	64	65	68	64	68	71	69	1	1	1	1	1	2	2	1	1	3	1	1	2	1	1	3	3	2	2	2	2	4	2	1	1	2	1	1	2	3	1	2	1	2	1	2	1	2	2	1	2	2	1	2	1	2	2	5	1	2	2	3	2	1	1	2	1	2	1	2	1	2	1	1	1	1	2	1	1	5	2	1	1
27000	-370.917705390055687	-377.773193341015087	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620093870080244	-1	1	2	2	3	4	2	4	4	3	5	7	9	6	5	7	6	8	8	9	9	11	10	11	10	11	11	11	12	10	12	14	12	13	13	14	11	13	16	14	13	13	15	15	12	15	18	17	18	20	19	20	21	21	19	20	21	22	21	24	23	22	23	24	25	25	26	24	27	30	28	29	30	0	1	1	2	7	2	2	5	2	2	6	15	15	9	10	17	9	16	12	16	18	19	19	20	6	30	23	23	24	18	26	34	19	19	27	41	23	37	40	22	37	22	23	33	23	41	43	32	22	51	47	51	56	50	47	35	55	52	0	53	57	57	57	53	63	63	64	63	65	53	68	65	72	1	1	2	1	1	2	1	1	3	2	1	2	4	2	2	1	2	1	1	2	1	2	2	2	3	1	1	1	1	2	1	1	3	3	1	1	1	2	2	1	2	1	4	2	1	1	3	2	4	1	1	1	1	1	1	4	2	2	1	2	2	1	1	2	2	2	2	1	2	6	3	2	1
27500	-344.556984504568049	-351.412472455527450	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654845214491435	0	1	2	2	3	2	3	4	4	4	5	7	9	6	5	5	8	8	8	9	9	11	10	11	10	11	11	11	12	12	12	14	12	13	13	14	13	14	16	14	12	14	15	15	15	15	18	16	19	18	19	20	21	20	20	20	22	22	22	24	23	22	23	24	25	25	26	26	27	30	28	30	30	0	1	1	2	3	2	3	5	6	6	9	1	15	9	10	6	16	16	12	18	18	19	19	20	20	13	19	23	25	24	26	27	28	23	27	34	41	35	40	33	28	37	41	34	36	23	34	32	47	44	50	48	52	51	51	51	55	56	0	51	57	48	57	51	63	57	60	65	68	67	69	71	69	1	1	2	1	1	1	1	1	2	2	1	4	3	2	1	2	2	2	1	1	1	1	2	2	1	2	2	1	2	1	1	3	1	2	2	1	1	1	1	1	1	1	2	2	1	3	2	1	1	2	1	2	1	1	1	1	2	2	1	2	1	4	1	3	2	3	2	1	1	3	1	2	1
28000	-339.294746823931746	-346.150234774891146	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643898724329282	0	1	1	2	3	3	3	4	4	4	5	7	9	6	6	7	5	9	9	8	9	11	10	10	9	11	11	10	12	11	12	14	12	13	13	13	13	12	15	14	11	14	15	15	15	15	18	16	19	19	19	17	21	21	20	20	22	22	22	24	23	23	24	24	24	25	26	26	27	30	28	30	30	0	1	1	2	3	2	1	5	6	6	9	15	20	9	6	17	6	16	12	6	20	23	19	18	16	20	23	19	25	21	26	35	28	38	27	33	41	19	40	36	28	37	41	38	40	37	34	32	38	48	52	48	51	56	51	52	50	56	0	53	57	55	57	49	57	57	60	66	57	67	68	71	69	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	2	3	1	1	1	1	2	2	1	1	2	2	1	1	2	1	2	1	2	2	1	1	1	1	4	2	1	1	3	2	5	3	2	1	2	1	1	2	2	2	1	2	1	2	2	3	2	3	2	1	2	3	1	2	3
28500	-359.368908218159390	-366.224396169118791	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593157087170995	-1	1	2	2	3	4	3	4	4	3	5	7	9	6	6	7	8	9	10	9	9	11	10	11	10	11	11	11	12	12	12	14	12	13	12	13	13	14	13	14	12	14	14	15	15	15	18	17	19	20	21	20	21	20	20	21	22	22	21	24	21	23	23	23	25	25	26	26	27	29	28	30	28	0	1	2	1	2	10	3	2	10	3	9	15	17	9	6	9	16	16	15	4	16	23	12	18	20	16	19	19	25	21	26	35	28	23	27	19	41	34	33	39	28	37	37	38	36	36	38	46	32	48	54	48	50	47	47	52	52	56	0	53	47	55	57	52	63	63	64	65	65	67	65	71	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	3	5	1	1	1	1	1	3	1	1	2	1	1	2	1	3	1	3	1	1	1	1	1	1	1	1	1	1	4	2	4	3	1	2	1	2	2	1	2	1	1	2	1	2	1	3	2	2	3	1	1	2	2	2	1
29000	-359.330045469917934	-366.185533420877334	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559135847716762	-1	1	2	1	3	3	4	4	4	4	5	7	9	6	6	7	8	9	10	8	9	11	10	11	10	10	11	11	12	12	12	12	12	13	13	13	13	14	16	14	13	14	15	15	15	15	18	17	19	18	21	19	21	21	21	20	22	22	21	24	23	23	24	24	24	25	26	26	27	29	27	30	27	0	1	1	1	2	4	6	5	3	6	9	15	10	9	11	7	15	16	13	10	16	19	12	26	20	18	23	19	25	21	13	27	28	19	32	33	28	37	40	36	33	41	37	34	37	33	38	35	50	37	52	50	50	50	50	50	48	56	0	53	57	57	58	55	57	63	64	66	66	60	68	68	68	1	2	2	2	1	2	1	1	1	1	1	1	4	2	1	2	1	2	1	3	2	1	1	1	2	1	1	1	2	3	2	1	1	2	1	1	2	1	2	1	1	1	2	2	2	1	3	3	1	2	2	1	2	1	1	1	3	2	1	1	1	1	2	2	1	1	2	1	2	2	1	3	1
29500	-341.894239948372842	-348.749727899332242	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661769919798474	0	1	2	2	3	3	4	4	4	4	5	7	6	6	6	7	8	9	10	8	9	11	10	12	10	9	11	8	11	12	12	14	12	13	13	14	13	14	16	13	14	14	15	15	14	15	18	17	19	20	20	18	21	20	21	21	22	22	20	24	23	23	23	24	24	25	26	26	27	30	28	30	30	0	1	2	2	1	2	6	5	6	6	9	13	6	9	6	13	15	20	28	16	6	23	28	20	16	16	23	12	25	16	26	35	23	28	27	40	22	34	36	33	33	37	41	38	40	37	19	19	38	52	52	48	54	52	52	54	54	51	0	53	57	57	51	53	63	55	60	65	65	67	65	71	71	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	2	3	2	1	1	1	3	2	1	2	2	2	1	1	1	2	1	1	1	1	1	1	2	2	4	3	2	2	1	1	2	2	1	2	2	1	2	1	1	1	2	1	1	2	2	3	3	3	2	1
30000	-346.404539536810148	-353.260027487769548	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646023963392561	0	1	1	2	3	2	4	4	3	4	5	7	6	5	5	7	7	9	10	8	9	11	10	12	9	11	11	9	10	12	12	14	12	12	12	13	12	14	14	14	14	14	15	15	15	15	16	17	19	20	21	18	18	20	21	21	22	22	21	23	23	23	23	23	25	25	24	26	27	30	28	30	30	0	1	1	2	3	2	3	5	6	6	9	13	10	9	10	13	13	16	28	16	16	23	28	20	20	21	23	12	25	18	26	35	28	28	27	37	28	34	36	36	33	36	36	38	34	41	41	19	48	52	52	48	19	53	52	52	55	50	0	56	57	57	57	51	63	57	64	66	68	67	68	69	65	1	1	1	1	2	1	2	1	1	2	2	1	2	2	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	3	1	2	2	2	1	1	3	2	1	1	2	1	2	1	3	1	2	5	2	2	3	1	3	2	2	3	1	2	1	2	1	1	1	2	2	1	1	1	1	3	2	2	4
30500	-388.110049484246815	-394.965537435206215	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618663592131069	0	1	2	2	3	3	2	4	4	4	5	7	6	6	6	6	8	9	10	9	8	11	10	12	10	8	11	11	12	12	12	14	12	13	13	14	11	14	16	13	13	14	13	15	15	14	18	17	19	20	21	19	20	20	20	21	22	22	22	23	23	23	23	24	24	25	26	26	27	27	28	30	30	0	1	1	2	1	3	1	5	2	6	9	13	10	9	9	6	15	16	15	6	16	19	15	20	20	16	19	12	20	18	20	35	22	27	19	33	23	33	36	23	37	33	23	41	40	37	19	34	47	52	52	42	52	48	52	55	52	56	0	50	57	57	57	60	63	63	64	65	65	60	63	68	68	1	1	1	1	1	1	2	1	3	1	1	1	1	2	2	1	1	1	3	3	2	1	4	2	1	2	1	3	3	2	2	1	1	2	2	2	1	2	2	2	2	1	1	1	1	3	4	2	1	1	2	2	1	2	1	1	3	1	1	3	1	1	1	1	1	2	2	2	2	2	2	3	4
31000	-377.968768677952767	-384.824256628912167	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621593448823131	0	1	1	2	2	3	3	3	4	4	5	5	6	6	6	7	8	9	10	9	8	11	10	9	10	11	11	11	12	11	12	14	12	12	12	14	12	14	16	13	14	14	12	15	15	15	16	17	19	18	20	20	21	19	21	19	22	21	22	23	23	23	24	24	25	25	26	26	27	29	28	30	29	0	1	1	2	1	2	1	5	6	6	9	10	10	6	6	7	13	13	12	16	16	19	12	6	18	20	23	23	25	20	24	33	28	28	27	33	28	34	41	43	37	37	19	23	40	41	34	33	38	48	47	48	51	48	54	50	52	56	0	51	57	52	62	60	57	57	64	63	63	67	65	71	65	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	2	5	2	1	1	3	5	1	2	1	1	2	1	2	2	1	1	1	2	1	2	1	1	2	1	2	3	2	1	3	4	2	1	2	2	1	1	2	1	1	2	1	3	1	2	1	1	1	2	1	2	3	1	2	2	4
31500	-339.048997161953935	-345.904485112913335	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601435051242804	-1	1	2	2	3	3	3	4	3	3	5	7	9	6	5	7	8	9	10	9	8	11	9	12	10	8	11	11	12	11	10	14	12	12	13	13	12	14	16	14	14	14	15	14	15	14	17	17	19	19	20	20	21	21	21	21	22	22	22	23	23	23	24	24	25	25	26	26	27	30	28	29	29	0	1	2	2	1	3	4	5	2	3	9	10	17	11	10	10	10	16	12	26	16	23	12	20	20	16	19	23	25	18	26	34	28	19	28	28	28	34	40	22	33	37	40	22	40	28	41	32	48	48	50	50	51	50	52	51	55	56	0	53	57	57	57	60	57	63	64	66	66	67	69	69	68	1	1	1	1	4	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	1	2	2	1	1	1	2	2	2	2	2	1	2	1	2	1	2	2	2	2	1	1	2	1	2	3	3	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	2	1	2	1	1	2	2
32000	-364.876365127093663	-371.731853078053064	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.471138730531192	0	1	2	2	3	2	4	3	4	4	5	7	8	6	6	7	7	7	10	9	8	11	9	12	10	10	11	10	12	12	12	14	12	12	13	14	13	14	15	13	14	13	15	15	15	15	18	17	19	20	20	18	21	21	20	20	22	22	22	23	23	23	23	24	25	25	26	26	27	30	28	30	29	0	1	1	2	3	2	3	3	3	6	9	15	17	11	10	2	10	7	23	9	6	23	18	26	16	18	23	23	25	20	26	35	28	22	27	40	22	40	19	16	28	33	33	38	40	41	34	32	37	41	52	32	56	51	49	52	55	56	0	52	57	57	57	60	57	63	64	66	68	67	68	71	69	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	6	2	3	1	2	4	2	2	2	2	2	1	1	2	1	2	1	2	1	2	1	2	1	4	3	3	1	2	1	2	1	5	3	5	3	1	2	1	1	1	1	1	2	1	3	1	1	1	1	2	2	2	1	1	2	2	2	2
32500	-365.431902549909125	-372.287390500868526	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610463708010620	0	1	1	2	2	3	3	4	4	4	5	5	6	6	6	7	7	7	10	9	8	11	10	12	9	10	11	11	12	9	12	12	12	13	13	14	13	12	15	14	13	14	15	15	15	15	18	17	18	18	20	20	21	21	21	21	22	21	22	24	23	23	23	24	25	25	26	26	27	29	28	30	27	0	1	1	2	2	2	3	5	6	6	9	10	10	9	12	8	13	13	12	13	6	6	12	20	21	16	23	23	25	18	26	27	28	27	19	34	22	19	37	35	19	28	37	38	40	33	41	32	34	48	50	50	52	52	51	50	52	50	0	53	57	57	57	53	63	63	64	65	65	67	73	71	66	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	3	1	1	4	1	2	3	2	2	1	1	1	1	2	2	2	1	1	2	3	1	2	2	2	1	3	3	2	1	1	2	4	3	3	1	2	2	1	1	1	2	1	3	1	2	1	1	1	2	2	2	2	1	2	2	1	2	1
33000	-361.231178319332628	-368.086666270292028	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673456381852809	0	1	2	2	3	2	3	4	4	3	5	7	7	5	6	6	8	7	10	9	9	11	9	11	10	11	10	11	12	12	11	13	12	13	13	14	13	14	15	14	14	14	15	15	12	15	18	15	18	17	21	20	21	19	21	19	22	19	22	24	22	23	24	23	25	25	26	26	27	29	28	29	29	0	1	1	2	3	2	1	5	6	6	9	16	10	9	10	10	13	15	12	16	18	27	15	18	16	25	23	19	20	13	20	27	28	33	23	33	28	34	36	35	37	32	41	38	19	37	34	32	34	35	52	58	52	50	52	48	51	50	0	53	51	57	51	53	63	57	64	65	65	67	68	69	69	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	3	1	1	3	2	2	1	2	4	4	1	1	1	2	3	2	2	1	1	3	2	1	1	1	1	1	1	1	1	2	1	3	2	2	2	1	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	2	1	2	2	1	2	1
33500	-371.734626511304896	-378.590114462264296	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502335264075424	0	1	2	2	3	2	4	4	4	4	5	7	9	6	6	7	8	9	9	9	8	11	10	12	9	11	11	9	12	11	12	14	12	13	12	12	13	13	16	13	14	14	15	15	15	15	17	17	19	18	21	19	21	20	21	21	22	20	22	24	22	23	21	22	22	25	26	25	27	30	28	30	30	0	1	2	2	3	2	1	5	2	6	10	10	12	11	10	15	15	21	12	16	16	23	19	30	16	16	19	12	25	18	26	35	23	19	27	27	23	23	36	36	37	19	42	34	40	37	38	32	38	48	50	50	48	50	58	50	55	48	0	52	63	51	48	49	48	65	53	63	68	60	69	71	71	1	1	1	1	1	1	3	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	2	2	2	2	2	1	2	1	4	1	1	1	3	2	1	1	3	1	2	1	1	2	3	5	1	2	1	3	1	1	2	1	2	1	3	1	2	2	2	2	2	2	2	2	4	1	2	2
34000	-372.678627415541200	-379.534115366500600	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.529830778715428	0	1	2	2	2	3	4	4	4	4	5	7	9	6	6	7	8	9	10	9	8	11	10	11	10	11	11	11	12	11	12	14	12	13	12	14	13	14	15	13	13	14	15	15	15	14	16	16	17	19	21	17	21	21	21	20	22	22	22	24	23	23	24	24	25	25	26	25	26	30	28	30	29	0	1	1	2	1	2	3	3	3	6	9	15	17	11	10	6	16	16	12	16	16	23	13	20	16	16	15	19	25	18	20	35	28	19	22	28	33	41	36	28	19	41	46	34	40	27	34	35	23	27	48	48	56	50	56	50	56	56	0	53	51	57	57	53	57	63	60	57	66	64	69	71	65	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	4	1	2	2	2	1	1	1	2	3	2	3	1	2	2	2	2	1	2	1	2	1	1	1	1	3	1	1	2	2	2	1	3	3	6	2	1	1	1	1	1	2	1	1	3	2	1	2	2	2	1	2	2	1	3	1	2	4
34500	-340.734389720545380	-347.589877671504780	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636907508582455	0	1	2	2	3	3	4	4	4	4	5	7	8	5	6	7	8	9	9	9	8	11	10	12	9	11	11	11	12	12	12	14	12	12	13	14	12	14	16	14	13	14	15	13	15	15	17	16	19	20	21	19	19	21	21	20	22	22	22	24	23	23	23	24	25	24	26	26	27	29	28	30	30	0	1	2	2	3	3	3	5	6	6	9	10	15	9	10	15	12	13	15	16	6	23	19	20	21	13	23	19	25	20	26	35	19	28	27	41	22	23	46	37	37	28	33	23	36	37	38	32	47	53	50	32	35	50	48	32	55	51	0	52	57	57	57	52	66	63	64	65	65	67	65	71	66	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	1	1	3	2	2	1	1	2	1	3	1	2	2	3	1	1	3	1	1	1	1	3	1	2	1	3	3	2	1	2	2	2	2	1	1	3	4	1	3	4	1	1	1	4	1	1	1	2	1	1	2	1	2	3	2	1	4
35000	-366.291156419795300	-373.146644370754700	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535878594849959	0	1	2	2	3	2	4	4	3	4	5	7	9	6	6	6	8	8	8	6	9	11	10	12	10	11	10	11	12	11	12	11	12	13	13	14	12	13	16	14	13	14	14	15	15	15	15	17	19	20	21	20	21	21	21	18	21	22	22	24	22	22	24	23	25	25	25	26	27	29	28	30	30	0	1	2	2	3	2	3	5	6	6	9	10	17	11	6	7	16	20	12	10	18	27	19	26	20	17	19	19	25	21	26	27	23	28	32	35	27	37	40	37	37	37	37	23	40	41	28	28	47	48	50	56	50	52	52	47	50	50	0	53	57	56	57	50	63	63	48	65	65	53	65	71	71	1	1	1	1	1	1	2	1	1	2	2	2	1	1	4	2	2	2	1	2	1	1	2	1	2	2	2	3	2	2	1	1	2	1	2	1	2	1	2	1	1	1	2	2	1	2	3	2	2	1	1	2	1	1	1	1	1	1	1	3	1	2	2	2	1	1	5	1	2	5	2	2	2
35500	-322.360088681444722	-329.215576632404122	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.748871813406486	0	1	2	2	3	3	3	1	4	4	5	7	8	6	6	7	8	9	10	9	8	11	8	11	10	11	11	11	12	11	12	14	12	13	13	14	13	14	16	14	14	14	15	15	14	15	16	17	19	20	21	20	21	21	21	19	22	21	22	23	23	23	23	24	25	25	26	26	27	29	28	30	29	0	1	1	2	8	3	1	1	1	2	10	15	9	9	10	10	6	21	23	16	16	19	12	18	20	16	23	19	25	18	26	27	28	33	27	37	19	34	41	37	37	37	41	34	37	41	34	35	47	56	56	56	50	50	50	48	55	56	0	53	57	48	57	60	63	63	60	65	68	67	68	71	71	1	1	2	1	2	1	2	1	3	2	1	1	2	1	1	2	2	1	2	2	1	1	1	2	1	2	1	1	2	2	1	3	1	1	1	1	2	1	1	1	1	1	1	2	1	1	3	2	2	1	2	1	1	1	1	2	1	2	1	2	1	5	1	1	2	2	3	1	1	2	2	2	1
