step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112
50000	-640.388911278621663	-647.244399229581063	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699317827710485	2	1	3	4	5	5	6	8	8	10	9	12	12	11	13	13	12	12	11	13	15	13	15	14	14	14	15	14	14	14	14	15	15	15	15	15	14	16	17	15	14	16	15	16	16	16	17	17	15	16	14	17	17	16	18	18	18	17	17	17	17	17	18	18	21	17	19	19	19	18	19	19	20	19	20	17	18	19	18	19	21	20	20	23	18	20	19	20	20	19	21	18	20	22	21	21	22	20	20	22	23	24	24	21	23	23	23	27	26	29	30	30	0	0	2	2	4	4	5	5	6	9	7	19	19	11	8	8	10	19	10	11	17	13	25	19	13	13	29	9	13	22	16	28	15	51	51	29	13	26	26	13	17	22	22	30	28	17	34	37	15	29	12	15	36	31	20	42	38	26	26	19	17	28	38	33	31	37	45	45	49	62	58	56	64	50	35	36	39	79	44	22	55	57	35	80	44	77	51	53	70	92	92	28	63	72	70	15	88	68	35	30	28	70	91	80	36	28	35	102	93	91	79	108	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	1	2	1	1	1	2	1	1	2	1	1	1	2	2	2	2	1	2	3	1	2	1	2	1	1	1	1	1	2	2	1	1	1	3	1	1	2	1	1	1	3	2	1	1	2	1	1	1	2	4	1	1	3	4	6	3	1	2	3	3	4	1	2	3	4	1
50500	-670.238638552880275	-677.094126503839675	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575352807537141	0	0	3	4	5	6	7	7	9	10	12	11	13	11	13	13	9	12	10	13	14	14	16	14	14	14	15	14	13	13	16	15	14	15	16	16	15	16	15	14	14	15	15	15	16	16	16	17	15	17	15	17	17	17	17	18	17	17	18	18	18	18	16	18	20	17	18	20	20	19	18	19	19	19	20	18	19	18	20	19	19	20	19	22	20	19	19	19	19	21	19	19	21	22	22	19	22	21	21	22	22	22	25	23	24	23	22	25	27	30	31	29	0	0	2	2	3	5	5	5	7	8	9	19	10	19	6	8	5	19	17	9	12	30	27	7	11	15	28	18	17	10	28	13	11	30	11	28	24	26	26	10	29	30	12	22	15	13	34	37	11	42	24	15	51	32	16	44	39	39	38	45	42	43	39	33	35	37	45	67	50	22	39	55	46	30	78	15	38	24	28	62	55	26	51	38	43	50	39	35	22	91	53	43	74	66	81	46	36	29	96	89	96	89	78	75	96	70	99	56	35	103	69	79	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	2	2	1	1	2	1	1	1	3	2	1	1	1	3	2	2	1	1	1	2	1	1	2	1	2	1	2	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	2	3	1	1	2	5	2	2	1	1	3	1	1	2	3	2	2	1	4	2	3	1	1	2	1	2	2	2	2	4	1	2	2	2	4	2	4	2	1	4	6	3	7	3
51000	-685.405930387549688	-692.261418338509088	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568302626088709	1	0	3	4	5	3	7	7	9	8	12	12	13	10	13	11	11	11	9	13	15	15	14	15	14	14	13	15	12	15	16	15	14	14	15	16	13	16	17	15	15	16	16	16	17	15	17	14	16	17	14	14	17	17	17	18	18	18	16	18	18	17	18	18	20	18	19	19	20	19	16	18	18	18	20	18	19	17	20	20	20	20	19	22	17	20	18	19	19	18	21	21	22	22	21	21	23	22	21	24	22	24	24	23	23	23	23	26	27	30	31	28	0	0	2	6	6	2	3	5	8	8	10	19	17	19	18	9	19	19	10	29	11	17	29	19	27	12	11	2	7	14	37	16	10	18	11	11	17	26	38	33	13	22	12	14	13	13	15	37	20	43	11	17	43	28	23	39	26	26	26	23	24	30	38	13	36	37	45	45	58	28	26	47	46	62	62	23	60	43	78	89	32	58	85	60	40	50	38	73	62	43	14	79	68	42	67	44	17	75	83	80	33	70	53	70	96	62	23	98	105	112	112	28	1	1	2	1	1	2	3	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	6	2	2	2	2	3	2	2	2	2	1	1	1	1	1	2	4	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	4	1	3	3	1	2	4	1	1	2	3	2	2	1	1	3	5	2	1	1	2	6
51500	-652.794333251949524	-659.649821202908925	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563919929446611	2	-1	3	4	5	6	7	9	9	9	11	12	11	11	11	13	12	11	10	13	16	13	15	14	14	14	13	15	14	15	15	15	13	15	15	15	14	15	17	15	14	16	15	15	18	16	16	16	14	16	15	17	18	16	19	18	18	17	16	17	17	17	16	19	20	17	19	20	20	18	18	17	18	19	21	18	19	18	18	19	21	19	19	22	21	21	20	19	19	21	21	20	21	21	19	21	22	22	21	23	23	23	22	22	23	22	23	26	24	29	30	30	0	0	2	3	4	3	4	5	6	7	10	19	10	19	9	7	10	19	9	11	43	14	17	12	27	13	19	22	11	14	18	9	13	27	17	17	13	26	38	49	33	30	22	22	15	17	12	37	17	14	33	32	39	32	16	21	72	26	26	38	30	44	26	33	14	51	45	45	60	28	38	38	28	30	92	29	59	30	42	22	72	57	73	66	68	58	71	46	62	92	78	79	39	67	46	52	56	45	36	80	36	80	92	70	86	89	65	102	94	79	91	90	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	3	1	1	2	2	1	1	2	1	1	1	2	1	3	2	2	1	1	2	1	2	1	1	4	1	1	2	1	2	1	1	1	3	4	1	1	1	2	1	1	1	2	2	1	2	2	1	1	3	2	1	1	2	1	2	1	1	1	1	1	1	2	1	2	3	3	3	2	2	4	2	2	2	1	2	1	2	2	5	4	6
52000	-691.512439356751202	-698.367927307710602	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593220171118571	2	0	3	4	5	5	7	7	9	8	12	11	13	12	13	11	11	13	12	12	14	14	15	14	14	14	14	14	13	15	15	15	14	15	16	15	14	16	16	16	14	17	15	16	19	16	17	16	16	17	15	17	16	17	19	17	19	18	16	18	17	17	18	17	20	16	20	19	20	18	15	18	19	18	18	18	18	19	19	20	21	20	20	21	18	17	18	19	20	20	19	19	22	23	21	18	21	21	21	23	22	24	25	20	21	23	24	25	25	29	31	29	0	0	2	3	3	4	5	5	7	5	17	10	10	10	8	7	9	12	12	10	5	10	26	19	9	13	16	19	17	13	15	16	10	18	11	29	14	26	26	20	11	30	14	28	31	17	21	37	31	43	15	51	23	32	33	31	71	71	26	66	46	30	26	46	11	28	45	27	25	51	26	56	25	13	18	15	31	13	44	44	60	39	56	48	64	25	38	46	22	92	42	72	52	69	79	35	56	21	73	92	51	100	69	30	96	69	99	98	76	103	61	103	1	1	2	1	1	1	1	1	2	2	1	2	2	2	2	1	1	1	1	2	4	3	1	1	3	1	2	1	1	1	1	2	2	1	2	1	1	1	2	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	2	4	2	1	1	2	2	2	3	2	3	1	2	2	2	1	3	1	1	1	2	4	1	1	1	3	1	1	1	2	2	1	2	2	1	2	3	2	1	2	2	3	3	6	2
52500	-603.895695545834883	-610.751183496794283	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659566416095075	0	0	2	3	4	6	6	9	8	9	11	11	12	11	13	13	12	12	10	13	14	15	16	13	15	13	14	14	14	15	16	15	15	14	15	15	13	15	16	14	13	16	15	14	17	16	16	15	15	17	15	17	17	17	17	18	19	17	16	16	18	17	18	18	20	18	19	20	20	18	19	19	20	18	19	18	18	18	20	20	21	20	19	23	20	20	20	20	19	20	21	20	22	22	21	21	19	22	21	24	21	22	24	23	23	22	23	26	25	29	30	28	0	0	2	2	4	5	5	4	6	9	8	19	7	19	12	9	11	19	10	10	10	44	15	12	13	12	8	15	11	44	15	8	17	18	10	11	13	26	26	13	11	28	44	13	27	29	34	37	40	43	24	36	35	27	16	25	58	26	26	44	47	44	39	20	29	23	45	67	54	62	58	35	56	50	59	23	59	42	78	30	55	39	46	82	19	77	71	35	42	31	78	78	42	73	44	83	35	68	53	102	41	70	91	93	17	70	56	93	87	103	109	91	1	1	1	2	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	2	1	3	1	2	1	1	3	2	1	3	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	2	1	1	2	2	1	1	1	1	3	3	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	4	1	1	2	1	2	2	1	4	1	3	1	1	1	2	1	5	1	2	1	5	3	3	2	2	3	2	2
53000	-825.554676501449080	-832.410164452408480	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584443533238604	1	1	3	4	5	6	6	8	7	9	11	12	10	10	13	12	12	13	11	13	15	14	15	14	13	13	13	14	14	14	15	15	14	15	15	15	13	15	17	14	14	15	13	16	19	15	17	16	16	16	15	17	18	17	18	19	18	17	16	17	18	17	18	18	18	16	19	20	21	19	19	18	19	18	21	19	18	19	20	18	21	19	19	22	20	20	20	19	19	20	21	21	21	23	21	20	22	23	22	20	22	23	25	23	23	22	20	25	25	30	30	28	0	0	2	2	4	5	5	4	1	9	10	13	8	8	11	10	9	13	14	9	33	27	40	19	13	19	14	20	10	12	20	13	15	17	41	8	19	28	38	10	20	22	19	43	72	28	18	37	23	30	24	36	49	20	16	44	26	38	38	32	43	42	14	10	29	37	15	67	89	80	26	24	21	42	41	64	59	36	64	42	60	26	35	62	82	30	58	65	22	44	96	30	57	55	64	11	11	9	96	56	96	89	84	70	33	80	65	105	98	79	91	92	1	1	1	2	1	1	1	3	3	1	1	1	1	2	1	3	3	2	1	4	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	3	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	2	3	1	3	1	1	1	3	1	4	5	2	1	3	1	1	1	3	2	2	2	3	1	1	3	1	3	3	2	2	3	1	2	2	1	2	2	1	4	2	2	1	5	6	7	1	1	1	2	1	1	5	1	1	1	1	6	5	3
53500	-639.454298219057819	-646.309786170017219	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522346572734072	2	0	3	4	5	3	8	9	9	9	11	11	12	11	12	12	11	13	12	13	16	14	15	11	14	13	15	14	14	14	16	15	15	15	13	15	12	15	15	15	14	16	16	16	18	14	17	17	15	16	16	17	16	16	17	19	19	18	17	18	18	16	17	18	19	16	19	20	20	19	17	17	20	18	20	19	19	20	18	19	21	20	20	22	20	21	20	20	19	20	17	20	20	22	22	20	22	21	21	23	21	23	24	24	24	22	23	27	27	28	30	29	0	0	2	6	4	2	6	5	3	5	10	8	17	10	17	8	8	12	12	15	17	14	29	9	15	19	12	19	35	13	22	29	35	18	11	13	24	26	26	9	15	28	30	30	8	10	34	66	15	22	35	27	41	13	32	42	39	71	38	31	17	30	26	13	60	37	46	45	55	30	39	21	60	50	23	36	59	60	22	31	32	57	51	62	61	32	58	27	43	79	30	30	79	36	60	33	23	45	65	92	10	43	22	70	61	89	72	104	105	44	112	108	1	1	2	1	1	1	2	2	3	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	1	3	3	1	1	2	1	1	1	1	2	1	1	2	1	1	1	4	1	2	3	1	2	1	1	2	2	1	1	1	1	2	2	1	1	1	2	2	1	2	3	1	2	1	2	2	1	2	2	1	3	2	2	3	2	2	2	5	3	7	3	4	2	3	1	2	5	1	1
54000	-633.537822668770332	-640.393310619729732	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595058997533978	1	0	2	4	5	5	6	7	8	10	10	11	12	12	12	12	11	13	12	13	15	14	15	14	14	15	13	14	13	15	15	14	15	15	16	15	14	14	16	14	15	16	15	16	17	15	16	17	15	17	15	16	17	18	19	19	18	17	17	18	17	17	17	17	20	16	20	19	19	19	18	19	20	19	20	18	19	18	21	19	22	19	20	22	21	20	19	19	19	20	20	19	21	22	21	18	22	23	19	22	21	24	24	24	23	22	23	26	23	29	31	26	0	0	2	3	4	4	6	5	7	8	5	7	11	9	12	11	7	12	9	17	5	12	27	11	29	38	12	15	10	14	27	16	28	18	36	10	27	15	19	17	15	27	22	30	51	15	31	66	40	28	17	13	30	16	32	58	26	26	26	43	49	44	39	23	21	37	45	16	37	24	38	59	96	23	57	15	59	43	42	30	32	26	29	60	21	88	23	13	62	30	92	78	56	74	82	29	13	68	96	90	64	42	90	70	86	80	99	84	66	103	70	103	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	2	2	1	2	1	4	1	1	2	1	1	1	1	2	2	1	1	1	1	1	3	1	1	3	2	1	1	1	1	1	2	1	1	1	2	2	2	1	2	3	1	1	1	1	1	1	1	1	2	2	1	2	3	2	3	2	1	1	2	1	3	2	2	4	3	4	1	4	2	3	1	2	3	1	2	1	1	1	2	1	2	5	2	1	1	1	4	2	2	1	1	2	1	4	3	4	2
54500	-663.870121139712865	-670.725609090672265	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563914513749328	1	1	3	4	3	6	8	8	7	10	11	10	13	12	13	12	11	12	11	14	15	15	13	14	15	14	13	14	13	13	14	15	14	15	15	13	14	16	16	14	14	17	15	15	18	15	15	16	15	17	12	17	18	18	18	19	18	17	17	16	17	17	18	18	20	18	19	20	20	16	18	19	18	19	21	19	19	20	18	19	21	20	20	22	20	20	19	17	19	20	21	20	20	21	22	19	22	23	21	22	22	23	24	21	23	23	24	25	27	29	30	29	0	0	2	5	2	4	3	9	6	8	9	7	10	12	17	6	9	10	12	15	19	30	10	51	15	51	16	29	17	19	13	7	10	27	36	11	13	26	26	17	11	22	23	33	32	16	27	37	51	22	12	28	43	23	16	62	38	38	33	20	70	43	39	60	76	37	27	45	50	17	58	41	31	50	67	23	59	79	44	43	21	57	35	94	55	73	58	46	22	80	92	79	42	90	82	27	86	67	13	89	61	22	90	72	83	70	65	92	107	103	103	103	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	2	2	1	3	3	1	1	1	1	1	1	1	1	1	1	3	3	1	2	2	1	2	2	1	1	2	1	1	1	2	4	1	3	1	1	1	2	2	3	1	1	1	1	1	1	2	1	2	2	2	3	4	2	2	1	4	2	2	1	3	3	2
55000	-656.876256890223772	-663.731744841183172	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635533709256481	1	0	3	4	5	6	6	8	8	9	11	11	12	11	13	12	11	13	12	14	15	15	15	15	15	13	15	14	14	13	14	14	13	16	15	14	14	15	16	15	15	16	16	15	17	15	15	16	16	16	16	16	18	14	18	16	17	17	16	17	17	17	17	18	21	17	20	19	20	18	18	17	18	18	20	18	18	18	21	19	21	20	18	22	21	20	20	18	19	20	21	20	22	22	21	21	22	20	20	23	22	21	25	23	22	21	21	26	26	29	30	28	0	0	2	2	4	5	5	6	3	4	10	10	17	10	8	10	10	12	10	17	15	30	26	36	36	19	29	16	11	14	16	16	17	36	33	9	15	26	26	20	15	13	22	14	13	12	18	12	40	44	54	29	43	13	54	23	39	39	26	52	39	22	26	29	29	37	45	45	24	43	56	12	46	22	47	29	59	44	78	72	54	39	36	91	27	24	58	46	43	72	36	78	26	96	63	83	64	45	29	91	69	62	99	70	64	22	29	101	86	79	112	103	1	1	1	2	1	1	1	1	2	3	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2	2	5	2	1	1	3	1	1	3	1	2	2	3	1	1	1	1	5	2	2	1	3	2	1	1	2	2	4	1	3	1	3	2	3	1	2	1	2	2	3	3	3	4	3	2	3	2	1	1
55500	-642.830349878765446	-649.685837829724846	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663649767393341	2	1	3	3	5	5	7	7	7	9	11	12	12	12	13	11	12	12	10	13	15	13	15	15	14	14	15	15	14	14	15	14	14	16	13	15	14	15	16	14	14	16	16	16	17	15	17	17	16	17	15	17	18	17	17	18	18	17	17	17	16	17	18	17	20	18	19	20	21	18	18	19	17	18	20	19	19	19	21	18	21	19	18	23	20	20	19	20	20	20	20	20	22	22	21	20	22	21	20	23	22	22	25	24	24	23	24	27	26	29	31	29	0	0	2	2	4	4	2	5	6	9	10	19	16	19	16	8	10	19	10	17	13	14	41	19	17	19	26	41	11	22	22	16	35	51	13	35	15	26	26	17	13	30	31	30	17	13	23	37	40	14	17	28	35	32	32	39	39	26	26	17	40	31	39	11	36	48	45	13	87	43	38	71	21	43	66	35	59	30	90	62	72	58	35	20	70	47	31	33	80	53	78	44	86	71	63	73	56	67	21	42	96	43	79	100	88	78	99	102	98	103	112	103	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	2	1	1	1	3	1	2	1	2	1	3	2	1	2	5	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	4	1	2	2	3	1	1	1	2	1	3	2	1	2	1	3	3	1	3	2	1	3	2	2	3	2	2	1	3
56000	-651.137734986755731	-657.993222937715132	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649757632693318	2	1	3	4	5	5	6	8	7	9	10	9	13	11	13	12	11	13	10	13	15	12	16	13	14	14	14	15	13	14	14	15	15	16	16	14	14	15	15	14	14	16	14	15	19	16	17	16	16	17	14	17	17	18	17	19	18	17	17	16	18	17	17	18	21	16	18	18	20	17	19	18	19	17	20	18	19	19	20	18	21	20	19	23	20	20	18	19	19	20	20	20	21	22	22	20	22	22	21	23	22	21	23	21	23	22	24	26	27	29	30	29	0	0	2	2	4	3	6	5	5	7	10	7	14	12	10	7	11	19	12	10	13	12	20	19	15	15	24	14	11	22	16	16	10	27	31	17	12	26	26	29	11	44	22	13	72	15	18	37	40	28	18	21	46	32	33	33	39	26	39	44	63	30	60	18	64	37	8	28	78	13	87	21	33	44	61	51	60	42	78	30	31	58	36	42	83	42	58	46	60	78	28	78	73	75	96	53	83	68	53	89	15	62	78	89	83	62	105	96	61	104	92	103	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	3	1	2	1	2	1	1	2	2	1	1	1	1	1	2	1	2	3	1	1	2	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	6	2	1	2	1	2	1	1	1	1	2	1	1	1	4	2	2	2	1	2	1	1	1	1	3	1	1	1	1	2	2	1	2	2	5	2	2	1	2	2	1	3	5	3	5	3
56500	-674.593909029977567	-681.449396980936967	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606533697876497	2	0	3	2	5	6	6	9	9	9	11	10	12	12	14	13	12	13	10	13	14	14	14	15	14	14	14	12	15	14	15	15	14	15	15	15	15	16	16	15	14	16	15	13	18	16	16	16	16	16	14	17	17	15	18	19	18	17	18	16	17	17	17	17	21	18	20	18	20	17	18	15	20	18	20	16	20	19	21	19	21	20	18	21	20	20	19	19	19	19	21	17	22	23	21	21	19	21	20	22	22	23	25	22	23	21	21	27	27	27	31	30	0	0	2	2	4	4	3	4	1	7	10	10	19	19	19	7	10	12	6	11	11	44	16	19	17	13	14	9	11	14	20	8	19	18	11	13	23	26	13	11	11	14	22	19	21	33	51	37	23	30	16	13	47	16	16	92	58	39	60	17	37	22	38	13	52	48	45	17	66	13	26	22	33	51	42	51	59	72	78	62	32	26	35	88	52	62	71	60	62	72	92	27	87	106	90	99	10	68	36	80	84	70	91	44	96	80	29	102	40	103	91	103	1	1	2	1	2	2	2	4	3	2	1	1	1	1	2	2	2	1	2	1	2	1	1	3	1	1	1	1	2	1	1	3	2	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	2	1	1	3	1	1	2	1	1	1	1	2	1	2	1	2	2	1	1	2	1	2	1	1	3	1	3	1	1	1	2	1	2	3	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	3	1	1	3	2	3	1	2	3	2	5	1	5	3
57000	-652.503484535658799	-659.358972486618200	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670891676125250	0	0	3	4	5	5	7	9	8	10	12	9	11	11	12	13	11	12	11	13	15	14	15	15	14	14	13	14	14	12	14	15	14	15	16	15	15	16	16	15	15	14	15	16	16	16	16	17	14	17	13	16	17	17	18	18	18	17	17	18	17	17	17	18	20	17	18	20	18	19	19	17	19	18	19	17	18	19	21	19	21	20	18	21	20	21	19	18	20	20	20	19	21	23	20	19	22	22	20	23	22	22	23	21	22	22	22	27	24	27	29	28	0	0	2	3	3	4	4	5	6	8	8	9	7	8	12	13	9	19	12	17	17	30	42	13	13	15	15	17	10	14	30	16	11	28	33	8	13	26	26	27	29	30	30	14	27	33	24	13	51	43	8	28	21	16	36	35	39	39	13	24	32	42	26	28	64	24	45	45	46	43	26	24	28	61	58	28	59	43	91	24	32	24	28	73	83	69	59	46	53	43	92	62	92	92	52	60	35	68	56	89	83	70	104	74	95	93	17	101	98	78	60	110	1	1	2	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	3	2	1	1	1	2	1	1	1	1	1	1	3	1	1	2	1	1	1	2	1	2	1	1	4	1	1	2	2	1	2	2	1	1	1	4	2	2	2	1	2	1	1	1	2	1	2	2	1	3	1	1	1	1	2	1	2	3	3	2	1	1	2	1	1	2	2	1	1	1	2	2	1	3	2	2	1	3	1	1	2	1	1	4	2	1	3	6	1
57500	-684.197455358927641	-691.052943309887041	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572982132322470	1	1	3	4	5	6	7	9	6	10	12	10	13	11	12	12	10	12	9	13	16	14	16	13	14	14	14	15	14	13	15	15	15	15	13	14	15	15	15	16	14	16	13	16	18	16	17	17	15	15	15	18	18	18	16	18	19	16	17	17	17	18	17	19	19	18	20	19	20	18	19	18	20	17	20	17	17	17	19	20	21	20	19	22	20	21	19	19	17	20	19	21	21	23	21	20	22	23	21	24	22	22	25	22	24	22	23	26	26	30	30	29	0	0	2	2	4	5	6	7	3	19	17	19	12	4	10	8	7	12	7	11	35	15	39	14	7	14	43	8	11	12	22	8	35	15	12	17	14	14	26	49	10	22	14	22	28	33	34	24	20	43	25	28	50	7	32	48	38	39	38	7	50	30	39	41	46	37	45	72	62	89	58	36	46	23	53	21	13	30	78	30	32	26	33	90	91	79	58	46	30	78	15	85	88	92	15	27	83	68	65	80	64	14	22	35	83	78	99	71	107	78	91	104	1	1	1	2	1	1	1	1	1	1	1	1	2	5	1	1	2	1	1	1	1	1	1	1	4	2	1	2	1	1	1	4	1	2	2	2	2	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	5	1	1	2	1	1	4	1	3	1	3	1	2	1	1	1	1	2	3	2	1	1	1	2	1	1	4	3	3	2	1	1	1	2	1	2	1	4	1	1	1	5	2	1	2	1	2	1	3	6	5	2	2	1	3	1	6	5	3
