step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110
49500	-621.221447433344906	-628.076935384304306	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.466499931578995	-1	3	4	6	7	5	7	8	9	10	10	13	13	11	11	14	11	12	15	14	15	14	17	17	15	17	17	16	16	17	18	19	17	21	18	17	20	18	19	19	19	19	19	19	21	21	21	23	23	21	22	22	24	22	23	26	23	26	25	22	29	26	25	27	28	27	26	29	26	27	28	29	29	28	30	30	31	30	31	30	33	30	31	32	35	32	33	34	32	32	31	34	31	35	36	34	35	37	35	35	37	38	38	39	38	39	38	39	40	41	0	1	1	2	6	1	6	4	7	1	5	14	17	9	9	11	7	4	22	12	13	10	25	19	14	18	20	22	17	19	23	28	21	44	30	13	38	22	21	19	27	20	29	27	28	26	12	46	27	12	37	44	55	30	22	55	45	47	49	44	60	43	40	62	49	53	0	0	54	47	57	43	48	64	64	41	78	71	13	59	80	70	78	0	74	82	79	57	83	61	69	82	61	55	75	68	86	100	87	81	65	73	85	90	75	102	80	98	98	0	1	2	3	1	1	3	1	1	1	7	1	1	1	2	1	2	3	3	1	1	1	1	1	1	2	2	3	1	2	1	1	1	1	1	1	2	1	2	3	2	1	2	1	1	2	2	3	1	3	3	1	2	1	2	4	2	1	2	1	1	4	3	2	1	3	2	1	1	2	5	2	8	4	1	1	4	1	1	5	1	2	2	1	1	3	1	1	5	1	1	3	2	1	6	3	2	1	1	1	1	5	7	2	4	4	1	3	1	1	1
50000	-619.994958682141259	-626.850446633100660	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.529597527324090	0	2	5	6	7	2	8	9	9	10	7	13	12	12	11	14	11	10	15	14	15	14	16	18	16	16	15	16	17	16	18	19	17	21	19	18	18	17	20	18	19	19	19	16	21	20	20	22	19	22	21	23	24	22	23	26	25	25	25	23	28	27	25	26	29	24	27	29	28	27	28	30	30	29	29	31	29	30	31	31	32	31	30	32	32	33	33	34	33	32	34	34	30	34	34	32	35	37	36	36	35	37	37	38	38	38	35	40	40	42	0	1	1	2	2	1	11	11	6	1	1	9	15	11	5	14	7	5	5	9	22	1	5	38	27	21	18	12	27	13	27	27	13	35	31	44	30	16	21	22	44	29	30	27	24	35	28	34	33	46	31	39	52	18	45	35	48	55	66	42	36	45	23	53	64	1	0	0	62	55	51	56	56	69	55	67	61	57	71	74	93	69	71	0	93	80	39	83	83	72	59	82	69	77	81	70	88	101	94	74	72	56	91	91	73	100	85	80	100	0	1	1	2	2	2	1	1	1	4	4	3	2	1	1	2	2	2	1	3	3	1	5	4	1	1	1	3	1	1	2	1	2	3	1	1	1	1	2	2	2	2	1	2	1	1	1	2	1	1	1	2	1	1	5	1	4	1	1	1	2	5	2	3	1	2	8	1	1	1	2	3	2	2	1	4	2	1	2	1	1	1	1	1	1	1	1	6	2	1	1	3	2	2	2	1	1	1	1	1	3	3	4	2	1	3	1	2	5	2	1
50500	-603.875390444142454	-610.730878395101854	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.458895517207877	-1	2	6	6	6	4	8	7	10	11	10	13	12	12	10	13	13	12	12	14	16	15	17	18	16	16	16	16	17	15	18	18	16	18	18	18	20	19	20	17	19	19	18	19	18	19	21	21	22	21	21	23	24	22	20	25	25	25	24	24	26	25	25	27	28	27	26	27	28	27	28	29	30	28	29	31	31	30	32	29	32	31	30	31	34	32	31	33	34	32	33	34	33	34	36	33	35	38	36	35	36	37	36	38	38	39	39	41	41	40	0	1	2	6	1	1	4	5	8	1	5	5	4	11	7	7	15	9	4	8	17	6	6	26	4	30	1	19	20	17	29	29	5	33	25	25	29	23	44	30	26	43	19	20	16	34	38	32	23	44	45	25	52	23	24	50	51	52	51	38	31	39	46	63	60	54	0	0	60	54	57	55	35	61	56	75	49	57	83	41	87	75	71	0	57	84	63	78	87	70	29	38	84	47	79	77	85	103	94	93	77	89	82	65	103	98	91	102	62	0	1	1	2	1	4	2	2	1	2	6	1	3	3	1	1	3	1	1	3	5	2	7	5	2	5	1	7	2	2	1	1	1	4	1	1	1	2	1	1	2	2	1	3	2	3	1	1	1	3	1	1	3	1	2	1	2	2	1	2	2	3	1	3	1	2	2	1	1	2	2	1	5	5	1	2	1	3	3	1	3	1	1	1	1	5	1	2	2	2	3	10	7	1	4	2	1	1	1	1	1	2	1	2	6	1	1	3	2	9	1
51000	-633.697738340596175	-640.553226291555575	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.445445636306561	0	2	6	6	7	5	7	8	10	10	10	12	12	12	9	15	10	13	15	14	16	14	18	17	16	17	15	17	17	17	18	19	18	20	18	17	20	16	20	19	19	20	20	19	20	20	21	21	22	21	22	24	23	23	23	24	24	26	23	24	29	27	25	26	28	27	28	29	29	27	28	29	29	28	29	31	31	30	31	31	32	30	31	30	34	33	33	34	32	33	33	33	32	33	34	34	35	36	33	36	36	38	36	35	39	39	38	38	42	41	0	1	1	2	6	1	6	7	6	1	1	4	9	5	1	9	15	10	5	14	20	14	13	2	22	20	1	12	21	14	22	30	24	33	38	18	36	20	36	29	22	31	28	38	41	41	14	45	46	41	26	51	40	34	38	41	29	48	35	26	60	42	24	12	70	53	0	0	45	56	56	70	47	53	56	61	73	71	71	25	72	57	73	0	90	80	61	71	57	79	73	75	72	75	83	90	61	62	77	84	58	89	91	73	107	107	103	78	74	0	1	1	4	1	1	2	1	1	2	5	6	2	1	2	5	2	1	2	3	1	1	2	3	8	1	1	7	3	1	3	2	1	1	1	1	2	2	2	1	1	3	1	2	1	1	1	4	1	1	1	3	1	2	2	4	3	4	4	3	3	3	3	3	6	1	2	1	1	5	2	1	1	4	2	2	1	1	1	2	10	3	2	1	1	1	1	2	4	5	1	3	3	2	2	2	1	4	4	1	3	4	2	1	2	1	1	1	3	5	1
51500	-636.129117936297121	-642.984605887256521	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.402515918002872	-1	2	4	6	3	4	7	5	9	10	9	11	13	12	11	15	10	11	14	14	14	14	17	17	16	16	16	16	18	17	17	18	17	20	18	18	18	19	20	20	20	19	18	19	20	20	20	22	22	23	21	23	21	23	22	24	26	25	25	24	29	27	27	25	28	27	27	28	27	27	29	29	29	28	30	30	32	30	31	31	32	31	30	30	33	32	32	35	34	29	33	33	32	34	35	35	35	36	37	33	36	38	38	37	38	40	38	41	39	39	0	1	1	5	2	5	1	6	7	1	1	4	10	10	1	13	6	17	14	17	13	7	1	25	17	16	18	19	18	22	22	27	21	32	27	18	27	29	37	30	20	31	26	25	23	24	36	29	45	45	21	34	43	34	40	54	39	37	37	51	44	37	34	56	51	21	0	0	45	56	34	39	58	59	65	55	55	66	57	64	78	76	34	0	93	46	78	79	81	68	82	82	76	93	61	66	57	66	94	57	100	63	82	74	21	103	87	70	85	0	1	1	3	1	1	1	5	1	1	6	5	3	2	1	3	1	3	1	1	2	1	2	7	1	3	1	3	2	2	2	2	2	3	1	1	5	1	1	1	1	4	1	1	2	1	2	1	1	1	1	3	2	2	2	1	1	3	4	4	1	5	4	4	1	3	9	1	1	3	2	5	4	1	1	1	4	6	1	2	3	1	1	5	1	1	5	1	2	1	1	1	1	1	1	2	4	5	6	1	3	2	6	4	4	11	1	3	7	2	1
52000	-668.997139463546091	-675.852627414505491	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.414515399785518	0	2	4	5	7	4	7	8	9	11	9	10	10	12	12	13	11	11	15	14	16	15	18	17	14	17	15	14	18	15	17	18	17	20	18	18	20	18	18	18	19	18	19	19	19	21	21	21	22	23	22	24	24	21	24	26	25	26	24	23	28	26	25	27	27	25	28	29	29	28	28	27	29	28	30	30	30	30	31	31	32	31	30	32	35	33	31	34	33	33	33	32	32	35	35	33	36	37	37	35	36	39	37	37	38	38	38	40	41	41	0	1	1	2	3	1	2	5	1	11	1	1	9	12	5	17	11	3	16	9	20	1	12	19	13	20	15	15	21	14	20	22	20	36	31	16	44	14	11	30	31	14	24	38	22	12	16	11	25	33	39	54	51	40	51	41	29	44	43	32	58	51	55	50	59	55	0	0	55	63	57	54	41	58	64	52	63	57	83	23	69	70	22	0	74	83	73	93	46	63	77	56	80	77	35	93	91	92	101	88	81	56	91	93	97	68	82	104	64	0	1	1	2	2	1	2	3	1	4	1	3	5	1	1	2	1	1	3	1	2	1	6	7	1	2	2	1	1	1	1	1	2	3	2	1	2	1	2	5	2	1	3	2	1	2	3	4	5	3	3	2	2	1	1	1	3	3	3	2	2	2	2	1	2	1	1	1	1	2	2	1	4	7	1	2	4	4	2	1	8	1	1	6	1	5	1	1	1	4	3	2	4	1	1	7	1	2	3	1	1	2	5	3	2	1	5	2	2	7	1
52500	-591.640039803356785	-598.495527754316186	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589284016662349	0	3	5	6	7	4	7	8	10	10	9	12	12	11	10	14	13	13	14	13	14	14	17	18	15	16	16	16	17	15	17	19	17	20	18	19	18	17	19	20	20	19	19	18	20	20	20	22	21	23	22	24	22	21	22	24	24	25	23	24	29	26	26	27	29	27	25	29	26	27	29	30	29	28	30	29	30	27	31	30	32	32	31	31	34	30	31	34	33	32	33	33	32	35	34	34	35	37	36	34	36	37	36	37	38	38	39	41	41	41	0	1	1	2	4	1	2	4	5	6	1	9	6	8	6	11	14	12	12	5	10	13	30	28	17	22	30	19	20	12	30	38	22	36	23	26	28	15	27	28	35	37	27	26	37	37	31	42	43	45	42	54	49	25	47	59	54	45	34	53	58	28	36	58	64	69	0	0	59	45	78	66	74	69	74	69	63	57	64	63	72	76	75	0	91	66	64	71	86	69	75	69	77	95	68	60	88	97	96	82	85	94	92	100	91	98	98	96	77	0	1	2	3	1	1	2	3	1	2	3	4	1	3	1	3	3	1	1	1	4	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	4	2	2	1	1	1	1	1	1	1	1	1	1	1	3	1	3	1	1	1	3	1	1	2	3	4	1	1	1	1	1	3	4	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	2	1	3	2	5	1	1	3	5	1	1	1	1	1	1	2	3	2	1	1	4	5	1
53000	-586.540196080574447	-593.395684031533847	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558255178096305	-1	2	4	5	6	2	7	8	9	11	9	13	12	13	11	11	12	12	14	15	15	15	16	17	17	16	16	14	18	15	17	18	17	19	18	17	19	18	19	19	20	19	19	20	20	20	19	23	23	20	22	23	23	23	24	24	25	27	25	23	28	26	26	26	29	27	27	29	29	28	29	30	30	29	29	30	29	30	31	30	32	31	31	30	35	32	32	34	34	32	33	34	32	35	35	33	34	35	34	36	35	39	38	39	39	39	38	41	41	42	0	1	1	2	2	1	3	3	8	1	1	10	11	11	1	11	16	15	16	12	28	28	21	27	30	13	22	10	23	12	30	21	22	31	19	22	31	23	32	32	47	31	22	23	47	38	32	31	43	33	27	44	43	34	54	47	51	48	34	37	58	53	43	45	63	53	0	0	56	49	57	69	67	52	62	61	54	71	75	56	84	69	57	0	96	77	71	71	82	39	69	45	76	90	96	63	79	97	80	82	78	57	92	55	86	96	96	104	96	0	1	2	3	1	1	2	1	2	1	5	4	1	2	2	6	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	3	1	1	3	1	2	2	1	3	2	2	3	2	1	2	3	3	2	3	1	1	3	3	1	1	1	3	1	1	2	1	1	3	1	2	3	1	1	2	1	2	1	6	1	4	1	1	1	3	2	1	2	2	2	7	2	8	5	2	3	1	5	1
53500	-625.888323544416494	-632.743811495375894	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528074595472597	0	2	5	6	7	4	8	9	9	10	9	13	12	13	12	15	12	12	14	13	13	13	17	16	15	15	16	15	16	17	17	18	17	19	17	18	20	18	20	19	19	19	19	20	20	21	21	21	22	22	23	23	23	21	24	26	25	26	23	24	27	27	26	24	29	28	28	28	28	27	28	29	29	29	29	28	32	30	31	30	31	31	30	31	34	32	31	34	33	32	33	34	33	34	35	34	36	36	36	35	36	37	38	38	37	40	38	41	41	41	0	1	1	3	4	1	6	5	5	1	1	15	11	4	9	1	5	11	11	13	15	9	22	9	22	20	26	14	22	25	22	28	12	36	11	24	35	18	34	23	30	38	16	41	32	33	39	29	33	35	48	44	54	33	43	39	50	54	37	51	52	35	36	46	70	63	0	0	38	53	51	64	71	50	67	53	48	71	71	48	61	69	55	0	69	82	78	78	73	72	82	45	79	76	86	68	74	94	94	77	95	94	86	1	87	86	100	103	94	0	1	1	3	1	1	2	3	1	1	5	4	1	2	5	1	5	2	1	2	1	1	1	2	3	1	1	1	1	2	1	2	1	2	1	4	1	2	2	1	1	1	1	1	1	1	1	1	3	1	3	1	2	1	2	2	3	1	2	1	1	1	4	3	2	1	1	1	1	4	2	2	2	1	3	1	3	6	1	2	3	2	2	3	1	2	1	1	2	2	1	2	6	1	3	2	3	3	1	2	2	1	2	4	12	3	4	1	1	5	1
54000	-720.823245216611099	-727.678733167570499	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.389274740009635	0	2	5	5	7	4	7	7	9	11	10	12	11	13	11	15	12	11	15	13	16	14	18	17	14	15	16	17	16	15	17	17	18	20	18	19	19	16	20	19	20	18	19	19	20	20	20	22	21	23	23	22	23	23	23	24	25	26	23	24	29	26	26	26	27	28	28	29	27	27	28	30	29	27	28	31	32	28	32	29	31	30	30	32	34	32	32	33	32	33	33	31	31	34	35	33	35	38	33	35	35	38	36	37	38	40	38	40	41	42	0	1	1	2	4	1	4	4	1	4	4	5	4	4	1	14	13	3	14	15	25	20	19	30	14	13	25	9	11	17	8	19	25	35	14	32	8	26	31	24	27	14	29	25	37	4	22	47	4	43	40	37	46	49	33	35	56	54	36	53	75	55	27	45	41	70	0	0	28	64	60	64	63	41	53	80	75	57	70	34	71	69	71	0	92	71	82	78	73	25	82	45	78	19	90	80	93	85	65	73	77	70	91	1	95	105	90	98	81	0	1	1	3	2	1	2	1	1	5	3	3	3	2	3	4	1	1	3	1	2	1	1	1	1	1	2	1	4	3	1	7	1	3	1	2	1	6	1	2	1	2	2	1	2	1	8	3	1	5	2	2	1	2	1	3	3	1	2	1	1	1	1	4	3	4	1	1	1	4	1	1	2	2	3	1	1	2	1	4	3	2	1	1	1	2	1	1	4	2	10	1	3	3	6	1	1	3	2	2	3	2	4	3	12	2	1	3	2	6	1
54500	-631.253771449655687	-638.109259400615088	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.412126645631680	0	2	5	6	6	4	8	7	10	8	8	11	13	13	10	15	13	12	14	14	15	14	17	18	17	14	17	16	15	16	18	18	18	21	16	19	19	18	19	19	20	19	19	20	21	20	21	23	21	22	23	21	23	22	23	25	26	24	23	24	29	25	26	28	29	27	27	27	28	27	29	28	29	28	29	27	32	30	31	30	30	29	28	31	35	32	32	35	32	32	33	32	31	35	35	35	33	37	37	33	36	38	37	39	39	38	38	41	40	41	0	1	2	3	3	1	6	1	4	8	1	7	9	15	1	14	9	4	4	18	22	6	20	25	8	12	13	17	12	26	15	28	23	39	29	29	30	30	27	23	26	22	26	28	31	33	28	49	24	16	54	25	31	23	19	31	29	39	43	16	44	50	59	76	51	45	0	0	45	36	57	66	62	48	69	41	73	71	78	56	64	69	57	0	97	67	80	71	80	45	82	36	83	89	86	80	77	89	94	47	81	99	96	1	73	94	89	96	51	0	1	1	1	1	1	2	2	4	1	1	4	3	2	1	5	1	2	3	3	1	1	6	2	1	3	2	2	2	1	1	5	1	1	1	1	2	1	1	1	1	4	2	2	2	2	1	3	1	2	3	1	2	2	2	5	3	5	2	2	3	4	2	1	1	4	2	1	1	4	5	1	1	2	3	1	4	1	1	1	3	1	1	1	1	1	2	1	2	1	5	2	5	1	2	2	2	1	4	1	7	2	1	1	13	7	2	3	3	9	1
55000	-682.173283508766644	-689.028771459726045	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.402795824023449	0	2	4	3	7	4	7	8	9	8	9	13	11	12	11	14	12	11	15	14	14	14	17	17	16	15	16	14	16	16	17	17	17	19	15	18	19	18	20	20	19	19	19	20	20	20	19	23	21	22	20	22	23	23	23	26	25	23	25	24	28	27	27	27	27	27	26	27	27	28	28	30	29	29	29	31	32	29	32	31	32	29	30	31	34	31	33	34	33	32	34	31	32	34	35	34	36	38	37	36	36	39	37	38	38	37	39	39	42	42	0	1	1	1	4	1	6	4	6	4	1	13	9	10	1	17	10	9	17	9	14	15	12	25	4	22	28	18	16	22	1	15	15	27	11	32	28	25	38	24	21	35	32	43	27	24	30	49	26	35	6	44	42	35	43	25	21	41	48	38	52	22	52	37	24	34	0	0	38	68	26	69	71	62	61	43	56	69	57	55	59	54	57	0	86	66	86	56	80	70	82	49	66	56	88	78	75	93	94	92	83	56	91	41	82	79	88	105	63	0	1	1	2	2	2	3	1	2	1	3	4	1	1	1	6	1	1	1	2	2	1	2	2	1	7	1	1	1	1	1	7	3	2	2	3	1	2	1	2	2	3	2	1	1	1	2	2	1	3	4	8	1	2	4	2	5	7	2	1	2	3	7	3	3	4	4	1	1	6	1	6	2	1	1	1	5	3	1	3	4	4	3	2	1	1	2	1	3	2	1	2	5	3	3	1	2	4	3	2	2	3	6	2	11	5	4	2	1	8	1
55500	-601.652642257795947	-608.508130208755347	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.484494330748009	0	2	5	3	6	5	7	9	9	11	8	12	13	12	12	14	12	12	13	14	15	13	18	18	16	16	17	16	18	17	17	19	17	20	18	18	18	18	19	17	19	19	18	20	20	19	20	21	22	22	22	23	20	20	24	24	22	25	24	25	28	26	25	28	28	26	27	29	27	27	28	29	29	29	29	30	31	30	31	29	32	30	30	31	34	33	31	34	32	32	33	33	32	35	35	34	35	37	36	34	36	39	37	38	39	39	37	41	41	41	0	1	1	2	6	1	5	5	6	7	1	1	14	10	9	19	11	3	9	17	22	15	19	17	15	20	15	22	20	21	9	21	1	33	19	30	27	20	30	19	27	27	25	29	37	15	36	44	47	31	17	36	24	39	24	54	1	37	37	54	60	34	43	45	56	55	0	0	60	30	53	66	66	69	71	60	61	75	83	62	67	65	34	0	81	78	82	76	75	82	90	76	59	60	78	55	86	95	77	83	92	64	101	53	86	79	101	107	64	0	1	1	2	1	1	2	1	2	2	3	3	6	1	1	3	1	2	3	2	1	1	1	3	3	2	1	3	1	2	1	3	2	8	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	1	3	5	2	1	1	4	2	11	3	3	3	2	2	3	3	2	1	1	1	1	4	3	2	1	1	1	3	2	1	1	1	2	1	4	1	1	1	1	2	1	1	1	2	4	6	2	5	1	1	3	2	2	7	1	8	4	3	1	2	5	1
56000	-588.912972197819954	-595.768460148779354	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.386662107522145	0	3	5	5	6	4	7	8	10	10	9	12	12	13	11	14	13	13	14	13	15	14	17	17	16	16	16	16	17	16	17	17	17	20	17	17	19	18	19	19	19	19	18	20	19	20	20	23	22	22	22	23	22	22	23	24	26	25	23	22	28	26	27	27	28	26	25	28	29	27	28	28	30	28	29	30	31	27	32	29	31	31	28	31	35	33	32	34	31	33	33	34	33	35	34	33	35	37	36	36	36	38	37	38	38	38	39	40	40	40	0	1	1	6	6	1	2	1	8	8	1	1	8	13	8	17	13	5	5	15	13	1	9	13	14	14	13	19	16	13	30	17	4	35	26	18	26	36	36	25	43	31	26	28	24	43	37	14	34	38	40	35	19	16	16	43	60	34	41	30	8	53	44	35	55	41	0	0	70	46	36	21	65	30	63	61	65	1	83	59	62	76	50	0	86	58	48	79	75	79	82	4	71	89	34	60	65	85	85	88	94	99	91	59	29	87	103	102	94	0	1	1	3	1	1	2	2	4	1	1	5	7	1	1	2	1	1	3	4	2	1	6	2	3	1	2	1	1	1	3	1	2	7	2	1	3	2	1	1	1	1	2	1	2	1	1	1	5	1	1	2	3	3	4	4	3	1	2	3	3	10	3	3	3	3	3	1	1	1	4	6	6	1	4	1	1	2	11	2	3	2	1	3	1	1	5	3	2	1	1	1	13	2	2	6	6	4	1	1	2	1	1	3	11	9	4	1	1	3	1
56500	-664.210670571125547	-671.066158522084947	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.344467002951061	0	3	4	6	6	5	7	8	9	10	10	13	11	12	9	13	13	13	14	15	15	14	18	17	15	17	15	15	17	16	17	18	17	19	18	18	20	19	20	19	19	20	20	19	21	20	21	21	22	22	23	24	23	23	23	25	25	25	24	25	28	26	26	28	28	27	27	28	28	27	29	28	30	27	29	30	31	30	31	30	33	31	31	31	33	32	30	35	34	32	33	33	33	34	36	33	36	36	37	36	37	38	37	37	38	38	38	40	39	40	0	1	1	6	3	1	6	3	1	1	1	15	7	4	6	1	9	11	8	8	19	7	14	13	14	7	9	19	16	13	28	25	1	21	22	30	14	26	35	7	35	40	25	1	20	9	38	44	36	23	47	45	41	48	31	33	27	25	53	32	28	56	23	30	41	1	0	0	41	53	59	23	49	54	47	65	76	1	54	57	86	57	70	0	59	60	43	71	66	51	69	75	79	75	87	73	63	85	87	75	95	44	82	81	88	97	91	77	66	0	1	2	2	1	1	1	1	2	4	5	5	3	2	3	2	6	2	2	4	3	1	5	4	3	2	4	3	1	2	2	1	1	9	2	3	1	6	1	1	6	1	1	2	7	4	5	1	1	2	2	1	2	2	1	5	4	3	5	1	4	7	1	3	5	4	9	1	1	5	1	2	4	4	2	4	1	1	15	4	2	1	3	2	1	4	4	5	3	4	3	3	2	2	2	3	2	3	1	3	5	1	9	3	3	2	1	3	4	3	1
57000	-691.836202615279149	-698.691690566238549	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.417852995279624	-1	3	5	6	6	4	7	7	9	10	10	12	11	13	10	14	12	13	15	14	16	11	17	17	16	17	15	16	16	15	18	17	18	20	18	18	20	17	19	19	19	20	20	19	20	20	20	22	23	22	22	24	22	21	23	23	26	26	24	23	28	25	26	26	28	28	27	28	29	27	28	29	28	29	30	30	31	31	31	30	33	29	31	31	33	33	32	35	33	32	32	33	29	34	35	34	35	37	36	35	36	38	37	38	38	39	38	39	39	41	0	1	1	6	2	1	4	3	4	1	1	7	7	22	4	1	11	6	17	3	16	15	30	27	5	11	14	14	13	12	23	30	14	26	25	21	27	20	27	19	12	23	35	21	44	33	33	13	46	20	39	34	25	25	44	35	56	25	33	44	52	49	62	36	35	14	0	0	66	47	41	37	46	68	66	73	61	1	57	56	75	58	57	0	59	70	70	71	77	54	93	60	62	65	70	73	53	72	94	96	90	50	53	92	70	89	88	68	80	0	1	2	3	1	2	2	1	1	1	7	4	3	2	1	2	7	1	4	1	5	1	1	1	1	5	3	1	1	2	1	1	1	3	1	1	2	3	2	2	2	3	1	1	1	1	1	1	5	2	5	2	2	2	3	2	1	1	5	5	2	2	1	1	4	5	12	1	1	1	3	3	4	4	1	1	1	2	15	2	3	1	3	3	1	6	4	2	4	2	5	1	5	2	2	4	4	8	3	1	1	3	8	6	3	6	2	2	6	5	1
