step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86
15500	-447.843107884906544	-456.893951265357884	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995094242546615	1	5	11	19	16	12	16	13	19	14	13	25	11	24	25	29	8	16	24	19	26	15	24	12	25	22	23	10	21	26	15	10	27	17	21	23	19	26	19	30	18	21	23	27	19	22	25	24	28	23	29	23	30	23	25	31	32	27	28	44	18	25	41	28	23	35	25	33	31	36	34	28	44	32	41	38	31	40	37	35	49	39	41	40	44	49	0	1	17	24	32	17	24	17	24	24	2	3	17	8	39	55	1	32	29	8	19	28	41	32	18	3	34	1	32	62	28	1	9	32	6	9	10	11	8	35	24	4	22	46	11	22	9	5	54	10	29	41	36	24	7	58	26	41	35	21	6	9	68	23	8	77	11	58	16	12	59	35	66	47	48	69	3	44	69	51	60	47	64	80	64	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-460.776219738343855	-469.827063118795195	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999217237373912	1	7	11	11	8	19	17	16	25	5	15	25	11	14	16	20	17	8	15	19	25	17	15	16	27	23	23	19	15	24	24	19	13	16	24	29	25	27	18	30	21	20	20	22	22	24	25	26	26	25	33	31	33	22	26	28	33	29	15	40	16	28	41	32	29	32	30	32	29	34	30	24	42	25	45	37	36	38	40	40	34	35	41	30	42	47	0	1	10	2	10	22	10	2	42	1	18	42	2	13	14	14	2	10	10	13	20	13	18	5	27	32	59	22	2	15	43	2	3	33	24	21	59	16	2	58	19	5	18	17	14	20	15	32	15	8	84	38	68	14	39	72	56	43	4	56	19	17	82	69	4	25	54	16	47	26	48	61	77	17	80	68	21	52	52	53	28	41	70	55	52	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-456.737898587076700	-465.788741967528040	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984350492603800	1	6	12	9	15	15	15	11	18	14	15	21	16	19	20	30	14	17	8	13	18	20	22	21	20	23	23	19	23	25	24	12	13	24	21	24	16	16	18	20	16	19	23	21	24	21	20	25	29	24	26	26	29	23	29	32	33	22	21	36	27	25	41	27	20	34	27	28	33	37	33	19	32	29	44	32	33	46	43	39	27	30	41	36	53	43	0	1	19	1	19	3	19	2	5	19	8	20	19	6	7	29	1	19	1	19	13	2	10	37	38	1	18	38	12	3	72	1	4	7	41	42	32	8	2	3	8	7	41	42	58	9	13	6	26	72	28	59	47	21	26	30	25	38	11	67	42	11	81	38	6	34	23	47	30	68	51	37	54	30	69	58	29	75	63	53	23	50	52	73	83	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-454.717726714058131	-463.768570094509471	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991395820144977	-3	10	11	22	3	12	17	14	26	15	20	25	8	19	26	26	13	18	22	16	15	17	21	18	23	24	26	16	17	22	23	20	24	22	21	29	22	22	15	32	23	21	12	27	25	21	18	24	20	26	27	17	29	24	29	31	30	26	21	31	27	31	41	31	28	35	31	21	32	33	32	15	39	28	40	30	31	51	40	38	46	36	39	36	50	44	0	5	13	17	1	13	3	2	52	3	6	21	5	21	25	46	1	21	17	2	1	3	7	39	28	37	7	43	3	24	72	21	34	7	14	68	29	20	13	49	8	28	13	41	29	6	6	28	72	72	28	39	34	35	34	61	9	31	2	31	59	50	19	26	14	69	9	20	38	54	25	17	27	38	62	29	58	81	55	11	83	62	64	55	81	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-438.449119786079734	-447.499963166531074	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993946032473309	1	6	12	14	15	15	19	19	25	9	17	20	20	22	23	21	15	7	22	20	26	23	22	19	24	14	25	14	19	22	26	17	20	25	24	20	17	19	20	30	23	18	23	28	27	13	25	28	27	30	30	26	27	27	27	29	28	27	26	40	31	27	37	26	29	30	32	25	26	28	32	31	39	33	46	29	35	40	41	42	46	33	36	35	47	53	0	1	18	18	3	4	46	37	11	2	46	28	26	37	7	42	18	1	11	5	24	37	37	10	38	2	29	2	17	36	16	18	28	20	13	2	10	17	46	68	4	4	36	20	33	10	38	41	33	14	39	8	13	23	19	35	8	19	7	63	16	30	58	8	36	58	29	16	12	24	47	27	47	25	67	39	49	50	66	83	83	48	47	9	14	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-458.673856914951102	-467.724700295402442	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993313585681184	1	10	15	12	11	19	15	17	17	13	13	23	15	19	21	26	6	10	22	16	22	17	14	9	24	18	14	15	22	23	26	11	22	19	28	28	24	20	22	30	15	15	14	26	12	19	20	18	21	25	30	17	30	24	16	20	28	29	27	38	30	25	34	23	28	33	19	32	31	34	30	30	46	35	41	32	35	46	28	32	44	37	45	30	43	41	0	17	4	17	17	7	24	18	23	24	24	8	2	3	24	37	1	1	28	2	3	4	32	1	38	32	18	2	11	67	39	17	11	10	41	30	43	48	9	49	2	17	32	38	2	2	17	11	2	15	12	4	59	13	11	8	21	43	12	25	25	19	12	20	22	40	27	84	12	46	46	54	76	53	82	36	65	76	44	35	74	69	75	25	76	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-441.354769626566224	-450.405613007017564	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981268179919159	-1	9	16	21	12	16	5	13	17	10	17	24	16	24	22	18	20	18	12	15	20	22	28	18	23	24	18	8	22	18	27	2	25	23	27	27	26	20	22	26	22	13	19	29	24	22	22	26	30	28	26	29	26	25	20	26	33	23	23	36	26	29	42	29	25	37	30	23	29	37	32	20	42	32	40	39	37	43	31	43	42	33	36	36	34	46	0	1	5	20	32	2	1	2	5	32	42	55	7	43	20	8	10	10	7	28	11	11	12	5	38	11	10	1	43	8	55	1	72	38	43	22	27	42	27	21	20	28	2	68	11	20	9	26	3	55	43	25	8	17	20	13	36	27	43	65	34	72	84	21	17	57	34	18	22	82	26	42	25	14	71	57	35	85	65	64	57	41	57	49	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-448.439626470304574	-457.490469850755915	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998188141683436	1	10	9	10	4	6	17	14	22	16	14	19	15	23	26	25	17	16	17	15	21	19	28	13	21	12	18	11	21	22	22	19	27	25	14	24	21	26	27	26	19	21	20	19	25	11	26	27	30	18	24	26	26	27	25	28	20	31	27	38	25	31	34	26	23	32	31	35	28	36	30	27	35	33	41	32	33	39	40	36	37	29	35	34	50	47	0	1	5	5	1	1	3	28	28	26	5	5	6	17	2	32	28	28	13	28	20	24	25	3	11	5	26	5	7	11	8	35	8	43	4	44	35	22	14	21	46	46	11	26	57	3	7	37	52	26	57	42	9	19	12	43	10	50	32	68	4	44	61	44	50	25	39	23	34	48	42	29	76	15	84	51	38	40	77	67	74	40	61	36	80	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-440.955022112723952	-450.005865493175293	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994972505638337	-1	3	18	16	11	17	11	14	22	6	17	22	13	17	21	33	19	6	19	21	21	19	21	18	23	26	24	15	15	20	20	19	21	21	30	29	26	26	24	18	22	9	25	19	24	22	26	25	10	28	23	25	29	25	29	25	24	30	23	35	28	26	37	30	30	30	29	28	27	31	28	32	45	29	40	41	36	43	40	33	47	40	35	33	48	49	0	1	13	7	2	5	1	7	29	1	10	10	2	7	3	58	7	1	13	13	14	28	19	28	19	41	40	10	42	29	32	24	14	11	54	25	23	45	15	7	3	2	41	10	32	4	24	33	10	46	24	15	15	42	33	29	30	44	32	61	4	17	66	44	38	56	51	51	54	12	23	53	76	22	80	65	35	60	84	61	76	71	50	52	75	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-435.747323985709158	-444.798167366160499	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997608769859442	1	3	9	15	12	19	17	17	22	15	11	19	11	22	22	30	18	14	16	16	27	21	22	8	15	23	22	16	23	27	24	18	25	18	25	24	27	23	27	27	23	17	23	27	21	23	16	26	29	26	33	31	28	28	25	30	30	26	22	42	24	32	34	31	26	34	31	32	32	39	24	27	43	35	43	36	36	50	39	36	47	38	40	36	46	44	0	1	2	24	2	13	11	24	4	5	24	18	3	28	4	59	10	24	13	3	6	3	11	1	11	10	47	1	19	17	11	13	59	11	25	7	45	19	27	6	47	13	6	61	17	6	11	7	58	43	36	58	41	71	8	29	47	32	8	69	32	53	55	48	6	23	39	29	48	33	32	29	79	58	37	9	54	76	33	44	77	46	37	26	63	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-458.055419182281923	-467.106262562733264	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998199544342618	-3	6	17	19	17	8	18	13	19	12	14	20	20	10	23	33	16	14	13	12	22	19	23	20	20	17	20	19	22	17	22	21	23	22	28	28	24	16	22	29	22	15	22	25	24	20	18	22	26	25	34	26	32	25	19	26	28	21	28	44	25	28	29	28	15	38	34	33	31	33	22	23	39	29	45	43	24	50	40	39	46	40	43	30	49	46	0	1	14	5	20	1	11	2	65	6	20	10	18	2	71	58	8	10	6	6	22	30	7	10	20	65	11	14	38	10	9	19	25	24	43	21	30	10	3	28	28	14	19	4	7	38	65	38	28	58	40	48	72	31	42	24	12	38	46	16	29	33	37	21	8	16	27	12	72	54	13	42	70	55	80	66	55	75	63	68	82	37	71	48	82	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-445.784779272731726	-454.835622653183066	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995141147307217	2	8	17	18	14	17	15	16	20	11	18	24	12	21	24	21	20	14	16	21	24	12	20	20	17	22	23	17	9	21	18	10	21	14	25	30	26	19	18	30	17	21	26	24	27	20	21	26	24	24	30	31	32	26	32	24	26	30	23	40	27	25	40	26	31	32	25	35	30	28	32	27	38	31	45	35	39	47	41	39	48	42	44	40	49	51	0	1	2	8	32	32	2	34	41	2	5	23	32	25	31	19	6	32	34	31	4	2	10	25	5	3	4	1	1	19	19	2	32	32	41	37	24	10	29	16	5	32	16	29	14	7	19	15	19	47	49	48	48	13	57	31	47	27	46	74	49	41	51	33	14	48	31	53	21	41	50	47	36	45	66	33	40	68	41	36	79	71	63	52	75	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-462.447299190927311	-471.498142571378651	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.942200340487238	-3	8	14	14	10	9	21	15	25	5	16	12	14	20	19	28	18	9	20	17	14	14	28	20	21	24	26	9	15	25	21	17	15	24	22	18	17	22	23	31	23	23	21	24	24	23	26	28	32	27	27	28	30	27	29	26	29	27	27	38	26	25	32	30	23	39	18	21	31	36	31	25	35	33	45	40	31	40	39	42	44	24	34	33	41	49	0	10	28	5	2	10	22	10	37	1	28	28	18	33	3	25	13	10	37	21	6	2	21	29	8	19	39	10	5	24	3	28	6	36	37	28	13	17	13	72	7	17	4	46	11	32	67	5	65	38	33	15	38	65	15	4	65	65	68	33	11	68	65	19	22	51	5	12	59	57	24	13	64	27	76	56	52	54	46	52	74	43	59	48	74	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-456.438827391042310	-465.489670771493650	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977099140064894	0	8	18	18	9	19	17	19	19	11	17	22	15	23	23	33	21	11	19	5	27	17	18	18	13	16	23	11	11	23	20	23	20	16	29	22	12	25	26	31	19	21	25	27	23	20	27	29	23	27	16	32	32	20	11	30	27	32	23	35	32	28	40	33	28	38	15	27	28	31	26	34	42	31	44	37	39	44	35	41	42	40	43	45	47	36	0	1	28	5	20	25	29	13	5	20	29	4	55	26	67	26	9	1	10	1	3	5	25	10	1	18	41	2	20	9	25	25	11	29	43	28	5	33	33	69	25	37	15	46	28	18	42	36	8	32	55	68	39	10	20	49	49	57	33	47	62	24	62	38	34	62	55	29	15	50	45	47	65	51	40	16	74	66	47	66	47	52	21	63	63	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-442.847916074131717	-451.898759454583058	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995325527540584	4	11	14	9	14	13	12	17	25	10	19	26	18	21	15	29	18	9	18	15	14	21	26	15	24	22	25	20	23	23	21	25	26	22	26	25	24	25	27	29	17	16	22	22	20	21	23	29	30	28	26	19	26	16	26	22	31	27	27	41	26	31	40	32	19	37	14	31	31	28	30	29	44	33	31	34	34	47	33	42	42	36	38	35	51	44	0	1	4	1	10	1	10	6	28	1	4	44	15	10	18	14	10	1	6	10	4	3	65	10	18	67	28	6	42	46	6	24	52	8	2	11	20	42	47	43	2	7	6	45	13	5	7	54	47	37	47	6	29	7	26	42	44	56	27	16	17	31	74	50	42	77	10	47	34	51	39	44	79	12	45	55	12	86	55	72	84	57	37	16	80	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-446.780492017525148	-455.831335397976488	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996321255634929	3	7	8	22	16	15	16	19	21	10	19	22	17	24	23	15	18	10	10	13	24	22	27	21	13	19	23	15	18	21	18	18	25	21	25	23	21	19	18	22	15	13	17	28	18	23	27	20	27	28	22	25	28	27	28	25	32	32	21	41	30	29	29	24	29	32	26	34	29	37	30	30	36	31	42	34	35	43	39	33	40	37	40	36	54	46	0	1	1	25	10	3	10	6	39	1	3	45	20	43	6	25	20	1	1	1	25	32	36	25	2	3	38	1	3	41	25	10	48	16	13	25	16	19	28	29	10	1	3	4	18	13	17	18	43	4	13	26	8	14	27	32	15	49	16	84	5	9	14	45	6	56	37	34	33	44	36	48	74	35	68	29	35	61	63	5	38	71	44	11	86	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-444.380145159563369	-453.430988540014710	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992854019511259	-3	5	15	18	14	15	17	17	23	9	7	27	12	22	12	27	20	19	17	9	16	20	28	17	18	20	21	18	24	26	23	19	22	21	19	25	26	24	26	23	21	15	25	23	24	22	24	28	11	28	23	27	33	29	29	30	27	31	27	46	28	31	31	26	28	29	22	27	28	27	26	28	48	35	37	33	34	42	33	35	44	39	33	45	49	52	0	1	15	49	15	49	13	15	27	11	1	31	1	4	2	7	6	15	42	2	11	5	9	3	15	49	10	15	19	49	25	3	5	13	2	6	26	24	4	8	10	11	34	4	27	28	24	27	11	14	3	40	44	35	46	33	22	52	3	82	31	71	47	9	18	36	25	28	39	46	46	17	81	16	77	39	50	62	68	54	74	58	30	83	84	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-443.799252008507949	-452.850095388959289	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999591998536019	0	4	15	12	15	15	19	17	21	11	17	26	18	26	17	32	19	9	14	21	23	22	28	21	23	23	22	19	16	23	19	23	8	24	26	24	18	17	26	25	22	19	15	23	15	19	25	27	18	27	21	29	32	26	23	33	29	15	25	46	19	30	37	27	30	35	30	33	32	39	31	30	46	33	38	38	24	47	42	33	42	41	41	36	44	50	0	1	18	18	2	10	33	18	43	2	45	20	19	19	6	50	45	2	18	6	20	4	36	3	37	43	5	58	10	61	43	43	2	49	17	15	19	4	10	27	7	4	18	18	10	8	7	7	4	49	58	43	32	37	31	77	46	33	10	63	58	12	35	33	32	35	20	49	32	69	39	51	70	67	57	68	20	83	71	34	74	63	75	71	57	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-448.289514383698588	-457.340357764149928	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998674487875218	3	8	7	18	16	12	11	18	15	5	7	20	14	25	22	31	17	13	21	18	23	18	25	16	22	20	18	19	18	18	26	18	24	6	27	25	25	15	15	24	22	19	18	20	21	24	19	22	16	27	29	22	32	26	27	27	24	31	24	44	30	33	36	29	29	27	30	26	23	35	30	35	46	30	40	27	35	50	41	36	46	31	39	44	48	35	0	1	1	2	11	11	10	39	10	1	1	18	3	27	8	37	7	11	38	6	5	13	43	6	8	9	10	18	6	7	12	3	4	1	40	45	24	18	1	26	7	2	6	10	2	32	13	7	6	69	48	29	56	15	17	46	38	40	39	80	40	45	53	31	4	48	37	41	19	61	55	53	83	69	65	7	55	73	63	61	55	44	58	79	83	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-450.864011001313770	-459.914854381765110	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987712662110453	-1	10	13	19	14	8	18	18	24	15	14	17	18	22	23	28	17	15	10	13	26	17	22	12	24	17	26	10	21	22	19	23	19	23	26	27	27	20	14	26	20	16	10	18	24	15	27	26	30	29	24	23	24	29	22	31	25	27	23	43	32	27	31	30	30	29	27	32	25	32	31	24	35	32	36	31	35	47	34	41	36	40	40	45	51	50	0	1	6	18	6	1	43	20	44	20	43	19	10	39	46	29	24	20	6	2	31	3	11	19	10	19	38	1	12	42	2	41	11	46	59	55	9	10	2	43	42	19	1	20	44	2	23	7	57	59	23	8	22	32	44	57	28	23	38	77	66	55	38	51	19	21	34	66	43	47	25	44	76	21	36	35	16	82	37	83	65	70	74	50	81	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-435.208567545790004	-444.259410926241344	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985228870864596	1	7	12	16	8	13	18	12	22	12	10	24	18	23	19	28	15	16	16	19	20	22	26	17	14	16	21	18	20	23	21	16	25	21	25	29	26	20	24	27	24	22	23	23	25	16	27	28	29	30	24	31	31	27	26	28	34	28	18	38	30	31	37	31	28	38	24	34	32	31	23	31	40	36	32	37	27	39	34	42	39	39	40	35	51	41	0	1	2	8	1	5	10	2	4	1	5	4	2	7	17	59	3	25	1	46	10	4	38	8	5	8	17	25	19	15	46	10	25	26	31	29	34	6	59	39	10	6	13	24	71	8	20	39	4	39	38	43	9	7	46	41	40	20	6	64	13	67	48	45	44	37	20	55	14	41	17	7	69	35	44	64	71	39	36	79	69	75	64	13	86	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
