step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73
11000	-432.343382656804863	-430.749843944664235	-1.593538712140606	0.000108551050174	0.000026362842353	0.242861237278765	0.638188881128021	0	1	4	5	7	6	8	9	10	13	12	12	12	13	13	13	14	15	16	16	15	16	15	16	17	17	18	17	21	24	24	23	25	25	26	26	26	26	28	27	27	29	29	30	31	31	29	32	32	31	33	33	33	34	36	36	35	35	36	35	37	39	40	41	41	41	42	43	41	44	46	45	45	0	1	2	3	4	3	5	5	7	9	8	9	9	9	8	9	14	0	11	11	16	0	0	17	24	15	22	23	27	27	29	27	29	32	27	31	34	29	31	37	30	41	39	30	41	42	29	45	44	33	40	45	50	49	45	54	54	53	54	49	59	61	59	62	63	63	63	64	35	66	67	68	67	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	1	2	2	1	1	1	1	1	2	2	1	2	4	1	2	2	1	4	1	1	3	2	1	2	1	1	2	2	2	4	1	1	3	2	1	1	1	4	1	1	2	1	2	1	1	2	2	1	1	1	1	6	2	2	1	1
11500	-443.117095199503979	-441.619332508503987	-1.497762690999988	0.000107619865238	0.000031879346925	0.296221769604880	0.726834764129377	-1	1	3	5	6	6	8	8	10	12	13	12	12	11	14	13	16	16	16	17	14	16	16	13	16	17	19	17	22	24	22	25	25	24	26	26	27	26	27	27	27	28	29	30	30	29	31	32	32	32	33	34	35	33	36	35	35	35	36	38	38	40	40	40	40	42	43	43	42	45	45	46	47	0	1	2	3	3	3	5	5	7	9	8	7	9	9	8	12	24	0	14	11	14	0	0	14	24	11	22	18	27	31	27	27	30	29	31	30	33	27	36	33	30	40	37	40	46	42	43	45	44	44	43	48	49	49	52	54	49	49	56	58	59	61	59	59	61	63	66	66	31	68	67	67	64	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	2	1	2	2	2	1	1	1	2	1	2	1	1	1	2	2	1	1	2	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	6	1	1	1	4
12000	-460.560911185482666	-458.945991835377299	-1.614919350105371	0.000129071369658	0.000030168127549	0.233732140822608	0.630024833343331	0	2	6	5	7	6	8	9	10	12	14	12	12	13	14	12	16	16	15	16	15	17	16	16	17	17	19	18	22	24	23	26	27	25	25	26	27	26	27	27	28	29	28	30	30	31	29	32	32	31	33	33	33	35	34	36	36	36	37	38	37	39	40	41	39	41	42	43	42	44	46	45	46	0	1	4	2	4	2	6	6	5	4	6	9	9	10	8	9	11	0	8	11	16	0	0	19	17	15	22	23	22	27	29	27	31	31	31	35	31	35	31	30	33	38	32	40	32	41	43	45	44	32	37	45	49	49	48	50	54	53	54	58	49	54	61	63	61	65	62	66	32	63	67	68	67	1	1	1	1	2	2	1	1	2	2	2	1	1	1	2	1	1	1	3	1	2	1	1	1	1	1	2	1	3	2	1	4	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	3	2	1	2	1	2	1	1	1	1	3	2	2	1	1	1	2	2	5	3	2	2	2
12500	-465.164473778987087	-463.506548712252595	-1.657925066734466	0.000121386330091	0.000026388677436	0.217394144925114	0.677059155447886	0	1	6	4	6	7	8	10	10	12	13	11	11	13	13	14	14	15	15	17	16	16	16	15	16	18	19	18	22	23	24	23	27	25	26	25	26	25	28	28	27	29	31	29	31	31	31	33	32	30	33	31	33	34	36	35	35	36	38	38	37	41	39	40	41	40	42	43	40	44	46	45	46	0	1	4	2	4	4	5	7	5	9	3	9	9	9	8	14	14	0	8	9	16	0	0	17	11	11	22	18	22	29	27	27	29	32	29	29	31	32	37	36	31	38	40	31	40	41	44	52	40	33	43	41	50	49	52	53	54	53	61	58	56	64	61	58	64	59	66	65	33	68	67	68	66	1	1	1	2	1	1	1	1	2	1	3	1	1	2	1	1	1	1	3	3	1	1	1	1	1	2	2	1	2	1	2	2	3	1	2	2	2	2	1	2	1	2	2	3	2	2	1	1	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	1	4	1	2	1	2
13000	-459.887025701800098	-458.363435356067896	-1.523590345732188	0.000114021122140	0.000031839511615	0.279242222993558	0.573055356738296	0	2	6	4	6	7	7	9	9	12	11	13	12	12	13	13	14	16	16	16	16	17	14	16	16	18	18	17	22	22	23	24	27	26	26	25	27	26	28	27	27	30	31	28	29	31	29	33	30	31	34	32	34	33	37	34	33	36	36	38	38	40	40	40	39	41	43	43	43	45	45	45	47	0	1	4	2	4	3	5	7	7	7	8	10	9	7	11	14	10	0	11	8	16	0	0	17	10	19	22	23	27	27	27	27	32	32	36	29	27	32	36	31	29	38	47	40	41	37	33	45	36	44	37	45	44	49	48	49	47	57	57	57	59	61	61	56	61	65	66	66	51	68	67	68	71	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	4	1	1	1	1	2	1	1	2	2	2	2	2	1	1	1	2	4	1	2	2	3	2	2	1	1	2	1	2	2	1	4	1	4	2	2	2	2	1	1	2	2	1	1	4	1	1	1	2	3	1	1	1	1
13500	-481.933153849624659	-480.184384489579315	-1.748769360045348	0.000128492353450	0.000024344905989	0.189465795711395	0.613771538238219	0	1	6	5	6	3	6	9	10	13	13	12	11	14	14	14	13	16	14	17	16	15	15	16	16	17	19	17	22	24	23	25	26	25	27	24	26	27	27	27	27	28	30	28	31	31	30	33	32	30	32	33	34	33	36	36	35	35	36	38	36	39	38	41	40	38	41	43	44	44	44	45	46	0	1	4	6	6	1	4	3	5	7	4	9	3	13	10	12	9	0	7	8	16	0	0	19	17	15	28	23	27	27	27	30	36	29	36	27	30	30	32	33	36	38	35	37	41	38	35	41	44	44	41	45	49	49	52	54	49	53	54	53	54	63	54	62	63	61	66	67	47	66	66	68	71	1	1	1	2	1	1	1	2	2	3	4	2	2	1	1	1	2	1	4	4	1	1	1	1	2	2	1	2	2	2	2	1	1	1	2	2	1	1	2	1	2	1	1	1	2	2	2	3	2	2	1	1	1	1	2	2	1	1	2	3	1	1	3	1	1	1	2	1	8	3	2	1	1
14000	-441.953716537093783	-440.282289878095924	-1.671426658997841	0.000108759363209	0.000023137237780	0.212737893062078	0.652014282069639	0	1	4	5	6	7	8	9	10	12	13	12	11	12	12	14	14	16	14	15	16	16	16	16	16	18	18	18	22	24	23	25	27	26	25	25	26	26	28	27	26	30	30	29	31	31	29	33	32	30	31	33	34	33	36	36	35	35	36	38	38	37	38	40	41	42	43	44	42	43	46	45	47	0	1	1	3	4	4	5	4	8	9	8	9	9	9	6	10	14	0	11	11	16	0	0	17	17	11	22	18	27	27	27	29	32	30	31	27	30	31	32	32	31	38	47	40	41	42	33	45	44	40	39	45	49	50	52	53	54	49	54	58	59	54	62	62	63	61	64	70	36	65	65	70	71	1	1	2	1	1	1	1	2	1	1	2	1	1	1	4	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	3	2	1	1	1	3	1	1	2	1	3	2	1	1	2	1	1	1	2	2	2	1	1	2	2	1	2	2	1	1	1	3	1	2	2	2	2	1	7	1	2	1	1
14500	-469.270032036390319	-467.673549262711049	-1.596482773679276	0.000120766342569	0.000029172171121	0.241558786165527	0.599821083664190	0	2	4	5	5	6	7	9	8	12	13	11	10	12	11	13	13	16	14	15	16	16	16	16	16	17	19	17	21	23	23	24	26	25	25	25	27	27	27	27	28	30	30	30	31	29	29	33	31	29	32	34	34	34	36	34	35	34	36	37	38	40	39	39	40	41	43	42	43	44	45	45	47	0	1	2	1	3	3	5	5	7	8	15	9	8	3	8	14	8	0	15	19	14	0	0	17	17	11	22	23	27	27	27	31	36	31	27	31	33	30	30	33	31	41	40	50	35	38	40	41	50	40	47	45	44	44	52	49	54	44	56	53	54	54	59	54	64	64	62	61	28	68	66	70	67	1	2	1	2	1	2	1	2	1	1	1	2	1	4	1	1	2	1	2	1	2	1	1	2	2	2	2	1	1	2	2	1	1	1	3	1	1	2	2	1	2	1	1	1	2	2	1	2	1	1	1	1	2	2	1	2	1	2	2	2	2	2	2	2	1	1	1	2	11	1	2	1	2
15000	-483.664593667092561	-482.156243938288355	-1.508349728804212	0.000130869035638	0.000037816015694	0.288960757672823	0.570647811074457	0	1	3	6	6	5	8	10	9	11	13	12	12	13	13	12	16	17	14	17	14	16	16	15	16	18	18	17	22	24	22	23	26	25	26	24	26	26	28	28	27	29	30	29	30	32	28	32	31	29	34	32	34	34	35	36	35	35	37	36	38	40	39	39	41	41	41	42	42	43	46	44	46	0	1	1	6	6	3	5	5	7	9	8	9	10	5	5	9	24	0	8	8	16	0	0	11	24	14	22	23	27	29	27	27	32	30	27	27	32	36	34	30	29	38	47	36	38	41	33	45	50	31	47	45	49	44	45	54	44	53	54	53	54	61	58	56	63	63	59	59	36	66	62	68	67	1	1	2	1	1	1	1	1	1	1	3	1	1	3	5	1	1	1	3	3	1	1	1	1	1	2	1	1	2	1	2	2	1	1	3	3	2	1	2	1	2	2	2	3	2	3	1	2	1	2	3	2	1	2	2	1	3	1	2	1	2	2	1	2	1	1	2	2	9	1	2	2	2
15500	-423.025144633601428	-421.270223777396893	-1.754920856204545	0.000095463418092	0.000017930462287	0.187825479600383	0.658156234254696	0	2	4	5	7	6	7	7	10	13	13	12	12	14	13	12	16	15	15	17	15	17	16	17	15	18	19	17	21	24	23	24	27	25	26	25	26	26	28	28	27	29	31	29	28	31	31	32	31	31	33	32	32	33	35	35	36	34	38	38	37	39	39	40	40	41	42	43	42	45	45	45	46	0	1	2	3	6	3	6	3	7	9	8	9	9	16	7	9	25	0	15	15	16	0	0	17	14	11	22	18	27	22	27	29	36	30	30	27	30	36	35	30	36	38	33	40	38	41	37	45	44	44	47	45	49	49	52	54	58	53	61	58	56	61	61	62	63	63	66	67	36	68	66	68	71	1	1	1	1	1	1	1	2	1	1	3	1	1	1	3	1	1	1	1	2	2	1	1	1	1	2	1	1	2	4	3	2	2	1	1	3	1	1	2	1	1	1	2	1	1	2	3	2	1	1	1	2	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	8	1	2	1	1
16000	-465.877212903687109	-464.254261533782255	-1.622951369904857	0.000133045379753	0.000030665439092	0.230488568251844	0.581395964231577	0	1	4	6	5	7	8	9	10	13	14	12	11	13	12	13	15	14	15	16	15	17	17	17	17	18	19	17	22	23	24	25	26	25	27	23	26	26	26	27	26	28	31	30	28	31	29	30	32	31	34	32	34	34	35	33	33	36	37	38	38	40	39	40	41	41	42	43	43	45	46	46	46	0	1	2	5	3	4	5	4	5	9	15	9	8	13	9	8	14	0	15	11	12	0	0	17	17	20	22	18	27	27	27	31	27	29	30	22	31	30	31	30	30	38	47	33	41	38	32	45	44	44	47	45	49	49	48	44	49	44	54	54	54	53	59	58	64	63	56	65	36	68	63	68	66	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	2	2	1	3	1	3	4	1	2	1	2	1	1	1	2	1	3	1	1	1	1	3	2	1	2	3	1	1	3	2	2	2	2	1	2	1	1	5	1	12	2	3	2	2
16500	-471.720447709827909	-470.141486189200918	-1.578961520626977	0.000135310512195	0.000033765802547	0.249543084266617	0.629273124204048	1	2	4	5	7	7	7	9	10	13	13	11	12	12	14	13	12	16	15	15	16	15	16	16	17	17	19	17	21	20	22	24	26	24	26	25	27	24	26	28	27	28	30	30	29	32	30	33	32	32	33	33	34	33	36	35	35	35	37	37	36	40	39	41	39	41	42	43	42	45	46	44	47	0	1	2	3	3	3	4	6	7	9	5	9	9	5	8	17	6	0	8	11	16	0	0	17	24	20	22	18	30	27	30	27	22	31	30	29	39	31	31	35	27	38	40	40	42	43	35	45	44	47	43	45	44	33	52	44	54	44	61	58	54	56	56	61	56	63	59	67	33	68	63	64	70	1	1	1	1	2	1	1	1	2	1	2	1	1	3	3	1	2	1	3	1	2	1	1	2	1	2	2	1	1	1	1	2	6	1	3	2	1	1	2	2	4	2	1	1	1	1	2	2	1	1	1	2	2	3	2	2	1	2	1	1	1	4	2	2	1	1	3	1	8	2	4	1	1
17000	-469.557196992463332	-467.860237886012499	-1.696959106450850	0.000095673046885	0.000019561197217	0.204458808972012	0.555319330139224	0	2	6	4	6	7	8	7	10	13	12	12	12	11	13	13	15	15	16	16	15	16	16	16	17	18	19	17	21	23	22	24	26	25	26	26	26	23	25	28	28	29	30	29	30	31	29	33	31	32	32	33	34	34	36	35	36	35	37	38	36	39	39	39	41	42	42	43	40	44	46	45	46	0	1	4	2	4	3	5	5	8	9	5	9	7	8	14	14	14	0	8	15	16	0	0	14	24	20	28	18	27	27	27	27	29	30	31	39	29	27	28	37	38	38	47	33	41	41	33	45	44	44	43	46	40	37	52	53	49	49	61	57	56	56	59	53	63	56	63	67	28	68	66	68	67	1	1	1	1	1	1	2	1	2	2	3	2	2	2	1	1	2	1	4	1	1	1	1	3	1	2	1	2	2	2	2	2	2	1	2	1	3	2	2	1	2	2	1	2	1	1	1	2	1	2	1	1	4	4	1	1	3	2	1	1	1	2	1	3	1	2	2	1	9	1	2	1	2
17500	-476.235173359580131	-474.265931918960291	-1.969241440619831	0.000132953902819	0.000019079866084	0.143507378719491	0.561926655528969	-1	1	6	3	7	6	8	9	10	11	13	13	11	11	12	14	16	16	15	15	16	16	17	15	16	17	18	18	22	22	24	25	27	26	26	25	26	26	27	26	27	29	31	29	31	30	30	31	32	31	33	33	34	34	36	35	35	34	38	38	36	41	37	40	39	42	41	42	42	45	46	44	46	0	1	4	2	4	4	4	5	3	7	15	13	6	5	9	14	24	0	15	9	16	0	0	14	24	19	22	18	27	27	30	29	38	30	27	27	29	32	31	32	30	35	32	36	41	38	35	41	44	47	33	45	44	41	45	49	44	49	61	58	54	61	57	61	59	67	64	62	36	68	67	68	63	1	1	2	1	2	3	2	1	2	3	1	1	2	2	1	1	1	1	1	3	2	1	1	2	1	1	1	1	2	2	1	2	1	2	3	5	2	1	2	1	3	1	2	2	2	2	2	2	1	1	4	1	2	4	3	1	3	1	2	2	1	3	1	2	1	1	1	1	10	2	2	1	4
18000	-458.296223112584869	-456.797658580079826	-1.498564532505060	0.000111798827476	0.000033053970680	0.295655790194910	0.551359455155197	-1	1	5	3	7	6	8	9	9	13	13	11	10	13	12	14	15	16	16	15	16	16	16	17	15	18	18	18	21	23	24	24	27	26	27	25	27	26	27	26	28	29	30	29	30	31	30	33	31	32	31	33	35	34	36	35	35	34	38	37	36	41	39	37	40	41	42	44	43	43	47	45	47	0	1	4	2	6	4	5	5	5	5	8	6	9	9	6	14	14	0	10	8	16	0	0	17	10	15	22	23	27	22	27	29	36	36	32	29	31	29	32	29	38	29	44	37	41	37	36	41	42	37	37	45	54	49	52	54	54	44	61	53	54	64	59	54	63	63	66	70	30	62	67	68	66	1	2	1	1	1	2	1	1	1	2	2	2	1	2	3	1	1	1	1	2	1	1	1	2	1	2	1	2	2	4	2	1	1	1	2	2	2	2	2	3	1	5	1	2	1	3	2	3	1	1	2	2	1	2	1	1	1	3	1	1	1	2	1	1	1	1	1	1	12	1	3	1	2
18500	-435.363251545699825	-433.694564239511578	-1.668687306188233	0.000115192182905	0.000024612677449	0.213666212659175	0.679328080050501	-1	1	3	5	6	4	6	10	11	11	14	13	12	12	13	12	14	16	13	16	15	16	17	17	16	17	18	18	22	23	24	25	26	26	25	24	25	25	27	27	27	29	30	29	30	31	31	32	32	31	31	33	34	34	36	35	35	36	37	36	38	39	38	40	40	41	42	43	42	45	46	45	46	0	1	2	6	3	3	4	5	6	8	19	9	9	8	8	9	8	0	8	19	16	0	0	17	15	20	22	18	27	28	27	30	35	36	27	27	36	31	32	29	38	38	40	34	41	42	43	45	44	44	40	48	49	49	52	54	49	53	56	57	59	61	59	62	63	65	66	67	31	68	67	68	66	1	1	1	1	2	1	1	2	3	1	1	1	1	1	2	1	3	1	1	2	2	1	1	2	2	1	1	2	2	3	3	1	1	1	4	3	1	1	1	3	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	7	1	2	1	2
19000	-461.320428180238537	-459.364327404586106	-1.956100775652455	0.000147916999313	0.000021547384396	0.145672130292928	0.621981709381604	-3	1	2	5	7	7	6	9	11	12	13	12	11	13	14	13	15	16	14	14	16	16	17	17	16	18	17	17	21	22	23	26	26	25	26	25	26	26	27	28	28	28	30	29	30	31	31	32	31	29	32	34	34	35	36	33	35	36	36	38	37	40	39	41	41	41	42	42	44	44	47	45	47	0	1	2	3	7	3	4	5	7	13	8	9	5	13	11	13	14	0	8	5	14	0	0	17	9	20	22	18	27	27	30	36	29	31	31	31	31	30	34	37	38	33	42	38	41	38	44	45	44	31	33	48	44	56	52	44	56	56	56	58	56	58	61	63	63	63	63	65	29	68	65	70	63	1	2	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	3	3	1	1	2	2	1	1	2	1	2	1	3	2	1	1	1	1	1	2	1	2	1	1	1	3	2	1	1	1	1	2	1	2	2	2	2	2	1	1	2	1	1	1	9	1	3	1	3
19500	-480.936525718165456	-479.388417818049220	-1.548107900116226	0.000146802145885	0.000038922712166	0.265137215343567	0.609383278474164	0	2	4	5	5	7	6	9	9	13	13	12	11	12	13	13	15	17	15	16	15	15	15	15	17	18	17	17	21	23	23	25	25	24	27	26	26	26	27	28	28	28	31	26	29	31	29	32	32	29	33	33	34	32	36	34	34	35	36	38	37	38	39	40	40	40	42	43	42	44	46	45	44	0	1	1	3	3	5	5	5	5	9	8	6	9	9	8	12	3	0	8	12	9	0	0	12	17	11	22	23	23	27	27	34	28	29	36	32	32	30	32	38	38	38	39	31	38	42	40	43	33	40	50	48	49	50	52	49	49	53	56	58	59	59	61	62	63	62	66	67	33	68	66	70	67	1	1	1	1	1	1	1	2	2	2	2	3	1	1	2	1	4	1	3	1	3	1	1	2	1	4	1	1	2	3	3	1	4	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	3	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	8	1	3	1	1
20000	-454.618332296888866	-452.968463486463349	-1.649868810425496	0.000110771106321	0.000024399842930	0.220272630110001	0.602442275954046	0	1	6	5	7	7	8	9	9	12	13	11	12	13	13	14	15	15	15	17	15	16	17	17	16	18	18	17	21	22	23	25	25	26	24	24	26	26	28	27	27	29	30	28	30	31	31	32	30	31	33	33	34	34	36	35	35	35	36	37	38	41	38	40	40	41	42	43	42	44	46	45	45	0	1	4	1	3	3	4	3	5	9	8	9	9	5	8	14	14	0	11	15	16	0	0	14	17	19	22	18	27	29	27	35	30	35	31	31	31	33	32	37	29	41	33	37	41	41	37	45	44	44	47	48	49	49	52	53	44	44	54	54	59	64	54	61	63	63	65	59	37	68	65	67	67	1	1	1	3	1	1	2	2	1	1	2	1	1	3	2	1	1	1	1	2	1	1	1	3	1	2	2	2	2	1	2	1	2	1	1	1	2	1	1	1	2	1	3	1	2	2	2	2	1	1	2	1	2	2	1	1	4	3	1	2	1	1	2	1	1	1	2	3	7	1	2	2	2
20500	-452.598915643314001	-451.012315265992186	-1.586600377321819	0.000121521799925	0.000029893401467	0.245992089361576	0.541400060146581	-1	2	5	4	7	6	8	10	11	12	13	13	10	13	14	14	15	17	14	16	15	16	15	16	16	17	18	17	20	24	24	25	26	26	26	26	27	26	28	27	28	29	30	29	31	31	29	32	31	31	33	34	33	33	37	35	35	34	37	37	37	38	40	40	39	41	42	43	44	45	45	46	45	0	1	4	1	3	3	5	7	5	13	8	10	5	9	11	14	10	0	8	8	16	0	0	14	17	20	28	23	27	29	29	29	31	29	30	31	32	30	35	36	32	32	47	40	42	41	37	41	44	44	43	48	49	49	45	54	44	49	54	57	54	57	62	56	61	63	66	61	18	68	66	66	68	1	2	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	3	1	1	1	2	1	1	1	1	1	2	2	3	1	4	1	2	1	2	1	1	2	2	1	1	1	2	1	2	1	1	2	1	1	1	2	2	3	3	2	1	3	2	1	2	1	1	1	3	10	1	2	4	1
21000	-461.755960296395585	-460.111838817136231	-1.644121479259326	0.000139061024309	0.000030923611206	0.222374395407339	0.648965345948846	0	1	4	5	6	6	8	10	10	12	14	11	12	12	13	13	15	17	16	16	16	16	14	17	17	17	18	18	21	23	24	25	27	25	26	24	26	25	27	27	27	29	30	28	30	28	30	32	31	31	32	33	35	34	36	35	36	33	37	38	36	41	38	41	40	42	41	43	43	43	45	45	46	0	1	2	3	4	4	5	7	7	7	10	9	9	3	8	9	14	0	8	15	16	0	0	17	17	20	22	23	27	27	30	28	38	27	29	29	36	29	31	32	34	34	33	35	42	41	38	42	44	44	47	45	58	49	48	49	56	49	61	58	54	61	61	59	63	62	63	67	29	63	66	64	63	1	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	2	1	3	2	1	1	1	2	1	1	1	2	2	2	1	3	1	4	2	2	1	3	2	1	1	2	1	2	1	1	2	2	2	1	2	1	1	2	2	2	1	1	1	2	1	3	1	2	1	1	2	1	8	2	2	2	3
21500	-481.632375099213505	-480.051871239767763	-1.580503859445758	0.000144427775899	0.000035936091240	0.248817036863078	0.638503324981255	0	2	4	5	6	7	7	10	9	11	13	13	11	13	14	14	14	16	15	17	16	16	15	17	17	17	18	17	22	23	23	25	24	25	27	24	26	27	28	27	27	29	30	29	30	31	31	32	32	30	32	34	34	33	36	35	35	34	38	37	37	40	40	40	41	41	43	44	42	44	46	44	46	0	1	1	3	3	4	5	5	7	9	8	9	9	13	11	10	12	0	11	11	16	0	0	17	17	15	22	23	27	27	27	30	27	30	32	27	36	27	34	34	32	31	44	29	32	42	43	38	50	39	39	42	38	49	52	54	44	49	61	44	56	61	59	58	63	59	66	64	39	63	72	65	70	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	2	2	1	1	2	2	2	1	2	2	2	2	1	2	2	1	2	2	3	2	1	1	3	1	3	2	1	1	2	1	1	2	2	3	1	1	1	2	1	1	4	1	2	2	2	1	2	2	3	6	2	1	2	1
22000	-490.249415529566477	-488.410637144957775	-1.838778384608705	0.000142959474390	0.000023997248843	0.167860499942228	0.627107479850235	0	2	5	3	6	7	8	8	10	10	12	12	12	13	13	12	15	17	15	16	16	17	16	17	17	18	18	18	21	22	23	25	27	24	25	25	26	27	27	28	27	29	30	29	30	31	29	32	30	31	32	34	32	34	36	36	35	34	36	38	37	40	39	41	41	41	43	42	43	44	45	45	47	0	1	2	1	3	4	5	5	8	6	5	10	10	10	6	6	14	0	6	7	14	0	0	19	17	15	22	23	27	27	27	27	34	29	27	31	27	35	35	36	32	38	47	40	41	41	39	45	37	47	47	46	44	53	52	54	53	44	58	53	59	61	61	56	56	63	66	62	30	68	68	59	67	1	1	2	1	1	2	1	2	1	2	3	1	1	1	4	3	1	1	4	4	2	1	1	2	1	2	1	1	2	3	3	4	2	2	3	2	3	1	1	1	2	1	1	1	2	2	1	1	3	1	1	2	1	1	1	1	2	2	1	2	1	1	1	2	2	1	2	1	7	2	1	4	2
22500	-448.324767806362672	-446.691850374789851	-1.632917431572848	0.000134310569259	0.000030433857474	0.226593168667026	0.646112965702053	0	2	5	6	4	6	8	10	10	11	13	11	12	14	13	13	16	16	15	16	16	15	16	16	16	17	19	17	21	24	23	26	26	26	25	26	26	25	26	27	28	30	30	30	30	31	28	33	31	31	33	33	34	34	35	35	35	35	35	37	38	39	38	39	40	39	43	41	44	43	46	45	47	0	1	5	3	2	3	5	7	7	9	7	9	10	12	7	9	14	0	15	11	16	0	0	14	14	15	22	18	27	27	29	29	29	29	29	27	31	31	31	30	36	38	47	36	41	33	37	45	44	40	33	46	44	49	52	49	51	49	54	58	59	63	59	54	61	63	66	66	36	68	67	70	66	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	1	1	1	1	2	2	1	1	2	2	3	2	2	2	4	2	1	2	2	1	2	1	3	1	3	1	2	1	2	4	1	2	2	1	2	1	2	1	1	2	1	2	2	1	1	2	1	5	1	2	1	3
23000	-461.101012001222955	-459.534479782122844	-1.566532219100133	0.000135307366382	0.000034580599983	0.255570712131399	0.638976107366224	0	2	6	5	4	6	8	10	8	12	14	12	10	12	14	13	14	16	14	16	15	16	15	16	15	17	19	17	22	22	23	26	25	25	26	25	27	26	27	27	27	27	29	30	31	30	31	32	32	31	33	33	32	32	35	35	35	35	38	38	36	37	39	40	40	41	42	44	42	44	46	46	46	0	1	4	5	2	4	5	7	6	9	5	9	9	7	8	14	14	0	8	15	16	0	0	25	10	15	22	23	27	27	27	30	27	31	30	27	29	29	31	29	38	38	33	40	41	29	39	45	44	40	43	48	50	44	45	54	44	53	61	58	56	57	61	62	62	63	59	67	46	63	66	68	66	1	1	1	1	1	1	2	1	1	2	4	2	1	2	2	1	2	1	2	1	1	1	1	1	2	1	1	2	2	2	1	2	2	1	2	3	2	2	2	2	1	1	2	2	2	3	2	1	1	2	2	1	1	1	2	1	3	2	1	1	1	1	1	2	1	1	3	1	5	3	2	1	3
