step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99
50000	-490.610891236672614	-488.913814420201163	-1.697076816471466	0.000072624101971	0.000014845973194	0.204422124220434	0.566105518122463	0	1	1	2	2	3	6	7	8	9	12	12	12	11	14	14	18	16	15	17	16	16	16	17	18	17	15	16	16	20	18	17	18	18	19	18	19	19	19	20	18	20	21	19	19	20	21	20	20	21	21	19	22	21	21	20	20	21	21	22	22	23	22	23	22	22	22	22	23	23	24	24	22	23	23	23	25	24	24	25	25	23	28	25	24	23	24	26	26	26	26	27	28	27	27	30	31	31	37	0	1	1	2	1	4	0	7	7	9	10	14	14	10	9	12	24	27	16	21	11	27	13	21	32	22	13	19	0	25	21	21	27	24	41	28	25	27	33	36	26	28	56	28	21	27	48	26	37	46	46	36	44	26	28	23	45	38	39	26	49	50	40	42	54	43	49	57	45	60	54	42	43	66	68	65	85	55	53	75	82	38	76	54	73	53	73	79	79	76	77	90	55	63	90	93	96	96	96	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	1	3	1	1	1	2	1	1	2	2	1	3	1	1	2	1	2	1	2	1	2	1	3	3	4	1	3	1	1	1	1	3	3	3	4	1	2	2	4	2	2	2	2	1	1	2	2	3	1	2	2	1	1	1	1	1	2	2	2	1	4	5	2	2	1	1	2	2	3	1	1	4	4	1	1	1	1	4
50500	-458.484536425906640	-456.923174577707925	-1.561361848198727	0.000071768641864	0.000018528903751	0.258175482636045	0.661854891416514	0	1	1	2	1	4	5	7	8	9	12	12	12	14	13	13	18	16	15	17	16	16	16	16	18	17	15	17	17	20	16	17	18	19	19	19	19	18	19	20	18	21	20	18	19	20	21	21	21	21	22	22	20	21	21	20	21	21	19	22	22	23	22	23	22	21	22	22	22	23	24	24	23	23	23	24	25	24	24	25	24	24	28	24	23	25	23	25	26	26	26	27	28	27	27	29	30	32	38	0	1	1	2	1	4	0	7	7	9	8	10	10	13	10	12	24	11	11	24	16	27	19	11	32	22	13	19	0	25	15	31	18	17	41	44	21	27	38	36	26	44	36	28	25	27	33	41	37	46	46	55	44	35	44	28	45	38	38	41	49	50	42	40	48	56	57	57	30	54	60	63	66	55	67	70	85	64	63	75	50	62	76	54	56	78	66	79	88	76	77	84	87	88	90	93	96	96	98	1	1	1	1	1	1	1	2	2	1	3	2	2	2	3	1	1	3	2	1	2	1	1	2	1	1	2	2	1	2	3	1	2	1	1	1	2	1	1	1	1	2	1	1	1	3	1	2	2	1	2	1	2	2	2	2	2	2	1	2	1	2	1	3	1	1	1	1	1	2	2	2	2	1	1	1	2	1	2	2	2	1	2	3	2	1	2	1	1	2	1	2	3	2	1	1	1	1	3
51000	-508.997435134057014	-507.098454793785152	-1.898980340271874	0.000103959392459	0.000016194820599	0.155780254342500	0.551738950732592	0	1	3	2	2	3	6	7	8	9	12	12	12	14	14	13	18	16	15	17	16	16	16	17	18	17	15	17	17	20	18	18	17	20	18	19	17	18	19	20	19	21	21	19	20	20	20	21	20	20	22	22	22	21	20	19	19	19	21	22	21	23	21	23	22	21	22	21	22	23	24	23	23	23	22	24	25	24	24	24	25	25	28	25	25	25	26	26	26	25	26	25	28	27	26	30	31	29	37	0	1	1	2	2	1	0	7	7	9	10	10	10	16	12	10	21	27	11	21	14	27	11	21	24	22	13	23	0	32	21	21	27	25	27	28	13	33	38	36	35	36	55	28	32	38	38	41	32	38	35	36	44	41	28	23	17	33	46	41	49	38	40	55	48	56	57	37	49	54	54	63	66	66	68	41	56	72	64	75	59	59	90	76	66	78	74	79	64	76	77	60	73	42	60	98	98	93	98	1	1	1	1	1	3	1	1	2	1	2	2	3	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	2	2	2	2	5	1	1	1	1	2	1	2	1	2	1	2	2	2	4	2	3	2	2	2	1	2	1	3	1	4	1	2	1	1	3	3	2	2	3	2	2	2	1	4	5	1	1	2	3	2	2	1	2	1	2	2	3	1	1	1	2	5	2	1	2	1	4
51500	-468.335750074311761	-466.403966958673948	-1.931783115637816	0.000086479489040	0.000012957302704	0.149830935038316	0.607119186289379	0	1	3	1	2	4	5	7	8	9	12	12	12	13	14	14	18	14	15	17	16	16	16	17	18	17	16	17	16	20	18	18	17	18	18	19	19	19	19	20	20	21	21	19	20	20	21	21	21	21	22	22	21	21	21	20	21	20	21	22	21	23	22	23	22	22	22	22	23	23	24	24	23	23	23	24	24	22	23	25	25	25	27	25	23	25	26	25	26	26	26	27	28	26	27	31	31	32	38	0	1	1	1	2	4	0	7	7	9	10	10	9	10	10	14	21	11	15	21	12	18	19	21	21	22	18	23	0	32	21	24	27	14	22	28	34	33	27	36	35	44	56	28	37	27	46	35	37	33	38	40	40	35	28	28	45	33	58	54	45	58	53	53	26	43	57	45	30	35	65	53	66	56	30	65	66	55	53	67	38	62	76	76	66	79	66	55	79	76	77	84	87	63	76	93	93	97	98	1	1	2	1	1	3	1	2	2	1	3	3	2	2	3	1	2	2	1	1	2	2	1	1	2	1	2	1	1	2	2	1	1	3	2	1	1	2	2	1	2	2	1	2	1	4	1	2	1	3	3	2	1	2	2	2	1	2	1	1	1	3	1	2	4	1	1	2	2	3	2	3	1	3	2	1	2	1	2	2	3	2	2	1	1	2	3	4	2	2	2	2	2	3	1	2	2	1	4
52000	-477.805925426527267	-475.455350983311234	-2.350574443216023	0.000082488464943	0.000008096901372	0.098157983388757	0.563566768015500	0	1	2	2	2	4	6	7	8	9	12	12	11	14	13	14	18	14	13	17	16	16	16	16	18	17	17	17	17	20	18	17	17	19	18	19	19	19	19	20	20	21	20	20	20	20	21	21	21	21	22	22	22	20	19	21	21	20	21	22	22	23	22	22	22	21	22	22	23	21	24	24	23	23	23	24	23	24	24	25	24	25	28	24	24	25	26	26	26	25	25	27	28	27	27	29	31	32	38	0	1	1	1	2	4	0	7	8	9	13	10	10	10	12	13	32	9	10	24	14	18	16	14	32	22	22	23	0	32	24	24	22	17	22	28	25	33	33	36	35	28	55	28	37	33	33	35	37	38	58	44	40	35	28	55	45	33	33	54	31	47	40	40	54	43	57	49	25	35	41	64	66	66	67	41	42	53	40	75	47	39	90	65	77	53	66	63	53	76	77	84	87	72	90	93	87	97	98	1	1	1	1	1	2	1	1	1	1	1	2	1	5	1	2	1	2	3	1	2	2	2	2	1	1	1	1	1	3	2	1	1	1	2	2	1	2	2	1	2	2	1	3	1	2	3	2	2	2	2	2	2	2	2	2	1	3	4	1	2	2	2	2	2	1	1	1	3	1	4	2	2	2	1	2	2	2	3	2	3	2	2	2	1	2	2	2	1	1	2	2	1	3	1	1	3	1	5
52500	-452.026437352533321	-450.176616002607773	-1.849821349925544	0.000065403760490	0.000010825665971	0.165520543309528	0.672805713695166	0	1	3	2	2	4	6	7	8	9	12	10	12	12	14	14	18	15	13	15	16	16	16	16	18	17	17	17	17	20	18	17	18	20	19	19	19	19	19	20	20	21	21	20	20	20	21	18	21	21	22	21	22	21	19	21	21	20	21	20	22	22	22	23	22	21	22	22	23	23	24	23	23	23	23	24	24	24	24	25	24	25	28	25	25	25	24	26	26	26	26	27	28	27	27	31	30	32	36	0	1	4	1	2	1	0	7	7	9	10	10	10	10	12	19	24	13	14	14	18	18	16	20	24	22	18	23	0	32	32	15	27	32	48	28	32	33	33	36	35	28	55	23	32	38	46	26	37	46	47	36	40	26	28	44	45	38	58	48	37	50	40	40	54	44	57	49	45	54	48	40	66	56	67	65	66	53	72	75	38	62	90	76	87	78	43	64	79	76	77	76	74	88	90	93	93	96	98	1	1	1	2	1	1	1	1	1	1	3	1	2	2	2	1	2	2	1	2	1	1	2	1	2	1	2	1	1	2	1	1	1	2	1	2	2	1	1	1	1	2	2	3	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	1	1	1	1	3	1	2	2	2	2	1	2	2	2	1	2	2	3	2	1	1	1	3	2	2	2	2	3	3	1	1	1	2	1	3
53000	-487.787732374489963	-486.076462041060381	-1.711270333429560	0.000060034414443	0.000012012387199	0.200091685920516	0.588274045934897	0	1	3	2	2	3	6	7	7	9	12	12	12	14	14	14	18	16	15	16	15	16	16	17	17	17	17	17	17	19	18	17	18	20	18	19	19	19	19	20	20	20	21	20	20	20	20	18	21	21	22	22	22	20	19	21	21	20	21	21	22	23	21	23	21	21	22	22	23	23	24	24	23	23	23	22	24	24	23	25	25	25	28	25	25	25	25	25	26	25	26	27	28	27	27	31	31	32	38	0	1	5	1	2	4	0	7	7	9	10	10	9	13	12	13	21	14	11	11	11	11	19	14	21	22	22	19	0	21	24	21	27	24	26	28	17	33	33	36	48	36	36	28	24	38	18	22	32	58	39	36	40	48	28	55	24	33	33	54	45	50	55	40	54	44	45	45	61	60	41	40	66	56	67	65	74	63	36	68	50	59	92	76	77	78	66	64	63	76	87	84	66	78	90	93	93	97	98	1	1	1	1	1	1	1	1	1	2	2	2	4	2	2	1	3	2	2	3	2	3	1	3	2	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	2	1	2	3	2	1	3	2	4	1	3	3	2	2	2	2	3	2	1	1	2	2	2	2	1	1	2	1	1	1	3	2	2	2	1	1	1	2	4	2	2	3	1	1	1	1	3	2	5	2	1	2	5	2	2	3	1	1	3
53500	-426.359932671236606	-424.634135589863945	-1.725797081372666	0.000081380172226	0.000015937620793	0.195841571196576	0.638766537091806	0	1	2	2	2	4	5	7	7	9	12	12	11	13	14	14	18	13	15	14	15	16	16	16	18	17	17	17	17	20	18	17	18	20	19	18	19	19	19	20	20	19	19	20	20	20	21	18	21	21	22	22	21	21	21	21	21	20	21	22	22	23	20	23	22	22	22	22	23	23	24	22	23	23	23	24	24	24	24	24	25	22	28	25	25	25	26	24	26	25	26	27	28	27	27	30	31	32	38	0	1	2	2	2	4	0	7	7	9	10	13	10	10	12	14	24	11	13	14	15	18	19	21	32	22	22	23	0	24	32	21	27	17	48	28	32	27	27	28	48	36	28	42	37	33	33	26	37	46	38	63	63	48	43	43	45	33	58	41	37	50	28	72	54	56	37	57	49	54	54	40	63	66	57	65	73	72	64	67	50	38	92	76	77	78	74	72	79	76	85	84	66	89	90	93	96	96	98	1	1	1	1	1	1	1	1	2	1	3	1	2	4	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	3	1	2	1	2	1	1	1	2	1	2	2	1	1	1	1	2	2	1	2	1	2	2	1	2	2	2	1	2	1	2	1	1	3	1	1	1	3	1	2	1	3	1	3	1	1	1	1	2	1	2	2	1	1	1	1	1	2	2	2	1	1	2	5	1	2	1	1	2	3
54000	-476.510230705541176	-474.515066027348212	-1.995164678192987	0.000084153033121	0.000011730578557	0.139395790289571	0.605726715813037	0	1	3	2	2	4	5	7	8	9	10	12	11	13	14	14	18	13	15	16	16	15	16	15	18	17	17	17	17	20	18	17	18	18	19	19	19	19	19	20	20	21	18	18	20	20	21	18	20	21	22	22	22	21	21	21	21	21	21	22	22	23	21	23	22	19	21	22	22	23	24	23	23	22	23	24	24	24	24	22	25	25	28	25	25	25	26	26	26	25	26	27	28	26	26	30	31	31	38	0	1	5	2	1	4	0	7	8	9	10	13	10	12	12	14	24	13	16	24	24	18	12	14	32	18	22	19	0	25	20	21	27	32	48	28	31	33	33	28	48	28	28	19	37	38	27	26	25	33	58	36	40	35	28	66	37	38	33	48	30	46	44	63	54	44	45	67	37	35	65	40	66	56	57	65	56	63	63	67	62	47	90	76	77	78	73	79	72	76	85	84	55	42	90	93	96	93	98	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	3	2	1	2	2	2	1	2	2	1	1	1	1	2	1	1	1	1	2	2	1	3	1	1	3	1	2	2	1	2	2	2	4	2	2	2	2	4	1	3	2	2	1	1	1	1	2	3	2	2	2	1	2	1	1	1	2	1	2	1	2	1	1	1	2	1	2	1	1	2	5	4	1	1	1	2	3
54500	-504.849906814012627	-503.023671880685413	-1.826234933327205	0.000081979598040	0.000013985093486	0.170592364695314	0.517551161882065	0	1	2	1	2	4	6	7	8	9	12	12	12	12	13	13	17	15	14	17	16	16	16	15	18	17	17	17	17	18	18	16	18	20	19	19	19	19	18	20	20	21	21	18	20	20	20	18	21	21	22	21	22	21	21	20	20	21	21	21	22	23	22	22	22	21	22	22	22	23	24	24	23	23	23	24	24	24	24	25	25	24	27	23	25	25	26	25	25	26	26	27	27	27	25	29	31	32	38	0	1	1	1	1	4	0	7	8	9	10	10	10	10	11	10	21	16	14	14	24	14	19	14	32	22	18	19	0	32	32	24	27	17	48	28	32	33	27	28	48	23	56	11	25	38	22	26	37	46	58	44	40	48	40	23	37	27	33	35	37	50	40	40	35	44	37	57	34	54	48	63	43	66	49	35	56	53	44	68	46	59	95	65	77	63	73	53	72	65	85	90	87	53	65	93	96	97	98	1	1	2	1	2	3	1	1	1	1	2	2	2	3	1	2	1	2	2	5	1	4	2	2	1	1	2	2	1	2	2	1	1	2	1	2	2	1	1	1	2	2	1	5	1	1	3	1	2	1	1	3	2	3	1	3	1	4	2	2	1	2	2	1	2	2	3	2	2	1	4	1	2	2	1	4	2	2	3	3	5	2	2	1	1	2	2	2	1	4	1	1	1	4	3	1	1	1	3
55000	-516.971862207251206	-515.053732604561219	-1.918129602689934	0.000076554405093	0.000011656009422	0.152257853843846	0.532002264884291	0	1	3	2	2	4	5	7	8	9	12	11	11	12	13	14	17	16	15	17	14	16	15	16	18	17	17	16	17	20	17	18	18	19	19	18	19	17	18	20	20	21	21	20	20	19	20	18	21	20	21	22	22	20	20	21	19	21	21	22	22	23	22	21	22	22	21	20	21	21	21	24	23	23	23	23	23	24	23	24	24	25	28	25	25	25	25	25	25	24	26	27	28	27	27	30	31	32	37	0	1	5	2	1	4	0	7	8	8	8	10	10	9	11	14	24	19	12	21	13	13	21	11	21	22	22	19	0	34	19	17	38	24	48	28	25	22	22	28	48	36	44	36	57	38	38	22	17	46	47	55	64	48	28	44	24	39	39	35	69	50	64	55	71	44	30	57	37	54	26	63	66	66	45	65	56	42	55	57	46	81	76	76	77	78	73	64	79	60	85	84	87	72	90	93	96	96	98	1	1	1	1	1	2	1	2	1	2	4	1	2	2	1	2	1	1	4	2	3	4	1	2	4	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	2	2	1	2	1	1	3	2	3	1	1	1	1	1	3	1	3	3	2	2	1	2	1	1	1	2	1	1	2	1	3	2	1	1	2	1	2	2	3	5	4	1	2	1	2	1	2	2	2	2	1	1	2	3	2	2	1	2	2
55500	-474.275030646427012	-472.372009898521583	-1.903020747905408	0.000084524480248	0.000013103419190	0.155025137702180	0.583817717436509	0	1	3	2	2	2	6	7	8	9	12	11	12	13	14	14	18	16	14	16	15	16	16	17	17	17	17	16	17	20	18	18	18	18	19	18	19	19	19	20	20	21	19	20	20	20	20	21	21	21	22	22	22	21	21	21	21	20	21	22	22	23	22	22	22	22	22	22	23	23	24	22	23	23	22	24	23	24	24	24	25	25	28	25	25	24	26	25	25	26	25	27	27	27	27	30	31	32	36	0	1	4	1	2	2	0	7	7	8	10	10	10	13	14	14	24	11	11	21	16	11	11	21	21	22	18	19	0	32	25	21	27	25	26	23	17	33	33	43	35	36	28	28	24	33	22	41	32	46	39	55	40	41	28	44	45	38	38	41	49	58	40	40	48	43	57	49	37	41	41	40	56	66	49	22	56	63	64	75	59	59	90	71	77	63	74	72	43	76	55	84	66	53	90	93	96	96	98	1	1	1	1	1	1	1	1	1	2	3	2	2	1	1	1	1	2	2	1	1	4	3	2	2	1	1	2	1	1	1	3	1	1	2	2	1	1	1	1	1	3	3	2	2	2	2	1	3	1	2	1	2	1	5	1	1	1	1	2	1	3	2	2	1	2	1	1	3	2	3	2	2	1	1	3	2	1	2	2	2	2	2	1	2	2	2	1	5	2	2	2	2	2	1	3	1	1	1
56000	-448.945778361639213	-446.929887258152178	-2.015891103487045	0.000076123216821	0.000010371881615	0.136251225944641	0.639091500801207	0	1	3	2	2	4	6	7	8	9	11	11	12	12	14	14	18	16	15	17	15	15	16	16	18	17	16	16	17	19	18	16	18	20	19	18	19	19	19	20	20	21	19	17	20	20	21	21	21	20	22	22	22	21	21	21	20	20	21	22	22	21	22	23	22	22	22	22	23	23	24	24	23	23	23	24	24	23	24	25	25	24	27	25	25	25	26	26	25	26	26	26	28	26	27	31	31	32	37	0	1	1	2	1	4	0	7	8	9	10	10	9	10	12	13	24	19	11	21	13	14	19	21	32	27	22	19	0	24	32	19	27	24	26	28	17	27	33	43	35	44	28	28	37	33	38	41	37	33	46	40	44	41	28	36	30	33	46	48	49	58	40	40	48	42	57	57	17	41	70	64	66	66	45	35	53	42	53	37	62	46	76	76	77	78	73	89	72	76	85	84	87	89	90	93	93	97	98	1	1	3	1	1	2	1	1	1	1	2	1	3	2	2	2	2	1	4	2	2	2	1	1	2	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	1	4	2	1	1	2	1	1	1	2	2	2	3	1	4	1	1	2	1	1	1	1	2	2	1	1	2	1	4	2	1	1	1	1	1	3	2	2	1	4	2	3	2	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	2
56500	-484.672989443798031	-482.880602659033173	-1.792386784764857	0.000084160564125	0.000015013209326	0.178387698351595	0.666963115406024	0	1	2	2	2	4	6	7	8	8	12	12	12	11	13	14	16	16	15	14	15	16	16	16	18	16	15	16	17	20	17	18	17	20	19	18	19	19	19	19	20	21	19	18	20	19	20	21	20	21	22	21	21	20	19	21	21	20	21	22	22	23	22	22	22	22	22	22	23	23	24	23	23	23	23	24	24	24	24	25	25	25	27	25	25	24	26	26	25	26	26	26	27	27	27	30	31	32	38	0	1	2	2	2	4	0	7	7	8	10	10	10	10	11	14	16	11	14	14	13	27	19	16	21	27	14	19	0	17	17	17	22	17	26	28	32	33	33	44	26	44	36	28	37	33	38	41	37	39	38	40	40	22	28	43	45	33	38	54	30	38	53	53	48	56	57	49	34	65	60	28	66	66	57	54	66	53	64	75	50	62	90	76	77	72	66	89	79	76	85	76	73	88	90	93	96	97	98	1	1	1	1	1	2	1	1	1	1	3	2	2	1	1	1	1	2	1	2	2	1	1	2	2	1	4	1	1	4	1	2	1	2	2	2	1	2	2	1	2	2	1	2	1	2	1	1	1	1	3	1	1	3	3	2	1	2	1	2	1	3	1	1	1	1	1	2	2	1	1	4	1	1	1	3	1	2	2	2	3	2	1	1	1	1	3	1	1	2	1	2	1	1	1	3	1	1	2
57000	-486.100797441019154	-483.771188258236009	-2.329609182783138	0.000074624943789	0.000007463497367	0.100013440385155	0.502077804164011	0	1	3	2	1	4	6	7	8	9	12	12	12	12	14	13	16	16	15	17	15	16	16	17	17	17	15	17	17	19	17	18	18	20	18	19	19	18	19	19	20	21	21	20	20	20	21	21	21	21	22	21	22	21	21	19	20	21	20	22	21	22	22	22	22	22	22	22	23	21	24	23	22	23	23	24	24	24	24	24	25	25	27	25	25	25	26	26	26	26	25	26	28	27	27	29	30	32	38	0	1	1	1	1	4	0	7	7	7	10	10	9	10	14	11	13	19	13	21	14	27	19	17	17	22	11	19	0	25	21	25	27	30	26	28	32	22	33	28	35	28	56	28	30	22	46	35	37	59	33	40	40	35	28	28	30	39	27	41	37	59	40	40	48	43	57	57	17	35	60	55	56	42	67	54	74	63	44	67	59	59	76	76	77	53	72	64	86	76	77	84	73	79	90	93	96	97	98	1	1	2	1	1	2	1	1	2	2	3	3	3	1	1	1	4	1	3	2	3	1	1	1	1	1	3	1	1	2	2	1	3	1	1	2	1	1	1	2	2	3	2	2	1	4	1	2	2	1	2	2	2	3	3	2	1	2	4	2	2	2	2	2	1	1	2	1	4	3	2	2	2	2	1	2	1	2	3	1	3	3	2	1	1	3	3	2	1	2	1	1	4	2	1	1	1	2	3
57500	-435.940607021201004	-434.222661120847704	-1.717945900353272	0.000072334943142	0.000014330748237	0.198116534198113	0.659149008700856	0	1	3	2	2	4	5	7	8	9	11	12	12	13	14	14	15	16	14	17	16	16	16	17	17	17	15	17	17	19	17	18	18	19	18	19	19	17	19	20	20	20	21	20	20	19	20	21	21	21	22	22	22	20	20	21	20	21	20	21	22	22	21	22	21	22	22	21	23	23	24	23	23	23	23	24	24	24	24	25	25	22	28	25	25	25	26	26	25	26	26	27	28	25	27	29	30	32	38	0	1	5	2	2	4	0	7	8	8	10	11	9	11	12	13	14	27	14	17	17	27	19	17	21	22	13	23	0	25	17	25	27	21	26	28	25	18	33	28	35	28	42	28	37	38	39	33	45	33	50	42	63	35	28	44	37	46	46	54	49	33	42	40	41	43	68	57	49	41	60	63	66	66	67	48	73	53	63	67	62	46	84	76	77	78	66	79	79	76	85	84	87	40	90	93	96	97	98	1	1	1	1	1	1	1	2	1	1	2	1	3	1	2	2	1	1	1	2	1	1	2	1	1	1	3	1	1	2	2	1	2	3	1	2	2	1	1	2	2	2	1	2	1	2	1	3	1	2	1	2	1	2	2	1	1	2	1	1	1	3	1	2	1	1	1	1	2	2	2	2	1	1	1	3	1	2	1	2	2	2	2	1	1	1	2	2	1	2	1	1	1	4	1	1	1	2	3
58000	-481.138294387709777	-479.163536798680752	-1.974757589029041	0.000083479197576	0.000011905398897	0.142615157342923	0.576187899255935	0	1	3	2	1	4	6	7	8	9	11	12	12	14	14	14	15	16	13	17	16	14	16	17	17	17	15	17	17	19	18	18	18	20	19	19	19	18	19	20	20	21	21	20	20	20	21	20	21	21	22	22	21	21	20	21	21	20	21	22	22	23	22	23	22	22	22	21	23	20	23	24	23	23	23	24	24	24	24	25	24	24	27	25	25	25	26	26	26	26	26	27	28	27	27	29	30	32	36	0	1	5	2	1	4	0	7	8	9	10	11	10	10	11	13	11	11	13	17	17	13	19	21	17	27	22	23	0	17	25	21	27	20	38	28	24	27	38	28	26	28	44	23	25	33	46	35	21	58	59	53	36	48	23	36	45	33	46	41	34	33	44	44	70	56	57	45	61	26	70	28	66	66	30	35	73	64	36	49	50	59	84	76	77	78	66	64	79	84	85	90	87	79	90	93	96	97	97	1	1	1	1	1	2	1	1	1	1	2	1	3	2	2	2	2	2	1	2	1	2	3	1	2	2	1	1	1	3	1	2	2	2	1	2	2	2	1	3	2	2	1	3	3	1	1	1	2	1	1	1	2	1	2	2	1	2	1	2	1	4	1	1	2	1	1	1	1	2	2	7	1	1	2	2	1	1	2	4	2	3	1	1	1	1	2	2	1	1	1	1	2	3	1	1	1	1	4
58500	-478.348976692954125	-476.501717871469396	-1.847258821484741	0.000099115825519	0.000016458999927	0.166058243891023	0.605793058787215	0	1	3	2	2	4	5	7	8	9	12	12	12	14	14	14	16	16	15	17	16	16	16	17	17	17	17	17	17	19	18	18	18	20	18	19	18	19	19	20	20	20	21	20	20	20	21	21	20	21	21	22	21	20	20	21	21	20	21	22	22	23	22	23	22	22	22	22	23	23	24	24	23	23	22	24	22	23	23	24	25	25	26	25	25	25	26	25	26	26	26	27	27	27	27	29	30	32	38	0	1	5	2	1	1	0	7	7	9	10	10	9	10	12	11	11	16	15	21	16	13	12	17	21	22	18	16	0	21	21	25	27	30	26	28	17	33	33	28	35	28	36	28	37	38	33	35	17	33	38	40	55	35	28	42	49	33	33	48	45	50	53	63	41	56	57	30	61	54	41	53	66	43	37	65	42	53	55	30	46	59	76	71	77	53	66	79	79	84	72	84	87	88	83	93	96	97	98	1	1	1	1	1	2	1	2	2	1	2	2	3	5	2	2	1	2	1	1	2	2	2	1	1	1	1	2	1	3	2	1	1	1	1	2	1	1	1	2	2	2	1	2	2	1	2	3	3	1	2	2	1	2	2	1	1	2	2	1	2	2	1	1	2	1	1	2	1	2	4	3	1	1	2	2	2	2	2	3	3	2	2	1	1	3	2	2	2	1	2	2	1	1	1	1	1	1	3
