step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113
49500	-893.058468199471122	-891.505763085120293	-1.552705114350818	0.000188077429518	0.000049403102795	0.262674276871923	0.462983560899991	1	0	3	2	4	5	4	7	7	9	9	11	10	11	12	12	10	13	14	12	15	13	13	16	12	13	14	13	13	15	14	14	15	14	14	14	15	15	17	15	12	15	14	15	15	16	15	17	16	13	17	16	16	17	17	17	17	17	17	16	17	18	17	15	16	19	16	17	17	17	18	19	17	18	19	19	17	18	20	19	18	18	21	19	20	20	21	19	21	22	22	21	23	23	24	25	25	25	28	28	29	30	31	30	34	34	36	34	36	38	37	39	42	0	0	1	2	4	1	0	6	7	0	7	1	7	10	11	7	3	8	25	9	14	13	7	32	8	17	15	15	41	14	10	25	50	8	16	9	29	36	24	25	7	14	26	34	6	36	28	64	31	25	50	14	21	34	22	22	40	29	17	18	25	42	19	29	50	21	27	17	43	31	49	20	40	33	61	18	41	52	23	19	18	41	68	61	17	68	33	77	63	34	68	60	83	87	12	18	77	33	95	97	99	17	100	100	104	100	108	103	105	108	102	111	112	1	1	1	1	1	1	1	1	2	1	2	5	3	1	1	3	3	3	1	3	2	2	3	1	2	2	1	1	1	2	3	1	1	3	1	3	1	1	1	1	3	2	1	1	4	1	1	1	1	1	2	2	1	1	2	3	1	2	3	2	2	2	2	1	2	1	1	2	1	1	1	5	1	2	1	3	3	2	3	2	2	3	2	1	4	1	3	1	2	5	4	2	1	1	6	9	5	5	3	1	1	14	3	1	2	4	1	1	1	2	3	1	2
50000	-921.971454735372276	-920.452137762569009	-1.519316972803265	0.000195369375272	0.000055071984405	0.281886474417082	0.598407711802301	1	0	3	1	2	5	5	7	8	9	12	9	11	13	11	12	12	11	14	9	15	13	12	16	12	10	14	13	15	16	14	14	13	15	14	14	14	14	17	14	14	15	14	15	15	14	16	17	16	15	18	14	17	17	16	16	14	17	16	16	17	18	18	16	18	18	18	17	17	18	19	17	18	19	19	19	18	19	20	20	18	18	21	17	20	19	20	20	20	20	22	21	23	22	25	24	25	23	29	26	30	30	29	30	32	33	32	34	37	39	38	40	43	0	0	1	2	2	3	0	6	7	0	20	8	20	10	20	20	6	8	33	9	14	11	15	32	8	3	20	16	37	14	14	17	17	19	16	11	7	23	44	18	13	14	33	12	40	23	15	64	21	17	57	10	21	34	20	36	25	64	33	57	43	52	60	29	50	14	41	18	59	42	49	16	57	59	43	55	37	14	56	65	59	46	86	45	69	68	24	18	43	60	83	50	91	84	88	88	88	50	97	88	97	55	88	95	104	104	97	104	108	108	102	111	112	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	3	5	2	1	1	2	1	1	1	1	1	1	3	2	1	2	2	1	1	2	1	1	4	1	1	2	2	3	1	1	4	1	1	1	2	2	2	2	1	1	2	2	2	2	1	2	2	2	2	1	2	2	4	2	2	1	1	3	1	1	1	1	3	7	3	2	1	4	1	2	3	4	4	4	3	3	2	10	4	2	1	2	4	2	1	2	2	1	2
50500	-886.126035466376152	-884.586670948252049	-1.539364518124150	0.000176704124492	0.000047705200078	0.269972193437146	0.452463949563299	1	0	3	2	4	2	6	8	7	9	9	10	10	13	12	11	13	12	13	10	16	13	12	15	12	11	13	12	13	15	15	14	15	14	15	13	14	15	15	14	15	13	13	14	16	13	15	17	17	14	19	14	15	18	17	17	17	16	16	17	17	19	18	15	18	19	17	16	16	17	17	19	17	19	18	20	17	18	16	21	15	18	21	19	20	20	20	19	21	22	21	21	23	24	24	25	24	25	27	26	28	30	30	29	34	33	35	35	37	39	38	40	42	0	0	6	2	2	1	0	1	7	0	9	3	11	10	13	11	12	12	8	7	30	16	9	44	8	1	23	13	26	14	42	17	12	18	20	13	29	16	18	25	27	10	3	25	18	13	28	37	42	18	73	14	14	32	36	36	12	37	50	59	25	21	45	37	50	31	36	43	39	14	30	16	50	60	33	26	27	52	36	60	19	13	68	45	60	68	60	43	32	65	86	65	91	69	88	88	88	45	97	88	97	11	95	95	106	95	104	103	105	108	102	111	111	1	1	1	1	2	1	1	3	1	1	1	3	1	2	1	1	2	1	2	2	1	1	2	1	2	4	1	1	1	1	1	1	4	1	2	1	1	2	1	1	1	2	5	1	2	2	2	2	2	1	1	1	1	2	3	2	3	1	1	1	2	2	1	1	2	1	2	1	1	2	2	3	1	2	1	3	2	2	1	2	2	4	2	1	2	2	2	5	3	2	1	2	2	4	2	4	3	4	2	3	2	11	2	3	1	3	4	2	1	2	4	1	1
51000	-828.327315240909456	-826.785672095892096	-1.541643145017321	0.000159811492711	0.000042940143738	0.268692463910247	0.595486873641685	0	0	3	2	2	3	7	8	8	10	11	10	11	12	11	10	12	13	13	11	15	14	12	16	12	10	14	14	14	14	15	14	14	14	13	14	15	15	16	16	13	14	15	15	15	15	12	16	16	15	19	16	16	18	16	17	16	16	16	17	17	18	17	16	16	17	16	18	17	17	18	19	19	17	19	21	18	19	18	20	18	18	22	18	20	20	20	20	19	22	21	21	23	23	23	22	24	24	28	28	31	29	30	30	32	34	36	34	38	37	37	39	43	0	0	1	2	2	1	0	3	7	0	16	8	7	10	16	7	8	12	12	7	14	23	20	32	12	8	13	47	20	14	14	12	17	19	23	11	29	20	25	19	11	14	6	32	8	15	11	37	30	33	59	21	31	39	20	36	19	37	45	65	43	21	25	29	44	53	20	43	12	42	49	79	19	45	61	43	43	52	13	69	74	46	68	61	59	68	17	77	39	92	86	74	91	89	45	43	38	80	97	95	102	95	100	95	103	95	103	105	107	108	102	111	112	1	1	2	1	1	2	1	2	1	1	1	1	3	1	1	2	2	1	2	2	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	2	1	3	2	2	1	1	4	1	4	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	2	4	2	2	1	3	1	2	2	2	1	3	1	1	1	2	1	2	1	2	1	1	1	1	2	2	2	2	2	3	2	2	2	1	5	1	2	1	4	3	1	1	2	4	1	1
51500	-909.711694801737963	-908.095440311358175	-1.616254490379796	0.000214612075433	0.000050044594220	0.233186292610031	0.564951558912229	1	0	2	2	3	4	6	7	7	10	11	10	10	12	11	10	11	11	13	13	14	12	11	16	12	12	14	13	14	14	14	14	14	15	15	14	15	16	14	16	14	16	14	16	16	15	15	15	16	14	18	15	17	18	15	16	17	16	17	15	17	17	18	16	17	18	16	17	18	17	19	19	19	18	19	20	17	17	20	21	18	18	21	20	20	20	21	20	18	22	23	20	22	24	24	25	24	25	26	27	31	27	31	30	33	32	34	34	38	38	37	38	43	0	0	1	2	2	3	0	6	7	0	7	3	9	10	16	9	6	6	18	9	14	9	7	43	6	8	7	13	12	14	14	18	18	19	15	23	29	16	18	26	7	31	19	43	50	13	28	29	30	26	34	30	31	33	11	46	34	37	18	50	33	31	50	37	50	70	11	20	39	42	70	55	26	60	61	20	27	52	56	73	24	46	68	61	40	68	74	77	33	92	86	34	68	92	59	27	20	90	76	97	100	97	96	96	103	100	105	106	107	108	104	111	112	1	1	1	2	1	1	1	1	1	1	3	4	2	1	1	2	3	2	1	2	1	2	3	2	4	2	4	1	2	1	1	1	1	1	3	2	1	2	2	3	3	1	1	1	1	3	1	1	1	2	2	1	1	2	2	1	1	1	3	1	1	1	2	1	1	1	2	3	2	1	1	2	3	1	1	3	2	1	2	1	1	2	1	1	2	2	2	2	2	1	2	2	2	2	2	6	5	1	3	2	1	2	4	2	1	3	1	1	1	2	3	1	2
52000	-848.520349292387095	-846.951084546102607	-1.569264746284496	0.000209873057305	0.000053353469194	0.254217810894335	0.607857925985163	0	1	2	3	3	4	6	8	8	8	11	9	10	12	11	11	12	14	13	13	16	13	13	15	11	13	14	13	14	14	14	14	14	14	14	14	15	16	16	15	15	15	13	15	15	16	15	15	16	13	19	15	16	16	17	15	17	17	16	17	18	18	18	16	16	19	17	16	17	17	18	19	19	18	18	21	15	19	20	20	18	19	18	19	19	21	19	20	20	21	21	20	23	23	25	23	25	25	29	27	30	29	31	29	33	35	35	34	39	37	38	40	44	0	0	1	2	2	3	0	6	7	0	13	8	7	10	13	13	12	8	25	11	31	9	16	12	12	3	20	11	22	14	14	25	50	19	20	20	29	16	44	18	20	31	12	8	12	22	28	29	30	25	17	14	52	43	56	22	40	48	33	45	32	53	44	48	50	53	27	26	39	42	42	56	61	60	12	26	29	52	56	74	59	67	68	24	63	83	75	77	39	65	83	74	91	24	88	61	76	87	97	97	96	76	104	100	103	104	102	105	110	103	102	111	112	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	3	1	1	2	3	1	2	2	4	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	3	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	3	1	3	1	1	2	1	2	1	1	1	2	1	1	5	4	1	2	2	1	1	1	1	2	1	2	1	2	2	3	1	1	2	4	4	3	2	2	2	1	4	3	2	1	1	3	3	1	1	3	5	1	3
52500	-878.184160713513052	-876.641980529730517	-1.542180183782522	0.000156497774668	0.000042002892685	0.268392907019877	0.544731746023587	0	1	2	2	4	5	6	8	8	9	12	10	10	12	11	11	12	13	12	12	14	14	13	16	12	11	13	13	13	14	14	13	14	15	15	14	15	15	17	14	15	16	13	14	14	16	16	15	16	14	17	16	16	17	16	15	16	16	16	16	16	18	17	15	17	18	18	18	18	15	18	19	18	18	18	21	16	19	18	20	18	18	22	19	19	20	21	21	20	21	23	21	22	22	24	24	24	25	28	26	29	29	31	31	34	33	36	35	38	39	39	40	43	0	0	1	2	2	3	0	6	7	0	9	6	9	10	13	13	3	3	12	9	14	9	16	44	26	8	13	9	11	10	14	17	12	19	27	20	29	23	8	19	13	70	1	17	32	41	22	29	14	26	24	30	30	17	13	36	40	48	50	40	40	70	32	29	50	53	56	77	25	21	52	82	18	59	61	39	20	52	56	59	17	55	86	63	18	68	65	77	61	43	68	50	68	69	18	55	39	87	97	76	95	100	100	102	103	100	100	102	104	106	95	111	112	1	1	2	1	2	1	1	2	1	1	3	3	1	2	1	1	4	5	1	3	1	3	1	1	1	3	1	3	1	2	1	1	2	2	1	2	2	1	5	1	2	1	5	1	1	1	1	1	2	2	1	1	1	1	5	1	1	1	2	2	1	1	2	1	2	1	1	2	4	1	1	1	3	1	1	2	3	2	2	2	2	1	1	1	3	1	2	2	2	4	3	3	3	2	5	5	2	2	2	2	3	2	3	1	1	4	4	3	5	3	8	1	2
53000	-857.084708692599520	-855.523376419739634	-1.561332272859917	0.000166486197898	0.000042985163822	0.258190554918041	0.565071370105493	1	1	2	2	3	4	5	7	7	9	11	10	9	13	11	12	12	13	13	12	15	13	10	16	12	11	14	13	14	14	12	14	15	15	14	14	15	15	16	15	14	14	15	15	15	15	16	15	16	14	18	16	16	15	16	15	17	16	15	16	17	18	18	16	18	17	17	17	18	17	18	20	18	19	17	21	15	18	19	20	19	19	21	20	21	19	20	20	21	22	21	21	22	23	25	25	24	25	27	28	30	29	30	31	34	33	36	34	38	38	39	40	43	0	0	1	2	2	1	0	3	7	0	13	3	7	10	23	23	8	17	6	11	31	11	9	43	8	8	11	11	12	14	10	17	17	25	22	28	29	16	45	26	20	31	19	25	18	28	28	29	30	26	34	21	14	26	36	36	59	48	17	33	18	70	61	48	59	31	36	23	39	42	49	67	43	60	32	19	12	52	47	60	59	28	86	32	65	68	65	77	19	54	86	59	91	69	88	88	79	81	97	95	97	95	100	103	106	102	105	106	102	107	97	111	112	1	1	1	1	1	2	1	2	2	1	1	4	2	2	1	1	2	1	4	1	2	1	2	1	2	2	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	3	1	1	1	1	2	1	2	1	1	1	2	2	1	3	2	2	1	2	2	2	1	3	2	1	3	2	2	3	1	3	2	1	2	2	4	4	1	4	1	3	2	2	2	3	1	2	3	2	2	1	1	3	2	1	3	1	9	1	1
53500	-845.604684040260622	-844.110941297350223	-1.493742742910374	0.000161139484680	0.000048197014306	0.299101206645597	0.598071401537263	1	0	3	2	2	5	6	7	8	10	10	11	9	12	11	12	12	13	13	12	14	11	13	16	10	13	15	13	13	16	14	14	14	12	14	15	15	16	16	14	15	15	14	15	16	14	14	17	16	15	17	15	17	16	16	16	17	15	17	16	17	19	17	16	18	18	17	17	17	18	19	19	18	18	18	21	17	18	18	21	19	19	21	20	21	20	20	21	21	22	21	22	23	23	24	24	25	26	28	26	28	29	28	30	32	35	36	34	37	38	39	40	43	0	0	1	2	2	3	0	6	7	0	13	8	9	10	11	22	8	12	17	13	14	13	22	33	6	17	16	20	25	14	14	26	25	25	22	28	29	23	44	25	20	14	34	34	26	13	20	37	14	17	54	14	30	18	46	28	50	29	50	17	45	42	18	37	50	42	56	25	45	14	21	28	40	60	61	29	27	52	41	74	19	36	68	63	57	68	25	77	63	59	68	50	91	69	76	76	76	81	97	95	97	100	100	103	100	104	108	102	106	106	76	111	112	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	3	1	2	1	2	2	1	1	2	2	1	1	1	2	1	2	2	2	1	2	2	2	2	1	2	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2	1	1	5	1	3	3	4	2	1	1	4	1	2	2	2	3	1	2	1	2	2	4	2	2	3	2	4	1	3	2	3	3	3	2	1	1	2	2	1	3	2	1	2	1	1	8	1	2
54000	-853.765075036529765	-852.215735764857186	-1.549339271672557	0.000173883032947	0.000045987248221	0.264472314758872	0.499220028650863	1	1	3	2	3	5	6	6	7	9	11	11	10	11	10	12	12	14	11	13	15	13	13	17	13	12	14	13	13	14	14	15	15	13	14	15	14	16	16	15	13	15	12	15	15	14	14	15	16	14	16	16	17	16	17	15	17	17	17	16	14	19	17	17	17	19	17	16	17	16	19	19	18	18	17	21	17	18	19	20	19	18	21	20	20	18	20	20	20	21	23	20	22	23	25	24	24	25	28	27	30	29	29	30	33	34	35	34	39	38	39	40	43	0	0	1	2	2	3	0	1	7	0	13	1	9	10	7	15	6	6	8	13	14	16	16	43	3	8	22	11	12	14	14	6	50	8	20	28	29	46	40	19	7	10	3	19	61	16	20	29	30	17	50	30	42	44	36	28	50	48	50	18	34	31	39	48	17	53	56	12	45	31	14	38	57	60	61	12	17	21	56	60	60	56	86	75	57	68	44	77	24	81	93	74	83	89	71	42	12	26	97	97	88	100	100	100	102	101	103	103	105	102	97	111	112	1	1	1	1	1	1	1	2	1	1	1	6	1	1	2	2	4	3	3	1	2	1	1	2	3	2	1	2	1	2	2	3	1	3	1	1	1	2	1	2	4	4	4	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	2	1	1	4	2	1	1	2	4	3	1	2	1	2	1	2	2	1	1	3	2	1	1	1	1	1	1	4	6	4	5	2	2	5	1	1	2	2	2	3	3	3	4	9	1	2
54500	-880.480381156469548	-878.983769100809809	-1.496612055659682	0.000210297709614	0.000062466569283	0.297038752334199	0.480373564055370	0	0	2	2	4	5	5	8	7	10	12	11	9	12	11	12	12	11	14	12	15	14	12	17	12	11	13	13	13	14	14	14	15	14	14	14	14	14	15	16	15	15	13	16	14	14	16	15	16	14	19	15	16	17	16	15	17	16	17	17	17	19	17	17	18	17	17	17	17	18	18	20	18	19	18	20	17	18	20	20	16	17	21	17	20	19	20	20	20	22	21	21	22	23	22	25	24	25	27	27	31	30	31	29	33	34	36	34	38	37	39	39	43	0	0	1	2	2	1	0	1	7	0	13	3	9	10	13	13	26	8	25	13	10	16	13	45	6	3	13	23	12	14	14	17	18	25	16	20	29	28	45	34	13	30	3	33	17	27	28	29	14	6	84	30	14	8	27	36	34	48	33	33	50	42	33	48	33	31	56	43	32	42	14	47	24	60	39	71	43	49	47	54	26	41	86	18	60	68	60	77	84	33	86	60	86	39	43	77	43	65	97	97	97	100	100	100	103	100	100	103	102	103	51	110	112	1	1	1	1	3	3	1	4	2	1	2	5	1	1	1	1	1	2	2	2	2	1	2	2	3	3	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	5	1	1	1	2	1	2	4	2	1	3	4	2	1	1	1	2	1	1	2	1	1	2	1	2	3	2	2	3	3	1	1	1	1	2	1	2	1	2	1	1	3	1	1	2	2	1	4	1	2	2	4	2	4	4	2	1	1	4	2	2	1	1	3	3	2	4	3	9	1	2
55000	-903.478494380496272	-901.858145706779737	-1.620348673716551	0.000209101725026	0.000048413146071	0.231529156751879	0.612430021552428	0	0	3	2	4	5	6	8	8	8	12	11	11	12	10	10	12	13	14	12	15	13	12	16	10	13	14	14	11	13	14	15	13	14	14	14	13	16	16	15	14	15	14	16	12	16	15	17	15	13	18	15	16	17	16	14	18	17	16	16	17	17	17	14	18	19	17	17	17	17	18	20	18	18	16	21	17	19	18	21	18	17	21	19	20	20	19	18	20	21	22	19	23	23	24	23	24	25	28	27	30	30	30	31	31	34	35	35	36	39	39	39	43	0	0	1	2	2	1	0	3	7	0	16	8	15	10	7	9	3	12	26	15	30	16	16	43	3	6	20	16	9	14	14	6	17	8	22	20	29	11	43	33	20	30	12	34	8	27	23	64	10	45	59	30	14	18	11	20	19	29	33	50	75	42	59	29	50	49	36	25	34	42	70	38	19	18	34	88	32	70	28	74	60	46	86	39	57	68	60	8	69	81	86	60	91	61	9	32	88	26	97	97	97	100	100	100	103	105	103	105	108	100	97	101	112	1	1	2	2	2	3	1	2	1	1	1	1	1	2	2	1	3	1	1	1	1	1	1	1	4	3	2	1	2	1	1	4	1	3	1	1	1	1	1	1	1	1	2	1	2	1	1	2	4	1	1	1	2	2	2	1	2	2	1	1	1	1	1	1	2	2	2	6	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	5	1	1	1	1	1	3	6	3	3	6	2	1	3	2	1	2	1	2	2	2	1	5	5	4	2
55500	-886.841273183544331	-885.349429329402255	-1.491843854142112	0.000188442054536	0.000056624265950	0.300486354220748	0.476326668423125	0	-1	3	2	3	3	5	7	8	9	11	10	9	11	10	13	12	12	13	11	15	12	11	17	12	11	15	12	15	15	13	14	14	15	14	14	14	16	15	15	14	15	14	15	16	15	14	17	16	14	19	15	16	17	16	16	15	16	17	17	17	18	17	15	17	18	17	17	17	18	19	19	19	19	18	19	16	19	20	20	19	18	21	20	20	20	21	21	21	21	21	21	23	21	25	24	24	24	29	27	28	29	30	30	34	33	35	34	39	39	38	39	42	0	0	1	2	2	1	0	3	7	0	9	6	7	10	9	28	6	12	12	7	14	9	9	45	8	6	23	15	26	14	14	18	17	43	15	9	25	36	18	43	16	31	12	19	32	20	28	64	30	18	61	10	31	43	36	46	33	37	18	50	17	14	39	37	33	21	36	26	32	42	49	27	61	60	24	17	17	30	56	60	26	38	86	19	50	68	60	77	19	34	86	60	91	69	17	88	26	60	97	97	95	100	100	102	102	104	103	106	107	107	97	97	112	1	1	2	1	2	2	1	2	2	1	2	2	2	1	2	1	4	1	2	3	2	1	2	1	3	5	2	1	2	2	1	2	1	1	2	2	1	2	1	1	1	1	2	1	2	2	1	1	1	2	1	2	2	2	1	1	1	1	3	1	2	3	1	1	2	2	2	3	2	2	2	2	1	1	1	2	2	2	2	2	4	1	1	2	4	2	2	3	4	3	1	2	2	1	6	1	4	2	2	2	2	2	2	1	2	2	2	1	2	2	7	5	1
56000	-869.498402342609324	-867.953215199686156	-1.545187142923165	0.000188240206320	0.000050209287930	0.266729881524684	0.468457939480836	1	1	3	2	3	3	6	5	7	8	11	10	10	12	11	13	12	13	13	11	14	12	12	16	13	11	14	12	14	15	14	14	13	14	15	14	13	16	16	14	13	16	15	16	15	15	16	17	16	14	18	16	16	17	16	17	17	16	16	15	18	18	17	16	18	17	17	17	17	17	18	20	19	18	19	19	17	18	18	19	19	17	21	20	20	19	21	19	20	22	23	22	20	24	25	23	23	24	28	27	29	30	30	31	33	35	33	34	38	35	39	38	42	0	0	1	2	2	1	0	1	7	0	9	6	7	10	9	13	6	8	12	7	14	13	7	33	1	3	7	9	37	14	14	3	12	19	41	13	20	36	17	19	15	21	1	18	33	28	46	64	30	12	34	30	14	50	36	11	34	29	33	34	69	21	45	37	59	31	20	27	12	42	49	67	57	60	61	43	25	52	36	74	18	20	68	45	81	68	60	77	8	65	93	33	86	61	43	76	79	80	95	92	43	100	100	100	102	105	101	105	106	101	101	101	111	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	2	4	4	1	4	1	1	3	1	6	4	4	2	1	1	1	6	1	1	1	2	1	1	2	1	1	1	6	2	1	2	1	1	1	2	1	1	2	1	1	3	1	2	1	1	1	2	1	2	2	2	2	2	3	1	1	2	1	2	1	2	2	1	2	1	3	2	2	1	1	1	4	1	5	2	2	5	1	3	5	3	3	4	2	1	6	2	2	2	2	1	3	1	2	4	5	6	1
56500	-917.349219124369824	-915.571773387033090	-1.777445737336784	0.000222414199708	0.000040488797908	0.182042324461001	0.449864362629477	1	0	3	3	3	5	6	7	7	9	12	10	11	12	12	10	12	13	13	11	15	13	13	17	13	11	14	13	15	14	15	15	15	14	13	14	14	14	17	15	14	16	14	15	15	16	16	17	16	12	19	14	17	18	17	16	16	16	14	15	16	18	16	17	17	18	17	17	17	17	18	19	18	19	18	21	14	18	20	20	18	18	21	19	20	20	21	20	19	22	23	21	21	23	24	25	24	25	29	28	30	30	31	31	33	34	35	32	38	37	39	38	43	0	0	1	2	2	3	0	3	7	0	9	8	7	10	7	9	6	6	12	9	14	16	16	57	3	3	23	15	37	14	14	8	34	8	20	15	15	16	34	26	9	52	6	18	50	28	22	37	30	8	73	14	14	61	13	36	32	37	19	17	34	53	34	29	50	21	13	41	34	49	21	56	40	40	61	26	11	49	20	81	39	13	68	65	50	68	60	47	45	84	93	50	86	89	88	92	76	51	97	23	88	95	95	95	104	102	104	104	110	108	100	100	111	1	1	1	1	2	1	1	2	1	1	3	2	3	1	3	1	3	3	2	2	2	1	1	1	5	4	1	1	1	1	1	3	1	2	1	1	1	2	2	2	3	1	3	1	2	1	2	3	1	2	1	1	3	1	3	2	1	2	1	1	1	1	1	1	2	2	2	1	2	1	2	1	2	2	1	3	1	1	3	1	1	3	2	1	5	3	2	2	1	1	2	6	1	1	2	1	2	4	2	7	6	3	3	4	1	3	2	1	1	2	5	5	3
