step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84
15500	-346.955418774154793	-344.779696994553774	-2.175721779601001	0.000085741173487	0.000009905082223	0.115523054099342	0.607155856905548	1	2	4	5	6	6	5	4	10	7	7	8	8	10	10	8	8	9	10	7	10	9	11	8	8	11	11	11	12	9	13	11	12	11	13	11	14	14	12	12	15	14	14	13	16	15	14	16	14	13	17	16	16	19	17	18	17	19	16	16	18	17	15	16	17	18	18	18	20	18	19	20	17	20	19	20	22	22	21	21	24	25	23	27	0	1	1	8	7	3	1	1	2	4	7	7	11	7	12	10	11	6	13	7	5	10	20	6	5	1	14	18	9	8	33	22	26	21	36	9	16	30	21	36	25	26	30	33	63	15	29	16	14	21	41	49	10	62	37	60	39	41	37	43	73	44	39	31	28	49	40	46	41	48	62	45	23	70	67	65	69	71	70	71	61	79	54	82	1	1	2	1	1	1	1	1	4	1	2	1	1	1	1	1	1	2	1	1	3	2	2	1	1	5	1	1	1	2	1	1	1	1	1	1	2	2	1	1	3	1	2	1	1	3	1	3	2	1	1	1	3	1	2	1	3	2	2	1	1	2	2	1	3	1	4	1	3	1	1	2	3	1	1	1	1	1	1	1	3	2	2	1
16000	-358.623439262906743	-357.065958978710796	-1.557480284195950	0.000079613863480	0.000020713204478	0.260170824181282	0.590528289628708	1	3	3	4	5	6	6	6	10	8	7	9	9	9	10	8	9	10	9	7	9	10	11	8	10	11	9	11	12	9	12	11	11	10	12	10	14	15	12	14	15	12	15	13	14	16	13	16	15	16	18	16	15	18	16	18	17	19	19	19	17	16	17	18	18	18	19	17	19	20	19	20	20	20	19	21	21	21	20	22	24	24	25	28	0	1	1	1	2	3	2	2	4	4	4	11	11	4	13	7	11	19	7	1	6	7	12	4	14	1	2	4	15	20	4	17	14	20	36	10	29	14	9	28	23	15	40	29	13	53	23	53	32	33	55	35	36	43	44	46	45	50	38	68	36	32	30	22	48	48	36	31	64	48	48	40	64	65	63	58	65	63	66	79	60	71	80	82	1	1	1	2	2	2	1	1	4	3	1	2	2	2	1	1	2	1	2	3	1	2	1	2	1	4	3	4	1	2	3	2	1	2	2	1	1	3	1	2	2	1	1	1	3	1	1	1	2	2	1	1	1	1	1	1	1	2	3	1	4	2	3	3	1	1	2	3	1	2	1	3	1	1	1	1	1	3	1	1	2	2	1	2
16500	-324.824549342666330	-323.066357982454974	-1.758191360211353	0.000100868568988	0.000018858825850	0.186964344185779	0.618473649591020	1	3	3	5	5	7	6	5	9	7	7	8	9	8	9	9	10	9	9	9	9	8	8	9	11	11	11	11	13	11	13	12	11	12	13	9	15	15	14	13	15	14	13	13	16	14	15	16	15	16	16	16	12	19	16	15	17	19	18	17	18	17	17	18	18	19	18	16	20	19	19	19	20	19	18	21	22	21	22	23	24	24	24	27	0	1	1	2	1	5	1	2	2	8	1	5	6	7	22	7	22	8	7	6	6	7	11	7	2	16	6	7	13	15	27	6	11	26	20	11	31	30	27	9	42	32	19	27	34	16	42	41	35	29	56	24	1	43	42	32	47	23	31	38	43	39	38	55	55	37	62	53	63	49	62	29	50	45	55	72	55	72	69	74	73	39	54	83	1	1	1	1	2	1	3	1	3	1	2	2	1	1	1	2	1	2	1	2	1	1	1	1	5	1	2	3	2	1	1	2	2	1	1	1	1	3	2	2	1	1	3	1	2	3	1	1	1	2	1	3	4	3	1	2	1	6	2	1	2	1	1	1	1	2	1	2	1	2	1	3	2	1	1	1	3	2	1	2	1	4	3	1
17000	-350.963670445432854	-349.419698359607764	-1.543972085825076	0.000106818318185	0.000028563110535	0.267398991296796	0.579129056436978	-1	1	4	4	5	6	6	6	10	7	7	5	9	9	9	9	9	10	10	8	8	10	8	7	10	11	11	11	12	9	10	12	12	12	12	11	15	15	13	13	15	14	14	13	14	15	15	16	14	13	16	17	12	19	17	17	19	19	18	18	17	17	17	19	19	19	16	16	19	19	19	18	20	19	20	21	22	21	21	23	24	23	25	26	0	1	2	2	2	4	12	5	24	5	3	3	20	6	12	20	6	10	24	5	6	12	24	12	16	21	24	15	21	21	16	19	8	9	9	16	25	40	32	15	39	50	18	11	29	39	44	20	40	18	23	14	21	56	46	37	72	56	51	39	46	46	41	52	48	44	42	26	67	29	62	6	59	36	71	71	74	59	68	76	80	64	80	82	1	1	1	2	1	1	1	1	2	1	2	1	1	1	3	1	1	1	2	1	1	3	1	1	1	2	1	1	2	1	1	1	2	1	2	1	2	1	1	2	1	1	2	3	1	1	1	3	1	1	3	4	3	1	1	1	1	1	1	2	1	1	1	1	1	3	2	3	1	2	1	6	1	3	1	1	1	1	2	1	1	2	1	1
17500	-368.175193458897695	-365.968892749627400	-2.206300709270279	0.000098314699126	0.000011025634945	0.112146352913294	0.577459986607659	-1	1	3	4	6	5	4	6	11	6	8	7	8	10	8	9	9	9	9	6	9	10	10	9	11	10	11	11	13	10	11	11	10	12	12	11	15	12	12	13	15	13	13	12	14	15	14	15	15	16	17	16	16	19	17	16	18	20	18	17	17	18	17	18	18	18	18	17	20	19	19	19	20	19	19	21	21	22	21	23	23	22	25	28	0	1	2	2	3	2	3	4	18	3	5	7	10	16	20	8	8	15	2	1	12	10	13	12	18	17	17	4	9	10	23	19	8	23	28	21	42	23	21	28	32	34	13	23	31	29	38	40	27	42	41	37	34	66	25	18	52	41	49	29	39	35	35	52	35	17	60	48	72	63	48	24	57	64	63	56	54	59	62	34	77	73	77	78	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	2	4	1	1	1	1	1	1	1	5	1	2	1	1	1	1	1	1	1	1	2	1	1	1	3	1	2	1	1	1	3	1	1	1	2	1	2	2	1	2	2	2	4	2	3	1	3	4	1	1	1	1	2	5	1	1	1	2	1	3	1	7	1	1	3	4
18000	-339.487715149364362	-337.184248612132649	-2.303466537231692	0.000104691512324	0.000010720999231	0.102405620024816	0.634655377060017	0	3	2	5	5	6	5	6	10	7	7	7	8	8	8	8	9	10	9	8	10	10	10	9	9	10	12	12	13	10	13	12	11	11	12	11	14	14	12	13	15	15	15	13	15	15	14	17	14	16	17	16	15	19	16	17	19	20	17	17	18	17	17	19	19	17	18	17	16	18	20	17	20	20	19	21	22	22	21	22	23	24	25	27	0	1	1	3	2	2	2	4	16	5	5	3	10	2	10	12	20	16	5	5	3	15	19	3	7	5	11	9	17	10	35	26	14	25	22	3	31	8	12	19	38	44	24	22	37	33	39	45	23	15	50	27	40	66	37	34	67	61	38	34	26	46	30	67	37	39	55	45	49	52	60	34	65	53	68	59	74	35	60	74	54	77	61	78	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	4	1	1	4	2	3	3	1	3	2	1	2	1	1	1	5	1	4	3	3	1	1	3	1	1	2	1	1	2	3	1	2	1	1	1	3	1	1	1	2	4	1	2	1	2	2	1	1	1	1	2	2	1	2	1	2	1	4	1	1	2	2	4	3
18500	-311.359849604701878	-308.602642619115613	-2.757206985586272	0.000137978342119	0.000009734306849	0.070549527552712	0.670013852821771	1	2	3	5	4	7	6	5	9	7	7	6	9	9	9	8	8	9	10	7	8	9	10	8	11	9	11	12	13	9	13	11	11	12	13	11	15	15	13	12	15	12	13	12	16	14	14	15	13	15	16	17	14	18	17	17	19	18	17	18	19	18	17	18	19	18	18	18	20	20	18	19	20	20	19	19	21	23	22	21	23	24	24	24	0	1	1	3	2	4	5	2	6	5	4	5	20	4	7	5	8	20	24	4	8	10	13	5	12	10	7	7	32	17	42	24	26	30	32	9	36	7	33	23	49	26	42	15	47	42	32	53	18	27	32	37	40	45	46	37	40	41	45	48	62	51	40	48	68	35	51	45	60	45	52	40	64	66	60	55	73	72	65	76	57	78	70	57	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	2	1	2	3	1	1	1	1	1	1	1	1	2	4	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	5	2	1	2	1	1	3	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	2	1	2	1	2	2
19000	-344.358898552144865	-341.998635934347078	-2.360262617797768	0.000131156327387	0.000012763970682	0.097318756453493	0.589659882680608	0	2	3	5	5	6	5	4	11	7	8	9	8	9	9	8	10	10	7	7	9	9	10	8	11	11	11	12	12	10	12	12	11	11	11	12	15	14	13	14	14	14	15	13	16	16	14	17	14	15	17	17	16	19	16	18	16	20	19	17	18	17	17	17	18	18	18	16	18	19	18	20	21	19	17	20	20	23	20	22	24	24	24	25	0	1	2	3	2	8	2	2	10	7	5	4	10	5	19	4	8	20	5	4	6	11	20	10	13	5	2	14	11	11	35	15	17	18	15	17	29	11	25	26	36	36	44	30	42	39	13	17	36	49	44	41	49	32	18	75	40	70	45	55	13	43	40	43	68	53	17	40	53	41	62	62	53	39	12	74	43	31	66	68	80	79	46	80	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	3	1	1	2	2	1	2	1	1	3	5	2	2	2	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	2	3	4	1	1	2	1	1	3	2	1	1	1	1	1	6	1	2	1	1	1	4	1	1	2	1	2	3	4	3	1	3	5	1	2	1	1	5	2
19500	-349.644396394930538	-347.385929582880692	-2.258466812049851	0.000133497120592	0.000014249674840	0.106741439638938	0.625349850351194	1	2	4	4	6	6	5	6	10	8	7	7	9	9	8	8	9	10	9	7	9	9	10	8	11	9	11	11	12	11	12	12	11	12	11	12	14	15	13	13	15	14	14	13	15	16	13	16	14	15	17	17	14	19	16	17	18	20	17	18	19	18	17	19	17	19	19	17	20	20	18	18	21	21	19	20	22	22	22	22	24	25	24	27	0	1	2	2	4	4	3	3	13	3	7	6	20	11	6	12	24	20	7	2	20	24	22	3	14	6	11	10	24	19	9	14	6	23	14	13	22	40	20	28	21	23	36	16	14	8	31	43	32	21	24	48	16	72	44	41	21	48	38	55	37	48	17	41	32	53	59	45	60	72	55	6	31	54	41	61	60	73	58	67	66	79	80	74	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	2	1	1	2	2	1	1	1	3	1	3	1	3	2	1	3	2	5	1	1	1	2	6	1	3	1	2	1	3	2	1	1	2	1	4	2	2	2	1	1	1	1	1	4	4	1	2	1	1	1	1	1	3	1	1	3
20000	-369.472925573388807	-367.611890936611246	-1.861034636777548	0.000088322290150	0.000014414567795	0.163204189685947	0.728983034301434	0	2	3	4	5	6	5	4	11	8	7	6	7	9	9	8	8	10	10	5	8	10	10	7	8	9	11	10	12	10	12	11	11	12	10	12	16	15	12	13	14	14	12	14	17	14	15	16	15	16	18	17	15	18	16	16	17	20	18	18	17	17	17	18	18	19	19	17	18	17	19	19	19	21	19	20	23	21	21	21	23	25	23	24	0	1	1	3	4	8	1	2	16	6	7	8	6	6	21	5	13	5	24	1	7	12	10	5	13	11	11	17	24	17	8	35	26	35	26	26	47	40	24	32	9	32	23	36	53	22	44	44	40	40	41	53	33	37	46	29	41	70	39	45	13	42	38	55	61	54	31	47	49	29	60	60	68	75	32	64	53	70	75	66	50	83	80	55	1	2	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	2	2	1	2	1	1	1	1	2	1	1	2	3	1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	1	2	1	4	1	2	1	1	1	2	1	1	2	1	1	1	1	3	1	3	1	1	1	3	1	1	4
20500	-358.284717981539188	-356.172614166633366	-2.112103814905800	0.000124397914501	0.000015313838884	0.123103662514763	0.583514692130239	0	2	4	5	6	5	5	6	11	8	7	8	9	9	10	8	9	9	9	8	9	9	11	7	11	10	12	12	12	11	12	11	11	11	12	12	15	14	13	14	13	15	14	14	15	15	15	17	13	15	18	18	16	18	15	16	18	19	18	18	17	18	17	19	19	18	18	17	16	18	19	19	20	20	19	19	22	20	21	22	23	21	24	26	0	1	1	3	2	1	3	1	21	5	7	5	24	5	22	7	2	7	11	5	24	7	16	8	11	24	2	24	26	19	21	20	13	16	21	32	16	34	27	29	7	41	27	17	40	39	29	43	23	32	53	37	55	53	41	40	17	70	63	43	43	47	6	43	63	45	41	37	44	11	22	49	63	29	61	68	51	30	64	63	79	65	79	79	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	2	3	1	1	1	1	2	2	1	2	2	5	3	1	1	2	2	1	2	1	1	3	2	1	1	4	1	1	2	1	1	2	2	1	1	1	2	1	1	1	2	5	1	1	1	1	2	5	1	1	1	3	1	1	4	6	2	1	4	1	1	2	6	1	3	1	1	2	2
21000	-312.538632930751078	-310.273671644880153	-2.264961285870924	0.000119825977381	0.000012713275532	0.106097824613495	0.626960851082932	1	2	3	4	5	5	6	5	10	8	7	7	9	9	9	8	10	10	7	8	10	9	10	8	9	11	12	11	12	10	12	11	11	11	12	12	15	13	14	12	15	14	14	13	16	16	14	16	14	15	17	18	15	20	17	18	16	18	18	19	17	17	17	19	18	16	17	17	18	19	18	17	21	20	18	20	22	23	21	21	24	24	24	26	0	1	1	2	1	4	3	1	7	19	6	4	12	6	8	6	12	16	7	4	25	8	24	19	5	5	16	13	23	12	23	30	20	20	17	17	36	17	28	18	49	10	34	9	28	44	40	50	33	38	37	42	2	59	41	50	53	48	63	66	40	50	5	62	66	50	1	42	63	46	43	66	43	58	37	68	54	72	70	67	70	74	78	81	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	2	1	1	2	1	2	1	1	2	3	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	6	2	1	2	1	1	1	1	2	1	4	1	1	1	7	1	1	1	2	1	3	1	1	2	1	2	1	2	3	2	1	1
21500	-373.662313963358599	-371.919218588221781	-1.743095375136815	0.000249072879879	0.000047573715358	0.191003193045131	0.496858455504379	0	3	3	5	5	7	6	6	11	7	8	7	8	10	9	8	9	9	8	8	10	8	9	7	10	11	11	12	12	11	12	11	11	11	13	11	14	15	13	12	12	14	14	13	16	15	14	17	14	15	17	17	14	19	16	17	18	19	17	17	19	18	18	18	18	17	18	16	19	18	19	19	21	21	19	20	22	20	21	21	24	24	23	27	0	1	1	2	3	2	2	4	24	4	6	7	1	24	7	7	22	2	7	7	22	24	20	3	10	7	15	16	22	16	13	4	12	16	34	17	36	47	34	25	9	11	23	11	11	33	34	39	40	17	49	44	23	59	41	47	34	51	38	33	24	50	51	46	26	68	19	37	43	34	53	8	60	54	52	68	69	8	39	65	69	73	70	81	1	2	1	1	1	3	1	1	2	2	1	1	4	1	2	1	1	2	1	1	1	1	1	2	2	2	1	3	1	1	3	3	2	2	1	1	1	1	1	1	1	2	2	3	4	2	2	2	1	3	1	2	1	1	2	2	4	1	1	3	7	1	1	1	3	1	6	1	2	4	3	6	2	1	1	2	1	5	3	1	2	2	2	1
22000	-340.043066670232122	-338.347389980841228	-1.695676689390865	0.000044963298340	0.000009211150880	0.204859323496298	0.692298891029762	0	2	4	4	3	6	6	5	10	7	8	8	9	8	7	8	10	10	10	7	9	10	10	9	10	10	10	12	12	10	13	12	11	11	12	11	16	15	14	13	14	13	15	13	15	16	13	14	14	15	16	17	15	20	15	16	18	19	18	18	18	18	17	18	19	17	16	17	19	20	19	18	20	21	20	20	22	22	22	22	23	24	23	27	0	1	2	2	1	8	8	4	11	6	6	2	6	5	6	6	10	20	10	4	4	16	11	20	21	2	14	4	17	14	33	26	26	13	36	9	24	40	17	19	35	32	40	3	29	49	36	32	12	13	39	48	16	60	40	40	55	52	67	39	67	45	10	51	56	38	13	37	57	62	63	46	63	66	49	39	76	70	58	70	78	78	65	78	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	3	1	1	1	1	3	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	2	2	4	4	1	1	3	1	1	1	1	1	1	1	1	2	5	1	1	1	4	1	1	1	1	1	1	3	2	4	1	1	1	1	1	1	2	3
22500	-331.897008221266219	-330.014379125846631	-1.882629095419579	0.000205321974202	0.000032626463781	0.158903906449424	0.653684413353795	1	3	3	5	6	7	3	4	10	5	8	8	7	8	9	8	10	10	9	8	9	9	11	7	11	9	12	11	12	11	11	11	12	12	13	11	14	14	12	12	14	14	15	12	16	15	14	16	15	13	17	17	16	19	16	17	18	19	17	15	18	19	17	17	18	19	18	16	20	18	19	19	20	19	19	21	21	22	22	22	23	22	24	27	0	1	1	2	3	7	1	7	2	3	5	7	10	2	6	7	15	11	2	5	13	2	19	4	6	2	28	6	21	9	9	15	9	19	19	12	44	35	11	12	39	16	38	31	39	42	27	60	42	6	37	49	30	51	41	38	40	65	43	37	26	53	49	42	42	57	33	17	18	33	53	49	61	49	21	70	57	46	60	62	80	41	80	76	1	1	1	1	2	2	1	1	3	1	1	2	1	2	1	2	1	1	3	1	1	3	1	1	1	3	1	2	2	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	2	1	1	1	1	4	2	1	2	1	1	2	3	1	1	1	4	1	1	1	1	1	2	3	4	2	1	2	1	2	4	1	2	2	3	1	1	3	1	3
23000	-317.124131356047656	-315.172461930263239	-1.951669425784397	0.000117819170781	0.000017250484575	0.146414920939002	0.614347346637256	1	3	3	4	5	6	6	4	10	7	7	7	9	10	10	8	9	10	8	9	8	8	11	8	11	10	12	12	11	11	13	11	11	12	13	11	14	15	13	13	15	13	15	13	16	15	15	17	14	15	16	17	15	18	17	18	18	20	18	19	16	19	18	19	18	17	18	15	20	19	19	20	20	20	19	21	22	22	21	22	23	24	24	27	0	1	1	2	3	5	4	2	21	1	2	4	10	24	19	11	24	7	12	6	11	6	20	12	10	6	15	10	10	21	30	18	17	32	33	21	34	44	36	25	15	25	35	17	11	40	35	51	9	49	68	49	10	66	61	41	45	75	53	49	32	66	31	45	47	47	33	44	75	36	52	68	29	56	45	73	73	69	67	58	54	69	60	83	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	1	1	1	2	1	1	1	6	1	1	1	2	1	1	1	2	1	3	2	2	1	3	1	1	4	1	2	4	1	1	1	1	1	2	1	2	2	2	1
23500	-337.177830224256638	-335.235596598072505	-1.942233626184148	0.000122434338726	0.000018122568357	0.148018673073013	0.554393445586856	0	2	3	5	5	5	6	6	9	8	6	8	9	9	9	8	9	9	10	7	8	10	10	8	10	10	9	11	11	10	12	11	11	11	12	11	16	14	13	14	14	14	14	13	16	15	14	15	15	13	16	17	16	19	16	17	19	19	17	18	19	19	15	18	18	18	18	16	19	19	20	18	20	20	18	21	22	21	22	20	25	23	24	27	0	1	2	2	3	3	5	4	10	2	4	11	16	21	16	7	4	11	11	4	20	12	15	8	7	1	4	18	12	8	19	15	15	19	10	9	28	44	32	35	29	39	19	23	13	27	21	50	41	15	34	50	38	56	43	40	4	75	26	41	43	52	17	55	53	52	63	15	51	25	52	4	75	66	43	75	53	27	59	75	69	76	58	83	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	4	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	3	3	2	3	1	1	2	3	2	1	2	1	2	5	1	3	2	2	1	4	1	1	1	2	2	2	4	1	6	1	1	2	1	2	8	2	1	3	1	2	1
24000	-331.017458359505270	-329.018825634182747	-1.998632725322497	0.000116899139776	0.000016232737075	0.138861048132145	0.718223243676861	1	3	4	5	5	7	6	6	10	7	7	7	9	9	9	8	9	9	10	8	9	9	11	6	11	10	11	10	12	10	11	11	12	12	12	11	16	14	13	13	13	14	15	13	17	16	13	15	15	15	17	17	15	18	15	17	17	19	18	18	19	17	17	18	16	19	18	16	18	19	18	19	19	20	19	20	22	19	20	22	24	24	25	27	0	1	1	2	2	3	1	5	13	5	8	5	24	4	10	24	6	10	16	5	12	24	13	3	30	10	18	18	27	24	9	17	6	19	22	12	53	36	21	25	19	27	35	22	46	43	33	41	47	15	65	53	35	37	9	50	38	44	65	49	32	50	33	43	44	47	40	29	56	40	68	42	54	69	63	69	67	25	45	64	70	77	79	75	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	3	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	2	1	2	1	2	2	1	1	3	1	2	1	1	3	2	2	1	3	1	2	1	1	1	1	2	4	1	2	3	1	2	3
24500	-299.138649732564488	-296.557256479801481	-2.581393252762994	0.000112532405075	0.000009095045312	0.080821566956451	0.865187129859044	0	2	3	5	6	7	5	5	11	8	7	9	8	9	8	9	9	9	10	9	9	7	11	7	10	11	12	11	11	10	13	10	11	12	13	11	15	14	13	13	14	14	15	14	16	16	15	15	15	16	18	15	16	19	16	16	18	17	18	18	19	18	16	17	17	19	18	16	19	20	19	19	21	20	20	20	22	23	22	23	23	24	24	26	0	1	2	3	3	8	3	1	12	8	4	6	5	24	24	11	11	11	12	10	10	8	16	7	11	16	25	17	12	13	9	21	16	25	36	21	34	31	25	27	33	31	39	24	35	49	31	35	34	40	56	41	35	59	52	38	48	47	55	45	45	46	40	44	52	68	38	47	65	50	53	42	75	59	69	56	74	73	69	77	73	66	66	82	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1
25000	-358.305183092365780	-355.959396662624272	-2.345786429741527	0.000087954493796	0.000008670284624	0.098576937347016	0.572457100304440	1	2	4	4	6	6	5	4	8	7	6	9	8	9	10	8	9	9	9	9	10	10	11	8	10	11	11	11	12	9	12	12	11	12	13	12	14	13	12	14	14	13	13	13	17	16	14	15	15	15	17	18	15	20	17	18	17	19	17	18	18	18	17	17	18	18	17	18	20	18	18	17	21	19	20	20	22	22	21	21	24	23	24	26	0	1	1	2	3	3	1	2	10	7	2	7	3	6	20	8	8	10	7	10	20	13	30	8	4	14	14	10	8	13	23	27	24	15	23	13	12	23	30	38	31	13	23	27	48	47	6	18	38	16	37	40	10	46	34	55	26	43	37	15	40	51	50	47	67	34	47	34	71	45	44	34	54	72	66	66	59	48	72	72	54	43	73	70	1	1	1	1	1	2	2	1	1	1	2	2	2	3	1	2	2	1	1	1	1	2	1	2	2	1	1	2	4	1	1	1	1	1	1	2	3	1	2	1	1	3	1	1	1	1	3	4	1	4	1	2	5	2	3	1	3	3	2	5	2	1	1	1	1	3	3	2	1	1	3	3	1	1	1	2	3	4	1	2	2	5	1	3
25500	-343.452060273909183	-341.399642743954416	-2.052417529954771	0.000093621548549	0.000012263863397	0.130994024207551	0.629565110986298	0	2	3	3	4	6	5	4	11	7	7	7	8	10	8	8	9	9	10	7	9	8	11	9	8	10	12	10	12	10	9	11	11	11	12	11	16	15	12	13	14	15	14	13	17	16	14	17	14	15	17	17	15	18	17	17	18	20	18	18	19	17	17	16	18	18	19	17	20	19	19	20	20	20	19	21	22	21	21	22	23	24	24	27	0	1	1	1	3	8	5	4	15	7	5	4	6	6	12	3	6	11	8	2	11	2	31	20	2	12	14	16	19	21	11	31	22	11	36	18	21	40	30	14	20	44	11	27	37	43	40	37	40	27	64	38	16	52	42	42	37	54	46	62	41	38	27	14	49	45	37	9	68	48	48	66	51	55	47	62	40	39	72	43	63	78	80	76	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	2	1	3	3	1	3	1	1	2	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	1	3	1	1	1	1	1	1	2	1	1	3	1	1	1	2	1	1	1	2	1	2	3	1	1	1	2	2	1	1	1	2	2	2	1	3	4	1	3	2	2	1	3
