step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71
24000	-410.564823565828249	-417.420311516787649	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624174444619082	1	3	5	4	6	6	5	7	9	11	10	11	9	10	12	12	16	13	15	13	15	16	17	20	20	20	20	22	24	23	22	21	24	26	26	26	27	27	31	28	33	33	31	30	32	34	32	34	34	35	34	36	34	34	37	39	38	40	39	37	41	39	41	42	40	43	46	46	46	45	50	0	1	2	1	7	2	2	7	6	6	6	6	5	6	9	14	10	12	15	12	16	16	9	12	23	22	23	27	31	26	22	22	26	31	22	30	31	36	38	38	39	45	36	40	39	43	44	44	42	39	47	49	42	44	53	52	53	57	55	54	56	42	58	61	57	64	70	64	64	61	64	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1	1	3	1	1	1	2	2	4	5	2	2	2	1	1	2	2	3	2	2	3	1	2	1	3	1	1	1	3	1	1	2	1	2	1	2	1	2	1	2	2	3	2	1	1	2	1	2	1	1	1	1	1	2	2	1	4
24500	-429.356752759945266	-436.212240710904666	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.504308123862568	2	4	5	3	6	7	5	7	10	9	11	11	12	12	13	13	17	12	16	13	16	17	18	19	19	21	21	22	23	22	23	23	25	26	25	25	26	27	28	27	33	31	31	31	32	33	34	34	34	35	35	36	34	35	37	39	39	38	39	38	40	40	41	42	41	44	46	47	45	47	51	0	1	2	1	7	1	2	5	6	6	6	10	8	10	9	14	15	9	9	12	16	16	9	10	23	22	25	27	26	22	22	22	30	22	31	30	31	36	36	22	42	40	40	38	38	43	38	45	42	43	40	42	45	44	53	55	54	52	55	44	56	53	62	61	57	61	64	64	56	69	64	1	1	1	1	1	2	1	1	1	1	2	1	3	2	2	1	2	1	3	1	1	2	4	4	1	2	1	1	1	3	3	3	2	4	1	1	2	1	2	5	1	2	2	2	3	1	3	1	2	2	3	2	2	2	2	1	2	1	2	3	1	2	1	1	1	2	3	2	4	1	4
25000	-432.388850525086923	-439.244338476046323	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552495793446611	2	3	4	4	4	6	6	8	10	10	10	12	11	12	11	12	16	13	16	15	15	17	18	19	19	21	20	21	24	21	22	23	24	26	25	26	27	27	31	29	33	33	30	29	34	32	32	32	33	35	35	35	35	36	37	39	39	40	39	40	40	40	41	39	42	43	46	46	46	46	52	0	1	2	1	2	1	5	7	6	6	6	10	8	6	9	10	15	10	9	12	10	21	15	12	23	21	25	27	26	22	22	30	30	30	26	26	31	36	36	38	38	47	36	38	39	43	44	38	43	46	48	42	42	48	53	53	26	52	52	41	64	49	56	55	56	58	62	66	65	56	69	1	1	1	1	1	2	1	1	1	2	2	1	2	2	1	2	2	2	3	2	2	1	3	4	1	3	1	1	1	3	2	1	2	2	2	2	3	1	1	2	3	1	2	1	2	1	2	2	2	2	2	1	1	2	2	2	7	2	2	4	1	3	2	1	1	2	3	2	2	3	3
25500	-429.866993122419217	-436.722481073378617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538329939414077	1	2	3	3	6	6	5	7	9	11	11	11	11	13	11	12	16	14	14	15	15	17	17	19	19	20	21	22	24	21	23	23	23	26	24	27	27	28	31	26	32	30	31	30	33	33	33	34	33	36	34	35	34	36	38	38	37	40	39	38	41	40	41	40	41	43	46	46	45	47	49	0	1	2	1	7	1	2	2	6	6	6	6	7	12	9	11	15	15	15	12	16	21	19	20	23	22	25	27	22	22	26	30	26	26	26	29	31	36	36	30	38	36	36	40	42	38	44	44	42	36	44	43	45	48	45	53	53	56	54	51	57	56	56	57	49	64	55	66	64	68	61	1	1	1	1	1	2	1	3	1	1	2	2	3	1	2	1	3	1	1	2	1	1	2	1	1	2	1	1	3	1	2	1	1	3	2	1	3	1	2	2	1	1	2	1	2	2	2	2	2	3	2	3	1	1	2	2	1	2	2	2	2	1	2	2	4	1	3	2	2	1	3
26000	-394.283476646524093	-401.138964597483493	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595550495571323	2	3	4	4	5	6	6	7	9	10	10	11	11	12	11	12	16	13	16	14	14	17	18	19	19	21	20	22	22	23	22	23	24	26	25	28	27	27	31	28	33	32	30	31	33	33	32	33	33	35	35	36	34	35	37	38	37	39	39	39	41	39	41	42	40	43	45	47	45	46	49	0	1	2	1	2	1	5	5	6	6	6	10	7	6	6	10	18	15	9	12	16	21	19	20	23	22	25	27	26	26	22	26	31	29	26	38	31	30	36	26	39	36	40	38	39	43	40	47	39	49	44	42	45	48	42	53	53	52	55	44	57	45	44	56	56	64	66	70	65	61	67	1	1	1	1	1	2	1	1	3	2	2	1	2	2	2	1	1	2	3	2	1	2	1	2	1	2	1	1	1	1	2	1	1	2	2	1	3	2	2	3	1	2	1	3	1	2	2	1	2	2	2	2	1	2	2	2	1	2	1	4	2	2	6	2	1	1	1	1	3	2	2
26500	-438.853552279499638	-445.709040230459038	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.483165015358131	1	2	5	3	5	6	6	7	8	10	12	11	12	13	12	12	16	14	17	13	15	17	17	18	19	20	20	21	24	21	22	23	25	27	24	27	27	28	31	28	34	32	30	29	33	33	33	33	34	34	35	35	34	35	37	38	38	40	38	39	40	38	41	42	42	44	46	44	45	47	51	0	1	2	1	2	1	5	7	1	6	10	10	5	10	6	10	10	15	15	12	16	21	10	20	23	22	25	27	31	22	26	26	26	31	31	30	31	30	38	36	47	38	38	40	36	43	44	40	47	38	40	38	46	46	52	49	53	52	49	51	53	49	62	57	55	65	61	57	64	61	52	1	1	2	1	2	2	1	1	2	3	1	1	3	2	3	1	3	1	2	1	2	1	2	3	1	2	1	1	1	2	2	1	3	3	1	2	2	2	2	1	1	2	1	1	3	3	2	2	1	3	3	3	1	2	1	2	1	3	2	2	4	2	2	2	3	1	2	2	1	4	9
27000	-429.548043894386979	-436.403531845346379	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586071012716222	2	3	4	4	6	6	5	7	10	10	12	11	11	13	13	12	16	13	17	15	16	18	18	20	20	21	20	21	23	23	23	24	24	25	25	28	25	28	30	29	33	31	30	30	33	34	33	34	34	33	33	36	35	35	37	38	39	40	37	40	41	41	42	40	39	42	46	46	43	44	50	0	1	2	1	7	1	2	5	6	6	10	10	8	16	9	10	15	9	9	12	9	21	17	20	23	22	23	27	26	26	26	30	26	29	29	30	26	30	38	36	36	39	36	40	42	39	44	36	45	38	44	45	36	44	49	53	55	52	38	51	57	53	42	57	53	56	69	62	65	69	69	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	2	1	3	2	4	1	2	2	1	2	1	1	1	1	1	1	2	1	1	2	2	3	1	1	2	1	1	1	1	3	2	4	1	3	1	2	2	2	3	2	1	3	3	4	1	3	6	1	2	2	2	3	2	1	2
27500	-408.972281462252624	-415.827769413212025	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606182190038040	2	3	5	4	4	5	5	7	9	9	10	10	12	12	12	13	16	13	14	14	16	18	18	21	19	20	20	22	23	23	22	23	25	26	24	28	27	28	32	27	33	31	30	30	33	32	34	34	34	36	32	35	35	35	37	39	39	40	40	39	41	41	42	41	41	43	46	45	44	46	51	0	1	2	1	2	1	5	7	6	6	6	10	8	10	10	14	15	9	15	11	14	16	15	21	23	21	23	27	26	26	26	26	30	21	31	40	35	40	36	30	51	34	36	38	42	36	44	44	45	43	40	49	45	40	52	42	53	45	53	54	53	48	59	56	59	62	64	61	65	68	68	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	1	2	2	1	2	3	3	2	3	1	3	1	1	1	1	1	2	1	5	2	1	1	1	2	2	1	3	1	1	1	2	2	2	1	2	2	1	1	4	1	4	2	3	3	2	2	4	1	1	1	1	2	2	2	1	3
28000	-396.224781441935590	-403.080269392894991	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562143057599658	1	3	4	3	4	6	5	8	9	10	12	12	11	12	12	13	16	13	16	15	16	17	18	20	19	20	20	21	24	22	22	23	24	26	25	28	26	27	31	28	34	33	32	30	34	34	33	32	34	35	33	35	34	35	38	39	36	41	39	39	41	40	41	41	40	43	46	46	45	46	51	0	1	2	1	2	1	5	7	6	6	10	6	8	10	9	14	18	9	15	10	14	14	19	20	23	21	25	27	30	22	22	26	30	26	30	38	31	22	36	22	43	48	36	38	42	39	38	44	36	46	44	45	38	51	42	55	49	42	45	51	57	52	59	57	55	64	61	64	61	61	68	1	1	1	1	1	1	1	1	1	2	1	3	1	2	2	1	1	2	2	2	2	2	1	3	1	2	1	1	1	3	2	1	1	3	2	1	2	4	2	5	1	1	2	2	1	1	2	1	3	1	2	1	4	1	2	1	1	4	2	4	2	2	1	2	1	1	2	2	2	3	2
28500	-417.764059641242000	-424.619547592201400	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.513018684738884	2	3	4	4	6	6	5	7	10	10	12	11	12	12	12	14	17	13	15	14	15	17	17	21	19	21	18	20	21	23	22	23	24	26	25	26	26	27	29	28	33	32	31	29	31	34	33	32	33	35	34	36	34	34	38	37	39	40	39	39	40	39	41	41	41	41	43	45	45	45	51	0	1	2	1	7	1	2	7	6	6	10	10	8	9	9	14	9	9	15	10	16	14	19	20	23	22	23	27	22	21	29	29	30	26	30	30	30	36	26	26	36	45	39	38	38	43	40	44	45	43	48	49	39	44	53	42	55	59	52	51	57	56	62	55	57	57	61	62	65	64	61	1	1	1	1	1	3	1	1	2	2	1	1	3	1	1	1	3	2	1	2	1	3	1	3	1	2	1	1	2	4	1	1	1	3	1	2	2	1	4	2	2	1	1	1	2	2	2	2	1	2	1	2	2	2	2	3	1	1	2	3	1	1	1	2	1	1	2	3	2	2	4
29000	-409.073592108027128	-415.929080058986528	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519617193710414	2	3	5	4	4	5	5	6	9	10	11	11	11	11	13	11	17	14	15	14	16	17	18	20	19	21	20	21	22	22	22	24	24	24	24	26	27	28	31	28	33	31	32	30	33	33	33	34	33	35	33	35	35	35	37	38	38	41	40	40	41	40	42	42	41	43	44	46	46	46	51	0	1	2	1	2	1	5	5	6	6	9	9	5	6	14	10	18	9	15	6	16	21	20	14	23	21	25	27	26	22	26	26	26	30	31	30	31	36	30	30	40	40	39	38	42	38	44	44	42	43	44	42	49	44	53	53	55	56	54	54	57	41	59	57	56	61	64	66	65	67	68	1	1	1	1	1	1	1	1	2	3	1	1	2	3	1	1	2	3	1	5	2	1	1	3	1	3	1	1	1	2	1	1	2	1	1	2	2	1	3	2	2	2	1	1	1	2	2	2	2	2	2	2	1	2	2	2	1	2	4	2	1	3	1	2	1	1	1	2	2	1	3
29500	-409.738516293401403	-416.594004244360804	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565921397497135	2	3	4	3	4	7	6	8	10	11	9	11	11	11	13	13	16	11	15	14	15	18	18	19	19	21	20	21	23	22	23	23	22	25	25	26	28	27	31	28	34	31	31	30	33	33	33	34	33	36	34	35	34	36	36	38	38	39	39	36	42	39	39	41	42	43	47	46	46	45	51	0	1	2	1	2	1	5	5	6	6	6	6	8	6	9	14	15	9	15	10	16	21	19	14	23	22	25	27	26	22	33	26	22	30	31	29	31	36	38	38	42	38	33	36	43	39	43	47	39	46	47	45	42	47	53	55	55	52	49	44	57	55	52	57	43	64	66	62	65	61	70	1	1	1	1	1	3	1	2	2	2	1	2	2	2	2	1	2	1	1	1	1	1	2	4	1	2	1	1	1	2	1	1	3	1	1	1	2	1	3	1	1	2	4	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	2	1	4	1	3	3	1	1	2
30000	-402.861459622104746	-409.716947573064147	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650742541297171	1	3	5	4	5	7	6	8	9	9	11	11	11	13	12	13	15	14	16	14	15	17	18	21	19	20	21	21	24	23	22	23	24	26	25	27	27	26	31	29	33	31	32	30	33	34	33	33	34	35	35	36	34	35	37	38	38	40	39	38	41	40	42	40	41	43	46	45	45	46	52	0	1	2	1	2	2	5	5	6	6	6	6	8	10	9	11	15	15	15	12	11	21	19	20	23	22	25	25	26	26	26	14	26	29	31	30	31	26	36	38	44	38	39	40	42	39	44	44	43	43	41	49	41	44	45	53	53	57	56	51	64	56	58	55	57	61	64	64	65	66	67	1	1	1	1	1	2	1	2	1	1	2	2	1	2	2	1	2	1	1	2	3	1	1	3	1	2	1	1	2	1	2	4	2	1	1	2	3	2	2	2	3	2	1	1	2	2	2	2	1	2	1	1	1	2	3	2	2	1	1	1	1	1	1	1	2	1	3	2	2	3	2
30500	-410.970980343743406	-417.826468294702806	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634040061780055	2	3	5	3	6	7	5	7	10	10	11	11	11	13	12	14	16	14	16	13	15	18	18	20	19	21	20	21	21	22	21	24	24	25	22	26	28	27	31	29	30	32	31	30	34	34	33	33	34	36	34	36	34	32	38	39	38	40	38	38	42	41	41	41	41	43	46	44	45	46	51	0	1	2	1	7	1	2	7	6	6	6	6	5	10	9	14	18	9	15	12	10	21	19	10	23	22	25	27	21	29	22	29	22	26	29	22	36	36	38	34	40	39	40	36	42	43	40	36	42	46	54	42	42	44	53	53	42	52	49	48	64	56	56	56	52	56	61	61	68	68	68	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	1	2	3	1	2	2	1	5	1	3	1	1	2	1	1	1	3	2	1	3	1	1	2	2	1	1	1	2	1	2	2	5	1	2	1	2	1	1	2	2	2	2	2	2	1	1	1	1	4	2	2	1	1	2	2
31000	-436.016942732615291	-442.872430683574692	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601228103245464	2	3	5	4	6	5	4	7	9	10	11	10	10	12	13	13	15	13	15	14	14	17	18	20	19	21	19	21	24	22	23	23	23	26	24	28	27	28	31	27	33	33	31	30	34	33	32	33	33	34	35	35	33	35	37	37	39	40	38	39	42	40	41	41	41	44	46	46	45	44	51	0	1	2	1	7	1	2	7	3	6	10	6	8	12	9	14	18	9	15	6	10	21	9	20	23	21	23	27	30	22	22	22	26	29	26	30	34	40	38	26	39	36	36	40	49	36	44	47	39	36	44	49	39	47	53	42	55	45	49	51	56	45	55	57	55	62	57	65	61	57	61	1	1	1	1	1	2	1	1	2	2	1	4	1	1	3	1	1	2	2	4	3	2	2	2	1	5	1	1	1	2	3	3	1	2	1	2	1	1	2	3	1	3	2	2	1	3	1	1	1	2	3	1	1	1	2	2	2	3	2	2	3	3	2	1	2	1	4	3	1	3	5
31500	-411.433092378479557	-418.288580329438958	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602440983087012	2	3	4	4	4	6	5	8	9	9	10	12	11	12	13	13	16	13	17	15	15	17	17	20	19	21	19	21	23	23	23	24	24	25	25	27	26	28	31	28	32	30	30	31	34	33	32	34	32	35	35	34	34	36	38	38	37	40	39	39	42	40	41	41	41	43	43	46	46	46	51	0	1	2	1	2	1	5	7	6	6	6	10	5	11	9	14	18	6	18	12	16	21	18	20	23	22	23	27	26	26	26	31	31	31	26	30	31	36	43	36	38	38	36	40	42	44	40	47	42	43	52	42	49	48	42	52	53	50	54	48	57	59	45	45	57	64	64	65	61	56	69	1	1	1	1	1	2	1	1	2	2	2	1	2	1	2	1	2	3	2	1	1	1	2	3	1	2	1	1	1	1	2	1	1	1	3	2	2	1	1	1	1	1	2	2	2	1	3	1	2	3	1	2	1	1	5	2	1	3	2	3	2	1	2	3	1	1	1	2	2	3	2
32000	-452.288876992535904	-459.144364943495304	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.481607827410630	1	2	4	4	5	6	4	7	10	10	10	12	12	13	12	13	17	14	16	15	15	16	17	20	19	20	20	21	23	22	22	22	24	26	25	26	27	26	31	28	33	31	32	31	34	34	34	33	33	36	35	35	34	35	37	39	38	40	39	39	42	39	40	42	42	43	45	45	45	45	49	0	1	2	1	7	4	2	7	6	6	6	10	8	11	11	10	15	9	9	10	10	16	9	10	23	22	25	23	26	26	21	26	26	26	30	31	35	29	40	36	38	38	39	40	42	43	48	44	42	43	38	49	43	38	53	53	45	56	52	54	57	53	49	57	55	61	66	56	65	61	70	1	1	1	3	1	1	1	2	2	3	2	1	2	1	1	1	2	2	2	2	3	2	5	4	1	2	1	1	2	2	6	1	1	3	2	2	1	1	2	1	2	3	1	2	2	2	1	1	1	2	4	1	1	5	2	2	1	1	1	3	2	5	3	2	2	1	2	2	2	2	1
32500	-418.412331207380873	-425.267819158340274	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550963610029835	2	3	4	3	6	6	4	7	9	10	11	12	11	12	12	13	17	12	16	14	16	17	18	18	19	21	20	21	22	23	23	23	24	26	24	27	27	28	32	27	32	32	31	30	33	33	33	33	33	34	35	36	34	34	37	38	39	40	38	39	42	39	41	41	41	44	47	46	46	47	51	0	1	2	1	7	1	2	5	6	6	10	10	5	11	10	14	9	6	15	14	16	16	19	20	23	21	25	27	22	26	22	26	29	29	29	30	26	26	36	22	36	43	38	38	42	43	38	44	42	41	38	49	42	38	53	53	59	52	43	51	57	49	56	62	53	64	65	65	57	68	66	1	1	1	1	1	2	1	1	2	2	1	1	3	1	1	1	3	2	2	1	1	2	1	3	1	3	1	1	2	1	2	1	1	2	1	2	3	3	2	5	2	1	2	2	1	2	3	2	1	1	4	2	1	3	1	2	1	2	5	2	2	3	1	2	3	2	3	3	4	1	4
33000	-442.325153160410139	-449.180641111369539	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514895510580772	2	3	4	4	6	6	5	7	9	10	10	12	9	13	12	13	17	13	17	14	16	17	18	20	19	20	20	22	24	22	22	23	23	26	24	28	27	28	31	28	33	32	30	30	34	33	32	34	31	35	34	36	35	35	37	38	37	41	39	39	42	37	41	41	41	44	46	46	43	46	52	0	1	2	1	7	1	2	7	6	6	9	6	7	10	11	10	9	9	15	12	16	16	17	10	23	21	25	27	26	26	22	22	22	26	26	22	31	29	26	22	40	49	38	38	42	43	44	47	40	43	38	49	44	47	53	57	42	59	52	39	55	49	45	55	56	53	53	61	52	69	70	1	1	1	1	1	2	1	1	2	3	1	2	2	1	1	1	3	2	2	1	2	3	1	4	1	2	1	1	2	1	2	3	3	3	2	7	2	2	4	5	2	1	1	1	1	2	1	1	2	2	2	2	3	2	1	1	3	1	2	3	2	2	3	2	2	4	6	2	4	1	3
33500	-426.151073651808247	-433.006561602767647	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.539681957661594	2	3	5	3	5	6	6	8	10	9	11	11	12	12	12	14	16	14	17	13	15	17	19	20	18	21	20	22	23	22	20	24	24	26	25	28	27	26	31	28	33	31	31	30	32	34	32	34	33	36	32	35	34	35	37	37	38	39	39	39	41	41	42	42	41	43	45	45	45	46	49	0	1	2	1	2	1	5	2	6	6	10	10	7	10	9	10	18	9	15	11	11	21	25	21	15	16	25	25	22	31	22	30	29	21	26	26	29	29	36	38	43	38	40	36	36	43	44	47	42	43	40	49	45	40	53	42	53	55	53	51	55	57	55	59	56	61	61	64	57	66	70	1	1	1	1	1	2	1	2	2	1	2	1	3	1	2	2	1	2	2	1	2	1	1	3	4	2	1	2	5	1	2	1	1	5	2	3	3	2	2	1	1	2	1	1	1	2	1	1	1	3	2	1	1	4	2	3	2	1	3	3	2	1	2	2	2	1	2	2	3	2	1
34000	-420.747522435758242	-427.603010386717642	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599414236202633	2	3	5	4	6	6	5	7	9	10	12	12	12	12	12	13	16	14	17	14	15	17	18	20	17	19	20	21	24	22	23	24	24	26	25	26	27	28	29	28	34	32	31	30	34	33	33	32	34	36	34	36	35	36	36	38	38	40	39	38	42	38	41	41	41	43	47	46	45	45	51	0	1	2	1	7	1	2	7	6	6	10	6	8	9	9	14	9	15	9	12	16	12	25	12	15	21	23	27	21	26	30	30	26	22	29	29	34	36	36	36	42	38	39	40	42	36	44	40	42	39	48	42	42	44	42	53	49	46	49	47	58	55	59	52	55	61	66	61	64	57	68	1	1	1	1	1	2	1	1	2	1	2	3	3	1	2	1	3	1	3	1	1	2	1	3	2	2	1	1	4	2	1	1	2	3	1	1	1	1	2	1	1	2	1	1	2	4	2	2	2	3	1	2	1	3	2	2	3	3	3	2	1	1	2	2	3	1	3	3	2	3	2
34500	-446.411647929671744	-453.267135880631145	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544555126670998	2	3	5	4	6	7	5	7	9	11	12	10	12	13	12	14	17	14	15	15	16	18	19	19	17	20	21	20	22	21	22	23	25	25	26	27	27	26	29	28	34	32	31	31	33	34	34	34	33	35	35	36	35	35	37	39	39	41	38	40	42	41	42	41	42	44	45	45	45	47	50	0	1	2	1	7	1	2	7	6	6	6	6	5	12	9	10	18	9	9	10	15	14	25	12	19	22	25	25	26	22	22	31	22	31	22	26	26	22	33	36	39	39	39	39	42	43	39	44	42	43	48	40	45	44	53	53	55	56	42	48	57	56	59	57	57	64	65	57	64	64	55	1	1	1	1	1	3	2	1	1	2	2	2	3	2	1	1	2	2	3	2	3	2	1	6	1	1	1	1	1	1	2	1	3	1	3	4	4	5	2	1	4	2	1	1	1	2	3	2	1	2	1	4	1	2	1	2	1	1	2	3	2	1	2	2	2	2	2	2	2	4	6
35000	-436.590873293935886	-443.446361244895286	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535169796294538	2	3	4	3	5	6	4	7	9	10	12	9	9	12	13	14	17	13	16	12	13	17	19	20	18	21	19	21	24	23	21	24	24	25	25	27	25	27	32	28	31	32	29	30	34	33	33	33	34	34	34	36	33	35	37	38	37	41	39	39	41	40	42	42	42	43	47	46	45	46	51	0	1	2	1	7	1	2	7	6	6	10	6	8	10	10	21	15	9	15	12	14	21	25	20	9	21	25	25	22	26	22	22	22	26	31	29	31	34	38	38	38	36	38	40	48	43	44	38	53	43	47	49	42	44	53	53	52	62	49	51	56	49	56	52	61	59	66	61	65	59	61	1	1	1	1	1	2	1	2	2	2	1	2	2	2	2	1	2	2	1	2	1	3	1	3	4	4	1	2	3	1	2	4	2	2	2	2	2	1	2	1	1	3	1	1	1	2	2	4	1	3	1	2	1	2	2	2	1	1	2	2	1	2	2	3	1	1	2	2	2	3	3
35500	-420.897538181858579	-427.753026132817979	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589433935824270	1	3	4	2	6	6	5	6	9	11	12	12	11	13	13	13	16	13	16	13	15	17	19	18	18	20	20	21	24	23	22	24	24	27	25	27	27	28	31	28	34	32	30	30	34	33	33	33	32	34	35	35	34	35	36	37	38	41	40	39	41	39	41	42	40	44	46	47	45	46	50	0	1	2	1	7	1	2	7	6	6	9	6	7	6	12	12	15	9	12	12	16	21	25	20	19	22	25	27	31	22	26	22	26	29	31	30	35	36	43	36	48	38	36	36	49	43	44	44	44	43	44	49	42	44	53	55	55	59	53	54	53	45	62	57	57	64	61	64	61	57	70	1	1	1	1	1	2	1	1	2	3	3	3	4	4	1	1	2	1	2	1	1	1	1	3	1	2	1	1	1	3	2	4	2	1	2	2	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	2	2	2	2	1	1	1	3	3	4	3	1	2	2	1	2	3	1	3	2
36000	-404.575360765063579	-411.430848716022979	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569552227823303	2	3	4	4	6	6	5	7	8	10	10	11	11	11	12	13	16	14	17	13	15	18	17	20	16	21	20	22	24	23	20	23	24	25	26	25	27	26	30	28	33	30	32	30	31	34	32	34	33	35	34	35	34	34	37	38	38	39	39	39	41	41	40	42	42	43	46	46	46	45	51	0	1	2	1	7	1	2	7	6	9	6	6	5	10	6	14	18	9	12	11	16	21	25	20	18	22	25	27	21	22	22	26	26	26	30	29	29	36	36	38	39	38	42	40	42	43	40	44	45	43	47	45	49	40	53	53	52	52	56	48	57	59	55	57	61	64	70	61	65	61	56	1	1	1	1	1	2	1	1	1	1	2	3	2	1	2	1	1	3	4	1	1	2	1	3	1	2	1	1	5	2	1	1	2	2	2	1	2	1	2	1	2	2	1	1	1	2	2	2	2	2	1	1	1	3	2	2	1	2	1	3	2	1	1	2	1	1	1	2	2	2	6
