step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99
50000	-568.054618097831280	-574.910106048790681	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573540447397022	-1	1	3	2	5	4	8	6	5	7	9	9	7	10	11	12	11	11	13	11	13	12	12	12	10	10	13	14	14	14	14	13	14	16	14	14	16	16	16	18	14	14	16	15	17	19	16	17	16	15	17	16	16	18	18	16	16	17	15	18	18	19	18	18	18	18	19	18	18	19	19	20	20	20	20	20	21	21	20	20	22	24	21	21	22	22	21	22	23	24	22	22	26	23	23	28	29	28	32	0	1	1	2	6	4	3	6	4	9	10	3	4	13	25	26	9	12	22	13	23	13	11	14	7	12	14	25	16	7	18	10	21	22	27	0	15	19	59	34	16	14	16	27	16	56	32	33	35	36	36	20	25	39	35	28	30	43	17	42	49	50	43	37	28	41	43	58	49	65	55	46	57	63	70	50	63	49	70	57	75	65	45	68	72	75	62	80	79	94	65	51	69	80	65	69	94	93	0	1	1	2	1	1	2	2	1	2	1	1	3	1	2	1	1	4	1	1	2	1	2	2	1	1	1	2	2	1	3	2	2	1	2	1	1	3	1	1	1	1	2	2	1	2	2	2	2	1	1	2	3	3	1	2	1	2	1	2	2	2	2	1	1	2	2	2	1	1	1	1	1	2	1	1	2	1	3	1	2	2	3	2	2	1	1	1	1	1	1	3	2	4	2	2	5	3	1	1
50500	-559.765051401608048	-566.620539352567448	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614229462524920	-1	0	4	5	5	3	9	7	6	9	8	8	8	10	10	12	12	12	13	11	13	12	12	10	12	13	13	15	14	14	14	15	14	15	15	14	16	15	16	19	14	14	16	14	16	18	16	17	15	16	16	16	16	16	18	16	17	16	17	16	17	19	19	18	18	19	20	18	18	18	19	19	19	21	19	21	23	21	20	20	21	23	20	22	23	21	21	23	23	24	22	22	25	24	26	27	27	29	31	0	1	1	6	6	2	12	5	4	6	2	3	4	13	12	7	4	12	22	9	22	4	20	10	15	12	14	25	7	25	18	23	21	20	14	0	18	19	19	27	15	20	30	17	18	18	23	33	42	36	36	38	30	21	35	18	53	28	47	27	49	50	53	28	56	41	46	58	42	56	55	46	57	63	70	50	63	69	70	43	75	91	46	68	72	75	62	80	79	80	66	62	61	80	82	78	94	96	0	1	1	2	1	1	2	1	1	1	4	4	2	2	1	1	2	4	2	1	2	1	3	1	1	2	3	2	2	2	1	1	2	1	3	4	1	2	1	1	3	2	2	2	2	2	2	2	2	1	1	1	1	1	1	2	2	1	1	1	2	2	2	2	1	1	3	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	1	1	2	2	1	2	2	1	1	2	1	4	3	2	2	2	1	1
51000	-540.442650608979307	-547.298138559938707	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645831478128776	-1	2	3	3	6	5	6	7	7	9	8	8	8	10	11	11	12	12	10	12	12	12	11	11	11	13	13	13	14	16	14	14	13	15	14	14	16	14	15	19	15	15	16	15	17	17	15	16	13	16	17	16	15	18	17	17	17	16	17	18	17	18	19	19	19	19	19	18	18	19	19	18	19	21	18	21	21	21	20	19	21	24	20	21	23	21	21	23	25	25	20	23	27	25	25	26	27	29	32	0	1	1	2	6	4	3	5	6	3	6	3	6	13	7	7	9	12	11	11	19	11	11	14	7	25	14	25	12	53	25	22	21	33	27	0	31	20	22	39	25	14	53	14	18	18	32	33	14	36	36	38	31	10	44	18	53	53	48	42	49	50	56	37	37	41	31	58	49	75	55	56	57	63	56	62	63	49	70	57	70	91	65	68	72	75	62	80	79	88	65	87	78	80	91	78	94	96	0	1	1	2	1	1	1	2	1	1	3	1	2	1	1	2	3	2	2	1	2	1	2	2	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	3	2	1	3	2	2	1	2	1	1	1	1	1	4	1	3	1	1	1	2	2	1	1	1	2	2	2	1	2	1	2	1	2	1	1	1	2	4	1	1	1	2	1	1	2	2	2	2	2	1	1	1	3	3	2	3	1	2	1
51500	-569.379910394115996	-576.235398345075396	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611116657305717	-1	0	3	3	4	5	9	7	6	8	7	8	6	10	10	11	12	12	13	10	14	11	12	11	12	12	12	15	14	14	14	15	13	14	14	15	16	14	16	18	15	14	16	16	16	17	16	16	15	16	18	15	15	18	17	17	18	18	17	19	17	19	19	17	18	19	19	17	17	19	19	19	17	21	20	22	22	21	20	20	21	23	21	22	22	22	21	22	25	24	22	23	25	23	25	27	26	29	32	0	1	1	2	4	4	1	9	4	6	6	3	6	13	12	12	6	12	20	11	17	6	11	14	15	7	14	25	16	18	18	10	11	13	27	0	31	22	21	39	30	14	15	14	31	31	17	33	35	36	36	19	30	21	49	43	73	43	33	42	49	50	43	53	37	41	45	53	49	65	55	46	53	63	70	50	63	61	70	30	70	91	45	58	72	75	62	80	75	88	83	87	78	80	65	69	94	96	0	1	1	1	2	1	1	5	1	2	2	1	2	1	2	2	2	3	1	1	2	1	3	2	1	1	2	1	1	2	1	1	3	2	4	1	1	2	2	1	1	1	2	2	3	1	1	2	2	1	1	2	1	1	2	1	1	1	1	3	3	2	2	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	3	2	1	1	1	1	4	1	1	1	2	2	3	4	1	1	1
52000	-562.900148779807751	-569.755636730767151	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626302782530170	-1	2	3	3	5	4	8	7	6	8	8	9	9	11	11	11	11	11	13	12	14	12	12	12	11	12	13	14	11	16	14	14	13	15	15	14	16	14	16	18	14	15	16	16	16	19	16	16	16	15	17	16	15	16	16	17	17	16	16	18	18	18	17	19	17	20	18	18	19	18	19	19	20	20	19	21	21	20	21	21	21	21	20	21	23	21	21	22	23	25	24	24	27	24	25	27	28	29	31	0	1	1	2	6	4	3	5	6	9	9	3	6	13	12	7	13	12	10	9	22	13	10	14	12	7	14	16	12	53	18	10	23	21	27	0	31	23	32	39	15	14	53	42	7	37	23	33	42	36	36	38	31	32	35	37	18	12	33	35	49	50	43	45	15	41	37	58	35	65	55	56	43	63	70	62	63	61	75	73	75	56	72	45	46	75	50	80	79	88	82	87	61	80	82	78	94	93	0	1	1	2	1	1	1	2	1	1	1	1	3	2	1	1	1	1	1	3	4	2	2	2	1	1	1	1	1	2	1	2	3	1	1	1	1	1	1	1	1	1	2	1	1	4	2	2	2	1	1	1	1	1	1	1	1	3	2	2	2	2	1	1	1	2	3	1	1	2	1	2	1	2	3	1	2	2	2	1	1	1	2	1	2	2	2	3	1	2	1	2	2	5	2	2	3	1	1	1
52500	-575.803855869843801	-582.659343820803201	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616339391525916	-1	2	4	4	6	4	8	8	7	8	9	10	6	11	12	12	12	11	12	13	13	11	10	9	10	12	12	15	14	15	14	13	13	15	14	14	15	15	15	15	13	16	17	16	17	16	12	17	16	15	16	15	16	16	17	17	16	16	17	17	15	18	19	20	19	17	19	18	18	19	19	19	19	20	20	21	21	22	21	20	21	23	21	21	24	21	21	22	24	25	24	23	23	24	26	27	28	29	31	0	1	2	2	2	2	3	5	6	4	6	7	4	24	25	12	22	25	10	11	5	13	13	9	7	12	24	15	16	31	18	11	11	17	27	0	18	19	20	21	25	11	30	27	37	18	22	40	61	36	36	20	30	20	35	46	30	30	20	44	27	50	43	53	37	41	31	58	61	31	55	41	53	63	70	62	63	61	70	73	70	65	67	68	56	75	50	80	79	94	82	76	69	80	91	69	94	96	0	1	2	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	3	2	3	2	3	2	1	1	2	2	2	1	2	1	1	1	1	1	2	2	2	1	2	3	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	1	1	2	1	3	1	1	1	2	1	4	1	1	1	2	1	2	4	1	2	2	2	1	1	1	2	2	1	3	2	1	1
53000	-578.934123028022213	-585.789610978981614	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662874269790750	-2	1	4	5	5	4	7	6	7	9	9	9	8	10	11	11	13	12	13	12	14	10	11	12	11	13	13	14	11	15	14	14	13	15	14	14	16	15	16	19	13	15	17	15	14	18	15	17	16	16	17	15	15	18	17	17	16	17	17	18	14	19	18	20	17	18	18	19	18	19	19	19	19	20	20	21	22	21	21	19	22	23	21	22	22	21	22	22	25	23	22	24	27	25	24	26	28	29	33	0	1	2	6	6	2	3	5	6	9	13	7	4	6	12	12	11	25	10	22	33	10	10	14	7	7	14	15	12	18	18	22	20	23	14	0	18	17	42	32	25	19	57	27	18	30	6	33	27	36	36	32	18	26	35	18	30	30	33	27	14	50	53	58	31	37	58	58	61	56	55	31	57	63	65	62	63	69	70	57	70	65	30	68	46	75	62	80	79	80	75	76	69	88	91	78	94	93	0	1	2	1	1	1	1	2	1	2	1	1	2	2	2	1	1	2	1	2	1	1	1	2	2	2	4	1	1	1	2	2	2	1	2	2	1	2	1	1	3	1	2	1	1	1	1	5	2	1	1	2	1	2	2	1	3	1	1	2	2	2	2	2	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	1	1	2	2	3	1	2	1	1	2	2	1	1	2	4	1	2	1	2	1	1
53500	-547.399676485622308	-554.255164436581708	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635160016095798	-1	2	3	5	6	4	9	8	7	9	9	6	9	10	11	11	12	11	13	13	12	13	11	12	10	14	12	14	14	15	14	14	13	15	14	14	17	14	15	16	14	14	15	16	16	17	15	17	15	15	17	16	16	18	18	16	16	18	17	17	17	18	18	20	18	19	20	19	18	17	20	18	18	20	19	20	22	22	21	20	21	24	21	21	23	20	21	22	23	24	23	23	26	24	26	28	29	29	32	0	1	1	6	6	2	12	5	4	4	9	3	9	10	25	7	13	25	11	23	13	4	4	14	12	7	14	15	7	18	18	23	21	21	14	0	31	19	20	8	18	14	31	27	31	15	32	33	42	36	36	38	43	20	61	15	30	43	21	27	49	50	30	30	46	41	31	58	49	56	55	46	57	63	70	50	63	49	75	57	86	56	56	68	72	70	76	80	86	80	67	87	78	88	91	93	94	93	0	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	2	4	2	1	2	3	1	1	3	2	1	2	1	1	3	1	2	1	1	3	1	1	1	2	1	3	1	2	1	1	1	1	1	3	1	3	1	1	3	2	1	2	2	2	1	1	2	1	2	1	1	1	1	1	2	2	2	3	1	2	1	3	3	1	2	2	1	2	1	1	1	1	2	1	2	1	2	1	1
54000	-546.871870040347289	-553.727357991306690	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716792708141538	-2	0	4	4	5	3	7	7	6	10	8	8	8	10	9	11	12	12	13	11	13	12	12	11	11	13	13	14	15	15	15	13	13	15	14	15	14	16	17	18	13	15	16	15	16	17	15	15	15	16	16	16	17	18	17	17	17	17	18	19	18	18	19	17	18	16	18	18	17	19	19	19	19	21	20	21	22	20	20	19	21	22	21	20	23	21	21	22	25	22	23	23	26	25	26	27	28	29	30	0	1	1	6	6	2	3	5	6	11	4	7	4	9	7	7	10	25	10	13	10	20	20	14	15	16	14	25	16	37	7	20	17	20	27	0	18	32	33	20	15	27	31	14	25	18	13	20	27	36	36	19	30	21	49	45	30	31	34	55	49	50	30	30	46	37	37	58	49	65	55	56	57	63	70	62	63	42	70	57	70	65	65	68	31	75	62	80	79	80	83	87	61	88	82	93	94	93	0	1	1	3	1	1	1	1	2	2	1	2	1	2	2	1	2	1	1	2	1	2	1	1	1	1	1	2	2	2	1	4	1	1	2	1	1	1	1	2	2	2	2	1	2	2	2	4	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	3	1	1	2	2	2	1	1	4	1	2	1	2	2	1
54500	-598.171158787215404	-605.026646738174804	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538842767704053	-1	1	3	5	5	4	8	7	6	9	8	8	8	10	11	11	13	11	12	11	14	13	12	11	11	13	13	14	15	16	14	13	13	15	14	13	15	15	16	18	14	14	16	15	16	19	13	17	16	15	17	15	16	18	17	17	18	17	17	18	18	17	18	18	18	19	20	19	18	19	20	19	20	20	19	21	21	22	20	21	21	23	21	21	22	21	20	23	24	24	23	24	25	22	25	27	27	29	32	0	1	2	6	3	2	3	6	6	9	4	3	4	10	12	7	10	12	11	4	10	6	11	14	7	16	14	18	22	28	15	13	4	20	27	0	25	33	52	39	15	20	37	22	31	25	19	52	27	36	36	10	25	38	35	15	43	43	33	44	49	36	31	37	30	56	56	58	49	31	55	37	57	63	56	36	53	61	75	57	75	53	67	68	72	75	62	80	79	80	67	87	69	80	67	93	94	96	0	1	1	1	1	1	2	3	2	1	2	1	1	3	1	1	2	2	1	3	2	3	5	2	1	2	2	2	2	1	1	2	2	4	2	1	1	2	1	1	1	2	2	1	1	1	3	1	1	1	1	1	3	3	1	2	4	1	1	3	1	1	3	3	1	1	2	2	1	1	2	1	2	2	1	1	3	2	2	1	2	1	2	1	1	1	1	1	2	2	2	2	3	4	1	2	1	3	1	1
55000	-547.299941616513820	-554.155429567473220	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605988833688650	0	2	3	4	6	5	8	6	5	9	8	9	8	10	10	11	11	11	13	12	13	11	12	11	12	12	13	14	14	15	13	12	14	16	13	14	16	15	16	17	15	15	16	16	17	17	15	17	15	16	18	16	14	18	16	17	17	17	16	18	17	18	18	20	18	20	19	19	18	19	19	19	19	20	20	22	22	19	21	20	22	22	21	21	23	21	21	23	25	24	24	23	26	23	25	28	29	28	32	0	1	1	2	9	4	2	9	1	6	4	7	4	13	7	12	10	15	10	10	20	10	13	14	15	12	14	25	16	53	18	4	20	11	14	0	31	19	22	38	15	27	30	42	15	31	33	32	35	36	36	10	18	52	35	41	53	53	11	44	49	36	30	45	45	41	45	37	35	65	55	56	57	63	70	50	45	61	70	57	75	46	37	68	72	70	62	80	75	88	82	87	69	80	70	93	94	93	0	1	1	2	1	1	1	3	1	3	2	2	1	2	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	3	2	4	2	1	2	1	2	1	3	1	1	1	3	3	1	3	1	1	2	3	1	1	1	1	1	1	3	1	2	2	2	1	1	2	1	2	3	1	1	1	1	1	1	3	2	1	1	1	1	2	2	1	2	1	1	2	4	1	1	2	4	1	2	1	3	1	1
55500	-552.188970383305787	-559.044458334265187	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569309204955196	-1	1	4	3	5	4	7	7	6	9	8	9	7	10	10	12	12	12	13	12	12	12	13	11	12	13	12	14	15	16	15	14	13	15	15	14	16	16	15	18	15	15	15	14	15	17	16	15	16	16	17	15	16	18	17	18	17	17	18	17	17	18	18	19	18	18	19	19	18	19	19	18	20	20	20	22	23	21	21	20	21	24	20	21	23	21	21	22	24	24	22	24	27	24	26	27	28	28	32	0	1	1	2	6	4	3	5	4	4	13	7	6	11	7	7	11	15	22	11	9	10	13	10	15	7	14	18	26	26	18	17	21	33	27	0	18	19	32	39	15	27	18	27	7	18	32	33	42	36	36	19	31	39	49	37	18	53	21	42	49	50	43	37	25	37	18	58	35	56	55	45	57	63	70	36	45	69	70	37	70	91	37	58	56	70	62	80	79	88	65	87	78	88	91	69	94	96	0	1	1	2	1	1	1	2	1	2	3	1	1	2	1	2	3	2	1	1	2	2	1	2	1	1	3	1	1	1	2	2	1	1	1	2	1	2	2	1	2	3	2	2	1	5	2	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	2	2	3	1	2	1	1	1	1	1	1	1	1	4	5	2	1	2	1	1	2	3	2	1	1	1	2	1	2	2	4	1	2	3	1	1	1
56000	-587.010581188308265	-593.866069139267665	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598273573307202	0	1	3	4	6	5	5	7	7	9	8	9	8	10	10	11	12	12	13	12	14	12	13	11	12	14	13	12	15	15	14	14	13	16	14	13	13	16	17	18	14	15	16	16	16	18	14	17	15	15	17	16	17	16	17	17	17	18	18	18	17	19	18	20	18	17	19	18	18	20	19	19	18	20	19	21	22	22	21	20	21	23	20	20	23	22	21	23	23	25	22	24	26	24	26	25	27	29	32	0	1	1	2	4	2	3	4	4	4	2	7	6	13	12	12	6	15	22	13	11	10	10	10	15	12	14	15	16	37	18	9	22	22	27	0	12	19	52	54	37	14	30	20	15	18	20	33	27	36	36	19	30	32	42	31	30	45	48	42	42	50	53	58	45	28	37	43	49	75	55	56	57	63	31	50	63	61	70	31	75	67	56	68	72	70	62	80	79	94	65	87	61	80	91	78	94	96	0	1	1	1	2	1	2	1	1	3	3	4	2	2	1	1	1	3	1	1	2	2	2	2	1	1	2	2	2	2	1	2	5	1	2	1	1	3	1	1	1	1	2	1	3	3	3	1	2	1	1	2	2	1	1	1	2	1	2	1	2	2	2	1	1	1	3	3	2	2	1	1	1	1	1	3	4	2	2	1	4	1	2	2	1	2	1	1	2	1	1	4	2	5	2	2	2	1	2	1
56500	-552.281227188114144	-559.136715139073544	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650399324420599	-1	1	3	3	4	5	8	8	7	9	9	8	8	11	11	11	13	11	13	13	13	12	12	10	10	12	12	14	12	15	15	14	14	15	14	14	16	16	17	17	14	16	16	15	17	18	15	17	16	16	17	17	15	19	16	17	16	17	17	19	18	19	18	17	18	19	20	19	18	18	19	19	19	20	20	21	22	21	20	19	21	23	22	21	23	21	21	23	25	24	24	23	25	25	26	26	27	29	32	0	1	1	2	3	4	3	5	4	6	2	3	6	10	25	7	13	12	8	22	10	10	10	11	12	16	14	25	16	25	18	20	21	23	14	0	53	32	13	32	15	27	53	27	12	7	20	21	14	36	36	38	18	47	35	31	53	30	21	44	35	50	31	53	37	45	37	58	49	37	55	31	57	63	70	50	63	69	70	43	46	65	67	68	45	79	62	80	79	88	82	87	78	88	82	78	94	96	0	1	1	3	1	1	1	1	2	2	2	5	3	1	1	1	2	2	1	2	1	2	2	2	1	1	1	1	3	1	2	2	1	1	2	1	1	1	1	4	1	1	2	1	1	3	5	1	2	2	1	1	1	2	2	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	2	2	2	1	1	2	2	2	1	1	1	2	1	1	2	1	1	3	2	1	1	1	2	1	2	2	1	2	1
57000	-558.266103605079820	-565.121591556039220	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653739019784276	-1	1	3	3	5	5	8	6	6	9	8	9	9	10	10	11	12	11	12	11	14	11	12	10	12	13	13	14	15	16	15	14	13	15	14	14	15	15	16	18	14	15	14	16	16	17	14	18	15	16	17	17	13	17	17	17	17	17	18	18	18	18	18	19	18	19	18	18	19	18	19	19	19	20	19	21	20	21	19	20	20	21	21	21	24	21	20	22	24	24	23	24	26	24	26	27	26	30	30	0	1	1	2	4	4	2	5	2	6	6	3	6	9	9	12	13	15	9	10	33	10	22	13	18	12	14	25	16	43	18	23	22	19	27	0	18	33	38	32	25	14	25	14	25	18	20	39	35	36	36	23	18	23	35	31	43	43	39	27	49	50	45	30	31	37	46	58	49	31	55	56	57	63	70	36	63	69	70	57	70	65	65	68	72	70	62	80	75	88	82	87	78	88	91	78	94	93	0	1	1	2	1	1	2	3	1	3	1	2	3	2	2	2	1	2	1	4	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	2	2	1	2	1	2	2	2	3	2	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	2	1	2	1	2	1	1	2	2	2	1	1	1	1	4	1	1	1	2	1	2	1	2	3	1	1	1	2	2	1	2	2	1	2	2	1	2	1
57500	-575.660236725570712	-582.515724676530112	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662430576006462	-1	1	3	4	6	5	8	8	7	10	9	9	9	11	11	11	12	10	13	12	12	12	12	12	12	13	14	15	14	14	13	14	13	15	15	13	16	15	16	17	15	15	16	15	16	19	15	17	16	16	17	16	16	19	17	16	15	18	17	18	15	19	19	19	18	18	20	18	18	18	19	20	19	20	19	20	22	22	21	19	20	22	21	21	23	22	21	21	25	24	24	22	26	25	25	27	29	29	32	0	1	1	2	4	4	4	5	6	6	6	7	6	11	18	12	11	12	4	4	11	13	6	14	15	12	14	15	16	25	18	22	21	10	14	0	25	19	32	32	31	14	30	27	31	37	13	17	61	36	36	23	30	59	42	28	30	53	23	20	14	36	30	30	31	28	28	43	49	37	42	31	57	63	70	50	63	69	75	57	75	72	46	58	72	75	50	80	79	80	82	51	78	88	82	93	94	93	0	1	1	2	2	1	1	2	2	1	3	2	1	3	1	1	1	1	1	5	3	2	1	4	1	1	2	2	2	2	1	2	1	1	4	1	1	2	1	1	2	1	2	1	1	2	2	3	2	1	1	3	2	2	1	1	1	1	1	2	3	2	3	3	2	2	2	3	1	1	2	2	2	2	1	1	2	1	2	1	2	1	1	1	2	2	1	2	1	3	2	1	2	2	2	2	1	2	2	1
58000	-551.738268124924730	-558.593756075884130	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610721686575301	-2	1	3	4	5	2	7	6	6	9	9	8	7	10	10	11	12	12	12	12	13	11	12	11	11	14	13	13	13	15	15	14	14	16	14	14	17	15	15	17	14	13	17	14	16	18	15	17	16	15	16	17	16	18	17	17	16	17	17	18	18	19	18	20	18	18	18	19	18	20	19	18	19	21	19	21	22	21	21	21	21	23	21	21	24	21	21	23	23	24	22	23	26	25	25	26	29	28	32	0	1	2	6	4	2	3	4	4	9	13	7	6	13	12	12	10	7	22	4	9	11	10	14	15	12	14	15	12	18	18	22	11	17	20	0	30	19	19	32	15	14	30	27	15	37	22	47	44	36	36	19	30	48	27	31	30	30	23	44	49	50	30	30	37	29	28	58	49	75	55	37	57	63	65	50	31	69	70	73	75	65	45	68	72	75	62	80	79	80	65	87	49	88	91	78	94	93	0	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	2	1	5	3	1	2	1	1	2	2	1	3	1	2	1	2	2	1	1	1	2	2	1	2	2	2	1	3	1	2	2	1	1	1	2	1	1	2	1	1	1	3	2	1	2	2	2	1	3	3	1	1	1	2	1	2	1	1	3	3	2	1	1	1	3	2	1	2	1	2	2	1	2	2	1	4	1	2	2	2	1	1
58500	-572.489328395594271	-579.344816346553671	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635332133296248	-1	2	2	4	5	5	7	7	6	8	8	9	9	9	9	11	11	12	13	13	14	12	10	11	11	12	13	13	14	15	15	12	12	15	14	13	16	14	15	18	14	14	14	15	17	19	16	17	15	15	17	17	16	18	17	17	18	17	16	18	18	19	18	19	17	18	18	19	18	19	20	19	20	19	20	20	22	22	21	20	22	22	21	21	23	21	21	22	24	25	23	24	26	24	25	28	29	29	32	0	1	1	2	4	4	3	5	4	6	4	7	9	11	7	12	11	15	13	32	33	10	4	14	15	7	14	25	16	43	18	11	10	33	27	0	18	19	33	39	25	14	18	14	30	45	17	13	27	36	36	13	43	39	42	31	43	30	22	44	44	50	43	30	31	41	31	58	27	65	55	18	53	43	70	50	63	69	70	68	75	65	67	68	72	70	51	37	79	88	82	50	78	88	91	78	88	96	0	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	3	1	1	2	3	1	2	1	2	2	2	2	1	1	2	1	1	1	1	2	1	2	1	1	3	4	2	1	2	5	1	2	1	1	2	1	2	2	1	2	2	2	1	2	2	2	2	1	2	3	2	2	1	2	2	2	1	1	2	2	1	1	3	1	2	3	1	2	1	5	2	1	2	2	4	1	1
