step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16
85000	-73.298406124233679	-80.153894075193051	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.842041298588555	-1	3	2	3	6	5	9	12	6	12	10	12	13	17	18	23	0	3	1	3	6	2	9	7	3	11	7	7	12	8	14	0	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1
85500	-73.337516347072409	-80.193004298031781	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.764238817952809	0	3	3	2	6	5	8	12	8	10	11	11	15	16	19	23	0	1	1	1	6	2	5	11	5	7	9	7	12	12	13	0	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1
86000	-74.324276091661986	-81.179764042621358	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713861033557436	-1	1	1	2	5	5	10	11	8	12	11	13	13	16	18	22	0	1	1	1	2	4	9	7	5	7	9	8	7	11	14	0	1	1	1	1	2	1	1	1	1	1	2	1	2	3	1	1
86500	-63.924822806624491	-70.780310757583862	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.961021807073493	-1	4	1	2	5	4	10	10	8	12	12	13	12	16	18	23	0	3	1	1	2	3	9	9	5	8	8	13	7	13	14	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
87000	-75.717228637251083	-82.572716588210454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.843172984081110	0	4	2	3	6	3	9	12	8	11	11	13	15	16	18	22	0	3	1	1	1	3	9	11	6	9	7	11	11	13	14	0	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1
87500	-75.493328177708463	-82.348816128667835	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.805047163877014	-1	2	3	2	4	6	9	11	6	11	12	12	15	16	18	23	0	1	4	1	2	2	9	7	3	7	8	8	12	12	14	0	1	2	1	1	1	2	2	1	2	1	1	1	1	2	1	1
88000	-58.612053754559824	-65.467541705519196	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.864136285258254	-1	3	1	1	6	5	9	11	8	12	11	12	14	16	18	22	0	3	1	1	6	3	9	9	5	8	9	8	12	13	14	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
88500	-78.363556376067905	-85.219044327027277	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615912473522149	0	2	3	3	5	4	9	10	7	12	11	13	12	16	20	21	0	1	2	2	3	3	9	9	5	9	7	13	8	8	14	0	1	1	1	1	1	1	1	2	1	2	2	1	1	3	2	1
89000	-72.229788222434706	-79.085276173394078	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.814448958631278	-1	4	1	2	4	5	10	10	7	11	11	13	14	17	17	23	0	3	1	1	3	5	9	9	6	8	8	7	12	13	12	0	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1
89500	-69.694753670627321	-76.550241621586693	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.777608486010144	0	3	2	2	5	5	9	11	7	11	9	12	15	17	20	22	0	3	1	1	2	2	9	11	3	11	9	9	12	12	14	0	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1
90000	-75.037469288555258	-81.892957239514629	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629114175958500	0	3	2	3	6	5	10	12	8	12	10	13	15	17	18	23	0	1	1	1	2	3	9	11	5	11	9	7	7	12	14	0	1	1	1	2	1	1	1	1	1	1	1	2	3	3	1	1
90500	-81.522425287475230	-88.377913238434601	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.849702045330224	0	3	3	1	5	6	8	10	8	10	9	12	14	16	20	22	0	4	1	1	2	3	5	11	6	7	9	7	12	13	12	0	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1
91000	-82.148572677936585	-89.004060628895957	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.772650558137375	-1	4	2	2	6	6	10	12	8	11	11	12	12	16	19	21	0	1	1	1	2	2	9	9	3	9	9	9	11	13	13	0	1	2	2	1	1	1	1	2	2	2	2	2	1	2	3	1
91500	-67.261244650979990	-74.116732601939361	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732005515444744	0	4	2	2	5	5	9	11	7	12	12	12	14	16	20	23	0	4	1	1	3	3	9	9	6	8	8	7	12	12	12	0	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	1
92000	-76.369531717631133	-83.225019668590505	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707495641918953	-1	3	2	3	6	5	9	11	8	11	11	13	15	16	20	22	0	1	1	3	2	2	9	7	2	7	9	7	12	13	13	0	1	2	2	1	2	1	1	1	2	1	2	1	1	1	4	1
92500	-76.010953113693844	-82.866441064653216	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.754740994723794	-1	4	3	1	5	6	10	9	8	11	12	12	15	16	19	22	0	1	1	1	2	3	8	9	2	8	8	7	12	13	14	0	1	2	2	1	1	1	1	1	3	1	1	1	2	1	2	1
93000	-79.059003296463189	-85.914491247422561	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.818532021902754	0	3	2	2	4	5	9	12	7	11	11	12	14	16	20	21	0	3	1	1	3	3	9	11	6	7	9	5	7	13	13	0	1	1	1	1	1	1	1	1	1	1	2	5	2	1	2	1
93500	-57.740700559564758	-64.596188510524129	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.919822309245054	0	4	2	2	6	4	10	10	8	11	12	12	15	16	18	21	0	3	1	1	6	3	9	9	5	8	8	7	12	12	14	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
94000	-73.496572945568303	-80.352060896527675	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702309564879020	-1	2	1	3	4	4	9	10	8	12	11	13	14	15	20	21	0	3	1	3	2	2	5	9	2	8	8	11	12	12	13	0	1	1	1	1	1	1	2	1	3	1	1	1	1	1	2	1
94500	-70.463048561904472	-77.318536512863844	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.868582961644739	-2	3	2	3	5	6	10	10	9	11	11	12	14	16	20	22	0	1	1	1	3	5	9	9	6	8	8	7	12	13	14	0	1	3	2	2	1	1	1	1	1	1	1	1	1	1	2	1
95000	-65.205758686867625	-72.061246637826997	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.862614877049357	-1	3	2	0	5	5	9	12	8	12	10	12	14	16	19	21	0	3	1	1	3	3	9	11	6	11	7	9	12	13	14	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1
95500	-63.215686003709550	-70.071173954668922	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.960269404218251	0	4	2	2	6	6	7	11	9	12	10	12	15	17	19	23	0	3	1	1	2	2	6	11	7	8	7	9	12	13	14	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
96000	-75.383154152479875	-82.238642103439247	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.786514199188467	-1	1	3	3	5	6	9	11	8	11	10	12	15	15	19	23	0	1	2	1	3	4	9	11	6	11	7	9	12	9	14	0	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1
96500	-67.155399878373728	-74.010887829333100	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.827176277083544	0	4	3	2	6	6	9	10	8	12	11	12	14	16	18	22	0	3	1	1	2	3	9	9	6	8	8	7	12	13	13	0	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1
97000	-76.009128031072791	-82.864615982032163	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683338247074991	-2	3	2	3	5	4	10	11	7	12	12	12	14	16	18	22	0	3	1	3	2	2	9	9	3	7	8	9	12	13	13	0	1	1	2	1	1	1	2	2	2	1	1	2	1	2	2	1
97500	-81.486224844955345	-88.341712795914717	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.770109028751620	0	3	1	2	5	5	8	11	9	11	10	12	15	15	18	22	0	1	1	3	3	3	5	11	2	9	9	9	12	12	14	0	1	1	1	1	2	1	3	1	3	1	1	1	2	2	1	1
98000	-66.799674465664793	-73.655162416624165	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.952123449007673	0	4	2	2	5	5	9	11	8	12	10	11	14	15	19	23	0	3	1	1	2	3	9	11	5	8	9	7	12	12	14	0	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1
98500	-63.451730224863809	-70.307218175823181	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699381387361474	0	3	2	2	4	5	9	11	8	11	12	12	14	17	19	21	0	1	1	1	3	5	9	7	6	7	8	9	12	13	14	0	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1
99000	-68.538867238597206	-75.394355189556578	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.838119561002578	-1	3	1	3	5	5	10	12	7	11	11	12	14	16	17	21	0	3	1	3	3	2	9	11	5	7	7	9	12	12	14	0	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1
99500	-72.440634933370688	-79.296122884330060	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.882711542393692	0	4	2	2	5	5	9	11	7	11	11	13	14	16	19	23	0	3	1	1	3	3	9	9	2	7	9	8	12	12	13	0	1	1	1	1	1	1	1	3	2	1	2	1	1	2	2	1
100000	-75.906192083228092	-82.761680034187464	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.791722622399731	-1	3	1	3	6	6	9	10	7	11	11	11	15	17	19	22	0	3	1	3	2	3	9	9	5	8	8	9	12	13	13	0	1	1	2	1	2	2	1	2	1	1	1	2	2	1	2	1
