step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79
10000	-436.452124169503236	-445.502967549954576	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997724824655041	-10	8	14	13	36	20	26	21	16	29	22	31	31	30	28	29	39	25	29	21	18	30	34	28	36	33	34	32	29	42	36	40	24	28	48	42	47	48	28	47	55	49	41	43	68	75	55	61	62	63	69	60	64	52	70	58	52	68	61	64	65	77	66	73	74	72	69	74	69	76	75	73	62	76	77	84	82	84	81	0	1	2	2	22	4	6	3	2	20	3	21	21	20	11	18	26	3	6	4	4	7	15	11	20	34	21	7	6	19	18	26	2	7	5	17	32	26	21	44	35	44	16	10	59	67	37	54	42	38	61	41	52	43	45	40	43	50	54	40	41	66	60	63	69	52	37	59	60	59	69	58	47	69	58	71	72	62	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-416.232945766838725	-425.283789147290065	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995668474005499	-2	7	15	15	25	19	15	28	23	21	12	26	25	29	19	34	33	18	29	27	33	31	37	33	27	33	34	30	31	27	37	41	38	30	37	40	49	44	42	45	57	48	39	45	68	61	54	63	60	57	69	61	66	66	63	65	66	67	71	69	65	67	69	76	75	72	69	75	76	75	74	76	62	80	70	81	77	86	93	0	1	2	2	6	4	2	12	3	18	2	9	3	5	7	29	34	7	15	4	10	25	29	12	6	25	13	13	25	15	21	24	27	5	30	12	32	33	16	23	38	39	24	32	48	47	21	50	41	36	55	37	49	50	50	46	49	52	54	49	49	61	52	61	52	57	41	67	53	54	58	59	47	57	48	59	60	77	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-419.402817863906932	-428.453661244358273	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998248054078169	-6	4	18	13	33	21	20	25	17	26	20	23	29	23	27	31	33	23	29	30	29	30	37	17	31	37	38	37	24	29	35	32	36	40	51	42	45	45	40	47	47	50	40	50	72	69	52	69	61	55	63	67	62	61	72	65	63	65	63	75	55	68	68	55	77	73	68	72	69	76	76	69	73	77	79	88	75	82	77	0	1	2	2	15	9	4	12	4	11	24	9	29	24	3	18	19	24	11	29	18	14	7	4	3	15	17	20	9	12	13	10	22	16	43	19	27	13	29	34	34	22	31	33	67	56	42	56	64	38	50	59	61	44	52	50	61	42	47	56	41	51	57	42	55	72	57	58	56	67	48	56	72	54	69	78	45	45	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-426.358852988119111	-435.409696368570451	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997377040941498	2	10	13	9	28	14	24	23	24	21	23	31	26	17	28	33	35	19	29	29	31	22	34	19	34	35	35	28	31	38	39	43	39	35	44	39	48	45	35	48	55	45	37	40	71	71	57	67	63	58	65	66	61	64	71	60	59	62	64	68	70	69	57	76	77	67	71	75	75	74	67	76	72	73	71	84	68	88	90	0	1	4	1	3	4	2	24	18	14	3	13	10	6	24	8	28	2	18	7	11	14	5	3	21	12	22	2	10	23	13	39	25	16	30	8	26	16	13	44	35	44	21	26	71	41	37	53	63	33	57	50	47	53	66	35	5	47	50	54	52	56	36	58	55	59	53	77	62	71	63	46	53	59	57	68	63	76	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-424.117226096069885	-433.168069476521225	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993608237736122	0	7	17	15	30	21	22	25	12	26	19	28	32	32	29	35	40	31	32	23	34	30	33	20	19	31	35	35	27	41	42	38	42	39	43	41	48	50	38	45	56	49	40	33	71	57	54	54	56	61	64	64	60	57	67	58	60	66	64	74	62	70	70	72	75	70	69	73	76	74	70	78	81	77	77	73	78	80	89	0	1	9	2	25	3	3	25	1	20	4	6	15	7	3	29	10	7	12	3	24	20	5	11	4	20	15	15	6	13	23	19	34	23	32	27	43	32	23	43	31	17	16	24	55	31	38	43	37	48	56	53	49	34	51	48	46	50	47	58	57	56	53	58	64	52	52	52	71	62	61	68	71	70	71	53	58	68	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-416.415749545492986	-425.466592925944326	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999518012527522	-3	6	19	11	34	15	25	23	23	25	21	23	29	20	32	32	31	31	28	27	32	26	38	23	29	29	35	29	33	38	31	41	40	34	44	37	44	49	43	53	53	49	39	48	70	71	53	69	62	54	65	66	57	59	65	60	62	69	65	75	56	66	62	73	74	70	70	61	77	75	74	65	76	74	71	84	77	84	80	0	1	4	2	20	1	6	14	3	6	4	11	24	4	25	25	24	7	14	8	11	9	19	6	12	9	9	9	21	27	10	27	21	25	30	17	30	32	23	37	38	32	5	37	62	49	44	57	40	37	53	40	41	47	56	40	61	52	40	62	42	68	38	46	59	59	68	50	67	45	40	40	46	40	55	69	74	77	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-415.301630158339663	-424.352473538791003	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972293920343395	1	5	11	17	32	23	24	14	18	23	21	29	20	29	29	35	36	28	29	30	33	27	37	20	30	31	39	36	33	40	43	37	43	39	46	41	48	49	41	50	54	48	43	48	67	63	55	73	59	63	68	55	60	65	70	64	66	60	66	69	60	71	70	74	76	72	60	75	60	71	73	77	73	71	77	84	79	75	80	0	1	1	8	11	9	13	3	8	24	3	11	8	6	7	14	5	11	11	7	7	6	26	8	11	10	12	20	13	6	39	19	21	19	16	15	33	27	15	36	39	27	12	36	46	49	35	59	52	49	56	34	31	40	59	67	41	41	69	47	52	56	46	51	74	54	47	46	44	54	63	63	70	49	55	74	73	45	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-415.286747343993000	-424.337590724444340	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.962259020363001	-1	9	16	14	31	22	22	28	22	23	21	32	26	28	32	28	33	19	23	33	34	27	26	33	35	34	35	27	34	37	41	43	41	41	48	35	49	48	43	53	57	44	47	37	68	71	50	63	54	61	62	56	56	63	66	64	64	62	57	68	65	73	65	73	75	70	67	77	77	67	73	76	79	70	79	86	71	81	88	0	1	2	1	14	18	2	10	2	3	2	18	2	11	7	9	19	4	18	14	6	7	11	16	10	14	8	10	13	10	20	44	25	30	32	9	39	27	30	39	42	36	33	29	50	70	42	50	33	47	40	33	38	53	43	41	41	59	40	58	41	61	52	77	54	48	50	46	70	51	60	77	65	50	67	75	63	71	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-416.136281123052697	-425.187124503504037	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989263498369155	-2	9	17	21	27	18	26	14	11	23	23	30	22	26	28	35	41	24	31	29	22	27	33	25	29	31	35	29	36	37	39	43	36	42	48	34	54	50	40	51	48	46	47	46	69	59	58	76	58	56	61	58	64	65	70	67	55	69	68	67	67	71	58	70	78	69	60	73	74	73	60	73	76	66	72	79	75	85	88	0	1	9	2	3	8	6	9	1	6	6	7	8	6	3	28	27	3	15	18	9	10	24	6	22	8	15	6	25	12	16	23	26	30	39	13	41	17	26	42	17	32	30	17	67	40	35	56	38	35	41	38	38	37	56	54	35	46	53	71	52	67	57	67	55	54	57	46	61	54	37	61	74	67	74	66	62	68	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-412.200884501821918	-421.251727882273258	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997951572603803	2	10	14	18	30	23	24	17	21	28	22	29	28	32	25	35	35	27	30	21	21	30	37	27	30	34	35	32	32	41	40	44	43	38	48	42	53	47	40	41	48	40	45	45	65	67	52	71	55	59	60	63	54	64	69	57	56	64	63	69	68	69	67	67	64	69	73	73	73	76	61	75	80	72	75	77	75	84	90	0	1	2	3	7	8	9	2	8	21	8	20	11	18	11	29	12	4	6	3	8	11	10	21	18	18	5	10	15	16	27	34	23	19	31	27	36	33	11	18	36	25	39	23	37	59	30	49	44	49	35	47	44	51	52	32	40	49	37	37	51	52	52	57	57	45	71	71	37	55	49	55	66	71	45	46	48	74	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-409.113616974428965	-418.164460354880305	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996164008960048	0	9	16	18	35	20	23	24	20	23	21	32	27	29	31	30	39	28	32	29	18	22	36	27	31	33	37	22	25	34	33	39	40	37	44	40	50	46	37	45	54	51	48	49	68	71	58	59	65	59	67	67	64	59	73	60	62	67	71	64	52	63	61	73	72	65	69	74	76	73	72	69	74	77	73	83	70	84	89	0	1	2	2	29	3	4	3	3	9	3	20	6	8	21	22	25	21	24	28	3	3	15	28	7	18	9	6	3	18	6	30	12	30	16	5	35	36	20	16	42	35	40	12	48	56	61	61	50	36	50	57	48	42	52	41	50	42	66	37	38	56	47	72	66	50	62	72	57	49	52	62	51	59	45	73	53	73	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-421.707926867833521	-430.758770248284861	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988656405085009	0	9	20	15	34	19	23	27	20	29	17	21	27	28	19	32	40	28	21	30	26	28	33	19	36	31	35	31	32	33	33	43	39	42	46	46	49	47	38	48	52	52	38	49	70	60	58	72	63	56	57	60	62	66	67	65	65	68	72	68	70	71	69	75	72	68	63	69	74	71	79	74	71	61	66	81	74	81	87	0	1	2	2	9	4	15	6	4	6	2	24	15	4	11	21	16	12	15	6	9	24	22	11	22	18	22	3	15	13	28	5	10	16	39	39	33	32	31	25	43	40	30	32	53	50	35	57	41	38	36	42	47	53	49	52	49	52	63	67	53	55	74	63	67	74	50	67	63	54	69	68	50	41	38	66	56	77	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-414.717415181184322	-423.768258561635662	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.969939433541010	0	4	16	12	30	21	25	22	19	26	23	30	30	29	26	33	41	25	23	24	30	31	35	31	29	32	35	34	36	37	38	43	32	33	47	45	54	43	31	53	44	50	46	43	62	75	55	58	53	62	63	62	55	64	71	64	62	65	66	72	67	68	67	66	73	76	69	70	75	72	78	73	76	78	79	83	75	83	86	0	1	2	2	18	3	3	3	4	6	9	7	7	8	9	24	5	3	4	6	7	8	22	6	11	8	7	10	20	21	25	23	15	13	44	33	43	18	11	35	26	36	39	28	40	45	32	35	38	49	47	48	42	45	57	37	48	53	40	67	40	51	56	50	68	55	51	54	45	59	52	52	63	63	72	62	57	69	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-411.294459981404088	-420.345303361855429	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.957242761757128	-2	5	15	19	34	22	27	20	17	26	23	23	30	31	17	32	36	24	26	26	30	30	32	29	31	32	33	36	34	38	36	41	41	41	53	41	54	51	40	47	54	48	47	47	71	66	53	68	60	62	67	62	65	65	71	57	66	70	68	66	62	75	63	75	71	71	73	64	66	77	64	66	75	72	70	84	74	83	77	0	1	2	3	24	9	8	15	2	15	4	3	12	6	2	19	14	8	11	11	18	20	21	18	11	24	8	22	10	21	8	14	16	14	32	30	38	40	17	34	44	31	30	21	46	63	32	63	35	44	47	41	37	61	46	35	47	71	50	35	47	46	42	49	54	72	51	41	50	67	56	37	58	56	63	74	57	64	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-434.936062953027374	-443.986906333478714	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.905340958618611	0	10	13	18	35	18	22	25	15	28	20	33	29	24	31	35	27	24	19	30	26	29	34	25	32	20	20	31	38	34	30	33	40	41	50	41	51	49	42	46	45	53	46	45	74	67	59	71	63	55	68	65	64	67	69	62	65	57	58	65	68	65	68	69	64	74	70	76	70	76	77	77	77	77	74	85	80	81	84	0	1	2	2	31	2	27	27	2	11	9	24	24	6	14	24	26	6	9	21	27	18	24	3	14	3	2	6	31	26	21	11	11	28	39	32	41	33	12	29	12	25	39	36	57	58	50	46	50	23	47	50	47	57	52	42	49	40	35	59	53	59	58	56	47	55	59	49	60	51	62	65	49	46	61	71	67	71	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-404.926769122728729	-413.977612503180069	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976771209670170	0	8	14	17	35	22	27	26	20	20	22	32	27	31	26	34	31	28	29	28	31	30	32	29	33	35	23	33	33	41	35	39	30	40	41	38	51	41	42	52	56	46	46	42	69	68	56	64	56	56	68	67	60	65	73	62	67	67	70	73	62	64	70	69	76	75	63	77	71	73	61	70	78	74	79	88	80	80	91	0	1	2	2	19	2	4	3	3	4	4	8	11	7	11	22	4	6	6	27	15	9	8	27	15	23	9	22	9	16	21	13	13	31	16	14	26	33	31	43	37	38	38	33	49	54	40	49	37	40	56	41	37	61	61	40	61	67	58	52	50	40	62	56	61	72	49	63	56	62	40	71	59	53	59	74	64	69	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-415.690302559115139	-424.741145939566479	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973817337237275	-7	-1	13	20	30	18	25	19	10	22	17	30	24	24	28	34	33	25	31	28	21	31	34	32	28	32	28	36	34	41	41	42	39	37	49	38	49	51	46	50	59	47	40	44	71	67	59	73	60	62	60	53	64	67	75	68	66	69	56	71	56	68	67	68	75	71	69	76	71	74	63	73	75	74	76	89	81	79	90	0	1	9	3	13	3	8	3	2	11	9	18	6	6	21	13	13	6	7	14	9	7	5	25	11	7	8	17	24	22	28	17	25	24	39	22	23	22	28	36	59	34	25	22	52	51	38	56	52	59	35	38	47	52	56	71	47	50	44	50	40	57	49	50	64	46	47	64	64	45	41	45	63	46	60	78	55	73	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-408.112360852667962	-417.163204233119302	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999478101574152	3	7	13	15	29	21	25	26	20	21	24	22	32	32	29	34	25	25	32	31	33	29	38	30	38	31	36	27	26	38	39	45	36	41	53	32	40	45	37	42	56	45	48	46	67	72	59	68	54	58	63	60	62	61	73	62	68	68	67	68	61	70	66	73	74	72	71	76	76	71	73	73	70	76	73	84	77	88	86	0	1	2	1	9	4	10	6	1	2	9	3	5	8	29	12	12	6	2	5	8	29	17	7	16	29	6	9	9	20	18	27	22	26	38	28	5	27	21	24	42	23	23	37	53	48	35	54	23	43	50	49	41	41	60	35	53	61	53	51	38	60	61	48	45	63	41	70	55	63	60	58	51	59	60	69	58	68	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-413.202617209064726	-422.253460589516067	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990128767340786	0	7	15	11	34	15	21	26	20	18	17	27	31	29	26	28	37	25	28	23	26	29	37	25	35	31	35	34	32	40	29	41	41	36	48	36	53	46	44	38	55	51	43	48	73	74	61	64	62	55	64	68	59	59	65	67	64	66	70	74	65	75	70	75	70	71	72	77	74	73	72	69	78	75	69	84	78	84	84	0	1	4	1	19	2	2	11	4	3	1	7	20	24	11	24	29	7	6	6	3	8	29	3	19	24	15	14	21	34	21	17	12	13	30	19	34	32	29	19	23	32	26	29	53	47	42	47	54	43	53	57	42	43	54	49	53	53	51	58	37	70	61	49	56	65	59	65	63	56	75	49	75	61	55	74	72	62	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-427.024151609778869	-436.074994990230209	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992191325186153	-2	9	19	17	35	23	18	15	20	27	20	33	33	30	25	29	34	27	24	30	33	29	37	28	29	31	38	32	29	34	29	43	39	43	52	45	39	49	37	40	53	47	39	47	68	66	54	73	58	52	66	64	59	63	75	61	68	66	57	72	65	74	70	77	67	73	72	72	70	78	62	73	77	77	70	75	80	82	83	0	1	8	2	26	11	8	2	8	11	1	16	25	19	11	15	16	19	8	6	22	9	20	3	4	6	13	31	3	29	6	23	26	28	37	17	26	26	22	26	40	32	22	33	53	56	33	53	50	43	34	53	13	49	69	38	54	49	44	46	49	69	65	72	52	56	56	61	54	57	53	45	68	48	53	49	69	63	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-421.436421482670141	-430.487264863121482	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987637205311002	-3	7	20	15	37	19	26	26	21	27	24	26	29	31	28	28	33	22	29	20	31	29	38	25	33	31	30	30	27	38	40	41	39	38	45	43	45	50	39	47	53	47	49	50	66	68	57	71	57	59	66	62	56	58	67	63	56	62	55	74	62	73	71	62	62	69	67	74	78	77	76	71	73	70	74	89	83	87	87	0	1	4	2	22	2	20	4	20	12	20	6	10	6	9	18	7	4	11	4	11	9	17	20	15	10	29	16	9	22	22	22	13	17	23	17	30	35	25	36	37	23	31	40	49	65	38	52	39	37	58	38	5	59	53	41	41	38	43	56	54	45	67	44	50	55	64	51	55	48	56	66	45	51	64	77	60	71	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-410.079474631076039	-419.130318011527379	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998381950440897	3	7	18	13	31	19	22	26	10	28	18	25	26	31	31	35	38	27	30	28	26	26	31	32	33	34	38	30	26	36	39	41	38	38	41	45	53	49	33	46	47	50	47	42	72	69	52	75	63	58	66	66	63	61	73	66	65	64	71	72	65	74	66	59	76	70	60	76	70	73	75	71	68	76	76	91	78	84	89	0	1	1	2	20	4	3	7	2	7	4	3	6	12	13	39	28	12	18	3	7	6	29	13	10	28	23	29	4	6	14	17	26	14	5	33	36	17	22	35	35	39	34	25	56	53	43	51	37	41	67	54	47	47	66	54	37	37	57	61	47	45	67	33	72	52	37	72	52	46	51	54	58	64	58	65	51	73	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-415.695556152039444	-424.746399532490784	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998674559553885	3	11	14	16	27	24	22	25	21	27	20	31	28	32	29	35	29	25	26	33	32	27	29	33	30	30	36	28	34	37	35	38	38	41	51	43	51	43	39	52	52	44	47	49	56	72	58	69	63	36	63	58	63	65	71	62	63	68	70	66	71	67	59	74	72	68	71	79	77	75	71	69	69	72	72	89	79	86	90	0	1	2	2	7	9	3	2	4	11	3	28	9	15	3	23	11	9	9	13	15	8	7	10	23	18	10	7	25	13	13	7	20	12	42	24	38	50	20	38	38	39	30	22	37	72	37	49	47	15	41	38	40	52	57	40	47	51	52	44	60	63	37	60	49	51	54	65	64	53	63	51	45	49	60	78	69	68	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
