step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16
85000	-94.186091698816938	-101.041579649776310	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641053987111121	-1	1	3	1	6	3	6	7	6	8	10	11	12	15	18	21	0	1	2	1	3	0	6	3	3	9	10	4	2	13	14	14	1	1	1	1	2	1	1	3	1	1	1	4	6	1	2	2
85500	-93.786509946961033	-100.641997897920405	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554514481669922	0	2	3	2	5	2	7	6	6	8	11	10	12	16	14	21	0	1	2	1	3	0	6	5	1	3	3	3	12	15	12	14	1	1	1	1	2	1	3	1	3	3	3	3	1	1	2	2
86000	-79.896066719133813	-86.751554670093185	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.454042516830937	0	2	4	2	6	3	6	6	6	7	9	11	12	15	16	20	0	1	2	1	1	0	6	3	3	3	9	1	12	12	12	14	1	1	1	1	3	1	2	1	1	2	1	5	1	2	2	2
86500	-83.415133962298469	-90.270621913257841	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631210966378449	-1	2	3	1	4	3	5	6	6	7	10	11	12	15	16	19	0	1	4	1	3	0	6	5	3	9	5	10	12	12	14	14	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1
87000	-82.494231646094619	-89.349719597053991	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.844030738434522	-1	2	3	2	5	2	6	6	7	7	10	10	13	15	17	20	0	1	4	1	3	0	6	5	3	5	10	9	12	12	14	14	1	1	1	2	1	1	3	1	2	1	1	1	1	2	1	2
87500	-86.216689499786611	-93.072177450745983	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544004030358371	-1	1	3	2	5	4	7	7	5	5	9	11	12	14	17	19	0	1	1	1	3	0	6	9	3	3	9	2	12	12	12	14	1	1	1	2	2	1	1	1	1	1	2	4	1	2	3	3
88000	-82.215454506682946	-89.070942457642317	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677316527967575	0	2	3	2	5	3	7	6	7	7	9	12	11	15	17	21	0	1	1	1	3	0	6	3	5	5	5	11	11	12	12	14	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	2
88500	-89.891538733592100	-96.747026684551471	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551428735817049	-1	1	3	3	6	1	5	5	6	7	11	11	13	14	17	20	0	1	2	2	3	0	6	3	3	3	3	1	12	12	12	14	1	1	1	1	2	1	2	2	2	2	3	5	1	1	3	4
89000	-87.676993676005125	-94.532481626964497	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696975539827538	-2	2	3	1	5	4	6	7	7	6	10	12	13	16	17	21	0	1	4	1	3	0	6	10	5	5	9	11	12	12	12	14	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2
89500	-78.940444812054295	-85.795932763013667	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485743380587798	-1	3	4	1	5	3	6	6	5	6	8	11	13	15	17	20	0	1	2	1	3	0	6	9	3	5	10	2	12	12	12	14	1	2	1	1	1	1	2	1	1	1	1	3	1	2	3	2
90000	-96.590726675811723	-103.446214626771095	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562250685435612	-1	2	3	3	5	3	7	7	7	6	9	12	12	15	16	20	0	1	1	1	2	0	6	5	5	5	10	10	2	12	13	14	1	1	2	2	2	1	2	1	1	1	1	3	6	2	3	2
90500	-90.155086931604970	-97.010574882564342	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.469861046420740	-2	2	4	1	5	4	7	6	6	8	10	10	12	15	17	20	0	4	2	1	3	0	6	3	3	3	9	4	12	12	14	14	1	1	1	2	1	1	1	1	2	2	1	2	1	3	1	2
91000	-79.439217035278787	-86.294704986238159	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647190001070204	-2	2	3	1	5	4	6	6	7	6	10	11	12	16	17	18	0	4	4	1	3	0	6	3	5	3	5	2	12	12	12	14	1	1	1	2	1	1	1	2	1	2	2	4	1	2	2	1
91500	-76.891533288615832	-83.747021239575204	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616479582973949	-1	2	3	2	5	4	6	6	7	8	11	11	13	16	17	20	0	1	4	1	3	0	6	5	5	9	3	2	12	12	12	14	1	2	1	1	1	1	1	1	1	1	4	4	1	2	3	2
92000	-82.526429538665127	-89.381917489624499	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.886936166962440	-1	1	4	1	6	3	6	6	6	7	9	11	12	15	17	19	0	1	4	1	3	0	6	3	3	5	9	11	12	12	14	14	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2
92500	-94.163574341194803	-101.019062292154175	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.724945104085736	-1	2	3	2	4	3	7	5	5	8	7	10	11	16	17	20	0	1	4	1	3	0	6	4	3	11	5	2	12	12	12	14	1	1	1	1	1	1	2	1	1	1	1	3	1	3	2	1
93000	-77.412259275161134	-84.267747226120505	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.884019580287161	0	2	4	2	5	3	6	6	7	7	10	11	13	16	18	19	0	1	2	1	3	0	6	3	3	3	9	11	12	12	14	14	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1
93500	-85.802189963157929	-92.657677914117301	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623669200391662	-1	1	3	2	5	3	7	6	7	7	10	11	13	14	16	20	0	1	2	1	3	0	6	3	3	3	5	4	12	12	12	15	1	2	1	1	1	1	2	2	2	2	2	3	1	1	2	2
94000	-80.262441568575071	-87.117929519534442	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670495233097670	0	2	3	1	5	4	6	7	6	6	10	11	13	15	17	19	0	4	2	1	3	0	6	3	3	3	9	2	12	12	14	14	1	1	1	1	1	1	2	2	1	1	2	3	1	2	1	2
94500	-81.867514136198736	-88.723002087158108	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659669073509698	0	3	3	2	5	4	6	5	5	5	9	11	12	15	16	20	0	4	1	1	3	0	6	3	3	3	5	11	12	12	14	14	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	3
95000	-92.168637594449621	-99.024125545408992	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593271266202048	0	2	4	2	6	3	6	6	5	7	10	12	11	15	17	21	0	1	2	1	1	0	6	9	3	9	5	11	4	12	13	14	1	1	1	1	2	1	2	1	1	1	2	1	4	1	3	2
95500	-85.384806136513561	-92.240294087472932	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723164143263754	-1	2	4	3	6	3	7	5	6	8	10	11	13	15	17	19	0	1	2	2	3	0	6	3	3	9	3	2	12	12	14	14	1	1	1	1	1	1	3	1	1	1	2	5	1	1	1	2
96000	-78.527742826642040	-85.383230777601412	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518778504898591	0	2	3	3	5	3	7	7	6	6	10	11	13	15	17	20	0	1	1	1	3	0	6	9	3	3	9	2	12	12	12	14	1	1	1	1	1	1	2	1	2	2	2	3	1	2	3	3
96500	-89.148920825131071	-96.004408776090443	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571072742695056	-2	1	3	3	5	2	7	7	6	7	9	11	13	15	16	19	0	1	2	1	3	0	6	9	3	5	5	2	12	11	12	14	1	2	1	3	1	1	3	1	3	1	2	4	1	3	3	2
97000	-79.308675621743504	-86.164163572702876	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563610336936345	0	2	4	2	6	2	6	6	7	8	9	11	12	15	16	20	0	1	1	1	3	0	6	3	5	5	9	11	12	12	14	14	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2
97500	-75.167999618562618	-82.023487569521990	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693568585303176	-1	3	3	1	5	2	4	7	5	7	10	11	12	15	17	20	0	1	4	1	3	0	6	5	3	9	10	4	12	12	14	14	1	2	1	1	1	1	1	1	1	1	1	4	1	2	1	2
98000	-81.898938718742556	-88.754426669701928	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.725894020486854	-1	1	4	2	5	3	7	5	7	8	10	12	13	15	18	21	0	1	4	2	3	0	6	3	5	5	9	10	12	12	12	14	1	1	1	1	1	1	2	1	1	2	2	2	1	1	3	3
98500	-93.904779057731361	-100.760267008690732	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623144882133644	-1	2	3	2	5	3	5	6	6	5	11	9	11	16	18	20	0	1	2	1	3	0	6	10	5	3	9	9	12	12	14	14	1	1	1	2	1	1	1	1	1	1	3	1	2	5	1	3
99000	-86.394840791489884	-93.250328742449256	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666146706410291	-1	1	3	3	4	3	7	6	7	8	10	10	11	15	17	20	0	1	2	1	1	0	6	5	3	3	10	10	12	12	14	14	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	3
99500	-84.914292160713416	-91.769780111672787	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532044811832425	-1	2	2	2	5	3	6	7	6	8	10	12	13	15	18	20	0	1	1	1	4	0	6	5	3	9	10	5	12	12	12	14	1	2	1	2	1	1	1	1	1	1	1	3	1	2	2	2
100000	-89.760210843581177	-96.615698794540549	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544091627447321	-1	3	3	1	5	1	6	7	7	7	9	11	13	14	16	18	0	4	4	1	3	0	6	5	3	5	5	11	12	12	12	14	1	1	1	1	1	1	2	1	2	1	2	1	2	1	2	2
