step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
14000	-740.784478979692381	-739.270184593263025	-1.514294386429347	0.000245910179081	0.000070102372443	0.285073081175202	0.491614928080780	2	-1	0	3	2	5	4	3	4	4	5	4	6	8	5	6	6	8	7	7	7	8	10	9	7	9	11	9	8	10	8	11	11	7	8	10	11	11	11	13	9	11	8	11	12	13	12	12	12	12	11	11	13	13	12	15	13	14	13	15	14	14	16	17	15	18	17	16	18	16	17	15	17	19	18	18	18	17	18	20	20	18	19	22	20	18	20	21	23	22	23	22	24	21	24	24	23	23	2	0	0	2	2	3	0	3	5	1	3	8	10	10	2	1	8	7	15	6	13	5	14	25	15	14	31	4	10	29	1	36	6	13	17	29	25	13	17	1	10	14	10	23	31	11	34	31	12	26	25	24	31	36	19	52	50	50	16	40	38	47	61	34	46	56	56	58	45	58	53	51	22	40	60	58	38	57	68	61	59	58	64	79	78	15	60	77	64	58	45	37	89	69	72	94	51	78	1	1	1	2	1	2	1	2	1	1	3	1	1	1	3	2	2	1	1	2	1	4	2	1	1	1	1	4	2	1	4	1	3	1	1	1	2	3	1	4	2	2	3	1	2	4	4	2	3	1	2	1	3	2	2	2	1	2	2	1	2	2	1	4	1	2	1	1	2	2	2	1	3	2	1	2	4	2	1	2	2	2	2	2	2	5	1	2	2	2	6	5	1	1	3	2	6	3
14500	-730.821071742416166	-729.426849477712267	-1.394222264703898	0.000224816289037	0.000092736289823	0.412498089973404	0.503590216849507	1	0	1	3	2	5	3	5	4	5	6	8	6	7	8	7	8	7	6	8	7	9	10	9	8	7	10	10	7	10	8	9	10	9	9	11	10	11	12	13	10	11	10	10	12	12	12	13	12	14	12	12	12	13	13	14	14	14	12	14	13	15	15	15	15	15	18	17	18	15	16	15	17	20	18	17	19	18	18	20	19	18	19	22	20	19	19	21	23	22	21	22	24	23	24	25	22	24	2	0	0	5	2	1	0	3	1	5	3	3	2	5	13	5	13	8	5	6	2	5	16	13	29	11	2	11	13	15	19	19	12	4	26	16	10	43	4	31	31	16	32	24	14	33	23	24	33	39	35	31	43	35	32	42	40	21	32	61	30	34	29	19	50	40	19	35	40	27	63	58	65	23	66	50	61	66	34	60	45	23	42	67	58	45	71	87	81	77	57	58	76	86	90	94	67	92	1	1	1	1	1	2	1	2	2	2	3	2	3	2	1	2	1	1	3	2	4	3	2	2	1	1	3	1	1	1	1	2	1	3	1	1	2	1	4	3	2	2	1	1	3	1	1	2	1	2	1	1	1	2	2	1	1	3	1	1	2	2	4	4	1	1	7	3	3	1	1	1	1	5	2	2	4	1	3	2	4	3	6	2	3	3	1	1	2	1	3	2	3	2	1	1	3	1
15000	-704.539572776248974	-703.068100857002491	-1.471471919246439	0.000226012293995	0.000071527696130	0.316477014881693	0.499322226941601	2	0	1	3	3	4	3	5	3	3	3	6	6	5	6	7	7	8	6	7	8	9	10	6	7	8	10	10	8	9	9	11	9	10	10	11	10	12	11	14	11	12	10	10	12	12	12	13	12	13	13	12	14	12	13	12	13	14	15	14	13	16	16	17	16	17	17	16	17	16	15	16	17	18	19	15	20	18	19	20	19	18	20	21	20	19	18	21	21	21	24	22	23	23	24	24	22	23	2	0	0	1	2	11	0	9	3	2	3	6	1	1	1	10	13	6	4	8	2	15	17	5	10	13	25	21	1	26	16	21	20	15	20	44	29	28	26	16	14	27	25	26	25	3	1	15	13	49	54	28	22	14	25	5	43	34	28	29	36	48	59	18	34	31	49	61	55	26	50	55	49	55	78	42	67	72	47	62	54	47	64	70	82	21	51	64	83	68	97	80	64	80	92	97	69	75	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	2	2	1	3	2	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	4	2	1	1	1	2	6	3	3	3	1	1	1	4	2	2	2	1	2	3	4	1	2	1	3	3	4	3	2	3	5	1	1	3	3	1	3	1	1	5	2	4	2	2	2	1	4	2	2	1	2	1	1	2	1	1	1	2	1
15500	-707.539518231553302	-705.935939777304384	-1.603578454248906	0.000231136852650	0.000055121707707	0.238480826728877	0.533451715008428	2	0	1	3	2	3	3	5	4	4	5	5	6	8	5	7	6	7	5	6	6	8	10	7	9	8	11	10	8	8	8	10	10	10	9	10	10	11	12	12	9	12	11	12	12	11	12	14	13	12	11	12	12	14	13	13	12	14	14	16	14	14	14	17	15	18	18	16	17	17	15	17	18	20	19	17	18	18	18	20	19	19	20	21	20	19	21	21	23	21	22	21	23	23	24	24	23	24	2	0	0	1	2	3	0	6	3	2	3	6	10	21	2	4	6	20	4	3	10	21	14	19	14	4	13	20	1	2	21	1	30	14	20	21	30	21	36	41	4	35	30	14	14	33	38	29	41	26	37	13	31	26	36	16	5	22	52	48	14	45	29	34	32	53	56	26	29	30	9	58	71	62	23	50	61	41	22	60	4	65	52	34	69	55	77	73	68	73	44	44	82	92	88	92	77	90	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	2	1	1	2	2	1	1	1	1	3	3	2	2	3	1	4	2	1	1	2	1	3	1	1	2	2	1	2	1	1	1	3	2	2	1	4	2	3	2	3	4	3	1	1	4	1	3	3	2	2	2	3	5	5	6	1	1	3	5	4	2	3	3	1	9	2	3	7	2	3	2	1	3	1	4	3	1	1	1	1	2	1
16000	-718.671352344944239	-717.180574659205377	-1.490777685738841	0.000261566247701	0.000078802405216	0.301271306633516	0.536073307259481	2	1	2	3	3	3	3	4	5	4	5	7	7	8	7	7	7	6	6	7	8	8	9	8	6	6	10	10	8	10	8	10	10	9	10	9	11	12	11	13	11	10	11	11	12	12	11	13	12	12	13	11	14	13	13	15	14	15	13	14	14	15	15	16	15	16	16	16	17	15	17	16	17	20	19	16	19	19	18	19	18	18	18	19	21	18	20	20	24	22	25	21	22	22	25	22	23	23	2	0	0	2	2	3	0	3	10	5	6	8	9	15	19	10	7	3	1	8	19	19	19	4	4	7	25	8	18	19	19	14	11	19	29	15	22	4	1	19	31	18	24	36	29	4	13	44	24	2	50	33	44	14	44	41	28	54	41	49	43	19	40	25	27	40	31	62	60	49	72	41	58	75	63	65	79	56	73	29	72	21	47	58	58	63	63	63	83	84	63	32	70	81	83	51	86	68	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	3	1	2	3	1	2	1	1	4	2	1	1	1	3	3	3	1	2	3	2	2	4	2	1	2	5	1	1	2	3	1	2	2	1	1	1	3	5	1	3	2	1	6	1	2	1	1	2	2	1	1	1	1	3	1	4	1	3	3	2	3	2	3	2	3	1	5	5	5	2	3	7	2	4
16500	-735.139071594265261	-733.643874503923598	-1.495197090341641	0.000221996475080	0.000066166335737	0.298051289836220	0.428615049443793	2	-1	2	3	3	4	4	5	5	5	6	7	6	7	7	6	8	5	6	7	7	8	9	9	6	8	9	10	8	8	9	11	10	9	8	10	11	11	10	14	10	12	9	12	11	12	13	14	13	13	12	12	12	13	12	14	14	14	12	15	15	15	15	13	16	17	14	16	17	16	16	17	17	19	17	18	18	18	18	20	20	17	19	20	20	19	20	21	23	23	23	21	23	22	22	24	23	24	2	0	0	3	2	3	0	3	6	5	4	3	2	2	16	1	18	7	5	3	10	13	16	1	5	11	14	29	16	13	5	33	20	17	8	29	14	24	16	38	14	7	5	31	31	8	5	49	28	32	9	14	41	2	16	53	38	50	41	24	23	28	14	13	21	56	55	58	60	13	22	67	47	49	38	58	65	53	82	47	86	63	23	58	73	71	66	44	37	73	60	69	84	31	85	92	24	93	1	1	1	1	2	1	1	2	1	1	3	2	3	3	1	2	2	1	2	3	1	1	1	3	1	1	1	1	1	1	3	1	2	1	2	1	3	1	1	3	1	4	2	2	1	3	5	1	1	1	3	2	1	7	4	1	1	1	1	3	3	3	4	2	5	2	1	1	1	6	3	2	1	4	4	2	1	2	1	5	1	1	5	3	1	2	2	3	7	3	4	2	1	5	1	2	7	1
17000	-719.322806098861975	-717.831718229591615	-1.491087869270363	0.000225458754137	0.000067872643451	0.301042395587322	0.447058015348607	2	0	0	2	2	4	3	5	4	5	6	7	7	8	7	6	6	6	7	7	8	7	9	8	9	8	10	11	9	9	8	10	10	9	8	10	10	11	11	13	10	12	8	12	13	13	11	14	13	14	12	12	13	13	12	15	15	15	15	15	14	16	15	16	16	18	18	17	17	15	16	16	16	19	19	17	20	18	16	20	20	18	18	21	20	20	19	21	23	22	25	22	24	23	24	23	21	24	3	0	0	3	2	3	0	3	7	5	3	6	5	16	5	10	2	7	10	17	10	2	13	2	2	8	15	14	19	1	16	2	3	22	17	19	19	15	25	41	31	6	2	36	25	3	43	44	33	38	41	17	41	16	37	40	45	34	26	30	26	15	28	32	32	57	79	30	62	47	55	25	38	69	58	28	32	25	10	64	45	50	61	50	67	54	73	67	13	58	71	45	68	69	47	45	63	89	1	1	1	1	1	2	1	2	1	2	4	2	2	1	3	1	3	1	1	1	1	2	1	3	4	1	2	2	1	3	1	5	4	1	1	2	1	3	1	2	1	4	4	1	1	6	2	1	1	1	1	3	1	3	1	1	1	3	4	3	3	4	2	4	2	1	1	4	1	2	2	4	3	2	2	3	4	5	6	2	3	1	2	2	1	5	1	2	8	4	4	4	3	3	8	4	2	1
17500	-698.017657070373161	-696.597236310637868	-1.420420759735262	0.000250183350399	0.000092588796087	0.370083764324841	0.551749049241367	2	1	2	2	3	5	2	5	3	5	6	8	7	7	7	6	7	8	6	8	6	8	9	9	8	7	10	10	8	9	8	10	9	10	10	11	10	12	9	13	11	11	9	12	13	11	12	13	13	12	12	12	13	13	12	15	15	14	13	15	14	15	15	15	16	15	18	15	17	14	16	16	18	18	18	15	19	19	18	20	18	19	19	20	21	19	20	19	23	22	22	23	23	23	24	23	23	23	2	0	0	2	2	3	0	3	1	5	3	3	5	10	10	10	6	16	9	3	5	26	19	22	16	16	22	24	9	13	19	12	8	22	17	1	24	27	26	31	18	35	15	37	44	8	19	37	32	34	27	37	41	28	14	48	48	36	43	28	59	32	48	15	58	53	72	14	63	15	38	44	36	23	68	58	28	66	34	75	48	71	58	50	69	62	82	57	75	79	86	88	68	86	74	29	91	48	1	1	1	1	1	2	1	1	1	1	3	3	2	1	1	1	2	1	3	4	1	1	2	1	1	1	1	1	2	2	1	1	2	1	2	5	1	1	1	3	1	1	1	1	1	3	4	2	2	1	1	1	1	2	3	1	2	2	2	2	1	4	2	5	1	1	1	2	1	5	2	2	5	4	1	1	5	2	3	1	2	1	3	4	3	2	1	2	2	2	2	3	2	3	3	7	1	3
18000	-645.897843210147016	-644.426945442235819	-1.470897767911215	0.000240502972309	0.000076230028332	0.316960857488424	0.560381016831197	1	0	1	2	2	4	3	6	4	4	5	7	7	8	8	6	7	7	5	8	6	8	8	7	9	8	10	11	9	9	9	10	11	9	9	11	9	9	11	14	9	12	11	12	12	13	12	13	12	13	12	11	14	13	12	14	14	12	15	15	14	14	15	16	15	18	17	17	17	17	17	16	15	19	19	17	20	19	19	21	20	19	19	21	20	19	20	21	21	21	25	22	23	24	23	23	24	24	2	0	0	3	2	3	0	6	3	5	6	11	2	24	2	9	10	19	5	8	2	21	18	16	13	8	15	23	19	1	18	37	20	10	16	17	22	17	14	54	16	17	37	28	29	20	34	42	35	51	26	20	32	13	37	42	13	22	40	25	51	32	55	47	35	56	56	73	63	50	65	54	35	69	66	57	70	59	68	74	72	15	76	50	83	29	70	29	82	83	92	63	89	69	80	69	42	93	1	1	1	1	1	1	1	1	1	1	1	1	3	1	4	1	1	1	1	1	3	1	1	1	1	1	1	1	1	3	2	1	2	2	1	2	1	1	1	1	3	2	1	1	2	2	1	1	2	1	2	2	2	2	2	1	3	2	1	3	1	1	1	2	2	2	1	1	1	3	1	1	2	1	1	2	2	1	1	1	3	6	1	4	1	4	2	6	1	1	2	3	2	4	1	3	5	1
18500	-738.690350073005561	-737.228113439320737	-1.462236633684847	0.000243052895136	0.000078873866946	0.324513176037578	0.514092858286674	0	-1	2	3	3	4	1	4	5	5	6	8	7	7	8	5	6	5	5	7	7	8	9	8	6	7	11	10	8	9	8	10	10	9	8	9	10	9	11	13	10	11	9	11	12	13	11	12	12	13	13	11	13	13	10	12	15	15	14	16	14	15	15	14	12	17	16	15	17	17	14	17	15	17	18	15	18	19	18	19	19	18	19	21	20	19	20	21	23	23	24	21	23	22	24	24	22	23	2	0	0	2	2	3	0	3	3	5	6	11	19	10	14	1	8	2	1	6	2	14	25	25	10	19	38	1	2	13	16	12	11	16	5	4	24	13	35	21	29	37	14	4	52	20	10	47	32	28	27	35	5	37	35	18	32	34	41	36	30	40	41	13	47	60	5	47	62	50	65	32	47	64	62	51	24	53	47	48	44	50	61	47	82	62	65	27	64	28	44	72	76	78	87	94	88	97	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	3	1	3	2	1	4	1	1	1	1	1	2	4	3	1	2	1	2	3	1	3	1	1	2	3	2	1	1	3	1	4	2	1	1	1	1	1	4	1	1	4	2	2	2	5	2	1	3	2	1	1	5	2	1	2	1	3	2	1	2	1	4	3	3	4	3	2	3	5	1	2	3	4	3	5	7	3	4	1	2	1	1	1
19000	-708.961736492226350	-707.510206632939912	-1.451529859286431	0.000194700004684	0.000065142552330	0.334579099963775	0.357687800521950	2	0	2	3	2	4	2	6	4	5	5	8	6	6	7	6	7	8	7	7	8	7	9	9	8	9	9	11	8	10	8	9	10	10	9	10	11	11	12	12	11	12	10	11	12	11	12	13	11	13	12	12	13	13	12	14	14	14	13	15	14	15	15	16	14	18	16	15	16	14	17	16	17	19	19	17	20	18	18	20	20	19	18	21	20	20	20	22	21	21	23	22	24	20	24	23	24	24	2	0	0	1	2	3	0	11	2	5	3	8	2	2	5	1	9	10	4	3	1	10	19	10	10	21	14	32	1	15	9	17	6	15	19	14	19	27	14	14	13	26	14	29	21	12	34	25	33	16	13	17	44	37	32	40	30	39	32	29	40	35	25	39	50	17	62	14	40	32	12	50	17	28	48	13	52	41	26	24	24	58	21	47	66	69	24	62	79	79	72	69	87	16	73	86	74	74	1	1	1	1	1	2	1	1	2	2	2	2	3	4	2	2	1	1	3	2	4	1	1	3	1	1	1	1	3	2	2	1	2	1	1	2	1	1	4	3	2	2	2	3	2	1	1	2	1	3	2	2	1	1	2	1	3	2	2	4	1	4	4	2	1	5	1	4	1	2	6	1	5	4	2	5	4	4	3	4	4	3	5	3	1	1	5	4	2	1	4	4	3	7	2	1	2	2
19500	-712.159983051164431	-710.706031378883381	-1.453951672281026	0.000265696779810	0.000088271100707	0.332224954964375	0.479335625138224	1	0	2	2	2	4	4	6	4	3	5	8	7	7	7	6	8	6	5	7	8	8	10	8	7	7	10	11	7	9	9	10	11	9	8	10	10	12	11	13	10	10	10	12	13	12	12	13	13	13	13	11	14	13	12	14	14	14	14	15	12	15	16	15	15	17	18	17	17	17	15	13	17	18	17	16	19	19	16	19	19	18	20	21	21	19	20	20	23	22	25	21	22	23	24	25	23	24	2	0	0	1	2	3	0	3	5	5	6	6	10	19	5	10	16	4	1	3	14	18	10	25	16	11	17	31	1	22	15	21	6	14	13	14	15	32	13	9	17	20	14	23	55	35	52	23	41	5	17	27	35	25	24	54	38	13	61	45	32	61	45	52	23	72	60	79	62	61	44	42	64	50	57	14	73	53	23	63	17	65	64	49	77	69	62	62	68	83	50	45	16	69	90	80	29	80	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	2	1	2	2	2	1	1	3	1	1	1	1	1	5	1	1	1	4	1	1	1	1	2	2	4	1	3	1	1	1	2	1	2	1	4	2	1	3	2	2	1	1	3	1	1	1	1	2	3	2	2	1	1	1	1	1	1	1	2	2	3	1	3	2	2	6	2	2	3	1	1	4	3	3	1	9	4	8	3	1	3	7	2
20000	-743.798245900705979	-742.241135924837295	-1.557109975868730	0.000248730387407	0.000064760194074	0.260363016957188	0.443582956044456	1	-1	0	2	2	5	3	5	3	4	4	7	7	8	6	4	8	8	4	6	7	7	8	7	6	8	10	10	9	9	8	10	10	6	10	10	10	12	11	12	9	9	10	11	12	12	10	13	12	13	12	12	14	13	13	14	14	14	14	15	14	15	15	16	15	17	16	15	18	16	16	14	17	19	18	17	19	18	16	20	19	19	20	21	20	18	20	20	23	23	23	22	22	23	24	24	24	24	2	0	0	3	2	3	0	4	2	5	3	8	10	16	2	5	24	7	5	6	25	10	22	16	2	15	15	22	19	15	15	30	3	1	15	26	14	9	27	26	31	20	14	23	24	11	25	24	16	28	26	23	34	15	45	36	47	47	35	55	39	55	24	13	34	42	17	72	16	21	59	36	51	63	49	53	31	38	50	45	60	79	73	82	86	25	69	68	73	58	66	74	75	54	67	54	69	44	1	1	1	1	1	2	1	2	2	2	2	2	2	1	3	1	1	2	1	1	1	2	1	2	3	2	2	2	3	1	1	1	5	2	2	1	1	4	1	2	1	2	1	1	2	4	2	2	3	2	2	2	5	4	1	1	2	3	1	1	1	1	4	5	3	5	4	1	5	3	1	2	2	2	3	2	5	3	1	3	2	1	2	1	1	6	1	3	3	5	4	1	2	4	4	5	3	5
20500	-663.310839265269351	-661.793487598736306	-1.517351666533042	0.000222277712202	0.000062931936481	0.283123016957255	0.561765437093025	2	0	1	3	2	5	3	5	5	5	4	8	5	7	8	6	7	7	6	8	7	8	9	7	8	9	10	10	7	10	8	11	11	9	9	10	10	10	11	13	9	10	11	11	13	10	12	13	12	13	12	12	14	13	12	14	14	15	14	14	15	14	15	16	12	16	17	16	17	16	16	17	17	18	18	18	20	18	19	20	19	19	20	21	20	19	21	21	23	19	23	22	21	21	25	23	21	25	2	0	0	2	2	3	0	3	1	2	3	14	5	1	29	4	5	9	10	3	13	4	10	9	16	25	14	25	5	34	4	29	12	29	17	26	22	13	29	14	29	15	36	17	28	12	23	28	20	30	26	19	51	44	14	31	52	1	32	40	59	48	55	65	34	56	40	34	48	17	59	50	50	40	70	50	82	71	38	68	74	4	72	79	76	74	86	66	83	73	87	44	76	62	87	82	26	84	1	1	1	1	1	2	1	2	1	2	2	1	1	3	1	1	2	1	1	2	1	3	2	1	1	1	1	1	3	1	2	2	2	1	1	1	1	3	1	4	1	1	1	2	2	1	1	2	2	2	1	3	1	1	3	3	1	6	1	1	1	1	2	2	2	1	2	4	2	4	2	1	2	2	1	2	1	1	3	2	1	8	2	1	1	1	1	2	1	1	2	6	1	5	2	2	3	2
21000	-709.375906471577196	-707.884475501240786	-1.491430970336390	0.000300889391633	0.000090504433250	0.300789711322903	0.590639184496823	2	1	0	3	2	4	3	5	5	4	6	8	6	6	8	7	7	7	6	7	7	8	10	8	8	8	10	10	8	10	8	11	10	8	9	10	10	12	11	13	10	11	11	11	12	13	11	14	12	12	12	10	13	12	13	14	14	13	14	16	14	16	15	16	14	16	18	16	17	16	15	16	17	20	18	17	19	18	19	20	19	18	18	20	20	17	20	21	23	22	22	21	24	23	24	25	23	24	3	0	0	5	2	3	0	3	1	5	8	3	2	5	21	10	11	11	2	8	2	13	15	5	16	19	26	35	14	24	13	41	12	14	24	21	25	44	14	24	31	4	15	14	39	20	35	54	20	23	36	12	9	30	44	43	36	47	43	53	34	43	38	65	58	44	28	28	39	57	43	58	50	63	48	50	68	66	75	63	53	21	34	75	83	61	78	74	62	65	77	69	79	77	97	83	35	89	1	1	1	1	1	2	1	2	1	2	1	3	2	1	1	1	1	1	3	1	3	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	5	2	2	1	2	1	1	3	1	1	1	4	1	1	1	1	1	3	2	2	3	1	1	1	1	3	3	3	1	2	1	2	2	2	3	2	1	1	2	3	6	6	1	1	2	2	1	3	2	1	1	2	3	1	3	9	1
21500	-677.607857603783486	-676.060210376387317	-1.547647227396168	0.000268853543666	0.000071350223545	0.265386955933053	0.653094087489924	1	0	1	2	3	4	3	4	5	5	5	7	7	6	6	6	6	7	7	7	7	9	10	9	8	7	11	10	8	9	8	10	11	10	9	11	10	10	11	14	9	9	11	11	13	13	12	13	12	13	13	12	13	12	10	14	14	14	15	15	14	15	15	16	16	15	16	16	18	15	17	17	16	20	19	16	20	18	17	18	19	19	20	20	21	19	21	21	23	22	24	22	23	23	25	25	23	21	2	0	0	3	2	3	0	3	1	5	8	8	5	5	2	2	2	11	1	6	10	26	15	14	16	10	13	20	16	5	5	21	12	21	26	26	31	13	17	35	17	19	37	25	31	17	31	36	23	15	49	34	54	37	30	53	38	34	44	57	11	57	54	70	21	53	49	50	61	45	23	48	51	86	71	50	75	67	57	14	60	61	68	73	83	57	84	78	85	83	97	74	85	81	89	98	81	72	1	1	1	1	2	2	1	1	2	1	1	2	2	2	2	2	3	1	3	2	1	1	2	1	1	1	2	2	1	3	3	1	3	1	1	2	1	1	2	3	1	1	1	2	2	3	2	1	1	4	1	1	1	1	1	1	2	2	3	1	3	1	1	1	5	1	2	2	2	1	3	2	2	1	1	2	1	2	2	3	2	2	2	2	1	2	1	1	1	1	1	1	1	1	2	3	2	1
22000	-655.286898433440911	-653.818348610469798	-1.468549822971158	0.000245468919974	0.000078294902426	0.318960552867033	0.529467542036530	2	0	2	2	2	5	3	5	5	4	6	8	6	8	6	7	5	5	7	6	7	9	10	9	8	8	9	10	9	10	8	10	10	10	8	11	10	12	11	13	10	12	10	12	12	12	13	12	13	14	12	11	11	12	13	13	14	11	15	16	14	15	15	16	16	17	15	16	17	15	17	17	15	20	18	18	19	18	18	20	19	19	20	21	20	20	20	21	23	20	22	20	22	23	24	24	23	25	2	0	0	2	2	10	0	3	10	2	1	11	10	19	2	4	1	7	10	3	13	10	25	9	9	2	10	31	10	10	15	16	6	22	11	25	29	52	24	31	31	23	14	58	19	20	36	29	43	42	33	24	15	37	36	41	43	14	52	19	24	52	36	10	57	31	61	30	36	47	67	53	61	81	73	60	72	28	65	66	48	49	79	65	79	72	78	86	65	68	92	48	64	91	88	91	88	93	2	1	1	1	1	1	1	2	1	2	2	2	1	1	4	2	2	1	1	2	1	2	1	2	2	4	3	1	2	3	1	1	3	1	1	2	1	1	1	3	1	1	1	1	2	2	1	2	1	1	1	1	3	1	2	1	2	2	2	4	2	1	2	5	1	5	1	2	3	1	1	3	1	1	2	2	1	4	1	2	3	2	1	2	1	1	1	1	4	2	1	4	2	1	2	1	1	1
22500	-706.672333490824258	-705.204672489840846	-1.467661000983440	0.000320633798401	0.000102515135718	0.319726542334293	0.472150348426427	2	0	1	2	3	5	3	4	4	5	5	6	6	6	6	6	7	6	5	7	7	9	8	9	8	9	10	10	9	8	9	10	9	8	10	11	11	12	11	14	10	10	10	10	13	12	13	13	13	14	11	13	13	14	12	15	13	15	13	14	15	14	15	16	14	16	17	16	17	14	17	16	17	20	18	17	20	18	18	19	18	19	20	21	20	19	21	21	23	21	24	22	23	24	24	24	22	25	3	0	0	3	2	3	0	3	2	5	3	6	10	5	10	19	6	7	5	12	2	13	14	13	15	17	9	25	23	13	16	23	17	15	22	21	31	28	22	49	13	14	25	24	32	20	22	51	55	55	33	37	28	26	25	41	30	14	42	45	57	36	19	34	34	40	21	50	58	42	63	42	70	45	56	49	61	53	50	52	29	65	76	82	55	51	82	77	79	50	75	56	83	67	82	67	69	78	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	3	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	3	1	1	1	1	1	2	2	3	3	3	3	2	1	1	1	4	3	2	1	3	1	1	1	1	3	2	3	2	2	2	2	2	4	4	2	1	1	3	4	1	1	3	3	4	5	2	3	3	3	2	5
