step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12
50000	-39.444362921961705	-37.553315886485308	-1.891047035476401	0.000059971477001	0.000009432435655	0.157282030164860	0.971960703943830	1	3	2	5	6	8	9	12	14	15	20	17	0	3	1	2	4	5	5	7	8	9	12	10	1	1	1	1	1	1	1	1	1	1	2	1
50500	-46.304608490123542	-44.865364018106916	-1.439244472016625	0.000056397384320	0.000019587839321	0.347318223309486	0.877466034828113	0	3	2	6	6	8	10	12	14	16	20	17	0	3	1	3	2	4	4	7	8	8	12	10	1	1	1	2	1	1	1	1	1	2	1	1
51000	-52.978865321009536	-51.618000316783785	-1.360865004225753	0.000024387270031	0.000013755222771	0.564032905426850	0.628666306659937	0	3	2	5	7	8	9	12	13	16	19	17	0	3	1	2	4	2	5	7	8	8	10	10	1	1	2	1	1	2	2	2	1	2	1	1
51500	-53.075247275386779	-51.495558994509032	-1.579688280877750	0.000035641282634	0.000046432634566	1.302776755897627	0.865269232650720	1	3	2	5	7	9	9	13	11	15	18	17	0	3	1	2	4	5	5	9	7	8	10	10	1	1	1	1	1	1	1	2	2	1	1	1
52000	-51.354223932809383	-48.988901922498748	-2.365322010310637	0.000065391441718	0.000006335446608	0.096884950716578	0.716520529717652	1	2	3	5	7	9	9	11	13	15	20	18	0	1	2	3	3	5	3	6	8	9	12	10	1	1	1	1	2	1	2	1	1	2	2	2
52500	-51.817954581513000	-49.356801191806035	-2.461153389706964	0.000033554365152	0.000002993210574	0.089204804218438	0.524295864447067	0	3	2	6	6	8	9	12	14	16	20	18	0	3	1	1	3	4	2	6	7	9	12	10	1	1	1	3	2	1	2	2	2	1	1	1
53000	-55.243865866546756	-53.645167092744835	-1.598698773801924	0.000028370261419	0.000006825554697	0.240588361022881	0.627260103708487	1	3	2	6	6	8	10	13	14	16	19	17	0	3	1	3	3	5	5	7	5	9	12	10	1	1	1	1	2	1	2	1	4	2	1	1
53500	-53.444663624180926	-52.083733838031755	-1.360929786149173	0.000022188901033	0.000012865708935	0.579826324696874	0.736499837883135	0	3	2	4	7	8	10	12	13	14	20	18	0	3	1	3	2	1	6	6	8	9	12	10	1	1	1	1	2	3	1	2	1	1	1	2
54000	-47.512577393992402	-46.133220285408747	-1.379357108583656	0.000045094827353	0.000020199597610	0.447936022710653	0.899984694137268	1	3	2	5	5	7	9	11	13	15	21	18	0	3	1	3	2	5	5	7	8	8	12	10	1	1	1	1	1	1	2	1	1	1	1	2
54500	-44.031401585517614	-41.897470541612677	-2.133931043904935	0.000051839091070	0.000006242101668	0.120413023046386	0.721770444337364	1	3	2	5	7	8	10	13	14	15	19	17	0	3	1	2	4	4	5	7	8	9	12	10	1	1	1	1	1	1	1	2	1	1	1	1
55000	-54.851010570904108	-52.887622353609011	-1.963388217295097	0.000057754060233	0.000008343423185	0.144464703462239	0.707851554968995	1	3	2	5	6	6	10	13	13	16	20	17	0	3	1	2	2	4	4	6	7	9	10	8	1	1	1	1	2	1	2	3	1	2	2	2
55500	-63.472045947201210	-62.074181962192156	-1.397863985009053	0.000098575162487	0.000039970273339	0.405480166921520	0.548746096731376	-2	3	2	4	7	9	10	11	12	14	19	17	0	1	1	2	4	5	5	6	7	9	12	7	1	2	2	1	1	1	1	1	1	1	1	3
56000	-42.216846450811438	-40.778860337944813	-1.437986112866622	0.000047228038961	0.000043970262993	0.931020299809115	0.911708605315196	0	3	2	5	7	8	9	11	13	15	20	16	0	3	1	2	4	4	5	7	8	9	12	10	1	1	1	1	1	1	1	1	1	1	1	1
56500	-52.318537789092503	-50.351377721138952	-1.967160067953547	0.000075107084526	0.000010803894208	0.143846539600506	0.876633453101022	1	3	2	4	7	6	9	11	13	15	20	17	0	3	1	3	3	2	6	7	8	9	12	10	1	1	1	1	1	2	1	1	1	2	1	1
57000	-63.677070501119310	-62.307206635127905	-1.369863865991402	0.000040026311806	0.000026978438604	0.674017599597814	0.435467054836202	1	3	2	4	6	8	10	12	12	16	18	15	0	3	1	2	2	5	2	6	4	8	10	9	1	1	1	1	1	1	3	2	4	2	1	2
57500	-47.292974045527252	-45.923837773543397	-1.369136271983854	0.000033884836478	0.000016434384528	0.485007048456398	0.700002259712238	1	3	2	6	6	8	9	13	12	15	19	17	0	3	1	2	2	2	4	9	7	8	12	10	1	1	1	1	1	2	1	1	2	1	1	1
58000	-63.749920502875227	-61.206152068857165	-2.543768434018062	0.000102502653445	0.000008539602680	0.083311040186529	0.501962022243082	1	3	2	4	6	9	7	13	12	13	19	17	0	3	1	3	4	5	2	6	7	6	12	9	1	1	1	1	1	1	3	2	2	1	1	2
58500	-57.431841454634842	-55.904253839246842	-1.527587615387998	0.000031554694569	0.000008735036902	0.276822102739199	0.392347849825707	1	2	3	6	7	7	10	12	14	16	19	17	0	1	2	3	2	3	4	7	8	9	9	10	1	1	1	1	2	3	2	2	1	1	2	1
59000	-61.442223658641126	-59.676535003106451	-1.765688655534674	0.000085616065601	0.000015840535179	0.185018256417048	0.704072120554716	0	1	3	4	6	7	10	12	13	14	20	17	0	1	2	3	3	3	6	7	7	8	9	10	1	1	1	1	2	1	3	1	2	1	3	2
59500	-46.476549393296260	-45.079731771315821	-1.396817621980441	0.000028610187105	0.000011657153553	0.407447651763214	0.721125357274642	0	2	3	6	6	8	10	12	14	16	20	18	0	1	2	2	3	4	6	6	8	8	12	10	1	1	1	2	2	1	1	1	1	2	1	1
60000	-41.999626717720652	-40.564651753293070	-1.434974964427583	0.000052181954204	0.000048114585124	0.922054105826019	0.887279174417185	1	2	3	4	6	8	10	12	14	15	20	18	0	1	2	3	3	5	6	7	8	9	12	10	1	1	1	1	1	1	1	1	1	1	1	1
60500	-49.384272125145607	-47.998783842783595	-1.385488282362010	0.000031309161776	0.000023546817999	0.752074366197726	0.901467415147852	0	1	3	5	6	9	9	12	13	14	21	18	0	1	2	3	4	4	4	7	8	8	12	10	1	1	1	1	1	2	2	1	1	1	1	2
61000	-49.646105804240321	-48.251860289589402	-1.394245514650918	0.000047361446914	0.000037279541390	0.787128430813213	0.740177633377314	-1	3	1	5	6	8	10	12	14	16	20	18	0	3	1	2	2	5	6	6	8	8	10	10	1	1	1	1	1	1	1	2	1	2	2	1
61500	-55.062833451264183	-53.685620474226049	-1.377212977038135	0.000065612892807	0.000029815234943	0.454411224192647	0.571690173024092	1	3	2	4	6	8	8	13	14	15	21	17	0	3	1	3	2	4	4	6	6	8	10	10	1	1	1	1	2	2	2	2	3	1	3	1
62000	-53.904837319964862	-52.235185402730949	-1.669651917233911	0.000027953832391	0.000005963625645	0.213338391740361	0.787823216188269	1	3	2	5	4	7	9	11	13	15	20	18	0	3	1	5	2	2	4	7	8	9	10	10	1	1	1	1	1	3	1	1	1	1	3	2
62500	-48.326751302053417	-46.918321697716358	-1.408429604337057	0.000031364295465	0.000012152063507	0.387448955158743	0.966143054470138	0	3	2	4	5	7	8	11	13	15	21	18	0	3	1	2	4	4	6	7	8	9	12	10	1	1	1	1	1	1	1	2	1	1	1	1
63000	-46.481502052086419	-45.075563312180435	-1.405938739905981	0.000049243512779	0.000019275473878	0.391431739748913	0.751074512337482	1	3	2	5	6	9	9	12	13	16	20	18	0	3	1	3	4	5	5	7	8	9	10	10	1	1	1	1	1	1	1	2	1	1	2	1
63500	-45.397382715354873	-43.261629761954204	-2.135752953400670	0.000097030836472	0.000011662409796	0.120192819312057	0.958061623972277	0	3	2	6	7	9	9	12	14	16	20	17	0	3	1	3	2	5	5	7	8	9	12	10	1	1	1	2	1	1	1	1	1	1	1	1
64000	-55.093002136143618	-53.535075801226398	-1.557926334917218	0.000021176917101	0.000026448969125	1.248952763024777	0.658572664477767	0	3	2	6	6	8	10	12	13	15	19	16	0	3	1	2	3	4	6	7	8	8	10	8	1	1	1	2	2	1	1	2	1	2	2	2
64500	-45.324546837211408	-43.532866812827656	-1.791680024383749	0.000032735497591	0.000005845168058	0.178557483110490	0.946372302543645	1	3	2	5	6	7	9	10	14	16	20	18	0	3	1	2	4	4	6	6	8	9	12	10	1	1	1	1	1	1	1	2	2	1	1	1
65000	-50.115977720862332	-48.750906978887457	-1.365070741974876	0.000029259018444	0.000014858876489	0.507839198946534	0.828182578629009	-1	3	2	4	6	6	10	12	14	15	19	17	0	3	1	3	4	4	6	7	8	8	10	10	1	1	1	1	1	1	1	1	1	2	1	1
65500	-40.876957302353517	-39.307843097662207	-1.569114204691307	0.000075877818394	0.000019295116705	0.254291927641486	0.960014592659204	0	3	2	5	6	8	9	12	13	15	19	17	0	3	1	2	4	5	6	6	8	9	12	10	1	1	1	1	1	1	1	2	1	1	1	1
66000	-47.492984963204108	-44.877763749211539	-2.615221213992568	0.000050387640274	0.000003964403902	0.078678102023498	0.805069261243814	1	3	2	5	6	8	10	12	13	15	20	16	0	3	1	2	2	5	6	6	7	9	12	8	1	1	1	1	1	1	1	3	1	1	2	2
66500	-44.821298202482161	-42.777877186744135	-2.043421015738028	0.000067260423396	0.000008895643620	0.132256729451746	0.952482649916601	1	2	3	6	5	9	9	11	13	16	20	18	0	1	2	3	2	4	4	7	8	8	12	10	1	1	1	1	1	1	1	1	1	2	1	1
67000	-39.328441342818635	-37.896301553519876	-1.432139789298760	0.000031413877090	0.000011163997008	0.355384245506183	0.882836258459800	1	2	3	4	6	7	9	11	13	15	20	18	0	1	2	2	4	5	5	7	8	9	12	10	1	1	1	1	1	1	1	1	1	1	1	1
67500	-50.201001824638169	-48.633194310917659	-1.567807513720512	0.000043685184203	0.000011136982742	0.254937296140472	0.671386303998609	1	3	2	5	6	9	8	12	13	14	20	16	0	3	1	2	2	4	4	6	8	9	10	10	1	1	1	1	2	2	1	2	1	1	3	1
68000	-43.383068745430677	-42.009365962220627	-1.373702783210047	0.000032258117182	0.000015040072428	0.466241484059365	0.816266075329144	1	3	2	5	7	9	8	11	13	16	19	17	0	3	1	2	4	5	5	7	8	9	12	10	1	1	1	1	1	1	1	1	1	2	1	1
68500	-59.725028852726844	-57.424997574925492	-2.300031277801352	0.000042385321433	0.000004354103246	0.102726677520531	0.454766543340264	1	3	2	6	6	8	10	11	12	15	21	17	0	3	1	3	1	1	5	5	7	8	12	10	1	1	1	2	3	4	2	3	1	3	2	2
69000	-54.067733398479668	-52.693428639973696	-1.374304758505969	0.000022886341252	0.000010621203178	0.464084803291297	0.666352269593120	1	3	2	5	6	9	9	11	12	15	21	17	0	3	1	2	3	3	4	6	8	9	12	10	1	1	1	1	2	3	2	1	1	2	1	2
69500	-51.711703186062977	-50.328034913151150	-1.383668272911826	0.000041642541859	0.000018164762276	0.436206856379659	0.718796522600870	1	3	2	5	7	7	8	11	13	14	20	17	0	3	1	3	2	4	6	6	8	8	12	10	1	1	1	1	2	1	1	2	1	2	2	2
70000	-61.971920832141080	-60.440566303524946	-1.531354528616135	0.000046681456498	0.000055192943871	1.182331229804157	0.632294723806204	1	3	2	4	7	8	7	12	13	15	20	17	0	3	1	2	1	2	4	7	8	9	9	10	1	1	1	1	4	3	2	2	1	1	4	1
70500	-60.553901355723958	-58.256603454424393	-2.297297901299568	0.000031472349946	0.000003241125756	0.102983277746958	0.762982142630506	1	2	3	5	5	8	9	10	13	14	21	17	0	1	2	2	2	5	6	3	8	8	12	8	1	1	1	2	1	1	1	3	1	2	2	4
71000	-51.875043924588212	-50.509712335278671	-1.365331589309538	0.000038085016446	0.000019273711106	0.506070704561795	0.854443059808882	1	3	2	4	6	8	9	10	13	16	21	18	0	3	1	3	2	5	5	6	7	9	12	10	1	1	1	1	1	1	2	1	3	1	1	1
71500	-56.737386774214535	-55.228221865563555	-1.509164908650982	0.000057720434716	0.000016647723672	0.288419928812683	0.669301673331171	0	3	2	4	5	7	9	12	13	15	20	18	0	3	1	2	4	2	5	7	7	9	10	9	1	1	1	1	1	3	2	2	2	1	3	3
72000	-43.011548785697507	-41.339515255802617	-1.672033529894890	0.000097735309774	0.000020772011252	0.212533334162761	0.930934975255107	1	3	2	5	6	7	8	12	13	15	19	18	0	3	1	2	4	4	5	7	8	9	12	10	1	1	1	1	1	1	1	1	1	1	1	1
72500	-44.045875054631558	-42.150053210678919	-1.895821843952641	0.000059175285188	0.000009253541061	0.156375098683137	0.838516344716354	-1	1	3	5	6	8	9	10	12	15	20	18	0	1	2	3	4	5	5	6	8	9	12	10	1	1	1	1	1	1	1	1	1	1	1	1
73000	-66.639017367259527	-64.749156469402024	-1.889860897857508	0.000035271250911	0.000005555531556	0.157508775923386	0.407914166318838	0	1	2	4	6	9	9	13	13	15	21	18	0	1	2	2	3	5	3	7	4	7	9	9	1	1	1	2	3	2	3	2	3	2	3	2
73500	-57.046919614975153	-55.685702593024068	-1.361217021951084	0.000089321268511	0.000052689853429	0.589891459305989	0.746761317316883	0	2	3	5	6	7	9	9	13	15	21	17	0	1	2	3	3	4	5	5	8	9	12	10	1	1	1	1	2	1	1	2	1	1	2	1
74000	-65.288111899986419	-62.048143790076509	-3.239968109909916	0.000090451421032	0.000004567792327	0.050499950969602	0.428177124848836	0	2	3	4	6	7	9	13	13	16	20	17	0	1	2	3	3	4	6	7	7	5	10	6	1	1	1	1	1	1	1	3	2	6	2	6
74500	-47.789186403302153	-46.298782615045333	-1.490403788256819	0.000040562599544	0.000012231563992	0.301547832977361	0.829626088077475	-1	1	3	5	7	7	10	12	13	15	20	17	0	1	2	3	3	4	4	7	7	8	12	10	1	1	1	1	2	1	2	1	2	1	1	1
75000	-37.417746721805671	-35.543488624883516	-1.874258096922156	0.000051393996664	0.000008251128899	0.160546550845193	0.901053653529982	0	3	1	5	7	8	10	12	13	15	20	17	0	3	1	2	4	4	6	7	8	9	12	10	1	1	1	1	1	1	1	1	1	1	1	1
75500	-53.076798076168416	-51.706400944801288	-1.370397131367129	0.000016216732726	0.000007772983878	0.479318738792344	0.816849779636778	1	3	2	3	7	8	10	13	12	15	21	17	0	3	1	3	4	5	6	9	7	9	12	10	1	1	1	1	1	1	1	1	1	2	2	2
76000	-49.968294978956180	-46.954543018048113	-3.013751960908065	0.000094500992525	0.000005547593810	0.058704079841345	0.745806150883300	0	3	2	5	6	9	8	12	13	15	20	18	0	3	1	2	2	2	5	6	7	9	12	10	1	1	1	1	2	3	1	1	2	1	1	1
76500	-45.933930665436762	-43.806803651117320	-2.127127014319441	0.000032832064374	0.000003980601518	0.121241280255846	0.776229398307257	0	2	1	5	7	8	9	12	13	15	20	17	0	3	1	2	4	4	4	6	8	9	12	10	1	1	1	1	1	1	2	2	1	1	2	1
77000	-57.363904066271935	-55.765377886041364	-1.598526180230569	0.000045095258634	0.000010852789093	0.240663640079345	0.517219671959185	-1	2	3	6	6	8	9	12	11	15	20	18	0	1	2	2	3	5	4	3	7	9	12	10	1	2	1	2	1	1	1	4	1	2	1	2
77500	-59.534117701966295	-58.164979757645362	-1.369137944320936	0.000037320720065	0.000018100518694	0.484999181750261	0.543460373213297	-1	1	2	5	6	9	10	12	14	13	20	16	0	1	2	2	3	5	2	6	8	7	12	9	1	1	1	2	2	1	4	1	1	2	2	1
78000	-46.576392466285114	-44.668878367805476	-1.907514098479636	0.000079908582153	0.000012321339151	0.154192939217504	0.875446583079209	0	2	3	6	5	8	9	12	11	15	19	17	0	1	2	2	2	5	4	9	7	8	12	10	1	1	1	1	1	1	1	1	1	1	1	1
78500	-49.532079093089791	-47.795578915010452	-1.736500178079337	0.000043130697642	0.000008316482178	0.192820488247908	0.839924089067648	0	3	1	5	5	7	9	13	12	14	19	17	0	3	1	2	2	5	6	6	7	9	12	8	1	1	1	1	1	1	1	3	1	1	1	2
79000	-65.496995653188222	-62.330209405917003	-3.166786247271224	0.000028021639262	0.000001484160640	0.052964804306234	0.609975646460636	-1	2	1	5	6	9	7	11	14	16	19	17	0	3	1	3	4	5	3	7	8	8	12	9	1	1	1	3	1	2	2	2	1	1	1	1
79500	-48.539242729726922	-46.285774450656014	-2.253468279070909	0.000015073031723	0.000001616447916	0.107241061109022	0.773390946781554	1	3	2	5	6	8	9	13	12	15	20	17	0	3	1	2	3	2	6	9	7	8	9	10	1	1	1	1	2	2	1	1	1	1	3	1
80000	-53.361177063685560	-51.023641939838846	-2.337535123846711	0.000039094636213	0.000003882314402	0.099305551306709	0.624649063266587	0	3	2	4	5	8	9	13	13	16	20	18	0	3	1	3	3	5	2	7	6	9	10	10	1	1	1	1	1	1	3	2	3	2	2	1
80500	-59.578860471168447	-57.801170199751034	-1.777690271417416	0.000015305340361	0.000002785287026	0.181981384297142	0.471386126078450	-1	2	3	6	5	8	9	12	11	15	20	18	0	1	2	5	2	5	3	9	7	8	9	10	1	1	1	1	1	2	3	1	1	2	5	2
81000	-44.796376017433005	-42.776336495515821	-2.020039521917182	0.000025654212850	0.000003479642977	0.135636318185975	0.718151665887579	1	2	3	6	6	8	10	12	14	16	18	17	0	1	2	3	3	4	6	7	8	8	10	10	1	1	1	2	1	1	1	1	1	2	1	1
81500	-52.709549848875369	-51.154253151905571	-1.555296696969799	0.000058280475123	0.000015229201761	0.261308812746515	0.438352791441023	0	2	3	4	6	8	9	12	13	15	20	16	0	1	2	3	4	5	4	7	6	8	12	8	1	1	1	1	1	1	2	2	3	1	2	2
82000	-52.086085025557438	-50.724183564078871	-1.361901461478568	0.000056976356786	0.000034396152713	0.603691682894992	0.868462760254948	1	2	3	4	6	8	10	12	13	16	19	17	0	1	2	2	1	5	6	6	8	8	12	10	1	1	1	1	3	1	1	1	1	1	1	1
82500	-46.286708064155491	-44.739787647516465	-1.546920416639023	0.000028376630144	0.000007541999849	0.265782082314126	0.887960102624823	1	3	2	5	5	7	9	13	12	15	21	18	0	3	1	2	2	4	2	9	7	8	12	10	1	1	1	1	1	1	3	1	1	1	1	1
83000	-48.472571658019952	-46.989501867230501	-1.483069790789450	0.000024252973696	0.000007448283101	0.307108035268094	0.832633959566670	0	3	1	4	5	8	10	12	14	15	20	18	0	3	1	3	2	4	6	7	8	9	12	10	1	1	1	1	1	2	1	1	2	1	1	2
83500	-45.092085151101763	-43.343780939346992	-1.748304211754770	0.000059693142166	0.000011317278919	0.189590939741525	0.854589990970887	1	3	2	4	7	8	10	12	13	15	18	16	0	3	1	3	4	5	6	7	6	9	12	10	1	1	1	1	1	1	1	1	2	1	1	1
84000	-45.786527629769658	-43.876532602832228	-1.909995026937434	0.000107903280007	0.000016588707933	0.153736827389113	0.937967912936217	0	3	2	5	5	7	9	11	13	15	20	17	0	3	1	2	2	4	5	7	8	9	12	10	1	1	1	2	1	1	1	1	1	1	1	1
84500	-48.944740967559639	-47.575773104506538	-1.368967863053101	0.000025991208752	0.000017369371090	0.668278695910796	0.719220236161406	0	3	2	4	6	8	8	12	14	16	19	17	0	3	1	2	4	5	5	7	8	8	12	10	1	1	2	1	1	1	1	2	1	2	1	1
85000	-51.321820496015917	-48.022832423676249	-3.298988072339666	0.000077166052950	0.000003752475118	0.048628574019470	0.635297449226734	1	3	2	5	6	8	10	12	13	15	20	18	0	3	1	2	2	1	6	7	7	8	12	10	1	1	1	1	1	3	1	2	2	2	1	2
85500	-41.428308745652018	-39.445148369786772	-1.983160375865246	0.000065160973397	0.000009205567798	0.141274252328860	0.874637809525352	0	3	2	5	7	9	9	11	13	15	19	17	0	3	1	2	4	4	5	7	8	9	10	10	1	1	1	1	1	2	1	1	1	1	1	1
86000	-56.291877179814520	-53.239686020587534	-3.052191159226985	0.000065453641705	0.000003742752224	0.057181726287455	0.571528392910372	1	3	2	5	3	8	10	11	14	15	21	18	0	3	1	5	3	4	6	6	8	9	9	10	1	1	1	1	1	1	1	2	1	1	4	1
86500	-57.013548079447382	-55.651847212180897	-1.361700867266486	0.000055765279993	0.000030160897747	0.540854412476781	0.611747158166939	0	3	2	6	5	8	8	12	13	14	20	17	0	3	1	5	2	2	3	6	7	8	12	10	1	1	1	1	1	2	3	2	1	1	1	1
87000	-49.602853561835104	-47.776974697076675	-1.825878864758427	0.000051687065325	0.000008821488178	0.170671097734447	0.879831247369740	0	3	2	6	6	9	9	13	11	15	20	17	0	3	1	2	3	4	4	9	7	9	12	10	1	1	1	1	2	1	2	1	1	2	2	1
87500	-51.127974677434054	-49.727861421179213	-1.400113256254842	0.000054773832519	0.000021984779757	0.401373771854501	0.742144943825001	1	3	2	5	6	8	9	13	13	15	21	17	0	3	1	3	2	2	5	6	7	9	10	10	1	1	1	2	1	2	1	2	2	1	3	1
88000	-49.776964639696772	-48.372920465207180	-1.404044174489595	0.000053394051383	0.000021067350470	0.394563625052753	0.935787060014591	0	3	2	4	5	8	9	12	13	15	20	17	0	3	1	2	4	2	6	7	8	8	12	8	1	1	1	1	1	2	1	1	1	1	1	2
88500	-64.471024899059771	-62.975427324930806	-1.495597574128961	0.000078538328605	0.000023385872595	0.297763818134984	0.500624748147584	0	3	2	5	7	8	9	11	13	16	20	17	0	3	1	3	3	4	3	5	8	8	10	7	1	1	1	2	3	2	4	2	2	2	3	4
89000	-50.887303667903318	-49.402236100899252	-1.485067567004065	0.000054546411707	0.000016667590670	0.305567133535010	0.684919678517115	0	2	1	4	5	8	9	11	13	15	19	17	0	3	1	2	4	5	5	7	8	9	10	10	1	1	1	1	1	2	2	1	1	1	1	2
89500	-56.942981568986013	-54.404705394775704	-2.538276174210311	0.000035997261775	0.000003012400469	0.083684155983419	0.483146323207865	0	2	1	6	6	9	10	13	13	15	20	16	0	3	1	3	2	5	4	6	6	8	8	10	1	1	1	2	2	2	3	2	2	1	3	1
90000	-53.089555060021105	-51.726085384561330	-1.363469675459774	0.000009486715107	0.000005919076673	0.623933216726744	0.785291543488463	0	2	1	3	6	7	9	12	13	15	20	18	0	3	1	3	4	5	6	7	8	9	12	10	1	1	1	1	1	1	1	2	1	1	2	2
90500	-46.244245119126923	-44.592019614745169	-1.652225504381756	0.000046360440115	0.000010172525950	0.219422549161279	0.726055303940387	1	3	2	5	7	8	9	11	13	14	20	17	0	3	1	3	4	4	5	7	8	8	12	10	1	1	1	2	1	2	1	1	1	2	2	1
91000	-59.797830964930142	-55.323151453366137	-4.474679511564003	0.000078560413006	0.000001977728951	0.025174625170905	0.646290574171623	0	3	2	6	7	7	8	13	11	15	21	18	0	3	1	3	2	4	6	7	6	8	12	10	1	1	1	2	2	1	1	3	1	1	1	1
91500	-48.298066408724168	-46.496789861720380	-1.801276547003787	0.000029807903619	0.000005254461587	0.176277461637330	0.679424676692028	-1	3	2	5	6	8	8	12	13	15	21	18	0	3	1	2	4	5	4	7	8	9	12	10	1	1	1	1	1	1	2	2	1	1	2	1
92000	-54.978132012687446	-53.502075972156653	-1.476056040530792	0.000055717052145	0.000017421827264	0.312683937737010	0.596349759546977	0	3	1	6	6	8	9	12	13	15	19	17	0	3	1	3	2	4	5	5	7	9	9	10	1	1	1	2	1	2	1	3	2	1	3	1
92500	-50.077034793931773	-47.725448602757012	-2.351586191174762	0.000055064798478	0.000005400194455	0.098069812376103	0.880416248729575	1	2	3	5	6	8	7	10	13	14	20	16	0	1	2	2	4	5	4	7	8	9	10	10	1	1	1	1	1	1	1	1	2	1	2	1
93000	-51.700721754211571	-50.053581681120889	-1.647140073090683	0.000035478010909	0.000007850056088	0.221265394718263	0.768852012669706	1	2	3	5	6	8	10	12	14	15	19	18	0	1	2	3	2	2	6	6	8	9	9	10	1	1	1	1	3	2	1	1	1	1	2	1
93500	-49.643561907858036	-48.075483044605505	-1.568078863252530	0.000043121882884	0.000010987584087	0.254802975929803	0.573384794762230	1	2	3	5	4	7	9	11	13	15	20	18	0	1	2	3	1	3	6	7	8	9	12	10	1	1	1	1	1	2	1	1	2	1	1	2
94000	-59.427516006589897	-56.731485547662324	-2.696030458927575	0.000030433051224	0.000002248718843	0.073890679795887	0.665114308584879	0	1	3	6	5	6	8	11	12	16	20	17	0	1	2	3	2	2	6	6	8	8	10	10	1	1	1	2	2	3	1	3	1	2	2	1
94500	-52.499157154910193	-51.071385570822756	-1.427771584087438	0.000036640703191	0.000013214189852	0.360642364932189	0.547807435797982	0	2	3	4	6	8	9	11	14	16	20	17	0	1	2	2	4	4	3	6	8	8	12	10	1	1	1	1	1	2	2	2	2	2	1	1
95000	-57.613553493968446	-56.116458654145688	-1.497094839822754	0.000032361246324	0.000035410603362	1.094228664977292	0.763791554906289	1	2	3	5	4	8	10	12	14	15	21	18	0	1	2	3	3	5	6	6	6	8	12	9	1	1	1	1	1	2	1	2	3	1	1	2
95500	-40.328472080650151	-38.805242381182211	-1.523229699467943	0.000014479266742	0.000004046420386	0.279463073543207	0.889635591950766	1	2	3	5	6	7	9	11	13	15	18	17	0	1	2	3	3	4	6	7	8	9	12	10	1	1	1	1	1	1	1	1	1	1	1	1
96000	-51.737053266105328	-50.351453554937663	-1.385599711167662	0.000023813543023	0.000017920779607	0.752545708514519	0.639943539010111	1	2	3	5	6	8	10	12	14	15	17	17	0	1	2	3	4	5	3	7	8	8	10	10	1	1	1	1	1	1	4	1	1	2	2	1
96500	-41.137625509187920	-38.851491065020021	-2.286134444167899	0.000029543768228	0.000003073789507	0.104041890784971	0.977199295377584	1	2	3	5	6	8	10	12	13	14	20	17	0	1	2	2	3	5	5	7	8	8	12	10	1	1	1	1	1	1	1	1	1	1	1	1
97000	-59.824722844836778	-58.433530893840739	-1.391191950996040	0.000045008810260	0.000018846761113	0.418734932200331	0.664456974759032	-1	2	1	3	5	8	8	12	14	16	20	18	0	3	1	2	2	5	4	7	6	9	8	10	1	1	1	1	1	1	2	2	2	1	3	1
97500	-43.138480321544144	-41.732253240620039	-1.406227080924104	0.000049209378194	0.000019239048630	0.390963050877952	0.937878699846547	1	3	2	4	6	9	9	11	13	15	19	17	0	3	1	3	2	5	4	6	8	9	12	10	1	1	1	1	1	1	1	1	1	1	1	1
98000	-42.718689120971334	-41.303643532131439	-1.415045588839897	0.000024358691696	0.000020946926780	0.859936446574890	0.926267734631461	1	2	3	4	6	8	10	12	13	16	20	18	0	1	2	3	3	5	5	7	8	9	12	10	1	1	1	1	1	1	1	1	1	1	1	1
98500	-53.214280605588478	-51.017051099719865	-2.197229505868614	0.000084152392553	0.000009520260606	0.113131193506209	0.604625873368900	-1	2	3	5	6	8	9	12	14	14	20	18	0	1	2	3	4	5	6	7	8	8	10	10	1	1	1	1	1	1	1	2	1	1	2	3
99000	-44.972774963697255	-43.268047267422581	-1.704727696274675	0.000062554938118	0.000012640177594	0.202065224178708	0.864877899428793	1	2	3	5	6	8	10	12	13	16	20	16	0	1	2	3	3	5	6	7	8	8	12	8	1	1	1	1	1	1	1	1	1	2	2	2
99500	-51.391372457937649	-49.438006608610110	-1.953365849327538	0.000068726015537	0.000010042918141	0.146129788879562	0.687063485311097	1	2	3	5	6	8	9	13	10	16	21	17	0	1	2	3	3	5	5	9	7	8	12	10	1	1	1	1	2	1	1	2	1	1	1	1
100000	-51.224146129970848	-49.762305019072116	-1.461841110898735	0.000092497018575	0.000030049504819	0.324869982648379	0.731209168260567	1	2	3	6	5	8	10	11	14	16	20	18	0	1	2	3	3	4	6	7	7	8	12	10	1	1	1	1	1	1	1	1	3	2	1	1
