step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113
25500	-630.226942017667056	-637.082429968626457	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608765355201434	0	2	4	5	5	6	7	8	11	9	10	9	10	11	11	11	11	12	12	12	12	12	15	13	13	13	14	14	15	14	15	14	15	15	17	16	16	14	16	17	17	17	18	17	18	17	17	18	18	19	19	19	19	20	18	18	19	18	19	18	20	20	21	20	20	20	20	23	20	22	21	22	22	22	23	22	21	23	19	22	23	22	23	23	24	23	22	26	24	25	26	26	23	24	26	25	27	26	26	27	25	26	27	27	29	30	29	30	30	32	34	32	36	0	1	2	3	2	4	4	6	7	6	8	7	12	12	11	11	7	13	9	9	13	15	11	15	15	9	12	21	17	21	21	21	24	9	27	28	20	9	9	31	34	36	36	29	31	34	20	38	30	36	28	32	39	39	39	36	42	37	37	38	34	36	53	44	46	79	60	53	49	62	57	52	61	55	61	61	43	45	45	39	27	65	69	70	43	71	38	81	53	61	87	85	79	52	82	75	53	86	78	95	70	81	95	98	91	95	96	96	107	109	112	108	112	1	1	1	1	2	1	1	1	3	2	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	2	1	2	1	1	1	1	2	1	1	2	2	3	1	1	1	2	1	2	1	3	2	2	1	3	2	2	2	1	1	1	1	2	2	3	2	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	3	1	3	3	1	2	1	4	1	3	2	2	2	2	1	2	2	2	1	3	1	2	1	2	1	1	1	2	2	2	2	1	2	2	1	2
26000	-628.833056396734037	-635.688544347693437	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691998731972256	1	2	4	4	6	5	6	8	9	10	10	11	8	9	10	11	11	11	13	13	13	11	16	12	13	15	14	13	15	13	15	14	14	15	17	15	16	15	15	15	17	18	17	18	18	15	17	18	18	19	17	19	20	19	18	19	18	18	18	18	19	20	19	20	20	21	20	23	22	21	22	23	21	21	22	22	21	22	19	20	23	21	23	24	23	24	22	25	25	24	27	25	24	22	25	26	25	25	23	26	27	26	25	27	28	27	28	31	32	32	33	32	35	0	1	2	2	2	4	4	6	13	8	8	7	7	13	6	11	14	9	14	17	9	11	22	16	16	21	18	13	14	12	30	30	16	12	34	21	20	32	21	12	34	36	36	37	38	30	20	38	39	43	28	38	38	39	38	57	43	29	29	46	34	57	48	37	45	45	49	53	54	57	57	52	61	55	61	61	42	63	48	32	94	45	69	71	77	71	52	67	69	75	68	71	79	52	82	61	54	70	67	95	85	88	82	98	68	103	96	107	107	108	107	108	112	1	1	1	1	3	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1	2	1	2	1	1	1	1	3	3	2	1	1	2	2	1	2	2	1	1	2	1	2	1	2	2	1	2	2	1	1	2	2	2	2	2	1	1	1	2	2	2	1	1	3	1	2	1	1	1	2	2	2	1	2	1	1	2	2	1	3	1	1	1	1	1	1	2	2	2	1	2	1	2	1	2	3	3	2	2	1	2	1	2	1	2	1	1	2	1	1	2	1	2
26500	-596.707297577540658	-603.562785528500058	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.754900661987463	0	1	4	5	6	6	6	7	9	9	9	10	10	10	11	11	12	11	13	13	13	14	14	12	12	13	14	15	15	15	15	13	13	16	17	15	16	15	16	15	18	17	16	16	18	17	17	16	19	19	20	19	20	19	18	17	19	18	18	19	19	19	20	20	20	20	22	22	21	21	23	22	22	21	24	23	22	21	20	21	22	22	23	24	24	26	22	26	25	25	26	25	24	25	25	26	27	27	25	26	27	25	26	27	29	28	29	31	31	32	32	33	36	0	1	2	3	3	4	4	6	7	8	8	7	9	7	11	10	14	9	14	14	14	15	15	16	16	18	9	27	20	32	21	14	24	27	13	9	14	32	21	21	34	43	36	20	38	31	37	38	39	43	28	38	49	38	39	36	43	37	44	46	35	42	27	29	45	48	52	80	54	62	70	60	61	55	61	73	62	66	48	54	45	63	69	57	77	92	63	67	74	75	68	71	66	81	82	75	68	86	67	95	71	45	95	71	97	103	96	107	107	108	107	107	108	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	2	1	1	3	2	3	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	1	1	2	1	2	1	2	2	1	1	1	1	1	2	2	1	2	1	3	2	2	1	2	1	2	1	3	3	1	2	1	1	1	2	1	1	1	2	2
27000	-638.679624703610216	-645.535112654569616	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628400284460738	-1	2	4	4	5	5	6	7	9	9	9	10	10	10	11	10	11	12	14	12	12	14	16	12	13	13	14	14	16	15	15	14	14	15	17	14	15	16	16	17	17	17	17	18	18	16	16	18	19	19	20	17	20	20	18	19	19	19	17	18	18	18	21	20	20	19	22	23	21	21	21	21	21	22	21	22	22	23	21	23	23	22	24	23	22	24	23	26	25	24	27	24	24	24	25	26	26	26	24	26	26	26	26	27	28	28	28	31	30	32	33	33	34	0	1	2	2	3	2	4	6	4	8	6	6	3	9	11	11	9	12	13	9	14	15	15	16	16	18	18	18	20	13	21	21	11	13	30	9	20	12	31	31	27	36	32	17	52	32	20	52	39	43	28	31	39	39	39	43	42	20	29	46	41	43	49	29	52	52	38	53	55	62	57	54	61	55	61	61	57	63	66	30	48	65	69	70	57	85	63	99	74	75	68	70	79	67	82	90	68	86	67	95	85	94	82	98	68	103	96	107	107	107	96	107	111	1	2	1	2	1	2	1	2	3	1	2	2	3	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	3	1	2	2	2	1	4	2	4	1	1	1	2	2	4	1	1	2	1	1	1	3	1	2	2	1	1	1	4	1	2	1	1	1	2	2	1	3	1	1	2	2	1	2	3	1	2	2	2	1	3	2	2	2	1	2	1	1	2	2	1	2	2	2	1	1	2	2	1	1	1	2	1	2	1	3	1	1	2	1	2	3	2	1
27500	-620.963027799612178	-627.818515750571578	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667327608584586	0	2	5	4	5	5	7	7	9	9	11	10	9	11	12	11	10	12	14	13	12	14	17	13	14	15	15	14	13	15	14	15	15	15	17	16	17	16	16	17	16	18	17	17	19	17	18	18	20	20	19	19	19	19	19	18	20	19	18	16	18	19	20	20	20	20	22	22	22	22	21	22	21	22	23	23	20	23	21	22	23	22	23	23	23	24	22	25	25	24	25	26	24	24	24	25	26	26	25	27	27	26	26	28	27	29	30	31	31	32	34	33	35	0	1	2	2	2	4	4	6	5	6	10	13	7	12	16	8	13	13	14	17	12	15	15	11	16	18	19	18	17	21	12	21	24	31	34	9	20	31	31	30	34	27	36	29	38	60	44	38	53	42	28	31	39	39	39	43	43	59	20	31	41	43	48	44	52	48	52	39	55	57	43	53	61	53	61	73	36	87	45	53	55	45	52	71	57	70	52	46	74	75	68	71	79	48	82	75	49	71	65	95	86	81	95	98	99	103	96	90	107	107	110	107	112	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	3	2	2	2	1	2	1	2	1	1	1	1	3	1	1	1	2	1	1	2	2	2	2	2	1	2	1	1	1	2	1	2	1	1	1	2	3	1	1	2	2	2	4	1	1	2	2	2	1	2	1	1	1	1	2	2	3	1	1	1	2	1
28000	-592.248644167262455	-599.104132118221855	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667927506379959	1	3	5	4	5	6	5	8	9	10	11	10	10	10	11	11	11	11	11	12	12	13	14	12	13	14	14	13	15	14	16	14	13	15	15	16	16	15	15	14	18	17	18	17	19	16	17	17	19	19	20	18	19	20	17	17	19	18	18	18	20	21	21	20	21	20	22	22	20	21	21	22	22	21	22	23	22	23	22	21	22	22	23	22	23	25	22	25	25	24	26	23	25	24	25	26	25	26	25	27	26	26	27	28	27	29	28	31	31	33	32	33	34	0	1	2	2	2	4	4	6	7	8	8	9	9	9	6	6	14	13	13	17	13	15	15	8	15	18	18	18	20	21	38	21	11	23	27	40	29	21	32	9	34	28	36	29	38	40	20	38	39	42	36	38	39	52	39	36	43	44	37	46	34	57	45	44	45	45	52	80	55	57	43	38	61	55	61	73	43	63	66	49	45	65	55	71	57	92	63	67	74	75	68	57	79	48	82	90	68	86	67	95	85	94	95	98	49	103	96	96	107	111	107	108	108	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	2	1	2	1	2	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	3	1	2	1	1	3	1	1	1	2	1	4	1	2	1	1	1	1	1	2	2	2	4	1	1	2	1	2	1	2	1	2	1	4	1	1	4	1	1	2	1	1
28500	-603.820331147465367	-610.675819098424768	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654279781783337	0	2	4	5	5	5	6	7	10	9	9	11	9	10	12	11	11	11	13	12	13	11	16	11	14	14	14	14	16	14	15	15	15	15	18	16	14	16	16	16	17	18	17	17	18	17	16	17	17	19	20	19	20	20	18	19	19	18	18	18	19	19	21	20	20	20	20	21	21	21	20	22	20	21	23	22	21	20	21	23	24	22	23	24	23	26	23	24	25	25	26	25	24	24	25	26	26	27	25	27	26	26	26	28	29	30	29	31	32	32	33	33	35	0	1	2	2	2	2	4	6	7	8	8	13	7	13	22	11	14	13	13	17	12	11	16	11	16	18	18	18	20	21	12	30	24	26	27	28	20	27	32	32	34	36	36	37	38	38	37	38	39	43	28	48	49	39	31	43	43	27	29	46	34	43	78	37	46	45	45	54	55	57	43	32	61	55	61	61	71	52	66	68	65	65	54	70	70	92	63	67	83	75	68	70	79	72	82	90	68	92	67	95	85	94	95	98	97	103	96	96	108	107	107	107	111	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	2	2	2	1	2	1	2	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	3	2	1	1	1	2	2	1	1	2	1	2	1	1	1	1	2	1	2	3	1	2	2	1	1	1	1	2	2	1	2	2	1	1	2	2	2	1	3	2	2	2	2	1	2	1	2	1	2	2	1	1	1	1	1	2	1	2	2	1	1
29000	-636.914891389198488	-643.770379340157888	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623383414865907	1	2	4	4	5	6	7	8	9	8	9	11	9	10	12	11	12	11	13	12	12	13	16	11	13	14	14	13	15	14	15	15	13	15	16	16	15	15	16	16	17	18	18	18	18	18	16	18	20	20	19	17	20	19	18	19	19	19	17	19	19	20	21	20	20	20	21	23	22	20	22	23	21	21	22	23	21	23	21	22	23	22	23	23	23	25	23	25	24	24	26	24	25	24	25	26	26	26	25	26	26	25	26	28	27	29	28	31	32	31	33	33	35	0	1	2	2	2	4	4	6	7	6	8	9	7	7	6	6	14	7	12	12	14	10	25	11	16	18	14	18	20	9	13	21	24	27	12	31	20	30	32	21	34	36	36	20	38	38	20	38	39	43	28	32	39	39	39	28	42	44	29	52	41	36	60	37	52	38	53	53	74	43	57	52	61	46	61	61	57	52	66	49	66	65	69	50	70	92	63	30	55	75	54	62	79	60	78	90	68	92	67	95	85	81	95	98	74	103	96	96	108	96	107	107	108	1	1	1	1	2	1	2	1	1	1	1	1	1	2	3	2	1	2	1	1	1	3	1	1	1	2	1	1	2	2	3	2	1	1	2	1	2	1	1	2	1	1	2	4	2	2	3	2	2	1	3	1	2	2	2	4	1	1	1	2	2	2	1	2	2	2	1	2	1	1	2	2	1	2	2	2	1	3	1	2	2	1	1	1	1	1	1	4	2	2	3	2	2	1	1	1	2	1	2	1	2	2	1	1	2	2	1	2	1	3	2	3	3
29500	-623.869263264231904	-630.724751215191304	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590719206798425	0	2	3	4	5	6	5	8	7	8	11	10	10	10	10	10	12	11	14	13	12	13	16	12	12	15	14	14	15	14	14	15	14	16	17	15	14	15	15	16	18	18	17	17	19	18	17	17	19	20	18	19	19	18	18	18	19	18	18	18	19	20	20	21	19	19	22	21	21	21	22	22	21	21	22	22	21	23	22	22	21	23	24	23	23	25	22	26	26	24	26	26	24	25	24	26	25	26	25	27	26	26	26	26	27	29	29	30	32	31	33	34	36	0	1	2	2	3	4	4	6	7	6	15	9	9	9	8	8	14	9	17	17	8	15	10	10	16	12	9	13	20	21	14	21	16	27	27	28	20	30	31	32	34	36	36	37	21	31	37	38	39	43	28	38	39	39	39	43	43	29	44	38	41	42	46	44	38	48	52	53	55	43	43	60	41	55	61	61	50	63	66	68	48	72	54	57	50	77	46	67	69	75	53	71	81	52	82	90	80	86	67	95	85	81	95	71	80	103	96	96	107	107	107	111	112	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	2	1	1	1	2	2	4	2	1	2	2	2	2	1	2	2	3	1	2	1	1	1	1	1	1	2	1	2	3	2	1	2	2	2	3	3	2	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	2	2	2	1	1	1	2	1	2	2	1	2	1	3	2	1	2	2	2	2	1	3	1	2	3	1	1	2	1	2	2	1	3	1	2	3	2	1	2	2	1	2	1	1
30000	-604.504784592706073	-611.360272543665474	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640541508521167	0	3	2	4	5	6	6	8	9	8	10	10	8	10	12	12	11	11	13	13	12	14	17	12	13	15	14	15	15	14	16	14	13	15	17	14	15	16	16	16	18	18	18	16	18	18	17	17	20	20	19	19	20	18	19	19	20	19	18	16	19	21	19	21	20	21	22	22	21	21	22	23	21	22	23	22	22	23	21	23	23	20	24	23	22	25	23	25	25	25	26	26	24	24	24	26	26	26	25	27	26	26	26	27	28	29	28	31	32	30	33	31	35	0	3	1	2	2	4	2	6	13	6	8	13	7	13	11	11	14	9	14	17	12	15	22	11	16	13	13	18	20	21	30	21	24	27	28	18	20	32	30	30	32	36	28	37	38	60	37	30	39	43	28	30	39	39	39	43	43	44	44	26	41	43	38	44	45	26	53	49	55	43	43	68	61	55	61	61	43	53	52	49	63	45	69	70	57	70	52	67	74	75	68	71	66	38	82	75	68	86	67	95	57	81	95	86	67	103	96	107	107	107	107	107	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	4	4	2	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	2	1	2	2	1	2	3	2	1	2	1	2	1	1	1	1	2	1	2	1	2	1	2	1	2	2	1	1	2	2	2	2	2	1	2	2	1	2	1	1	2	2	2	1	2	2	2	2	4	2	2	2	1	2	2	3	2	1	1	2	2	1	2	2	1	3	2	2
30500	-612.124992418807437	-618.980480369766838	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647651187499595	0	3	2	4	6	6	5	7	9	10	9	9	8	10	12	11	11	12	12	12	10	11	17	12	13	14	14	14	16	14	15	14	15	16	16	16	16	15	16	16	18	16	18	17	17	18	17	17	18	20	17	19	20	20	18	18	19	18	19	16	19	20	21	20	21	20	22	22	21	21	21	23	21	21	23	23	20	23	21	23	23	23	23	23	23	25	22	25	24	25	26	25	24	24	26	26	26	27	25	25	27	26	27	28	28	29	29	31	32	32	34	33	35	0	3	1	2	2	4	4	6	13	6	6	13	7	12	16	8	14	9	14	17	12	8	15	11	16	18	12	12	20	21	32	21	24	18	27	28	20	32	21	32	28	32	42	37	38	60	37	38	39	36	28	48	49	49	39	42	36	44	44	38	41	36	45	47	45	38	63	39	39	62	43	46	61	55	73	61	43	28	66	53	52	65	74	70	70	50	52	67	68	75	68	50	79	63	65	90	54	92	78	82	85	94	95	86	91	95	96	90	108	108	112	107	112	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	2	1	1	1	3	2	1	1	1	2	3	2	2	1	2	1	2	1	2	2	1	3	1	2	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	1	3	2	1	2	3	2	2	1	2	1	5	1	2	1	1	1	1	1	3	2	2	2	1	2	3	2	1	4	1	3	2	2	1	2	1	1	2	1	2	2	3	1	1	1	2	1
31000	-660.940893639685441	-667.796381590644842	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608408584325950	0	3	2	5	5	6	6	8	11	9	10	9	10	10	10	12	11	12	13	12	12	14	16	12	13	12	14	14	16	14	15	15	14	16	14	15	16	14	16	16	17	17	17	17	18	18	17	17	19	19	18	19	19	20	19	19	19	17	19	17	19	21	20	21	18	20	21	23	21	21	22	22	22	21	23	21	21	22	21	21	24	21	24	22	24	23	22	22	25	24	26	25	24	24	26	26	26	25	25	26	27	27	25	26	29	30	30	29	32	30	32	34	35	0	3	1	2	2	4	3	6	12	8	4	7	7	12	8	11	12	12	12	13	12	8	11	15	11	14	12	26	17	21	21	21	24	35	18	35	20	9	31	27	19	36	36	37	48	60	29	31	39	42	9	48	39	39	39	43	36	37	44	21	41	43	45	59	38	38	52	80	55	42	43	63	61	55	76	61	50	82	66	49	88	48	69	43	86	36	63	46	83	75	49	62	79	54	99	90	68	86	67	82	86	94	82	98	97	95	96	96	107	96	107	107	112	1	1	1	2	2	1	2	1	1	1	3	2	2	1	1	1	1	2	3	1	2	3	2	1	2	1	2	1	3	1	2	2	1	1	1	1	2	1	1	1	3	2	1	1	1	1	1	1	2	1	3	1	2	2	1	1	1	1	1	2	1	2	1	1	2	3	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	3	2	2	1	3	1	2	1	1	4	3	2	1	1	1	2	2	2	2	2	2	2	1	2	2	1	2	2	1	1	2	1
31500	-626.306357252101293	-633.161845203060693	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582904511549978	0	3	2	4	5	6	6	8	9	10	9	10	9	11	11	10	11	11	12	12	12	11	16	12	12	14	15	15	15	14	15	14	14	14	18	16	16	14	16	16	17	16	17	17	18	17	17	17	20	19	19	19	20	19	18	18	19	19	19	19	19	21	20	20	20	19	21	22	20	21	21	22	22	22	23	23	21	23	21	19	21	22	23	23	23	24	22	25	24	24	26	24	24	25	24	25	26	26	25	25	25	27	26	27	28	29	29	32	30	32	33	33	36	0	3	1	2	3	4	4	6	7	11	8	7	4	12	11	11	13	12	12	17	14	11	15	16	16	9	12	34	20	21	21	9	24	12	27	28	29	21	32	32	34	34	28	29	38	30	29	38	39	36	40	38	39	39	31	42	43	44	29	46	41	43	48	29	40	45	60	80	55	57	43	46	61	69	61	73	36	63	66	39	48	65	69	70	70	77	63	67	74	75	68	57	72	48	82	75	53	92	67	95	50	88	95	98	91	103	96	96	96	107	110	107	111	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1	2	1	1	3	2	2	2	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	2	2	2	2	1	2	1	2	2	1	3	1	3	2	1	2	2	1	1	1	3	1	1	2	1	3	2	1	2	2	1	2	1	1	1	1	2	1	1	2	3	2	4	1	1	3	2	2	1	2	1	1	1	1	2	2	4	2	1	1	2	2
32000	-637.403104020618002	-644.258591971577403	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612768837201391	0	2	4	4	5	6	5	8	10	9	10	11	9	11	10	12	12	12	13	12	13	14	16	12	14	14	14	14	15	12	16	15	15	16	17	17	16	15	15	17	17	16	18	17	17	16	17	17	18	20	19	19	19	20	19	19	19	18	19	18	20	21	20	19	21	20	21	21	20	22	21	22	21	22	23	22	22	22	20	22	24	21	22	24	24	23	21	25	24	25	26	24	24	23	23	24	26	24	25	26	26	26	26	25	28	29	26	31	30	33	31	32	34	0	1	2	2	2	4	4	6	13	7	10	9	7	13	8	8	13	12	14	13	30	8	15	11	16	9	18	13	17	12	38	30	22	27	27	42	20	21	30	32	34	12	36	20	39	21	29	38	39	43	28	48	39	32	28	42	43	37	44	46	35	43	48	44	52	60	63	39	55	57	43	63	61	69	61	61	43	52	45	68	63	54	69	71	71	57	52	67	55	96	80	62	79	52	82	75	54	62	67	95	85	81	95	92	49	103	96	96	96	108	107	111	111	1	1	1	1	2	1	1	1	1	3	1	1	2	1	1	2	1	1	2	2	1	3	3	1	1	2	1	2	2	1	1	1	1	1	2	1	2	1	2	1	1	3	1	2	1	1	1	1	2	1	2	2	1	3	2	2	1	1	2	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	2	1	1	2	2	2	1	1	3	2	2	1	1	1	2	1	3	2	1	4	3	1	2	1	1
32500	-590.968082317393282	-597.823570268352682	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693791825114790	0	2	5	4	5	5	6	8	10	10	9	10	9	10	12	11	12	12	12	11	12	11	16	11	14	14	14	14	15	14	15	15	14	15	17	16	16	15	16	17	17	18	17	18	19	17	17	17	19	19	18	19	18	20	18	18	19	18	18	18	19	21	19	19	21	20	22	23	21	21	23	22	21	21	21	22	21	23	21	22	21	22	24	24	22	25	22	22	25	24	27	25	24	23	24	26	27	26	24	26	24	25	27	27	28	29	29	31	32	31	33	34	36	0	1	4	2	2	4	4	7	7	6	3	7	7	13	22	11	9	9	9	14	9	8	16	11	15	13	18	18	20	21	30	30	11	26	27	28	29	26	31	12	34	36	36	17	48	31	37	38	39	43	18	38	30	39	39	43	43	29	37	46	41	57	38	44	63	45	63	80	55	57	57	60	61	49	61	61	50	52	66	54	52	65	55	70	57	85	63	54	74	75	80	71	66	45	82	75	68	86	81	95	85	67	95	98	97	103	96	107	107	107	107	108	107	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	3	1	1	3	1	1	2	1	1	1	2	1	1	1	1	1	1	3	1	1	1	3	2	1	1	1	1	1	2	2	3	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	2	1	2	1	1	1	1	3	2	2	1	1	1	3	2	3	1	2	2	1	3	2	1	2	1	1	2	2	1	1	1	3	1	2	2	2	2	3
33000	-610.245644765577367	-617.101132716536767	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658972317155196	0	1	4	4	6	6	6	8	11	9	10	10	10	11	10	11	11	11	13	12	13	13	15	12	13	14	14	13	16	14	15	15	14	13	17	16	15	15	15	16	18	17	16	16	19	17	16	17	20	19	18	19	19	20	18	18	20	17	17	16	17	20	20	20	21	20	22	22	21	20	23	21	20	21	23	21	21	24	21	23	24	21	24	24	24	25	23	25	26	24	26	26	25	25	25	25	26	25	24	27	26	27	26	27	28	29	28	31	31	32	33	34	35	0	1	2	2	3	4	4	4	7	6	6	7	4	11	8	15	12	12	12	13	9	16	15	16	16	18	18	18	20	21	30	21	24	13	9	27	20	21	21	30	61	36	13	37	38	60	37	38	48	43	14	38	39	53	39	43	42	37	37	30	34	43	52	29	48	48	38	54	55	50	57	46	61	55	61	61	62	66	66	68	45	45	69	43	57	71	48	65	83	75	54	86	79	52	82	90	68	71	52	95	84	94	82	98	97	103	96	107	107	107	108	108	108	1	1	2	2	1	1	1	2	3	2	2	2	3	1	1	1	1	1	2	1	1	2	3	1	1	2	2	1	2	1	1	1	1	1	4	1	2	1	2	1	1	1	3	1	2	1	1	2	2	1	3	2	2	1	2	1	2	1	1	1	2	2	1	2	2	2	3	1	1	1	2	2	2	1	2	2	1	2	1	1	2	1	2	4	2	1	2	2	1	1	3	1	2	3	2	1	2	1	3	1	1	1	3	1	1	2	2	2	2	2	1	1	2
