step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90
15000	-271.340183499414479	-280.391026879865819	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979877503339423	0	2	-2	2	5	4	3	6	4	1	5	3	2	4	4	5	2	4	8	4	8	6	6	5	6	8	7	6	8	6	5	7	8	7	8	11	7	6	7	6	7	9	8	8	9	4	9	10	9	11	10	10	7	6	6	7	10	8	11	8	9	11	12	10	9	13	13	12	8	10	10	16	10	10	11	9	11	10	8	12	12	10	13	14	15	13	14	12	16	18	3	10	0	3	46	10	17	24	17	1	46	17	3	12	4	4	1	12	18	17	23	11	46	15	5	38	18	11	37	12	17	25	41	24	18	78	4	7	55	20	16	8	23	31	7	7	26	65	32	61	15	35	25	16	15	22	61	23	79	11	21	26	45	44	32	74	59	70	28	19	61	85	79	26	70	69	15	33	22	56	25	34	42	45	66	47	59	65	57	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-256.618063560166945	-265.668906940618285	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997961693613076	1	4	0	3	6	3	2	5	5	2	5	4	4	5	5	5	4	5	7	6	8	2	6	7	6	8	7	6	8	3	6	10	8	8	7	9	5	7	5	6	6	9	8	5	6	6	8	10	9	10	9	8	7	8	7	5	10	6	12	8	8	12	10	11	6	11	14	11	6	9	12	16	9	9	11	10	3	11	10	11	11	13	13	13	12	13	10	16	18	16	3	30	0	1	44	10	1	12	17	3	77	6	1	7	6	13	10	2	31	44	5	1	2	25	18	65	65	56	40	1	17	38	28	31	13	61	13	56	17	12	12	19	20	10	56	44	53	34	35	69	38	25	65	23	4	6	47	9	29	24	28	81	70	47	77	74	59	48	39	60	57	73	5	27	47	26	7	60	69	60	73	75	51	34	52	62	36	75	88	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-254.562610081634830	-263.613453462086170	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977158859997147	2	4	1	2	5	4	3	5	5	4	5	4	3	5	4	6	4	5	9	5	8	6	7	7	5	9	7	4	5	6	6	11	8	8	8	11	7	7	5	7	7	5	7	8	10	5	8	11	8	10	12	10	7	9	7	8	8	9	13	6	8	6	11	10	9	13	14	11	9	10	12	16	10	7	10	10	9	10	10	10	6	12	12	13	12	10	12	14	14	17	3	1	0	3	7	4	1	7	6	1	15	1	1	6	4	18	13	2	24	28	38	28	8	46	12	21	46	1	4	15	25	64	24	10	25	50	15	46	10	30	42	10	20	31	40	13	29	29	12	26	29	35	20	74	20	62	16	47	50	46	15	8	65	69	40	71	83	76	44	38	79	59	34	14	65	56	20	31	44	65	28	21	36	73	45	61	77	84	84	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-257.565070463625375	-266.615913844076715	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998668367098119	2	4	0	2	5	4	3	6	5	4	6	5	4	5	2	6	4	5	8	7	8	5	7	7	6	9	5	7	8	6	3	9	6	7	8	10	4	6	7	8	5	8	4	9	9	5	7	10	8	11	11	9	8	8	5	8	10	7	11	7	9	12	12	10	10	9	11	8	8	11	8	18	9	11	11	11	10	9	12	12	12	10	13	13	8	14	10	11	16	18	3	4	0	3	31	4	15	43	7	4	41	10	1	10	3	17	31	2	33	27	8	37	18	5	10	24	10	31	20	6	3	25	43	41	10	73	4	37	8	47	43	23	1	23	85	31	22	66	31	52	68	20	9	47	7	34	52	33	65	46	42	87	64	56	32	25	65	2	20	49	24	63	20	66	29	64	85	54	14	64	52	61	80	75	27	62	52	39	51	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-252.545922379057117	-261.596765759508457	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999162131473879	2	3	1	2	5	4	2	5	6	4	6	4	4	5	5	4	5	6	8	6	8	5	7	6	6	9	8	5	8	4	6	11	8	7	9	7	7	7	6	6	7	9	7	8	8	7	9	8	6	9	9	8	7	9	6	6	10	8	13	8	9	12	10	10	9	14	14	12	9	10	11	17	5	10	12	8	10	11	11	11	11	12	7	6	14	12	13	16	14	18	3	3	0	3	12	7	3	30	1	3	15	7	4	30	30	1	10	10	28	13	37	13	10	12	3	25	84	30	43	1	16	43	30	11	33	55	55	16	12	6	18	24	15	31	55	10	38	11	30	9	41	38	39	48	10	16	47	25	82	14	34	57	46	73	58	68	71	32	5	58	54	32	7	19	29	84	31	51	50	77	47	71	14	6	62	44	63	85	79	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-267.600687531915526	-276.651530912366866	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972708542397871	2	3	0	2	4	3	1	5	4	3	5	4	4	4	5	7	5	6	7	5	8	6	7	5	7	8	6	7	8	5	2	9	9	6	8	9	6	6	6	8	7	6	8	5	9	6	8	12	9	9	11	9	7	7	6	6	9	9	13	7	8	10	11	10	8	12	10	12	10	11	11	14	10	11	11	9	9	8	11	12	13	14	14	14	13	14	13	14	16	12	3	3	0	3	10	3	3	4	1	3	2	1	10	2	31	30	1	12	44	31	41	13	18	31	1	24	44	42	14	31	3	22	35	15	38	78	4	15	10	28	24	10	28	10	23	15	22	47	54	78	21	46	34	30	17	17	55	34	71	2	22	11	61	50	28	47	52	75	47	45	21	62	33	57	41	38	78	1	64	73	29	90	63	75	51	69	80	90	48	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-256.184451962369508	-265.235295342820848	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988862762724282	2	3	0	2	6	3	2	3	4	5	4	4	5	4	4	6	4	4	9	5	8	6	2	5	6	6	7	6	7	5	3	11	8	6	8	11	6	5	6	7	4	9	7	8	10	7	9	11	9	10	9	8	8	9	7	6	8	9	13	9	8	12	8	10	9	13	12	11	9	8	11	14	9	8	11	11	5	11	12	10	12	11	12	13	14	15	11	13	16	16	3	4	0	3	17	4	3	23	7	41	23	8	2	4	7	9	2	3	56	7	22	11	3	23	23	15	28	10	11	11	7	51	77	17	22	60	2	7	2	39	6	46	26	34	13	17	46	49	6	73	24	37	5	12	26	23	22	27	48	22	40	36	28	44	52	64	80	45	63	30	49	65	16	46	54	61	2	47	71	57	46	49	64	83	45	88	54	62	85	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-259.446355288074528	-268.497198668525868	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993871070979553	2	4	1	3	6	4	3	6	5	4	5	5	4	5	4	4	3	5	4	7	7	4	5	7	6	6	7	7	7	6	6	10	9	8	8	10	7	6	5	6	6	10	4	8	8	7	8	12	8	9	12	8	8	9	8	8	9	8	7	8	9	10	9	11	9	12	14	12	8	5	10	16	10	10	9	10	10	12	12	11	12	14	11	12	11	15	10	15	14	13	3	7	0	3	13	1	1	39	15	17	7	2	17	4	1	4	3	4	1	2	5	7	19	39	17	13	13	12	43	43	70	65	55	18	8	47	6	11	13	18	4	31	3	30	9	14	12	62	27	46	65	39	6	56	29	5	27	31	31	18	56	49	24	87	44	36	79	77	43	17	35	89	65	44	69	56	60	32	49	69	74	80	3	77	52	48	53	90	54	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-253.658463501095412	-262.709306881546752	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987687642141329	1	4	0	3	4	3	2	5	6	4	6	5	4	2	5	5	5	6	7	6	6	5	5	4	6	8	8	6	7	6	6	10	8	5	8	9	7	6	2	6	5	8	7	8	9	5	9	11	8	10	11	8	8	6	7	7	11	9	7	4	9	9	12	10	10	11	13	9	8	6	12	18	9	8	12	8	11	11	9	12	12	14	13	13	14	14	13	14	17	19	3	7	0	1	1	1	3	4	10	39	10	24	4	1	24	10	6	13	9	60	5	1	13	7	39	16	22	2	23	46	5	33	17	6	70	8	17	24	3	5	3	37	8	12	49	60	52	58	18	26	45	30	43	16	28	34	42	70	24	7	42	31	35	53	73	73	66	37	70	10	79	84	53	56	61	43	31	25	56	65	48	77	71	62	58	83	66	84	88	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-279.293096337636030	-288.343939718087370	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.950181100981625	2	4	0	2	6	4	2	5	6	5	6	5	5	4	5	4	4	4	6	3	7	4	4	7	6	7	6	7	8	4	7	10	9	8	8	10	5	7	7	4	7	8	7	7	8	6	8	8	9	10	11	10	8	3	7	8	10	10	11	9	8	10	11	11	8	11	11	11	9	11	10	15	6	3	10	9	9	8	12	8	13	12	14	11	13	13	11	8	13	17	3	4	0	3	6	4	3	54	54	6	16	2	20	20	40	3	54	4	10	4	15	7	54	20	17	30	23	22	73	7	18	21	39	46	43	88	20	16	16	1	11	9	11	13	25	22	25	9	46	77	49	47	12	7	13	55	35	39	49	73	38	31	36	57	28	32	77	57	12	44	53	52	17	7	60	10	56	39	66	24	57	67	62	61	61	59	73	23	62	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-254.527964812939558	-263.578808193390898	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986983993677479	2	3	1	3	6	3	2	3	6	5	4	5	4	4	5	7	4	6	4	6	8	5	7	6	6	7	7	7	8	5	7	9	8	6	9	10	4	7	7	5	7	9	8	9	8	7	8	12	9	11	12	9	6	9	8	8	9	7	13	6	8	12	11	10	10	12	8	9	9	11	11	18	9	10	11	11	10	11	11	11	12	13	13	14	13	14	14	15	15	16	3	7	0	1	37	7	3	3	11	37	4	6	4	8	14	24	6	37	1	10	22	19	34	22	10	40	20	25	18	11	19	26	53	1	23	67	6	22	17	6	37	47	60	19	46	53	23	65	46	39	78	21	2	20	5	24	56	34	50	19	23	75	33	2	55	58	30	9	17	65	21	51	25	29	45	69	67	73	73	56	79	43	65	79	66	74	52	85	81	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-269.856522185251947	-278.907365565703287	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987974989859338	2	3	1	3	5	4	2	5	6	5	5	4	4	3	5	5	4	6	9	6	7	5	7	4	6	8	7	7	7	5	6	9	7	8	6	8	6	4	4	7	6	3	6	8	9	6	7	10	8	10	8	10	5	8	8	8	11	10	11	9	5	10	8	11	9	14	13	11	9	9	12	16	7	11	12	9	8	10	10	11	12	12	9	13	11	12	12	15	16	16	3	1	0	3	14	3	3	6	17	38	17	1	7	3	12	1	1	61	37	30	39	12	5	2	61	25	10	18	5	38	42	26	15	31	22	29	5	4	7	22	30	3	39	47	16	10	5	33	25	56	47	16	6	47	35	24	49	60	9	43	24	51	15	79	20	63	81	83	36	24	49	88	53	62	64	34	40	83	83	58	85	4	51	48	37	58	50	62	59	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-259.425753828534880	-268.476597208986220	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978772648750277	2	4	1	3	5	3	3	6	4	4	5	5	5	5	4	7	4	4	8	7	7	4	7	6	5	7	7	6	6	6	6	11	9	7	8	11	7	7	7	5	6	9	5	9	9	7	8	10	9	9	11	6	7	9	8	8	10	8	13	3	9	12	11	10	10	14	13	11	10	11	12	17	9	10	11	10	9	10	12	10	10	14	14	13	14	13	13	13	17	11	3	7	0	3	7	1	3	4	60	6	4	17	3	22	7	43	60	7	26	41	8	1	13	43	60	12	6	15	18	10	14	64	12	29	5	78	41	31	14	9	2	23	15	26	38	14	16	45	13	28	57	60	9	12	4	28	31	41	71	3	11	73	77	39	23	75	74	64	73	69	90	66	35	28	48	35	18	28	52	61	61	86	69	35	35	71	76	62	87	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-262.604463227712074	-271.655306608163414	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996385890440484	2	2	-1	2	4	4	1	5	6	2	6	3	4	3	4	6	4	5	8	6	8	4	3	6	7	8	8	5	3	5	6	10	8	8	9	11	7	4	6	7	4	9	7	8	10	7	8	12	8	11	11	8	7	6	6	7	11	9	9	8	8	12	4	11	6	10	13	11	8	9	12	15	9	8	10	11	4	11	12	10	13	12	10	12	10	14	12	14	16	18	3	3	0	7	2	2	3	13	6	7	17	1	4	2	1	6	12	2	24	38	11	10	2	23	30	43	56	4	7	6	6	42	46	18	60	52	8	3	18	24	1	46	8	9	53	11	31	19	9	28	47	65	11	12	30	28	74	19	74	65	39	80	7	74	6	73	48	66	37	56	78	48	19	13	53	70	1	70	64	53	60	32	25	19	44	87	59	71	88	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-269.866516621551625	-278.917360002002965	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999305157632812	2	4	-1	2	6	4	2	4	5	5	6	4	3	5	4	4	1	5	6	7	3	5	6	7	6	8	6	6	6	6	6	11	8	8	7	8	7	7	6	7	4	10	8	8	6	6	9	8	9	11	11	8	5	9	7	8	5	7	11	7	4	13	10	11	10	13	11	11	9	9	10	16	7	5	12	5	8	10	12	12	10	11	14	13	13	15	12	14	16	19	17	4	0	3	18	17	3	17	21	61	16	4	7	7	7	13	3	13	16	31	7	21	61	41	61	46	14	6	61	10	22	47	46	12	53	35	22	19	6	18	4	34	37	73	2	18	73	61	55	78	70	24	13	48	27	53	21	11	65	46	13	32	44	38	77	49	47	77	37	20	44	47	2	61	52	6	27	22	51	77	36	54	82	71	50	80	14	66	84	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-270.587988197356026	-279.638831577807366	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997351154383333	2	3	0	3	6	4	2	4	6	5	3	5	4	5	5	7	3	4	7	6	7	6	5	4	5	8	7	6	4	6	5	11	6	6	5	9	6	5	7	8	7	7	6	8	10	5	9	8	8	10	11	10	5	8	7	7	10	6	12	8	9	11	9	10	9	11	13	11	10	10	10	15	9	11	8	11	9	11	12	9	10	12	13	14	14	12	4	11	16	20	3	1	0	7	18	7	3	2	53	4	1	24	3	2	29	24	7	17	53	53	5	29	4	17	29	9	12	46	7	10	1	61	46	1	8	44	6	4	18	5	15	53	53	33	65	11	60	37	9	77	61	48	11	37	18	31	54	10	80	28	19	64	48	56	30	19	79	45	58	21	77	32	75	61	43	75	40	55	80	35	61	39	79	30	55	70	7	80	83	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-260.451434319927898	-269.502277700379238	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996372283424037	1	2	0	1	6	4	3	6	5	4	6	5	2	4	4	5	4	2	4	4	6	4	5	6	7	8	7	6	6	5	4	10	6	4	7	6	6	7	7	6	7	10	7	8	7	6	8	11	9	11	9	7	6	7	7	7	10	7	12	8	8	12	7	8	9	12	13	11	9	10	11	17	8	10	9	9	10	11	11	9	13	14	14	10	14	11	13	13	16	19	3	1	0	3	17	13	1	19	1	2	31	2	1	2	18	7	4	3	4	2	2	13	3	3	16	52	11	22	30	20	13	35	20	7	10	15	23	31	53	10	36	64	30	5	5	20	25	73	41	57	33	17	23	46	14	16	40	20	50	35	37	42	36	43	43	52	71	69	54	43	38	83	23	55	27	27	35	77	32	39	84	81	67	56	67	32	59	66	85	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-266.889862967240731	-275.940706347692071	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998764208286228	2	2	1	3	5	3	3	5	6	5	4	5	5	4	5	7	5	3	8	3	8	6	6	7	7	9	7	6	7	5	6	10	8	6	9	10	5	6	7	6	5	8	6	6	10	5	8	8	9	9	10	10	7	7	8	8	10	8	10	9	9	11	10	9	10	10	13	9	7	10	9	16	9	8	11	9	10	9	11	10	9	13	12	14	10	15	14	13	11	19	3	3	0	3	20	3	1	4	37	11	2	18	4	4	11	40	18	3	16	1	54	46	1	5	10	21	15	8	13	4	46	60	13	14	28	39	6	46	28	10	4	23	41	6	81	7	24	54	38	55	25	74	9	9	39	10	23	29	69	54	46	31	33	58	49	73	74	28	10	43	27	82	4	34	73	69	49	54	59	47	48	62	51	81	74	62	39	89	35	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-266.587589267158876	-275.638432647610216	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999643575398115	2	4	0	1	5	4	1	6	3	5	4	5	3	4	3	6	5	4	8	6	8	5	6	6	7	8	8	6	6	4	3	9	5	8	8	10	6	5	6	8	6	7	8	8	7	7	6	11	9	10	11	9	6	6	7	7	10	8	10	8	7	11	11	11	8	13	14	11	8	10	9	13	9	11	10	9	10	9	10	10	8	11	12	12	12	14	13	14	18	19	3	13	0	3	1	31	3	18	7	2	13	9	4	31	1	5	11	13	24	18	25	1	17	18	41	5	14	14	7	13	3	8	6	8	42	47	38	2	14	56	10	54	20	17	6	22	11	19	41	61	43	24	30	10	5	10	25	23	2	28	5	52	32	80	53	42	52	21	53	81	27	74	2	57	37	25	39	60	54	52	29	58	77	71	82	85	70	52	50	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-258.884329418163020	-267.935172798614360	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999775542848961	2	4	1	3	5	3	2	5	6	5	4	5	4	4	3	4	4	5	8	5	8	6	5	7	5	9	7	6	7	3	7	10	9	6	7	11	7	7	7	7	5	7	8	9	9	6	5	10	9	9	11	10	8	7	7	6	7	9	13	8	9	12	11	11	8	11	13	12	8	10	12	17	10	10	11	5	9	10	8	12	13	12	13	14	13	14	10	12	15	18	3	1	0	7	17	3	3	4	1	14	1	6	6	7	7	30	4	6	37	6	27	8	30	13	16	43	4	4	12	1	25	53	55	20	46	55	17	14	12	41	14	16	46	40	37	14	15	54	22	79	58	54	28	20	18	2	16	35	73	14	69	24	23	19	47	44	58	66	16	53	74	81	40	58	20	13	28	50	76	51	64	87	70	71	66	75	31	19	64	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
