step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89
15000	-491.755006737191650	-498.610494688151050	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596378920730360	0	1	1	2	2	6	6	4	8	8	8	12	8	10	12	12	13	10	11	12	11	14	13	12	13	13	14	15	15	16	15	16	15	16	17	18	18	17	18	17	19	18	17	16	17	18	20	18	19	19	22	19	18	16	21	20	20	21	21	21	19	20	20	20	21	21	23	22	21	21	23	22	21	23	22	22	22	24	24	25	24	23	24	24	23	24	25	26	27	0	1	1	1	1	2	8	1	6	5	6	8	0	13	10	14	15	13	18	10	10	24	15	14	15	20	8	23	14	0	18	27	19	0	31	17	34	0	30	13	44	32	29	19	20	33	24	29	45	34	36	38	31	22	57	42	41	41	49	52	54	42	34	52	57	63	55	56	48	64	31	73	44	69	41	57	33	54	58	51	72	47	60	72	49	65	77	72	71	1	1	1	1	1	3	1	2	1	2	1	4	1	1	2	1	1	2	1	2	1	1	1	2	1	1	4	1	2	1	3	1	2	1	1	3	1	1	1	4	2	1	1	2	2	2	3	1	1	2	3	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	4	1	2	1	2	1	5	4	1	2	2	2	1	1	3	2	1	2	2
15500	-593.470221520514883	-600.325709471474283	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680103753348286	-1	2	1	2	4	4	7	6	8	9	8	9	7	10	12	12	12	10	13	12	11	13	13	12	13	12	14	15	15	13	16	16	15	16	17	17	17	18	18	16	18	17	17	17	19	17	21	18	19	18	21	20	18	20	20	20	18	20	19	19	19	19	19	20	21	21	21	21	19	20	23	22	21	22	21	22	22	23	24	26	24	23	24	23	25	25	26	26	26	0	3	1	3	4	4	6	4	8	9	8	4	0	9	10	9	14	13	13	10	11	21	8	18	18	10	17	25	19	0	24	15	19	0	40	32	28	0	30	18	27	29	29	33	17	24	57	29	27	34	49	38	31	57	41	42	31	60	34	35	57	43	34	12	57	50	35	56	33	30	47	73	46	52	70	65	48	47	32	74	73	57	78	47	70	19	77	40	82	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1	2	2	1	2	1	4	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	3	6	2	1	1	2	3	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	1	1	2	1	3	4	1	1	2	1	1	1	2	1	4	2	1	2	1	1	2	3	1	5	1
16000	-574.021418717964707	-580.876906668924107	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525369196317784	-1	1	1	3	3	6	7	7	9	8	9	11	10	11	12	12	10	12	12	13	10	13	12	13	13	13	15	15	15	16	14	16	14	15	18	18	17	18	17	17	18	17	17	15	19	18	20	19	19	18	20	20	16	19	20	19	19	21	21	19	18	20	20	20	21	22	22	21	20	21	22	22	23	22	21	22	22	23	24	25	24	24	24	23	23	25	25	26	26	0	1	1	1	1	1	6	4	6	6	8	7	0	8	4	21	8	13	13	10	10	15	9	13	17	15	15	11	19	0	18	22	13	0	31	11	11	0	30	24	53	29	44	19	27	44	61	42	27	34	26	38	31	53	40	16	40	41	34	38	31	42	50	38	31	63	47	56	42	64	24	33	48	69	50	40	69	47	67	69	35	55	74	58	48	24	67	46	71	1	1	1	2	1	2	1	3	1	1	1	2	1	2	5	1	2	2	1	2	1	1	1	2	1	1	2	3	2	1	1	1	2	1	3	5	3	1	1	2	1	1	1	2	2	2	1	1	2	2	6	1	1	2	1	5	2	2	2	1	2	2	2	1	2	1	1	2	1	1	5	3	3	1	1	2	1	2	1	3	3	2	1	1	1	4	1	3	3
16500	-517.943134087035560	-524.798622037994960	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601820240764137	0	3	1	3	4	5	6	7	8	8	9	11	9	10	12	12	12	12	12	13	11	12	13	12	14	12	14	15	13	16	16	17	15	17	18	17	17	18	17	15	18	15	17	17	19	17	20	18	19	18	21	20	18	19	20	20	19	21	20	20	17	20	20	21	20	22	23	21	19	23	23	20	23	22	22	22	22	21	22	24	24	22	23	25	24	25	26	27	26	0	1	1	1	3	4	6	6	5	8	6	13	0	11	21	21	21	13	12	15	10	10	9	13	21	10	4	21	12	0	40	28	29	0	61	7	20	0	30	24	25	19	18	29	37	29	61	46	11	34	37	38	31	31	53	69	61	54	37	45	31	48	34	38	61	50	65	56	22	52	82	46	72	47	52	78	69	57	65	47	46	54	60	75	74	76	69	81	74	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	3	1	1	2	4	2	1	1	1	1	1	1	1	4	2	1	1	2	1	1	3	2	1	2	1	1	4	1	2	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	5	2	1	1	2	1	1	1	2	1	1	3	4	1	1	2	1	2	3	1	1
17000	-466.782030054251265	-473.637518005210666	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653543131428120	0	3	1	1	4	6	6	7	9	8	9	11	9	11	12	10	11	12	13	13	11	13	12	12	12	12	13	14	14	15	15	17	16	16	18	17	18	18	19	16	19	16	18	16	19	16	20	18	18	19	21	19	18	19	18	19	19	20	21	20	19	20	20	21	21	22	21	22	21	23	21	21	23	21	20	23	22	22	24	25	22	23	24	24	25	25	25	27	27	0	1	1	1	4	1	5	5	8	2	7	6	0	13	16	8	10	13	24	15	11	17	11	14	8	10	16	21	18	0	18	40	29	0	18	8	33	0	30	31	37	29	33	29	49	29	41	42	27	34	36	38	40	40	24	42	31	20	33	53	32	44	34	38	53	50	63	56	48	64	41	37	46	56	48	53	48	47	65	76	43	78	63	50	73	54	77	72	86	1	2	1	1	1	3	1	1	1	3	2	3	1	1	1	1	2	2	1	1	1	1	2	1	2	3	1	2	1	1	1	1	2	1	3	4	1	1	2	1	1	1	1	1	1	1	1	2	3	2	2	1	1	2	2	1	2	4	3	1	1	3	2	1	2	1	1	1	1	1	1	1	3	1	1	2	2	2	2	1	2	1	2	2	1	4	2	5	1
17500	-507.364997614252502	-514.220485565211902	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569529321239073	-1	1	1	3	3	6	5	6	8	9	8	12	9	11	12	12	12	12	13	12	11	14	12	12	14	10	14	15	15	17	14	15	14	15	17	16	17	18	19	16	18	16	17	16	18	17	20	17	19	18	22	19	19	19	21	21	18	21	20	20	19	20	17	21	21	22	23	21	20	23	22	22	22	23	22	22	23	22	20	22	24	24	22	23	24	25	25	26	27	0	1	1	1	2	1	4	7	3	8	8	14	0	10	26	10	11	13	13	21	10	24	26	13	24	4	16	15	33	0	24	22	18	0	25	9	32	0	30	31	37	33	29	33	11	29	57	42	8	34	11	38	40	40	22	29	25	49	23	57	57	42	34	38	41	50	62	29	48	30	41	62	33	64	55	53	62	54	53	65	46	78	53	31	73	75	77	73	86	1	1	1	2	2	4	2	1	3	2	1	1	1	1	1	1	3	2	2	1	1	1	1	2	1	3	2	2	1	1	1	1	1	1	1	3	2	1	2	1	1	1	1	2	5	1	1	1	4	2	6	1	2	2	2	4	2	1	4	1	1	2	1	1	2	2	2	3	2	3	2	1	3	1	1	2	2	1	1	1	4	1	1	4	1	1	1	2	2
18000	-534.195729502390236	-541.051217453349636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663786201144133	-1	3	2	1	4	5	6	7	8	8	9	11	8	11	12	11	12	12	13	12	11	13	12	13	14	12	14	15	15	15	15	16	16	17	18	18	16	18	17	17	19	17	18	17	18	17	20	17	19	18	21	20	19	19	19	19	19	21	20	21	18	20	21	19	21	21	23	21	20	21	22	21	20	21	20	23	21	23	23	24	24	21	23	23	23	24	26	28	26	0	1	1	1	2	4	5	4	8	8	8	11	0	8	10	9	16	13	12	12	9	17	8	18	19	8	15	11	19	0	24	12	22	0	24	37	26	0	30	25	45	29	44	33	27	19	24	19	45	34	41	38	61	61	40	42	31	41	33	36	31	43	34	38	53	50	46	56	29	30	54	46	46	21	42	54	75	61	54	78	43	61	82	77	72	65	59	75	86	1	2	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	2	1	1	2	1	2	1	1	2	1	3	1	1	1	2	2	1	2	2	2	1	1	2	1	1	1	1	2	2	3	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	1	1	2	3	2	2	5	1	2	1	4	1	2	1	2	1	1	3	2	1	1	1	1	3	4	1
18500	-519.004308071950732	-525.859796022910132	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662473070511512	-2	1	1	2	3	7	5	7	7	9	8	12	9	11	13	10	11	11	13	11	12	13	14	12	14	13	15	15	14	17	14	15	15	17	17	18	17	18	19	17	18	17	16	16	19	17	19	18	20	18	21	19	18	19	20	20	19	19	20	20	17	20	20	21	20	22	22	18	19	20	23	22	22	22	21	22	23	23	24	25	23	23	25	25	25	25	25	27	26	0	1	1	1	3	5	5	4	5	9	9	6	0	9	20	11	11	13	13	16	10	17	16	18	26	14	22	15	13	0	16	26	19	0	31	14	33	0	30	31	44	29	19	29	12	33	31	42	36	34	17	38	61	40	47	68	42	61	30	30	31	48	50	70	53	63	75	31	29	38	53	24	43	60	47	57	67	35	75	71	73	54	65	81	81	40	69	85	86	1	2	1	2	1	2	1	3	2	1	1	2	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	2	3	1	1	1	3	1	2	2	1	4	2	3	1	1	1	4	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	3	3	2	2	6	3	1	1	2	1	2	2	1	1	2	2	1	1	5	3	1	1
19000	-464.634561635512569	-471.490049586471969	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627758689479634	0	3	2	1	3	4	7	7	8	9	5	11	8	10	12	13	11	11	13	12	12	14	13	12	14	13	15	15	15	15	15	15	16	17	17	18	18	17	17	16	17	18	17	17	17	17	19	18	18	19	20	19	18	20	21	20	19	19	20	20	20	20	21	19	21	22	22	22	20	22	22	22	21	22	22	22	22	23	23	25	24	22	25	24	24	25	26	26	26	0	3	1	1	4	4	5	11	11	6	5	13	0	13	10	18	8	13	12	10	8	19	17	14	20	15	23	15	18	0	24	14	22	0	31	23	17	0	30	31	27	43	22	29	27	19	22	33	27	34	36	39	40	24	47	48	40	43	34	34	57	29	50	38	24	34	37	56	48	64	47	29	46	60	44	31	69	57	40	75	73	53	76	66	76	79	77	29	86	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	2	2	1	2	3	1	1	1	1	1	2	2	2	1	1	2	2	1	1	3	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	4	1	1	2	1	1	2	1	2	1	1	4	2	2	1	1	2	1	3	2	1	3	4	1	2	5	1	1	2	1	1	1	2	2	5	1
19500	-545.772530718033408	-552.628018668992809	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598992292911009	-1	3	1	2	4	4	6	6	8	7	8	10	8	10	12	13	12	12	13	11	11	14	11	12	13	13	14	14	14	16	15	16	16	16	15	18	17	18	18	16	18	18	18	16	18	17	20	18	20	19	21	19	19	19	20	19	19	20	18	20	20	19	20	21	22	21	23	21	20	22	21	23	22	21	20	22	22	23	22	25	23	22	24	25	24	23	25	27	26	0	4	1	1	4	2	4	5	8	6	8	13	0	11	10	23	9	13	18	14	10	14	5	13	23	14	6	15	19	0	12	25	19	0	12	27	31	0	30	24	33	29	40	18	27	33	31	33	16	34	36	30	44	31	31	19	31	41	33	38	31	59	34	52	40	34	58	56	42	64	53	46	46	43	50	53	60	57	57	55	42	61	65	42	75	40	77	73	65	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	3	2	1	3	5	1	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	1	2	1	2	1	4	1	2	3	3	2	2	3	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	3	2	2	1	2	1	2	3	2	2	1	1	3	3	3	1	2	1
20000	-512.737990080785380	-519.593478031744780	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541868008855626	-1	2	1	1	4	6	7	8	8	9	9	10	9	11	11	10	12	13	12	11	11	13	13	13	13	13	14	15	15	17	16	17	15	17	16	18	16	18	18	17	18	17	17	17	18	17	19	17	19	19	21	19	18	20	19	20	18	20	20	19	19	20	20	21	21	21	21	21	19	20	23	22	23	22	22	22	21	24	23	25	24	23	24	25	22	24	25	27	25	0	1	1	1	2	4	6	4	6	8	9	8	0	7	8	6	15	13	13	10	10	14	12	13	21	21	17	26	19	0	18	17	18	0	24	27	29	0	30	24	35	19	33	24	17	29	57	33	36	34	26	38	19	61	13	33	35	46	21	39	41	33	34	70	53	50	59	48	42	38	76	44	33	77	54	54	29	54	61	68	73	54	54	82	18	53	77	48	53	1	1	1	1	1	3	1	4	1	1	1	1	1	2	2	2	1	3	2	1	1	1	2	3	1	1	1	1	2	1	2	2	2	1	2	2	1	1	1	2	1	3	1	2	4	1	1	1	1	1	3	1	2	1	4	3	1	2	5	1	1	3	2	1	2	1	1	2	1	1	1	3	4	1	2	2	4	2	2	2	1	2	2	1	4	4	2	3	2
20500	-486.740441110257791	-493.595929061217191	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650486306016473	0	1	2	2	3	6	6	7	9	9	9	11	8	12	11	12	13	13	13	13	11	14	13	12	12	13	13	16	15	14	15	17	15	17	16	19	18	18	18	17	18	18	16	17	18	17	19	18	18	19	20	20	18	20	20	21	19	20	19	20	17	18	20	20	20	22	22	22	20	22	22	22	22	23	21	22	22	24	23	24	24	24	23	24	22	25	26	28	26	0	1	1	1	1	5	4	3	6	8	6	6	0	13	10	11	12	13	13	15	10	24	8	13	12	25	12	22	13	0	18	29	24	0	24	17	31	0	30	31	31	32	33	33	27	33	61	33	23	34	23	38	19	31	61	62	37	32	43	34	31	29	50	38	53	34	41	56	32	64	32	46	46	70	42	53	69	57	65	73	73	65	64	66	51	82	77	81	86	1	1	1	2	1	2	2	2	1	1	1	2	1	3	1	2	1	2	3	2	1	1	3	2	1	1	1	1	2	1	1	1	1	1	2	3	1	1	1	2	2	1	1	1	2	1	1	1	2	1	3	1	2	3	1	2	1	2	1	2	1	1	1	1	1	2	2	1	2	1	3	3	3	1	1	2	2	2	1	1	1	3	1	1	1	1	3	2	1
21000	-554.266218781460225	-561.121706732419625	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698736307733105	-1	1	1	2	3	5	5	7	7	8	8	11	9	10	12	12	13	11	11	12	11	14	13	12	14	13	14	14	14	15	14	17	16	16	15	17	17	19	18	17	18	16	17	14	19	17	18	19	19	18	21	19	18	18	20	19	19	20	20	20	20	20	20	21	19	22	22	22	20	23	22	22	21	22	21	22	23	21	22	23	24	22	23	23	24	25	25	26	24	0	1	1	2	3	3	5	6	5	5	6	6	0	10	10	18	11	13	13	9	8	17	12	18	12	15	15	26	16	0	24	30	16	0	24	22	15	0	30	31	24	29	22	19	27	16	31	44	23	34	36	30	31	40	47	33	40	31	40	39	31	42	50	38	40	50	50	56	22	64	78	46	43	49	47	54	48	59	59	36	72	54	33	72	53	59	67	73	46	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	3	1	1	3	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	3	1	1	2	3	1	1	2	2	3	2	3	3	1	2	3	2	1	1	2	1	2	1	1	2	3	1	1	1	2	3	2	3	1	1	3	2	1	1	2	2	1	1	3	1	2	2	1	3	2	2	2	3
21500	-481.301261233637319	-488.156749184596720	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612043150674800	0	2	1	3	3	6	7	7	9	9	9	10	9	11	12	12	12	12	12	13	11	12	13	11	12	12	14	15	13	16	15	16	14	16	17	19	17	18	18	17	19	17	17	16	18	18	20	19	18	19	21	20	19	19	20	19	19	21	20	21	20	20	18	20	22	21	21	21	21	22	21	22	21	22	22	22	23	22	23	25	24	24	24	24	23	25	24	27	26	0	1	1	1	3	5	5	5	8	8	6	4	0	10	10	6	12	13	13	16	10	12	21	13	8	21	23	15	19	0	24	23	29	0	31	27	17	0	30	31	30	18	33	19	23	44	25	44	27	34	45	39	31	22	54	42	40	27	37	57	40	48	34	38	47	50	35	56	48	64	40	47	44	55	46	54	42	61	65	79	72	76	56	73	69	65	62	72	60	1	1	1	2	1	1	2	2	1	1	1	3	1	1	1	3	1	1	1	1	2	1	1	1	3	1	1	1	1	1	2	2	1	1	2	3	2	1	1	1	1	3	2	2	2	1	5	2	2	2	2	2	2	3	1	1	2	3	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	2	3	1	1	1	1	1	3	1	1	2	2	2	2
22000	-543.805075055779184	-550.660563006738585	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600398578180956	-1	3	1	3	2	5	7	7	9	8	8	11	8	11	12	11	11	12	13	13	11	12	13	12	13	13	15	14	14	17	16	16	15	16	17	18	18	19	19	17	18	18	18	16	17	18	21	18	19	18	21	19	19	20	19	20	18	20	20	19	19	19	21	21	22	21	23	21	21	21	22	20	22	23	21	23	23	22	23	24	24	23	25	24	23	26	23	27	25	0	5	1	3	1	1	4	3	8	4	4	9	0	6	10	9	11	13	18	21	3	21	17	13	21	22	22	15	16	0	18	22	19	0	31	17	30	0	30	24	30	19	33	29	9	33	31	19	45	34	22	41	40	40	31	42	16	41	57	44	40	48	34	38	61	14	41	56	62	37	55	46	72	68	60	54	48	75	59	82	72	53	69	47	47	89	62	42	82	1	1	1	1	2	3	2	3	1	1	2	1	1	4	2	2	2	2	1	1	3	1	1	2	1	1	1	2	2	1	2	2	1	1	1	4	1	1	1	2	1	2	1	1	4	2	3	2	1	1	4	1	1	1	2	1	3	1	1	1	1	1	4	1	1	4	2	1	1	2	2	1	2	1	1	1	3	1	1	1	2	2	2	2	1	1	2	6	1
22500	-538.702682894481768	-545.558170845441168	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668687080487876	0	3	2	3	3	6	5	7	9	8	8	11	9	10	12	13	11	12	13	12	12	13	12	12	11	12	14	14	15	16	14	15	15	15	17	18	16	17	18	16	17	17	15	17	18	17	20	18	18	18	21	19	19	18	20	20	17	19	19	20	17	19	20	20	20	21	21	22	19	23	23	20	22	22	22	22	23	22	22	26	24	24	24	24	23	25	25	28	26	0	1	1	1	3	1	4	5	8	6	3	13	0	9	10	21	9	13	13	10	10	17	11	13	11	10	17	25	19	0	24	13	24	0	24	9	27	0	30	31	30	33	19	29	27	33	35	42	27	34	36	38	40	40	61	35	31	26	48	43	31	42	37	52	61	34	61	56	42	64	40	33	72	52	67	65	62	47	65	81	73	78	70	73	59	79	69	74	40	1	1	1	2	1	3	1	2	1	1	3	1	1	1	2	1	1	2	1	2	2	1	1	2	2	1	2	2	1	1	1	2	2	1	3	5	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	1	1	1	1	1	2	3	1	2	2	1	2	1	1	3	1	1	1	2	3	2	1	1	1	1	2	1	2	1	1	1	1	1	2	2	4	3	5
23000	-542.771731266562369	-549.627219217521770	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538173500964255	-1	1	1	2	4	6	6	8	8	7	8	11	7	11	11	10	12	12	13	13	12	14	13	13	12	11	14	16	15	16	16	16	15	17	18	18	17	17	17	17	17	17	17	17	19	17	20	18	18	19	21	19	18	16	21	19	19	20	21	19	19	19	21	21	21	20	22	21	20	22	21	21	22	23	22	22	22	23	23	26	25	23	24	24	25	25	24	27	26	0	1	1	1	4	4	5	6	7	3	6	10	0	10	10	11	16	13	18	26	26	14	4	18	26	10	15	21	19	0	24	23	19	0	43	28	26	0	30	54	18	29	13	29	41	29	31	42	27	34	45	30	54	22	57	42	31	31	40	34	24	42	50	38	61	18	35	56	48	64	53	18	29	45	57	71	43	59	62	84	43	57	22	51	67	79	77	59	75	1	1	1	1	1	1	1	1	1	3	1	2	1	2	2	1	1	3	1	1	1	1	5	1	1	2	2	2	1	1	1	2	1	1	1	1	4	1	1	1	3	1	5	1	2	1	2	1	2	1	1	2	1	1	1	1	2	2	1	2	3	1	1	1	1	3	1	2	1	1	1	4	4	2	1	1	3	1	3	1	4	3	4	1	1	1	2	2	1
23500	-553.152474768699108	-560.007962719658508	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733254606773388	-1	2	1	3	4	7	5	6	9	9	7	11	10	9	11	12	12	12	13	12	11	13	13	12	14	13	15	14	14	16	15	17	15	16	17	17	17	18	18	16	19	17	17	17	18	18	19	19	20	18	21	20	17	18	21	19	19	19	21	20	17	20	21	21	22	21	23	21	20	22	22	22	21	21	21	21	22	23	24	25	22	24	22	23	24	26	24	26	25	0	1	1	1	3	4	5	3	4	6	4	9	0	4	10	13	11	13	18	10	6	9	17	13	18	21	17	15	19	0	16	21	22	0	40	27	30	0	37	18	44	33	33	33	27	19	31	42	45	34	36	38	31	53	47	42	61	61	57	42	40	22	50	58	53	34	81	56	31	52	69	41	46	57	54	54	62	41	65	85	16	65	25	63	83	65	69	72	65	1	1	1	2	2	2	1	2	3	1	2	1	1	3	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	3	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	3	1	2	2	3	1	1	2	1	1	2	2	1	2	1	1	2	1	1	3	1	2	1	1	2	2	3	1
24000	-649.257829578826545	-656.113317529785945	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657602922248444	0	1	2	2	4	5	6	6	8	9	8	12	8	11	10	12	10	13	12	11	10	13	13	11	13	12	13	14	14	16	15	17	16	16	17	17	16	17	18	17	18	18	17	16	16	18	19	18	19	18	21	19	19	20	19	20	19	20	20	20	19	20	20	19	22	22	23	22	20	22	23	23	22	20	21	22	22	21	23	24	24	23	24	24	23	25	24	27	24	0	1	1	1	2	1	4	6	8	11	4	21	0	7	6	17	9	13	13	10	10	14	17	13	12	15	14	10	13	0	18	29	29	0	24	25	27	0	30	24	34	29	29	16	27	43	31	43	45	34	22	25	24	61	40	42	31	42	46	41	31	41	50	38	57	50	75	56	43	64	55	37	37	48	63	55	69	53	65	76	46	76	68	73	53	76	69	81	40	1	1	1	1	2	2	2	1	1	1	3	1	1	2	3	1	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	3	2	1	1	1	4	1	2	2	2	2	1	1	1	2	1	3	3	5	1	2	2	2	1	1	1	2	1	1	1	3	2	1	1	1	2	3	3	2	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	3
24500	-513.379266234160923	-520.234754185120323	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661098313974039	-1	2	1	1	4	6	5	6	7	8	9	12	9	12	12	13	12	13	12	12	10	13	14	13	13	11	15	15	15	17	16	17	15	16	17	18	17	16	18	15	19	16	18	15	17	18	20	18	19	19	21	18	19	20	21	19	19	21	19	20	19	18	20	20	22	22	23	21	20	23	23	21	21	23	22	22	22	21	24	24	24	23	24	23	24	25	26	28	26	0	4	1	1	1	4	5	4	4	8	8	10	0	21	6	7	11	13	13	9	8	19	12	13	17	21	17	10	22	0	24	28	24	0	24	11	12	0	30	24	62	19	18	18	28	33	61	42	15	34	49	38	40	53	57	43	31	60	45	62	35	16	50	52	57	63	55	41	62	64	76	46	46	63	73	60	48	57	65	66	72	76	68	73	82	61	41	86	86	1	1	1	1	4	3	1	3	3	1	2	2	1	1	3	3	2	2	1	2	2	1	2	2	1	1	2	4	1	1	2	1	1	1	1	4	3	1	1	1	1	1	3	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	4	3	1
