step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55
15000	-284.893961935161371	-283.325109390855630	-1.568852544305735	0.000071510255822	0.000018193701299	0.254420867181395	0.760840897933349	-1	0	-1	3	4	5	4	6	8	2	10	8	10	17	14	13	12	13	12	13	14	16	17	16	17	20	15	18	18	18	21	18	20	20	20	21	21	23	21	22	22	21	22	23	22	24	23	25	27	23	25	25	29	28	30	0	1	0	2	4	3	10	6	8	3	12	6	9	20	13	19	13	13	13	19	17	16	27	21	21	27	15	24	25	24	35	27	20	29	25	34	28	34	30	26	36	22	36	25	37	40	41	40	52	40	50	44	51	51	0	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	4	2	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1
15500	-306.109619691061880	-304.622796174728478	-1.486823516333402	0.000070755469694	0.000021525884892	0.304229269984203	0.627405670268987	0	1	0	3	4	4	5	6	7	4	8	9	10	17	14	12	14	13	13	15	13	16	18	15	16	19	17	18	19	18	20	20	20	19	19	20	22	23	21	22	22	22	21	24	22	23	24	23	28	24	26	27	29	27	31	0	1	0	2	2	3	3	10	8	3	7	9	7	17	19	13	18	13	16	15	11	16	27	21	15	27	20	24	18	24	26	23	23	22	25	34	28	34	28	26	29	31	36	35	24	32	41	32	52	33	50	42	51	50	0	1	1	1	2	3	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	3	2	1	1	1	1	2	1	2	2	1	2	1	1	1	2	2	2	1	2	1	2	1	3	1	2	1
16000	-320.438552384411594	-318.795226202014135	-1.643326182397433	0.000074945254490	0.000016687946600	0.222668489334066	0.518822651899084	-1	1	0	3	4	3	5	6	8	5	9	8	10	16	15	12	13	15	12	15	13	16	17	15	17	20	16	18	18	18	21	18	21	20	20	21	22	24	22	20	22	21	22	24	21	24	23	24	26	23	25	28	29	28	30	0	1	0	1	1	3	3	7	8	3	9	7	11	16	16	12	9	17	13	21	12	19	20	13	21	23	13	24	22	24	35	23	32	29	25	25	28	21	30	14	42	21	36	35	24	33	36	50	44	40	40	49	51	51	0	1	1	1	2	4	1	3	1	1	3	1	1	1	2	1	2	2	1	1	1	2	2	1	3	3	2	3	2	1	2	1	1	2	1	1	2	1	4	2	2	1	6	1	2	3	1	2	1	1	2	1	1	2	2	1
16500	-310.882978021935799	-309.300102018345399	-1.582876003590404	0.000094478228722	0.000023403146432	0.247709411453410	0.744362721085351	-1	1	0	3	5	5	3	5	7	4	9	8	11	17	13	12	14	14	13	14	13	15	17	15	16	20	16	18	18	18	19	20	20	21	20	20	21	25	23	22	23	21	21	24	22	23	21	24	26	26	26	27	30	28	30	0	1	0	2	4	10	3	7	7	3	9	6	12	20	16	13	19	13	16	15	13	19	27	21	24	27	20	24	21	24	14	27	27	29	17	29	30	34	28	27	47	31	36	42	30	40	25	33	42	46	40	49	54	51	0	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	2	1	2	2	1	3	1	2	2	2	3	2	2	1	2	2	1	2	2	2	1	2	1	1	1	1
17000	-275.799401278859250	-274.182903124319523	-1.616498154539713	0.000073602696796	0.000017155829310	0.233086966336459	0.561456170898718	-1	2	0	2	5	4	6	3	6	5	8	8	10	16	13	12	12	15	13	14	15	16	16	15	18	20	17	17	18	18	20	19	20	20	20	21	21	23	22	22	23	21	22	23	22	23	24	24	26	24	26	28	30	27	31	0	1	0	1	2	8	3	3	6	6	7	9	11	17	13	13	13	15	16	13	13	13	20	15	21	32	23	24	21	24	22	27	23	29	25	22	28	29	24	26	36	31	36	35	37	40	41	40	44	40	50	49	51	51	0	1	1	1	1	1	1	3	2	1	1	1	1	1	1	2	1	2	1	1	2	2	3	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	3	3	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1
17500	-305.652851616411738	-304.281134790251315	-1.371716826160434	0.000074376345648	0.000035240884206	0.473818441862159	0.630427543272173	1	2	-1	4	6	5	4	5	7	6	9	8	11	17	13	12	15	14	14	15	12	16	17	16	16	19	18	17	18	19	21	18	21	21	19	20	22	25	23	21	23	20	21	23	21	23	24	25	27	24	25	29	29	28	31	0	1	0	2	2	3	3	3	10	3	12	9	11	17	13	11	15	13	21	13	12	13	20	21	21	27	23	16	25	24	35	23	27	29	25	29	30	25	30	27	34	18	36	35	30	40	36	46	35	33	50	49	51	51	0	1	1	1	1	2	2	3	2	1	3	1	1	1	1	1	2	1	1	1	2	1	3	1	2	2	1	1	2	1	1	1	1	2	2	2	2	1	3	2	2	1	3	1	2	1	1	3	1	4	1	1	1	2	1	1
18000	-307.766123886786943	-305.408520045617820	-2.357603841169119	0.000111938290622	0.000010919350466	0.097547947226835	0.620793911359453	0	2	0	4	5	4	5	6	8	3	9	8	11	16	14	12	14	13	14	13	15	16	18	15	17	19	17	17	18	18	21	19	20	21	18	20	21	24	22	21	22	20	22	23	23	22	24	25	28	25	25	28	29	27	32	0	1	0	2	1	10	6	7	7	3	3	8	7	20	16	11	20	16	16	16	20	19	27	20	21	27	20	24	21	28	17	27	32	29	13	29	30	34	30	27	25	35	36	35	39	40	36	46	42	46	46	44	54	51	0	1	1	1	1	3	1	1	1	2	2	3	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	4	1	2	2	2	2	3	1	1	2	1	1	2	2	4	2	1	2	1	1	1
18500	-300.808007103566808	-299.168215960236637	-1.639791143330144	0.000073109878760	0.000016375552813	0.223985500881158	0.742191573612893	-1	1	0	2	3	4	3	4	8	6	8	8	11	17	13	12	13	14	13	15	15	16	16	15	17	20	17	17	18	19	21	19	20	19	19	20	19	23	22	21	21	22	22	24	21	23	23	24	28	23	25	27	30	27	31	0	1	0	2	1	7	3	3	6	3	10	10	12	23	13	13	13	12	16	17	18	19	15	13	21	27	23	24	15	28	35	27	27	29	25	34	24	36	37	26	36	31	36	35	37	40	41	50	44	40	50	31	51	51	0	1	2	1	1	2	1	1	2	1	2	1	1	2	1	2	1	1	3	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	1	1	1	2	3	2	1	1	1	1	2	1	2	1	1	2	2	1	3	3	1	1
19000	-315.379510185452148	-313.879388798558352	-1.500121386893809	0.000072827849579	0.000021452508928	0.294564634980086	0.610723550550032	0	1	1	3	5	4	4	3	8	4	8	8	9	16	13	12	15	14	13	12	14	17	16	15	17	20	17	17	18	19	20	19	20	20	19	21	20	25	22	21	23	22	21	24	23	23	24	24	27	25	25	28	29	27	30	0	1	0	2	1	8	3	3	8	8	10	3	9	15	13	9	15	20	16	9	9	15	21	13	19	27	23	21	22	21	21	23	27	29	21	29	22	34	30	26	36	31	29	31	39	27	41	33	44	40	46	49	50	50	0	1	1	1	1	2	1	2	1	2	1	2	4	1	1	2	2	1	1	1	2	4	4	1	4	1	2	1	1	1	1	2	2	2	1	3	2	1	2	1	1	1	1	2	2	1	3	1	3	2	2	1	1	2	1	1
19500	-328.648265891769938	-327.145124679389426	-1.503141212380502	0.000098990759280	0.000028952489242	0.292476686238961	0.543987945601955	0	1	1	2	5	5	5	3	8	5	10	9	10	16	15	12	13	15	13	14	13	16	18	16	17	19	17	17	18	19	21	20	20	19	20	20	20	24	22	21	22	21	21	23	22	23	23	23	28	25	25	29	30	28	29	0	1	0	1	2	3	3	3	8	3	12	6	6	11	21	9	16	17	13	13	13	13	27	6	15	23	20	14	24	28	35	26	26	29	20	25	14	31	30	33	36	24	25	42	37	40	36	40	44	48	40	31	54	50	0	1	1	1	1	2	2	2	1	3	2	1	2	2	3	1	2	1	1	3	2	2	2	1	5	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	3	2	1	1	2	1	1	2	1	4	4	1	1	1
20000	-304.224651438223646	-302.673950680470796	-1.550700757752874	0.000064969933068	0.000017135274766	0.263741610255320	0.652975376357875	0	2	1	3	4	5	4	6	8	5	10	8	10	17	14	10	13	15	13	14	15	15	16	16	18	19	17	18	19	19	21	19	20	21	19	21	21	24	22	22	22	21	22	23	22	23	21	24	26	25	25	28	29	27	31	0	1	0	1	2	7	3	3	7	3	12	8	8	15	13	9	11	17	16	13	17	19	20	15	21	27	23	24	21	24	35	23	23	29	28	29	28	34	28	32	36	25	36	35	25	40	15	40	44	46	46	49	51	51	0	1	1	1	2	2	1	2	2	2	2	1	1	2	2	2	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	2	2	2	1	1	2	2	1	2	1	2	1	2	1	1	2	1	2	2	2	2	2	2	1
20500	-326.758737924662512	-325.164081328010582	-1.594656596651946	0.000094328446014	0.000022861903945	0.242364895331336	0.725555022140468	-1	1	1	3	5	5	5	6	6	6	9	8	10	15	12	13	14	14	12	14	14	16	16	16	18	19	17	17	18	18	18	19	20	19	19	20	22	24	20	20	22	21	22	21	21	22	23	24	25	24	25	28	29	27	31	0	1	0	2	4	3	3	3	6	3	7	7	12	15	13	19	15	13	13	13	13	17	20	13	17	23	23	18	21	24	13	20	27	21	21	21	31	43	30	23	29	25	34	34	36	40	36	46	35	46	46	35	50	51	0	1	1	1	1	1	2	2	3	1	2	2	2	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	2	1	3	2	1	2	2	3	2	1	1	2	3	1	2	1	1	1	1	2	3	1	2	2	2	1	1
21000	-272.270664354960331	-270.748049404603819	-1.522614950356498	0.000046309101094	0.000012959162000	0.279840499895174	0.674786623045546	0	2	0	3	4	4	5	5	7	3	7	7	11	17	13	13	15	15	12	15	14	16	17	16	18	20	18	18	17	18	22	20	19	20	19	21	21	23	21	22	23	21	22	23	22	23	24	25	26	24	26	28	30	28	32	0	1	0	2	2	3	10	6	7	3	10	7	8	17	13	19	15	16	13	15	19	16	20	21	21	23	23	24	21	24	42	27	14	29	25	29	30	34	30	27	36	35	36	35	30	40	41	46	35	40	50	49	51	51	0	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	3	2	1	1	2	2	1	1	2	1	1	2	1	2	2	2	1	1	1	2	2	1	1	1	3	1	1	1	1	1	1
21500	-281.704282377168568	-280.126353934439351	-1.577928442729209	0.000055775934701	0.000013945769932	0.250032025579016	0.686465244234638	-1	2	1	4	5	5	6	6	8	4	9	8	11	17	13	13	15	15	12	15	15	17	16	14	16	17	18	17	18	18	22	20	19	21	19	19	20	23	22	21	22	21	22	23	22	23	23	24	27	25	26	29	29	27	31	0	1	0	2	2	10	3	10	8	3	8	8	11	21	13	19	15	24	13	15	13	18	20	9	17	23	23	24	25	28	42	23	26	29	21	21	28	34	30	32	29	35	36	35	28	40	41	46	44	40	46	49	51	51	0	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	3	1	1	1	2	1	1	1	2	1	2	2	2	1	1	2	1	2	1	1	1	2	1	1	1	2	3	1	1	1	1	1
22000	-339.611540979499125	-337.917131091226111	-1.694409888273033	0.000107812049877	0.000022129122633	0.205256487176573	0.633090420808977	-2	1	1	3	5	3	6	6	8	5	9	9	10	16	14	12	14	14	12	15	15	17	17	15	17	20	16	18	17	19	21	20	20	20	19	21	20	23	23	20	22	21	22	23	22	23	23	24	26	23	26	28	29	28	31	0	1	0	2	1	3	3	3	8	3	9	9	6	15	19	8	9	12	12	9	17	19	27	18	21	27	18	24	20	25	23	14	27	29	16	34	28	34	30	16	36	21	36	25	28	23	18	42	31	40	50	49	51	51	0	1	2	1	1	3	1	3	2	1	1	1	1	2	1	1	3	2	3	1	4	1	2	1	1	1	2	1	2	1	1	2	2	2	1	4	1	1	1	2	5	1	3	1	4	2	2	5	2	2	2	2	2	2	1	1
22500	-328.006220841732897	-326.375474855517666	-1.630745986215222	0.000093545553542	0.000021275077891	0.227430135222695	0.569867239987129	0	2	0	3	5	3	6	5	6	5	9	6	10	15	14	12	14	12	14	13	15	14	18	14	18	20	17	17	18	19	22	18	20	20	20	21	21	24	22	19	22	21	22	23	22	22	23	24	28	23	25	28	29	27	30	0	1	0	1	1	3	8	6	10	3	12	10	11	20	13	13	13	13	16	11	19	16	13	20	21	15	14	24	15	28	42	27	19	29	25	25	30	29	28	17	29	25	34	35	34	26	33	26	44	40	33	44	51	51	0	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	1	1	4	1	2	2	1	2	1	2	1	1	3	1	1	1	1	2	3	2	3	1	1	2	1	1	1	2	3	2	2	2	2	1	1
23000	-320.905279725478636	-319.410863238791819	-1.494416486686844	0.000070432141213	0.000021031998811	0.298613650647395	0.453953055526286	0	1	1	3	3	2	5	5	8	5	8	8	10	17	13	12	13	15	13	14	14	17	16	15	17	20	18	17	18	19	20	20	20	21	19	22	21	24	22	21	22	21	21	23	22	23	24	23	26	25	24	27	29	27	32	0	1	0	2	1	3	6	3	3	3	3	8	9	15	13	13	13	15	10	11	16	16	19	17	17	23	23	24	19	24	25	23	23	20	15	29	30	29	30	32	34	17	29	19	28	40	36	40	44	40	46	42	40	51	0	1	1	1	1	2	1	1	2	2	2	4	2	1	1	2	1	2	1	5	3	1	2	1	1	2	2	1	2	2	2	1	2	2	3	3	2	1	2	2	1	1	4	2	5	2	1	1	1	2	2	1	3	4	1	1
23500	-300.827866011743140	-299.466982033888144	-1.360883977854983	0.000050337727952	0.000028318644009	0.562572947986436	0.542900595170906	0	2	1	3	6	3	5	6	6	4	9	8	10	15	15	12	13	14	14	13	14	16	18	14	17	19	15	17	17	18	21	19	20	21	18	20	21	25	22	20	23	22	21	23	23	23	22	24	27	26	24	27	30	26	31	0	1	0	2	2	3	10	3	10	3	7	7	12	17	13	13	13	13	16	11	13	19	27	8	21	27	20	24	21	28	35	20	20	29	25	29	24	34	30	26	36	31	36	35	39	33	36	40	44	46	46	44	51	51	0	1	2	1	1	2	1	1	4	1	2	1	1	1	1	2	1	2	2	1	2	1	1	2	4	2	2	1	2	1	1	1	2	3	2	1	2	3	2	3	1	2	1	1	2	1	2	1	2	2	2	1	2	2	1	1
24000	-280.503928334801287	-278.952701478164727	-1.551226856636573	0.000081571660580	0.000021490910186	0.263460496363325	0.722714679000071	0	1	1	4	6	3	5	4	7	5	9	8	10	14	14	12	15	14	14	14	15	15	17	16	17	20	17	17	17	18	21	19	21	21	20	19	20	24	22	21	22	22	21	22	23	23	24	22	27	25	26	29	30	28	31	0	1	0	2	4	3	3	3	10	6	9	8	12	16	13	13	15	16	13	16	15	14	20	19	21	32	19	24	19	24	35	20	23	36	29	29	28	42	30	23	36	31	36	35	37	48	41	40	44	40	40	49	50	51	0	1	1	1	1	2	1	2	2	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	2	1	2	2	2	1	1	1	2	1	1	1	3	2	2	1	3	1	1
24500	-309.919496653194130	-308.326791425833846	-1.592705227360310	0.000059431539015	0.000014455696376	0.243232745029238	0.675777350572472	0	2	0	3	4	5	4	5	8	3	9	8	11	16	14	12	14	14	13	12	15	17	15	16	17	20	17	18	18	19	21	19	20	20	20	21	20	23	21	21	22	20	21	22	21	23	24	25	25	25	26	27	29	27	31	0	1	0	1	2	10	3	10	8	3	3	8	12	13	16	12	9	9	13	13	19	19	20	17	19	27	23	15	17	17	42	23	27	25	21	25	28	25	30	33	29	25	34	31	30	40	41	46	31	46	50	49	51	50	0	1	1	1	1	1	2	2	1	2	2	3	2	1	2	2	2	3	2	1	1	1	2	2	1	2	2	1	1	3	3	1	2	2	2	3	2	1	3	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1
25000	-281.446051494047197	-279.998827447805525	-1.447224046241660	0.000063043416028	0.000021364540506	0.338886149447754	0.686976726689766	1	2	1	4	5	4	6	4	6	4	9	8	11	16	13	10	14	15	12	14	14	14	17	15	16	19	16	16	17	19	21	19	20	21	19	20	21	23	22	21	22	20	21	23	21	23	23	24	27	25	24	29	29	27	32	0	1	0	2	4	3	10	3	8	3	9	9	12	20	11	10	19	15	11	19	15	19	27	15	21	27	20	24	25	28	35	20	27	29	15	29	28	34	30	32	36	32	36	35	30	40	41	40	44	51	40	49	51	51	0	1	1	1	1	1	2	1	2	1	2	2	1	2	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	3	2	2	3	1	3	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1
25500	-287.748873528795514	-286.191523489337897	-1.557350039457611	0.000082095873558	0.000021364497578	0.260238385344689	0.710155017372169	0	2	1	3	5	4	5	6	6	4	10	8	10	17	13	12	14	15	14	14	15	15	16	14	15	20	17	17	16	19	20	19	20	19	19	20	21	24	22	21	22	22	22	23	21	23	23	24	27	24	26	29	28	27	31	0	1	0	1	2	3	3	10	7	3	12	8	3	18	13	11	13	13	16	16	24	19	17	13	17	23	23	24	25	24	35	27	27	29	28	29	30	42	28	33	36	35	36	35	28	40	41	40	44	40	50	49	51	51	0	1	1	1	2	2	1	2	1	1	1	1	1	4	1	2	1	2	2	1	1	1	1	1	2	1	2	1	2	1	3	1	1	1	2	1	2	1	1	1	1	2	2	1	2	2	2	1	2	1	1	1	1	1	1	1
26000	-292.162378102146988	-290.638525141448440	-1.523852960698552	0.000083258856234	0.000023236020465	0.279081667898951	0.640506064320342	0	2	1	3	5	3	4	6	6	5	10	8	10	17	14	12	14	14	13	15	14	16	18	15	17	19	16	18	18	18	21	20	20	20	18	20	20	23	22	22	21	22	21	24	22	23	23	24	27	25	25	28	29	28	32	0	1	0	1	2	3	3	3	3	6	12	10	9	20	11	13	16	19	16	17	16	13	15	21	21	18	17	24	21	22	25	27	23	16	21	29	28	25	30	33	34	35	36	42	28	32	41	40	42	40	46	49	51	50	0	1	1	1	1	1	1	2	2	3	1	1	1	2	1	2	1	1	1	1	1	1	3	2	1	1	2	2	2	2	1	2	2	1	4	2	1	1	3	2	1	1	2	1	1	2	2	1	1	2	2	1	1	3	1	1
26500	-285.298369946720811	-283.638197744111721	-1.660172202609072	0.000081404939246	0.000017632707876	0.216604889570681	0.735697360976611	0	1	1	2	3	5	4	4	8	5	9	9	11	16	13	12	14	15	14	13	15	15	18	16	17	19	17	17	17	18	21	19	20	19	19	20	18	23	22	21	22	21	21	23	22	23	24	25	27	25	25	29	26	27	30	0	1	0	1	2	3	3	3	10	7	6	9	9	17	13	13	15	15	16	11	15	16	27	17	21	27	20	24	15	28	35	23	23	29	21	34	24	25	30	33	36	35	36	35	30	40	41	46	35	46	46	49	51	51	0	1	1	1	1	1	2	2	2	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	3	1	2	1	1	1	2	1	1	3	2	1	1	1	1	2	2	1	1	1	4	1	1	1	1	2	1
27000	-337.076614921774024	-335.486038184888457	-1.590576736885567	0.000069757737457	0.000017033940276	0.244187109520049	0.543341022772410	-1	0	1	4	5	3	6	5	5	6	10	8	10	16	12	12	14	15	14	14	12	16	17	15	17	20	16	18	18	18	19	19	20	21	18	22	20	23	22	22	22	22	20	23	21	23	24	24	27	26	25	27	29	28	32	0	1	0	2	2	3	3	3	3	9	7	7	9	13	13	12	21	21	16	8	3	16	27	8	17	27	20	20	25	20	25	27	23	14	24	43	28	34	30	23	34	31	24	35	24	26	41	40	44	46	40	31	51	51	0	1	1	1	3	2	1	2	2	2	1	2	1	3	3	1	2	1	1	1	3	4	2	1	6	1	2	1	2	1	3	1	2	2	3	1	1	1	1	2	2	1	2	2	2	4	2	1	1	2	1	1	3	2	1	1
27500	-288.367248350008140	-286.164081228467239	-2.203167121540904	0.000073959789361	0.000008319365971	0.112484987348966	0.730228857848061	0	1	1	3	5	3	4	5	7	4	8	9	11	15	14	12	15	14	14	15	15	16	18	15	18	20	16	17	16	18	21	20	19	18	20	21	21	24	20	20	21	22	22	22	22	23	23	24	27	25	25	29	28	27	30	0	1	0	1	2	3	3	3	8	6	8	8	12	15	13	13	16	13	16	15	15	19	27	18	21	27	17	24	17	24	35	33	27	29	25	29	30	34	30	33	34	31	36	35	39	40	41	40	44	46	46	49	50	51	0	1	1	1	2	2	1	2	2	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	4	1	2	1	1	2	1	1	1	1	2	1	2	3	1	2	1	1	1	1
28000	-281.727010009588867	-279.593976541542872	-2.133033468046021	0.000076231215857	0.000009187519673	0.120521751749145	0.708800051306693	0	1	1	3	5	3	4	6	6	5	9	8	10	16	14	12	14	15	13	15	14	17	17	15	16	19	17	18	18	18	21	19	19	20	20	20	21	24	22	20	22	19	21	23	22	22	23	24	27	23	25	29	29	26	29	0	1	0	1	1	3	3	7	3	3	12	8	11	21	13	13	13	13	16	13	13	16	20	15	11	23	20	25	21	24	42	27	27	29	21	25	28	34	30	23	36	29	36	31	28	40	41	40	35	40	50	49	51	51	0	1	1	1	2	2	1	1	1	2	2	1	2	1	1	2	1	2	2	1	2	2	2	1	1	3	1	1	1	2	1	1	2	1	1	4	2	2	2	2	2	1	1	1	1	2	2	1	3	3	1	1	1	2	1	1
28500	-330.237672460982424	-328.688351654190228	-1.549320806792181	0.000087254699328	0.000023077319797	0.264482256823270	0.623788019845897	0	2	-1	4	4	3	5	6	7	5	10	8	10	17	14	12	14	15	13	15	15	15	16	14	16	18	18	17	17	19	22	19	20	19	18	19	19	24	22	22	22	21	21	23	22	24	23	24	26	26	25	27	29	27	32	0	1	0	2	2	3	6	10	7	3	9	8	10	21	13	13	13	15	16	17	19	19	17	7	24	23	23	17	17	28	42	23	23	29	24	29	24	29	30	20	36	34	36	42	28	45	34	33	44	46	40	49	51	46	0	1	1	1	1	2	4	1	1	1	3	2	2	2	1	2	1	2	1	1	1	2	1	1	3	1	1	2	2	1	1	1	1	3	2	2	1	2	3	2	4	2	1	1	1	3	1	2	1	2	1	1	1	2	1	1
29000	-319.979619267251508	-318.470878104131259	-1.508741163120239	0.000060473949675	0.000017458874578	0.288700749188230	0.558418959667675	0	2	1	3	5	4	5	6	8	4	9	7	10	16	12	12	15	14	13	14	14	16	17	16	17	18	18	15	18	17	20	19	21	20	20	21	21	25	23	21	22	22	22	21	21	24	23	24	27	26	25	28	29	27	31	0	1	0	2	2	3	3	3	7	3	3	3	7	20	8	13	15	15	16	13	15	11	20	21	15	23	23	15	28	28	25	26	23	25	29	31	30	34	24	32	13	44	36	31	30	40	41	40	44	46	40	49	51	51	0	1	1	1	1	1	2	3	3	2	2	3	2	2	1	2	1	2	1	1	2	1	3	1	1	3	1	1	2	1	1	1	1	2	1	2	1	2	2	3	1	6	1	1	1	2	1	1	2	2	1	2	1	2	1	1
29500	-277.902804503087452	-276.503837259830277	-1.398967243257195	0.000038999024101	0.000015733986338	0.403445642568216	0.740888386304157	-1	1	1	3	5	4	5	5	8	5	8	8	10	17	15	12	13	14	13	14	14	17	16	16	17	19	17	18	18	18	21	20	21	19	20	20	20	23	22	22	22	18	21	22	20	23	24	24	27	24	26	29	30	27	31	0	1	0	2	2	3	3	3	6	6	10	6	8	15	17	6	16	16	13	17	16	19	20	21	21	23	23	24	21	24	42	27	27	29	42	29	28	29	30	32	34	25	36	35	30	40	41	40	44	40	50	49	51	51	0	1	1	1	1	2	1	2	2	2	1	1	3	3	1	1	4	1	1	1	1	1	2	1	2	2	2	1	1	2	1	2	2	2	1	1	1	1	3	2	1	2	1	1	1	1	1	1	1	3	1	1	1	2	1	1
30000	-302.145054452489831	-300.031247251065395	-2.113807201424457	0.000100455738723	0.000012345019099	0.122890133064399	0.643294872312515	-1	1	1	4	6	5	5	4	6	4	8	9	10	16	14	13	14	15	14	14	14	16	18	16	16	17	17	18	19	19	21	20	20	21	19	21	21	24	22	22	22	18	21	23	23	24	24	25	27	25	25	28	29	27	32	0	1	0	2	4	10	3	3	3	3	10	9	8	19	12	13	13	17	13	13	16	15	26	19	21	15	20	24	19	28	42	27	20	29	42	15	24	34	30	32	36	25	29	35	37	40	41	40	44	46	40	44	54	50	0	1	1	1	1	1	1	2	1	3	2	1	1	3	1	2	2	2	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	3	2	1	1	1	1	1	1	3	1	2	1	1	1	1	1	2	1	1	1
30500	-306.321404268950232	-304.714693983606935	-1.606710285343299	0.000093635398115	0.000022205537263	0.237148959791777	0.725337492121958	0	2	1	4	5	3	5	6	7	5	9	8	11	16	15	13	14	14	12	14	15	16	17	15	17	18	16	17	18	18	21	16	20	19	20	20	21	24	22	21	21	20	21	23	22	24	23	24	28	24	25	28	29	27	30	0	1	0	1	2	3	3	3	3	3	9	9	11	20	13	19	13	19	11	13	13	19	20	11	17	32	21	24	22	28	42	15	23	21	15	34	25	34	30	26	36	25	34	31	37	40	41	40	44	26	50	35	51	51	0	1	1	1	2	3	1	3	3	2	2	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	2	2	2	1	2	2	2	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	1
