step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37
45000	-163.333979999853398	-161.839828391936237	-1.494151607917158	0.000124444772792	0.000037184731389	0.298805088831884	0.639384103251247	0	1	2	3	4	4	6	6	7	7	8	9	10	11	11	12	12	13	13	15	13	13	14	14	13	14	17	15	15	15	16	21	23	24	25	25	27	0	1	2	3	4	4	4	4	7	7	7	11	12	12	13	15	15	14	16	17	17	16	19	17	11	22	16	26	21	18	24	0	0	33	34	34	35	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	1
45500	-152.982584710836818	-151.549115425407734	-1.433469285429076	0.000080991671976	0.000028657361154	0.353830961319101	0.810384214279116	0	1	2	3	4	5	6	6	7	7	8	9	9	10	10	13	12	13	12	15	13	13	14	14	14	14	15	15	16	16	18	20	22	24	25	25	27	0	1	2	3	4	4	6	4	7	7	10	11	11	12	13	19	15	13	15	24	19	19	16	17	18	22	18	26	27	25	29	0	0	33	34	34	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2
46000	-146.862105112948342	-145.195193859761645	-1.666911253186711	0.000099540028018	0.000021328687620	0.214272469521149	0.730655388668771	0	1	2	3	4	4	6	6	7	7	8	9	10	10	11	13	12	12	13	12	13	13	14	14	13	14	17	15	16	16	19	21	22	24	25	25	27	0	1	2	3	4	4	6	6	7	7	10	11	12	11	14	17	15	13	20	15	15	17	16	19	18	22	21	26	19	25	29	0	0	33	34	34	35	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	2
46500	-166.383810213804082	-164.894918739621261	-1.488891474182830	0.000110977867459	0.000033590004925	0.302673007635618	0.767132789415452	0	1	2	3	4	4	6	5	7	7	8	9	10	11	11	13	12	13	13	12	13	13	14	14	14	16	14	15	16	16	19	19	23	24	25	25	27	0	1	2	3	4	4	6	6	7	7	6	10	12	13	11	17	15	12	15	15	20	15	17	16	18	28	16	22	15	25	29	0	0	33	34	34	35	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	1	2
47000	-157.008995810762372	-155.630222819173582	-1.378772991588800	0.000091514352862	0.000041149617271	0.449652059857549	0.700572006038095	-1	0	2	3	4	4	5	6	6	7	8	9	10	10	11	12	12	12	13	15	13	13	14	13	13	16	17	15	16	16	18	20	23	24	25	25	27	0	1	2	3	4	4	6	6	7	7	10	11	12	11	13	15	15	14	15	23	16	17	24	15	18	22	19	22	20	25	27	0	0	33	34	34	35	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	2	3	2	1	2	1	1	1	1	1	1	1
47500	-141.400108016610858	-139.870942079983422	-1.529165936627427	0.000113947734493	0.000031435928448	0.275880240958032	0.954099460516950	0	1	2	3	4	4	5	5	6	7	8	9	10	11	11	13	12	13	13	15	13	13	14	14	14	16	17	14	16	15	17	18	23	24	25	25	26	0	1	2	3	4	4	6	6	7	7	10	10	12	13	12	15	15	13	17	23	17	15	16	16	18	28	29	22	17	25	29	0	0	33	34	34	35	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48000	-151.632806750065583	-150.013373109467636	-1.619433640597943	0.000107182878095	0.000024855426083	0.231897356412604	0.781690771964740	0	1	2	3	4	5	6	6	7	7	8	9	10	11	11	13	12	12	13	15	13	13	14	14	14	15	16	14	16	16	19	21	23	24	25	25	27	0	1	2	3	4	4	6	4	6	8	10	11	12	12	13	17	15	14	15	17	17	15	17	17	18	28	24	22	20	25	29	0	0	33	34	34	35	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	2	2	1	1	1	1	2	2	1	1	1	1	1	2
48500	-162.516411924905867	-161.000499810894809	-1.515912114011072	0.000124922774484	0.000035482710461	0.284037163018821	0.714175248935334	0	1	2	3	4	5	4	6	7	5	7	9	10	11	11	12	12	11	13	15	13	13	14	14	14	16	17	14	16	16	19	21	23	24	25	25	26	0	1	2	3	4	7	4	4	8	7	8	11	11	12	13	15	15	12	16	23	16	16	16	16	18	24	23	16	20	25	29	0	0	33	34	34	35	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	2	2	1	2	2	1	2	2	1	1	1	1	1	1
49000	-159.997831456891049	-158.505839684929811	-1.491991771961240	0.000149375023296	0.000044868950672	0.300377865605833	0.810023247556067	0	1	2	3	4	5	6	6	7	6	8	9	10	11	11	13	12	13	12	14	13	13	14	14	14	16	17	14	15	15	19	20	22	24	23	25	26	0	1	2	3	4	4	6	4	8	6	10	11	12	12	13	15	15	13	15	17	19	15	15	19	18	22	20	22	23	25	27	0	0	35	33	34	35	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1
49500	-138.450042974832314	-136.737383367251851	-1.712659607580452	0.000140521635063	0.000028059004600	0.199677470214517	0.860434638544118	0	1	2	3	4	5	6	6	7	7	8	9	10	11	11	13	12	13	13	15	13	13	14	14	14	16	17	15	16	16	19	21	23	24	25	25	26	0	1	2	3	4	3	6	6	7	7	10	11	11	11	13	17	15	13	15	16	17	17	16	16	18	28	20	22	20	25	29	0	0	33	34	34	35	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1
50000	-149.993538737544355	-148.192863711864391	-1.800675025679967	0.000121471280479	0.000021429815939	0.176418786848672	0.802292098300039	0	1	3	2	4	4	5	6	7	6	8	9	10	11	11	13	12	13	13	14	13	13	12	12	14	14	15	15	15	16	18	21	23	24	25	25	27	0	1	4	2	4	4	6	5	7	7	10	11	12	13	13	17	15	13	17	19	17	24	15	15	18	22	19	26	20	25	29	0	0	33	34	34	35	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
50500	-170.751018581283660	-169.001258861063860	-1.749759720219787	0.000160592489761	0.000030384078574	0.189199872418330	0.758864496423838	0	1	2	3	4	4	5	6	7	7	8	9	10	11	10	13	12	11	13	15	13	13	14	14	14	13	15	15	16	16	19	21	23	24	25	25	27	0	1	2	3	4	4	6	7	7	8	10	11	11	12	11	15	15	12	17	19	13	17	21	19	18	15	21	22	27	25	29	0	0	33	34	34	36	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1
51000	-158.453015894601037	-156.838017123572911	-1.614998771028139	0.000105876892418	0.000024743386898	0.233699595186842	0.767228669559297	0	1	2	3	4	5	4	5	7	7	8	9	9	11	11	12	12	13	13	15	13	13	14	14	14	14	17	15	16	16	19	21	23	24	25	25	27	0	1	2	3	4	4	4	4	7	7	10	11	11	12	13	15	15	13	16	17	17	17	16	17	18	22	20	22	20	25	15	0	0	33	34	34	35	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	5	1	1	1	1	1	2
51500	-146.051779586354087	-144.687575414817815	-1.364204171536267	0.000096051912752	0.000049389366737	0.514194515471525	0.779611536244921	-1	0	2	3	4	5	6	6	6	7	8	9	10	10	11	13	12	13	13	15	13	13	14	14	14	16	17	15	16	16	17	20	23	24	25	25	27	0	1	2	3	4	4	6	6	6	7	10	11	11	11	14	17	15	13	17	17	17	17	19	16	18	28	29	22	20	25	29	0	0	33	34	34	35	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2
52000	-141.462430415342112	-139.474453081678035	-1.987977333664066	0.000132524002724	0.000018621650122	0.140515300918740	0.794812194657628	0	1	2	3	4	5	6	6	7	7	8	9	10	11	11	13	12	13	13	15	13	13	14	12	14	14	17	15	16	16	19	21	23	24	25	25	27	0	1	2	3	4	4	6	4	7	7	10	11	12	11	13	15	15	13	15	17	17	17	16	15	18	22	20	26	20	25	29	0	0	33	34	34	35	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2
52500	-168.463176766148422	-166.904863158643565	-1.558313607504869	0.000126702026641	0.000032909521208	0.259739501259139	0.755881706663195	0	1	2	3	4	4	6	5	7	7	8	9	10	11	11	13	12	12	13	14	13	13	14	14	14	14	17	15	14	16	18	21	23	24	25	25	27	0	1	2	3	4	4	6	6	7	7	10	11	12	12	13	17	15	13	15	17	17	17	15	18	18	17	29	26	21	25	17	0	0	33	33	34	34	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	3	1	1	2	3	1	1	1	1	1	3
53000	-160.765650181826828	-159.229157205125802	-1.536492976701024	0.000118821843530	0.000032272652879	0.271605387701999	0.818439851585424	0	1	2	3	4	5	4	5	6	7	8	9	10	10	11	12	12	13	13	15	13	12	14	13	14	13	17	15	16	16	18	21	23	24	25	25	26	0	1	2	3	4	4	4	4	6	6	10	11	11	11	13	15	15	13	15	16	17	15	19	17	14	22	17	26	20	25	27	0	0	33	34	34	36	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	1	1
53500	-160.293688452082534	-158.909166622337722	-1.384521829744802	0.000108036240934	0.000046893607024	0.434054411911837	0.756085129997473	0	1	2	3	4	4	5	6	7	7	8	9	10	10	11	13	12	12	12	15	13	13	14	13	14	16	17	15	16	16	17	19	23	24	25	25	26	0	1	2	3	4	4	6	6	7	8	10	11	11	12	14	19	15	13	15	19	15	19	17	17	18	15	29	22	16	25	29	0	0	33	34	34	35	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	2	1	1	2	2	1	1	1	1	1	1	1
54000	-147.717144717373969	-146.247576314058989	-1.469568403314982	0.000118608449712	0.000037728025842	0.318088853983315	0.733435002257421	0	1	2	3	4	4	5	6	7	7	8	9	10	9	11	13	12	13	13	15	13	13	14	14	14	16	17	15	16	16	19	21	23	24	25	25	27	0	1	2	3	4	4	6	6	7	7	10	11	12	11	13	17	15	13	17	21	17	15	19	17	18	28	20	22	24	25	16	0	0	33	34	34	35	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	2	1	2	1	1	1	1	1	2
54500	-151.757822095492116	-150.247149930723083	-1.510672164769040	0.000124443685794	0.000035768411956	0.287426491168962	0.833603851060429	-1	0	1	2	4	5	6	6	7	7	8	9	10	11	11	13	12	13	13	15	13	13	14	14	14	16	17	15	14	16	18	20	23	24	25	25	27	0	1	2	3	4	4	6	6	7	7	10	11	12	11	13	17	15	13	17	19	17	17	17	19	18	28	21	22	17	25	29	0	0	33	34	34	36	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	2	2	1	1	1	1	1	1
55000	-153.170435961534054	-151.807193357906414	-1.363242603627646	0.000099870848188	0.000052174074397	0.522415452989830	0.798520198171668	0	1	2	3	4	4	6	6	7	7	8	9	10	11	11	13	12	13	12	14	13	13	14	14	14	15	17	14	16	16	19	18	21	24	25	25	26	0	1	2	3	4	4	6	6	7	7	10	11	12	11	13	19	15	14	15	15	17	17	16	19	18	28	15	22	16	25	27	0	0	33	34	34	35	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	1	1	1
55500	-176.580541908192373	-174.852175033085643	-1.728366875106720	0.000126370365853	0.000024655858014	0.195107910368649	0.829845236254983	-1	0	1	2	4	4	5	5	7	7	8	9	10	11	11	13	11	13	13	15	13	13	14	14	14	16	17	14	15	16	19	21	23	24	25	25	27	0	1	2	3	4	4	6	5	7	7	10	11	11	12	13	15	13	13	17	21	17	17	17	19	19	28	20	22	19	13	27	0	0	33	34	34	35	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1
56000	-162.206337850056428	-159.604840299790823	-2.601497550265603	0.000144132969368	0.000011463936601	0.079537226296439	0.683627961627987	0	1	3	3	4	5	6	6	6	7	7	9	10	11	11	13	12	13	13	15	13	13	14	14	14	16	17	15	16	16	19	20	23	24	25	25	26	0	1	2	2	3	3	3	6	6	7	7	11	12	11	12	17	15	13	17	19	17	17	16	16	18	20	20	22	21	25	29	0	0	33	34	34	34	1	1	2	2	1	1	1	1	1	1	1	2	1	3	2	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1
56500	-141.053187629978908	-139.638626861880880	-1.414560768098015	0.000110969189692	0.000041971631971	0.378227795370715	0.737901706767231	0	1	2	3	4	5	6	6	7	7	8	9	10	11	11	13	12	13	12	15	13	13	14	14	14	14	17	15	16	16	18	21	23	24	25	25	26	0	1	2	3	4	4	6	6	7	7	10	11	11	11	13	15	15	13	15	19	19	17	16	16	18	22	20	26	17	25	29	0	0	33	34	34	35	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	3	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1
57000	-167.792629126385378	-166.190599384044845	-1.602029742340524	0.000117281489143	0.000028047328393	0.239145397945907	0.710167551753354	0	1	2	3	4	4	5	6	7	7	8	9	10	10	11	13	12	13	12	13	13	12	14	14	14	16	14	15	16	16	18	21	23	24	25	25	27	0	1	2	3	4	4	6	6	7	7	10	11	12	11	13	15	15	12	15	19	15	15	17	15	18	23	16	22	19	25	20	0	0	33	34	34	35	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	3	1	1	1	1	1	2	1	1	1	3	2	2	3	1	1	1	1	1	2
57500	-144.074824937065131	-142.554375196359757	-1.520449740705383	0.000098798714571	0.000027780190281	0.281179673249416	0.896886978234478	0	1	2	3	4	5	6	6	7	7	8	9	10	11	11	12	12	12	12	14	13	13	13	14	14	16	14	15	15	15	19	21	23	24	25	25	27	0	1	2	3	4	4	6	6	7	7	10	11	12	13	13	15	15	13	15	19	16	17	19	21	18	20	23	22	24	25	29	0	0	33	34	34	35	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1
58000	-152.821075451555743	-151.426856602699331	-1.394218848856409	0.000089818008745	0.000037050369240	0.412504905834694	0.860058484920606	0	1	2	3	4	4	5	5	7	6	8	7	10	11	11	13	12	11	13	15	13	13	14	14	14	14	17	15	15	16	17	21	23	24	25	25	27	0	1	2	3	4	4	6	6	7	7	12	10	12	13	13	17	15	13	17	19	17	15	19	16	18	22	19	26	17	25	20	0	0	33	34	34	35	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1
58500	-147.024478934536575	-145.485493028815057	-1.538985905721510	0.000131472227322	0.000035521983174	0.270186212690475	0.897331100245253	0	1	2	3	4	5	6	6	7	6	8	7	9	11	11	13	12	13	13	15	13	13	14	14	14	16	14	14	16	16	17	21	23	24	25	25	26	0	1	2	3	4	4	6	6	8	6	12	10	12	11	13	15	15	14	17	19	17	17	16	17	18	28	16	22	20	25	29	0	0	33	34	34	36	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1
59000	-167.205552995324211	-165.673901605009888	-1.531651390314336	0.000108686841207	0.000029825015351	0.274412385341877	0.682343150421270	0	1	2	3	4	5	6	5	7	6	8	7	10	11	11	13	12	11	13	15	13	13	14	14	14	15	17	14	16	16	19	21	21	24	25	25	27	0	1	2	3	4	5	6	4	7	6	12	10	11	13	13	15	15	11	17	19	17	17	16	16	18	16	17	22	16	25	29	0	0	33	34	33	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	4	1	2	2	2	1	1	2	1	2	2
59500	-165.997507587712306	-164.523625536829741	-1.473882050882553	0.000129834794606	0.000040828821796	0.314467488628665	0.804540069916015	0	1	2	3	4	4	5	6	6	6	8	7	10	11	10	11	12	11	13	15	13	13	14	14	14	16	16	15	16	15	19	21	23	24	25	25	26	0	1	2	3	4	4	6	7	7	7	12	10	11	13	12	13	16	11	17	23	16	15	19	21	18	28	24	15	24	25	20	0	0	33	34	33	35	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1
60000	-156.910202146249276	-155.451887077135581	-1.458315069113697	0.000089509449080	0.000029368048844	0.328099984366853	0.796794068001388	-1	0	2	3	4	5	6	6	7	7	8	9	10	11	11	13	12	12	13	15	13	13	14	14	13	16	14	15	16	15	17	21	22	23	25	24	27	0	1	2	3	4	4	6	6	7	7	10	11	12	12	13	15	15	13	15	15	17	17	17	16	18	20	19	22	17	25	29	0	0	33	34	34	35	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1
60500	-180.584393274247020	-179.022539265270666	-1.561854008976345	0.000083454984410	0.000021525123343	0.257924957926930	0.705685980081077	0	1	2	3	4	4	5	6	7	6	8	9	10	11	10	12	12	12	12	15	13	13	13	14	14	16	15	15	16	16	19	21	23	24	25	25	26	0	1	2	3	4	4	6	7	8	7	10	11	11	12	11	15	13	13	15	17	17	19	17	18	18	16	24	22	17	25	29	0	0	33	34	34	35	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	1	1	1	4	1	2	3	2	2	1	1	1	1	1	1
61000	-158.847054890052362	-157.165986874617687	-1.681068015434662	0.000120715154737	0.000025293946622	0.209534144051703	0.838641058619548	0	1	2	3	4	4	5	5	7	7	8	9	10	10	11	13	12	13	13	13	13	13	14	12	14	14	17	15	16	16	19	21	23	24	25	25	27	0	1	2	3	4	4	6	6	7	7	10	11	12	10	13	15	15	13	11	15	17	17	21	15	18	16	20	26	19	25	29	0	0	33	34	34	35	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	2
61500	-176.593306740710204	-174.750488585919982	-1.842818154790211	0.000110149147681	0.000018394639653	0.166997566850159	0.838219484451214	0	1	2	3	4	4	5	5	6	6	7	9	9	11	11	13	12	13	12	15	13	12	12	14	14	14	16	15	16	16	19	21	22	23	24	25	27	0	1	2	3	4	4	6	3	7	7	10	11	11	13	13	17	15	19	13	16	15	15	15	21	18	21	20	26	16	25	20	0	0	33	34	35	33	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	4
62000	-175.483079744232924	-173.981276602793969	-1.501803141438963	0.000116573065730	0.000034202217458	0.293397254703668	0.608615653099081	0	1	2	3	4	5	6	6	7	7	7	9	10	11	11	13	12	12	13	15	13	13	14	14	14	14	16	15	16	13	19	20	21	23	25	25	27	0	1	2	3	4	2	6	4	7	8	8	11	11	12	13	15	15	12	17	21	18	15	15	19	18	22	17	26	20	18	16	0	0	33	34	34	34	1	1	1	1	1	3	1	3	1	1	1	1	3	2	1	2	1	2	1	1	1	2	2	1	2	1	2	1	1	1	5	1	1	1	1	2	2
62500	-152.668586393893946	-151.131111842493283	-1.537474551400650	0.000125911920593	0.000034127735340	0.271044514130181	0.778126928304666	0	1	2	3	4	4	5	5	7	6	8	7	10	10	11	13	12	12	13	15	13	13	14	14	14	14	15	15	16	15	18	21	23	24	25	25	27	0	1	2	3	4	4	6	6	7	7	12	10	11	12	13	17	15	11	15	23	15	17	16	17	18	22	16	26	20	25	29	0	0	33	34	34	35	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
63000	-186.962411827544315	-185.497055378786342	-1.465356448757966	0.000138400111806	0.000044528336628	0.321736276413811	0.607258951446842	0	1	3	2	3	5	6	5	7	6	8	9	10	11	11	13	12	13	13	15	13	12	14	14	13	16	17	15	15	16	19	19	22	24	25	25	27	0	1	4	2	4	4	6	4	6	5	10	10	12	13	13	15	15	12	15	24	17	15	17	19	13	20	17	16	19	18	29	0	0	33	34	34	35	1	1	1	1	1	2	1	3	2	1	2	2	1	1	1	2	1	3	2	1	1	1	2	1	2	1	2	2	1	3	1	1	1	2	1	1	2
63500	-178.385402802047849	-176.750758864003501	-1.634643938044339	0.000140861440964	0.000031825144866	0.225932268251531	0.775888698375547	0	1	2	3	4	4	6	5	6	7	8	9	9	10	10	12	12	13	11	14	13	13	13	14	13	16	17	15	16	15	19	20	23	24	25	25	26	0	1	2	3	4	4	6	6	6	8	10	11	11	11	13	15	19	16	15	21	14	17	17	17	12	28	23	16	19	18	27	0	0	33	34	34	35	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	3	2	2	1	1	1	1	1	1	1	1
64000	-153.817678611230264	-152.424088557579637	-1.393590053650622	0.000089515598603	0.000037038646916	0.413767516430972	0.816596770481337	0	1	2	3	4	5	6	6	7	7	8	9	10	11	11	13	12	13	13	15	12	13	14	14	14	16	17	14	16	16	19	21	23	24	25	25	27	0	1	2	3	4	4	6	6	7	7	6	11	12	12	13	15	15	14	17	19	15	17	16	17	18	22	29	15	20	18	29	0	0	33	34	34	35	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	2	1	2	1	2	2	1	1	1	1	1	1
64500	-149.995100560983644	-148.427373371857982	-1.567727189125675	0.000117500902578	0.000029960037970	0.254977087939235	0.888008301942206	0	1	2	3	4	4	5	6	6	7	8	9	10	11	11	13	12	13	13	15	13	13	13	14	14	16	17	15	16	16	17	20	23	24	25	25	27	0	1	2	3	4	4	6	6	7	7	10	11	11	12	12	17	15	13	17	19	17	15	15	16	18	28	20	22	19	25	29	0	0	33	34	34	35	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1
65000	-164.760746218210045	-163.065736598659015	-1.695009619551039	0.000112407667610	0.000023051246101	0.205068271510783	0.819623433786884	0	1	2	3	4	4	5	6	7	7	8	9	10	11	11	13	12	12	13	14	12	13	14	14	14	16	16	14	16	16	19	21	23	24	25	25	26	0	1	2	2	4	4	6	6	4	8	10	11	11	12	13	17	15	13	17	15	15	15	17	16	18	22	20	16	20	25	29	0	0	33	34	34	34	1	1	1	2	1	1	1	2	3	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	2	3	1	1	2	2	1	1	1	1	1	1	2
65500	-179.476198710668143	-177.963648442404349	-1.512550268263803	0.000140285671873	0.000040149806669	0.286200337729982	0.712958737559482	0	1	2	3	4	4	5	4	5	7	8	9	10	10	10	12	12	11	11	15	13	13	14	14	14	14	16	15	15	16	18	21	23	24	25	25	27	0	1	2	3	4	4	6	3	8	7	10	11	12	12	11	15	19	13	13	23	15	15	22	17	13	16	29	16	24	25	29	0	0	33	34	34	35	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	3	3	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1
66000	-149.596442273189780	-148.006364172059563	-1.590078101130223	0.000118358116464	0.000028928128216	0.244411866968055	0.802949665753332	-1	0	1	2	3	5	6	6	7	7	8	9	10	11	11	13	12	13	13	15	13	13	14	14	14	14	17	15	16	15	19	21	23	24	25	25	27	0	1	2	3	4	4	6	6	7	7	10	11	12	12	13	17	15	13	15	21	15	17	17	16	18	22	29	26	19	25	23	0	0	33	34	34	34	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	3
66500	-179.652421056394388	-178.109006939305544	-1.543414117088840	0.000106722782517	0.000028570495916	0.267707561983903	0.715788089458850	-1	1	2	3	4	5	6	6	7	7	8	9	9	9	10	13	11	13	13	15	12	13	13	14	14	14	16	15	13	15	16	21	23	24	25	25	27	0	1	2	3	4	4	4	4	8	7	10	11	11	11	13	17	15	17	15	19	15	17	17	15	18	22	20	24	17	18	19	0	0	33	34	34	35	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	1	1	1	2	2	2	1	1	1	1	1	1
67000	-155.159713081461263	-153.653376383089295	-1.506336698371973	0.000115799972054	0.000033617556141	0.290307117910258	0.787675351572894	0	1	2	3	4	5	6	6	7	6	8	9	10	11	11	13	12	13	13	15	13	13	14	14	14	16	17	15	16	16	19	21	22	24	25	25	27	0	1	2	3	4	4	6	4	7	6	10	11	12	13	11	15	15	12	17	19	17	17	16	21	18	28	19	22	20	25	29	0	0	33	34	33	35	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	3	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	2
67500	-164.131843624730038	-162.483446488818345	-1.648397135911707	0.000109740285595	0.000024231413638	0.220806912493408	0.787256194650565	0	1	2	3	4	4	5	6	7	7	8	9	10	9	11	13	12	12	13	14	13	13	14	13	14	14	16	15	15	16	18	21	22	24	25	25	26	0	1	2	3	4	4	6	6	6	7	10	11	12	11	13	18	15	12	15	15	15	18	19	17	18	22	19	26	19	25	27	0	0	33	34	34	35	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	2	2	1	1	1	2	1	2	1	2	2	2	1	1	1	1	1	1
