step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113
52000	-728.548228292830800	-727.024495684562680	-1.523732608268155	0.000227057667230	0.000063384333121	0.279155220321226	0.563792307191979	0	2	7	4	5	8	7	6	7	7	9	9	7	9	9	9	9	9	8	10	8	10	11	10	12	11	12	10	11	13	11	13	12	13	11	11	12	13	13	13	12	13	14	14	16	16	13	15	14	15	13	14	15	14	15	16	15	15	16	16	15	18	16	16	16	18	17	17	17	16	16	19	18	17	19	20	17	18	19	18	17	17	16	18	19	22	21	19	21	22	20	19	21	21	21	21	20	21	23	22	22	23	22	22	24	23	23	25	24	26	25	28	28	0	1	5	1	2	9	8	4	5	1	9	8	8	10	10	3	7	4	13	9	2	18	14	15	5	7	23	18	17	18	19	22	23	23	14	12	13	35	23	31	15	37	6	3	18	57	29	33	13	33	36	25	49	27	28	35	14	40	52	47	30	14	23	54	47	27	45	58	60	51	17	81	37	50	65	46	55	60	49	43	36	42	25	61	61	64	19	12	88	44	75	30	45	79	65	78	34	52	87	2	80	87	54	45	61	97	80	46	90	109	86	65	99	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	1	1	1	1	1	4	1	1	1	4	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	2	3	1	1	2	2	2	2	1	1	1	1	2	3	1	1	1	1	4	2	1	2	2	1	1	1	1	3	1	2	1	2	2	1	1	2	2	3	2	1	1	2	3	6	4	1	4	1	3	4	1	2	1	2	4	2	7	3	1	4	3	5	1	2	4	1	1	1	5	4
52500	-694.145797957135414	-692.676498577778261	-1.469299379357164	0.000183271913449	0.000058338832224	0.318318454401429	0.469965383846908	0	3	7	4	4	7	7	5	7	6	9	10	5	8	9	9	10	8	8	11	10	9	11	10	11	11	12	11	11	12	10	13	12	12	10	11	13	13	11	13	13	14	14	14	14	15	14	15	15	15	14	13	16	15	15	16	15	15	14	15	15	17	15	17	17	19	15	19	16	16	17	20	18	16	18	19	17	18	18	17	18	18	17	18	19	20	21	20	20	21	19	20	18	21	20	22	20	19	21	22	20	23	22	23	24	25	24	23	24	26	27	27	29	0	1	4	2	2	8	8	4	8	8	3	22	2	3	7	19	7	10	3	21	14	8	7	19	22	19	17	11	9	8	14	39	17	29	9	5	36	39	31	28	3	37	3	1	21	24	36	26	11	15	16	17	19	22	40	61	52	28	35	17	8	48	24	14	18	61	15	84	35	55	42	73	37	31	16	56	14	59	56	43	38	36	34	50	63	70	43	80	13	80	80	83	53	75	56	48	42	60	71	65	71	91	90	89	44	96	51	97	49	66	110	102	107	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	2	4	2	1	1	1	1	3	1	1	1	1	3	1	3	6	2	2	2	2	2	3	2	1	4	2	2	1	1	3	2	2	4	1	3	4	6	2	4	1	3	1	1	1	3	3	4	2	4	2	1	1	2	3	3	2	2	3	4	2	7	2	1	2	1	1	3	4	4	2	2	3	2	2	1	1	4	1	5	2	4	3	1	1	2
53000	-739.508588581714662	-737.865495487677208	-1.643093094037415	0.000209754367392	0.000046723799621	0.222754835583717	0.487788345531956	0	2	7	4	6	6	6	4	5	7	8	10	7	7	8	9	10	10	9	11	9	10	12	10	11	11	13	12	11	12	11	13	13	12	12	10	12	12	12	14	13	13	14	12	15	16	14	14	13	15	14	15	14	16	15	15	15	15	12	15	15	17	15	14	17	17	17	18	17	17	16	19	19	16	16	19	18	19	17	19	19	18	17	17	19	21	21	19	20	22	19	19	20	21	21	21	20	20	23	23	21	22	21	23	24	25	24	25	24	27	25	28	29	0	1	8	1	1	2	8	2	2	7	13	15	8	9	9	5	1	10	8	14	6	2	29	2	3	19	29	17	13	25	15	31	23	15	11	2	29	11	36	25	36	17	33	9	27	43	30	37	18	15	28	41	44	63	10	44	7	17	19	16	53	71	59	19	30	26	21	29	43	24	58	56	52	15	27	68	65	40	18	70	67	11	63	44	71	91	33	74	67	75	84	61	65	92	62	79	47	50	93	78	63	41	65	79	42	102	78	100	94	107	100	91	111	1	1	2	2	3	2	1	1	2	1	1	2	1	1	1	2	7	2	2	3	2	4	1	5	2	1	1	1	2	1	1	1	1	2	2	4	1	3	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	3	1	4	2	2	4	1	1	2	3	2	2	3	4	2	3	1	2	3	4	2	1	1	1	4	1	1	5	1	3	1	1	4	2	1	3	1	2	1	1	3	3	4	2	2	1	2	3	3	3	5	2	4	1	2	2	1	4	2
53500	-740.676795262669089	-739.140625692980507	-1.536169569688592	0.000184618198778	0.000050177524391	0.271790780772155	0.370391603583398	0	2	7	5	6	8	7	5	8	6	7	10	7	7	10	10	8	9	9	13	10	10	11	9	11	10	12	12	11	12	11	14	10	13	11	12	12	12	13	12	14	14	13	14	14	16	14	14	13	15	14	13	15	15	15	14	15	15	15	14	16	17	16	16	16	19	16	19	17	16	16	18	17	16	19	19	17	17	17	19	17	16	17	19	17	21	21	20	21	20	18	20	21	20	22	18	19	19	22	21	20	22	23	23	24	24	25	26	22	26	27	26	29	0	1	4	1	8	5	8	1	10	1	4	18	2	8	11	3	4	2	5	13	3	7	9	4	2	4	12	7	17	10	11	16	10	18	5	8	11	31	23	9	28	15	21	20	14	43	40	38	14	2	31	31	18	22	51	17	12	29	9	40	28	28	19	16	44	16	5	28	53	60	60	82	15	19	22	32	65	46	44	38	20	48	27	71	46	69	54	3	97	76	7	12	77	68	84	14	61	28	46	34	39	84	77	56	16	73	35	102	101	87	78	53	108	1	1	1	3	1	1	1	3	1	3	1	1	3	1	2	2	1	3	1	3	2	1	3	1	3	2	1	3	1	3	2	2	2	3	2	3	3	1	1	2	1	2	1	1	3	2	1	1	3	8	2	1	3	2	1	3	2	1	4	1	2	3	3	3	1	3	5	2	1	1	1	1	4	3	4	4	1	1	1	3	2	2	2	2	1	2	3	6	1	1	5	6	2	1	2	4	2	2	3	3	4	1	3	6	7	3	8	2	1	2	6	4	1
54000	-734.475276771795961	-733.042307880180601	-1.432968891615406	0.000153432011960	0.000054378315757	0.354413104943859	0.459057495500850	1	2	6	4	5	6	5	3	7	6	9	8	8	8	10	10	9	10	8	11	9	10	10	11	10	11	12	12	11	12	12	13	12	13	11	9	13	11	12	13	13	15	13	14	14	16	14	14	15	14	12	14	16	15	15	17	16	15	15	15	13	18	17	15	16	19	15	19	16	17	17	20	19	18	18	19	16	18	19	19	18	17	16	17	19	22	19	21	20	20	18	20	21	21	21	22	21	19	21	22	22	21	22	23	23	23	24	26	24	26	28	28	29	0	1	5	1	1	2	8	1	5	5	13	5	3	10	9	17	9	19	3	5	6	8	17	23	19	19	25	20	16	8	21	22	15	31	12	5	12	22	18	22	3	44	35	25	31	24	51	16	25	21	15	25	29	32	13	48	67	61	12	61	6	71	30	6	39	23	37	60	37	59	55	81	49	47	53	48	22	42	64	65	47	36	47	13	43	83	51	42	78	78	65	55	77	70	84	81	66	77	62	61	58	30	52	81	42	87	101	44	75	73	86	110	99	1	1	1	2	3	2	2	1	1	1	1	1	1	1	2	1	1	1	1	3	2	3	1	1	1	2	1	1	1	4	2	2	1	1	1	2	3	1	1	1	3	1	1	3	1	1	1	2	3	2	1	2	2	1	3	1	1	1	3	1	3	1	2	3	2	4	2	2	2	1	1	1	2	2	1	2	2	1	2	1	2	4	1	4	2	3	4	4	1	1	1	2	3	3	4	2	1	2	1	4	2	5	3	3	3	4	1	6	2	3	4	1	4
54500	-726.036546514383872	-724.431693564407169	-1.604852949976728	0.000153398735810	0.000036499218621	0.237936893209922	0.510797352658135	1	2	5	3	5	7	7	5	6	5	9	8	7	8	10	9	10	10	8	13	10	11	12	11	10	10	13	11	10	12	12	13	12	12	11	11	13	12	13	12	13	15	13	13	16	16	15	15	12	16	14	13	16	15	15	16	15	14	16	15	16	17	15	16	14	19	17	18	18	15	16	18	19	18	17	20	17	19	20	15	17	18	18	19	19	22	21	20	20	22	20	18	22	21	22	20	19	20	21	21	21	22	22	22	25	24	23	26	23	27	26	28	28	0	1	1	1	2	1	4	4	2	2	10	9	3	2	12	6	6	7	13	9	10	4	6	21	11	11	23	7	16	18	11	26	17	15	12	19	8	14	15	26	18	18	28	36	32	10	9	21	6	30	11	23	36	37	39	25	17	44	24	36	65	61	32	14	9	11	7	48	43	40	31	77	25	58	15	47	50	69	74	27	44	47	70	16	48	88	62	39	80	66	66	46	65	72	61	53	53	47	61	59	52	74	72	79	107	90	101	74	66	105	63	108	108	1	1	2	1	2	2	3	1	2	2	3	1	1	2	1	1	1	2	1	3	3	3	2	1	1	1	1	2	1	1	2	1	1	1	1	1	4	1	1	1	2	2	1	1	3	6	4	2	2	2	2	1	2	1	1	3	3	1	2	2	1	1	1	4	3	5	4	2	2	1	1	1	4	3	2	3	1	1	1	1	2	2	2	7	1	1	2	3	3	2	1	1	5	2	2	2	2	2	2	3	2	2	2	1	1	1	1	5	1	1	6	2	1
55000	-685.948385987709003	-684.333227717440991	-1.615158270268052	0.000237776498393	0.000055552737095	0.233634263563431	0.559236159148196	0	3	6	5	6	7	5	4	8	6	9	9	6	8	8	9	10	9	7	12	9	10	10	11	10	8	12	11	11	12	10	14	13	13	9	8	12	13	13	13	14	13	12	15	15	14	15	13	15	15	14	14	14	15	16	16	14	13	16	15	15	17	16	15	16	18	16	18	17	16	16	18	18	17	17	19	16	18	18	19	17	17	17	18	16	21	19	19	20	20	21	19	21	21	21	21	20	20	22	22	21	23	23	24	25	24	24	24	24	26	27	27	29	0	1	7	8	8	7	1	1	3	4	19	7	4	10	5	36	1	10	2	21	26	10	6	11	6	8	17	26	9	7	6	14	29	36	8	4	22	4	24	6	3	24	21	39	22	28	12	36	30	22	58	22	20	51	13	58	35	18	30	48	58	42	42	11	40	12	37	62	41	51	54	82	70	50	77	58	45	55	57	83	85	16	49	22	51	68	60	38	83	61	68	85	70	26	60	55	70	50	58	39	76	91	98	51	107	94	101	94	94	99	108	102	101	1	2	1	1	1	1	2	2	1	1	1	2	1	2	1	1	4	1	1	3	1	2	2	1	2	3	1	2	1	3	1	3	1	3	3	1	1	3	1	2	3	1	1	2	3	1	2	2	1	3	1	1	1	1	5	1	3	2	2	1	1	2	1	3	2	4	1	1	1	1	1	1	1	1	1	4	1	1	2	1	1	5	1	3	1	2	2	2	1	2	2	1	2	6	2	2	2	1	4	4	2	1	1	8	1	1	1	1	2	2	2	2	5
55500	-682.709201230922986	-681.136857544847203	-1.572343686075727	0.000187237044071	0.000047317135622	0.252712468606955	0.545298667664697	1	2	6	4	5	7	4	5	7	7	9	10	7	7	9	10	10	9	7	11	8	10	10	10	10	10	12	11	11	11	11	13	13	11	12	10	11	12	12	12	11	14	13	13	15	16	14	14	14	15	13	14	16	14	14	17	16	16	14	15	15	18	15	15	15	19	13	18	17	15	17	19	19	16	18	17	17	19	19	18	18	18	18	18	18	22	21	21	20	21	21	19	21	22	22	21	20	20	21	22	21	23	22	23	25	24	25	23	23	26	27	27	29	0	1	2	2	2	5	1	1	2	2	21	3	3	4	6	13	10	5	3	9	9	10	14	9	6	10	31	15	15	19	19	22	20	24	6	9	24	28	9	25	19	15	24	9	67	25	24	51	35	44	22	12	63	27	41	64	51	33	23	30	14	46	48	44	5	60	22	7	65	44	46	41	14	50	14	65	50	77	84	70	74	48	46	17	70	98	17	47	54	60	53	50	77	93	42	76	81	75	81	72	83	91	16	23	85	86	71	92	62	105	101	102	105	1	1	2	1	1	1	2	2	2	2	1	2	1	1	1	1	2	2	1	1	1	2	2	2	2	2	1	1	1	2	2	2	1	1	2	1	1	1	2	1	2	2	1	2	1	2	2	1	1	1	1	2	1	1	1	1	2	1	2	2	4	2	1	1	4	2	2	6	1	1	1	5	6	1	4	1	1	1	1	1	1	3	1	2	2	1	7	4	3	4	2	3	2	1	5	1	1	1	2	2	1	1	5	8	2	2	4	2	2	1	2	2	2
56000	-754.965883399889094	-753.349751537256566	-1.616131862632488	0.000195736174076	0.000045652783763	0.233236314028107	0.459950208643504	0	3	5	2	6	8	6	5	7	5	8	9	7	9	9	8	9	10	9	12	10	10	10	9	12	10	12	10	10	13	9	12	12	12	12	11	13	12	12	14	14	14	13	15	16	14	14	14	14	15	14	15	15	15	16	17	14	15	15	14	15	17	17	16	16	18	14	19	17	15	17	19	18	16	19	20	17	19	18	18	18	17	16	17	20	22	19	18	19	21	20	19	21	22	21	22	20	20	21	23	22	23	23	22	25	24	25	26	24	26	28	25	28	0	1	1	1	4	5	2	2	10	4	3	4	10	8	9	3	7	31	9	15	16	9	6	13	13	5	36	3	10	8	2	14	36	29	3	13	22	10	29	34	35	31	24	38	40	35	36	34	24	25	20	33	33	27	25	20	35	37	35	36	42	45	60	48	41	52	23	84	53	19	38	41	30	58	14	52	55	59	62	39	54	58	51	36	21	26	70	57	55	78	49	77	92	55	52	9	33	21	65	96	11	55	50	70	28	73	100	103	90	60	107	102	52	1	2	4	1	2	1	1	1	2	2	2	4	1	2	1	1	1	1	2	2	1	1	2	1	3	2	1	4	1	4	3	2	1	1	3	1	2	4	1	2	1	3	2	2	1	1	1	2	2	1	1	2	1	1	2	2	1	1	2	2	1	1	2	1	1	2	2	1	1	2	3	2	2	1	4	2	1	2	1	3	1	1	1	3	5	6	1	2	2	1	2	1	1	5	2	8	4	5	3	1	4	4	3	3	7	3	1	2	1	6	2	1	4
56500	-750.315459940627647	-748.679064571391677	-1.636395369235937	0.000150550979926	0.000033914003866	0.225265912466821	0.504101943226855	-1	2	7	5	4	8	6	6	7	7	7	8	8	9	9	10	10	10	9	12	10	9	11	10	11	10	13	8	12	12	12	13	13	13	11	12	11	12	12	13	13	14	13	14	15	17	14	12	12	15	14	14	15	14	15	16	15	15	15	14	15	18	16	17	14	18	17	17	17	16	18	20	18	18	17	19	16	18	19	18	19	18	18	19	18	22	21	20	19	21	20	19	20	20	21	21	18	19	23	22	20	23	22	23	24	23	24	25	24	27	26	27	28	0	1	4	1	2	10	1	2	5	1	2	3	4	7	9	28	2	22	8	21	7	4	10	6	4	8	25	7	16	9	37	8	23	31	9	12	22	24	37	6	39	24	30	38	14	45	26	26	19	65	31	24	40	29	33	20	7	20	42	35	43	56	43	38	39	11	25	55	19	61	57	78	58	23	44	53	34	53	51	16	43	26	33	53	27	92	28	79	82	33	12	55	68	77	83	12	54	75	97	101	57	90	60	72	101	94	12	71	87	72	72	30	100	1	1	1	2	1	1	3	3	1	3	2	1	2	1	1	1	3	1	1	1	2	1	3	2	3	2	1	1	2	3	1	4	1	1	2	2	1	1	1	3	1	2	1	1	2	1	2	1	2	1	1	2	1	1	1	3	4	2	1	1	1	1	1	3	1	5	3	1	5	1	2	1	1	3	1	2	1	1	2	3	4	4	2	2	2	1	7	1	1	4	6	2	1	2	1	5	1	2	3	1	2	1	3	1	3	2	7	4	1	4	3	7	3
57000	-700.980282383106100	-699.392883033649696	-1.587399349456389	0.000211609985593	0.000051977141762	0.245627074808923	0.440532712027002	0	2	7	5	5	6	5	5	7	7	8	9	7	9	9	10	9	9	7	12	10	10	12	10	11	10	12	10	12	13	11	12	12	12	11	10	13	11	12	13	13	15	12	14	15	15	15	14	14	15	14	14	15	15	15	17	14	15	15	15	16	18	16	16	17	18	15	18	17	16	17	19	19	17	19	18	18	19	19	19	17	18	17	16	19	20	18	20	21	21	20	20	21	21	20	21	20	21	22	23	23	22	22	22	24	25	25	25	24	26	27	27	28	0	1	5	1	2	5	1	1	4	4	4	3	5	9	5	3	10	2	5	15	10	11	24	19	9	2	28	15	26	35	4	17	18	36	5	10	26	21	26	36	19	9	38	34	32	26	34	13	14	23	32	6	26	44	18	39	31	33	21	43	37	15	22	48	10	31	24	27	25	58	63	57	6	37	77	54	84	49	87	55	41	15	54	47	57	66	48	52	95	41	67	37	75	76	21	87	54	37	50	52	74	66	81	87	60	94	12	88	103	94	85	56	16	1	1	1	2	1	1	3	3	1	1	2	1	1	1	2	3	1	4	1	1	2	1	1	2	1	4	1	1	1	1	3	2	2	1	3	1	1	1	1	2	4	4	1	1	1	3	1	3	2	1	1	3	2	1	4	2	2	2	4	1	2	4	3	1	5	4	2	2	3	1	1	2	6	2	1	2	1	3	1	1	2	4	1	1	2	1	2	3	1	3	3	4	1	1	5	2	2	5	4	5	3	2	3	3	4	2	7	2	1	2	6	4	10
57500	-674.857920744157013	-673.222930448733564	-1.634990295423477	0.000234310215754	0.000052907285819	0.225800166879206	0.668424304657290	0	2	6	4	5	8	6	5	8	6	8	10	8	7	9	9	10	8	9	13	10	10	11	10	11	11	12	12	10	13	11	13	11	10	10	10	12	13	11	11	12	14	13	14	15	16	13	15	15	15	14	15	16	15	14	16	15	15	15	16	15	17	16	17	16	19	17	18	17	17	18	20	19	17	19	19	18	18	19	15	18	18	17	17	18	20	20	20	20	21	21	19	20	21	21	20	21	20	21	21	20	22	22	23	22	24	22	25	24	27	27	27	28	0	1	4	2	2	7	4	2	8	8	14	6	7	3	3	11	6	7	14	23	6	18	15	4	6	13	11	33	5	22	9	40	9	13	5	13	16	41	9	8	10	27	11	37	47	42	14	33	25	40	27	30	20	17	16	51	34	37	38	30	9	50	44	47	40	83	54	51	65	35	59	56	28	48	30	77	30	56	78	33	56	62	38	30	53	45	80	63	15	92	49	74	50	92	92	48	87	65	78	86	70	92	93	87	54	101	100	89	102	102	37	92	101	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	4	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	2	2	2	2	1	1	2	2	2	1	3	2	1	1	3	2	1	2	3	1	1	1	1	4	1	2	4	1	4	1	2	1	1	2	1	1	2	2	1	2	2	2	3	1	2	2	2	1	2	2	1	2	1	1	1	2	1	1	4	1	1	2	1	2	7	3	4
58000	-705.316165369849500	-703.759012697894718	-1.557152671954743	0.000259319836769	0.000067511544363	0.260340840887817	0.568133905106714	0	2	5	4	6	7	6	4	6	7	8	9	8	9	9	9	8	9	9	12	10	11	12	10	10	10	12	11	11	12	12	14	12	11	12	10	13	11	13	13	13	12	13	14	13	15	14	12	14	15	14	15	14	14	15	17	15	15	15	16	14	17	15	15	16	17	16	18	16	17	17	19	19	17	17	19	16	17	20	19	17	18	17	18	19	21	21	19	21	21	19	19	22	22	21	21	19	19	22	20	23	22	23	23	25	22	24	25	24	26	27	25	27	0	1	1	1	3	4	4	1	3	7	7	5	5	9	11	6	3	17	17	15	17	4	36	19	5	5	26	4	17	25	26	25	21	12	16	17	29	19	29	13	25	36	4	29	31	25	21	15	22	30	35	61	29	37	17	39	24	49	38	49	48	52	44	42	37	36	49	77	22	39	37	59	81	53	30	75	32	64	71	71	57	26	50	65	56	72	23	70	33	10	32	75	76	71	66	53	37	58	56	47	100	76	77	13	101	76	97	91	93	104	85	53	112	1	1	3	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2	2	1	3	2	1	1	3	1	1	1	1	1	1	2	2	2	1	4	2	1	2	2	3	1	1	1	1	1	1	3	2	3	1	2	1	1	1	1	2	1	3	1	1	3	1	3	2	1	1	2	1	1	1	2	1	1	4	1	1	1	1	3	1	4	5	2	1	2	2	1	3	4	2	3	2	1	2	3	8	1	1	4	3	1	1	7	4	1
58500	-718.544947068906595	-717.082702471690936	-1.462244597215683	0.000185094157652	0.000060064165315	0.324506003200428	0.503423140585179	0	2	4	4	6	8	6	6	7	7	8	9	8	8	9	6	8	10	8	13	10	11	11	10	12	10	13	9	11	13	11	14	12	12	11	12	13	12	11	11	13	14	14	15	15	16	15	14	14	16	14	14	15	13	16	17	16	16	15	15	15	17	17	17	16	19	17	19	17	16	17	19	17	17	19	20	17	18	19	19	17	18	18	17	20	21	21	21	20	21	21	20	22	21	20	21	20	21	21	19	22	21	23	24	24	25	25	25	24	23	27	28	29	0	1	2	1	3	16	4	2	1	7	3	9	4	16	7	4	8	8	8	33	10	8	18	14	16	6	31	10	11	15	17	14	6	19	24	9	18	4	26	17	23	36	25	54	23	60	30	39	18	48	26	1	31	19	19	61	43	31	35	37	49	46	34	11	36	53	3	53	61	25	49	56	38	60	61	100	19	40	46	20	42	34	47	50	77	100	44	73	100	79	49	84	65	9	56	70	53	78	45	52	38	71	85	60	53	103	46	89	110	97	100	50	89	1	2	1	2	1	1	1	1	4	1	2	1	2	1	1	1	1	1	1	1	1	3	1	2	3	1	2	1	2	2	2	3	2	2	1	3	1	3	1	2	1	1	1	1	2	1	1	2	2	1	2	8	2	2	4	1	1	3	2	1	1	1	2	4	2	2	5	2	1	2	1	1	2	1	2	1	4	2	2	3	2	3	1	1	1	1	2	1	1	1	4	2	3	5	1	2	4	2	3	2	6	1	2	3	4	1	5	2	1	2	3	5	6
59000	-745.310380062875993	-743.678341682764767	-1.632038380111223	0.000201286530062	0.000045678197187	0.226931216775885	0.459331604779882	1	3	6	5	6	7	5	6	8	6	8	9	7	8	9	9	8	7	8	12	9	10	12	9	12	10	12	10	11	13	12	11	10	13	12	11	12	12	12	13	12	14	14	14	15	16	13	14	13	16	15	15	16	15	15	16	15	16	15	16	14	17	15	15	16	16	14	19	17	16	17	20	18	18	19	19	17	18	19	17	19	17	16	19	19	22	21	19	21	21	20	19	22	21	22	19	19	20	21	22	20	22	23	23	25	23	23	26	24	26	27	27	29	0	1	4	1	2	7	2	7	2	1	10	1	7	6	18	13	8	7	4	12	6	4	17	6	33	18	8	6	21	13	32	26	16	29	14	4	19	24	5	33	6	21	13	37	2	25	37	16	33	11	41	31	59	23	4	25	19	54	15	44	23	43	33	16	23	23	35	23	57	44	50	60	53	60	13	35	33	61	65	54	50	55	36	50	45	84	97	74	78	39	29	30	13	78	81	15	23	38	69	53	61	38	50	87	54	65	57	87	75	70	108	72	111	1	1	1	2	1	1	1	1	3	3	1	5	1	1	1	1	1	2	1	2	1	2	2	1	1	2	4	1	2	3	1	1	1	1	3	3	2	1	3	2	3	2	2	1	3	4	1	2	2	3	1	2	1	2	5	2	4	1	3	1	2	1	2	3	2	2	1	6	1	1	1	2	1	1	7	3	3	2	1	1	1	1	3	1	2	2	1	1	1	4	4	2	7	3	2	3	3	3	1	3	3	5	4	1	6	4	5	3	2	4	1	3	1
