step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
21500	-686.816777697567545	-693.672265648526945	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696731088253178	0	2	2	4	4	4	4	5	6	5	4	5	6	6	6	7	8	7	8	8	9	7	8	10	7	9	6	7	7	9	11	9	11	9	10	9	10	8	8	10	10	11	12	13	13	11	12	11	8	10	11	13	12	10	13	12	12	14	13	12	13	13	15	13	13	12	15	14	16	15	14	14	16	15	16	15	18	15	15	16	15	16	17	18	18	17	18	17	18	16	17	19	21	24	27	27	23	26	27	28	28	30	32	32	34	36	38	38	37	38	40	42	42	41	41	0	1	1	2	2	3	3	7	11	3	3	0	4	7	4	27	11	5	11	28	14	5	18	49	9	15	12	11	4	16	32	17	32	11	19	9	3	1	18	18	14	23	35	41	33	17	41	24	22	23	49	20	51	9	23	37	34	53	37	16	54	56	45	31	46	50	68	41	45	59	14	25	71	42	78	31	80	64	64	64	55	70	74	91	0	68	90	90	80	63	64	77	77	93	94	94	0	94	0	77	97	97	58	102	104	105	106	109	105	105	106	107	109	105	107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	3	3	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	3	1	1	2	1	1	1	1	2	2	1	4	4	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2	2	1	1	1	5	4	5	5	1	1	1	1	1	2	2	2	3	2	4	2
22000	-664.262814794684459	-671.118302745643859	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655025677535817	0	2	3	3	2	4	5	6	5	6	4	4	7	6	6	7	8	6	8	8	7	4	8	8	9	9	6	7	7	8	11	10	12	9	10	8	8	9	9	10	11	10	10	11	12	12	13	11	10	11	12	13	11	13	13	11	13	13	12	13	15	15	15	14	14	14	15	15	15	13	15	13	17	15	15	16	16	14	14	15	17	16	18	18	17	17	19	18	18	17	17	19	22	24	25	25	25	26	27	28	29	30	33	31	33	36	38	38	37	38	41	41	40	41	39	0	1	5	2	1	1	22	22	3	4	5	0	7	22	6	12	7	11	21	18	10	2	13	22	14	15	12	18	4	7	32	17	31	11	19	22	22	20	7	4	19	23	25	13	17	17	21	42	13	37	42	36	34	20	42	23	25	41	34	41	37	23	32	17	46	57	53	57	32	59	72	53	47	28	66	65	45	46	53	78	29	40	69	91	0	68	89	90	64	64	80	83	77	93	93	90	0	94	0	94	99	99	101	101	104	105	105	106	106	106	115	105	107	107	109	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	2	1	1	1	1	2	1	2	2	1	2	1	1	2	1	1	1	3	1	2	2	1	2	3	1	1	1	1	2	2	3	1	1	1	1	3	1	2	1	2	2	1	2	2	4	4	4	2	1	1	1	1	2	1	1	2	2	3	1	1	2	1	1	1	3	2	1	1	1	1	1	1	2	2	1	1	2	1	2	3	1	1	1	3	1	3	2	1	1	2	3	1	1	2	1	4	1	2	1
22500	-605.946343630335946	-612.801831581295346	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.763739890402394	0	2	3	2	3	5	4	5	6	5	4	4	5	5	6	7	8	8	7	6	7	6	7	10	9	9	6	8	6	11	10	9	13	8	9	9	10	8	9	10	10	10	11	12	12	11	12	9	10	9	12	12	11	14	11	10	13	13	13	14	13	15	14	15	14	14	15	14	15	15	16	13	17	15	15	15	17	16	14	16	17	16	16	18	17	17	18	18	18	19	17	20	22	24	26	26	25	24	26	28	28	29	31	32	34	36	38	38	37	38	39	41	41	40	41	0	1	1	1	2	3	4	7	11	4	5	0	3	4	6	27	4	9	11	11	4	11	7	13	19	6	12	20	5	16	17	7	32	9	19	19	38	20	7	21	18	23	26	35	32	32	49	21	38	13	56	42	36	53	50	23	18	51	43	16	53	42	45	32	46	47	54	41	44	59	57	18	71	42	79	33	69	64	44	79	82	58	33	91	0	68	80	75	79	78	75	81	92	93	94	94	0	93	0	95	99	101	102	102	104	104	105	106	105	109	110	104	107	106	111	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	2	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	4	1	1	1	1	2	1	2	3	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	1	4	1	1	1
23000	-643.065515234217969	-649.921003185177369	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612396405349602	0	2	3	2	3	4	4	4	5	5	4	4	6	6	6	7	9	7	7	7	8	6	7	9	9	8	7	8	8	10	10	8	12	5	9	10	9	9	9	11	11	9	11	13	12	12	13	12	10	10	13	13	13	13	12	11	14	14	11	13	13	13	15	15	12	14	14	16	16	13	13	15	16	15	16	16	18	15	16	14	15	15	19	16	18	15	18	17	18	17	18	20	21	24	26	26	24	25	26	28	28	29	32	31	34	36	38	37	38	38	41	41	40	41	41	0	1	1	1	1	2	5	4	5	3	5	0	3	3	6	12	32	11	11	9	11	1	22	7	29	15	12	20	22	16	32	22	17	11	20	19	20	22	18	37	21	23	24	17	31	32	7	32	29	22	41	38	48	18	56	23	22	10	4	36	41	56	46	80	31	43	47	21	46	35	21	53	34	42	67	65	69	80	80	46	70	67	79	80	0	29	79	78	90	46	75	65	77	93	94	93	0	93	0	95	99	101	102	102	103	105	105	105	103	105	109	113	109	106	109	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	2	1	2	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	3	5	2	1	3	1	2	1	3	1	2	4	3	5	1	1	1	2	1	1	1	1	4	4	2	3	1	6	3	1	3	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	5	2	2	1	2	1	2	1	1	2	1	2	1	1	1	2	2	3	2	1	1	1	3	2
23500	-684.141092680577572	-690.996580631536972	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621553758817200	0	2	3	3	4	4	4	5	6	6	5	5	7	5	5	7	8	7	7	8	8	7	7	9	9	9	7	7	7	10	11	9	10	9	9	9	9	9	10	9	11	11	11	13	12	12	12	12	10	9	12	14	13	13	11	12	13	14	14	14	14	15	15	16	14	13	16	14	13	13	14	14	17	15	14	15	17	15	16	16	15	16	19	17	17	17	18	18	18	17	17	20	22	24	27	26	25	25	27	28	29	29	32	31	35	35	37	38	39	38	40	40	41	40	41	0	1	2	2	2	2	1	7	5	5	7	0	4	7	7	12	7	3	11	11	5	15	4	21	14	6	12	11	2	16	33	17	32	23	19	5	19	5	37	9	24	13	16	41	31	17	36	49	32	4	7	44	42	36	50	23	18	51	70	38	20	56	31	78	46	49	70	20	33	37	47	47	53	23	46	46	3	48	75	78	58	58	75	79	0	25	90	78	66	80	66	66	92	93	92	94	0	92	0	95	99	60	102	97	103	103	106	105	106	107	110	106	111	110	110	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	2	3	1	1	3	1	1	1	1	1	1	2	2	3	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	2	1	2	2	1	1	2	3	2	2	1	1	1	1	2	2	2	1	1	2	4	1	2	5	2	1	1	1	1	2	1	1	3	1	1	1	1	2	2	1	1	3	1	1	3	1	1	1	4	2	3	2	2	1	2	2	1	1	2	1	1	1
24000	-672.363519966947592	-679.219007917906993	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617675058286968	0	2	3	4	3	5	4	6	6	6	5	6	6	5	6	7	8	6	7	7	9	6	8	9	9	8	8	8	8	11	11	9	10	9	9	10	9	10	8	10	10	9	11	13	13	11	13	11	11	11	12	14	11	12	12	11	13	13	14	13	14	13	16	16	13	13	15	15	15	12	14	15	15	15	16	15	16	15	14	13	16	17	17	16	18	16	17	18	18	19	18	20	22	23	26	26	26	25	27	27	28	28	32	31	34	36	39	39	39	38	41	39	41	40	41	0	1	2	3	2	3	2	3	4	4	5	0	4	3	3	12	3	5	18	11	9	2	13	7	5	22	12	18	9	7	32	17	17	22	7	9	19	22	3	11	34	23	29	41	32	32	35	17	32	24	42	54	34	36	50	13	22	24	70	24	35	50	69	78	46	32	47	34	45	34	25	57	25	51	78	65	45	79	46	17	62	67	76	80	0	7	80	87	78	89	84	31	92	92	93	90	0	94	0	95	99	44	101	101	103	105	105	106	105	105	105	110	107	106	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	1	1	1	2	2	2	1	2	2	2	1	1	1	1	2	1	3	1	1	2	2	1	1	1	1	3	4	2	1	2	2	2	1	1	1	2	1	2	1	2	2	1	2	2	1	1	2	1	2	2	1	1	1	1	1	6	2	1	1	1	1	3	1	1	1	2	1	1	1	1	1	5	2	1	2	1	2	2	3	2	2	1	1	2	1
24500	-607.477471923224698	-614.332959874184098	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.689000099719644	1	2	4	3	3	4	5	5	5	5	4	6	7	5	6	8	8	7	7	8	8	7	7	7	9	9	7	6	7	10	9	9	11	9	9	10	10	10	8	11	9	9	11	12	12	12	14	10	10	10	11	14	12	13	12	11	14	13	14	12	14	13	14	15	14	13	15	14	15	13	14	15	13	15	16	16	18	15	15	14	13	15	18	16	18	17	18	16	19	18	17	18	22	23	26	26	25	25	27	28	28	29	32	31	33	36	38	38	38	39	41	42	41	40	40	0	1	2	1	1	2	11	3	5	3	5	0	4	4	6	12	3	11	9	28	11	7	4	3	18	15	12	5	5	12	17	17	32	18	7	9	27	25	14	18	18	23	41	30	17	31	60	6	11	23	42	17	29	29	50	42	25	53	70	51	54	51	45	80	45	26	62	4	81	49	48	71	35	56	80	45	81	80	80	46	46	65	34	78	0	57	64	79	90	78	84	45	76	77	77	94	0	94	0	95	99	99	102	101	104	105	105	106	106	107	106	110	115	109	107	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	2	3	1	1	2	2	1	1	1	1	2	2	1	3	3	1	1	2	3	2	1	1	3	1	1	1	1	1	1	1	1	2	1	5	1	1	3	1	2	2	1	3	3	1	1	1	1	1	3	1	1	2	2	1	1	2	1	3	2	2	3	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	3	1	1	1	1
25000	-623.735258407380002	-630.590746358339402	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609731786555645	0	1	2	3	4	3	4	6	4	6	5	5	6	5	6	8	8	8	8	7	8	6	7	8	10	9	7	7	6	11	9	9	12	7	10	8	9	8	9	9	10	10	10	13	11	12	13	11	10	10	12	12	11	11	12	12	13	14	13	14	13	14	15	16	13	14	16	15	15	15	15	11	16	15	17	14	17	15	15	14	15	17	18	16	19	17	18	18	17	18	18	19	21	23	25	24	25	26	27	28	29	30	32	31	33	36	39	37	37	39	40	39	41	42	41	0	1	2	1	3	2	1	7	4	11	9	0	4	7	6	12	4	5	3	5	2	7	13	13	29	7	12	11	7	16	17	17	32	14	36	22	14	22	22	9	31	23	8	34	17	17	20	32	39	13	42	40	13	19	50	13	72	33	22	55	54	51	58	80	46	56	55	18	45	34	25	4	72	22	79	65	45	80	80	46	38	81	33	79	0	68	64	75	78	79	84	44	92	83	94	93	0	96	0	95	99	101	102	102	102	105	109	106	105	105	109	106	110	111	105	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	2	4	1	1	1	3	2	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	3	3	1	2	4	1	1	2	1	1	1	1	1	4	1	1	4	1	1	1	1	1	1	1	2	3	2	4	3	4	3	3	1	1	3	1	1	2	3	1	3	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	3	2	2	1	1	3
25500	-592.278369039978202	-599.133856990937602	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690691712318114	1	3	3	4	3	4	4	5	5	6	5	6	6	5	6	8	7	7	8	7	8	6	7	9	9	9	7	7	7	11	10	9	13	8	10	10	8	10	9	10	9	10	11	13	12	12	12	11	10	9	11	11	13	13	12	10	12	12	10	13	14	13	14	16	13	13	15	14	14	14	15	13	17	14	16	15	18	14	14	13	15	16	18	15	18	17	19	18	18	16	18	19	23	23	25	26	25	24	26	29	28	29	31	32	34	37	38	39	38	36	40	40	41	41	41	0	1	1	1	1	2	3	7	3	4	5	0	3	3	4	12	4	9	22	11	11	6	13	13	29	15	12	3	9	12	32	17	31	7	19	19	28	37	20	18	17	23	56	46	32	31	34	29	13	1	23	24	48	19	50	37	22	40	34	18	54	56	33	78	46	37	60	54	45	59	72	34	34	56	78	65	69	80	80	46	62	66	78	79	0	67	64	64	90	79	84	45	92	17	93	95	0	93	0	95	99	101	102	103	102	105	105	106	106	104	107	110	110	109	111	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	3	2	1	1	3	1	1	4	1	1	3	1	2	1	2	1	2	1	1	2	2	1	2	4	2	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	3	3	10	1	1	1	1	1	2	1	1	1	1	2	2	3	1	1	2	1	1	3	1	1
26000	-647.138952375255826	-653.994440326215226	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621693489728294	1	2	4	3	4	4	3	5	4	6	4	5	6	6	7	7	8	7	7	7	7	6	8	10	9	9	8	8	7	10	10	10	13	9	9	10	8	8	9	8	9	10	11	12	12	12	13	11	11	10	12	13	12	14	12	12	12	13	13	13	15	14	14	14	12	13	15	16	15	14	16	14	15	15	16	14	18	15	13	16	15	16	18	16	18	17	18	18	18	17	17	19	22	24	26	26	25	25	27	28	28	29	33	31	33	36	38	39	38	38	40	42	39	40	41	0	1	4	1	2	4	2	4	4	11	2	0	4	9	11	12	7	22	9	7	4	2	13	29	21	18	16	18	2	16	17	17	46	20	20	18	22	3	37	22	37	23	42	24	32	17	20	26	23	23	23	48	31	36	37	23	2	26	34	24	29	49	45	79	37	57	51	28	33	29	72	47	47	62	79	65	81	64	17	79	47	47	37	79	0	3	80	78	90	75	84	77	92	63	77	84	0	93	0	95	97	101	102	101	101	105	101	107	106	106	106	113	109	106	113	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	3	1	1	1	2	2	1	2	2	2	4	4	3	2	2	1	1	1	1	1	2	4	1	3	1	1	1	1	2	1	2	1	2	2	1	2	4	1	1	6	1	1	1	1	1	1	2	6	4	4	1	2	1	1	2	1	1	2	2	2	5	1	1	1	3	1	1	2	1
26500	-668.774481855240992	-675.629969806200393	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593953732428657	1	2	4	3	4	5	5	4	5	6	3	6	6	5	6	8	7	7	7	6	7	6	7	8	9	8	8	7	7	11	11	10	13	8	9	9	8	9	9	11	9	11	11	12	11	12	13	11	11	9	13	13	12	12	12	9	13	14	12	10	14	12	15	15	13	13	15	12	16	14	16	13	16	15	16	16	17	14	15	16	16	16	18	16	16	17	19	17	18	18	18	19	22	25	26	26	26	25	27	28	27	29	33	31	35	37	38	38	38	37	41	39	40	42	40	0	1	2	2	11	2	3	4	11	11	1	0	2	11	6	12	7	11	7	11	5	8	10	13	37	6	12	7	9	16	17	7	3	18	7	20	17	20	19	34	29	13	38	23	17	17	4	36	56	23	49	48	24	36	50	23	37	66	34	26	54	56	45	78	46	59	66	35	46	7	72	34	19	62	64	33	37	46	45	78	72	79	81	64	0	57	78	78	75	80	84	45	92	33	93	69	0	93	0	95	97	101	102	102	104	103	105	110	105	101	107	110	109	115	109	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	2	1	1	2	1	1	2	2	1	1	1	3	4	1	2	1	1	1	1	1	1	3	1	2	2	3	5	1	1	1	1	2	3	1	2	1	2	1	1	1	1	2	2	1	1	1	1	2	2	4	2	2	5	2	1	2	5	2	2	1	1	1	1	1	1	2	3	2	1	1	1	5	2	5	2	4	1	2	1	1	1	1	2	2	1	2	2	1	1	5	1	1	1	1	1
27000	-639.907342454735613	-646.762830405695013	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565640361010974	0	3	2	3	4	5	5	6	5	6	4	5	5	5	7	7	7	8	8	8	8	6	8	10	9	10	8	6	6	10	11	10	12	9	9	10	7	9	10	11	11	9	11	12	12	12	12	12	9	10	12	13	11	13	12	11	13	13	14	14	15	15	16	16	11	14	14	15	15	12	16	14	15	14	16	15	18	16	14	17	14	15	19	17	18	17	19	17	18	18	18	19	22	24	26	24	25	25	27	28	28	29	32	31	34	37	37	39	37	39	41	42	41	40	40	0	1	1	1	1	2	5	3	2	11	1	0	4	2	5	12	22	2	1	28	29	4	13	23	7	15	12	14	5	16	17	17	32	19	3	22	6	22	7	3	17	13	18	53	31	31	20	9	16	23	23	41	34	36	50	23	35	43	70	51	54	56	65	79	17	55	46	57	33	34	72	18	34	42	81	65	63	79	31	75	46	47	34	44	0	68	90	78	75	78	79	63	63	63	94	68	0	93	0	95	97	101	102	102	103	105	105	106	105	104	110	109	109	110	110	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	3	4	1	2	1	2	1	2	2	2	1	1	2	2	2	1	1	3	1	1	1	2	5	2	2	1	1	1	1	2	3	2	2	1	1	1	1	1	1	2	1	1	1	1	2	3	1	2	2	1	1	1	1	2	3	4	2	1	2	1	1	2	1	1	2	5	2	1	2	1	1	1	1	2	2	4	6	1	4	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	4	3	1	1
27500	-670.284884032859395	-677.140371983818795	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602632751252020	0	2	4	4	3	3	4	5	5	5	4	5	6	6	6	7	8	6	8	7	7	6	8	9	8	9	8	8	7	10	11	10	11	8	10	9	8	10	10	8	11	11	11	11	13	12	12	11	9	10	12	13	12	12	12	11	12	13	13	13	15	14	15	16	14	13	15	13	15	15	15	14	16	16	16	16	16	16	14	15	17	16	18	16	18	15	17	17	18	18	18	19	21	24	25	25	26	26	26	26	28	29	32	32	34	36	38	38	39	38	41	41	40	40	40	0	1	2	2	1	2	6	3	5	5	1	0	1	11	6	12	7	7	7	9	18	7	13	3	14	5	12	20	3	12	32	17	32	7	7	7	21	28	13	5	50	23	8	26	31	32	21	21	22	4	23	55	41	37	50	23	29	48	47	48	43	42	52	80	46	57	35	9	45	21	58	47	72	42	79	79	31	80	32	79	66	59	74	80	0	68	64	78	78	75	84	69	92	93	92	94	0	93	0	95	99	101	101	102	102	105	102	105	105	106	109	113	105	109	107	1	2	1	1	2	1	1	1	1	1	2	1	3	1	2	1	2	1	2	1	1	1	1	2	1	3	2	1	1	2	1	1	1	3	3	1	1	1	3	2	1	1	3	1	1	1	3	2	2	3	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	3	4	1	6	1	1	1	2	2	1	3	1	4	1	2	1	1	1	1	2	1	1	1	1	1	3	1	2	4	1	1	2	1	1	1	1	3	1	3	2	2	2	2	1	2	1	3	1	1
28000	-653.692816453560454	-660.548304404519854	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.753447953615783	0	1	3	3	3	4	5	6	5	5	3	6	6	6	6	7	8	6	8	7	9	6	8	8	8	9	8	7	8	11	11	10	13	7	9	8	9	9	9	10	10	10	12	11	13	11	12	11	10	10	12	13	12	11	12	12	12	13	13	12	13	14	16	15	14	13	14	15	15	14	15	15	17	15	17	15	17	16	15	13	16	16	19	17	17	18	18	16	19	18	18	19	21	24	26	26	25	25	27	28	28	29	33	31	34	35	37	38	38	39	40	40	40	41	42	0	1	2	2	2	4	3	3	5	5	2	0	3	5	3	12	13	3	7	5	20	10	13	13	14	15	12	4	18	16	32	17	31	10	36	20	34	20	22	22	36	23	50	27	32	17	34	17	25	13	42	51	31	19	50	23	7	32	37	38	48	56	45	80	60	30	60	53	52	21	47	47	47	56	80	80	69	80	80	46	72	51	86	79	0	68	58	80	90	79	84	67	52	92	98	91	0	94	0	95	99	101	102	102	104	103	106	103	107	106	110	108	109	107	112	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	3	2	2	1	2	1	1	1	1	1	1	2	1	3	2	2	2	2	2	1	1	1	1	2	1	2	1	2	1	2	1	2	1	2	1	2	3	3	1	3	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	2	1
28500	-621.092981619080660	-627.948469570040061	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633483790517509	-1	1	3	4	2	4	3	5	6	4	5	5	6	5	6	7	8	7	8	7	8	7	8	8	7	9	8	8	8	10	10	10	12	9	8	9	8	9	9	10	10	9	11	12	13	13	13	10	10	10	11	13	12	13	12	11	13	13	13	13	14	13	13	14	13	13	15	15	16	15	16	14	17	13	17	15	16	16	14	16	16	15	17	18	19	16	18	17	18	16	16	18	23	23	25	27	24	25	26	28	28	30	33	32	34	36	39	38	38	36	38	42	40	41	40	0	1	2	5	2	7	2	3	7	7	5	0	7	4	6	12	3	11	11	13	11	14	13	13	7	15	3	3	18	27	17	17	31	22	5	21	15	9	14	19	27	7	34	30	31	31	34	28	37	23	23	29	50	48	13	23	28	28	34	20	35	56	17	46	31	51	63	7	45	59	47	21	72	42	64	63	45	64	51	79	62	62	67	91	0	48	90	90	79	46	64	69	77	92	94	95	0	93	0	95	99	101	102	102	104	105	110	105	105	105	106	113	107	113	111	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	2	2	3	1	1	1	1	1	1	3	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	4	1	2	2	1	3	3	1	2	1	2	1	2	6	2	1	2	4	2	2	2	1	2	1	2	1	1	1	1	1	1	4	1	1	2	1	1	1	2	3	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1
