step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
16000	-420.908668316748958	-419.172499802325774	-1.736168514423201	0.000105459898961	0.000020344559616	0.192912754673345	0.727275728388240	0	1	4	3	2	3	4	8	5	6	6	4	5	6	6	8	5	7	7	8	8	8	10	6	8	8	10	10	11	10	10	11	11	12	9	9	12	11	12	10	13	10	13	11	10	14	12	11	13	12	13	14	14	12	15	13	15	15	15	15	15	17	16	17	17	16	19	20	18	19	20	21	20	22	22	22	22	22	26	22	24	24	0	1	6	2	1	2	5	12	4	4	12	5	7	7	7	10	12	13	24	24	14	14	15	7	13	14	22	16	11	36	16	16	17	45	14	15	25	16	20	26	44	8	32	16	8	45	26	15	36	36	44	47	43	45	56	23	51	51	53	56	32	54	53	53	56	60	61	43	65	65	69	70	64	0	71	71	71	72	71	71	76	78	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	5	1	1	1	2	2	2	1	1	1	2	1	1	2	2	3	2	2	1	1	1	1	1	2	1	1	1	1	1	3	1	1	2	1	2	4	1	1	1	1	1	1	1	1	1	1	2	1	1	2
16500	-468.738750727245304	-467.109097818821454	-1.629652908423838	0.000131245127198	0.000029904714250	0.227853901237267	0.682039138478524	-1	1	4	3	2	2	4	6	7	6	6	5	5	5	7	8	7	7	7	8	8	8	9	7	7	8	8	9	10	10	11	9	10	10	9	10	11	11	11	11	13	10	12	11	11	13	12	13	12	11	13	13	13	14	14	13	15	16	15	14	17	17	14	15	17	16	20	20	19	20	20	21	21	21	21	21	22	23	26	24	24	23	0	1	5	2	2	2	5	3	4	6	12	5	7	7	5	10	12	13	13	5	25	14	15	13	13	14	18	10	11	20	16	10	17	20	14	23	25	16	25	27	44	20	10	16	20	34	21	42	20	36	38	47	31	34	50	30	44	51	53	56	51	54	53	53	60	60	51	63	65	69	65	65	64	0	70	69	69	60	80	71	71	66	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	4	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	2	2	2	2	1	1	3	2	2	2	3	1	1	1	1	1	1	2	2	1	2	1	2	1	2	2	1	1	2	2	2	3	1	1	2	2	2	1	1	1	2	4	1	2	2	3
17000	-439.742411016583958	-437.683402609977065	-2.059008406606865	0.000119244124102	0.000015511485925	0.130081763286198	0.579725804289718	0	2	3	4	1	4	4	7	6	7	6	5	5	6	7	9	7	7	6	8	9	7	10	8	8	8	10	11	9	11	11	12	11	11	10	8	10	11	12	10	12	11	12	11	10	13	12	12	12	11	14	15	14	14	14	13	15	16	15	15	16	17	17	17	17	17	20	19	19	19	21	20	21	23	22	22	20	22	26	21	24	25	0	1	1	2	1	2	5	7	2	2	12	3	5	7	13	10	12	13	13	22	22	14	15	19	7	22	14	16	11	36	16	16	17	20	21	15	20	16	23	26	28	36	10	16	20	20	35	23	8	8	16	26	43	34	50	50	32	57	43	56	44	54	53	59	56	50	61	59	65	65	77	65	64	0	77	65	69	72	71	77	76	78	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	1	2	2	2	1	1	1	1	1	1	1	2	2	1	1	3	1	1	2	2	2	4	2	2	2	1	1	1	2	1	2	2	2	1	2	3	2	2	1	1	1	1	2	1	1	3	1	1	2	1	1	1
17500	-464.515797561223565	-462.560085325761463	-1.955712235462120	0.000111045055881	0.000016183372920	0.145736996495631	0.701186418369216	0	1	1	4	2	4	3	5	7	7	5	6	6	5	8	9	7	8	6	8	9	8	8	8	8	7	9	8	10	11	10	12	11	10	9	9	11	11	13	10	11	10	12	11	11	14	13	12	13	11	14	13	14	14	15	13	14	15	15	14	16	17	17	16	18	17	18	19	17	19	21	20	21	21	20	23	22	22	26	23	24	25	0	1	1	2	3	2	5	5	4	4	7	5	7	7	8	10	11	13	7	12	19	26	13	7	4	14	14	10	20	23	16	4	12	20	14	15	25	16	35	26	28	8	31	16	40	34	35	36	23	15	16	21	43	45	50	50	32	51	51	56	32	46	64	59	69	60	61	64	60	69	70	69	68	0	65	71	72	72	75	71	80	78	1	1	1	2	1	1	1	2	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	3	1	2	1	1	1	1	4	2	1	2	1	2	1	2	2	2	3	1	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	4	2	1	2
18000	-525.384243371898606	-523.809913488041730	-1.574329883856839	0.000120905778730	0.000030438257912	0.251751886732950	0.622029822365472	-1	1	5	3	2	3	4	4	6	7	6	5	6	5	8	8	7	6	6	9	9	7	10	7	8	8	9	10	10	10	10	11	10	12	9	8	10	11	12	12	11	8	12	11	11	13	13	10	13	11	13	14	14	14	14	14	15	15	15	15	16	17	16	16	18	16	20	18	19	19	19	21	21	21	22	22	21	23	26	23	24	25	0	1	2	2	1	2	5	5	4	9	5	7	7	7	8	10	7	7	3	11	22	14	15	19	12	14	14	10	11	18	16	3	17	37	14	8	10	10	15	11	28	3	44	31	29	11	26	10	23	42	16	37	31	45	50	23	32	31	32	56	16	46	53	43	66	40	68	53	60	65	66	60	64	0	70	65	70	72	75	65	75	66	1	1	3	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	3	2	2	2	1	2	2	1	4	1	1	1	1	1	3	2	2	2	1	2	2	2	2	2	2	2	3	2	1	5	3	2	1	1	2	1	2	2	1	2	3	4	1	2	2	1	1	2	2	1	3
18500	-463.664212861951682	-461.741763074411153	-1.922449787540550	0.000119611445941	0.000018119043805	0.151482524623402	0.644104120505646	0	1	3	3	1	3	4	8	6	7	6	5	5	5	7	8	6	7	5	8	8	7	9	7	8	7	10	10	8	10	10	11	10	10	9	9	10	12	13	10	13	11	12	11	11	13	12	12	13	11	14	14	14	14	12	14	16	15	16	14	16	16	16	17	17	16	20	19	18	18	20	22	22	22	21	22	22	23	26	23	24	24	0	1	1	5	1	2	5	15	3	6	7	5	1	7	12	10	7	7	7	11	22	14	15	19	18	14	21	4	17	8	16	16	17	29	14	18	22	16	25	21	28	23	16	16	34	45	21	15	23	36	44	47	43	46	50	50	32	32	51	50	58	54	53	53	56	60	58	63	66	65	70	69	68	0	70	71	69	66	71	71	71	77	1	1	2	1	1	1	2	1	1	2	1	2	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	4	1	1	1	1	2	2	2	1	2	2	2	1	1	1	2	2	1	1	2	1	2	1	2	1	2	1	1	2	2	2	1	2	1	1	1	2	2	2	3	2	1	1	1	3	1	1	2	1	3	3	4	2	3	1
19000	-451.587085268218289	-449.761579167406694	-1.825506100811596	0.000140727406738	0.000024029710429	0.170753593673743	0.666686435777725	0	2	4	4	2	3	4	7	5	7	5	5	5	6	6	8	7	7	7	8	8	7	10	8	9	8	10	10	9	10	8	12	9	11	10	9	11	12	12	10	11	10	12	12	12	13	13	13	12	11	13	14	14	14	14	13	15	14	16	15	16	16	17	17	17	17	19	19	18	19	19	20	21	22	21	22	23	22	25	23	24	24	0	1	2	2	1	2	5	11	2	4	5	3	7	7	3	2	12	7	3	11	14	14	8	18	18	14	18	10	20	15	10	16	17	29	22	15	36	16	14	26	16	36	16	31	34	34	18	37	42	36	4	18	43	34	56	50	16	43	53	56	43	45	53	53	60	60	61	59	65	65	60	66	64	0	70	65	65	72	75	60	76	78	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	2	3	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	4	1	1	1	2	2	1	1	2	1	1	1	4	2	1	1	1	1	3	1	2	1	2	2	1	2	1	1	2	2	1	1	3	1	2	1	1	2	2	1	2	4	1	1
19500	-452.212042822016031	-450.291106074346544	-1.920936747669462	0.000117066301600	0.000017765194593	0.151753274429927	0.663774447583651	0	1	3	3	2	3	3	6	6	7	5	5	4	6	7	9	6	8	6	6	7	7	9	7	9	8	9	11	9	9	10	10	10	10	9	9	11	11	12	12	13	10	12	12	9	13	11	13	12	11	13	14	14	14	14	13	14	14	16	15	16	15	16	16	17	16	19	18	19	20	20	21	22	21	21	21	21	22	26	23	24	24	0	1	2	2	1	2	5	11	6	5	5	5	7	13	12	10	12	19	5	13	14	14	15	5	11	21	14	10	8	12	10	10	17	45	22	15	7	10	25	26	28	36	16	16	24	20	27	42	15	30	16	40	43	34	50	50	43	43	53	56	51	46	53	53	60	60	61	59	65	65	65	66	59	0	65	70	69	72	77	75	71	72	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	2	3	1	1	2	2	1	2	2	2	2	1	2	1	3	1	1	1	1	1	2	2	1	4	2	1	3	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	3	3	1	2	1	1	1	2	1	2	2
20000	-448.529870283012201	-446.811922252492081	-1.717948030520138	0.000111698552024	0.000022129260280	0.198115909996763	0.684251346316268	0	1	1	5	3	3	4	7	5	7	6	5	6	5	7	9	7	6	6	8	9	6	9	8	8	9	10	10	10	8	11	10	10	11	9	10	10	11	11	10	12	10	13	12	12	13	11	12	13	11	13	14	13	14	14	14	14	16	15	16	16	16	17	16	17	17	19	20	19	18	20	19	21	23	22	22	23	22	26	23	25	25	0	1	1	6	3	2	5	18	1	9	7	5	7	7	5	10	12	5	7	11	22	14	30	19	18	22	18	16	20	15	32	16	17	11	22	23	25	32	13	22	28	23	32	32	21	45	27	36	40	23	16	27	32	45	50	50	51	44	43	56	44	45	53	43	50	56	61	64	66	60	70	66	59	0	70	71	70	72	71	71	77	78	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	3	2	1	1	1	3	3	1	1	2	1	2	1	1	1	2	1	2	2	2	1	1	1	1	2	2	2	2	2	2	1	3	1	2	3	1	1	1	1	3	1	1	1	3	1	2	2	1	2
20500	-472.292591186063987	-470.150305773071864	-2.142285412992151	0.000125108760848	0.000014939073014	0.119408688191806	0.627650299912779	0	1	2	5	3	3	5	8	6	7	6	6	4	5	8	8	7	7	7	8	8	7	9	5	9	8	9	9	9	11	11	11	11	11	9	10	12	11	12	11	12	9	13	9	12	13	13	12	11	11	14	13	14	13	14	14	15	15	16	15	16	16	16	16	17	16	19	19	19	19	19	21	19	22	21	23	23	23	27	22	23	25	0	1	1	3	3	2	13	5	4	12	5	5	5	13	12	4	12	7	24	5	22	14	8	13	21	14	22	10	11	36	44	6	17	11	22	15	26	44	29	35	28	15	44	10	34	34	22	49	15	42	44	26	32	34	50	50	32	31	51	56	57	54	53	53	56	60	32	64	65	65	65	66	53	0	69	71	65	72	75	69	71	78	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	4	2	2	2	1	3	1	2	1	1	1	1	1	1	1	3	1	2	1	2	4	2	2	1	2	2	4	1	1	1	1	1	1	1	1	4	2	1	2	2	2	3	1	1	2	4	1	3	1	1	2
21000	-465.676803025771392	-463.754996674274309	-1.921806351497087	0.000142939511657	0.000021669281210	0.151597560109987	0.689730867914773	0	2	4	3	2	4	4	7	6	6	5	4	6	5	6	8	6	7	6	8	9	7	9	8	8	9	9	10	9	9	10	12	9	10	10	9	11	11	13	11	12	11	12	11	11	12	13	11	11	11	12	14	14	13	13	13	15	14	15	16	14	16	16	16	17	16	19	18	18	19	20	20	19	22	21	21	22	23	25	23	25	25	0	1	1	2	1	2	5	15	4	2	3	5	7	7	12	10	12	7	7	11	14	14	15	19	7	22	22	16	25	15	16	16	17	18	14	15	35	16	22	26	28	36	31	16	34	34	40	36	36	15	10	39	43	34	36	42	44	32	44	50	38	46	59	51	56	50	32	64	60	60	65	66	68	0	70	66	70	70	75	70	69	78	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	1	2	1	2	3	1	2	1	1	1	3	1	1	1	1	2	1	1	2	1	1	3	3	1	1	1	2	1	2	1	2	4	2	2	1	2	2	2	2	1	1	2	2	2	1	1	1	2	2	2	3	2	3	1
21500	-451.250219068762362	-449.569879230371725	-1.680339838390663	0.000112578082156	0.000023615811703	0.209772730627110	0.590629909712046	-1	1	5	5	1	2	4	7	6	6	5	5	6	5	6	8	6	7	6	8	8	7	9	7	9	7	10	10	11	10	10	11	10	11	9	9	11	12	10	11	12	9	12	10	10	13	13	12	12	12	13	13	14	15	14	13	15	14	15	14	16	17	16	17	18	16	20	19	18	20	21	21	21	23	22	20	22	22	26	23	25	25	0	1	1	1	1	2	5	5	4	4	5	5	7	7	12	10	7	13	3	11	14	14	15	19	11	14	22	16	8	13	16	16	17	8	14	15	18	31	8	26	44	8	44	10	20	20	40	23	8	30	10	35	43	45	50	50	31	51	43	56	32	54	44	59	66	60	61	63	66	69	65	70	64	0	70	69	69	71	71	71	71	78	1	1	4	3	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	1	1	3	2	2	2	2	1	2	2	1	1	1	2	2	2	1	2	4	1	3	2	2	3	1	1	2	1	2	1	2	1	3	1	1	1	2	2	1	1	2	1	2	1	1	1	2	1	2	1	2	2
22000	-433.440070780303984	-431.638236064599198	-1.801834715704794	0.000105196244722	0.000018529951313	0.176146509432640	0.770589854040088	0	2	4	4	2	3	4	6	6	7	6	5	5	5	6	8	7	7	6	7	8	7	9	8	7	8	9	10	11	10	11	12	10	11	8	9	11	11	12	11	12	11	12	10	12	13	13	11	12	12	13	11	14	14	14	13	15	14	16	14	17	16	15	15	16	17	19	18	19	18	21	19	21	22	20	22	21	23	27	23	24	24	0	1	2	2	1	2	5	5	2	9	5	5	7	7	5	10	12	13	7	11	14	14	15	19	7	14	26	16	20	36	44	44	17	23	13	3	19	44	37	22	28	36	31	16	11	29	26	23	23	23	38	27	43	34	50	50	32	51	53	56	32	54	53	43	60	60	61	63	65	65	69	56	59	0	70	77	66	77	80	77	76	78	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	2	2	3	2	3	1	1	2	1	1	1	1	3	1	3	1	2	2	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	1	1	3	2	1	1	1	2	1	2	1	1	1
22500	-421.141990659494297	-419.350851627213103	-1.791139032281200	0.000132033713890	0.000023592793901	0.178687648831676	0.745954908457657	0	1	4	3	2	4	4	6	6	7	6	4	6	5	7	8	6	7	5	8	8	7	8	7	7	8	10	10	10	11	10	10	10	11	9	10	11	11	12	10	12	10	12	11	12	13	13	13	12	10	13	12	14	15	13	13	15	15	15	15	16	16	17	16	17	17	18	19	19	19	19	21	21	23	20	21	22	22	26	23	23	24	0	1	1	2	1	2	5	5	4	2	5	5	19	7	7	10	12	19	5	13	22	14	8	19	13	11	22	10	20	23	16	16	17	23	22	15	25	16	25	21	28	23	31	16	34	34	27	36	23	23	10	27	43	45	50	8	51	32	53	56	51	34	59	53	60	60	61	63	65	66	65	71	64	0	70	71	65	70	77	71	76	78	1	1	1	1	1	1	2	2	1	3	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	2	1	2	1	1	2	1	3	1	1	2	2	2	1	3	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	1	1
23000	-486.779679285100940	-485.180236066357168	-1.599443218743759	0.000133311269410	0.000032029931217	0.240264242916013	0.657496087122464	-1	0	1	4	2	3	3	8	7	6	6	5	5	6	7	8	6	8	7	8	9	8	10	7	9	9	10	11	11	10	11	10	11	10	9	9	12	11	11	11	13	11	13	11	11	13	12	12	12	12	13	15	15	15	14	13	15	15	14	14	14	15	15	16	17	16	19	20	19	19	21	21	22	23	21	20	22	23	26	23	24	24	0	1	1	2	3	3	5	11	4	4	5	4	7	7	11	10	12	11	3	14	14	14	15	7	18	24	24	10	20	36	32	16	17	11	24	15	25	16	21	26	10	23	31	32	24	40	21	23	36	30	44	37	59	29	50	42	31	41	43	50	31	34	59	51	60	60	61	64	60	66	66	69	64	0	66	65	70	70	75	75	71	75	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	3	1	2	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	2	2	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	2	1	1	1	2	2	1	1	2	2	3	2	2	2	3	1	3	1	2	3	1	2	2	1	1	2
23500	-429.237676723980371	-426.976970596778017	-2.260706127202381	0.000142667643626	0.000015196788605	0.106518816869614	0.738875800867410	0	2	5	4	2	4	4	8	6	7	5	5	6	6	7	8	7	8	6	7	8	7	9	8	9	8	9	10	10	10	10	11	10	11	9	9	11	12	13	11	12	10	12	11	11	13	13	13	11	11	13	15	15	15	14	13	15	15	15	15	15	17	17	17	17	17	18	18	19	19	21	21	20	23	22	22	22	21	26	24	24	24	0	1	2	2	1	2	5	20	6	4	5	7	7	7	7	10	12	13	7	5	14	14	15	19	18	14	20	10	36	15	16	16	17	20	22	20	25	32	25	26	28	36	16	16	25	34	21	8	36	15	44	40	44	34	23	42	44	51	32	56	16	54	59	59	60	56	32	64	65	65	65	70	68	0	70	66	65	66	80	77	76	77	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	2	2	2	2	2	2	1	2	1	2	1	3	1	1	1	1	2	3	1	1	1	2	1	1	1	2	2	2	2	1	1	1	2
24000	-441.037131026527277	-439.495807403644221	-1.541323622883027	0.000113751588821	0.000030584510417	0.268871061355762	0.781254024701116	-1	2	2	4	3	3	4	7	4	6	5	5	5	5	8	8	7	5	6	8	7	7	10	7	9	8	9	11	9	10	11	11	10	11	9	9	11	10	12	12	11	10	13	9	11	13	13	12	12	12	14	13	13	13	13	13	15	16	15	15	16	16	16	17	17	16	18	19	19	18	20	20	21	21	21	23	21	22	25	23	25	25	0	1	1	2	3	2	5	5	2	4	5	5	7	7	12	10	12	7	13	11	14	13	36	19	13	14	22	44	11	29	44	16	17	8	14	8	35	10	25	26	38	8	32	16	29	34	27	23	42	36	32	21	38	34	50	42	51	51	53	42	32	54	53	53	60	42	61	64	65	60	66	66	68	0	71	77	70	72	80	77	76	78	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	2	1	2	2	1	1	2	2	1	2	1	1	3	2	1	1	2	1	1	2	2	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2
24500	-492.761678480970716	-490.445168270321005	-2.316510210649686	0.000144863432910	0.000014660310140	0.101200902432343	0.702855722469117	-1	1	4	4	2	3	4	7	6	6	6	6	5	5	7	8	5	7	5	9	8	6	9	7	9	9	10	11	11	11	10	9	9	12	9	10	9	10	12	11	12	11	12	11	9	13	14	11	12	11	13	14	14	14	13	13	15	16	16	15	16	16	16	17	17	17	18	19	19	19	20	21	21	22	20	21	21	21	27	23	25	25	0	1	1	2	1	2	5	19	2	2	3	13	7	7	13	10	5	7	5	11	14	14	3	19	5	22	37	32	20	15	32	16	17	45	14	15	13	16	18	22	28	45	31	16	11	29	27	15	37	15	32	40	43	45	50	42	51	44	43	42	44	29	53	59	56	60	61	64	65	65	65	70	64	0	65	71	70	66	77	71	76	78	1	1	2	1	2	1	1	1	2	3	2	1	1	1	1	1	1	1	2	1	2	1	3	1	4	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	1	1	1	2	2	2	3	3	2	1	2	2	2	4	1	1	1	2	2	2	2	3	1	1	1	2	2	1	1	1	2	2	2	1	2	1	1	2	2	1	1	2
25000	-454.196383081315275	-452.471538258978285	-1.724844822337014	0.000135758132949	0.000026624178173	0.196114793237246	0.670170671555363	0	1	5	4	3	3	3	7	6	5	6	4	5	6	7	7	7	8	6	8	8	6	8	8	7	9	9	11	10	10	9	11	10	10	9	9	11	12	13	11	13	10	13	11	12	13	14	12	13	12	14	15	14	14	14	14	16	16	15	15	15	16	16	17	17	16	19	19	19	19	20	21	20	22	21	22	22	22	26	24	25	25	0	1	7	1	1	2	1	11	10	2	13	1	5	13	13	4	5	19	5	11	14	5	8	19	11	21	21	16	8	23	16	16	17	11	21	15	25	16	37	26	28	23	32	31	34	25	21	36	36	5	32	40	43	46	50	50	44	61	53	36	32	54	59	53	60	56	61	59	65	65	65	71	63	0	71	71	66	71	80	71	77	78	1	1	1	2	2	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	1	2	1	1	1	2	3	3	1	1	3	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	1	2	2	2
25500	-486.453619045894754	-484.766410122047262	-1.687208923847506	0.000129376997418	0.000026851345775	0.207543429752891	0.718596053022966	-1	1	4	5	2	4	3	8	6	6	6	4	4	5	7	8	6	6	4	7	8	7	9	7	8	9	9	10	10	10	10	9	10	11	9	9	10	11	12	11	12	11	12	12	10	14	13	12	12	11	14	14	12	13	13	12	16	15	14	16	16	15	16	16	17	16	19	19	18	19	21	21	20	19	22	20	23	21	27	22	23	24	0	1	7	2	1	2	5	11	2	6	5	5	7	7	11	10	3	13	7	4	14	14	15	18	18	21	22	10	21	15	32	4	17	11	22	15	25	32	25	26	32	23	10	16	11	34	21	36	23	23	31	26	28	37	15	50	28	44	53	56	44	54	59	59	55	56	57	63	60	65	65	65	53	0	70	65	71	60	77	65	71	80	1	1	1	2	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	2	1	3	1	2	2	2	1	2	1	1	2	1	2	3	1	3	1	1	2	2	1	2	1	2	2	2	2	2	1	2	2	3	1	1	1	1	3	1	2	1	1
26000	-505.740931772503586	-503.898410664602977	-1.842521107900591	0.000159866977225	0.000026707496202	0.167060744285271	0.617801972345571	0	2	4	4	2	4	4	7	7	7	4	5	6	6	6	8	7	8	6	7	5	7	8	8	8	8	9	9	10	11	10	12	10	11	9	9	10	11	12	11	12	11	13	11	12	13	12	12	13	11	13	15	15	15	13	13	15	15	15	15	16	17	17	17	17	16	19	19	17	19	20	22	21	21	21	22	22	22	25	22	24	24	0	1	5	2	1	2	5	5	4	2	5	5	7	21	5	10	12	3	12	11	7	14	11	19	13	22	7	10	11	18	16	16	17	18	21	12	25	10	18	35	2	37	44	16	37	12	27	37	50	35	18	22	43	29	50	48	32	46	31	50	32	54	53	53	23	56	44	53	66	65	69	69	64	0	70	71	71	66	70	75	72	71	1	1	1	1	1	1	2	2	2	3	1	2	1	1	2	1	2	1	1	1	1	1	2	2	1	1	2	2	3	1	1	2	1	2	2	1	2	2	2	1	3	1	1	2	1	4	2	1	1	2	3	4	1	2	1	1	2	1	2	3	1	1	1	1	3	2	3	2	1	1	2	2	2	1	1	1	1	3	2	1	1	2
26500	-445.575158957960355	-444.051534306295139	-1.523624651665238	0.000106844117181	0.000029833146539	0.279221236754600	0.656225933836306	0	2	2	4	3	4	4	6	6	7	5	5	5	5	7	8	7	7	6	7	8	7	10	7	8	9	9	10	10	9	10	11	10	11	9	9	10	10	12	12	12	10	12	12	11	13	13	13	12	12	13	15	14	14	14	13	15	15	16	14	17	15	17	16	18	16	19	20	19	19	20	20	21	23	22	22	22	22	26	23	24	24	0	1	1	2	3	2	5	11	2	4	5	5	7	7	12	4	12	13	7	11	22	14	15	12	7	22	25	16	11	15	16	31	17	11	22	15	18	16	18	13	28	15	16	32	18	45	35	23	30	42	32	22	43	46	56	50	51	51	16	50	44	45	43	43	66	60	58	59	60	56	65	66	68	0	72	71	71	70	76	65	76	72	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	2	2	1	1	1	3	1	1	2	2	2	3	1	1	2	1	2	1	3	2	1	1	1	3	1	1	1	1	1	1	5	1	3	2	3	2	1	2	2	1	2	3	1	2	1	1	1	1	2	1	3	3	1	2
