step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
21500	-481.653427364025617	-480.061442754070015	-1.591984609955631	0.000054029092525	0.000013159052513	0.243554942319637	0.612409199130952	-1	2	1	2	3	2	3	4	4	5	7	6	8	7	4	6	4	6	6	8	8	6	5	7	6	11	9	7	8	9	8	8	8	8	8	10	10	10	9	9	11	10	9	10	12	9	11	10	11	12	11	12	13	10	10	10	13	14	12	13	13	14	15	15	14	15	16	16	15	15	17	18	15	18	15	17	17	18	18	19	17	20	19	20	20	21	21	20	20	20	19	22	21	23	20	21	22	20	23	23	22	23	23	22	23	23	25	23	23	25	26	26	25	29	28	0	1	1	3	6	1	1	6	6	3	16	8	25	10	4	8	1	8	4	18	11	17	4	7	6	33	13	18	14	14	11	15	10	10	14	29	33	33	35	33	55	43	28	32	33	14	30	16	42	55	34	56	47	24	34	24	0	45	56	20	54	52	50	11	44	16	26	29	37	58	66	75	61	65	52	55	73	59	73	26	75	91	77	73	62	71	53	67	44	62	14	84	89	78	65	78	93	77	96	101	83	97	87	84	83	87	106	85	96	103	88	94	97	96	107	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	3	1	2	1	1	1	1	2	3	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	4	2	4	2	3	2	1	1	2	1	3	1	3	1	3	1	5	1	1	1	3	2	1	3	2	4	3	6	1	1	2	3	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	3	1	2	3	1
22000	-497.659533561879016	-495.986169115965424	-1.673364445913617	0.000110165770399	0.000023364629049	0.212086104103475	0.567942974908609	1	3	2	2	3	4	4	4	5	7	7	5	7	6	5	5	6	7	7	6	7	6	8	6	6	10	9	6	8	8	9	10	9	9	8	10	9	10	9	8	11	10	8	10	10	11	10	9	10	12	11	12	11	11	11	12	14	15	13	11	14	13	15	13	15	14	15	17	15	16	16	16	15	16	17	16	18	17	17	19	17	18	18	19	19	21	19	19	19	19	19	22	22	22	21	22	23	20	22	21	21	20	21	22	23	24	26	24	24	24	26	26	26	29	30	0	1	1	1	3	1	5	3	2	14	12	7	2	6	1	2	7	3	16	8	6	8	9	15	8	17	23	6	9	13	13	30	14	40	25	18	10	43	10	14	39	23	20	23	3	48	35	20	11	32	9	45	30	43	44	55	0	59	54	17	53	33	32	55	45	48	59	33	41	66	59	54	49	73	73	66	74	39	65	43	53	72	58	63	82	26	70	68	50	68	32	72	87	87	90	77	86	26	103	80	88	75	89	100	102	62	93	73	102	92	92	110	86	98	113	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	4	1	1	1	1	1	1	1	1	2	3	2	3	1	3	2	1	3	1	1	1	4	2	1	1	1	1	4	1	4	2	1	1	2	1	4	3	1	3	1	3	3	2	1	1	2	1	5	1	1	2	1	1	1	1	6	1	4	2	1	2	1	1	5	2
22500	-493.283905735987048	-491.641046190011650	-1.642859545975380	0.000094538659835	0.000021067129344	0.222841421495509	0.626527876423345	-1	2	2	1	4	4	4	4	4	7	6	5	5	6	5	7	5	5	6	8	8	6	8	7	7	10	9	7	9	7	7	10	7	9	8	9	9	9	10	9	11	10	9	11	12	9	11	10	9	12	12	13	11	11	13	13	12	14	13	13	13	13	14	14	16	14	16	15	16	15	15	17	15	18	18	19	18	16	19	19	17	19	20	18	20	22	20	21	19	20	19	21	22	22	21	21	20	21	23	22	21	23	21	23	22	23	25	24	23	24	25	28	27	29	27	0	1	1	1	3	2	4	2	2	17	7	4	3	7	3	14	1	4	6	8	30	12	7	3	15	38	18	19	25	7	3	34	6	19	7	23	13	22	15	17	32	20	33	46	23	19	37	15	30	32	26	21	34	39	44	39	0	45	33	34	13	32	42	59	58	59	47	47	62	57	58	31	41	41	78	34	70	51	74	62	60	75	69	63	71	79	69	74	68	70	55	84	77	87	80	77	77	67	103	79	80	79	87	95	84	78	105	87	67	93	94	107	111	88	109	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	3	2	1	2	1	1	2	1	1	1	1	1	1	2	2	1	2	2	3	1	3	1	2	3	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	2	3	4	1	2	1	1	1	2	2	1	1	1	4	2	2	1	5	1	1	1	3	3	1	2	1	2	1	3	1	1	1	2	2	2	1	1	1	1	2	1	1	2	2	1	1	1	5	2	2	3	1	1	1	1	3	2
23000	-484.848937424492874	-483.327889157512459	-1.521048266980415	0.000081715327403	0.000022946312999	0.280807942998299	0.732640149684221	-1	3	2	0	3	4	5	4	3	6	7	5	7	6	6	7	5	6	5	8	6	7	8	7	7	9	8	6	9	8	8	8	8	9	7	8	8	11	9	8	10	10	10	11	11	9	11	7	10	12	12	12	11	12	13	12	12	14	14	14	14	13	12	14	15	13	15	16	15	16	16	18	16	15	17	19	15	18	18	20	17	19	19	19	20	21	21	20	20	20	19	22	21	22	21	22	23	21	22	21	20	22	22	24	22	22	25	24	25	23	26	26	26	29	29	0	4	4	1	3	1	9	3	3	6	21	3	8	6	8	17	5	7	2	35	12	10	24	21	19	35	10	12	25	21	25	28	9	23	19	19	22	42	22	15	33	34	40	42	14	11	35	15	20	34	29	30	22	38	38	49	0	49	47	31	52	45	41	49	25	27	55	67	58	50	64	57	60	50	55	65	26	62	73	82	70	69	79	64	83	75	62	91	72	75	59	70	82	82	84	95	103	85	76	91	78	85	93	96	72	101	92	78	67	76	72	104	103	111	106	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	2	1	3	1	1	1	2	4	2	1	1	1	2	1	3	1	1	2	2	3	1	1	1	1	2	1	2	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	4	1	4	1	2	2	3
23500	-452.998675595797522	-451.409733235635656	-1.588942360161840	0.000104061573473	0.000025487331385	0.244925485308273	0.739347222807451	0	3	1	2	3	2	4	5	4	7	6	6	8	6	5	5	5	6	7	7	7	6	7	5	7	8	9	8	8	8	7	10	8	9	9	9	9	9	8	9	11	11	9	10	11	10	11	10	11	11	11	12	13	11	13	11	13	13	13	13	14	14	13	13	15	15	15	16	14	15	16	17	15	16	17	17	16	18	20	18	17	20	18	17	18	23	19	20	19	20	18	19	22	22	21	22	23	22	20	22	22	22	23	24	23	23	25	24	24	26	27	28	27	29	29	0	6	1	1	3	3	6	2	5	11	9	15	11	2	4	7	5	7	16	1	24	17	4	2	24	31	25	9	18	8	11	20	14	10	29	28	19	9	11	21	30	44	23	34	18	13	17	10	27	33	35	32	56	46	50	35	0	56	46	56	52	55	56	48	58	53	55	48	50	53	52	70	53	61	73	71	25	84	73	29	68	91	81	64	76	76	56	87	67	76	63	49	89	72	87	80	102	99	85	95	76	85	94	82	101	88	88	102	93	109	98	110	104	112	106	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	3	1	1	2	1	1	1	1	1	4	1	2	3	1	1	1	2	1	2	4	1	2	2	3	3	1	2	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	1	3	1	2	1	3
24000	-470.026738132637320	-468.430112095643096	-1.596626036994198	0.000078113015518	0.000018863964599	0.241495792646968	0.723771867384659	0	3	1	2	2	4	4	5	5	6	7	4	6	5	5	6	6	7	7	8	6	6	6	6	6	10	9	7	8	8	7	9	7	9	7	10	8	10	9	8	11	10	9	10	12	9	12	10	10	13	11	12	12	11	13	10	13	15	13	13	13	13	14	14	15	14	14	13	16	15	16	17	15	18	17	17	17	18	19	19	17	19	19	17	20	19	20	20	19	18	19	22	23	22	20	20	21	21	22	23	21	22	22	23	21	24	26	24	22	25	27	26	27	28	27	0	5	1	1	1	1	4	1	6	6	25	2	15	6	12	15	12	12	22	33	7	12	15	8	7	29	13	22	17	9	12	18	8	28	7	20	22	19	35	33	39	7	33	8	31	21	18	10	40	56	28	42	26	39	26	10	0	66	27	56	54	54	49	25	61	45	34	51	73	50	63	65	60	71	64	73	61	60	61	70	70	77	71	70	58	76	77	67	84	71	64	87	105	82	84	84	74	81	96	105	82	89	96	97	85	109	108	98	20	106	88	90	108	106	106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	4	1	1	3	1	1	1	1	1	1	1	1	1	1	2	3	2	2	1	1	1	2	1	2	3	1	1	2	1	1	1	3	1	2	2	1	1	1	2	1	1	1	1	1	2	8	1	3	5	1	2	1
24500	-490.975430873082701	-489.483857917191131	-1.491572955891544	0.000072641826543	0.000021842329556	0.300685302057136	0.621387400461643	-1	3	2	1	3	4	4	4	5	6	6	5	7	6	6	6	5	7	6	7	7	6	8	6	6	10	8	8	8	7	7	9	9	10	9	9	9	11	8	9	10	9	9	10	11	10	10	10	11	12	12	12	12	11	11	13	13	15	13	14	11	14	14	13	13	14	15	16	16	16	15	17	13	17	17	19	18	19	19	19	17	19	18	19	20	23	18	20	17	20	18	22	23	22	20	23	22	20	22	21	20	22	23	22	23	21	24	24	24	26	27	27	27	28	28	0	4	1	1	4	4	2	4	5	2	5	8	14	6	4	7	7	12	5	9	24	1	15	9	17	30	11	25	11	7	8	27	31	29	21	6	13	43	14	23	22	25	2	30	32	30	10	33	37	33	37	32	29	34	30	36	0	49	61	30	37	34	53	26	39	64	48	59	66	49	61	69	44	66	69	75	74	77	66	54	67	75	38	36	91	49	49	87	70	83	62	84	106	72	80	65	83	89	88	98	76	100	81	90	100	59	98	102	93	109	86	107	106	79	110	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	2	2	1	1	3	1	1	1	2	2	2	1	3	2	1	2	1	3	1	2	1	1	2	1	3	2	1	2	2	1	1	1	1	1	1	1	2	5	1	2	4	4	1	5	3	2	1	1	3	3	2	3	1	5	2	2	1	1	1	1	3	1	1	3	3	1	1	1	2	1	3	3	1
25000	-458.166891840014046	-456.451829452378831	-1.715062387635218	0.000097633352347	0.000019425621402	0.198965014871494	0.675252037928004	0	3	1	1	3	3	5	4	3	5	7	4	7	6	6	5	5	6	6	5	8	6	7	7	6	11	8	7	9	8	9	9	8	9	8	8	10	11	9	9	10	11	8	9	10	9	12	9	10	11	11	12	12	11	13	13	12	14	13	13	13	13	14	15	16	14	16	15	16	16	17	17	16	17	18	17	19	16	20	19	16	19	17	20	20	21	21	19	18	18	19	23	22	23	20	22	21	21	21	21	21	21	22	23	22	21	25	24	23	26	27	27	28	29	29	0	4	1	1	3	4	9	5	1	2	7	5	16	5	12	4	9	1	7	2	10	7	12	7	3	46	14	12	24	9	16	21	25	24	25	11	28	32	7	27	21	30	24	18	44	27	26	16	33	15	12	33	48	29	42	26	0	57	26	14	42	44	53	57	27	62	62	55	58	64	73	53	66	61	47	27	71	19	90	71	55	70	29	89	76	67	77	74	72	69	89	78	71	103	77	80	79	85	90	83	65	90	100	93	84	84	86	84	87	103	110	107	110	98	110	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	3	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	3	2	2	1	1	1	1	1	1	4	1	2	1	1	3	1	1	1	1	1	1	2	1	1	3	3	1	4	1	1	2	2	2	1	1	2	1	1	1	1	1	4	3	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	1	1	1	3	1
25500	-469.513673172693530	-467.545875858587863	-1.967797314105671	0.000084942622273	0.000012209869397	0.143742553148177	0.800502240311355	0	3	1	1	4	2	5	4	4	5	7	6	7	6	6	6	6	4	6	6	6	7	7	4	6	11	8	7	8	8	8	8	7	8	6	9	8	10	9	10	9	10	9	10	10	9	11	11	11	11	10	12	12	11	13	12	13	14	13	13	13	12	13	14	15	15	16	16	16	14	17	18	15	15	16	19	17	18	18	19	17	18	19	18	19	20	20	21	19	20	19	22	22	22	21	23	21	20	22	22	21	20	23	23	21	21	26	24	23	25	27	27	25	29	28	0	4	1	1	6	1	3	6	2	6	17	24	24	9	24	24	9	3	18	8	2	10	15	4	9	30	6	21	35	18	23	35	18	23	9	19	17	21	12	32	29	30	2	32	46	13	41	16	12	20	31	37	40	42	54	42	0	52	47	39	48	45	47	26	61	53	60	64	65	62	73	81	61	56	63	72	59	77	67	64	66	71	49	66	79	71	47	66	78	91	26	87	101	89	98	88	82	52	80	105	71	78	86	88	84	81	108	93	98	108	113	99	104	107	103	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	3	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	5	3	1	1	4	1	1	1	1	2	1	4	2	1	2	1	1	1	1	3	1	1	1	1	1	3	1	1	2
26000	-460.208043018642798	-458.547727825684433	-1.660315192958341	0.000087130861449	0.000018868611917	0.216554864751707	0.705901565847868	0	3	1	1	4	3	3	4	4	6	7	5	5	7	5	7	5	6	6	7	7	7	7	7	7	10	9	5	9	9	8	9	9	9	9	9	9	10	9	10	11	11	9	11	11	11	11	7	10	13	11	13	12	12	11	13	14	14	14	14	13	13	13	13	13	14	16	17	14	15	16	16	15	16	16	18	18	18	18	20	16	19	18	19	21	22	21	20	19	16	19	22	23	22	21	23	22	21	22	21	21	20	22	23	23	24	25	24	24	26	27	27	26	30	28	0	3	1	1	2	4	4	6	6	6	2	4	3	13	7	13	5	5	9	5	12	18	17	28	15	19	11	5	28	21	22	31	20	11	20	19	28	24	6	14	32	38	48	33	34	39	31	17	23	55	43	11	38	55	22	49	0	45	45	37	40	24	26	16	45	56	62	72	43	63	50	50	64	66	66	67	56	60	45	77	57	77	71	37	83	79	69	84	78	10	51	73	97	100	67	94	98	91	95	89	79	75	101	95	100	92	93	92	100	96	107	93	87	115	104	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	3	2	3	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	6	1	2	3	1	1	5	4	2	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	2	1	2
26500	-449.830442100262928	-448.042060844072921	-1.788381256190016	0.000096284525157	0.000017269009136	0.179353941954026	0.658966022388037	0	3	2	1	3	4	4	3	5	7	7	4	6	6	6	6	5	6	7	7	6	5	8	6	5	11	8	7	8	7	8	9	7	10	8	8	9	10	10	9	11	9	9	8	10	10	11	9	9	11	11	12	12	11	12	12	13	15	10	13	13	14	14	14	13	14	15	15	15	15	17	17	15	17	17	18	18	18	19	18	17	19	20	19	20	21	20	20	19	20	18	22	23	23	22	22	22	22	22	21	21	22	21	23	22	21	23	25	24	25	27	28	28	29	29	0	1	4	1	4	3	3	4	6	16	17	5	5	25	2	7	2	2	17	12	6	5	3	22	2	46	15	6	24	7	20	27	14	44	13	24	18	18	10	16	34	23	36	24	43	16	46	11	11	29	49	16	46	19	48	54	0	26	15	56	10	61	35	48	51	39	60	50	52	57	65	29	60	67	68	67	74	67	64	54	61	81	80	77	79	72	63	80	75	81	49	84	92	91	88	88	74	58	83	52	89	106	87	101	90	87	87	101	104	97	108	91	108	111	110	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	3	1	2	2	1	1	3	2	1	2	1	4	2	1	2	1	2	2	1	3	3	1	1	1	2	1	1	2	3	2	1	1	1	1	2	3	1	1	1	2	1	1	2	1	1	2	3	1	5	1	1	1	1	1	1	1	2	1	2	1	3	1	1	2
27000	-470.787272977756004	-469.312302524971813	-1.474970452784213	0.000075175398425	0.000023572837453	0.313571167524828	0.709620086926750	0	2	1	1	4	4	5	3	3	6	7	5	7	7	5	7	6	6	7	7	8	6	6	6	6	10	9	8	8	8	9	9	9	8	9	9	9	11	9	9	10	10	9	9	10	11	12	11	8	12	11	10	13	12	12	11	13	14	14	13	12	14	15	15	13	13	15	16	15	14	14	18	16	17	17	16	17	18	19	18	17	20	19	20	18	22	20	19	18	18	20	21	21	21	20	22	20	21	23	23	20	23	23	21	22	23	25	24	24	24	27	26	28	27	29	0	1	1	1	1	9	6	4	1	4	6	3	23	12	1	17	8	5	5	8	20	15	9	6	6	7	15	10	23	20	24	23	21	17	23	13	20	31	23	20	29	35	17	29	28	31	51	45	18	43	34	28	46	41	52	52	0	61	47	45	45	39	57	50	50	32	57	31	53	61	66	47	64	15	29	64	69	64	75	66	76	81	73	53	59	77	54	72	67	59	77	70	101	90	85	91	72	95	74	74	89	84	104	82	78	92	106	84	85	105	108	106	110	99	112	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	3	1	5	4	1	1	2	1	2	1	1	2	4	1	2	3	1	1	1	2	3	1	1	1	1	1	1	3	2	1	1	1	1	3	1	1	2	2	1	2	2	2	2	2
27500	-496.892481895040135	-495.271271479976519	-1.621210415063640	0.000090910179320	0.000021016935930	0.231183527385688	0.578264927572511	-1	1	2	2	3	4	4	4	4	7	6	5	8	6	6	6	5	6	7	7	8	6	7	6	6	11	10	7	8	8	7	9	7	9	7	9	8	9	9	9	10	10	8	10	10	10	12	11	11	13	11	12	12	12	12	11	13	13	13	12	12	12	14	14	16	14	16	16	15	15	15	17	15	17	17	18	18	18	20	19	16	18	18	19	21	22	21	21	19	20	18	22	21	21	21	22	22	22	22	21	20	23	23	23	22	21	26	22	25	25	27	28	27	27	29	0	1	2	1	2	4	3	3	2	15	5	4	18	9	4	3	6	17	12	18	17	9	4	5	3	31	12	24	9	20	17	23	6	33	22	37	18	21	20	20	32	39	35	39	20	43	27	28	44	14	42	21	42	16	27	34	0	32	45	34	25	38	62	51	39	62	57	59	47	50	37	59	34	33	56	65	65	39	77	40	73	74	62	53	61	79	84	83	66	74	26	87	83	17	78	91	80	84	56	78	83	87	65	88	90	78	85	91	95	92	102	52	109	37	113	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	2	2	2	1	3	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	2	1	1	1	2	1	1	3	1	1	1	3	1	1	2	1	1	2	3	2	4	3	1	1	4	1	3	1	1	3	4	4	1	1	1	1	1	3	1	1	6	1	2	1	1	4	1	1	1	3	1	1	2	2	2	2	1	2	7	1	8	1
28000	-470.125076849648906	-468.632218939459449	-1.492857910189434	0.000066748497856	0.000020007502700	0.299744613626365	0.643228037942113	0	3	2	1	4	4	4	3	5	6	7	6	7	5	6	7	5	4	7	7	8	6	6	6	7	10	9	6	9	6	8	8	8	9	8	8	9	8	7	9	11	10	8	11	11	10	11	10	10	12	12	13	12	11	13	12	13	15	13	14	14	13	13	15	14	15	15	16	15	16	17	17	14	17	17	18	18	19	20	19	18	19	19	19	20	23	20	20	20	19	20	23	23	23	22	22	22	21	22	21	22	22	21	24	21	23	25	24	24	26	25	27	27	28	30	0	4	1	1	8	4	4	1	1	1	15	6	14	1	5	8	2	2	8	9	17	1	1	9	22	21	31	2	13	2	24	19	23	10	30	24	39	11	9	35	34	31	13	29	32	16	43	9	29	21	32	31	39	34	47	37	0	54	54	59	57	15	41	55	55	52	62	51	65	25	25	70	51	68	66	58	70	72	63	43	58	77	32	72	81	90	51	76	76	58	90	29	88	79	88	85	79	81	74	89	73	88	72	94	84	84	94	72	92	83	95	92	110	92	114	1	1	1	1	1	1	2	2	2	2	1	1	2	2	1	1	1	1	2	1	2	2	3	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	3	2	2	2	1	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	4	5	1	1	1	1	2	1	2	3	5	1	1	6	2	1	1	4	1	1	2	1	4	2	2	1	1	1	2	2	1	3	1	2	1	1	2	1	3	1	4	2	2	1	2	1
28500	-513.414686220200565	-511.587731367909328	-1.826954852291220	0.000100949205053	0.000017205114297	0.170433380703251	0.604020610132696	0	3	2	2	3	4	5	5	4	7	6	6	7	6	5	5	5	6	7	8	7	5	7	5	7	10	9	6	8	8	7	9	7	10	8	9	10	11	10	8	11	11	9	10	11	9	9	9	10	12	11	13	13	11	10	13	14	15	13	14	12	13	15	14	15	14	14	16	14	16	16	18	14	17	18	18	19	18	19	20	17	19	20	19	20	19	19	20	19	19	20	23	22	22	21	21	22	22	21	21	21	22	21	23	22	20	25	24	23	25	27	27	27	28	27	0	4	1	1	1	4	5	2	3	24	24	2	15	9	5	5	6	22	28	11	18	9	3	2	5	4	8	16	6	10	12	33	14	16	24	16	4	33	29	6	47	47	33	18	36	9	31	6	4	42	36	51	27	25	18	46	0	69	45	47	9	42	20	29	26	38	45	54	35	65	52	71	29	69	67	57	76	61	59	25	64	74	49	56	77	66	63	87	76	51	50	78	69	84	72	88	77	77	86	73	90	96	87	97	75	78	104	84	64	103	88	51	107	78	78	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	3	2	1	2	1	1	1	1	2	2	2	3	1	1	2	1	1	1	1	1	3	1	3	5	1	1	1	3	1	2	2	1	1	1	1	3	1	3	3	2	2	2	3	2	1	2	1	3	1	2	2	1	2	3	5	1	1	6	2	1	3	2	1	1	5	4	2	4	1	1	1	2	1	1	3	1	1	1	1	2	2	1	2	5	2	4	7	1	5	5
