step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
51000	-709.380393233500968	-716.235881184460368	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670583877921399	0	2	2	3	5	5	5	5	4	3	4	6	5	8	7	7	8	9	6	7	7	7	9	8	7	10	7	9	9	10	9	10	10	11	11	9	11	12	12	11	13	13	13	13	14	11	13	14	14	16	14	15	17	17	17	16	14	16	17	18	17	18	17	16	18	18	21	20	19	20	20	18	20	20	20	19	17	23	21	20	20	21	20	22	21	22	22	21	22	19	22	22	23	23	23	22	24	22	25	24	26	23	27	24	26	27	27	27	26	28	31	30	34	32	0	1	1	3	4	4	0	3	2	0	10	9	10	0	8	0	7	11	4	11	6	13	14	12	8	25	13	14	14	21	17	20	15	24	17	24	31	24	28	5	36	18	46	20	43	29	32	17	26	38	38	43	44	49	15	43	43	0	39	64	64	59	50	0	57	63	0	90	39	0	63	0	66	72	76	61	0	0	83	60	77	68	77	71	0	68	60	59	68	61	68	80	88	67	88	67	87	83	94	74	95	65	94	61	0	93	90	0	100	103	108	61	97	87	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	3	1	2	1	1	2	3	2	2	1	1	3	2	3	1	1	1	2	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	1	1	1	2	1	1	1	1	1	1	1	3	1	2	2	3	1	2	4	1	1	1	1	5	3	5
51500	-612.918087134973007	-619.773575085932407	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608475260889026	0	1	1	3	5	4	5	3	3	4	5	6	6	8	8	7	7	9	7	9	6	7	10	8	9	9	9	9	11	9	10	10	10	9	12	11	12	13	11	10	11	12	11	14	12	13	14	14	16	16	15	15	15	17	17	16	17	16	17	18	15	17	17	19	19	18	20	19	19	20	18	19	19	19	19	20	21	22	19	21	20	20	21	22	21	22	21	21	22	21	19	21	22	23	23	24	24	25	24	25	26	22	25	28	26	27	28	26	26	27	32	32	30	32	0	1	1	1	4	4	0	2	2	0	9	8	5	0	13	0	3	12	2	19	9	11	28	5	15	19	16	14	14	16	15	19	18	24	15	31	13	32	28	17	18	20	12	24	41	23	19	16	61	18	32	42	46	53	48	45	42	0	14	56	38	56	39	0	60	34	0	60	57	0	6	0	59	55	55	52	0	0	23	75	74	47	60	69	0	75	64	64	58	69	54	74	91	67	102	79	102	92	75	94	89	45	67	93	0	77	102	0	99	102	104	91	110	91	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	3	1	2	3	3	1	3	2	1	1	1	3	2	3	1	3	1	1	1	2	1	1	4	1	1	1	1	5	1	1	1	1	2	1	1	5	1	1	4	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	2	3	1	2	4	2	3	1	4	4	1	1	2	1	7	1	5
52000	-603.423314478777002	-610.278802429736402	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630755383540580	0	1	2	4	5	5	4	5	5	4	4	6	4	8	8	8	7	7	6	9	5	5	9	9	9	9	7	9	10	10	10	9	9	10	11	12	12	13	13	13	11	11	12	13	14	14	14	14	15	16	12	16	15	16	17	16	17	17	15	18	17	17	17	18	19	18	19	18	19	19	19	19	19	20	19	20	20	22	20	21	21	22	21	21	22	21	21	21	22	20	21	22	23	24	22	23	24	25	23	25	24	23	28	28	26	27	28	27	26	27	31	31	33	32	0	1	1	3	2	11	0	11	11	0	3	13	3	0	5	0	9	6	13	27	1	3	21	21	18	17	11	14	14	4	21	13	27	18	14	42	33	24	14	41	19	31	14	27	51	37	35	36	37	29	24	31	47	59	44	45	41	0	40	14	54	54	54	0	57	54	0	50	54	0	58	0	60	60	55	69	0	0	56	66	68	77	69	90	0	75	59	76	80	55	65	72	92	67	80	76	78	80	95	87	83	50	94	102	0	98	109	0	94	95	94	78	107	74	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	2	1	1	1	1	1	2	3	2	1	1	1	1	2	2	3	1	2	1	2	3	1	1	2	1	1	2	2	3	1	1	3	1	3	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	3	1	1	1	2	1	1	2	1	2	1	1	1	2	2	4	2	3	1	1	1	1	1	1	3	3	3	4
52500	-743.285877123922432	-750.141365074881833	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.755477071095355	0	2	2	2	5	4	4	4	4	2	5	5	5	6	8	7	8	6	7	8	7	7	9	7	9	10	8	10	10	9	10	10	11	9	11	11	13	12	12	12	13	13	12	14	14	13	13	15	15	17	14	14	14	16	17	17	17	17	16	18	17	18	18	18	18	17	21	19	19	19	19	18	19	20	20	18	20	23	20	21	20	22	20	22	20	21	22	21	21	20	20	21	24	24	23	24	24	26	25	25	26	24	27	25	27	27	28	25	26	27	30	32	33	30	0	1	1	1	2	4	0	4	2	0	3	8	10	0	16	0	24	7	18	24	18	9	17	12	3	23	14	14	21	27	18	21	18	5	24	31	36	12	27	33	36	36	23	25	42	21	38	47	39	37	26	39	40	52	44	51	52	0	49	59	52	57	61	0	66	52	0	65	72	0	56	0	55	61	62	51	0	0	61	69	71	83	59	91	0	73	73	64	69	71	43	90	54	63	74	85	89	94	96	67	93	92	99	84	0	109	102	0	94	108	97	114	114	107	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	2	3	2	1	2	1	1	3	1	1	1	1	1	1	1	5	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	3	3	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1
53000	-610.189569257874268	-617.045057208833668	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723732548740385	0	2	2	3	5	5	5	3	4	5	4	5	5	8	8	7	8	8	5	8	7	7	10	9	9	9	8	10	10	10	10	10	10	11	11	11	12	12	12	13	12	12	13	13	15	12	13	14	14	15	15	13	15	16	18	16	16	17	15	17	16	15	17	18	17	18	20	19	20	20	19	19	20	21	19	19	21	22	21	20	19	21	22	21	20	22	22	21	23	21	21	22	24	23	23	22	24	25	25	25	26	24	27	28	24	27	28	25	26	27	31	30	33	30	0	1	1	3	9	8	0	2	2	0	2	4	8	0	10	0	13	4	2	6	13	19	15	21	22	15	12	14	14	25	27	25	17	17	25	31	35	34	33	27	26	31	42	34	37	29	35	42	42	48	43	46	35	53	37	45	52	0	44	17	20	20	62	0	23	57	0	50	58	0	55	0	62	63	55	63	0	0	72	72	51	70	65	64	0	67	69	72	73	65	71	74	28	67	88	91	88	79	83	94	102	92	94	88	0	99	102	0	65	99	114	107	112	91	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	3	1	2	1	1	3	4	2	1	1	3	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	5	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	4	1	1	1	1	3
53500	-661.142557014277145	-667.998044965236545	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612530925235171	-1	1	2	3	4	5	4	3	5	5	4	6	5	8	7	7	8	7	6	8	8	7	10	9	8	10	6	7	9	9	7	11	10	9	11	11	12	12	12	12	13	12	13	12	12	13	13	13	14	16	13	15	16	15	16	16	15	17	15	19	17	18	16	17	18	19	20	19	19	19	17	18	18	20	17	19	19	21	20	20	20	22	22	20	21	22	21	20	22	21	22	21	23	24	23	24	25	26	24	25	26	25	25	28	25	28	27	27	24	28	31	31	31	31	0	1	2	3	2	4	0	2	5	0	3	4	4	0	2	0	6	19	5	6	22	9	30	20	6	28	11	6	28	3	13	23	24	18	25	27	34	12	29	30	35	31	14	34	14	29	23	21	30	49	37	45	37	26	44	37	43	0	43	64	54	50	44	0	52	41	0	72	57	0	35	0	61	75	52	55	0	0	54	65	63	74	50	77	0	79	64	52	80	67	71	74	46	90	79	86	79	92	53	94	95	99	67	58	0	102	64	0	69	79	101	91	101	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	3	1	3	2	2	1	3	2	1	2	2	1	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	3	1	1	2	1	3	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	3	2	2	1	2	1	4	1	2	1	2	2	4	1	2	1	2	3	1	2	3	1	3	3	2	4	2	3
54000	-745.627205782954093	-752.482693733913493	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532006842372594	0	2	2	3	3	5	4	4	4	3	4	6	5	8	8	6	8	9	6	9	7	7	10	9	8	9	7	10	9	10	8	10	11	10	11	10	13	13	12	11	12	12	13	12	15	13	12	14	16	16	15	15	15	16	16	15	17	18	17	18	17	18	17	18	18	18	21	19	19	20	19	17	19	21	20	20	20	22	20	21	19	21	22	20	21	22	22	22	22	21	20	20	22	23	20	23	25	25	25	25	25	24	26	26	27	28	29	26	26	27	31	31	33	32	0	1	1	1	3	5	0	5	2	0	4	13	7	0	27	0	5	17	7	27	12	4	27	19	19	15	2	14	6	27	11	25	18	27	25	31	28	40	28	22	10	20	7	26	46	29	33	22	28	33	34	42	47	47	24	41	44	0	35	46	55	51	24	0	53	25	0	42	65	0	51	0	58	61	56	54	0	0	54	66	57	68	91	63	0	60	72	28	70	62	60	61	17	67	66	62	83	78	91	86	86	87	80	93	0	88	60	0	89	101	73	102	91	102	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	3	1	2	1	2	1	1	2	1	1	1	1	1	2	3	2	4	2	1	2	1	3	3	2	2	1	2	2	2	1	3	1	3	2	1	2	4	1	1	5	1	2	1	1	3	1	1	2	2	2	1	1	2	1	1	1	1	1	1	2	3	9	1	1	1	2	9	2	1	2	2	1	2	1	2	1	2	2	1	2	8	1	2	1	5	3	5	4
54500	-551.352952502798871	-558.208440453758271	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637154413871054	0	2	2	3	5	5	4	4	5	4	4	2	4	8	7	8	9	7	6	9	7	7	8	8	8	9	8	9	10	10	11	10	10	10	10	11	13	13	12	12	12	12	13	13	14	13	14	13	15	16	15	15	17	15	17	17	16	17	17	18	17	19	18	18	18	18	21	19	19	19	20	17	19	21	20	20	20	22	21	20	20	21	20	19	21	23	20	22	22	21	22	21	24	22	24	23	23	24	23	25	25	25	26	28	27	27	29	27	27	28	31	31	33	32	0	1	1	3	7	8	0	12	7	0	2	1	12	0	6	0	14	5	5	15	4	8	19	4	11	6	13	18	18	9	20	24	20	24	24	20	31	8	18	33	33	20	31	24	30	29	46	28	32	37	36	48	14	31	38	51	41	0	49	21	46	57	57	0	72	47	0	58	58	0	65	0	60	69	56	64	0	0	61	68	66	84	65	66	0	84	48	71	77	63	64	70	88	67	78	90	85	71	91	94	79	91	100	89	0	82	91	0	102	106	110	102	102	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	1	1	2	1	1	1	1	1	1	1	3	4	1	1	2	1	3	2	1	1	1	3	2	2	1	5	2	1	1	1	1	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	4	1	1	2	2	1	2	1	1	1	1	1	1	2	2	1	1	3	1	3	3	1	1	1	1	3	3	11
55000	-728.159549648572124	-735.015037599531524	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733772044173853	-1	1	2	3	4	5	3	3	5	2	4	5	4	8	6	7	9	8	5	7	7	7	9	8	9	9	7	9	8	9	10	9	10	11	11	11	11	12	11	11	13	12	13	13	14	13	13	14	15	16	14	15	15	16	17	16	17	17	17	18	18	19	18	17	16	18	20	19	18	18	19	17	18	21	20	19	20	22	20	21	19	21	21	22	21	22	19	21	23	22	21	21	23	23	23	24	23	26	25	25	26	23	26	27	25	28	27	27	26	27	32	31	32	31	0	1	1	3	10	7	0	1	3	0	10	4	7	0	9	0	9	9	4	12	9	11	22	15	19	14	13	14	15	16	18	22	28	25	30	31	18	33	26	17	26	31	34	25	40	13	25	31	39	32	34	44	44	49	20	45	65	0	49	37	65	55	54	0	41	72	0	59	50	0	58	0	59	61	61	61	0	0	64	87	55	87	60	87	0	67	64	71	75	67	64	61	88	67	88	80	85	97	96	63	96	52	60	83	0	78	96	0	96	86	108	84	114	107	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	4	2	2	1	2	1	1	1	1	5	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	2	1	1	1	1	1	1	1	3	2	4	3	2	1	3	2	1	2	3	2	3	1	2
55500	-779.816664685087972	-786.672152636047372	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578434800341749	0	1	1	3	5	3	4	4	3	4	2	6	6	6	8	7	6	7	5	9	8	8	10	8	8	9	8	9	10	9	11	10	11	9	11	11	13	11	11	12	13	12	13	13	15	13	14	12	15	17	14	15	16	16	18	14	18	15	16	18	17	17	15	17	18	16	19	19	18	19	18	18	17	20	19	20	20	21	20	20	20	21	20	21	22	22	22	21	22	22	21	21	23	23	24	21	24	25	24	25	26	24	27	27	26	26	29	28	26	27	28	32	33	32	0	1	1	11	3	3	0	2	11	0	3	4	8	0	7	0	10	4	6	8	5	14	24	4	18	15	18	14	12	16	17	22	5	24	28	18	28	6	28	5	38	38	39	38	48	29	41	27	21	40	26	46	30	38	13	27	63	0	47	64	49	54	51	0	41	44	0	62	73	0	52	0	49	75	64	65	0	0	33	55	5	67	51	79	0	44	81	60	47	76	39	79	64	67	78	61	94	76	74	29	85	64	94	99	0	76	109	0	93	97	105	93	107	107	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	2	3	3	1	2	3	1	1	1	1	2	1	3	1	2	1	2	2	2	3	1	4	1	1	1	1	2	2	1	1	3	3	3	1	3	2	6	3	2	1	1	1	1	1	1	1	3	2	1	2	1	1	2	1	1	1	1	1	1	1	5	1	7	1	4	1	1	4	1	2	3	1	8	1	4	2	1	2	1	3	2	7	1	4	2	2	1	2	2	1	1	1	1	4	2	3
56000	-677.654060646082712	-684.509548597042112	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581686925133702	-1	1	2	3	4	5	3	4	4	3	5	6	5	7	7	7	8	8	6	9	6	6	10	8	9	8	8	8	11	10	8	11	11	10	11	11	13	12	12	13	13	12	12	11	15	14	14	14	14	17	13	16	16	15	16	16	17	17	15	18	17	18	16	17	19	18	21	19	19	17	20	18	19	20	19	19	20	21	20	20	20	20	21	21	21	23	22	21	22	21	22	22	22	24	24	23	24	25	23	26	27	24	27	24	26	27	28	28	26	28	31	29	32	33	0	1	2	1	2	7	0	3	10	0	7	10	10	0	11	0	2	5	2	19	13	4	12	19	4	4	19	19	14	27	19	24	25	27	28	30	38	27	7	43	14	6	24	24	49	29	35	35	38	32	29	47	38	42	43	44	37	0	37	64	59	30	32	0	72	55	0	46	70	0	52	0	70	52	58	49	0	0	46	76	60	62	69	74	0	77	76	81	88	75	64	83	39	41	79	83	68	65	90	94	104	71	67	88	0	40	91	0	95	97	104	102	110	91	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	2	2	4	2	1	1	2	1	1	2	1	1	1	1	1	2	6	1	2	4	2	1	1	1	1	1	1	4	1	1	2	2	2	2	2	1	1	1	1	3	2	1	1	1	1	2	1	1	3	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	4	3	1	1	2	2	1	1	1	1	2	2	1	7	3	1	2	2	4	2	2	6
56500	-508.007263781353004	-514.862751732312404	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.765198610757644	0	2	1	4	2	5	3	4	3	5	5	5	5	8	6	6	9	8	6	9	6	8	10	7	9	9	9	10	10	6	10	10	10	11	11	11	12	12	12	13	12	13	13	14	15	13	13	14	15	16	14	16	16	14	18	16	17	18	16	16	17	18	16	18	19	17	20	20	19	19	19	17	20	18	19	18	21	21	19	20	21	22	22	21	21	22	22	22	23	21	22	21	23	22	23	22	22	25	24	25	26	24	26	27	27	28	27	27	26	27	30	32	30	33	0	1	1	5	1	7	0	9	3	0	4	2	5	0	9	0	22	11	11	24	8	21	11	11	13	11	21	14	14	11	11	24	15	26	17	20	23	25	14	17	20	41	20	26	43	28	41	43	46	48	38	51	49	41	61	43	41	0	42	28	51	60	42	0	50	41	0	57	53	0	53	0	76	61	66	50	0	0	57	62	52	67	80	67	0	78	90	76	92	71	60	71	46	67	79	73	76	93	95	94	102	86	67	93	0	107	91	0	89	103	110	113	106	106	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	4	1	2	2	1	1	1	1	2	2	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	3	1	4	1	2	1	3	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	3
57000	-741.616999901788290	-748.472487852747690	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549616294186232	0	1	2	3	4	4	3	5	3	4	4	4	6	8	7	8	8	8	6	7	7	7	9	7	9	9	9	10	11	9	9	11	11	10	12	11	12	12	13	13	11	12	11	13	14	12	13	14	15	16	14	15	17	16	17	16	17	17	17	18	17	18	17	18	18	18	19	20	18	18	19	18	19	20	19	18	21	22	20	20	20	21	21	20	20	22	21	20	22	22	22	22	24	23	22	22	24	26	24	25	26	25	27	26	25	27	26	28	26	27	31	31	30	31	0	1	2	1	2	9	0	4	2	0	3	3	6	0	8	0	4	5	12	12	13	8	6	4	15	16	14	14	30	14	20	24	30	24	18	31	28	18	41	26	17	36	27	18	33	14	34	46	37	40	26	44	35	31	34	42	44	0	35	29	52	54	51	0	54	45	0	64	47	0	57	0	72	63	49	59	0	0	65	23	51	55	73	50	0	84	21	15	82	76	75	54	90	67	88	88	64	94	79	94	88	56	67	97	0	89	60	0	102	52	106	113	107	13	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	3	2	1	2	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	3	1	1	2	2	2	2	1	2	1	3	1	2	2	3	2	2	1	2	5	2	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	5	3	2	1	1	1	1	8	7	1	3	2	2	1	2	2	1	3	1	2	1	4	6	5	1	1	2	3	1	1	5	2	1	2	8
57500	-640.701933115637985	-647.557421066597385	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591828840699817	0	1	1	3	4	4	4	3	4	3	4	5	6	8	7	8	8	8	7	7	6	7	8	8	9	9	8	10	11	10	10	11	8	10	10	11	11	13	12	11	12	13	13	13	14	14	13	14	15	17	14	15	16	14	18	16	15	17	17	17	17	15	17	19	19	18	19	20	19	19	20	19	18	20	19	20	18	22	20	20	19	22	21	21	21	22	20	21	23	21	21	22	24	22	23	24	24	26	21	25	26	25	27	25	26	28	29	27	24	25	31	31	33	30	0	1	1	2	2	8	0	1	4	0	8	8	6	0	4	0	20	4	13	12	5	12	22	4	24	21	6	7	14	27	15	24	21	15	33	22	34	35	40	35	30	40	33	40	42	29	15	44	19	49	37	47	54	37	44	34	29	0	22	28	57	38	29	0	52	61	0	59	59	0	43	0	63	81	59	61	0	0	64	73	46	55	69	70	0	79	48	46	67	61	64	46	92	67	70	83	76	65	77	94	89	52	100	97	0	104	91	0	78	80	108	107	112	91	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	4	1	1	2	1	1	2	1	2	1	1	1	1	1	1	3	1	1	2	3	1	4	1	1	1	1	2	4	3	1	1	5	5	1	1	3	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	3	4	2	2	1	4	2	2	2	1	2	3	1	2	1	5	1	1	1	1	4	1	1	2	2	1	1	3
58000	-582.595206392101318	-589.450694343060718	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.737793580219557	0	2	1	2	4	5	5	5	5	4	3	4	6	8	7	7	9	9	6	8	7	7	9	8	9	9	9	9	10	10	10	10	11	11	11	11	12	11	11	13	13	12	12	14	15	13	13	13	15	17	15	15	16	15	16	14	18	17	16	18	17	18	18	17	18	16	20	20	19	18	18	17	19	20	20	19	19	22	21	20	20	22	21	21	21	22	22	20	22	22	21	20	22	22	23	24	25	25	23	26	26	25	27	27	26	28	28	27	25	27	30	32	31	30	0	1	1	3	2	3	0	12	11	0	3	4	7	0	5	0	9	22	8	6	2	2	24	12	20	21	22	14	26	24	20	20	17	24	14	5	30	11	28	33	38	31	36	47	40	28	38	39	18	51	48	32	44	32	44	36	58	0	51	39	40	49	52	0	32	45	0	71	54	0	52	0	53	60	63	70	0	0	72	76	66	85	76	74	0	62	64	27	85	67	60	65	60	67	75	82	91	95	53	94	109	88	100	88	0	101	60	0	89	102	82	109	57	64	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	3	1	1	3	1	1	3	2	2	1	1	1	1	1	2	1	2	1	1	4	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	2	5	1	1	1	1	1	1	1	1	1	1	3	2	1	4	1	3	1	1	4	1	2	1	4	2	3	6
