step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76
10500	-443.338858517356414	-450.194346468315814	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603547819239689	3	2	5	7	4	5	8	7	8	10	9	12	12	14	13	15	11	16	16	13	16	14	17	15	16	15	17	17	18	18	18	18	20	19	20	19	21	21	21	18	21	22	21	22	23	22	23	23	24	23	23	24	23	25	25	27	28	27	26	26	28	26	27	28	28	29	28	30	32	30	32	29	33	35	35	39	2	0	1	6	2	2	3	3	8	8	1	10	10	17	11	15	10	13	13	7	15	20	16	20	24	17	15	26	15	19	14	19	14	40	30	29	14	23	28	16	36	30	23	23	38	35	41	33	37	30	38	0	42	51	51	45	62	50	49	53	54	37	42	50	48	59	54	61	72	67	72	57	71	69	73	73	1	1	1	2	1	2	2	1	1	2	2	1	1	1	2	1	1	2	2	2	2	1	1	1	1	1	2	1	2	1	3	1	3	1	1	1	3	2	2	1	2	2	2	2	1	1	1	1	1	2	2	1	1	1	1	3	1	2	1	1	2	3	3	2	3	2	1	2	2	2	1	1	1	2	1	3
11000	-443.335274293189457	-450.190762244148857	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627395519595101	4	1	6	5	3	4	10	7	9	8	10	12	12	11	12	16	14	16	15	13	15	13	17	16	17	15	16	18	18	18	16	18	19	18	20	19	22	20	21	20	20	20	21	21	23	23	23	24	23	23	23	23	25	25	26	27	27	26	25	26	29	26	28	28	28	28	28	30	31	31	33	29	32	34	35	40	2	0	1	1	2	5	10	3	3	3	3	9	7	9	9	15	14	19	13	14	15	15	16	17	17	20	21	17	16	19	17	19	26	16	19	29	31	23	26	34	36	30	23	23	40	35	41	39	37	30	43	0	50	38	51	45	28	30	49	50	51	33	58	58	48	49	55	54	72	68	65	48	69	69	73	75	2	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	2	1	2	1	2	1	1	1	2	1	1	2	1	2	1	1	2	1	2	1	3	2	3	1	1	1	2	2	1	1	2	1	1	3	1	1	1	2	1	4	4	4	1	2	4	4	1	1	3	2	1	2	2	1	2	3	1	1	1	2
11500	-470.754051228219851	-477.609539179179251	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.531341566398466	4	3	6	7	5	6	10	8	9	10	10	11	12	14	12	15	13	16	13	12	17	14	17	15	14	15	16	17	19	17	18	16	19	20	19	19	22	21	19	19	20	22	22	22	23	23	24	24	23	22	23	23	25	26	25	26	26	26	24	27	28	27	28	28	29	28	29	29	31	30	33	30	34	35	36	40	2	0	1	5	2	5	8	3	3	3	3	11	10	10	10	15	8	19	13	10	16	15	27	7	11	20	15	10	21	9	14	17	26	40	11	27	31	23	26	10	36	30	23	16	44	35	41	31	28	30	23	0	50	51	43	44	49	53	39	53	54	37	42	58	62	59	51	54	72	67	62	57	71	69	73	75	1	1	1	1	1	1	1	1	2	3	2	1	1	2	1	2	3	1	1	1	1	1	1	3	2	1	2	3	1	3	2	2	2	1	4	1	2	2	3	4	1	2	2	3	1	2	2	3	3	2	3	1	2	2	2	2	1	1	2	1	1	3	2	1	1	2	2	2	1	1	3	1	1	2	1	1
12000	-431.658192382504637	-438.513680333464038	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.515504030072316	4	3	5	6	4	5	9	8	9	10	10	12	13	13	13	15	12	16	14	14	16	14	16	13	16	15	17	17	18	18	18	17	19	20	18	19	22	22	21	18	21	22	21	20	22	21	23	23	23	22	23	24	24	25	25	26	26	24	26	26	29	27	26	28	28	28	27	31	31	29	32	31	33	34	35	39	2	0	1	2	2	2	8	3	3	5	3	9	11	17	11	15	10	19	10	17	15	15	15	11	24	17	10	26	21	27	28	19	28	40	19	29	31	27	26	27	36	35	23	27	34	35	41	33	39	30	38	0	50	51	51	45	31	50	39	53	67	48	50	58	57	49	51	61	62	54	69	65	72	72	73	75	1	1	1	2	1	1	1	1	2	3	2	1	1	1	2	1	1	1	2	1	2	1	2	1	2	2	4	1	1	1	1	1	2	2	2	1	2	2	3	1	1	2	2	2	1	1	1	2	1	2	1	1	1	2	1	2	4	2	2	1	2	2	2	2	1	3	2	2	3	2	1	2	1	2	1	2
12500	-459.956571541154403	-466.812059492113804	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528620593306632	4	2	5	7	4	5	8	7	7	7	10	9	12	11	14	16	13	16	15	12	16	13	17	14	16	14	14	17	18	17	17	17	20	19	20	20	22	21	21	21	21	20	22	21	23	23	24	22	22	24	22	23	24	26	25	27	27	26	26	25	27	26	27	29	28	28	26	30	31	30	32	30	33	33	35	40	2	0	1	6	2	2	10	3	3	3	8	3	8	3	14	24	20	13	24	12	27	14	16	9	27	17	13	26	21	13	20	13	26	15	13	29	31	23	28	16	36	30	38	23	40	35	36	31	33	42	44	0	42	51	43	45	39	50	49	53	55	39	50	30	62	59	51	54	72	54	62	57	62	69	71	75	1	1	1	1	1	2	1	1	1	1	2	2	2	3	2	1	1	2	1	2	1	1	1	3	1	1	1	2	1	2	2	2	3	2	4	1	1	2	2	3	1	2	1	2	1	2	2	3	1	2	1	1	2	2	1	2	3	1	1	1	1	3	2	5	1	1	2	2	1	2	3	2	3	1	2	2
13000	-479.765606941298813	-486.621094892258213	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516599147438662	4	3	5	5	5	6	8	7	7	10	10	11	12	13	12	17	14	17	16	13	15	14	17	15	15	15	15	17	17	18	18	18	19	19	19	19	21	21	22	21	21	21	23	21	23	21	23	23	23	23	22	23	24	25	24	26	28	26	26	26	29	24	28	28	27	28	27	31	32	30	33	30	33	35	35	38	2	0	1	2	2	2	1	3	3	8	7	10	10	10	10	15	14	7	13	10	15	15	15	20	8	17	10	14	27	19	17	25	25	23	21	29	20	16	20	21	36	30	44	16	40	35	41	33	39	42	21	0	42	55	38	45	62	42	49	53	54	37	53	53	62	59	55	54	57	51	69	33	72	72	73	75	1	1	1	2	1	1	3	1	1	2	1	1	1	2	1	2	1	4	1	1	2	1	2	1	4	1	2	3	1	1	1	3	2	1	2	1	3	2	4	3	2	2	1	2	1	1	2	2	1	1	5	1	2	1	1	2	2	3	1	1	2	2	2	2	2	1	2	2	2	5	1	6	2	2	1	1
13500	-479.082522943439642	-485.938010894399042	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564196122787186	4	2	5	7	5	4	9	8	8	10	10	12	12	14	12	15	12	17	15	13	17	13	17	15	17	16	16	18	18	18	18	17	20	19	19	18	20	21	21	20	20	20	22	22	22	23	22	22	23	23	24	24	24	26	23	26	27	26	26	26	26	25	25	28	29	28	28	30	30	30	32	31	34	34	35	39	2	0	1	5	2	2	5	3	3	9	3	8	11	20	11	15	8	13	13	10	16	15	27	11	20	14	15	26	21	18	24	19	26	16	30	23	31	22	26	27	36	30	21	27	34	35	41	26	14	42	43	0	30	51	43	45	37	50	39	53	51	24	42	50	28	62	61	61	57	54	72	39	71	65	73	73	1	1	1	1	2	1	2	2	1	1	2	3	1	1	1	2	2	4	2	2	1	1	1	3	2	1	2	2	1	1	2	1	2	2	1	1	1	4	2	2	1	1	2	3	1	2	2	3	3	1	2	1	3	1	1	2	3	2	3	1	1	4	2	3	6	2	1	2	1	2	1	4	1	2	1	3
14000	-481.303293101299801	-488.158781052259201	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570169841496607	4	3	6	6	5	6	9	8	10	9	10	10	13	12	11	17	14	17	15	13	16	14	16	16	16	13	15	18	17	17	18	17	18	20	19	18	21	22	21	20	20	22	22	19	22	22	23	23	23	24	24	23	23	25	25	27	24	25	25	26	27	26	27	28	28	28	29	29	31	30	31	32	33	34	36	39	2	0	1	5	2	2	3	3	3	4	3	3	8	9	9	25	14	13	13	14	27	15	27	13	8	14	15	26	15	13	25	19	17	44	30	29	11	16	28	16	36	30	16	23	40	35	36	31	26	42	16	0	42	44	44	45	25	42	39	53	54	57	53	58	62	59	54	51	62	54	57	69	71	72	73	71	1	1	1	1	1	2	2	1	2	1	2	2	2	1	1	1	1	3	1	1	1	1	1	1	5	1	2	2	2	2	1	1	2	1	1	1	5	3	2	2	1	3	2	2	1	2	2	2	7	1	4	1	1	3	4	3	4	1	2	1	1	1	3	2	1	2	2	3	2	2	3	1	1	2	1	4
14500	-495.494201226819143	-502.349689177778544	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581050835726306	4	2	5	6	3	5	8	7	10	9	10	11	11	13	14	16	12	13	13	14	16	14	17	15	16	16	16	18	18	15	18	17	20	18	18	18	22	20	22	20	21	21	21	21	22	19	23	24	24	23	22	23	24	25	26	25	27	25	23	27	27	26	26	28	28	28	28	30	31	30	33	31	33	34	34	37	2	0	1	5	2	2	3	3	8	8	10	10	9	10	11	15	11	11	13	17	15	10	16	20	9	20	15	26	15	19	20	13	26	22	30	16	28	23	28	34	29	30	22	23	40	35	36	31	39	42	43	0	42	51	23	45	37	50	32	58	54	48	42	58	48	49	55	55	65	61	72	57	69	72	73	71	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	3	1	1	4	1	1	1	2	1	2	6	2	2	2	1	1	2	2	1	2	2	4	2	1	1	3	2	1	1	1	1	2	1	4	2	2	1	3	1	1	1	3	2	3	2	1	2	2	2	1	2	1	1	1	2
15000	-453.106764031885177	-459.962251982844577	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554594151572250	5	2	6	7	5	3	8	8	9	9	8	11	13	12	13	16	13	16	14	14	16	11	15	14	17	16	16	18	18	16	16	16	19	19	19	19	20	21	22	20	20	22	22	22	22	21	23	24	23	23	23	24	25	26	25	25	28	25	26	27	28	26	26	29	29	28	29	30	32	31	33	32	34	32	36	39	6	0	1	6	6	2	3	3	8	3	3	11	10	10	22	15	14	24	13	17	15	11	15	12	24	20	15	31	21	13	14	24	14	24	30	29	28	23	26	16	36	30	23	23	34	35	36	37	39	42	38	0	42	51	51	45	62	50	49	53	44	48	42	58	57	49	54	55	65	61	62	62	72	62	73	73	1	1	1	2	1	1	2	1	1	2	1	2	2	2	1	2	1	1	1	1	2	2	1	2	2	1	2	2	2	2	2	1	3	3	2	1	2	3	2	2	1	3	2	3	1	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	3	2	2	2	1	2	1	2	2	1	2	3	1	3	1	3
15500	-471.129079429985268	-477.984567380944668	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485316388871211	4	3	6	7	4	6	9	8	9	10	10	11	12	13	11	16	13	16	15	12	15	13	16	15	16	16	16	17	18	17	18	18	18	17	18	20	20	21	21	21	21	21	21	19	21	22	23	24	23	23	23	23	24	26	25	26	27	26	25	26	27	26	27	28	28	28	28	30	32	31	32	28	34	34	36	38	2	0	1	6	2	2	8	3	3	9	8	9	10	20	9	22	3	13	13	10	15	15	15	7	10	17	15	14	27	13	17	30	14	24	19	16	20	23	26	34	29	30	23	16	27	35	41	11	39	42	38	0	42	55	43	45	62	50	49	53	23	37	58	58	62	48	51	67	72	67	72	37	71	69	73	75	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	4	2	2	2	2	1	2	4	2	2	2	2	1	2	3	1	3	1	1	2	4	2	2	2	2	2	2	2	3	2	1	8	1	1	1	1	1	1	2	2	1	2	2	1	6	2	1	1	1	2	3	1	2	1	2	3	2	1	1	1
16000	-444.056566454135293	-450.912054405094693	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622012293610431	4	2	6	6	4	5	9	8	9	9	8	12	12	13	12	17	14	17	15	12	16	14	16	15	13	15	15	18	19	17	16	17	19	18	20	18	22	20	21	21	21	21	22	19	22	22	22	21	22	23	23	22	23	25	25	26	26	26	25	26	28	26	25	28	29	28	27	31	32	30	31	32	33	35	35	38	2	0	1	1	2	2	3	3	5	3	3	11	9	20	10	27	20	9	13	10	27	15	15	8	10	20	15	24	23	19	26	19	26	27	30	21	31	23	31	34	36	30	38	23	40	35	29	28	33	42	43	0	42	51	51	45	39	50	49	53	54	48	42	58	57	59	54	61	65	61	65	65	71	72	73	75	2	1	1	1	1	1	1	1	4	2	1	2	2	1	2	1	1	3	2	1	1	2	2	2	2	2	1	1	2	1	1	1	2	2	2	1	2	1	2	2	1	2	1	2	1	1	2	2	2	1	1	1	1	1	1	3	3	1	1	2	1	2	2	2	2	2	1	2	2	1	1	2	1	1	1	2
16500	-446.361352641037001	-453.216840591996402	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589202950755198	4	2	6	4	4	5	9	7	10	9	10	12	11	13	12	16	14	16	15	14	16	14	15	16	16	15	17	18	17	17	17	16	20	20	19	19	22	22	20	20	21	21	21	21	22	22	23	23	22	24	23	23	23	25	25	27	27	26	27	27	27	27	28	28	28	29	28	31	32	31	32	31	33	33	35	37	2	0	1	2	2	2	8	3	8	8	3	9	8	10	13	15	10	13	14	9	15	15	15	20	11	14	15	26	21	14	14	13	24	16	30	29	31	40	17	16	36	30	23	23	34	30	41	31	33	42	44	0	42	51	43	45	48	50	49	53	55	48	50	50	48	59	51	61	57	61	72	57	72	72	73	75	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	2	3	2	1	2	2	1	2	1	2	1	2	2	1	2	2	2	2	3	1	1	2	1	2	2	1	2	3	2	1	2	1	2	1	2	1	1	1	1	2	3	2	2	2	2	1	3	2	1	2	1	3	2	2	3	1	2	1	2	1	1
17000	-439.183912476989406	-446.039400427948806	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655315061690121	5	2	6	7	5	4	9	8	9	10	11	12	13	13	13	15	12	15	14	14	17	14	17	14	16	15	16	18	18	18	16	16	19	18	20	19	21	20	21	20	21	22	21	21	22	21	23	24	22	23	23	23	24	25	25	26	27	26	25	27	28	25	27	29	29	29	28	31	30	29	33	32	34	34	36	39	6	0	1	5	6	2	3	3	3	9	10	8	8	8	11	12	10	13	13	17	27	15	16	9	24	14	11	26	27	13	26	12	26	16	30	29	31	16	26	34	36	30	23	23	34	35	41	49	28	42	43	0	42	51	51	45	37	42	49	53	54	39	42	58	57	49	55	67	48	61	69	57	69	69	73	75	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	2	1	1	1	1	1	3	1	1	3	2	1	2	1	1	3	1	1	1	2	3	3	1	2	2	2	2	2	1	1	1	2	1	1	1	1	2	1	2	2	2	2	1	2	2	2	2	1	2	2	1	2	1	1	2	2	2	1	2
17500	-430.904171738783930	-437.759659689743330	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633930985864440	5	2	6	6	5	4	10	8	9	10	9	11	13	13	12	15	13	14	15	12	15	13	16	16	17	14	16	16	18	17	17	17	19	20	20	19	22	19	22	21	21	21	20	21	22	22	23	24	23	22	23	23	24	26	26	26	27	24	26	26	28	25	27	28	28	29	29	30	32	30	32	31	34	35	36	40	2	0	6	6	2	2	3	3	3	3	3	11	11	12	11	15	20	13	13	3	15	15	15	20	14	17	15	26	27	13	26	13	14	27	30	29	33	16	33	38	36	30	23	23	34	35	41	33	39	42	44	0	42	51	51	45	37	50	49	53	55	48	58	58	62	59	55	61	57	55	72	48	71	69	73	75	2	1	1	1	2	1	2	1	1	2	1	2	2	1	1	2	1	1	1	3	1	1	2	2	2	1	2	2	1	2	2	2	3	2	2	1	2	2	1	1	1	2	2	2	1	1	1	2	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	2	2	2	1	1	1	2	1	2	1	1	1	2
18000	-427.483319727739683	-434.338807678699084	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665108022414504	5	3	6	6	4	5	8	7	8	10	11	11	12	14	13	17	13	17	16	13	16	13	17	15	17	14	16	18	17	17	17	17	19	16	18	19	20	21	21	19	21	21	22	21	23	22	24	23	23	23	21	23	24	24	25	26	27	25	26	27	28	25	27	29	29	28	29	31	30	30	32	31	34	32	35	40	2	0	1	5	2	2	3	3	3	8	8	10	10	17	11	27	10	13	13	3	22	11	15	13	11	17	15	26	27	24	26	20	26	15	19	29	31	16	33	34	36	30	23	23	27	35	36	37	39	42	23	0	50	43	51	45	48	50	49	53	51	48	42	58	37	49	54	67	65	61	65	69	71	69	73	75	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	3	2	1	2	1	3	1	2	2	1	1	2	2	2	1	1	1	1	2	2	2	1	2	3	2	3	2	2	1	1	1	2	1	1	1	2	2	2	1	1	3	3	1	3	2	4	2	2	1	1	1	1	1	1	1	1	3
18500	-461.375314860292463	-468.230802811251863	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602340939730078	4	1	6	6	4	4	9	7	8	10	10	12	11	13	13	15	13	16	13	10	17	14	17	16	17	15	16	16	18	17	17	17	17	18	19	19	20	21	21	20	21	21	21	21	22	22	24	24	24	23	22	23	25	25	26	25	27	25	26	27	28	27	27	27	28	28	28	31	28	30	32	31	34	34	34	39	2	0	1	1	2	2	8	3	3	3	8	9	8	20	11	15	20	10	3	9	27	15	27	3	17	17	15	19	27	19	26	19	26	16	18	29	31	23	17	15	29	30	21	23	40	35	29	28	39	42	40	0	42	51	38	45	48	42	49	53	55	48	53	58	57	59	51	67	48	67	69	69	71	62	71	75	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	2	3	4	1	1	1	1	3	2	2	2	1	1	1	1	2	2	2	2	1	2	2	3	3	3	2	2	1	1	1	3	3	2	1	1	1	2	2	2	2	2	2	1	1	2	1	1	1	1	2	3	2	3	1	2	2	1	4	1	2
19000	-432.182305428158031	-439.037793379117431	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594479145446149	4	3	5	7	5	6	9	8	8	9	11	11	12	12	13	16	10	16	14	14	16	14	16	15	17	16	17	17	18	17	17	18	19	19	19	19	20	21	21	21	21	21	22	21	22	22	22	22	23	23	23	24	25	26	25	26	26	26	25	27	28	26	28	28	28	29	28	31	30	30	31	30	33	34	35	39	2	0	1	2	1	2	3	3	3	3	8	8	9	10	13	15	3	19	13	14	15	15	15	11	14	14	15	20	23	13	20	30	20	27	30	29	31	27	33	23	36	30	16	16	40	35	36	31	33	42	44	0	42	51	51	45	48	42	49	53	51	48	42	58	62	59	43	61	48	67	62	65	69	69	73	75	1	1	1	2	1	2	2	2	2	2	2	1	2	2	1	1	2	1	1	1	2	1	2	1	3	2	2	2	1	3	1	1	2	1	1	1	1	2	1	4	2	2	2	2	1	2	1	2	1	1	1	1	3	2	2	2	2	2	1	1	2	3	2	1	1	2	4	1	3	1	4	1	1	2	1	1
19500	-440.835239574123534	-447.690727525082934	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616788159692025	4	2	6	7	5	4	9	8	9	9	11	12	13	14	12	16	13	15	14	11	16	13	17	15	16	15	14	17	18	17	17	18	19	19	20	19	22	20	22	21	20	21	23	22	23	21	23	24	24	23	24	23	23	26	25	26	26	26	26	26	28	27	26	28	28	28	28	30	30	29	29	31	34	34	36	39	2	0	1	5	6	2	3	3	3	8	7	8	3	17	3	15	20	13	13	7	27	15	16	17	24	14	12	17	21	19	17	13	28	16	30	29	31	23	28	34	36	30	23	16	40	35	41	37	26	42	44	0	42	23	44	45	37	50	49	53	43	37	30	58	62	59	55	67	57	54	62	69	71	72	73	75	1	1	1	1	1	1	2	1	1	1	1	2	4	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	1	2	2	2	1	1	3	3	3	1	1	2	1	4	1	1	1	1	4	1	3	2	1	1	1	2	2	2	2	1	1	1	1	2	2	1	1	2	2	1	2
20000	-426.112400198571720	-432.967888149531120	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652250724944156	5	3	6	6	4	4	9	8	8	9	10	10	12	14	12	16	13	16	15	11	16	13	16	14	15	16	16	17	18	17	17	18	19	19	19	20	21	21	22	21	21	21	22	21	23	22	23	23	23	23	23	23	24	26	26	26	26	25	26	26	28	26	27	29	28	27	29	29	30	31	31	31	32	34	36	38	2	0	6	2	2	2	9	3	3	3	7	9	10	20	11	15	20	13	13	10	15	15	15	10	13	14	15	26	16	13	26	18	14	23	30	29	31	23	37	34	36	30	16	27	40	35	36	31	39	42	44	0	50	51	38	45	39	50	49	53	54	37	50	58	57	59	54	54	65	68	62	69	69	72	73	75	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	1	2	1	2	2	2	1	2	1	1	2	1	2	1	2	1	1	2	2	1	1	1	2	3	2	2	2	2	2	1	1	1	1	1	3	2	2	2	1	1	2	1	2	2	2	1	1	1	2	1	1	3	1	1	2	2	1
20500	-448.897439409971867	-455.752927360931267	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583404978223712	4	3	5	7	5	6	9	8	8	10	9	11	11	13	13	17	13	16	14	13	17	11	15	15	16	14	16	17	19	18	17	16	20	18	19	20	21	21	21	21	21	21	23	20	21	23	24	23	24	23	22	22	24	25	25	26	27	26	27	26	28	24	27	29	27	28	28	29	31	30	32	31	34	34	35	39	2	0	1	6	2	1	3	3	3	11	3	11	8	11	10	23	8	13	13	8	15	11	15	8	11	20	15	26	21	13	26	13	20	24	30	29	31	23	26	34	36	30	44	16	34	35	36	39	39	42	44	0	50	51	43	45	37	42	49	53	54	37	50	58	62	48	54	67	65	61	65	37	72	72	71	73	1	1	1	1	1	1	2	2	2	1	2	1	2	2	1	1	2	2	1	2	2	1	1	3	3	1	2	2	1	4	2	2	3	2	1	1	1	3	3	1	1	2	2	1	1	2	2	1	1	1	1	1	1	2	1	3	2	2	2	1	2	2	1	2	3	3	1	1	2	1	3	4	1	1	2	2
21000	-463.380884911415649	-470.236372862375049	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627729473092934	4	3	6	7	4	6	9	7	9	9	11	12	11	11	13	15	14	17	14	13	16	14	17	14	16	15	17	17	17	18	17	16	20	19	20	19	21	21	21	20	21	21	23	21	22	21	23	24	23	22	23	22	24	26	25	26	28	26	25	27	27	26	26	29	28	28	29	30	30	31	31	32	33	34	35	38	2	0	1	6	2	5	3	3	6	8	10	9	8	8	11	15	20	11	13	14	15	15	16	10	15	13	15	26	21	32	26	24	28	18	30	29	28	27	28	27	36	30	23	23	38	35	36	33	39	30	44	0	50	51	43	45	39	42	49	53	51	48	42	58	39	59	61	61	48	61	37	71	69	71	73	75	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	2	1	3	1	1	2	1	1	2	1	2	2	1	1	2	1	1	2	1	1	2	2	2	2	2	2	2	2	2	1	1	2	2	1	2	1	1	1	2	1	3	3	2	1	1	2	1	3	2	3	2	1	2	4	3	5	1	2	1	1	2
21500	-485.481605596600673	-492.337093547560073	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653339810079635	4	1	6	6	3	5	9	8	9	8	9	11	13	12	13	16	13	16	16	13	16	14	17	15	16	15	16	16	18	17	17	18	19	19	19	20	22	21	22	20	21	21	20	21	22	23	23	23	21	23	23	22	24	25	24	26	27	26	26	25	27	26	26	28	27	29	27	30	32	31	31	30	33	34	35	40	5	0	1	5	2	2	10	1	3	3	8	11	12	7	11	22	14	24	13	14	22	9	22	14	24	20	15	20	27	24	26	30	26	16	30	29	31	43	33	22	36	30	23	23	34	35	41	37	33	42	43	0	30	44	44	45	48	42	49	53	51	48	42	58	62	59	54	54	31	54	33	57	48	71	73	75	1	1	2	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	2	3	2	3	1	1	2	1	1	2	1	1	2	2	2	1	2	1	1	2	1	2	2	3	1	2	1	1	1	1	1	1	2	3	2	2	2	2	2	1	2	1	1	1	1	2	2	1	7	3	7	1	5	1	1	2
22000	-456.951709118981171	-463.807197069940571	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582688553893288	5	2	5	5	3	6	9	7	9	10	11	11	11	13	13	15	14	16	15	12	14	13	16	15	15	14	17	16	18	16	17	18	19	20	20	19	21	21	20	19	21	20	22	21	23	23	23	23	24	23	23	23	25	25	25	27	27	25	26	26	28	25	27	29	28	28	29	29	31	30	32	29	33	34	35	38	2	0	5	5	2	5	8	3	3	6	9	9	9	9	11	15	3	25	13	10	22	10	16	11	13	20	15	26	15	10	20	30	26	27	30	29	33	16	28	15	36	30	16	27	44	35	29	33	48	42	38	0	50	51	51	45	37	50	49	50	54	37	50	58	62	48	54	54	48	61	69	57	72	65	73	75	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	3	1	2	1	1	2	1	1	2	1	2	1	4	3	2	2	2	1	2	1	1	3	1	2	1	2	3	3	1	2	2	3	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	2	3	2	2	3	1	1	1	2	3	1	2
