step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40
63500	-231.077988947205910	-237.933476898165281	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.785887764628621	0	2	4	5	6	6	7	5	6	8	7	8	9	9	10	12	12	12	10	9	8	11	12	16	12	15	15	13	14	14	15	13	14	16	18	17	17	19	19	19	0	1	2	1	3	4	8	3	3	5	9	4	12	12	10	15	13	15	13	21	9	14	22	13	11	20	16	12	16	15	8	18	32	30	36	23	28	36	36	30	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	4	3	2	1	2	1	1	3	1	1	1	1	4	2	1	2	4
64000	-209.982302021602038	-216.837789972561410	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640275490567807	0	2	4	4	6	6	6	7	7	8	8	8	10	11	10	13	11	11	11	10	10	11	12	15	14	16	14	11	15	14	14	13	15	17	16	18	16	19	19	18	0	1	2	2	3	2	3	4	2	5	2	5	12	12	10	21	15	15	13	10	10	12	15	14	9	23	32	13	8	16	23	17	30	14	15	33	31	40	35	35	1	2	1	1	1	2	1	2	1	1	3	1	2	2	1	2	1	1	1	1	1	2	1	2	3	1	1	1	6	1	1	1	1	3	3	2	1	1	1	2
64500	-200.368029799165868	-207.223517750125239	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697171236599934	0	3	4	3	5	6	6	6	8	7	7	8	9	10	10	11	13	12	11	9	10	11	12	14	14	15	14	14	15	13	12	15	12	17	18	17	18	19	19	19	0	1	2	1	4	4	3	4	8	3	5	5	12	13	9	10	18	21	13	7	10	14	14	19	14	25	9	22	18	15	15	27	20	26	29	30	20	36	36	36	1	2	1	2	1	1	2	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	2	2	1	3	1	2	1	1	1	2	1	2	2	4	1	1	1
65000	-195.162144924701778	-202.017632875661150	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.743860564837072	0	2	4	4	5	6	6	7	6	8	8	8	9	11	9	13	11	12	10	10	9	12	13	16	15	13	14	13	14	15	15	15	16	17	17	17	17	18	17	20	0	1	1	2	3	3	3	3	2	7	4	8	12	13	7	17	15	17	13	10	10	14	19	12	28	10	17	22	21	29	29	17	25	27	29	30	30	30	30	38	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	4	1	2	2	1	2	1	1	2	1	1	1	2	1	2	1	1
65500	-211.781175602815949	-218.636663553775321	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664738576748906	0	1	5	5	6	5	6	3	7	7	9	7	9	10	10	11	12	11	10	11	9	9	12	14	12	15	14	13	13	14	14	14	16	17	18	16	16	19	18	20	0	1	8	8	3	8	3	2	6	5	9	4	12	22	10	3	16	15	13	10	5	12	9	16	21	15	15	12	16	17	25	16	27	19	29	30	27	36	30	38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	2	2	2	2	2	3	2	1	2	2	1	3	2	1	1	1	1	1
66000	-179.662532278507200	-186.518020229466572	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.740835546837995	0	2	5	4	6	6	7	6	8	8	8	9	7	11	10	12	13	10	9	11	11	11	12	15	14	15	13	13	14	15	13	13	16	17	18	16	15	16	19	19	0	1	4	2	4	4	3	3	5	8	5	13	4	12	9	10	23	19	13	9	10	12	9	17	14	16	8	22	16	29	16	23	31	37	27	30	31	29	35	30	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	1	1	1	1	2
66500	-216.443376600034469	-223.298864550993841	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713134342739090	1	3	4	4	7	5	3	7	6	5	8	10	9	10	9	9	13	12	11	10	10	11	12	15	13	16	14	13	14	14	14	14	15	18	18	17	17	15	18	17	0	1	2	2	3	2	1	3	3	3	2	13	5	13	7	10	8	12	13	10	5	13	14	25	14	29	21	22	16	20	21	21	20	38	15	30	18	17	38	38	1	1	1	1	2	1	1	1	1	1	3	1	1	1	2	1	3	1	1	2	2	1	1	1	2	1	2	1	2	1	2	3	2	1	5	2	3	1	2	1
67000	-224.922376286406148	-231.777864237365520	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666244179089868	1	2	4	5	6	6	7	6	7	7	8	9	7	10	10	13	13	12	10	10	9	12	12	16	14	15	14	14	14	14	12	13	14	18	19	18	17	18	19	20	0	1	1	1	2	2	8	3	4	3	5	5	2	13	21	21	22	19	13	10	9	19	13	18	18	20	15	17	10	9	4	15	32	37	21	30	26	29	36	25	1	1	1	2	1	2	1	1	1	1	1	1	3	2	1	2	1	1	2	1	1	1	2	1	2	3	1	1	4	3	3	1	1	1	5	3	1	1	1	3
67500	-205.967715170546029	-212.823203121505401	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679049814142416	0	2	3	4	5	6	6	5	8	7	7	8	9	10	9	12	12	10	11	9	11	12	11	15	14	15	15	13	14	14	15	14	15	16	19	16	17	18	19	20	0	1	1	3	3	4	8	3	4	3	4	1	9	13	7	18	11	10	13	10	15	14	15	17	17	23	32	14	21	23	21	21	16	18	29	30	7	30	37	38	1	1	1	1	1	1	1	1	3	2	2	2	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	3	1	5	1	1	1
68000	-191.114931055753175	-197.970419006712547	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.749586381222784	0	3	2	4	7	5	5	5	7	7	8	10	9	10	9	12	13	11	11	10	10	11	12	15	14	14	13	14	14	15	14	14	16	19	17	17	16	18	17	19	0	3	1	3	7	2	2	2	4	7	9	4	9	13	10	21	22	9	13	15	15	14	14	12	22	20	21	17	27	9	21	7	29	36	30	30	32	29	30	33	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	1	1	2	2	4	1	1	1	1	1	1	1	1
68500	-173.703397301689506	-180.558885252648878	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.817392612839687	0	2	5	5	6	5	6	7	7	8	8	10	9	10	11	12	12	11	10	11	10	11	11	15	14	16	14	14	14	14	15	14	16	19	17	16	18	15	18	19	0	1	2	2	3	2	3	3	4	8	4	13	4	13	10	10	21	10	13	5	10	14	19	13	23	16	20	22	16	15	15	10	30	37	29	30	26	30	33	38	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	3	1	1	1	2	1	2	1	2	1	1	1	3	1	1	1	1	1	1	1	2
69000	-193.915723650441919	-200.771211601401291	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.758410437314302	1	3	4	4	7	4	6	7	8	7	8	10	9	11	10	12	12	11	10	11	10	12	12	15	13	15	13	13	14	15	13	14	15	19	17	17	18	18	19	17	0	1	2	2	7	2	4	7	8	7	4	5	5	12	9	18	19	21	13	9	10	13	12	17	18	20	18	22	15	31	16	15	12	38	29	30	18	40	35	30	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	3	1	2	1	3	1	1	1
69500	-206.397573034708302	-213.253060985667673	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733106550907765	0	3	5	2	7	6	7	7	7	7	8	8	9	11	9	11	11	11	10	10	10	12	13	16	15	15	13	13	14	14	14	13	15	17	19	16	17	18	19	17	0	1	4	1	4	4	2	3	3	3	4	9	12	13	10	15	8	21	13	9	15	14	16	13	14	23	17	11	21	27	20	17	28	36	16	31	36	34	37	30	1	1	1	1	2	2	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	2	1	2	1	1	1	4	2	1	1	1	1
70000	-205.151133070829275	-212.006621021788646	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530050076995708	0	2	4	4	7	5	6	5	8	7	8	10	9	7	11	12	13	10	11	10	11	11	12	16	15	16	14	13	15	15	13	14	15	19	19	17	17	18	17	19	0	1	2	2	3	4	3	3	7	7	14	14	14	2	9	10	21	13	13	9	9	14	12	18	17	8	16	14	21	16	10	15	9	29	38	30	21	30	17	36	1	1	1	2	2	1	1	1	1	1	1	1	1	3	2	2	2	1	1	1	1	2	1	2	1	3	1	3	2	2	3	1	4	2	1	1	2	2	2	1
70500	-201.510121425885018	-208.365609376844390	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731988636033091	1	2	4	5	7	5	6	7	8	8	9	9	9	8	10	12	13	10	10	9	11	11	12	15	14	15	13	13	13	15	15	14	15	18	18	16	17	18	19	18	0	1	2	3	6	2	3	7	4	5	5	14	14	5	10	15	20	12	13	5	10	18	15	17	27	23	10	22	21	9	27	23	17	27	33	30	18	9	35	30	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	2	1	3	3	1	1
71000	-184.508090686980580	-191.363578637939952	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.808313031353791	1	3	5	4	7	6	6	5	7	7	9	9	8	10	10	10	13	12	10	9	10	11	12	15	14	16	14	14	15	14	15	15	15	18	18	17	17	17	17	19	0	1	2	2	8	4	8	2	2	8	9	13	9	12	5	5	18	21	13	9	5	13	16	19	18	20	9	14	16	15	25	17	11	26	26	29	25	29	30	30	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	4	4	1	2	2	1	1	2	1	1	1	1	1	1	2
71500	-178.917772138101270	-185.773260089060642	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.911207532953182	1	2	5	4	5	6	6	7	7	8	6	10	8	10	11	12	10	11	11	10	10	12	12	13	13	14	14	12	13	14	14	14	14	17	17	17	17	18	16	19	0	1	2	2	2	5	4	3	7	6	4	13	11	13	21	15	7	20	13	7	9	12	17	19	15	16	25	14	18	29	29	16	29	31	31	30	32	34	30	38	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72000	-181.938492945903761	-188.793980896863133	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636506925752310	0	2	4	3	6	5	7	5	7	7	8	8	9	10	10	11	13	11	10	10	9	11	13	15	15	14	13	13	15	14	14	14	15	19	18	16	17	17	19	18	0	1	4	2	4	4	8	3	3	8	5	5	5	13	21	21	20	13	12	10	10	13	6	18	27	20	20	22	16	20	27	16	30	38	31	30	29	27	38	38	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	3	2	1	3	2	1	2	1	1	1	1	1	2	1	1	1	1	1
72500	-191.663439610621026	-198.518927561580398	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.920474473738081	1	3	4	4	7	4	5	6	6	7	7	9	10	11	9	12	13	11	8	11	11	11	12	15	14	14	14	14	15	14	15	14	16	17	18	17	17	18	16	16	0	1	2	2	4	2	3	3	4	8	2	19	19	13	10	20	22	15	4	15	15	12	9	23	23	20	23	22	25	23	16	17	30	26	33	29	29	40	30	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
73000	-216.363941690051973	-223.219429641011345	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565665165957428	0	2	4	4	6	7	6	5	8	8	8	10	8	11	10	13	12	11	10	10	10	12	12	15	14	14	15	13	14	14	13	14	14	18	16	18	17	18	18	19	0	1	2	1	4	5	8	3	8	8	5	13	5	13	9	7	19	15	13	10	10	13	10	18	23	20	15	22	16	16	15	9	17	30	32	32	24	23	9	29	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	5	1	1	1	1	1	2	2	2	1	2	2	1	1	1	2	3	1	2	1	2	1	5	3	3
73500	-226.904129152163335	-233.759617103122707	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702691443966151	0	3	5	4	7	7	6	7	7	7	7	9	10	9	10	12	12	12	11	10	10	11	11	15	13	14	13	14	13	14	13	15	15	19	19	17	16	19	18	20	0	1	2	2	4	4	3	3	3	4	2	9	14	9	7	21	10	20	13	8	10	14	13	19	22	21	15	17	10	18	15	15	30	39	33	30	23	37	37	38	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	3	1	1	2	1	1	1	3	1	2	2	1	2	1	1	2	1	1	3	1	2	2	1	1
74000	-199.248800991682259	-206.104288942641631	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733878420936003	0	2	4	5	7	7	7	6	7	8	7	8	10	10	11	10	13	12	11	10	9	12	12	15	14	15	14	14	14	14	15	14	15	18	17	17	17	18	17	20	0	1	2	1	3	3	8	3	4	8	2	4	12	12	9	10	23	11	12	3	7	14	21	13	11	15	16	22	16	18	23	21	17	36	31	30	28	36	30	38	1	1	1	2	2	2	1	1	1	1	2	1	1	1	2	2	1	2	2	3	1	1	1	3	3	2	2	1	2	1	1	2	1	1	1	1	1	1	1	1
74500	-203.818012830745886	-210.673500781705258	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.815062666529464	0	2	4	4	6	7	7	5	7	7	7	9	7	10	10	12	13	9	8	11	9	11	13	15	13	15	13	13	14	14	14	14	16	18	17	18	16	17	17	18	0	1	2	2	4	2	8	3	5	8	4	13	4	18	21	21	22	13	9	21	9	18	22	23	18	27	20	22	21	21	15	16	24	39	29	30	32	29	37	25	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	1	1	2	2	1	2	1	2
75000	-197.343322153501873	-204.198810104461245	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741295503939492	-1	1	4	5	6	4	5	6	7	7	9	10	8	10	10	12	12	11	10	11	10	11	12	15	13	15	13	13	14	14	15	14	16	18	16	18	17	17	18	20	0	1	2	6	3	2	6	7	7	7	13	13	9	13	10	21	18	5	13	15	10	14	14	13	16	18	17	22	21	5	16	21	31	35	29	15	32	30	30	34	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	3	2	1	1	1	1	3	1	1	2	1
75500	-202.091105254088689	-208.946593205048060	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715100497945560	0	3	5	5	6	6	6	7	7	7	8	9	9	10	9	12	13	11	10	10	11	11	13	16	13	15	14	12	15	14	12	14	15	18	19	18	16	17	18	19	0	1	2	2	2	2	2	3	3	3	4	4	11	12	9	9	14	13	12	7	15	14	22	18	28	16	15	14	27	20	15	17	32	24	30	29	32	30	38	30	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	1	1	3	1	1	1	1	3	1	1	2	1	2
76000	-232.746695179694115	-239.602183130653486	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585907528221718	0	3	4	5	6	5	7	6	7	7	7	10	9	10	9	12	11	11	11	11	10	12	12	14	14	15	14	14	13	14	13	15	15	17	17	16	16	15	18	19	0	1	1	2	3	1	3	3	3	5	4	4	4	6	7	5	14	10	13	10	15	14	20	17	18	23	21	12	21	29	5	27	29	31	29	29	25	13	30	38	1	1	2	1	1	2	1	1	2	1	1	3	3	2	1	3	1	1	1	1	1	2	1	2	1	2	2	2	1	1	3	1	2	2	3	1	1	2	2	2
76500	-224.006917630673343	-230.862405581632714	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717619562094509	0	3	4	4	6	6	6	5	7	8	9	9	9	11	11	12	12	11	11	10	10	10	12	14	14	14	14	14	15	15	13	13	15	18	17	17	16	17	16	19	0	1	2	1	3	2	3	3	8	8	5	4	2	13	9	21	11	10	12	10	10	12	22	5	20	10	16	18	16	31	10	15	15	30	33	30	16	33	30	33	1	2	1	2	1	2	1	1	1	1	1	2	3	2	2	1	1	1	1	1	1	1	1	5	2	2	1	1	2	2	3	1	2	1	1	1	2	1	1	1
77000	-167.623196449178266	-174.478684400137638	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.827091420752103	0	2	4	5	7	6	6	6	8	8	9	10	9	10	11	12	12	10	10	11	10	12	12	16	14	16	14	13	14	15	13	15	15	17	17	17	16	18	18	19	0	1	2	2	1	2	3	3	6	7	5	13	5	13	10	15	15	10	13	10	10	14	14	14	22	20	15	23	17	29	15	27	13	29	17	30	27	30	30	30	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1
77500	-225.766641262270610	-232.622129213229982	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699596210844202	1	3	4	5	6	5	7	6	8	7	9	8	9	10	10	12	13	11	10	9	11	12	11	15	11	15	15	13	15	12	15	14	15	18	19	16	18	17	17	19	0	1	2	2	3	2	4	3	8	4	12	4	4	4	20	15	14	13	13	10	7	25	14	19	13	9	17	23	30	21	21	21	25	26	29	21	26	32	17	38	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	2	1	1	3	1	2	1	1	1	1	1	1	1	1	2	3	1	2	2	1
78000	-188.101106842048750	-194.956594793008122	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.762732932641607	0	2	5	4	6	6	6	4	8	7	9	9	8	11	10	12	12	10	11	10	11	11	12	16	13	15	13	14	13	15	15	14	15	19	18	17	16	19	17	20	0	1	8	2	1	4	3	1	7	7	5	13	2	13	9	15	19	9	12	9	10	13	15	17	21	20	21	22	21	18	10	15	32	26	29	30	30	36	30	35	1	1	1	1	3	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	2	2	1	2	1	2	1	2	1	2	2	2	1	1	2	1	1	1	1	1
78500	-211.678806501445905	-218.534294452405277	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645802262013050	0	2	3	4	5	7	6	7	8	8	7	8	9	10	10	13	13	10	9	10	11	10	12	15	14	15	13	13	14	14	11	14	15	19	17	17	17	18	19	19	0	1	2	2	2	4	4	7	8	3	5	4	12	12	9	21	12	12	12	9	15	12	31	17	14	29	15	22	15	31	3	20	27	37	29	30	26	23	15	33	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	3	1	1	1	1	2	1	1	2	1	1	1	2	1	4	2	1	2	1	2	1	3	3	2
79000	-241.520534814062898	-248.376022765022270	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611408376665245	0	1	5	4	7	6	6	6	7	7	7	10	9	8	9	12	12	11	10	10	11	10	13	16	14	16	12	13	14	11	14	13	15	17	18	17	16	18	16	18	0	1	2	1	6	1	3	4	6	3	4	14	14	4	10	21	22	20	13	15	15	14	21	13	28	15	18	22	15	3	8	3	17	33	25	16	33	23	30	39	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	4	1	1	2	2	6	3	2	2	3	2	1	4	3	1
79500	-216.587391232372994	-223.442879183332366	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.750914191177369	0	3	5	4	7	5	5	6	8	7	9	8	10	10	10	12	10	11	11	9	11	11	12	16	14	12	13	13	14	14	14	15	15	17	16	16	17	17	17	19	0	1	2	2	8	2	4	4	7	7	5	4	3	12	5	15	5	20	13	10	9	14	14	25	18	17	16	22	20	21	15	31	31	36	16	29	32	25	29	38	1	1	2	1	1	1	1	1	1	2	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	2	1	1	1	1	1
80000	-199.287497255703414	-206.142985206662786	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.705067681404936	0	2	5	3	7	5	6	7	7	7	9	8	10	9	10	12	12	12	11	11	9	10	12	14	13	16	13	13	11	14	14	13	15	18	18	15	18	18	18	20	0	1	2	1	6	4	3	3	6	7	12	4	14	12	10	21	8	15	13	21	10	12	13	13	13	17	10	14	9	8	16	21	31	28	33	30	31	36	30	38	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	2	4	1	2	1	2	1	1	2	1	2	1
80500	-220.427281789280073	-227.282769740239445	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.751080777993466	1	2	4	4	6	6	5	5	7	7	9	9	8	10	9	12	12	11	9	11	10	12	11	14	14	15	14	13	13	14	13	14	15	18	19	17	16	17	18	19	0	1	2	2	8	1	3	4	3	7	9	13	4	13	10	3	14	15	13	15	10	23	19	18	16	31	16	18	21	29	4	18	28	36	27	30	23	25	25	38	1	1	1	1	1	2	1	1	2	1	2	1	3	1	1	4	1	1	1	1	2	1	1	2	1	2	1	1	1	1	3	1	1	1	3	1	2	2	1	1
81000	-203.240876043463061	-210.096363994422433	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.761968993107780	0	2	3	4	7	6	6	6	7	8	8	10	8	11	11	13	12	11	10	10	10	11	12	15	14	16	14	14	14	12	15	15	14	18	17	17	16	18	19	19	0	1	2	1	6	2	3	4	6	9	4	13	4	12	10	21	11	11	13	10	10	13	20	22	30	27	21	22	20	10	21	23	16	28	31	25	28	25	38	36	1	1	1	3	1	1	1	1	1	1	2	1	3	1	2	1	2	1	1	1	1	2	2	2	1	2	1	1	3	2	2	1	1	1	1	1	1	2	1	1
81500	-220.503170951412812	-227.358658902372184	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.507828576626706	-1	3	4	5	7	5	5	6	8	7	9	9	9	10	11	12	13	11	11	9	11	12	12	14	14	15	15	14	14	14	15	14	13	19	18	16	17	15	17	18	0	1	2	2	7	2	3	3	6	8	4	4	4	13	10	21	21	11	13	10	10	14	3	9	16	10	9	33	21	23	16	21	18	30	15	30	33	30	21	38	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	3	2	1	5	3	1	2	1	2	1	1	2	3	1	2	1	4	2
82000	-187.388055196920732	-194.243543147880104	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.729039448283561	0	3	5	3	6	5	6	5	7	8	9	10	9	10	10	12	13	12	10	11	11	12	12	15	15	13	14	13	15	15	14	15	14	17	19	17	16	17	17	19	0	1	4	1	6	1	3	2	6	7	9	13	9	13	10	15	18	11	13	8	10	14	14	19	26	20	10	23	16	17	7	16	18	30	29	30	32	30	30	30	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	3	1	1	2	1	1	1	3	1	1	1	2	1	1	1	1	2
82500	-211.213809360801633	-218.069297311761005	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624908861091291	0	2	4	5	6	6	7	6	7	7	7	9	9	10	9	12	12	9	11	10	10	12	10	14	12	12	15	14	14	14	14	13	15	18	19	17	17	18	18	18	0	1	2	3	4	4	4	3	8	8	5	9	9	12	7	21	14	6	13	7	4	14	10	13	21	20	32	22	23	15	15	23	17	33	40	16	19	27	29	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	2	3	3	2	1	1	1	2	2	1	2	2
83000	-222.069835537026108	-228.925323487985480	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.738636013159655	-1	3	4	5	7	6	6	5	8	8	8	10	9	10	11	11	12	10	11	10	10	10	11	14	14	14	14	13	13	14	13	13	15	18	18	18	18	17	17	19	0	1	2	1	4	4	4	3	6	7	2	13	5	11	10	9	19	6	13	5	10	11	10	14	28	20	21	14	15	15	20	5	25	24	29	30	26	26	30	35	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	2	2	1	2	3	2	1	2	2	1	2	1	1	1
83500	-207.347940917307966	-214.203428868267338	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.794976694759716	1	3	4	4	7	6	6	5	7	7	6	10	9	9	11	12	12	11	11	9	11	11	13	15	15	16	15	14	13	14	15	14	13	18	17	17	17	18	19	19	0	1	2	1	8	4	3	4	8	8	2	13	5	11	20	10	10	5	13	10	3	14	22	23	9	32	16	17	17	15	16	18	15	37	26	30	30	30	36	30	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	3	2	1	1	3	1	1	1	3	2	2	1	1	1	1	2	1	1	1	1	1	2	1	3
84000	-212.523512973030478	-219.379000923989850	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.829343679331937	-1	2	4	5	6	6	7	6	8	7	9	10	9	10	11	11	12	11	10	11	10	11	12	16	14	15	14	13	13	14	12	13	15	17	16	17	16	18	19	19	0	1	2	3	3	2	8	4	5	8	4	13	4	9	9	9	22	9	13	21	9	14	12	18	23	17	16	17	31	29	21	23	29	26	29	33	30	30	33	30	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2
84500	-188.184294304558591	-195.039782255517963	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739110274236368	1	2	4	4	6	5	6	6	7	8	8	10	7	10	11	11	12	12	10	11	10	11	13	16	14	15	14	12	15	13	13	14	15	18	19	18	16	17	19	19	0	1	1	2	3	4	3	3	4	3	4	13	4	13	9	10	22	12	13	10	10	13	20	12	12	20	16	14	15	15	15	16	30	37	27	33	27	29	38	38	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	2	1	3	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1
