step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109
50500	-900.168770423256660	-898.631943027756733	-1.536827395499903	0.000282879574840	0.000076777475318	0.271413994318105	0.414298074673954	1	4	5	3	3	3	5	6	5	3	5	5	5	6	7	7	5	8	7	8	9	7	8	8	6	8	10	9	7	11	9	11	10	9	8	12	14	11	13	11	10	11	10	12	12	12	13	11	13	13	12	14	13	13	13	14	15	12	13	15	14	14	16	16	16	17	17	18	16	17	17	17	20	19	18	18	19	19	20	21	18	22	24	21	23	22	24	22	24	25	23	26	24	27	26	26	25	26	26	28	26	27	29	29	30	29	32	30	34	0	4	1	0	1	1	6	4	4	1	10	10	10	2	3	17	6	9	17	29	10	4	16	9	2	9	21	6	5	18	29	20	5	19	5	22	44	17	21	27	11	9	0	19	25	12	26	35	46	41	28	36	13	28	26	40	55	10	19	21	27	31	34	43	28	38	56	64	11	51	29	41	36	65	44	65	62	33	66	63	23	64	78	75	73	37	86	60	88	60	75	60	68	74	79	62	73	85	89	92	80	89	102	88	54	60	103	91	47	1	1	3	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	2	1	1	1	3	2	2	1	2	2	2	2	2	1	2	2	1	2	4	1	3	4	3	2	3	1	2	2	1	4	3	2	2	1	5	2	3	3	3	4	3	3	3	1	1	4	2	6	4	4	2	4	1	2	4	2	3	5	4	2	2	2	4	1	3	1	5	2	5	3	3	3	7	2	2	2	1	2	2	1	3	7	6	1	3	12
51000	-837.803401202267992	-836.259743754247552	-1.543657448020485	0.000232740388280	0.000062275018831	0.267572892228968	0.431808907490069	1	4	5	2	5	3	5	4	4	5	4	5	7	6	6	7	7	8	7	7	7	9	9	9	8	10	10	10	7	10	10	11	10	9	10	11	15	10	11	11	10	12	10	12	12	11	13	12	12	12	13	13	14	12	12	14	14	14	13	15	11	15	15	17	16	16	17	16	16	17	17	18	19	21	18	18	19	19	21	22	20	21	23	21	22	21	23	22	25	23	25	25	23	27	26	25	25	25	28	28	28	27	29	29	30	29	31	29	33	0	1	1	0	2	1	1	4	4	2	6	2	3	6	4	1	1	15	1	10	1	29	6	4	2	21	23	29	1	8	17	29	9	5	2	28	28	34	29	19	10	30	0	15	21	19	21	32	19	30	21	36	34	19	19	5	55	38	19	38	3	34	61	26	22	1	58	59	41	52	28	62	3	65	28	37	63	62	58	76	32	60	63	66	37	14	59	16	62	52	71	70	79	72	76	59	83	66	98	97	90	75	90	78	90	76	96	66	90	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	4	3	1	3	1	3	2	2	3	2	1	1	1	3	4	1	2	2	3	3	1	3	1	2	3	2	2	1	3	2	2	4	1	2	1	3	1	3	3	2	4	1	3	2	3	3	3	2	3	2	6	2	1	3	2	5	2	7	2	4	1	2	2	4	1	6	3	3	3	3	6	4	11	5	6	3	5	1	4	5	6	1	4	2	1	2	3	3	5	4	8	2	6	3
51500	-782.464833465409129	-781.007281405897515	-1.457552059511651	0.000299104282895	0.000098348734317	0.328810852741499	0.504726645250393	2	4	4	2	3	3	5	4	5	5	6	4	6	5	7	8	7	8	7	10	7	8	7	7	9	10	9	10	8	10	10	10	10	11	9	12	15	12	12	11	9	10	9	12	12	12	14	12	12	13	12	13	14	13	13	14	14	14	11	15	14	16	15	16	17	16	18	18	16	17	17	17	21	22	18	19	19	19	21	23	20	21	24	22	24	22	21	23	24	24	24	24	25	27	26	24	25	25	27	28	28	28	29	29	30	30	33	32	32	0	1	1	0	1	1	3	4	4	1	6	1	3	6	9	7	3	24	13	29	7	15	7	8	19	27	23	29	7	17	16	27	24	10	9	35	61	31	23	41	2	4	0	32	41	35	59	15	29	51	35	14	50	59	16	41	38	49	17	55	28	58	47	29	49	19	40	55	55	63	25	66	60	48	61	62	66	40	53	86	40	66	49	75	68	26	62	73	54	75	54	38	88	77	73	47	88	77	93	97	94	83	88	99	74	85	99	102	104	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	1	1	3	1	2	2	1	1	2	1	2	2	2	1	1	4	1	1	2	2	1	1	2	1	2	1	1	4	3	6	4	2	2	1	4	1	3	4	3	1	1	3	2	1	6	2	4	2	4	5	1	1	4	3	5	8	2	5	2	4	1	4	1	1	1	2	3	1	4	3	3	2	2
52000	-758.262982347454681	-756.620254412497957	-1.642727934956776	0.000262630041013	0.000058537674386	0.222890245762822	0.394997239439251	2	3	5	2	4	4	5	5	4	5	6	5	6	6	7	7	6	8	7	8	7	9	8	8	9	9	11	10	8	10	10	10	10	10	9	10	14	11	12	9	10	12	8	13	12	12	12	12	12	13	13	14	14	14	13	15	14	13	13	13	15	14	15	16	14	16	17	17	17	16	17	18	20	21	20	19	18	20	19	20	19	21	22	21	24	23	25	22	24	25	25	25	24	27	25	25	25	25	26	29	25	27	28	30	30	29	33	31	34	0	4	1	0	1	1	1	2	2	1	7	5	1	4	6	12	10	9	5	1	7	15	19	14	15	16	26	29	12	8	11	26	9	3	20	5	51	17	41	29	23	18	0	7	1	41	17	7	29	31	28	11	25	19	25	25	23	25	31	41	20	20	53	50	25	55	47	59	23	41	55	64	72	64	11	61	60	69	64	59	70	76	38	27	44	65	72	68	75	34	65	88	79	75	82	78	70	88	86	83	93	65	75	47	106	89	105	95	89	1	1	2	1	1	1	2	1	1	2	1	1	2	2	1	1	1	2	1	3	1	1	1	1	2	1	2	1	2	4	2	1	3	2	1	4	1	2	1	1	1	2	1	4	6	1	3	4	2	2	2	5	2	5	2	4	2	1	1	2	3	3	1	2	2	2	2	2	5	4	2	2	1	3	8	2	3	1	1	3	3	1	5	5	5	4	3	3	2	10	6	3	2	5	2	2	4	1	2	3	1	7	3	8	1	2	1	3	5
52500	-732.972643367369301	-731.510000647181982	-1.462642720187320	0.000221803163258	0.000071897044998	0.324147969494948	0.475762241523993	1	3	4	3	5	3	5	6	4	5	5	6	6	6	7	7	6	8	6	9	7	9	7	9	8	10	9	10	8	10	10	11	9	11	10	11	15	12	12	11	10	11	10	13	12	12	12	11	10	12	13	15	13	14	13	14	14	12	14	14	14	15	12	15	15	17	17	16	17	16	17	18	21	20	19	18	19	19	22	21	19	21	24	20	23	20	23	22	25	24	25	24	24	27	27	26	26	25	27	28	28	27	27	29	29	28	31	32	34	0	1	1	0	2	1	1	4	4	1	6	1	3	4	2	2	10	9	3	16	11	8	6	18	2	3	29	21	23	24	17	6	9	19	13	33	15	34	27	20	25	9	0	12	49	25	10	14	13	30	27	44	41	35	45	63	23	35	34	32	41	58	35	60	40	45	54	44	6	57	40	64	44	72	44	61	72	60	76	66	49	59	79	47	73	65	80	80	67	74	90	59	88	90	54	90	73	83	93	93	85	80	98	90	96	96	106	104	105	1	1	1	1	1	1	3	2	1	2	1	2	1	2	3	2	1	2	2	1	1	2	2	1	1	3	1	1	1	1	2	5	2	2	2	1	4	1	1	1	2	3	1	2	1	1	4	1	1	1	2	1	2	1	1	1	4	1	2	2	2	1	1	1	2	3	1	2	6	1	3	1	3	1	3	2	1	3	2	2	3	4	1	3	1	3	1	1	4	2	1	4	1	1	4	1	3	1	1	2	2	4	1	2	1	1	2	2	3
53000	-665.088018141526277	-663.600638284015190	-1.487379857511112	0.000226654594988	0.000068859605069	0.303808555358771	0.523874882056554	2	4	3	3	5	4	4	5	4	5	5	4	5	4	6	8	6	6	6	9	8	9	7	8	7	10	10	10	8	10	11	10	10	11	9	11	14	11	13	10	10	12	9	13	12	12	13	11	12	13	13	14	14	12	12	15	14	13	13	15	13	14	14	16	16	17	17	18	17	17	18	18	20	18	19	17	19	18	22	22	20	22	23	21	23	22	23	23	25	25	22	26	25	27	25	26	26	25	26	29	27	28	28	29	29	30	33	32	33	0	4	1	0	4	1	1	4	4	1	14	3	3	3	14	7	9	9	3	12	25	25	11	5	19	16	29	16	7	9	20	25	24	41	6	16	27	26	48	16	20	18	0	38	27	27	36	3	20	38	13	46	44	36	22	25	29	7	54	44	13	54	36	51	63	22	59	70	63	45	39	58	58	53	66	62	57	57	27	74	66	70	84	55	73	65	79	73	56	54	81	82	86	95	87	79	98	85	82	98	93	99	97	99	96	104	102	105	105	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	4	1	1	1	1	3	2	2	1	1	1	1	3	1	1	1	1	1	4	2	1	4	1	1	1	1	4	2	4	1	1	4	1	1	1	1	3	2	1	2	3	3	3	3	1	1	1	2	1	5	2	2	3	1	4	1	4	1	2	5	7	1	2	2	1	1	2	1	1	2	2	1	2	1	1	2	1	2	2	1
53500	-788.085095602072215	-786.584709447541627	-1.500386154530627	0.000271473347966	0.000079916344329	0.294380074244425	0.466123303391788	1	3	5	3	5	4	4	6	5	6	6	3	6	5	7	7	7	9	5	9	8	8	8	8	8	9	9	10	8	10	11	11	8	8	7	11	15	11	10	11	10	11	9	12	13	11	13	11	11	14	13	13	14	13	13	13	11	13	14	15	13	15	14	16	15	14	16	17	17	16	18	16	20	20	17	18	19	19	22	21	21	21	24	20	23	23	25	23	23	24	23	25	24	28	27	26	26	25	25	29	27	27	29	29	30	29	32	31	33	0	1	12	0	1	1	12	4	4	7	2	1	2	12	14	19	4	9	12	16	10	13	19	8	15	8	6	13	11	9	39	21	9	2	3	39	52	35	27	39	16	9	0	25	41	25	2	34	19	61	13	23	56	38	57	48	16	41	34	49	2	10	20	28	45	20	60	62	57	4	55	48	64	16	28	52	38	44	70	84	16	37	75	45	80	69	54	62	59	89	76	93	74	88	99	87	89	89	85	87	89	89	99	95	95	95	97	95	96	1	1	1	1	3	2	1	1	1	1	2	2	2	1	1	1	2	2	1	1	1	2	2	1	1	1	2	2	1	3	1	1	2	2	1	1	1	3	1	1	1	4	1	1	2	2	5	2	4	1	4	3	1	1	1	1	2	1	3	4	5	4	3	3	1	2	1	1	3	6	1	3	2	6	4	3	5	5	3	1	7	3	3	3	1	4	5	3	3	1	3	1	2	3	2	1	2	2	1	2	2	2	1	2	2	1	4	2	5
54000	-851.183417673008762	-849.669323232142801	-1.514094440865965	0.000220363452440	0.000062848044122	0.285201758395422	0.430674708392988	2	4	4	2	3	4	5	4	5	5	5	4	7	5	6	5	6	8	7	8	9	7	7	9	8	6	11	9	8	10	10	10	10	10	10	11	15	12	13	9	10	11	11	13	13	13	13	12	11	14	13	15	15	14	11	13	15	13	13	15	15	16	15	16	15	17	17	17	14	16	15	15	19	21	16	19	20	20	20	23	17	21	24	21	22	22	24	22	24	24	25	26	24	27	24	26	27	25	28	29	28	28	29	30	30	29	31	32	34	0	1	1	0	1	1	1	4	4	1	5	1	2	1	8	1	12	8	2	22	10	8	6	9	2	6	12	19	3	24	11	12	18	2	7	28	69	21	28	18	1	33	0	49	19	12	25	20	14	35	23	36	44	41	3	1	49	22	48	58	45	46	6	60	45	50	47	53	28	71	41	56	54	51	27	45	52	81	43	74	2	70	53	76	56	23	85	77	77	82	84	54	77	62	59	54	91	80	97	92	82	79	80	101	102	54	77	78	82	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	2	1	1	4	2	1	2	1	2	4	1	2	1	2	3	1	4	2	1	1	1	2	1	4	1	1	1	2	4	3	4	2	2	3	2	1	2	3	3	3	2	1	1	1	2	5	1	1	2	3	1	3	1	3	1	2	6	2	3	2	2	3	1	8	2	3	2	5	8	1	2	2	2	2	5	1	7	6	7	1	2	1	2	3	3	4	1	1	5	6	5	5
54500	-756.454343083259346	-755.023731423394565	-1.430611659864741	0.000252893090071	0.000090332438377	0.357196150954780	0.439551297256173	1	3	3	0	5	3	5	6	3	5	5	5	6	6	7	7	6	8	7	10	7	8	9	7	7	10	11	10	9	10	10	8	11	10	8	11	13	12	10	12	10	10	7	10	13	13	14	10	12	14	12	14	14	14	12	14	13	12	12	15	13	15	15	17	15	16	18	17	17	16	18	18	20	21	19	18	19	20	21	23	19	21	24	21	23	23	24	21	24	24	24	25	25	28	24	26	26	26	27	29	27	27	28	31	31	29	33	31	33	0	1	1	0	6	1	1	4	4	3	6	2	2	10	5	13	3	9	10	3	10	11	13	9	17	9	29	22	7	22	22	25	18	25	6	10	12	20	29	20	17	8	0	32	7	25	20	35	16	44	20	42	55	34	13	59	38	41	23	19	41	56	50	57	51	25	66	34	29	36	39	47	72	70	61	53	67	67	53	88	55	67	75	55	88	45	31	60	73	73	88	90	80	101	73	72	89	82	70	98	97	87	97	90	62	92	108	73	106	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	2	3	1	1	2	3	1	2	1	1	3	1	1	1	2	3	2	3	3	2	1	1	2	2	1	1	4	3	2	1	2	2	1	2	1	1	3	1	1	1	1	4	2	1	1	1	2	5	2	4	3	2	3	2	1	3	3	2	1	1	2	1	3	1	2	3	1	4	10	3	3	2	2	1	1	1	2	3	1	2	5	2	1	2	1	4	5	2	1	5	2
55000	-799.852094013071337	-798.320951579324515	-1.531142433746774	0.000221055741694	0.000060726544289	0.274711454328515	0.506664845877596	1	3	5	3	5	4	3	5	5	5	6	5	7	5	7	7	6	7	6	9	8	9	7	8	8	10	7	10	8	9	11	10	11	11	10	12	15	12	11	11	9	11	11	12	12	11	13	11	13	14	12	14	15	14	13	14	14	13	13	15	14	15	16	16	16	17	17	16	15	17	17	18	20	19	17	18	19	18	22	23	19	20	25	20	24	21	24	22	24	24	24	26	25	27	25	26	27	25	28	29	28	27	30	30	30	27	32	31	31	0	1	2	0	4	1	1	4	4	1	2	7	10	7	1	19	14	9	2	23	14	29	10	9	17	18	10	22	2	9	26	6	18	22	30	24	23	21	20	20	25	18	0	34	40	13	34	22	36	51	22	45	44	36	36	25	46	46	27	25	22	61	57	28	11	52	37	25	40	49	27	67	54	71	56	53	63	75	82	48	20	62	82	17	88	52	84	73	60	56	66	41	88	96	59	82	83	85	106	95	87	79	98	99	82	87	94	94	99	1	1	1	1	1	1	1	1	1	2	2	1	1	1	3	1	1	2	2	1	2	1	1	2	1	1	1	1	2	3	1	3	2	1	1	1	5	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	3	1	1	4	3	3	1	1	3	4	2	1	3	1	2	6	1	3	1	1	1	2	1	1	6	3	2	2	7	1	3	3	1	4	6	3	7	1	1	4	2	1	1	1	2	2	2	2	1	4	2	3	1	1
55500	-806.791243879457738	-805.255850179224694	-1.535393700233079	0.000287902114671	0.000078377539985	0.272236763785466	0.563082222453471	1	4	3	3	5	2	3	5	4	6	5	5	6	5	6	6	5	7	4	9	8	8	8	7	6	10	10	9	8	9	9	10	11	10	9	10	15	11	13	12	9	11	9	12	13	12	14	11	10	13	13	14	15	12	11	13	14	14	13	16	13	14	16	15	16	16	18	17	16	17	15	19	20	21	18	18	19	20	21	21	19	22	23	20	24	21	24	21	25	23	24	23	24	27	27	26	24	26	27	29	27	28	28	30	29	29	32	32	32	0	6	1	0	9	1	1	4	4	19	6	3	19	7	17	3	3	4	3	25	6	5	13	9	17	13	29	29	11	8	21	23	17	28	5	23	17	25	28	49	10	24	0	2	38	2	34	41	29	31	22	61	46	21	29	48	44	22	55	47	20	56	71	42	40	45	47	58	52	63	61	59	58	65	55	59	69	81	63	28	53	72	60	49	76	71	58	47	82	76	92	82	86	83	89	88	92	74	97	82	87	85	98	90	88	95	37	106	95	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	3	1	1	2	1	1	1	1	2	1	1	1	2	1	1	3	1	2	1	4	3	2	1	1	1	1	5	1	3	2	2	1	2	4	1	2	2	2	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	2	2	3	3	3	3	2	1	2	5	2	2	4	5	2	3	3	3	2	3	1	1	1	2	1	3	1	2	1	4	1	1	1	4	3	1	8	2	3
56000	-756.405928482290619	-754.787212249818481	-1.618716232472101	0.000267032154536	0.000062001368178	0.232186900059654	0.434980633816380	2	4	5	2	4	3	4	5	4	5	5	4	7	5	6	7	7	7	6	9	9	7	7	9	8	8	10	10	8	9	11	9	9	11	9	11	14	11	12	12	9	12	9	12	12	12	13	11	12	14	12	14	14	14	14	13	14	13	14	14	14	15	15	15	16	15	17	17	14	16	18	18	19	21	19	17	19	18	21	22	20	21	24	21	22	22	24	22	25	25	25	25	24	27	24	23	26	26	27	27	27	27	29	30	31	29	30	32	33	0	1	1	0	1	1	1	4	4	1	12	1	3	2	2	7	8	9	5	2	11	11	10	8	19	15	25	19	7	4	29	23	15	41	16	19	27	21	13	32	10	33	0	35	23	32	21	10	35	46	22	36	13	31	11	10	1	48	47	41	45	55	20	23	10	39	65	30	49	42	56	2	64	75	55	36	60	53	69	72	66	60	38	21	59	39	67	73	82	87	82	96	80	97	36	82	76	88	95	88	93	85	88	94	96	96	89	94	104	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	2	1	1	4	2	1	1	3	2	4	1	1	3	1	1	2	2	1	3	1	2	2	1	2	2	2	2	2	2	1	2	2	4	2	5	5	7	1	1	2	1	1	4	4	6	2	1	3	1	2	2	8	2	1	3	3	2	4	3	2	2	2	6	5	5	4	4	1	2	1	1	1	1	1	5	1	5	2	1	3	1	3	3	1	3	3	2	3	1
56500	-785.873690538160076	-784.274682587933967	-1.599007950226143	0.000289317876311	0.000069567535477	0.240453636546456	0.460303863747038	2	4	4	2	5	3	5	6	4	6	5	5	5	6	7	8	6	7	7	7	9	7	9	7	8	8	9	10	8	11	11	10	10	12	8	12	14	12	12	11	10	11	10	11	12	9	12	12	12	14	12	13	14	13	12	14	14	13	14	14	15	15	15	16	16	14	17	17	17	17	18	19	20	22	19	18	19	20	21	23	20	20	24	21	22	23	24	22	25	24	24	24	24	26	24	25	27	26	27	28	28	27	30	29	30	30	32	32	33	0	1	1	0	3	1	3	9	4	13	6	6	1	3	5	22	12	9	5	7	1	10	10	9	12	14	13	23	22	4	26	29	17	7	10	17	39	26	14	33	25	18	0	41	22	10	22	35	12	36	13	31	44	27	16	41	49	41	35	31	1	44	3	37	49	7	62	17	23	8	23	54	21	78	29	35	69	71	71	82	31	62	71	69	69	27	62	82	79	75	81	47	86	90	77	77	89	85	95	73	85	87	92	90	98	86	105	105	105	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	3	1	1	4	2	1	3	4	1	3	1	2	2	1	1	2	1	1	2	2	3	3	4	1	3	1	2	2	3	3	1	1	3	1	7	2	5	2	3	4	1	6	4	4	2	5	3	1	7	5	1	1	2	1	4	3	3	2	2	7	4	2	2	3	2	7	1	1	2	2	1	2	1	2	3	1	3	3	2	4	1	1	1
57000	-777.729273470844419	-776.177872733725962	-1.551400737118421	0.000239767591971	0.000063147048078	0.263367736893172	0.475284223253940	1	4	3	2	5	3	6	5	4	4	4	5	5	6	6	7	6	8	6	8	8	8	8	8	8	8	10	11	9	10	11	11	11	11	8	10	13	12	12	12	11	11	10	9	12	12	13	12	12	14	13	14	14	13	11	14	13	13	14	15	13	15	15	16	15	17	17	18	14	15	18	18	18	21	20	17	19	20	20	22	19	21	24	19	24	22	25	22	21	22	25	26	25	27	24	26	24	25	27	28	27	26	29	30	31	28	30	33	32	0	4	1	0	11	1	3	4	4	1	6	3	3	11	3	3	9	9	1	12	7	14	19	9	12	12	23	35	14	24	27	27	9	25	19	12	18	44	25	30	44	9	0	22	27	35	44	44	55	54	19	34	20	26	16	26	41	31	38	37	15	44	37	69	46	65	25	59	25	53	51	31	59	25	27	65	59	81	63	89	61	73	89	70	77	51	78	77	68	82	79	25	50	91	89	90	88	82	73	87	46	97	96	34	85	73	102	109	106	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	3	1	2	2	2	1	1	1	2	3	1	1	2	1	1	1	1	4	3	1	2	2	2	2	1	1	2	1	1	1	2	2	2	1	1	3	2	3	5	2	2	1	1	1	1	3	3	1	1	2	1	3	2	3	1	3	3	2	6	5	1	2	1	3	1	3	2	2	2	4	5	3	1	1	1	2	8	6	1	1	3	1	3	3	1	6	1	2	6	4	5	2	1	2
57500	-758.253320652387401	-756.779701975473017	-1.473618676914402	0.000212175112724	0.000066768413636	0.314685416111826	0.475393465059075	2	3	4	1	4	3	5	5	4	5	4	4	6	4	7	7	7	9	7	9	8	9	8	8	8	9	11	11	8	11	9	10	10	12	10	12	15	10	12	11	10	10	9	12	11	12	14	12	13	11	12	15	15	14	12	14	15	13	13	16	14	15	15	16	15	15	17	17	14	16	17	16	21	21	18	19	19	19	20	22	20	22	24	19	23	22	25	23	24	25	23	25	23	26	25	27	26	25	27	29	27	27	29	31	29	30	31	33	33	0	4	1	0	4	1	1	4	2	1	6	1	14	1	10	7	14	9	10	15	17	5	12	8	13	17	41	29	13	33	15	6	9	31	13	43	18	31	32	23	3	8	0	26	26	19	34	50	6	38	28	59	40	41	7	3	7	10	40	41	55	13	45	54	69	45	59	50	22	61	56	28	67	63	61	59	71	23	59	38	20	67	74	56	56	56	89	73	67	40	81	62	75	91	73	82	88	88	95	99	79	90	97	79	96	67	88	96	95	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	3	1	1	1	2	2	2	1	1	1	1	1	1	1	2	3	1	2	2	2	1	1	2	3	2	1	2	2	2	1	1	3	1	1	1	1	2	3	4	6	5	1	3	1	3	2	1	1	3	2	3	2	1	2	3	3	4	2	2	1	6	3	6	5	2	2	2	4	4	1	1	2	6	1	4	2	1	2	2	2	1	2	2	3	1	1	5	1	5	4	2	4
58000	-747.387455735914386	-745.941282672719240	-1.446173063195130	0.000193508102999	0.000065785435941	0.339962176886349	0.549942141243788	0	4	4	1	5	3	3	6	5	6	5	5	5	6	6	7	6	9	6	7	8	8	9	9	9	8	9	10	7	10	10	10	10	11	9	11	15	10	12	11	10	11	9	13	12	11	12	11	12	13	12	14	13	14	12	15	14	13	14	16	14	16	16	15	17	15	18	17	16	15	17	18	21	19	19	18	18	20	22	20	21	22	22	21	23	22	25	22	24	25	24	24	24	27	25	27	26	25	27	27	27	26	29	31	29	29	32	31	32	0	6	7	0	4	1	1	4	4	3	6	3	6	6	3	17	12	9	2	12	5	12	12	4	2	15	14	19	3	9	22	22	9	25	2	5	45	1	41	19	17	35	0	46	32	25	35	22	20	45	28	53	40	38	12	13	49	31	10	59	23	44	64	53	49	38	58	8	37	53	64	59	56	68	69	63	48	70	73	67	71	78	84	37	47	75	78	78	53	93	83	83	88	95	82	82	98	79	93	98	90	93	97	105	99	82	103	105	85	1	1	1	1	2	2	1	2	2	2	1	1	1	2	1	1	1	2	1	1	2	1	1	3	2	1	2	3	1	3	1	1	3	1	2	3	2	3	1	2	2	1	1	1	1	1	2	1	3	1	1	1	1	4	3	5	1	2	4	1	2	1	1	1	2	2	3	5	1	1	1	2	4	1	2	1	4	2	1	1	3	1	1	4	5	2	2	1	4	1	1	1	1	2	2	2	1	2	2	2	1	1	1	1	1	4	1	1	4
