step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73
33500	-541.535454863058931	-541.328414510995344	-0.207040352063564	0.000101693466930	0.000026825240859	0.263785291903490	0.998296677632752	11	3	13	26	31	39	33	43	40	37	44	43	38	50	52	47	45	47	45	43	50	48	55	49	53	53	52	50	61	56	60	60	58	54	54	66	71	61	62	71	71	69	59	71	70	69	72	71	58	70	72	73	77	65	79	83	61	79	83	84	89	88	95	98	101	94	99	99	101	99	102	100	90	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	8	10	9	9	20	7	12	17	18	14	24	18	23	21	18	22	27	24	25	29	38	34	35	31	39	26	34	54	54	11	44	54	34	34	39	36	44	38	39	53	28	40	55	53	60	60	62	60	66	62	59	63	63	66	73	66	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-518.617238077401566	-518.408166187168604	-0.209071890232946	0.000098662113633	0.000016208319016	0.164281084387913	0.994782752912898	12	3	15	28	33	39	34	44	37	39	44	46	44	47	50	47	43	49	39	44	48	54	50	47	54	56	51	59	57	52	59	65	56	58	60	62	72	66	63	66	65	66	64	65	68	63	74	74	71	68	69	76	76	70	79	84	74	69	87	86	91	89	94	97	100	98	97	95	98	97	98	103	91	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	8	9	9	20	16	12	17	18	14	24	25	23	20	25	22	27	24	18	29	44	34	35	31	35	26	34	34	34	11	44	38	38	44	39	36	38	34	35	53	28	40	55	53	60	60	62	73	63	73	59	62	73	62	73	63	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-545.664976663063499	-546.982574947848661	1.317598284785162	0.000084007864813	0.000014942656368	0.177872112341086	0.990198014048982	13	4	12	26	30	37	38	43	36	38	41	45	45	49	51	49	45	52	43	44	50	48	51	48	55	56	51	60	55	54	58	53	57	55	61	60	67	62	62	65	66	61	72	65	68	52	69	69	70	66	67	72	79	65	74	86	82	72	92	84	94	90	91	99	94	99	94	93	98	90	103	99	96	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	8	8	9	9	20	13	12	17	18	14	24	31	23	21	25	22	27	24	18	29	54	34	35	25	35	26	44	34	38	11	34	34	54	38	39	36	44	34	39	53	28	40	55	53	62	60	60	63	60	62	59	62	62	60	63	62	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-524.245849259187139	-524.806751813931555	0.560902554744371	0.000092429359440	0.000018554830604	0.200746069389103	0.990495631986802	12	4	15	22	32	37	31	45	36	39	42	40	39	47	52	41	44	42	42	44	48	52	53	47	48	55	53	59	61	48	56	58	57	59	61	65	67	61	66	65	71	64	70	72	67	64	73	68	70	69	66	73	76	65	79	85	80	84	88	85	94	90	94	94	98	90	95	98	101	94	95	101	91	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	10	9	9	20	16	12	17	18	14	24	25	23	20	25	22	27	24	31	29	34	34	35	31	39	26	54	38	34	11	48	54	34	38	35	36	54	38	41	53	28	40	55	53	66	60	66	60	60	60	59	71	71	62	60	71	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-527.327005138314007	-526.926833901226814	-0.400171237087232	0.000098928220193	0.000013414825152	0.135601602112216	0.996092795715632	12	7	12	26	31	40	35	39	37	37	42	44	45	50	49	43	46	47	50	43	46	53	57	48	53	57	52	58	60	55	51	62	59	61	54	63	72	64	63	70	68	63	71	68	67	57	74	67	69	68	67	71	72	77	78	85	83	89	94	84	91	94	89	100	101	97	96	99	100	100	93	102	100	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	8	9	9	20	7	12	17	18	14	24	25	23	21	18	22	27	24	31	29	34	34	35	31	39	26	44	34	38	11	44	34	38	34	39	36	44	44	41	53	28	40	55	53	60	63	60	62	62	62	59	71	62	71	60	63	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36000	-524.798415835511719	-522.213207273571584	-2.585208561940117	0.000123878972148	0.000024825460546	0.200400924508818	0.999995612373634	12	7	13	26	30	37	35	44	37	39	43	44	45	46	46	41	43	43	44	44	48	52	51	48	52	56	52	60	51	57	58	59	56	58	59	63	69	64	67	71	62	72	72	64	68	62	75	68	67	66	65	71	75	68	79	80	83	95	85	87	91	89	90	96	97	99	94	98	103	95	96	102	97	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	10	9	9	20	13	12	17	18	14	24	25	12	21	18	22	27	24	25	29	44	34	35	31	35	26	48	34	44	11	44	34	38	34	35	36	44	34	39	53	28	40	55	53	60	60	60	63	60	63	59	71	66	63	60	71	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36500	-525.306822264951961	-525.911778748643314	0.604956483691375	0.000091510095539	0.000017138727650	0.187287834736493	0.980854974701472	13	2	15	22	30	36	31	41	34	36	41	42	38	45	48	45	43	51	44	39	44	53	47	52	57	52	57	57	61	56	56	61	60	58	61	63	72	62	66	65	66	68	69	66	67	61	72	66	70	70	70	70	76	64	74	85	74	77	91	84	95	91	95	98	101	98	102	93	102	98	100	103	96	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	10	8	9	9	20	16	12	17	18	14	24	18	23	21	18	22	27	24	18	29	38	34	35	25	35	26	48	34	38	11	48	38	44	48	35	36	48	34	41	53	28	40	55	53	62	60	62	63	63	62	59	60	66	62	62	63	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-524.579311973509562	-525.104719918222031	0.525407944712461	0.000092777272464	0.000018605073833	0.200534822149116	0.985990311486739	11	5	13	29	34	39	36	43	40	39	43	44	41	46	46	47	42	46	52	46	48	48	53	50	53	57	54	60	55	56	58	62	58	58	59	61	72	62	64	68	70	69	62	69	64	53	73	70	66	61	65	75	74	66	82	84	76	82	93	83	94	90	95	95	95	95	96	95	103	98	98	102	89	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	10	9	9	20	7	12	17	18	14	24	25	23	20	18	22	27	24	25	29	48	34	35	31	35	26	34	38	38	11	54	34	34	34	35	36	44	38	41	53	28	40	55	53	60	60	62	73	73	62	59	62	66	66	60	71	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-524.777165520271978	-525.047461674802889	0.270296154530962	0.000095901040821	0.000021032528865	0.219314917591675	0.993401427373090	13	6	12	20	27	38	33	41	36	37	43	45	43	46	48	44	46	48	42	46	51	51	53	49	55	56	52	60	62	54	53	61	58	59	57	67	70	62	66	68	66	65	73	66	66	56	74	72	69	66	73	73	74	72	79	78	83	97	86	87	91	91	91	98	101	94	94	96	101	100	99	104	100	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	8	9	9	20	13	12	17	18	14	24	18	23	20	18	22	27	24	18	29	34	34	35	31	35	26	44	38	34	11	44	34	38	34	35	36	38	38	41	53	28	40	55	53	60	60	60	66	63	62	59	63	60	66	62	71	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38000	-530.753463664948299	-530.411215047392034	-0.342248617556251	0.000100128483692	0.000016731702468	0.167102325446950	0.945098453969510	9	7	13	19	34	38	28	42	39	37	43	45	37	45	48	45	46	46	46	44	49	49	50	52	53	57	56	58	59	57	53	52	58	59	62	66	72	67	65	68	67	66	69	64	70	67	68	64	70	64	71	75	74	70	74	82	86	91	91	83	94	91	88	97	96	88	96	100	103	92	94	101	97	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	8	10	9	9	20	7	12	17	18	14	24	25	23	20	18	22	27	24	25	29	48	44	35	25	35	26	44	34	44	11	44	34	38	34	39	36	38	44	39	53	28	40	55	53	63	66	60	71	63	60	59	73	62	63	62	62	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38500	-534.436445201112974	-535.802963329435556	1.366518128322624	0.000085599129563	0.000021060861530	0.246040603894149	0.972779785401671	7	4	8	29	32	40	38	38	38	34	43	45	45	44	50	42	44	45	45	43	49	51	48	53	51	57	55	59	56	59	55	56	57	58	57	61	72	62	65	66	68	60	73	66	71	60	76	75	69	69	73	74	78	74	80	83	64	85	86	85	96	89	90	98	99	96	96	96	92	97	94	98	99	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	8	9	9	20	13	12	17	18	14	24	18	23	21	25	22	27	24	25	29	44	34	35	31	35	26	44	34	38	11	38	38	44	44	41	36	48	44	41	53	28	40	55	53	62	60	60	71	63	63	59	63	60	63	62	66	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39000	-533.086554315305875	-533.467506380404529	0.380952065098689	0.000094217990713	0.000018883136734	0.200419650120100	0.990390056447820	12	7	13	27	29	37	31	43	37	40	41	43	43	51	41	47	43	47	49	44	49	52	54	51	55	59	56	60	53	54	55	60	59	55	58	60	70	60	61	68	64	66	67	65	65	55	76	66	67	71	71	71	75	70	81	83	72	74	85	83	94	90	87	98	93	92	94	94	100	93	97	103	97	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	10	8	9	9	20	13	12	17	18	14	24	18	12	21	18	22	27	24	31	29	48	34	35	31	35	26	38	38	38	11	54	34	48	38	35	36	54	44	39	53	28	40	55	53	63	60	60	62	62	60	59	66	66	60	66	71	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39500	-537.772271131548791	-538.267225542801611	0.494954411252802	0.000093561347766	0.000020211512248	0.216024167356545	0.953233674099169	9	3	13	23	31	36	34	45	38	37	42	46	42	38	41	46	48	49	46	43	48	48	54	51	55	51	53	58	60	57	56	52	58	55	60	65	65	63	65	69	68	58	71	69	74	71	65	59	67	63	70	81	75	77	80	80	81	81	89	83	94	91	91	97	95	96	98	100	99	96	87	97	88	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	10	8	9	9	20	16	12	17	18	14	24	25	23	21	18	22	27	24	18	29	48	48	35	31	35	26	48	48	44	11	34	34	48	48	39	36	44	44	41	53	28	40	55	53	62	60	73	62	63	73	59	63	63	73	60	63	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40000	-538.223688397383398	-535.519739966844440	-2.703948430538930	0.000122959093585	0.000018658832687	0.151748294032281	0.999162120472508	10	4	10	26	32	38	36	44	36	38	41	43	40	44	41	44	44	52	41	42	46	54	52	51	56	51	57	54	60	59	56	63	59	57	60	64	63	68	64	68	67	63	65	61	70	52	71	63	66	69	72	67	74	69	75	81	79	87	87	83	93	91	94	93	97	92	93	98	100	96	99	104	88	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	8	9	9	20	7	12	17	18	14	24	18	23	20	18	22	27	24	18	29	44	48	35	31	35	26	34	34	48	11	34	34	34	48	39	36	54	44	35	53	28	40	55	53	60	60	62	62	63	73	59	73	63	66	63	60	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40500	-527.354711006580033	-526.855603014306325	-0.499107992273746	0.000102922597166	0.000020335686238	0.197582326889318	0.992658136189366	11	9	14	21	28	38	35	44	39	39	42	44	43	47	51	40	44	51	46	43	49	49	54	51	55	57	53	60	60	61	55	62	60	59	62	66	73	63	67	65	68	67	68	67	68	62	77	71	68	71	69	74	74	74	69	78	74	70	86	82	94	86	88	97	99	91	94	95	100	98	101	96	92	2	0	2	3	4	5	4	10	5	5	9	6	16	6	6	7	10	10	9	9	20	16	12	17	18	14	24	18	23	21	18	22	27	24	18	29	38	34	35	25	35	26	38	34	34	11	44	34	38	34	35	36	44	48	35	53	28	40	55	53	73	60	62	66	73	60	59	66	73	63	73	66	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-517.746043324328070	-518.639323751100733	0.893280426772628	0.000090488169922	0.000022934316485	0.253450992599700	0.968429512818648	13	8	15	26	32	41	34	41	38	37	43	45	41	46	52	47	44	45	42	44	49	52	52	48	50	53	54	57	59	51	54	59	59	59	59	65	74	66	66	65	67	56	68	70	72	71	75	65	69	71	72	77	76	71	76	81	78	78	90	85	91	90	93	98	99	93	95	99	103	93	99	95	96	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	10	8	9	9	20	16	12	17	18	14	24	31	12	20	25	22	27	24	31	29	48	34	35	31	35	26	38	38	48	11	54	34	34	38	39	36	48	48	39	53	28	40	55	53	60	60	60	62	66	62	59	66	62	62	62	62	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41500	-526.694481712196648	-525.939876278302904	-0.754605433893752	0.000104413763822	0.000017814046908	0.170610140428574	0.994651652807446	13	9	12	23	28	39	32	43	37	34	42	45	39	46	53	48	40	50	47	44	49	47	52	47	56	56	53	61	60	54	57	61	59	61	62	66	69	67	66	67	65	63	71	64	70	57	76	70	67	69	72	75	73	76	78	81	76	86	83	85	94	92	90	95	102	88	92	94	107	99	93	98	97	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	8	9	9	20	13	12	17	18	14	24	25	12	21	18	22	27	24	25	29	34	44	35	31	35	26	38	34	38	11	38	44	44	38	41	36	48	38	35	53	28	40	55	53	66	60	66	66	71	60	59	60	71	71	63	71	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42000	-535.189889983083731	-533.883229018840780	-1.306660964242922	0.000110981595960	0.000021874649903	0.197101597917485	0.999281297571306	13	5	15	23	30	35	28	46	34	41	40	45	35	46	47	48	44	45	50	45	48	48	53	49	53	57	51	59	62	53	58	57	60	61	57	68	72	65	64	66	65	69	65	65	69	56	66	69	67	69	70	76	71	69	73	82	65	83	86	83	93	91	89	95	100	88	99	94	95	93	95	101	97	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	10	10	9	9	20	7	12	17	18	14	24	25	23	21	25	22	27	24	18	29	54	34	35	31	35	26	34	34	44	11	34	38	34	44	41	36	54	34	41	53	28	40	55	53	60	60	60	63	62	60	59	63	66	66	63	71	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-538.950372397938736	-538.095862307312359	-0.854510090626397	0.000108883643052	0.000033781619225	0.310254307060403	0.984236276412566	10	7	14	27	33	38	36	42	38	38	43	46	46	47	55	39	47	43	48	43	47	51	48	49	51	52	52	58	57	54	54	59	54	56	59	65	64	65	64	62	65	67	73	65	67	52	76	70	72	70	68	73	73	61	76	80	70	74	94	84	89	88	92	96	99	88	100	99	99	92	98	86	94	2	0	2	3	4	5	4	10	5	5	9	6	16	6	6	7	8	10	9	9	20	13	12	17	18	14	24	31	12	21	18	22	27	24	31	29	34	34	35	31	35	26	38	34	34	11	38	38	38	38	35	36	48	34	41	53	28	40	55	53	60	60	60	62	62	60	59	63	63	60	62	60	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43000	-535.041423634761259	-535.419347946465450	0.377924311704229	0.000093932984789	0.000017977289821	0.191384207174674	0.911976007644448	9	4	10	21	28	37	37	43	34	37	41	42	43	49	43	46	48	45	52	42	44	51	50	52	52	55	53	60	56	53	56	60	58	57	59	62	69	62	64	65	67	59	69	68	71	59	72	67	71	69	71	71	78	64	74	82	78	86	84	86	91	91	95	97	100	94	96	97	100	96	96	103	91	2	0	2	3	4	5	3	10	5	5	9	6	7	6	6	13	8	10	9	9	20	13	12	17	18	14	24	31	23	21	18	22	27	24	25	29	54	34	35	18	35	26	38	34	54	11	48	34	38	54	41	36	44	34	41	53	28	40	55	53	60	60	62	62	63	62	59	62	66	62	73	66	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43500	-529.616970900394563	-528.452003649596236	-1.164967250798316	0.000110113562742	0.000023608442153	0.214400856401692	0.967686776394803	9	6	12	25	30	38	35	41	33	35	36	44	41	50	53	48	41	49	46	45	50	51	55	55	56	54	58	56	61	55	60	57	61	59	52	67	67	65	59	71	69	63	69	71	66	53	71	73	65	70	65	75	74	70	74	82	76	86	90	82	95	89	90	96	99	93	97	98	106	96	93	98	100	2	0	2	3	3	5	4	10	5	5	9	6	7	6	6	13	10	8	9	9	20	13	12	17	18	14	24	18	23	21	25	22	27	24	18	29	34	34	35	31	39	26	38	34	34	11	38	54	34	38	39	36	54	38	41	53	28	40	55	53	63	60	60	62	71	62	59	66	63	62	62	63	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44000	-527.626397744760425	-526.778552871808529	-0.847844872951871	0.000104908647154	0.000016933586488	0.161412685679315	0.983415652798534	12	6	16	24	28	41	32	43	33	39	39	46	39	47	55	45	47	46	46	42	47	51	53	50	53	52	53	58	54	58	56	63	59	56	55	62	65	63	65	68	68	67	69	64	70	57	72	72	70	60	75	72	72	68	78	82	73	84	93	85	96	90	88	94	98	94	96	99	105	94	101	95	101	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	8	10	9	9	20	13	12	17	18	14	24	18	12	21	18	22	27	24	18	29	38	34	35	31	39	26	34	34	44	11	38	38	44	34	39	36	54	44	41	53	28	40	55	53	62	60	60	62	63	63	59	66	71	60	62	63	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44500	-536.438911748195437	-536.808477459759729	0.369565711564280	0.000095458191023	0.000023014441898	0.241094469223709	0.998104109607743	8	3	12	19	32	41	30	42	35	35	41	46	35	46	48	36	45	49	51	39	45	52	56	51	54	52	57	56	51	53	56	63	60	58	56	59	67	63	64	71	65	66	71	64	72	74	73	66	64	66	69	68	71	67	75	80	66	81	82	86	93	90	92	97	102	95	92	96	105	97	97	101	100	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	10	9	9	20	7	12	17	18	14	24	18	12	21	18	22	27	24	25	29	44	34	35	25	35	26	38	34	48	11	48	34	34	34	41	36	48	38	41	53	28	40	55	53	60	60	60	62	63	63	59	62	73	66	60	63	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45000	-541.758518264316194	-540.718209662624872	-1.040308601691327	0.000110115002885	0.000029581498603	0.268641854679680	0.982008022842290	9	7	13	26	31	39	32	45	35	37	40	42	38	47	46	42	51	48	38	39	46	54	53	53	53	55	57	55	50	58	56	65	60	60	59	65	73	66	66	68	68	60	69	63	72	61	72	71	64	63	72	74	74	69	79	80	81	91	87	85	96	92	95	101	90	100	92	98	108	95	91	103	94	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	8	10	9	9	20	16	12	17	18	14	24	18	12	21	25	22	27	24	31	29	54	44	35	18	39	26	44	34	54	11	38	34	34	34	39	36	34	34	41	53	28	40	55	53	62	60	71	62	60	71	59	63	63	71	60	73	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45500	-532.327749724903470	-530.888815113312035	-1.438934611591464	0.000106829645771	0.000011293062463	0.105710941767567	0.999321889674031	6	3	16	27	35	40	38	45	39	40	44	47	43	47	54	48	47	48	46	43	49	51	54	50	50	56	53	58	56	56	53	60	56	58	55	65	67	61	60	69	71	67	73	68	68	60	76	70	63	69	70	81	76	74	80	83	64	86	89	86	90	87	94	94	97	97	100	98	106	93	95	101	100	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	8	10	9	9	20	16	12	17	18	14	24	31	23	21	25	22	27	24	18	29	38	34	35	31	39	26	38	38	38	11	44	34	38	38	39	36	48	34	41	53	28	40	55	53	60	60	62	60	62	60	59	62	73	62	60	66	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
