step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101
14000	-621.231894406282322	-627.171091625367580	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.670064722228375	-1	2	1	1	2	3	3	4	2	3	5	4	4	8	5	5	5	5	4	4	5	8	7	5	6	6	5	5	5	8	8	7	8	7	6	7	7	9	9	9	6	7	6	9	10	10	10	9	8	8	10	9	9	9	10	9	9	11	9	11	8	10	10	11	12	14	12	12	13	12	12	14	13	13	13	13	14	14	15	13	14	17	14	15	16	15	16	17	16	17	18	17	18	19	20	21	22	23	24	26	28	0	4	1	1	3	3	3	1	1	5	6	6	7	4	5	7	6	6	9	10	13	8	8	10	12	12	3	13	20	35	42	16	3	43	24	25	26	28	29	23	27	16	18	34	57	28	20	5	34	20	35	37	61	29	27	23	23	46	50	52	35	50	53	54	45	45	58	59	60	62	62	53	45	57	60	39	64	70	70	56	70	83	64	74	72	77	76	64	73	47	85	85	85	77	93	76	94	94	0	0	99	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	3	1	1	1	1	2	2	1	1	1	1	1	1	3	3	2	1	2	2	1	1	3	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	3	2	2	1	2	2	1	1	2	2	1	1	1	1	1	1	3	2	2	1	1	1	2	2	4	2	2	1	1	2
14500	-658.410442690261334	-664.349639909346593	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.637181389363999	0	3	1	1	3	2	2	3	2	4	6	3	2	7	4	4	5	6	5	5	5	6	6	6	6	5	6	5	7	8	7	7	6	8	6	7	7	8	6	8	8	6	8	9	9	10	10	8	9	8	10	10	9	10	10	9	9	11	8	10	8	10	11	12	11	14	13	13	11	12	12	13	12	11	13	14	14	13	15	13	14	17	14	13	16	18	15	16	18	18	19	17	19	18	21	21	21	24	25	27	29	0	4	1	1	7	3	3	4	1	5	6	6	3	4	5	5	6	21	9	10	13	8	8	10	12	6	13	13	20	33	10	5	16	18	20	25	26	28	20	23	27	15	18	34	22	16	29	33	34	35	50	26	39	61	27	23	8	46	35	37	39	50	53	54	57	73	58	50	60	50	62	54	56	57	60	53	64	62	81	56	70	76	63	74	76	76	72	54	80	83	86	85	85	88	93	86	94	96	0	0	100	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	2	2	1	3	1	2	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	3	1	1	2	2	3	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	1	2	3	1	1	1	2	2	2	1	1	1	2	1	2	2	2	1	1	3	1	2	2	2	2	1	1	1
15000	-603.229917652793233	-609.169114871878492	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.691935848170641	-1	3	0	1	3	2	2	5	1	4	4	4	3	7	5	6	5	5	5	4	4	8	6	6	6	5	5	6	6	8	8	7	8	5	6	7	7	9	9	8	7	8	8	8	9	10	9	10	10	8	10	9	7	9	11	9	10	11	9	10	9	10	10	11	12	13	13	11	12	12	13	12	11	11	13	13	14	15	14	13	14	16	14	14	16	17	15	16	17	18	18	17	18	19	21	21	23	24	24	27	28	0	1	1	1	7	3	3	13	1	5	6	6	7	8	5	5	7	6	9	5	13	23	8	10	12	12	13	13	20	15	16	5	5	6	20	25	26	28	53	23	27	15	34	18	23	28	29	16	44	35	35	37	20	53	41	8	23	46	50	52	53	50	61	39	23	45	58	59	60	62	62	54	45	57	69	39	64	70	70	57	70	77	54	66	76	77	76	72	80	82	88	85	85	88	93	94	96	96	0	0	99	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	2	2	2	2	2	2	2	2	1	1	2	1	1	1	2	2	3	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	2	2	1	2	2	1	1	2
15500	-645.041719651065819	-650.980916870151077	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.742505866447704	0	3	1	2	3	3	2	5	2	3	5	4	3	7	5	5	5	6	4	4	4	8	6	6	6	5	6	5	6	8	8	8	7	7	6	7	7	9	7	8	8	7	8	8	10	9	11	10	9	7	10	8	9	9	10	9	7	11	9	10	10	10	10	11	11	14	12	13	11	12	12	14	11	12	13	13	13	16	14	14	14	15	14	15	15	18	16	17	17	17	18	16	19	18	20	22	21	23	25	25	29	0	4	1	1	3	3	3	4	1	3	6	6	3	4	5	5	6	6	9	10	13	8	8	16	12	12	13	13	20	7	42	16	16	18	20	25	12	32	20	23	27	15	18	34	57	13	30	33	18	35	32	26	30	39	41	22	4	46	50	37	39	50	53	54	23	45	58	50	60	62	62	77	57	57	69	54	64	81	70	73	70	76	54	66	77	76	77	77	73	82	83	76	85	72	93	94	88	96	0	0	100	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	3	1	1	1	2	2	1	1	2	3	1	4	1	1	1	1	2	3	1	2	2	1	1	2	2	1	3	1	1	2	2	3	3	1	1	1	3	1	1	2	2	1	1	1	1
16000	-592.062883869526445	-598.002081088611703	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.731659320245545	0	2	2	2	4	2	1	4	3	4	5	3	3	8	5	3	3	6	4	5	4	7	6	6	5	6	6	5	6	8	8	6	7	8	6	7	7	8	9	9	8	6	7	8	8	9	10	9	9	9	11	8	8	10	10	9	9	11	10	10	7	10	9	11	12	15	12	12	12	12	12	13	13	12	13	12	14	14	14	13	14	16	15	13	16	17	16	17	15	17	19	17	18	18	20	20	22	22	25	26	29	0	1	7	1	16	7	1	4	1	16	6	6	3	4	16	7	6	6	9	10	13	8	8	10	12	12	13	13	20	3	32	16	5	18	20	25	26	28	61	8	28	16	18	18	23	28	20	33	34	35	10	37	61	39	41	23	23	46	50	52	20	50	61	54	56	74	46	59	60	62	62	54	45	57	69	54	64	70	70	56	70	72	72	74	77	54	72	54	73	82	92	76	88	76	88	86	96	96	0	0	99	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	4	1	2	2	1	1	1	1	2	1	2	2	1	1	1	1	2	2	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	1	1	2	2	1	1	1	1	2	1	1	1	4	1	3	1	1	1	2	1	2	2	1	1	1	1	1	2
16500	-575.295666131640473	-581.234863350725732	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.835069003128916	0	2	2	1	4	3	1	5	3	4	6	4	4	5	5	3	4	5	5	5	5	7	6	6	7	5	7	5	6	8	9	6	8	6	7	5	7	8	7	8	7	7	7	7	7	10	10	9	9	8	11	9	10	9	10	9	9	11	9	11	8	10	10	11	12	14	13	13	13	12	12	15	13	12	14	14	14	15	14	13	14	16	14	15	16	17	15	16	17	17	19	17	18	19	19	21	22	24	25	25	27	0	4	7	1	16	7	1	4	4	16	6	6	3	1	16	7	6	6	9	10	13	8	8	10	36	12	13	13	20	15	42	5	16	18	20	12	26	27	20	8	13	15	34	34	23	28	30	33	18	35	35	37	39	39	41	45	23	46	50	52	39	50	61	54	45	45	58	59	60	62	62	83	8	57	69	64	64	70	70	65	70	83	54	73	83	88	83	83	80	82	85	85	85	86	93	94	94	96	0	0	100	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	3	2	1	1	1	1	1	1	4	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1
17000	-598.398268479997682	-604.337465699082941	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.770921578556408	-1	3	2	1	3	3	1	4	3	5	6	4	4	5	5	2	5	6	5	4	5	7	6	7	6	6	6	5	5	8	8	7	7	7	6	7	7	8	6	8	7	8	8	9	8	8	9	8	8	9	11	9	8	10	11	9	9	10	10	11	8	10	11	12	13	15	12	12	13	12	12	14	11	13	14	14	14	15	14	13	14	16	14	14	16	17	16	17	17	17	18	18	18	20	20	21	22	23	24	26	29	0	4	7	1	16	7	1	1	4	16	6	6	3	4	5	7	6	6	9	16	13	8	8	10	12	12	13	13	20	33	15	16	10	6	20	25	26	28	29	23	27	15	18	34	8	28	20	10	34	35	35	37	39	39	41	45	23	46	50	52	39	50	39	54	22	57	46	50	60	62	62	54	56	57	69	63	64	62	70	73	71	72	63	74	76	72	76	77	56	87	85	85	85	76	93	88	94	94	0	0	99	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1	2	2	2	1	2	2	1	2	1	2	1	1	2	2	1	1	1	1	2	1	1	1	2	2	3	1	1	1	1	2	1	2	2	1	1	1	2
17500	-595.609759455148492	-601.548956674233750	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.800013207612102	0	2	2	2	4	2	1	4	3	4	5	3	3	6	4	3	6	5	6	5	4	5	6	6	5	6	5	6	6	8	7	7	5	8	7	6	7	9	7	8	8	8	6	8	9	9	10	8	9	8	9	9	10	9	11	10	9	10	9	11	9	9	10	11	12	13	12	11	13	12	11	13	13	11	14	14	14	15	15	14	14	15	14	15	15	18	16	17	17	17	18	17	18	19	20	21	21	24	25	27	28	0	1	7	1	16	7	1	1	1	16	6	6	7	8	16	7	18	6	9	10	13	8	8	10	12	12	13	13	20	16	15	5	5	43	20	25	26	28	20	23	27	31	18	18	23	28	32	33	18	35	35	37	39	39	41	8	23	46	50	52	39	50	61	54	45	57	58	59	60	71	62	54	56	57	60	54	54	70	70	73	70	83	61	74	76	88	77	87	80	82	85	85	85	88	93	94	88	97	0	0	100	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	1	1	3	3	2	2	2	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1
18000	-638.168514560810991	-644.107711779896249	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.755888458771618	0	2	2	1	3	2	1	4	4	4	5	3	4	8	5	5	5	5	5	5	5	8	6	6	5	6	6	3	6	7	8	7	7	8	7	6	8	7	8	8	8	7	7	9	9	9	8	9	9	8	10	7	8	9	11	10	9	11	9	9	10	10	10	11	13	11	12	12	12	11	12	15	11	13	14	14	14	14	14	13	13	15	13	14	15	18	15	17	17	15	18	17	19	18	21	19	22	23	25	25	29	0	1	7	1	3	7	1	1	1	5	6	6	7	1	5	5	6	6	9	10	28	8	8	10	12	12	13	7	20	16	42	28	5	18	20	25	52	28	20	23	13	15	18	43	23	28	29	16	43	35	35	26	20	39	41	23	23	46	50	52	53	50	53	53	66	23	58	59	60	62	62	76	45	66	69	54	64	70	70	56	70	76	54	66	83	54	83	82	80	83	85	85	92	88	93	94	88	96	0	0	99	1	1	1	1	1	1	1	1	2	1	2	1	2	3	1	1	2	2	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	2	1	2	1	1	2	2	2	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	2	1	3	2	1	1	2	1	1	2	2	1	5	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2
18500	-615.733307738781718	-621.672504957866977	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.762776928723436	-1	1	1	1	3	4	2	4	3	4	5	3	3	7	6	5	6	5	5	5	4	7	5	6	6	6	7	6	7	9	8	5	5	6	6	6	8	9	9	7	8	8	8	8	7	9	9	10	8	8	8	9	7	9	9	9	9	11	9	11	10	10	11	10	11	14	12	12	14	12	12	13	12	12	13	15	14	13	14	13	14	15	15	14	16	18	15	18	16	17	19	18	18	19	20	22	22	23	24	25	27	0	1	1	1	3	12	3	4	4	5	6	7	7	1	16	5	6	6	9	10	13	23	8	10	12	12	13	13	16	16	33	5	5	18	20	12	26	28	53	23	28	15	34	34	23	28	29	32	34	35	20	26	35	53	27	23	8	46	50	37	39	50	51	54	57	57	46	59	60	62	62	54	56	57	37	72	64	70	70	73	70	72	72	74	77	76	72	76	80	82	85	85	85	76	93	86	94	96	0	0	99	1	1	1	1	1	1	1	2	1	1	1	1	1	4	1	1	2	1	2	1	1	1	1	1	2	2	2	2	1	2	2	1	1	1	1	2	2	2	1	1	1	1	2	1	1	2	1	3	1	1	2	2	1	1	1	3	2	1	1	2	1	1	1	1	1	2	1	2	2	1	1	2	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	2	2	1	1	1	1
19000	-615.529403704712195	-621.468600923797453	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.668452838460672	-1	2	0	1	3	3	2	4	3	5	4	4	4	6	5	4	5	6	5	5	5	7	6	7	5	6	7	5	7	8	7	7	7	7	4	6	7	7	9	8	6	8	8	9	10	9	10	10	10	8	9	8	10	9	10	9	8	10	10	11	7	9	11	11	13	12	13	13	13	11	13	15	12	12	13	13	14	15	15	13	14	15	14	14	16	17	15	17	16	18	18	15	18	19	20	21	22	24	25	26	28	0	1	1	1	3	3	3	5	1	16	6	6	5	5	16	7	6	6	9	35	13	8	8	10	12	12	41	13	20	32	15	16	5	18	5	25	26	28	50	23	13	5	34	34	22	28	50	32	34	35	35	26	61	61	41	23	8	46	35	37	20	50	39	54	45	23	58	50	60	62	62	54	22	45	60	64	54	81	81	73	71	76	54	74	72	72	76	72	80	82	85	76	85	72	93	88	72	97	0	0	100	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	2	2	1	2	2	1	1	2	2	1	1	1	1	2	3	2	2	1	2	2	2	3	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	3	1	1	1	1
19500	-618.091944514019247	-624.031141733104505	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.664204537386157	0	2	1	2	3	3	3	3	3	4	6	4	3	6	5	5	5	7	6	5	4	7	5	7	6	6	6	6	7	9	8	7	7	5	7	7	7	7	7	9	7	7	7	9	8	8	11	9	9	8	11	8	10	10	10	10	9	10	10	10	10	10	9	11	12	13	11	13	13	12	12	14	12	12	14	15	13	14	15	13	15	16	15	14	17	17	16	18	17	16	19	18	18	17	20	21	22	24	23	25	30	0	1	1	1	3	3	3	4	1	5	17	6	3	4	5	5	6	6	9	10	13	23	8	10	12	12	13	13	20	5	42	5	16	6	16	25	26	27	20	45	27	16	34	43	8	27	29	16	34	35	35	37	39	63	41	45	8	46	50	52	39	50	39	54	57	57	58	59	60	62	62	54	56	45	69	54	54	70	70	73	70	76	54	74	76	87	77	72	80	72	88	76	85	77	85	94	94	96	0	0	100	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	2	1	2	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	2	3	1	2	2	2	1	2	1	2	1	1	1	2	1	2	1	1	1	2	1	1	2	1	2	1	1	1	2	2	2	1	2	2	1	1	1	1	1	2	1	1	1	2	3	1	1	1	2	1	2	2	2	2	2	1	1	2
20000	-586.892643719665671	-592.831840938750929	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.750013167879022	0	2	1	1	3	2	3	3	3	4	5	3	3	7	5	6	5	5	5	5	5	8	6	6	6	5	5	6	7	7	9	7	8	7	7	7	7	8	8	7	8	8	8	9	9	9	10	10	9	9	10	9	8	10	10	10	10	10	10	10	9	10	10	11	12	14	12	12	12	12	13	14	13	13	13	14	14	16	14	13	14	15	15	14	16	18	16	17	17	17	18	17	18	19	20	20	20	24	24	26	27	0	1	1	1	3	3	3	4	4	5	6	6	3	4	5	5	6	6	9	10	13	16	8	10	12	12	13	7	20	5	16	5	16	17	20	25	25	28	32	8	28	15	34	18	22	28	53	33	34	35	35	37	20	53	41	45	45	46	53	52	39	50	39	54	57	57	58	59	60	50	62	54	56	57	69	54	64	81	70	56	62	53	54	74	82	88	76	83	80	87	85	82	85	88	93	88	94	96	0	0	100	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	2	2	1	1	2	2	3	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1
20500	-625.490386186693740	-631.429583405778999	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.711946637449871	0	3	1	1	3	3	3	4	3	4	5	2	3	7	5	6	5	4	5	4	5	7	7	6	6	5	7	5	7	9	8	6	5	7	6	7	7	8	7	9	7	7	8	8	9	9	10	10	10	8	9	9	9	8	9	10	9	10	10	9	10	10	10	12	10	14	13	13	11	12	9	14	13	12	13	14	14	15	14	14	13	16	13	14	15	17	16	17	17	16	18	17	18	20	20	20	21	22	25	26	30	0	4	1	1	3	12	3	1	4	5	6	3	3	8	5	28	6	6	9	5	13	8	8	10	12	12	13	13	20	31	15	5	5	18	20	25	26	28	16	23	13	16	34	34	23	27	16	33	43	35	35	37	39	39	41	45	23	46	50	37	35	50	53	54	23	45	58	59	52	71	35	83	56	57	69	64	64	81	70	56	71	83	54	74	64	76	83	76	80	72	77	85	85	88	93	88	96	94	0	0	100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	2	2	3	2	1	1	1	1	1	2	2	1	1	2	1	1	2	2	2	2	1	1	2	1	2	2	1	2	1	2	2	2	1	1	1	1	1	2
21000	-602.276286178113423	-608.215483397198682	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.781164672320797	0	2	1	1	3	3	3	5	2	5	5	2	3	7	5	5	5	6	6	4	4	7	7	7	7	5	6	5	6	8	9	7	7	8	6	6	8	8	8	9	7	7	7	9	9	8	10	8	9	7	10	9	8	10	10	10	9	10	10	10	10	9	9	11	12	13	12	13	13	11	12	13	13	12	14	14	14	16	15	13	14	16	14	14	16	18	15	17	18	16	18	17	18	19	20	20	22	23	22	26	30	0	1	1	1	3	12	3	4	1	5	6	3	3	4	5	5	6	6	9	5	13	8	8	10	11	6	13	13	20	35	42	16	16	18	20	12	26	28	20	23	11	16	18	18	23	28	39	35	34	35	35	37	35	63	41	45	8	46	50	26	63	50	39	54	45	57	46	59	60	62	62	39	56	57	69	54	64	79	70	56	70	83	64	74	72	76	72	72	80	72	85	85	85	72	93	86	96	96	0	0	100	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	2	2	1	1	1	3	1	1	1	2	1	1	2
21500	-594.892180174891791	-600.831377393977050	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.797578015529619	0	2	1	2	3	2	2	4	3	4	5	4	3	8	5	6	3	5	4	5	5	7	6	7	6	6	5	5	6	8	8	8	7	6	7	7	8	8	8	9	7	7	7	9	10	7	8	10	9	9	10	9	7	10	10	9	10	9	10	10	9	10	11	11	13	14	12	11	13	12	12	14	12	12	12	13	15	14	14	13	14	16	15	14	15	18	15	17	17	17	19	18	18	17	20	20	22	22	23	26	29	0	1	1	1	3	3	3	4	4	5	6	6	3	1	5	5	6	6	9	10	13	8	8	10	12	12	13	13	20	5	42	24	5	18	20	26	26	13	53	8	13	15	34	18	22	28	24	30	34	35	35	37	29	39	27	23	23	46	50	52	53	50	53	54	40	65	58	59	75	62	62	76	56	57	60	63	64	70	70	73	70	72	72	74	76	85	72	76	80	82	85	85	88	76	93	86	96	94	0	0	100	1	1	1	1	1	1	1	2	1	1	2	2	1	3	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	2	2	1	1	1	1	1	2	1	1	1	3	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	2	2	1	1	3	1	1	1
22000	-621.973751619560630	-627.912948838645889	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.671239948948678	-1	1	1	1	3	3	2	3	3	4	5	4	4	5	5	5	6	5	5	5	5	8	5	7	6	5	6	5	7	9	8	7	7	6	6	7	7	9	8	7	7	8	8	8	8	9	10	9	9	8	11	9	9	10	11	9	9	10	10	10	9	9	11	12	11	14	12	12	13	11	13	14	10	12	12	14	15	14	13	14	13	16	15	13	16	18	16	16	17	18	18	17	18	19	20	22	21	21	24	24	29	0	1	1	1	3	3	4	4	1	5	6	6	3	4	5	5	6	6	9	3	13	8	8	10	12	12	13	13	20	5	15	16	5	18	20	25	26	28	35	23	13	15	34	34	8	28	30	24	34	35	35	37	39	61	27	8	22	46	50	52	39	35	61	54	56	56	58	59	75	62	62	54	45	57	60	61	64	70	70	73	70	72	54	74	54	39	76	72	80	87	92	76	85	72	93	98	76	94	0	0	100	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	2	2	2	1	1	2	2	1	2	1	1	2	1	1	1	3	4	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	2	2	3	1	2	2	2	1	1	2	1	3	5	1	1	2	1	1	2	1	2	1	1	2	2	1	1	3
22500	-601.007733626545928	-606.946930845631186	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.713461815519856	0	3	1	1	3	2	2	3	1	4	4	3	3	7	5	5	3	4	5	5	4	8	5	6	5	6	4	6	7	9	9	8	8	7	6	6	7	8	9	8	7	8	7	8	8	8	10	10	9	8	10	8	8	9	10	9	10	10	10	10	10	10	9	11	12	15	13	13	14	11	12	14	10	12	13	13	14	15	13	13	13	16	12	14	16	18	15	17	17	16	19	17	18	18	20	21	19	23	24	27	29	0	4	1	1	7	3	3	4	1	5	6	6	3	1	5	5	6	6	9	10	13	8	8	10	12	12	13	13	20	7	14	5	16	18	16	25	26	28	29	23	27	15	18	34	23	28	29	33	34	35	35	26	20	53	41	23	45	46	50	52	53	50	20	54	45	57	58	50	75	62	62	54	23	57	60	54	64	81	70	56	70	83	54	74	72	39	76	64	80	87	85	85	72	76	93	97	88	96	0	0	100	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	1	1	2	2	1	1	2	1	1	1	3	1	2	2	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	2	1	2	2	1	1	2	1	1	1	2	1	2	2	1	2	1	1	1	3	2	1	1	2	2	1	1	3	1	2	2	1	1	6	1	2	2	1	2	1	2	2	1	1	1	1	1	1	1
