step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76
22000	-414.253395301977321	-421.108883252936721	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597066609282716	-1	2	4	4	6	7	9	8	6	7	10	7	10	10	12	10	13	11	11	13	11	12	11	13	13	13	12	12	13	14	15	15	19	15	15	15	15	17	17	17	18	16	15	15	17	16	17	18	16	17	18	19	16	20	18	18	19	19	20	18	20	20	21	22	22	20	20	21	21	21	22	23	23	27	25	28	0	1	1	2	2	9	12	5	3	3	6	5	10	6	13	6	7	7	8	22	16	10	3	5	19	8	21	23	21	22	27	25	32	26	27	30	19	26	28	23	29	30	30	14	27	34	36	53	43	32	37	38	28	43	34	49	35	50	43	50	33	33	56	45	53	31	52	49	50	49	66	33	33	70	51	73	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	4	3	1	3	1	1	1	1	2	1	2	1	2	1	2	2	2	2	2	1	1	3	2	1	1	2	1	1	2	1	2	1	1	1	2	2	2	1	1	1	2	2	2	3	1	3	2	2	1	2	2	3	3	3
22500	-424.728818252997371	-431.584306203956771	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588063198133716	-1	1	5	4	7	8	8	9	7	7	9	8	9	9	12	11	12	10	11	12	11	11	11	14	13	15	13	14	13	15	14	15	17	14	15	16	15	16	16	17	17	14	15	16	18	17	17	18	16	18	19	19	15	20	17	17	19	20	21	19	20	19	21	22	21	21	20	20	21	21	22	22	22	27	26	25	0	1	1	2	4	9	5	5	3	3	3	5	10	6	22	11	5	5	8	22	11	10	14	25	19	19	21	9	11	22	27	8	25	17	27	42	25	12	53	29	29	22	42	23	31	34	36	39	42	38	37	26	14	43	34	30	27	33	68	24	25	37	56	31	28	27	52	49	51	56	66	50	50	68	73	50	1	1	3	2	2	1	1	1	1	1	2	1	1	1	1	1	3	2	1	1	1	2	1	1	2	3	1	3	3	2	1	2	2	1	1	1	1	3	1	2	2	2	1	3	2	1	1	1	1	1	2	2	3	2	2	1	3	2	1	3	4	2	2	4	3	4	1	2	1	2	1	2	2	3	2	3
23000	-440.207224201779127	-447.062712152738527	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656981298075486	-1	1	4	4	6	7	8	9	8	7	8	9	9	10	11	10	12	10	11	13	12	11	12	14	14	15	13	13	13	13	15	15	17	13	14	16	14	17	16	15	17	14	15	16	18	16	17	16	15	18	19	18	19	19	18	18	19	19	21	19	21	17	20	22	21	20	21	20	22	23	22	23	22	27	26	27	0	1	1	2	4	2	5	5	4	3	10	5	10	11	13	9	8	7	8	15	6	10	11	12	8	25	21	16	9	15	27	8	19	12	21	42	17	26	23	21	21	22	30	23	31	34	43	28	30	37	37	38	48	42	32	43	27	33	68	32	51	46	56	45	28	31	52	30	60	63	57	58	32	70	60	73	1	1	2	1	1	3	1	1	3	2	1	1	2	1	1	1	2	1	1	1	2	1	2	2	3	1	1	2	3	1	1	2	2	2	1	1	1	1	1	1	2	1	1	2	2	2	1	2	1	2	2	1	2	3	2	1	3	1	1	2	1	1	1	2	5	2	2	2	1	3	1	2	3	2	3	2
23500	-444.422984647326302	-451.278472598285703	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.495108961691407	-1	1	4	3	6	9	9	9	9	8	8	8	10	7	11	10	13	11	11	13	11	12	13	15	12	15	13	14	12	13	15	15	18	15	15	16	15	15	16	15	17	15	15	16	17	17	17	16	16	18	16	18	18	21	18	17	19	18	18	19	20	20	20	21	22	20	21	21	22	23	23	22	24	26	25	27	0	1	1	2	4	3	5	4	11	3	3	5	6	3	10	3	12	8	8	15	16	15	11	25	5	12	11	23	14	15	27	12	34	25	27	30	25	7	28	6	23	30	22	23	31	32	36	28	43	51	37	32	39	42	26	43	31	8	43	50	46	58	56	31	28	27	52	59	61	63	66	51	60	70	50	73	1	1	2	2	2	3	2	3	1	2	2	1	1	2	1	2	3	1	1	1	1	1	3	1	3	4	2	1	1	1	1	4	2	2	1	2	1	3	1	3	2	1	2	2	1	1	1	1	1	1	1	2	2	3	2	1	3	5	2	1	2	1	2	3	3	3	1	1	1	2	2	4	3	1	3	2
24000	-430.405613338448461	-437.261101289407861	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.489798654608368	0	2	3	4	6	9	8	9	8	7	9	10	9	11	11	10	12	10	11	13	12	10	12	14	13	15	12	14	13	13	14	15	18	14	15	16	15	17	17	16	17	14	14	16	16	18	17	18	16	18	18	18	18	19	18	17	19	20	20	19	20	21	20	23	21	21	20	21	20	22	22	22	21	28	26	27	0	1	1	2	3	4	5	5	2	3	4	7	10	6	13	6	12	7	7	22	16	10	14	8	7	25	14	14	21	22	27	19	25	7	27	42	19	32	28	29	29	30	30	14	31	26	36	28	43	32	37	26	39	43	32	49	27	46	49	25	37	69	56	45	39	31	52	59	37	56	57	34	25	49	72	58	1	1	2	1	1	1	1	2	4	2	3	1	2	1	1	1	2	1	1	1	1	2	1	3	2	1	1	2	1	2	1	2	3	3	2	1	2	1	2	1	2	1	1	2	2	2	1	2	1	2	2	2	1	2	2	1	4	1	2	3	3	1	2	3	2	2	1	1	3	3	2	4	3	5	2	3
24500	-436.377002111232400	-443.232490062191800	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625109714066251	0	2	4	3	6	6	9	9	7	8	9	9	10	10	11	11	11	10	12	12	12	12	13	14	13	15	13	13	11	14	14	14	18	14	15	16	14	17	14	16	18	15	12	17	17	17	17	17	16	19	18	19	18	20	19	17	17	17	19	19	20	20	20	21	22	20	21	21	21	22	21	20	22	26	25	27	0	1	1	2	2	3	5	5	1	9	9	5	10	11	10	11	7	5	12	15	29	15	16	8	19	25	29	6	11	43	27	19	32	19	27	42	12	26	23	29	21	30	15	23	31	19	36	28	43	25	37	26	39	49	34	30	28	37	56	32	33	50	56	35	39	31	52	59	51	56	45	25	60	56	73	60	1	1	2	1	2	1	1	2	3	1	1	2	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	4	1	1	1	1	2	1	1	1	2	1	1	3	3	1	1	2	2	3	1	2	2	4	2	2	2	2	3	2	3	2	1	2	1	1	2	3	3	3	1	2	1	2	1	4	1	4	1	4
25000	-434.999845430657217	-441.855333381616617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666741769612477	0	2	2	4	7	8	6	8	6	7	10	10	9	11	10	10	12	9	12	11	12	13	11	14	13	14	13	13	13	14	14	15	17	14	15	17	15	17	16	16	17	15	16	17	17	17	16	18	16	18	18	19	18	19	18	17	19	19	20	19	21	20	20	21	22	22	21	20	22	23	20	22	22	26	24	25	0	1	1	2	7	9	4	7	1	9	6	5	10	6	10	3	8	7	5	15	9	20	3	17	5	19	16	14	23	15	27	17	17	19	27	47	19	26	28	29	29	22	30	40	31	34	30	39	42	5	37	38	23	43	32	49	45	26	42	32	33	50	56	21	39	57	52	42	51	56	31	51	32	63	73	60	1	1	1	1	1	1	1	1	3	1	1	2	1	2	2	3	2	1	2	1	3	1	4	1	3	1	1	1	2	2	1	1	3	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	5	2	2	5	1	1	1	1	2	2	2	3	1	2	4	2	2	1	2	2	2	3	2	2	3	1	4
25500	-441.411645283668463	-448.267133234627863	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683068569962867	0	2	4	4	6	7	5	8	8	6	9	9	8	11	11	10	13	10	11	13	11	10	12	15	13	14	13	14	14	13	14	15	16	15	15	14	15	18	16	17	17	15	14	16	17	18	16	18	16	19	18	18	19	21	19	17	18	19	21	18	19	21	20	22	23	22	21	22	20	21	23	23	23	26	25	28	0	1	1	2	7	1	4	7	4	3	6	7	6	9	22	11	19	5	8	15	6	10	16	17	19	25	23	9	21	22	27	25	5	25	21	30	17	26	28	29	29	30	30	28	31	34	36	28	43	46	37	33	39	42	33	49	31	26	43	33	51	37	56	40	53	57	38	43	32	56	66	58	50	56	73	75	1	1	1	1	1	3	1	2	2	1	1	3	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	4	1	1	1	1	2	1	1	2	1	1	2	2	2	2	2	1	1	2	1	3	3	1	1	2	2	3	1	1	2	2	2	3	2	1	3	2	2	1	2	3	3	1	2
26000	-451.793235021771522	-458.648722972730923	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.469423489483337	0	2	4	4	6	7	8	9	7	8	10	10	9	11	11	10	12	10	12	13	11	12	12	15	13	14	12	14	13	14	14	16	18	14	15	15	14	17	15	15	18	16	15	16	17	16	17	18	15	18	17	18	17	19	17	17	20	19	19	19	20	20	19	21	23	21	22	22	21	22	22	22	23	27	25	27	0	1	1	2	2	5	5	7	3	3	6	7	10	3	10	2	5	7	12	15	6	10	16	19	7	19	11	23	11	22	27	19	32	19	21	22	17	25	16	21	31	30	15	23	31	34	36	14	22	25	25	51	28	43	46	49	31	32	22	19	24	60	56	27	48	31	52	59	61	56	64	32	58	70	73	75	1	1	2	1	2	1	1	1	2	2	2	1	1	3	2	4	3	1	1	1	2	2	2	3	3	1	1	1	1	1	2	2	1	1	2	2	1	2	3	2	2	1	3	2	2	1	2	4	2	2	3	1	2	1	1	1	3	2	4	5	3	1	2	4	4	2	2	2	1	2	1	2	2	2	1	1
26500	-428.541025084556452	-435.396513035515852	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596725924234493	1	2	4	5	6	6	9	8	8	8	8	9	9	10	11	10	11	9	12	12	12	12	13	14	13	14	12	12	13	14	14	15	19	14	16	16	14	16	15	15	16	15	15	16	17	17	17	18	16	15	18	19	18	20	18	18	19	19	19	19	20	21	20	23	21	20	21	21	21	21	23	20	22	27	24	25	0	1	1	1	2	3	5	5	4	6	3	8	10	3	10	3	12	5	12	15	11	15	9	19	12	19	14	16	27	22	27	26	37	25	31	42	19	19	23	29	29	30	22	31	27	26	36	39	30	25	37	38	39	43	25	49	31	50	49	32	51	72	56	57	53	35	52	59	61	56	66	32	32	63	60	62	1	1	1	2	2	1	2	1	1	1	2	1	1	3	1	3	1	1	2	1	2	1	2	2	2	1	1	1	1	1	2	1	3	1	2	1	1	2	1	1	2	1	1	1	2	2	1	2	2	1	1	1	2	2	2	1	3	2	1	2	1	1	2	2	1	2	1	2	1	2	1	2	3	2	2	2
27000	-408.506327336493996	-415.361815287453396	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588651283212431	1	2	4	3	7	9	9	9	7	6	9	8	9	11	10	11	12	10	12	12	11	11	11	14	13	14	13	14	13	13	14	15	19	13	15	15	15	17	16	17	17	16	16	15	17	16	16	18	17	18	18	19	17	19	18	18	18	20	19	19	19	21	21	23	20	20	21	21	22	23	23	22	22	25	25	27	0	1	1	2	4	9	12	5	3	3	9	5	10	6	10	11	5	12	8	15	6	13	11	12	19	7	21	14	21	15	27	25	19	12	27	30	17	26	28	29	29	30	30	23	31	25	36	39	43	32	24	38	39	42	46	49	31	33	49	26	37	33	56	66	39	57	52	59	50	56	57	58	60	56	60	73	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	4	1	3	2	2	1	1	1	1	3	2	1	2	2	2	1	2	2	2	1	1	2	2	1	2	1	2	2	2	1	1	1	1	2	1	1	3	2	1	2	2	2	1	1	2	2	2	2	1	1	3	2	2
27500	-440.800876936913255	-447.656364887872655	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.512809223732949	0	2	2	4	6	9	8	9	8	7	10	10	9	9	12	9	13	11	11	12	11	13	11	13	13	15	11	12	13	14	12	15	17	15	16	15	15	17	16	16	15	15	16	15	17	17	16	17	15	18	18	19	18	20	18	17	19	18	19	19	20	21	21	22	23	22	21	22	22	22	23	20	23	28	25	27	0	1	1	2	2	3	5	7	10	1	3	7	10	3	10	10	8	8	7	13	16	10	16	8	8	25	14	11	11	22	27	8	37	17	21	30	25	26	28	21	21	15	15	23	31	34	36	39	30	26	19	38	39	30	34	49	45	32	43	33	37	50	56	14	53	27	38	59	51	56	64	33	72	56	73	72	1	1	1	2	2	4	1	1	1	3	3	1	1	4	2	1	2	2	1	2	1	3	1	2	2	1	1	1	1	1	1	3	1	1	2	1	2	1	2	3	2	2	2	2	2	1	1	1	1	2	3	1	1	3	2	1	1	2	1	2	2	2	2	8	3	4	2	1	2	3	1	1	2	5	1	4
28000	-430.126473120651212	-436.981961071610613	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580268876506193	0	1	4	3	7	7	9	9	8	6	9	8	10	10	10	10	12	11	11	13	11	13	13	15	13	14	13	15	13	14	14	15	18	15	15	17	15	16	16	16	17	15	15	14	17	17	16	17	17	17	19	18	19	18	19	18	18	19	20	20	21	20	20	22	23	20	21	22	22	21	20	22	24	27	26	28	0	1	2	2	3	1	12	5	6	3	9	5	10	11	10	11	7	7	7	15	14	15	14	17	19	25	16	14	21	15	27	19	12	19	31	47	8	34	28	29	29	30	15	23	31	19	30	28	43	25	46	38	39	30	46	43	40	19	49	33	51	32	49	31	53	40	33	59	62	56	45	37	60	56	73	73	1	1	2	1	1	4	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	3	2	1	1	2	2	1	2	1	2	5	2	1	1	5	1	1	2	2	1	2	1	2	2	1	1	1	3	1	1	2	1	1	2	1	3	2	1	1	2	2	6	2	2	1	2	1	2	1	3	2	3	1	2
28500	-418.321708028601392	-425.177195979560793	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579703007825716	0	2	4	4	5	7	9	8	6	7	9	9	10	10	12	10	12	11	12	12	11	12	13	13	13	13	12	14	13	14	14	15	18	14	15	17	15	15	16	17	17	16	15	16	17	17	15	18	16	17	19	18	19	20	19	17	19	19	21	20	21	20	21	22	22	22	21	21	21	22	20	22	24	27	24	27	0	1	1	2	4	3	5	5	3	3	6	5	10	6	10	11	7	8	12	10	14	10	6	5	19	12	6	14	27	22	27	25	24	24	31	47	26	25	28	28	35	30	30	23	31	34	22	39	43	25	32	38	39	20	46	49	35	50	49	50	32	51	56	29	28	35	52	49	51	56	57	58	72	70	72	75	1	1	2	2	1	1	2	2	1	2	1	2	1	2	2	1	1	1	2	2	1	3	3	3	1	2	2	2	1	1	1	1	4	1	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	1	2	2	2	4	1	1	2	1	2	2	3	1	2	5	4	3	2	3	1	2	1	1	1	3	1	2
29000	-427.821526822302872	-434.677014773262272	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640219159829906	0	2	3	4	6	8	8	8	7	8	9	10	10	11	11	10	12	10	10	13	11	13	12	15	13	14	14	14	13	14	15	15	18	14	15	17	15	18	16	15	17	16	15	16	16	18	15	17	16	19	18	18	18	21	17	17	19	20	19	19	20	20	21	22	19	19	21	21	21	22	23	22	22	27	24	28	0	1	1	2	3	3	5	5	3	9	9	5	10	6	10	11	8	7	8	15	6	15	6	25	19	19	21	23	21	15	21	12	17	19	27	47	34	17	28	29	23	30	30	23	27	34	30	28	43	12	32	32	28	43	32	49	45	25	49	17	33	33	56	66	39	31	52	59	33	56	57	26	50	70	73	75	1	1	2	1	3	2	1	1	2	1	1	2	1	2	2	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	3	3	3	2	1	1	1	2	1	2	3	2	1	2	1	2	1	2	1	4	2	1	3	2	1	1	1	4	2	4	1	1	2	2	2	3	1	1	2	3	2	4	1	3	1	2
29500	-448.294607256171105	-455.150095207130505	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.511099956055537	0	1	4	5	6	7	8	8	8	7	9	8	9	9	10	9	12	11	11	12	11	12	12	13	13	14	13	14	13	13	14	14	17	14	16	17	16	17	16	16	17	15	15	17	17	18	16	18	16	18	18	17	17	17	19	17	19	19	20	20	20	20	20	22	23	22	22	22	21	22	22	23	23	28	25	26	0	1	1	2	3	1	5	5	6	3	1	5	10	6	6	3	8	5	8	15	14	11	16	12	12	25	6	14	21	15	16	5	32	19	31	22	25	26	16	29	11	22	22	28	27	34	42	39	43	32	7	19	39	43	32	49	27	33	49	58	19	50	56	27	48	31	52	59	37	63	45	60	60	63	50	73	1	1	3	2	1	2	1	1	1	1	5	1	1	1	1	2	2	3	2	1	1	2	2	2	2	1	2	3	1	2	2	3	2	1	1	2	2	1	2	1	4	1	1	2	2	2	1	1	1	3	4	4	1	1	2	1	3	1	2	1	5	1	2	3	3	4	4	2	2	2	2	2	1	4	2	1
30000	-423.228162670014115	-430.083650620973515	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554865893010675	0	2	4	4	6	8	7	9	9	7	9	10	9	11	10	10	12	10	12	12	11	12	12	14	14	13	13	15	13	13	14	15	18	15	15	16	15	16	17	15	17	16	14	14	17	16	17	17	16	18	17	19	19	20	18	17	19	18	18	20	20	21	20	22	20	21	21	21	21	22	22	22	23	26	26	26	0	1	2	2	3	1	5	5	6	3	6	8	10	11	10	11	18	5	12	10	11	15	14	17	19	18	14	6	21	20	21	26	37	26	27	20	12	8	28	29	29	30	30	23	31	34	36	28	43	25	19	38	39	30	34	49	31	34	49	58	12	50	56	45	39	57	52	59	61	56	66	50	58	70	50	58	1	1	1	1	1	3	1	1	1	2	1	1	1	1	2	1	1	3	1	2	1	1	1	2	1	1	1	3	1	1	2	1	2	2	1	2	2	3	1	2	2	2	1	1	2	1	1	1	1	2	4	2	1	3	2	1	3	1	1	1	4	1	2	2	2	2	2	2	1	2	1	2	2	2	4	4
30500	-472.239853842364425	-479.095341793323826	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580613285166495	0	2	5	4	6	9	8	9	9	7	8	8	10	11	11	11	13	11	10	12	10	12	13	15	13	15	12	13	14	15	14	15	17	15	16	17	16	16	16	15	17	14	16	15	18	17	16	18	15	19	18	18	19	21	18	17	19	20	20	17	19	20	21	22	22	22	20	21	20	23	21	23	23	27	25	28	0	1	4	2	4	11	5	12	3	3	3	5	10	11	10	11	19	5	12	15	6	15	14	19	12	19	13	16	21	42	27	12	25	17	27	47	25	26	28	21	29	10	22	3	31	34	30	39	22	33	33	38	39	59	26	42	31	26	49	26	17	61	43	31	39	27	32	59	17	56	35	50	50	68	73	73	1	1	1	1	2	1	2	1	2	1	1	1	2	1	2	2	2	3	1	1	1	1	1	3	3	2	2	1	2	1	1	4	2	1	2	1	3	1	2	2	1	3	2	3	2	1	1	1	2	1	1	2	2	1	2	1	2	2	2	1	4	1	3	4	3	3	2	1	2	3	3	2	2	3	1	4
31000	-450.272422561931251	-457.127910512890651	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524146055897877	0	1	5	4	6	9	9	8	9	7	8	10	9	10	10	10	12	11	10	12	11	11	11	14	13	15	12	14	13	14	14	15	19	14	15	17	16	17	15	16	17	14	15	16	18	16	16	16	16	17	18	18	18	20	18	18	19	17	21	19	19	21	20	23	21	21	21	22	21	23	23	23	21	27	25	26	0	1	1	2	4	11	8	4	11	3	3	7	10	6	10	11	8	8	7	15	11	10	14	12	7	17	11	23	21	20	29	18	58	25	27	47	26	46	28	16	29	15	30	23	31	25	30	29	15	37	37	25	39	43	34	49	31	25	63	50	37	17	42	40	39	45	52	59	51	56	66	58	50	63	60	51	1	1	2	2	2	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	2	1	1	2	1	1	1	1	1	1	1	4	2	3	1	3	2	1	1	2	2	1	2	2	2	2	3	1	2	2	1	1	2	4	3	4	2	2	2	1	2	3	1	3	2	5	3	3
31500	-427.872426263030377	-434.727914213989777	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556074357840664	0	2	4	4	6	9	8	8	8	7	9	9	9	10	11	10	12	10	12	12	11	12	12	14	13	15	13	15	13	14	15	16	17	15	14	16	16	16	16	16	17	14	15	15	17	17	17	18	16	18	19	18	19	21	18	17	20	19	20	18	21	20	21	22	22	21	21	22	22	21	21	23	22	28	25	26	0	1	1	2	4	9	5	5	3	3	3	7	10	3	10	9	8	8	8	15	11	14	6	25	7	19	21	11	21	22	27	17	38	25	11	43	17	25	28	29	29	10	15	16	11	34	36	28	42	32	32	38	39	43	25	42	31	24	43	26	37	37	56	57	53	31	38	59	50	56	35	58	50	54	72	73	1	1	1	1	1	1	1	1	2	1	3	1	1	3	2	1	2	1	3	1	1	1	1	1	3	1	1	4	1	1	1	2	1	1	3	1	3	2	1	2	2	4	2	3	4	1	1	2	1	1	2	1	3	4	3	2	3	2	3	2	3	2	2	1	2	2	2	1	2	2	3	1	2	3	1	2
32000	-424.585777614702238	-431.441265565661638	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605650808962390	0	2	5	4	6	8	9	8	7	6	9	9	10	11	11	10	13	11	10	13	11	12	11	13	13	15	13	15	13	14	15	15	17	14	15	15	15	16	16	16	18	15	15	16	18	17	16	16	16	18	19	18	18	21	17	18	19	18	20	17	20	20	21	23	21	21	22	21	21	21	22	22	24	26	25	27	0	1	1	2	4	9	8	5	3	3	6	5	10	11	13	6	18	12	5	15	11	10	6	19	8	25	21	6	23	15	27	17	32	19	27	22	8	37	23	29	29	22	30	28	31	34	36	28	43	26	33	26	23	42	34	43	31	60	49	37	37	37	56	66	39	45	52	59	61	43	45	60	58	63	58	75	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	2	2	1	2	1	1	4	1	2	1	2	2	1	2	2	4	1	3	2	3	1	1	1	1	2	1	1	1	2	1	1	3	2	2	2	2	1	2	1	2	2	2	1	2	2	2	1	1	2	2	3	2	2	2	1
32500	-438.460751170692390	-445.316239121651790	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557882009374139	0	1	3	5	5	7	8	8	8	7	10	9	8	9	11	11	11	11	11	13	10	12	12	15	13	14	13	14	14	14	14	15	19	15	15	16	15	17	15	16	15	14	15	17	17	18	16	16	16	18	18	18	18	20	19	17	19	19	19	17	20	20	20	21	22	21	20	22	21	23	22	21	23	26	26	28	0	1	1	2	2	4	5	5	3	4	6	4	10	1	10	6	7	12	12	22	9	10	9	7	19	25	14	16	27	20	27	19	12	25	27	22	25	26	28	21	29	15	22	23	31	26	42	28	42	24	37	38	39	43	34	43	31	25	49	37	25	8	56	35	53	35	33	59	51	63	45	50	33	63	32	73	1	1	2	2	2	1	1	2	2	1	1	1	1	4	2	2	2	1	1	1	1	3	2	2	1	1	2	1	1	1	1	3	5	1	2	2	1	1	1	3	1	1	1	2	2	2	1	1	1	1	1	1	2	2	2	1	2	3	1	2	3	5	2	2	3	3	1	2	1	2	2	1	3	2	4	2
33000	-433.211037411265863	-440.066525362225264	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603111004021864	0	1	4	5	6	6	9	7	8	7	9	8	9	8	11	10	12	10	12	13	11	12	12	13	12	15	13	15	13	14	13	16	17	13	14	16	15	18	16	16	16	16	14	16	17	17	17	17	17	19	19	18	18	19	18	16	18	18	21	20	21	20	20	22	23	18	22	21	21	22	22	22	24	27	23	27	0	1	1	2	4	3	8	5	4	6	6	8	10	6	10	14	18	12	7	15	9	15	11	19	12	17	21	23	21	15	23	26	8	19	27	30	25	26	14	21	29	30	15	23	31	34	22	28	15	58	37	26	39	42	32	43	31	32	49	58	51	58	56	66	28	40	33	49	37	56	45	58	58	63	72	75	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	2	1	2	1	1	6	1	1	1	2	2	4	2	2	2	1	2	2	2	3	1	2	1	2	1	1	2	1	2	3	1	2	1	1	1	2	3	5	1	2	2	3	3	3	2	2	3	1	1
33500	-445.880412096789200	-452.735900047748601	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548439727054429	0	1	3	4	6	7	8	7	8	5	8	8	9	11	12	11	10	10	11	11	11	12	12	13	13	14	13	14	12	15	14	14	17	14	15	17	16	17	17	17	17	13	15	16	17	17	17	18	17	18	19	18	18	20	18	18	19	20	19	19	20	20	21	23	22	21	20	22	21	22	22	20	23	26	25	25	0	1	1	2	4	10	5	5	3	1	6	8	10	9	10	6	5	8	7	13	9	10	11	5	17	19	21	14	21	42	27	5	25	19	31	30	25	37	28	29	29	13	42	23	31	34	42	39	43	37	25	26	39	49	19	49	31	50	49	37	37	25	56	57	48	31	52	59	51	56	45	26	72	63	72	61	1	1	2	1	1	1	2	1	2	2	1	1	2	3	2	2	2	2	2	1	2	4	2	3	2	2	2	2	1	1	1	5	2	1	1	1	1	1	2	2	2	2	1	2	2	2	3	1	1	1	3	1	1	1	2	1	2	1	1	2	2	2	2	2	2	2	1	2	1	2	3	3	1	2	2	2
