step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
50500	-529.622911052144218	-536.478399003103618	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.470619213442922	2	0	4	4	3	4	4	6	8	5	6	6	8	7	6	6	8	10	6	10	9	10	8	8	11	10	12	10	10	10	10	11	12	12	14	12	12	14	12	11	11	14	14	13	13	13	14	14	15	13	13	14	17	15	14	15	16	18	17	18	19	16	17	17	16	15	16	20	19	18	22	21	22	22	21	20	25	24	23	24	24	21	23	25	25	26	26	24	24	25	24	28	26	27	27	28	27	27	27	27	28	27	27	29	28	31	30	2	0	1	2	2	1	2	7	14	3	5	4	12	15	1	6	12	16	4	11	14	6	15	14	22	24	9	13	4	14	9	13	4	41	40	20	18	17	23	7	12	7	45	20	34	4	28	46	13	32	28	33	52	33	39	38	14	42	38	41	66	48	46	29	7	46	48	38	55	29	76	68	42	66	64	0	69	62	72	60	42	54	64	88	26	12	32	75	35	71	35	97	88	90	37	102	79	60	72	91	59	35	68	91	83	103	94	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	3	1	1	1	1	2	1	4	2	1	2	5	1	2	2	1	2	2	4	2	5	1	1	1	4	1	1	3	1	1	1	2	2	1	1	5	2	1	4	2	1	3	4	5	1	1	2	2	3	1	1	3	3	2	1	2	4	1	2	7	3	3	1	6	8	7	2	4	2	4	1	1	1	9	1	2	5	3	1	5	7	3	2	3	2	2
51000	-628.923909857681110	-635.779397808640510	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.379293862255920	2	1	3	3	3	4	4	5	8	5	7	6	8	9	8	7	5	9	9	9	9	11	10	9	11	8	11	11	10	10	12	12	12	13	14	13	11	13	13	10	11	14	13	13	13	13	12	14	16	14	16	15	16	15	16	15	15	18	17	16	18	17	16	16	16	16	18	20	19	16	22	21	22	23	20	21	25	24	23	25	23	23	24	25	25	25	26	26	23	25	26	27	28	25	25	27	26	26	28	27	28	26	27	28	29	32	28	2	0	2	2	1	2	3	1	3	5	5	7	7	1	7	8	3	17	11	7	15	26	3	5	15	2	11	20	18	15	25	12	22	21	25	26	21	47	18	5	29	46	19	16	29	13	25	40	6	43	13	43	54	15	57	32	36	29	34	41	53	45	4	2	40	35	43	70	58	16	49	51	42	44	49	0	82	61	69	51	42	75	35	76	81	35	89	80	39	61	44	77	67	74	26	95	70	95	100	28	74	71	74	35	92	46	87	1	1	1	1	1	2	1	1	3	1	2	1	2	3	1	2	2	3	1	3	1	2	4	3	2	5	2	1	1	1	1	3	1	2	1	2	1	1	2	4	1	1	2	3	1	2	1	3	7	1	4	1	1	4	1	2	1	5	2	2	1	2	8	6	4	1	3	4	1	6	2	2	5	4	2	1	1	2	2	5	2	1	6	1	1	5	1	1	4	4	5	1	4	1	8	1	6	1	1	7	2	2	1	7	1	4	1
51500	-507.121387777884024	-513.976875728843424	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.401880231672494	1	-1	3	3	4	3	3	4	8	5	8	4	9	7	7	9	7	10	8	10	10	10	10	8	9	9	10	10	11	10	11	12	12	12	14	14	11	14	11	12	13	14	13	13	14	12	13	14	16	13	15	13	16	15	15	15	16	18	17	17	18	17	16	17	17	15	17	19	18	17	22	20	23	20	22	22	24	23	23	24	22	24	23	25	26	26	25	26	25	26	25	27	27	24	23	26	26	26	27	26	28	27	28	30	29	31	30	2	0	1	1	4	2	2	6	12	5	5	2	24	6	1	19	10	14	4	24	13	11	14	10	12	24	6	5	9	5	24	30	28	14	52	44	13	13	15	19	25	52	27	29	43	24	33	16	5	16	22	1	39	36	16	35	47	25	19	38	41	54	35	9	46	5	49	59	56	44	39	34	27	53	64	0	59	49	55	76	60	48	47	70	28	74	70	71	13	80	30	98	83	13	31	56	31	71	82	27	82	84	73	102	96	91	103	1	1	1	1	1	2	2	1	2	1	2	2	1	2	4	1	1	2	2	1	1	1	1	1	2	1	2	2	1	3	2	1	2	2	1	1	1	2	2	3	2	1	2	1	1	2	1	3	5	2	3	6	3	1	4	1	2	4	6	1	2	1	1	6	3	6	1	1	1	2	5	3	6	1	3	1	2	3	4	1	3	5	4	4	7	3	4	2	8	2	6	1	2	7	4	5	8	1	1	7	2	1	2	1	2	3	2
52000	-511.176863752650092	-518.032351703609493	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.417905424209457	1	0	4	3	3	5	3	6	8	5	8	5	9	7	7	8	6	9	8	9	8	10	9	9	11	10	11	10	10	9	10	12	13	13	13	13	10	13	12	10	12	13	10	14	13	12	14	15	15	12	14	15	16	14	14	15	16	18	17	17	19	16	16	17	17	17	16	19	19	19	22	20	21	23	21	21	23	23	23	24	24	23	23	25	24	26	26	25	25	24	25	26	28	26	26	25	26	24	26	27	29	27	28	29	28	31	31	2	0	2	1	1	7	1	4	15	5	17	2	1	6	12	3	10	16	1	17	8	9	9	1	11	1	43	12	16	14	11	9	23	25	15	37	17	28	25	19	4	32	19	45	19	27	41	20	35	15	29	33	54	26	28	28	39	50	13	35	56	30	42	46	29	10	56	49	60	25	6	58	61	64	68	0	64	75	66	63	50	68	43	78	72	61	47	60	29	68	13	81	89	55	32	82	26	13	78	74	95	70	83	83	85	89	85	1	1	2	1	1	1	1	1	1	1	1	3	3	1	1	2	1	1	4	1	1	1	1	4	2	4	1	3	1	1	1	2	4	1	3	2	2	2	1	1	5	1	1	1	1	1	1	3	1	2	2	1	1	2	4	2	3	3	4	2	2	3	2	3	3	7	1	2	1	6	8	1	1	2	1	1	3	1	3	3	6	2	8	2	4	5	6	5	9	3	5	1	2	6	7	1	7	10	2	2	1	3	2	2	1	4	2
52500	-525.282566086608540	-532.138054037567940	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.367030650244808	1	0	3	4	3	5	4	6	7	5	7	6	8	8	7	8	7	8	9	9	7	9	9	9	10	9	12	10	10	11	12	11	12	13	14	13	11	14	13	12	11	13	10	13	14	10	14	15	15	13	15	15	16	13	15	15	17	16	18	17	19	16	15	18	17	16	16	19	18	18	21	19	22	20	21	19	24	23	22	23	23	25	24	25	25	26	25	26	25	26	25	27	26	27	25	27	26	26	27	27	28	28	29	30	29	30	28	2	0	1	5	1	3	1	2	10	5	10	7	21	4	7	15	6	8	16	11	8	12	15	11	3	15	20	11	18	21	18	14	4	25	27	2	9	27	16	4	23	32	14	19	1	18	31	20	39	30	28	5	35	27	31	47	48	56	39	15	33	56	44	7	29	2	31	55	39	24	76	60	58	68	61	0	44	68	64	68	58	45	74	79	69	47	44	83	80	79	15	84	52	34	26	93	33	35	76	86	35	15	93	97	80	91	81	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	2	5	1	2	2	1	2	3	1	3	2	1	6	2	1	3	4	1	1	1	1	6	1	1	3	1	1	3	6	1	1	2	1	2	1	2	6	5	1	1	4	4	8	2	1	2	3	1	1	3	1	1	1	4	2	2	2	4	6	2	2	3	6	7	1	1	2	9	2	6	6	9	1	8	4	4	1	9	12	1	1	3	2	3
53000	-476.632164400277475	-483.487652351236875	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.374512757709812	2	1	4	4	3	4	4	5	8	6	7	6	9	8	7	8	7	10	8	9	8	10	10	10	10	9	12	11	10	9	11	12	12	12	13	13	12	13	12	10	12	15	14	13	13	14	12	15	16	13	16	16	15	14	14	15	16	17	15	16	18	16	16	16	17	15	18	20	20	18	22	20	22	23	21	21	26	24	22	23	22	24	23	25	26	25	25	26	25	25	25	27	24	24	27	27	25	26	26	25	28	26	27	29	30	31	30	2	0	2	2	2	2	2	5	5	6	8	6	14	7	3	12	4	19	7	10	4	26	30	6	9	9	31	9	1	4	6	23	25	23	13	23	13	21	17	2	19	31	24	20	33	8	21	2	39	27	33	16	55	32	44	33	9	31	38	15	62	35	12	24	50	16	37	63	46	56	52	45	50	69	64	0	19	75	75	72	50	49	79	81	94	18	63	71	27	68	44	97	52	32	89	86	42	43	93	58	87	7	57	86	86	100	85	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	1	1	3	1	1	1	1	4	3	3	1	1	1	2	1	1	4	4	5	2	2	3	2	1	4	2	6	2	1	2	3	1	1	1	1	3	3	2	3	1	2	4	3	2	4	3	3	3	1	2	3	4	2	3	1	8	2	1	1	4	3	1	1	2	6	5	2	6	3	5	1	5	5	1	1	4	6	1	4	1	10	9	2	2	5	2
53500	-562.165036690356374	-569.020524641315774	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.441022333012788	2	0	3	4	3	2	3	5	8	4	6	6	8	7	7	7	8	9	9	9	9	11	9	9	10	9	11	10	11	10	11	11	13	12	13	14	11	11	13	11	12	13	13	12	13	11	13	15	16	14	14	16	16	15	16	16	16	18	18	16	19	16	16	17	18	15	16	16	19	19	22	18	22	23	21	21	26	23	23	24	22	24	22	24	26	24	26	24	26	25	25	28	26	27	24	26	28	27	27	24	29	27	28	28	30	31	30	2	0	1	1	1	2	6	1	8	7	8	5	4	10	11	3	11	14	12	13	1	19	14	14	7	16	26	17	18	16	23	25	19	31	28	13	20	4	46	10	30	32	27	23	12	9	14	12	26	39	37	31	37	38	20	33	38	32	27	33	36	29	16	60	32	46	47	45	52	13	49	68	29	71	70	0	16	72	75	83	37	83	58	78	95	4	83	42	78	83	83	88	100	91	58	78	90	82	71	40	90	73	74	80	103	90	88	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	1	1	2	1	3	1	4	1	1	1	2	3	2	2	4	2	1	1	3	2	1	6	1	3	4	4	2	2	3	5	1	4	2	1	1	1	7	3	2	5	1	1	1	11	2	1	1	6	1	2	1	1	8	3	5	2	2	1	2	1	1	3	2	1	2	2	4	2	3	4	3	1	4	2
54000	-624.265108640558765	-631.120596591518165	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.452383247088053	2	0	1	3	4	4	3	5	9	6	8	6	8	7	6	8	7	7	9	8	10	9	9	10	9	9	11	10	10	10	11	11	13	12	11	14	12	13	12	11	12	14	14	13	14	13	12	13	14	13	15	14	16	15	14	14	15	16	18	17	18	17	14	18	15	15	17	20	20	18	22	19	23	23	21	22	25	24	23	24	23	23	24	26	26	23	25	25	26	26	24	26	27	26	26	25	27	26	27	26	28	26	29	30	28	32	31	3	0	2	1	2	3	1	6	11	8	12	7	5	10	6	10	6	3	17	12	17	5	13	20	15	11	21	10	11	16	29	16	28	12	15	18	26	18	16	30	24	19	41	35	17	21	29	24	34	18	26	40	43	46	37	37	49	36	34	66	44	63	50	34	40	33	44	54	42	54	29	59	67	53	21	0	80	81	68	68	32	40	73	83	61	37	76	67	50	69	71	81	79	80	73	81	70	45	83	72	100	44	94	67	78	70	90	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	3	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	3	3	2	1	3	2	1	1	3	1	1	5	1	1	2	1	3	3	1	1	1	1	1	1	1	3	1	2	1	1	5	2	1	2	3	3	2	6	1	4	2	5	1	1	1	2	2	5	5	1	1	4	3	1	3	3	3	1	1	3	1	1	1	4	4	1	4	1	9	1	4	2	5	2
54500	-620.109637675701720	-626.965125626661120	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.417169158232573	2	0	3	2	3	5	2	5	9	6	7	7	8	9	6	8	7	10	9	9	9	11	8	9	10	10	12	11	10	8	11	11	10	12	14	11	10	13	12	10	12	14	12	14	13	14	12	14	16	13	15	16	16	13	16	15	16	17	17	17	19	17	16	17	17	17	16	18	20	19	23	20	22	22	21	21	24	24	23	24	23	24	23	26	24	26	25	25	25	25	25	28	27	26	26	28	27	25	28	26	29	24	26	28	30	31	30	2	0	2	2	2	4	2	7	12	2	3	4	10	4	5	11	6	1	17	11	13	4	8	16	10	3	32	40	20	11	13	37	23	22	7	17	14	23	31	21	29	47	26	31	1	38	28	17	35	2	50	17	56	31	54	32	46	31	33	54	57	27	1	12	19	4	9	34	60	44	69	67	62	76	43	0	53	73	74	69	35	75	76	73	69	91	77	66	81	58	70	95	88	87	50	90	79	44	87	62	81	13	29	82	104	34	80	1	1	1	1	2	1	1	2	1	3	2	3	1	3	2	1	1	4	1	1	1	4	1	1	2	3	1	1	1	1	2	1	2	1	5	2	1	2	1	1	1	1	1	2	5	1	1	4	2	5	1	4	1	1	3	2	1	3	5	2	2	3	6	4	3	8	3	3	1	5	1	2	2	1	3	1	4	1	1	2	5	2	1	2	2	1	1	4	1	5	2	1	1	1	5	1	2	4	1	3	2	5	7	1	1	9	3
55000	-464.676576262264575	-471.532064213223975	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.419695274629120	2	1	3	4	3	4	3	6	8	5	8	6	7	8	7	9	8	9	8	9	9	10	8	9	11	8	10	10	8	10	11	12	12	11	13	13	11	14	13	9	12	13	14	13	12	13	13	14	15	14	14	14	17	14	15	15	17	17	18	17	18	16	16	16	17	16	18	19	20	18	22	19	21	21	21	21	26	23	24	24	24	24	23	25	25	23	25	26	24	26	25	27	27	26	25	27	27	27	27	25	28	26	29	29	30	30	30	2	0	2	1	1	1	2	6	10	5	3	1	10	5	10	9	8	15	12	1	9	13	3	9	23	13	19	16	6	21	16	18	8	26	27	12	22	1	30	10	24	25	22	31	16	26	8	28	19	34	31	19	36	18	16	34	44	24	19	56	62	20	37	27	2	34	19	36	50	44	69	61	50	68	56	0	33	75	68	70	47	69	74	67	80	67	89	82	60	66	70	89	77	70	60	66	35	80	90	75	90	39	78	48	103	101	93	1	1	1	1	1	1	1	2	1	1	2	2	1	3	1	1	1	1	1	4	1	1	2	1	2	1	1	1	2	1	1	2	2	2	1	3	1	5	2	2	2	1	2	1	2	3	3	3	4	2	1	3	2	2	2	2	2	3	5	1	2	4	3	4	8	2	5	3	2	2	1	1	4	1	2	1	8	1	2	3	6	2	2	4	1	2	1	1	6	5	4	2	1	3	4	5	7	2	1	2	1	7	4	6	1	1	1
55500	-571.516288139791754	-578.371776090751155	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.391819282789618	1	-1	3	2	1	4	3	4	8	5	7	6	8	9	7	9	7	8	8	7	8	10	9	9	10	9	12	10	10	10	12	11	10	11	13	14	11	12	12	11	12	13	14	14	11	13	14	15	15	12	15	15	15	14	15	16	17	18	16	18	19	16	15	18	16	17	17	19	18	17	22	20	23	23	21	22	26	24	24	24	24	25	22	25	26	26	24	24	26	24	24	27	27	26	27	27	27	27	28	26	27	26	28	29	29	32	31	2	0	1	2	2	1	1	1	10	4	8	3	12	17	6	15	3	6	10	8	4	15	7	2	12	17	20	18	26	24	22	13	13	30	40	24	19	34	22	15	9	38	28	11	21	6	40	13	50	19	21	24	24	32	37	45	54	16	32	40	60	33	30	32	35	33	56	39	65	2	66	31	46	75	57	0	74	51	68	83	43	63	30	42	73	78	72	54	30	75	5	75	61	80	67	52	82	74	35	73	87	47	15	85	96	81	103	1	1	1	2	1	1	1	1	2	2	2	2	1	1	2	1	2	3	1	1	2	2	3	5	4	1	2	1	1	1	2	2	1	1	1	2	2	1	1	2	1	1	3	2	2	6	2	3	1	3	6	3	2	2	2	3	2	5	3	3	1	3	3	3	2	5	1	4	1	9	3	4	6	1	3	1	1	7	3	1	4	5	6	6	1	1	2	3	9	1	10	3	4	1	8	7	1	3	6	1	1	7	8	2	1	2	2
56000	-465.484298044325726	-472.339785995285126	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.458147003925614	1	0	4	2	4	5	3	6	8	4	8	6	9	9	5	7	7	9	7	10	10	9	8	9	10	7	12	11	11	11	11	11	12	12	14	14	11	12	12	11	12	14	14	13	11	13	13	14	12	13	15	15	16	15	16	15	16	18	17	17	18	16	16	17	17	15	17	19	20	17	22	20	21	23	21	21	26	24	23	24	22	24	24	24	24	27	25	25	25	25	24	27	27	26	26	28	27	27	28	26	28	28	28	29	29	31	31	2	0	1	2	4	2	1	15	1	1	3	6	6	23	10	6	10	7	2	26	10	17	12	26	19	6	29	13	23	9	14	12	26	29	25	28	22	16	22	4	26	27	31	20	24	28	21	6	20	28	24	20	36	28	6	37	41	42	18	48	59	52	54	35	24	11	52	64	62	6	69	63	58	68	55	0	33	81	69	81	24	81	71	81	73	91	84	81	74	72	21	87	42	79	13	95	91	74	100	83	93	26	13	99	94	9	97	1	1	2	1	1	2	1	1	4	2	2	1	3	1	1	1	1	2	3	2	3	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	2	1	5	2	1	1	1	1	1	1	2	1	1	3	3	1	2	5	2	3	3	3	1	1	1	1	2	4	3	1	1	2	5	1	2	2	2	1	1	6	1	1	1	8	1	1	1	2	2	1	1	1	3	7	1	8	1	9	1	2	3	1	1	1	11	8	1	2	9	2
56500	-590.452264301895980	-597.307752252855380	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.425318418855031	2	1	3	4	4	4	3	5	8	6	7	7	9	8	8	8	7	10	8	7	9	11	9	10	11	10	12	11	10	11	11	11	11	13	12	13	12	14	13	11	11	13	13	13	12	13	13	14	16	13	14	13	15	15	14	16	16	16	18	17	18	14	17	16	17	17	18	18	19	17	21	20	22	21	20	21	26	23	23	23	24	24	23	26	25	27	25	24	24	26	25	27	27	25	24	27	28	26	27	27	28	26	29	29	29	32	31	2	0	2	1	7	2	1	1	11	5	8	3	5	4	8	10	7	14	3	8	12	7	2	17	19	14	14	8	14	20	4	13	26	30	23	31	18	21	40	2	13	29	24	37	13	35	21	18	43	35	25	17	25	22	10	52	31	11	20	34	27	17	43	23	32	52	37	58	56	1	58	63	10	60	50	0	88	59	59	64	45	54	52	91	74	68	26	64	21	83	2	73	87	44	13	17	102	85	67	87	84	73	86	94	37	61	100	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	3	1	2	1	2	4	4	1	1	1	2	2	1	2	3	1	1	1	1	1	1	3	1	5	1	2	1	1	1	1	2	3	2	1	2	3	2	2	2	2	1	3	4	2	3	3	4	2	3	2	2	2	2	7	2	1	6	3	3	1	1	2	2	4	6	4	5	1	2	6	8	4	5	1	9	2	1	6	5	9	2	1	4	1	1	2	1	2	7	6	2
57000	-538.674584541662512	-545.530072492621912	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.380567721959889	1	0	4	4	3	3	3	5	8	6	7	7	8	9	7	9	6	10	8	8	8	11	10	8	10	10	11	10	9	9	11	11	12	13	10	13	11	12	12	10	12	15	14	13	13	14	14	13	14	14	15	15	17	15	15	16	16	16	16	17	18	17	16	17	17	16	18	20	19	19	22	21	22	22	18	21	25	23	23	24	24	24	23	25	25	26	24	25	26	25	26	27	27	26	26	27	27	26	25	26	28	28	28	29	29	30	29	2	0	7	1	1	1	1	5	7	5	6	8	4	10	8	21	1	29	3	7	17	20	9	6	21	21	24	17	17	3	11	24	6	16	9	21	19	26	5	10	35	22	39	19	23	33	45	7	26	18	50	7	63	41	7	50	52	35	54	50	62	18	18	10	46	54	43	52	49	6	58	60	13	30	56	0	28	65	67	57	75	43	58	34	83	20	72	46	57	61	81	87	65	82	10	47	1	71	66	71	86	71	73	69	97	79	100	1	1	1	2	1	1	1	1	3	2	2	1	3	2	1	1	2	1	2	2	1	1	1	1	1	1	1	2	2	3	2	2	4	2	2	1	1	1	4	2	1	2	1	2	1	1	1	6	2	2	1	6	1	1	4	1	1	2	1	2	1	4	3	6	1	1	3	2	3	7	4	2	8	6	1	1	10	2	3	3	3	5	4	5	1	10	2	6	7	5	1	2	5	1	13	6	17	3	5	2	1	3	3	5	1	5	1
57500	-597.468149991395876	-604.323637942355276	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.436180334161136	1	-1	3	3	3	1	3	5	8	5	8	6	9	7	8	8	7	9	8	10	7	11	10	8	10	9	11	11	10	10	11	11	13	12	12	14	11	13	12	11	13	14	13	12	13	14	10	14	16	12	14	16	16	13	15	16	17	18	17	17	18	15	16	17	17	17	17	18	20	18	23	20	20	22	21	20	26	21	24	23	22	25	23	25	25	26	25	24	24	26	26	27	26	26	26	28	27	26	28	26	28	27	29	28	29	31	30	2	0	6	6	2	2	2	4	12	3	8	3	17	1	2	1	3	16	5	6	3	9	11	8	7	14	25	11	7	16	26	24	35	31	13	39	10	16	37	15	25	11	40	11	21	31	24	20	30	25	50	21	51	31	12	39	23	27	51	25	62	39	42	9	23	20	10	52	55	20	74	56	7	75	22	0	84	52	72	18	15	78	63	74	54	32	74	34	70	52	73	89	89	89	30	79	6	82	94	68	83	70	35	69	97	58	96	1	1	1	2	3	1	3	1	1	1	1	1	1	3	4	2	1	1	2	3	2	2	1	2	3	1	1	1	3	1	1	2	1	1	1	1	2	2	1	1	1	3	1	2	3	2	1	2	5	1	1	4	1	1	4	3	3	3	2	2	2	2	1	4	5	4	6	2	2	2	1	2	7	1	4	1	1	3	2	6	8	2	3	2	6	7	2	5	4	4	2	1	1	1	7	1	14	1	1	4	2	6	10	3	1	7	1
58000	-588.243429554830527	-595.098917505789927	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.355561049259110	2	0	3	3	4	4	4	5	8	4	7	6	9	7	7	9	7	10	8	6	8	9	9	10	10	9	11	10	11	11	11	12	12	12	13	13	11	13	12	11	12	12	13	14	13	13	10	15	15	12	13	15	16	13	15	16	16	18	18	17	17	15	16	17	17	15	16	20	19	18	23	20	22	22	22	21	24	24	23	25	23	24	24	25	26	27	25	25	26	22	25	27	28	26	26	26	26	26	27	26	28	27	27	30	29	31	30	2	0	2	2	3	4	4	1	8	4	4	6	21	6	8	1	2	20	1	5	10	17	11	26	15	19	26	5	26	8	24	20	3	13	40	16	18	6	21	28	1	12	42	32	27	21	13	10	23	10	26	50	48	27	21	42	32	57	34	49	23	24	39	9	35	54	52	35	10	32	30	59	68	72	68	0	70	61	41	78	43	38	69	43	61	62	70	73	70	61	74	81	85	53	50	75	21	76	81	54	99	19	20	69	88	25	102	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	4	2	2	4	1	2	1	1	1	1	1	1	3	1	4	1	3	5	2	1	2	1	4	2	1	2	4	1	1	1	1	1	6	3	4	2	2	1	1	2	2	1	1	3	2	4	2	4	4	2	1	1	4	7	5	6	1	1	1	1	1	3	3	6	1	5	5	3	6	4	7	5	1	6	4	2	2	1	5	7	2	9	3	2	7	1	10	10	5	2	11	1
