step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
49000	-1057.107474830392675	-1055.659569796383266	-1.447905034009400	0.000673111925112	0.000227642570410	0.338194231772770	0.514655776436978	1	0	3	3	5	5	7	5	7	7	7	8	11	8	8	9	7	8	10	9	10	10	12	9	10	12	11	10	12	12	12	11	12	12	11	11	11	11	14	12	15	11	11	12	11	13	15	14	12	13	14	12	14	14	15	14	14	15	13	15	14	13	14	13	15	14	14	14	17	14	16	14	16	15	16	16	15	15	18	16	16	17	15	16	16	18	17	16	17	16	17	17	16	16	18	16	19	18	19	18	17	20	20	21	20	21	24	21	21	25	25	25	23	30	2	0	1	1	4	3	4	1	6	6	6	7	25	7	7	6	6	7	12	5	12	7	19	9	8	32	12	18	42	16	38	7	28	15	5	17	11	17	29	28	48	24	17	28	11	24	70	23	28	38	27	21	40	45	38	45	9	30	9	37	25	44	44	35	45	10	34	12	45	34	47	20	45	35	46	46	72	36	28	12	57	8	4	34	24	15	65	21	27	58	27	16	25	58	57	57	13	65	71	85	28	16	72	60	79	35	28	0	73	54	54	55	57	0	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	3	3	2	3	3	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	3	3	3	2	5	2	2	1	1	1	2	5	1	2	4	1	1	2	2	2	1	2	1	1	3	5	1	7	6	2	3	3	1	3	3	1	3	5	4	1	2	1	4	3	1	1	3	5	3	2	1	9	5	1	2	4	4	6	3	1
49500	-1165.897705801968186	-1164.466278967745438	-1.431426834222701	0.000652677152507	0.000232500577846	0.356226009984956	0.531469814143832	1	0	2	4	4	5	6	6	6	7	6	9	11	7	9	9	8	8	10	10	10	11	11	9	10	12	12	11	10	13	11	11	12	12	13	11	11	14	13	13	15	10	11	13	12	14	14	14	14	13	12	12	14	13	15	14	13	16	13	14	14	14	13	13	14	15	14	15	17	15	15	16	15	15	17	17	16	15	17	15	15	18	17	15	17	17	17	16	16	17	17	15	14	18	18	18	18	17	19	18	19	19	20	21	19	20	24	20	24	25	25	26	25	31	2	0	2	2	2	5	4	6	4	6	1	1	6	2	11	10	6	9	4	11	24	14	14	9	6	20	18	20	15	36	17	14	21	42	11	11	15	8	51	51	34	24	15	42	10	18	23	54	52	25	18	15	24	5	35	17	19	9	52	24	14	51	28	11	34	10	36	38	9	27	24	42	56	45	22	45	51	38	59	9	51	44	15	25	64	63	49	38	45	80	53	16	13	29	39	22	74	27	95	81	19	84	33	53	88	14	105	0	101	51	100	30	97	0	1	1	2	1	2	1	1	1	1	1	3	4	4	3	2	1	1	1	3	2	1	2	3	2	4	1	3	1	1	2	1	1	1	2	3	2	1	3	1	1	1	1	1	1	3	3	1	1	1	1	2	2	2	3	1	4	1	5	1	4	4	1	1	3	1	3	1	1	3	2	2	4	1	2	4	3	1	1	1	5	2	3	5	2	3	2	1	1	2	1	1	2	1	3	2	3	2	2	1	1	5	3	3	4	2	4	3	1	3	7	3	10	4	1
50000	-1109.325597509597856	-1107.878672454566868	-1.446925055031004	0.000630188562145	0.000213754445805	0.339191249485071	0.504772609713874	1	0	3	3	4	5	7	6	6	7	9	9	11	7	9	7	8	10	11	10	8	10	11	9	10	12	10	10	11	12	12	11	12	10	13	10	12	13	13	10	15	10	11	13	9	14	14	15	14	13	13	12	15	14	15	14	15	13	14	14	15	11	14	14	14	15	15	15	17	15	14	14	16	16	16	17	13	15	16	16	15	17	17	16	15	16	18	16	17	16	15	16	15	16	18	19	19	16	19	18	18	21	20	19	21	22	25	21	21	26	24	26	24	30	2	0	1	1	4	3	4	6	6	2	7	7	11	6	5	6	7	9	5	1	2	10	15	9	17	28	9	9	5	4	28	14	24	2	12	7	6	12	40	7	64	9	21	30	17	33	32	52	26	4	24	8	18	25	33	20	40	27	26	8	19	22	52	27	19	20	71	18	23	28	12	51	28	58	30	39	24	19	15	71	50	51	91	6	42	53	64	53	18	58	19	54	10	27	33	73	53	49	12	91	53	99	53	83	24	60	82	0	32	97	103	94	19	0	1	1	1	1	1	1	2	1	1	4	1	2	1	1	2	1	1	1	3	4	5	2	2	1	2	2	2	3	4	3	1	2	2	6	3	1	3	2	2	1	1	1	2	1	1	1	1	2	1	6	2	3	2	4	1	2	3	2	1	5	2	1	1	2	2	3	1	1	4	2	2	1	3	2	2	3	2	2	2	1	1	3	1	7	2	1	2	1	3	2	3	1	4	5	3	2	2	1	4	1	2	2	2	1	7	4	5	1	3	2	1	5	5	1
50500	-1103.422623706863760	-1101.938622410463267	-1.484001296400590	0.000719363262892	0.000220403579203	0.306387037777181	0.467746053263337	1	0	3	3	5	5	6	4	7	8	9	6	10	6	10	9	9	8	10	10	9	11	11	9	11	12	11	10	11	11	10	11	12	10	12	11	10	14	13	12	14	10	10	12	12	13	14	15	14	11	13	12	16	14	15	14	14	15	13	13	15	13	13	13	15	15	14	14	16	15	15	15	17	16	16	16	16	15	18	16	15	16	17	16	14	15	17	16	16	16	16	16	16	18	18	18	17	17	19	19	19	19	21	20	20	21	23	21	23	26	24	25	25	31	2	0	1	1	2	1	4	4	14	9	7	4	12	1	18	4	4	9	9	4	9	16	17	9	6	16	21	18	24	8	6	14	6	14	18	10	14	15	32	19	30	6	6	16	11	18	25	40	12	5	52	12	34	51	15	31	35	35	19	19	45	15	42	23	64	59	15	60	17	17	40	38	26	39	47	15	68	11	98	70	40	67	59	49	22	32	63	8	59	35	9	49	61	81	32	19	6	89	47	41	25	17	44	38	72	91	54	0	103	95	15	101	91	0	1	1	2	1	3	2	1	1	1	1	1	1	3	3	1	3	4	1	1	4	1	1	1	1	5	2	1	1	1	3	2	3	2	3	2	2	1	3	1	1	2	2	3	2	2	2	1	2	4	2	1	3	4	1	3	2	1	2	2	1	1	2	2	1	2	1	2	1	5	3	1	1	4	2	1	3	1	3	1	1	2	1	2	1	1	1	3	5	2	2	4	1	1	2	4	4	5	1	3	2	4	6	4	3	2	3	3	1	1	4	7	3	2	1
51000	-1101.584764772447670	-1100.123745452012145	-1.461019320435422	0.000677942833107	0.000220748242400	0.325614833020939	0.468096487516805	1	0	3	4	4	5	7	7	7	7	6	7	10	7	10	8	6	10	11	9	10	10	12	9	9	12	10	10	12	12	11	11	11	12	12	11	12	14	13	11	15	12	12	13	10	14	15	16	14	12	12	12	16	15	14	13	15	15	14	14	15	14	13	14	13	15	14	15	15	16	15	15	15	16	17	16	15	15	18	15	14	15	18	16	16	16	17	17	17	16	17	16	17	18	19	18	19	18	18	19	17	20	20	20	20	21	24	21	21	23	24	23	25	30	2	0	1	2	2	1	3	11	6	3	5	2	4	6	16	5	2	11	9	4	8	8	9	16	4	32	25	9	8	6	7	16	22	40	13	21	20	63	19	24	9	22	14	9	10	40	63	52	34	25	20	16	66	43	12	36	63	46	28	15	31	27	18	24	28	26	25	34	8	40	38	51	29	40	77	19	13	45	46	21	42	30	62	29	66	43	15	18	27	59	60	49	56	82	66	66	60	65	46	75	24	69	19	41	83	12	29	0	69	59	51	79	59	0	1	1	1	2	2	1	1	1	1	3	2	3	4	1	1	2	2	2	2	3	3	1	3	1	3	1	1	1	3	4	2	1	1	1	1	1	2	1	1	1	3	1	3	3	2	2	1	1	2	2	2	2	1	1	4	1	1	1	3	2	2	1	2	3	3	3	1	1	4	2	1	2	1	3	1	2	2	2	3	2	1	1	2	1	1	1	3	3	4	1	2	1	2	2	2	2	2	2	2	1	3	1	4	2	1	7	5	1	3	6	5	3	4	1
51500	-1096.817491567429670	-1095.354868084208192	-1.462623483221524	0.000618366178832	0.000200452823360	0.324165244190706	0.546807935210654	1	0	3	4	4	5	6	6	6	8	8	8	10	7	9	8	8	10	11	11	9	10	9	9	10	11	11	11	9	11	9	10	11	11	13	11	10	13	13	12	15	13	12	13	12	14	15	16	13	13	13	12	15	13	14	14	14	16	13	15	14	13	13	13	13	15	12	14	17	14	15	16	16	16	16	15	15	15	18	17	15	17	17	15	15	17	18	17	17	16	17	13	16	19	18	19	19	15	19	18	19	20	20	20	20	20	24	22	23	25	24	26	24	29	2	0	2	1	2	4	4	1	5	14	6	14	4	2	17	6	1	12	4	14	12	17	9	14	14	6	17	32	9	10	14	6	17	29	32	13	11	27	32	29	35	26	17	17	14	22	92	26	28	19	27	32	92	26	19	43	32	57	32	62	17	26	32	23	34	68	13	15	64	12	92	20	66	92	47	51	5	31	90	92	64	59	90	25	64	76	14	52	13	7	64	7	31	48	90	13	27	62	15	54	40	73	28	90	68	50	27	0	84	90	109	26	103	0	1	1	1	1	2	1	1	1	1	1	2	1	3	3	1	2	3	1	3	2	1	1	1	1	2	3	1	1	2	1	1	3	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	4	1	1	2	1	1	1	3	2	2	1	1	1	1	1	2	5	2	2	2	1	3	1	2	1	1	6	2	5	4	2	4	2	2	2	3	5	1	6	3	4	2	5	1	4	4	5	1	6	4	1	6	2	1
52000	-1143.674464888246348	-1142.236337554319789	-1.438127333926591	0.000562766334928	0.000196151933122	0.348549515043141	0.432810812441464	1	0	3	3	4	6	6	6	5	7	8	8	11	7	8	9	7	9	9	11	10	10	10	8	11	12	12	10	12	11	11	11	10	11	13	9	11	14	14	13	15	10	11	12	8	15	13	15	13	11	14	12	15	14	15	13	14	14	14	13	15	13	14	14	14	15	13	14	17	15	15	15	17	17	15	16	15	16	16	17	15	17	17	15	17	15	16	14	18	16	16	17	15	18	17	19	18	18	19	17	20	21	20	21	20	21	23	21	23	26	25	23	26	31	2	0	1	2	2	1	4	1	2	7	2	7	18	4	1	3	2	17	7	1	18	12	18	7	45	25	13	12	33	3	7	16	16	19	33	7	15	52	27	33	44	16	6	28	7	21	16	20	30	8	7	12	88	8	31	16	33	9	50	34	9	30	8	11	12	26	50	23	51	16	52	68	15	67	21	44	68	45	19	8	11	22	48	6	51	63	11	11	15	75	12	10	37	63	48	73	79	58	70	77	79	78	51	47	58	10	59	0	80	74	11	84	5	0	1	1	2	2	3	2	2	3	3	1	4	1	1	1	4	3	3	2	1	3	1	1	1	2	2	1	1	1	1	5	3	1	1	1	1	2	2	1	1	1	1	1	2	1	1	5	2	2	1	3	3	2	1	3	2	2	2	4	1	1	3	1	4	2	4	2	2	2	2	3	1	1	6	3	2	2	1	4	3	7	4	3	1	4	2	1	3	2	4	1	5	6	2	2	1	1	1	3	2	2	2	3	3	4	5	8	4	1	4	5	9	3	13	1
52500	-1120.783705172262898	-1119.319417719668081	-1.464287452594819	0.000685919938162	0.000221332897171	0.322680366697614	0.447468074466715	1	0	4	2	4	6	7	7	7	8	6	9	11	8	10	9	7	9	10	9	10	11	11	8	7	12	11	11	10	12	9	11	12	9	12	10	11	13	10	13	15	12	12	12	10	15	14	16	13	10	14	12	16	14	16	15	14	15	13	14	14	14	13	14	14	15	13	15	17	14	15	15	17	16	16	14	15	15	16	14	15	18	17	14	16	17	16	17	18	16	18	16	15	19	19	17	19	17	19	18	20	18	20	19	21	21	24	21	22	24	24	25	25	30	2	0	4	2	4	5	1	11	6	6	4	17	9	25	6	5	4	9	9	17	1	34	1	9	6	29	31	29	20	10	25	21	50	11	45	11	11	50	9	9	18	28	10	9	4	39	16	27	28	17	44	45	18	29	34	15	28	29	28	45	22	28	34	42	44	23	29	28	65	19	45	51	19	44	84	19	33	31	15	15	38	65	40	7	24	57	65	70	62	5	19	26	23	85	73	57	76	79	30	85	34	3	13	76	69	68	5	0	103	41	38	66	100	0	1	1	1	1	1	1	3	1	1	2	2	2	2	1	3	2	2	1	2	1	4	2	6	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	3	3	1	2	2	3	4	2	3	1	2	1	1	4	2	3	3	2	1	1	2	2	2	3	1	1	2	1	3	2	2	3	1	5	4	1	1	2	3	2	1	1	2	2	2	3	2	1	1	2	6	4	2	2	2	1	1	2	1	3	1	7	4	5	1	2	2	9	1	1	4	5	6	3	1
53000	-1110.643537826344073	-1109.180426021398716	-1.463111804945436	0.000569180696255	0.000184259456311	0.323727521898209	0.388079224928059	1	0	3	4	3	4	6	6	6	7	7	8	10	4	9	8	8	9	9	8	10	9	11	8	10	12	11	10	10	11	12	11	11	11	12	11	11	14	13	12	15	12	12	11	12	14	15	15	12	12	14	12	15	13	15	14	14	14	13	14	14	14	11	13	14	16	14	14	18	15	15	15	17	17	17	16	14	15	17	14	16	16	18	17	16	17	17	15	17	16	15	16	14	19	18	17	18	17	19	18	18	20	21	20	20	21	24	22	23	25	24	24	25	30	2	0	2	2	1	2	3	14	2	9	7	10	17	2	1	10	6	5	12	1	22	9	5	9	11	11	1	24	6	9	4	3	5	28	21	10	18	44	12	3	46	21	18	22	37	54	32	49	34	13	49	29	26	22	23	6	32	4	34	52	14	31	5	9	31	64	4	4	87	20	19	49	66	53	55	26	26	16	70	20	28	42	80	92	44	31	40	8	32	26	44	78	43	13	39	91	71	40	82	77	88	55	71	82	85	92	105	0	92	77	83	56	54	0	1	1	1	3	1	2	1	1	3	1	1	1	2	2	5	1	3	3	1	3	1	2	5	1	1	3	4	1	2	2	4	4	5	1	1	3	2	2	4	4	1	1	2	1	1	1	2	2	1	1	1	2	1	2	3	4	1	4	1	1	8	1	3	5	1	2	5	4	1	4	4	1	1	1	1	3	1	3	1	2	4	3	1	1	3	1	3	5	2	2	2	1	1	6	2	1	2	2	2	3	1	3	3	1	2	2	2	1	3	5	4	4	5	1
53500	-1052.051080469043427	-1050.593122065392663	-1.457958403650695	0.000699593740037	0.000229768787639	0.328431737578254	0.540529163205920	1	0	3	3	3	5	5	7	7	8	8	7	11	6	10	9	7	9	10	10	10	10	11	10	8	12	10	11	11	12	12	11	12	12	11	12	12	14	12	12	15	13	11	11	11	13	14	16	13	12	13	11	15	14	15	14	15	15	13	14	14	13	13	14	14	16	14	14	17	14	15	15	16	15	15	16	15	16	18	16	15	16	17	14	16	17	17	17	18	16	16	16	16	18	18	18	18	17	20	19	20	19	20	20	19	21	24	21	24	25	24	25	26	30	2	0	2	1	2	5	4	14	14	6	14	14	14	4	16	3	6	9	18	16	12	25	16	9	6	12	8	19	9	10	17	17	52	5	15	11	14	59	29	10	40	19	17	18	11	9	50	63	52	7	40	12	39	8	25	14	29	22	52	26	34	19	12	29	8	30	50	35	57	49	46	59	52	50	29	46	62	32	90	44	21	63	19	10	63	72	40	31	28	54	58	31	31	28	53	57	44	46	65	58	49	34	19	51	81	92	31	0	30	77	76	73	83	0	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	3	1	1	2	1	3	2	1	4	1	2	3	1	1	2	2	2	2	1	2	3	1	1	2	3	1	2	2	4	2	4	2	3	1	1	1	2	3	2	3	1	1	1	1	1	1	1	2	1	1	2	1	3	1	2	2	2	4	2	2	2	2	3	3	2	1	2	2	3	2	1	3	2	3	1	4	4	4	3	2	2	5	1	7	5	4	5	4	1
54000	-1146.479775219269413	-1144.984262625041310	-1.495512594228074	0.000685112518292	0.000204043470467	0.297824758735741	0.499265270415827	1	0	2	4	4	6	7	4	6	7	8	8	9	4	9	8	8	9	10	10	11	10	11	9	11	12	12	10	11	12	12	12	12	9	13	10	11	12	14	13	15	12	10	12	12	14	12	15	12	13	14	12	13	14	16	15	14	14	12	14	15	13	12	13	12	15	13	15	17	15	14	14	17	16	15	17	16	16	17	16	15	17	16	16	17	16	17	16	17	16	18	17	17	16	18	18	18	17	19	18	18	20	20	20	20	22	24	21	22	25	25	25	24	31	2	0	1	2	2	5	1	1	14	3	6	9	8	1	10	6	1	11	18	18	28	1	19	10	12	13	3	15	9	7	13	12	36	10	19	7	11	21	15	19	7	9	12	9	43	36	20	67	23	42	49	17	32	24	45	11	7	8	28	8	12	15	10	23	29	32	26	36	59	7	33	34	13	63	32	86	28	27	30	65	17	46	34	16	63	46	48	67	39	13	72	27	72	23	72	86	94	70	71	84	46	40	70	76	42	26	100	0	97	76	104	73	97	0	1	1	1	2	2	1	3	2	1	2	1	2	2	2	1	1	4	1	1	1	1	6	1	1	2	3	4	1	2	3	1	2	2	1	1	3	2	1	2	3	4	4	2	3	1	2	1	1	1	1	1	2	1	3	2	2	2	4	1	4	3	2	2	1	1	1	1	2	3	4	1	5	3	1	1	1	3	2	3	2	3	3	3	4	4	2	1	2	1	2	2	3	2	5	2	1	1	1	3	1	2	2	2	3	5	6	3	1	2	2	5	3	3	1
54500	-1095.315062465688698	-1093.808137329918509	-1.506925135770218	0.000646613218837	0.000187460899908	0.289911951142507	0.450358114990768	1	0	2	4	5	3	6	6	6	7	7	9	11	8	8	7	6	9	11	10	10	10	12	10	11	12	11	11	11	12	11	11	11	12	13	10	11	13	13	12	15	10	11	13	11	13	12	15	13	12	13	11	15	13	15	14	14	16	12	14	14	13	13	14	15	14	14	16	17	14	15	14	17	17	16	17	14	13	17	16	15	18	18	16	17	17	17	16	18	17	17	16	17	18	19	19	19	18	20	19	19	20	20	19	20	20	23	22	22	25	22	24	25	31	2	0	1	1	3	1	4	1	2	6	7	1	16	6	10	6	6	16	14	10	2	17	19	8	22	6	42	9	16	29	8	9	16	9	8	11	21	31	59	18	44	14	17	27	12	22	18	26	27	1	8	20	18	15	54	10	29	22	15	40	36	27	59	23	29	8	59	19	80	22	47	5	33	57	47	19	15	37	63	44	72	13	10	4	24	52	23	48	51	51	54	77	25	28	74	87	53	29	24	71	58	83	67	5	28	30	9	0	83	28	79	58	91	0	1	1	1	1	2	1	1	2	2	2	1	4	2	4	1	3	2	1	2	2	5	2	1	2	1	3	1	3	2	1	2	2	3	3	3	1	1	2	1	2	1	1	3	1	1	1	1	2	1	6	3	1	3	2	2	4	2	3	2	1	2	1	1	1	2	3	1	2	1	3	2	4	3	1	1	4	2	2	2	2	1	4	6	6	4	4	2	1	4	2	3	1	3	3	1	1	3	4	6	3	2	2	3	6	3	3	10	1	1	8	3	2	4	1
55000	-1105.243075694384515	-1103.740158655836694	-1.502917038547761	0.000631418567442	0.000184772274059	0.292630409661764	0.429088133333615	1	0	2	3	4	6	6	6	7	7	9	8	9	6	9	8	9	10	10	10	9	10	11	9	10	12	11	11	12	13	11	10	12	10	13	10	11	13	12	13	15	13	10	12	11	14	14	16	14	11	14	10	16	13	15	14	14	15	13	14	14	12	13	13	14	16	14	15	16	12	15	16	15	15	14	16	15	14	18	16	14	17	18	16	16	16	17	16	17	17	18	16	16	18	18	19	18	17	19	17	18	21	20	19	20	20	25	22	22	24	23	24	26	29	2	0	2	3	1	5	1	4	3	4	2	7	16	3	10	4	10	1	24	6	7	7	32	6	5	4	34	13	27	4	17	6	14	15	14	6	16	45	21	22	63	50	9	15	14	26	35	32	19	5	52	9	30	24	49	14	26	64	23	13	37	27	52	8	26	25	19	26	40	16	20	24	56	38	16	16	47	43	30	51	13	65	84	15	34	51	5	26	62	40	15	18	18	9	20	74	75	25	5	72	68	55	23	71	101	92	79	0	26	64	75	26	72	0	1	1	1	1	2	2	3	1	2	1	5	1	1	3	1	3	1	5	1	2	1	2	1	2	2	4	1	1	1	4	1	2	2	1	2	2	2	1	2	2	1	1	1	1	3	1	1	4	3	4	2	2	1	2	1	3	1	1	1	3	1	1	2	4	1	5	2	2	1	2	3	3	1	1	4	4	1	2	1	1	3	1	1	5	2	1	5	2	4	2	5	2	3	5	3	3	2	2	9	1	2	4	5	4	2	3	3	1	6	6	4	3	5	1
55500	-1117.362138237087947	-1115.889560666183797	-1.472577570904115	0.000824923625180	0.000260305361251	0.315550862292186	0.527603917400628	1	0	3	3	4	5	6	6	7	7	9	9	10	7	10	9	7	10	11	9	10	10	11	10	11	10	12	11	12	13	12	12	12	12	11	12	12	14	13	12	15	12	12	11	12	14	15	16	13	12	13	9	13	15	13	14	13	15	13	14	13	13	14	13	13	16	15	15	14	16	14	15	16	16	16	14	16	15	17	17	14	17	18	17	15	18	16	16	17	17	15	15	16	18	19	18	19	18	19	17	19	20	20	20	19	21	22	20	21	26	25	26	25	30	2	0	2	2	1	3	5	6	6	6	7	7	52	6	16	10	6	9	52	10	9	12	16	9	26	7	16	8	6	28	6	14	15	21	9	52	7	44	26	23	19	18	35	15	4	50	57	12	32	10	23	5	26	34	23	43	26	33	27	27	28	5	42	23	21	21	44	21	15	12	26	13	38	20	20	50	71	19	64	45	24	12	69	44	9	81	27	62	64	28	53	55	29	46	47	40	38	63	38	70	79	30	83	46	77	55	80	0	29	21	76	73	26	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	4	1	4	3	2	1	3	1	2	1	1	1	2	1	1	1	4	1	1	3	1	3	1	2	2	2	1	1	2	1	1	1	1	2	1	2	2	5	3	2	3	4	2	3	1	4	4	1	1	2	2	2	1	4	2	4	3	1	2	2	1	4	1	2	2	2	2	3	2	1	3	1	1	3	1	2	1	4	5	1	3	10	6	4	6	1
56000	-1096.271805821897487	-1094.766533562396489	-1.505272259501001	0.000777429818531	0.000226251789382	0.291025355587218	0.397300830459575	1	0	3	3	4	5	5	6	7	5	5	8	10	5	9	8	8	9	9	11	11	10	12	8	11	12	10	10	12	13	12	9	11	11	12	12	11	13	13	13	16	11	11	13	12	15	14	16	12	10	14	12	12	13	13	14	11	15	14	12	14	13	14	13	14	16	14	15	17	15	15	16	16	16	16	16	14	15	17	17	16	17	16	14	16	17	17	16	17	15	17	16	17	17	16	18	19	17	19	18	18	18	20	21	20	21	24	21	23	25	24	24	25	29	2	0	1	2	4	3	4	10	10	4	4	4	16	4	11	10	14	6	9	16	13	9	4	8	12	18	32	6	13	23	16	16	11	13	27	11	17	37	28	2	9	16	17	42	17	39	36	53	37	17	5	28	8	5	18	28	24	36	31	34	12	37	34	60	36	26	31	49	70	19	38	70	50	47	63	9	42	43	77	27	55	65	46	45	63	15	42	77	22	55	55	7	11	18	18	57	44	60	77	46	65	54	29	49	53	94	91	0	51	55	96	66	33	0	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1	2	1	2	1	1	4	1	1	1	1	2	1	1	2	1	4	1	1	3	3	1	1	7	6	2	2	1	2	1	1	2	1	1	6	2	3	4	4	2	1	1	2	1	2	1	2	1	1	1	1	2	1	3	1	1	3	1	2	4	2	3	3	4	2	2	1	1	1	3	5	2	4	1	2	8	9	4	2	4	3	3	2	2	2	2	3	5	4	3	3	1	4	6	3	4	6	1
