step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105
13500	-483.378822971492070	-481.806055136716452	-1.572767834775608	0.000593539872056	0.000149872766528	0.252506653022449	0.441371917819280	0	2	5	6	6	8	7	8	9	10	12	11	10	12	10	12	14	13	10	11	13	12	13	12	15	15	13	14	14	16	16	16	16	16	12	15	15	16	16	15	18	18	17	18	19	15	17	17	17	17	18	20	18	18	17	21	17	19	17	18	20	19	20	21	20	22	22	24	23	23	22	21	21	23	24	23	23	25	24	26	25	27	26	28	28	30	32	30	30	32	33	31	34	33	35	33	36	37	38	40	39	40	41	43	45	0	1	1	1	3	3	3	4	4	9	6	19	7	20	4	6	2	6	6	9	7	12	24	19	27	3	13	35	13	29	21	9	20	7	7	14	7	12	20	22	48	30	33	20	43	18	46	40	31	28	0	46	30	0	22	52	25	37	21	37	57	48	29	62	44	49	40	59	18	72	59	51	57	34	0	71	49	35	47	72	29	76	63	80	75	82	85	84	84	84	79	79	86	92	96	41	89	93	55	90	94	101	98	20	98	1	1	2	3	1	1	1	1	2	1	1	1	1	1	1	2	6	2	1	1	5	1	1	1	1	4	1	1	3	1	2	4	2	4	3	1	4	2	2	2	1	1	1	4	1	1	1	1	1	2	1	3	2	1	1	1	1	2	2	2	1	1	4	2	1	3	3	3	5	1	2	2	2	3	1	1	2	7	4	2	5	2	3	1	2	2	1	1	1	2	3	2	2	1	1	7	2	2	7	4	3	1	2	12	5
14000	-442.798162413947466	-441.407341749801390	-1.390820664146071	0.000366566795248	0.000153784584844	0.419526773394850	0.414883437303644	1	2	6	7	7	9	9	9	10	11	11	11	10	12	11	11	13	13	12	11	13	13	13	14	14	14	14	13	14	14	15	16	15	17	14	15	17	17	15	16	17	17	16	17	18	16	16	17	17	17	19	18	18	19	18	21	18	18	20	19	20	17	20	22	21	22	21	23	22	22	23	22	23	23	23	24	25	24	24	25	26	26	27	27	28	29	32	29	29	31	32	32	34	34	35	34	36	37	37	40	41	40	41	42	45	0	1	2	2	3	4	5	3	3	6	7	7	4	11	8	6	6	12	9	4	12	15	16	9	10	3	11	9	23	12	23	7	12	28	5	9	46	5	12	30	31	40	28	43	35	12	30	3	14	14	0	46	21	0	46	62	37	9	14	19	55	25	6	61	60	48	43	62	65	60	25	45	61	51	0	72	74	22	72	66	17	73	82	75	81	62	83	81	67	69	71	80	91	92	90	57	94	95	92	98	95	92	96	49	103	1	1	2	2	1	1	1	1	3	1	1	1	2	1	1	1	2	1	2	2	1	1	1	2	1	4	2	1	1	2	1	5	1	3	4	3	1	5	2	1	1	1	1	1	2	3	1	6	3	2	1	1	3	1	1	2	1	4	4	3	1	2	5	1	1	2	3	3	1	1	3	2	1	2	1	1	1	5	1	1	5	1	1	2	1	7	2	2	5	3	4	2	1	1	2	6	1	1	3	1	3	3	4	10	2
14500	-399.770330853651274	-397.656629566466506	-2.113701287184750	0.000293454566475	0.000036066561672	0.122903392186535	0.584030926463894	0	2	6	7	8	8	9	9	9	10	12	11	10	12	10	12	13	14	11	12	14	14	14	15	15	16	14	14	13	15	14	16	14	16	14	15	16	17	15	15	18	17	17	19	18	17	16	17	17	16	18	20	20	19	18	19	19	18	20	18	21	19	20	21	21	22	21	24	22	22	22	22	22	23	24	24	24	24	24	26	26	26	26	27	30	29	33	30	31	32	31	32	35	34	33	33	36	38	38	40	40	41	41	42	45	0	1	2	2	4	2	3	1	4	8	7	4	5	10	6	12	7	14	9	15	15	10	20	29	17	7	11	10	12	20	11	7	12	7	10	9	28	7	15	6	42	50	24	38	24	7	29	20	33	35	0	14	36	0	31	43	42	20	58	24	50	37	56	62	54	48	51	70	22	53	58	52	46	52	0	74	62	12	71	68	9	32	72	78	81	82	89	86	85	83	82	80	96	89	82	90	87	87	95	95	99	99	98	61	104	1	1	1	2	1	3	1	5	1	1	2	2	1	1	1	1	2	1	1	1	3	2	1	1	1	3	1	2	2	1	1	4	2	3	2	3	1	4	2	3	1	1	1	1	1	3	1	2	1	1	1	4	3	1	2	1	1	3	1	2	2	1	1	1	1	2	1	1	4	1	2	1	2	1	1	1	2	7	1	1	7	4	2	2	1	1	1	1	1	2	2	4	1	1	3	1	1	2	2	3	1	2	2	9	2
15000	-469.898508154984881	-468.525332182782563	-1.373175972202304	0.000312212413877	0.000216499463580	0.693436436082919	0.585323548770626	1	3	5	6	6	8	8	7	9	9	12	11	10	11	11	12	13	13	11	10	13	13	12	14	13	17	13	14	14	14	16	15	14	17	15	13	16	18	14	16	17	15	15	19	18	17	16	16	16	17	20	18	19	18	17	20	18	19	18	19	20	20	21	21	21	22	22	25	24	22	21	21	22	21	22	25	22	23	24	26	24	26	27	28	29	30	32	29	28	33	32	32	34	34	34	34	36	37	38	38	40	39	40	42	45	0	1	2	2	3	3	5	1	2	8	7	5	6	4	8	4	9	10	7	6	12	11	20	13	14	25	14	19	14	12	11	10	5	9	36	20	16	37	14	25	19	13	39	34	7	37	28	30	24	47	0	28	46	0	28	37	55	47	42	33	41	41	48	48	12	30	72	65	74	74	60	39	56	5	0	63	71	12	63	79	34	53	52	68	60	89	83	80	70	86	72	85	92	87	87	92	92	96	97	94	102	100	102	89	103	1	1	1	2	1	2	1	3	2	2	3	3	2	2	2	3	2	1	2	1	1	1	2	3	1	2	1	1	1	1	2	3	4	3	1	1	2	2	3	1	3	3	1	1	3	1	1	1	1	1	1	2	1	1	2	2	1	2	2	2	1	1	2	2	5	4	1	2	2	1	2	3	1	7	1	1	1	4	2	1	2	3	3	1	5	1	2	1	3	2	5	1	1	1	1	1	2	1	2	2	1	1	1	7	3
15500	-466.741849506755557	-465.115147184952434	-1.626702321803102	0.000356421547341	0.000081622702245	0.229006082415862	0.546007208611765	1	3	5	5	7	8	8	9	9	10	12	11	9	11	10	13	13	12	11	12	11	13	13	14	16	16	15	14	14	16	14	16	14	16	15	13	16	17	15	14	17	18	16	19	18	16	17	16	17	17	18	19	18	16	18	19	18	18	20	20	21	19	19	21	20	22	20	24	24	21	22	21	22	23	23	24	24	23	25	27	25	26	24	25	30	28	32	30	32	33	32	31	33	35	34	34	36	37	36	40	39	41	40	41	43	0	1	2	2	2	5	5	5	3	6	5	7	7	8	8	10	4	15	6	5	5	21	12	7	28	11	36	22	23	18	12	5	5	29	17	10	36	20	20	17	36	47	24	27	28	21	23	31	10	34	0	26	40	0	34	46	37	20	43	13	44	49	48	63	16	65	49	59	64	24	42	51	65	55	0	75	70	61	71	81	53	69	53	72	84	78	92	79	69	92	85	64	89	69	91	75	94	87	96	85	99	103	94	7	103	1	1	1	1	2	1	1	1	3	1	3	1	1	1	1	2	2	1	1	2	1	1	1	4	1	2	1	1	1	2	1	4	4	1	1	1	1	2	2	1	2	1	1	2	2	2	1	1	3	1	1	2	2	1	1	1	1	4	2	7	1	1	1	1	2	1	2	2	1	3	2	2	1	3	1	1	1	1	1	1	6	1	4	1	3	3	1	3	5	1	1	4	1	5	1	6	1	3	1	5	1	1	2	12	2
16000	-440.362352605841750	-438.523857142450993	-1.838495463390759	0.000263422518601	0.000044234235494	0.167921238201247	0.523841332465838	1	2	6	7	7	9	9	8	8	10	11	11	9	10	10	13	12	14	11	10	13	14	14	14	16	17	15	15	14	15	15	17	16	16	13	16	16	16	12	16	17	17	17	18	17	16	16	16	17	16	19	20	19	18	18	20	18	17	19	18	19	19	20	19	21	22	22	23	23	22	22	22	21	24	22	24	25	24	24	26	24	27	24	27	30	29	33	30	31	32	32	32	33	34	33	34	35	36	36	41	39	40	40	41	45	0	1	2	2	2	4	8	3	3	9	6	5	1	8	8	11	9	20	6	5	12	16	12	17	11	22	17	12	12	12	35	9	18	24	15	18	39	18	19	30	23	25	28	47	23	6	6	19	36	23	0	33	32	0	25	59	46	6	47	50	22	27	50	50	31	37	59	63	67	40	35	41	40	62	0	53	51	70	75	75	12	77	41	53	84	81	92	86	72	89	67	86	91	84	85	89	89	87	93	101	96	96	97	86	104	1	1	2	2	3	1	1	1	1	1	1	2	4	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	2	1	3	1	1	1	2	1	1	1	1	2	1	1	1	2	3	3	2	1	1	1	2	1	1	1	1	1	3	1	1	3	2	3	2	2	2	1	1	1	2	4	2	2	2	1	2	3	1	1	2	7	2	3	3	2	2	1	1	4	1	4	2	1	3	2	1	2	2	1	1	2	2	2	5	2
16500	-466.706525398210033	-465.006308489372827	-1.700216908837217	0.000266842545163	0.000054288656146	0.203448277383036	0.434358151086644	1	3	4	7	7	8	9	8	10	11	12	11	10	12	10	12	13	14	10	10	14	12	12	13	16	16	14	13	14	14	15	13	14	17	14	13	16	17	15	15	18	17	15	16	18	16	17	16	17	17	20	19	19	20	18	19	18	19	19	19	18	19	20	20	20	21	20	25	24	22	23	22	22	23	23	24	23	25	24	27	25	26	25	29	28	28	33	30	31	32	32	32	34	34	35	32	36	38	38	40	40	40	42	43	45	0	1	2	2	3	3	5	2	7	19	6	15	6	7	4	13	5	10	2	8	6	15	7	13	32	4	23	15	20	7	10	2	9	7	28	2	29	10	27	21	25	26	16	35	25	2	21	14	40	39	0	16	34	0	9	38	7	48	45	50	44	47	49	52	55	52	61	69	70	60	63	63	59	67	0	41	11	41	47	34	76	70	77	81	82	74	85	86	82	86	70	74	90	92	92	84	72	87	97	98	87	94	99	25	103	1	1	1	2	2	2	1	3	1	1	2	1	2	2	3	2	3	1	3	1	3	1	2	2	1	5	1	2	2	2	2	5	1	3	1	4	1	3	1	1	1	1	3	1	1	8	3	2	1	1	1	3	1	1	4	2	6	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	5	3	3	5	1	2	2	2	2	2	2	1	2	2	6	5	1	1	2	2	7	2	1	1	3	4	1	14	1
17000	-483.021275388086053	-481.638445056141734	-1.382830331944340	0.000562661795916	0.000246654102866	0.438370091334989	0.406631009002783	1	2	6	6	7	9	8	8	10	11	11	10	10	12	10	12	13	13	11	12	12	13	12	15	15	17	14	14	14	16	15	15	15	16	13	16	17	17	15	15	18	18	16	19	19	16	16	17	17	17	17	19	18	19	18	20	19	15	19	20	21	20	18	21	21	21	21	22	22	23	23	22	21	23	23	24	24	23	23	27	24	26	25	28	29	30	32	29	31	33	32	32	35	35	34	33	36	37	37	41	41	39	41	42	45	0	1	2	1	3	4	2	3	7	3	6	7	6	19	4	12	6	12	6	15	12	13	15	18	10	29	17	12	10	31	4	10	27	29	6	7	30	35	15	4	37	23	4	38	5	6	33	11	18	24	0	47	34	0	30	38	23	5	22	20	28	41	39	42	59	54	41	60	48	28	26	40	15	37	0	73	68	30	30	79	7	72	58	55	62	76	84	49	70	92	56	86	85	77	83	92	88	87	94	53	97	95	102	56	100	1	1	1	3	1	1	3	1	2	3	1	1	1	1	3	1	2	2	1	1	2	2	1	1	3	2	1	2	1	1	4	1	1	1	1	5	1	2	2	4	1	3	4	1	6	4	1	3	2	1	1	1	1	1	1	2	4	4	3	3	3	1	1	1	1	1	1	1	2	5	3	4	5	3	1	1	1	4	4	2	8	3	5	6	4	3	2	8	5	1	6	2	4	5	4	1	3	3	1	10	3	1	1	7	2
17500	-506.268489445746468	-504.907611030667113	-1.360878415079379	0.000212897530077	0.000122773789373	0.576680195998263	0.398802721689217	1	2	5	7	7	9	9	8	9	10	12	12	11	12	11	12	14	13	11	10	12	12	13	15	15	15	13	14	13	15	13	16	15	15	14	15	16	16	14	15	18	17	16	18	18	13	17	16	14	16	16	19	20	19	19	20	19	19	19	19	21	19	21	22	21	22	22	25	23	23	23	22	23	24	23	24	25	22	24	27	26	26	25	28	29	29	32	30	32	32	33	32	34	34	35	34	36	36	37	41	40	40	42	43	46	0	1	2	3	2	4	5	2	4	6	7	3	7	6	8	20	12	13	9	8	5	9	5	12	31	15	13	7	19	10	15	20	14	12	14	5	17	35	5	23	34	46	13	29	17	7	33	46	1	29	0	37	39	0	15	15	43	43	43	48	51	24	36	15	43	52	63	45	65	64	64	44	78	2	0	11	56	9	63	74	49	69	53	50	72	53	30	75	65	75	36	86	80	79	90	91	95	87	87	99	94	90	102	87	104	1	1	2	1	3	1	1	3	1	1	1	3	1	2	1	1	1	1	1	1	3	2	2	1	1	2	1	2	1	2	1	4	3	1	1	4	1	1	2	1	1	2	3	2	2	2	1	2	5	2	1	2	2	1	4	5	1	2	1	2	2	2	2	5	2	1	1	3	1	1	1	3	1	8	1	5	3	5	2	2	6	1	1	6	4	3	9	4	6	5	8	1	4	6	1	1	1	2	2	3	4	4	1	7	2
18000	-448.851648733479465	-447.185757096167890	-1.665891637311582	0.000308146333823	0.000066135010299	0.214622090349916	0.625931238247117	1	3	5	7	
