step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84
15500	-482.798227561836370	-489.653715512795770	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589765903184637	1	3	5	4	6	4	6	7	8	8	9	10	10	12	11	12	12	14	14	15	15	15	14	13	16	14	15	16	15	15	16	17	16	17	18	19	18	19	21	19	23	22	22	23	21	23	23	24	26	27	24	25	25	25	26	27	25	26	27	27	27	27	25	26	26	27	27	28	28	30	29	30	32	32	34	34	35	37	36	40	37	41	44	46	0	1	2	2	6	2	6	6	8	7	4	11	3	13	8	13	13	14	13	15	23	15	15	15	30	15	16	17	23	13	13	30	24	26	27	32	33	28	32	0	30	33	37	38	19	40	40	42	45	53	46	46	41	46	42	41	46	45	51	46	54	43	43	47	43	43	46	66	60	50	66	68	72	68	72	70	74	76	68	74	0	80	82	83	1	1	1	1	1	1	1	2	1	1	3	1	3	1	2	1	1	1	2	2	1	2	2	2	1	2	1	2	1	2	2	1	2	1	2	2	1	2	2	1	5	2	2	2	3	2	2	1	2	2	1	1	1	1	2	2	1	2	2	2	2	3	1	1	2	2	1	1	1	2	1	1	1	2	2	1	2	2	5	3	1	1	2	1
16000	-505.119880817739102	-511.975368768698502	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613545987250483	0	3	5	5	4	4	7	8	10	9	8	10	10	13	10	12	12	14	14	14	15	16	14	15	15	14	14	17	16	17	15	17	17	18	18	17	18	21	21	20	22	22	22	21	21	23	23	22	26	26	24	25	25	24	25	27	25	23	28	28	26	28	24	26	26	27	26	28	29	30	31	29	30	33	33	34	35	37	36	38	37	42	45	47	0	1	6	2	2	2	3	2	8	7	3	11	1	17	6	8	8	14	8	16	17	16	17	19	20	13	17	23	13	19	16	24	13	26	23	13	33	28	33	0	36	37	37	28	32	40	40	37	58	41	40	46	41	47	48	41	46	45	54	61	54	42	48	51	48	48	47	66	60	50	72	68	72	68	66	70	72	76	66	79	0	79	82	83	1	1	1	1	1	1	1	2	1	2	1	1	5	1	2	2	2	1	2	2	1	2	2	1	1	2	1	2	3	2	2	1	3	2	2	3	1	2	2	1	2	3	2	2	2	2	2	2	2	2	2	1	1	1	1	2	1	1	3	1	2	3	1	1	2	3	2	1	1	2	1	1	1	3	3	2	3	2	3	1	1	3	1	1
16500	-488.879342010107905	-495.734829961067305	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.771255871730301	1	3	5	4	6	6	8	8	9	9	9	10	11	11	12	12	13	13	14	16	14	16	14	14	15	14	15	16	15	16	17	17	17	17	18	19	18	20	19	21	22	21	23	22	21	24	23	24	25	26	25	25	24	25	22	27	26	25	28	27	27	25	28	26	26	29	26	27	30	28	31	30	31	32	31	35	33	38	36	39	38	42	44	45	0	1	2	2	2	2	6	6	6	7	5	11	8	11	8	8	14	14	13	15	16	17	16	13	15	14	23	23	16	24	23	24	19	26	27	30	33	28	30	0	36	37	55	38	32	40	40	43	45	36	46	47	41	46	37	50	52	45	51	46	54	42	55	47	62	62	46	62	47	50	66	68	68	68	66	50	73	76	66	79	0	80	82	82	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	3	1	1	2	2	1	2	2	1	2	2	1	1	1	1	2	2	1	2	2	1	1	2	2	1	2	2	1	1	2	2	2	1	3	4	1	1	1	1	2	1	1	2	2	1	1	2	3	2	1	1	1	1	2	1	1	2	1	2	1	3	1	2	2	2	1	1	1	1
17000	-501.936512839496459	-508.792000790455859	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619654867241166	1	4	2	5	6	6	8	6	8	8	8	11	9	13	11	11	13	13	13	15	14	17	14	14	15	13	13	17	15	16	17	16	18	17	17	19	19	19	20	20	23	23	22	23	21	23	24	24	25	27	25	25	25	25	25	27	26	24	28	27	27	26	28	26	26	27	25	28	29	29	29	31	31	32	33	35	35	37	36	39	37	42	43	46	0	3	1	3	2	2	4	2	6	2	5	11	3	16	8	13	16	16	15	23	27	27	17	15	24	13	16	29	17	15	27	24	24	26	27	19	33	23	30	0	36	37	37	23	32	40	40	37	58	39	47	40	36	46	33	41	47	39	47	52	54	37	48	46	33	48	46	66	60	50	68	68	71	66	72	50	73	76	72	79	0	80	82	83	1	1	1	2	1	1	1	1	1	2	1	1	4	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	2	2	1	3	1	3	3	1	2	2	2	5	3	2	2	2	1	4	1	2	3	1	4	2	1	2	3	1	2	2	2	2	4	1	1	1	1	1	1	2	1	3	1	3	3	1	2	2	1	1	1	1
17500	-480.521179254940535	-487.376667205899935	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614312661052420	-1	3	5	5	6	7	7	7	8	6	9	10	10	11	12	12	13	13	14	13	14	17	14	14	15	15	15	16	15	16	18	17	18	18	16	19	19	20	20	21	23	22	23	23	21	24	25	24	26	25	24	25	23	26	25	26	25	25	28	26	25	28	27	27	27	27	28	28	29	29	30	30	32	31	33	35	36	37	37	39	38	42	43	46	0	1	2	2	3	3	10	2	10	2	5	5	9	8	6	8	14	16	13	8	16	15	15	12	24	16	16	23	23	24	23	24	30	26	16	30	33	28	24	0	30	37	42	38	32	40	40	37	45	53	40	40	36	47	37	41	40	39	57	47	40	42	55	51	55	55	47	66	60	50	68	68	68	68	72	70	74	76	74	79	0	79	82	82	1	2	1	1	1	1	1	2	1	1	1	3	1	2	2	3	1	1	2	3	1	3	2	2	1	1	1	1	1	1	2	1	2	2	3	1	1	2	3	1	3	2	1	2	1	3	2	2	2	1	1	3	2	1	3	1	3	3	2	1	2	3	1	1	1	1	1	1	1	2	1	2	2	2	1	4	2	1	3	1	1	2	1	2
18000	-493.743976104920137	-500.599464055879537	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653652105351346	0	4	5	4	6	6	7	8	8	9	8	10	11	13	12	12	10	13	14	14	14	16	13	14	15	15	15	15	15	16	18	18	17	18	17	18	18	19	21	21	23	22	21	24	21	24	24	22	26	27	23	23	25	25	24	26	25	25	27	27	26	26	26	26	25	28	26	28	28	29	30	31	31	31	33	34	35	35	36	40	38	41	44	46	0	1	2	1	2	3	3	2	3	7	5	5	8	15	11	17	8	17	13	15	17	16	17	15	13	17	15	14	23	24	27	20	25	26	22	33	33	14	30	0	30	37	37	28	32	40	40	43	45	56	40	40	41	40	37	41	47	25	54	54	46	48	55	47	48	62	46	62	60	50	68	68	66	68	72	70	74	76	74	79	0	79	82	82	1	2	1	2	1	1	1	1	2	1	1	2	2	1	2	1	2	2	2	1	3	2	1	1	2	2	3	2	1	1	2	2	1	2	1	1	1	2	3	1	2	2	1	3	1	2	2	1	2	1	1	1	2	2	3	2	1	5	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	1	3	2	1	2	1	2
18500	-496.223108021911287	-503.078595972870687	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610580568249552	1	4	3	3	5	6	8	7	10	10	8	10	10	12	12	13	14	14	13	13	15	16	15	15	15	15	15	17	16	16	18	17	16	17	18	19	18	21	20	20	22	23	21	23	21	22	24	23	25	26	23	24	25	26	24	27	25	24	26	27	27	28	25	26	25	27	27	28	28	29	31	31	31	32	32	34	33	36	36	39	38	42	43	46	0	3	1	1	3	2	6	2	11	7	5	11	11	8	8	13	15	14	15	12	14	16	20	20	19	16	16	23	15	19	19	24	13	26	27	15	33	28	32	0	32	37	37	38	39	40	40	37	58	53	40	46	36	47	37	41	40	45	47	46	54	42	42	40	55	55	47	66	46	50	68	68	68	68	72	70	72	76	74	79	0	79	82	82	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	3	1	1	1	3	1	2	4	1	2	2	1	2	2	1	2	1	2	2	3	1	1	2	1	2	1	3	2	2	1	1	3	1	3	1	3	1	2	2	1	2	2	2	2	1	2	1	1	1	1	2	1	1	2	1	2
19000	-481.345430029112094	-488.200917980071495	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676491593836284	-1	4	5	5	6	6	8	7	9	9	8	10	10	11	12	13	13	14	15	15	14	14	14	14	15	15	14	16	13	16	18	17	17	18	17	19	19	20	21	19	23	22	21	23	21	23	23	24	24	27	23	24	24	24	24	26	25	26	25	28	27	27	27	25	26	27	27	28	27	30	29	30	32	32	32	34	35	37	37	39	38	42	44	46	0	1	2	2	2	3	6	3	6	4	5	8	3	8	13	13	14	14	13	17	16	16	17	15	24	8	16	23	8	24	29	19	30	26	27	24	33	17	32	0	39	37	37	28	32	40	40	43	45	53	40	46	36	47	43	53	40	49	46	46	54	48	42	51	42	48	57	66	57	50	68	68	72	68	72	70	72	76	72	79	0	79	82	83	1	2	1	1	1	1	1	2	1	3	1	1	2	3	1	1	2	2	3	1	1	1	1	1	1	4	1	1	3	1	3	1	1	2	2	3	1	3	2	1	1	2	1	3	2	2	2	2	2	1	2	1	2	1	2	1	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	2	1	2	1	2	2	1	3	1	1	1	1	2
19500	-463.847389776729244	-470.702877727688644	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685118927347785	1	4	5	5	6	6	7	8	7	9	8	10	10	12	12	13	14	13	15	15	15	15	14	13	15	15	15	17	16	16	17	17	17	18	17	19	19	20	21	20	23	22	23	23	20	22	23	23	24	27	25	25	25	26	24	26	26	25	27	25	26	27	25	26	26	27	27	28	28	29	31	30	31	32	34	35	34	37	37	40	37	41	43	46	0	1	1	1	2	2	6	6	3	6	5	5	8	8	8	15	14	14	8	8	16	16	15	8	24	16	16	23	23	24	23	20	24	26	27	20	33	28	32	0	36	37	37	28	32	40	40	37	32	53	47	40	36	46	37	41	52	49	51	47	40	63	43	51	48	48	54	48	60	50	68	68	66	72	72	70	72	76	74	79	0	79	82	83	1	1	2	3	1	1	1	1	1	1	1	1	1	2	2	1	1	1	3	3	1	1	1	2	1	1	1	2	1	2	1	1	2	2	1	2	1	2	2	1	2	1	2	2	2	2	2	2	3	1	1	2	3	2	2	2	1	1	1	1	3	1	1	1	2	2	1	2	1	1	2	1	2	1	2	3	2	1	3	2	1	2	1	2
20000	-467.820596303239199	-474.676084254198599	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630666847179744	1	3	6	5	6	5	7	7	9	8	9	11	10	11	12	13	12	13	14	15	15	16	13	13	14	15	15	16	15	15	17	16	17	17	17	19	18	19	20	20	23	22	22	24	20	23	24	24	25	27	25	25	25	25	25	27	26	26	26	28	27	27	28	25	26	27	27	28	30	29	28	30	30	31	33	35	35	37	37	40	37	42	44	45	0	1	6	2	6	2	6	6	7	7	5	11	8	8	13	17	14	14	13	15	14	16	17	13	24	14	16	23	23	24	28	19	19	26	15	30	33	21	32	0	45	37	37	38	32	40	40	43	39	53	40	40	36	47	43	41	52	39	47	52	54	33	55	47	43	42	46	66	60	50	62	68	68	68	66	70	74	76	77	79	0	80	82	83	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	3	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	3	3	2	2	1	2	2	3	2	3	1	2	2	1	2	1	1	1	4	2	1	2	2	2	1	1	2	1	1	1	2	3	3	3	1	1	2	1	1	1	1
20500	-464.200987367711321	-471.056475318670721	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594830626012935	1	5	3	5	5	7	7	8	9	9	9	8	10	11	12	13	12	14	14	15	14	15	15	14	15	15	14	16	16	16	15	16	17	18	16	20	19	20	20	21	23	21	22	22	21	23	25	24	25	27	25	24	25	26	25	27	25	24	27	28	27	28	27	27	26	27	27	28	29	29	30	30	31	32	34	34	36	38	36	40	37	42	43	46	0	3	1	3	3	3	3	7	6	6	3	5	8	8	8	15	11	15	13	13	16	16	17	6	24	27	15	23	17	19	17	24	24	26	16	32	33	28	30	0	36	37	42	38	32	40	40	37	45	53	46	40	41	40	43	53	46	45	51	54	47	55	43	46	48	48	47	66	47	50	68	68	66	68	74	70	73	76	72	79	0	80	82	83	1	1	1	1	1	2	2	1	1	1	3	2	1	2	2	1	2	1	2	2	1	1	2	5	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	2	1	1	1	2	2	2	3	2	1	1	1	1	2	2	1	1	2	2	1	1	2	3	2	1	2	1	1	2	2	1	1	2	2	1	3	3	2	2	2	1	1	1	1
21000	-492.786016653891636	-499.641504604851036	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674679924481985	0	3	6	4	5	7	6	7	9	7	9	11	11	13	13	12	14	13	15	16	15	16	14	14	15	15	14	17	15	17	16	17	17	17	18	19	19	20	19	20	23	22	22	23	22	23	24	23	25	26	24	24	24	25	25	28	23	26	26	26	27	26	27	26	23	27	27	29	29	30	31	30	30	32	33	35	35	37	37	40	37	42	44	47	0	1	2	2	2	2	2	3	6	7	10	9	11	16	8	2	13	13	15	16	14	16	16	8	15	16	14	23	23	24	23	24	24	26	27	30	33	28	32	0	36	37	30	16	39	40	40	37	45	53	40	40	41	57	48	41	40	49	47	47	54	48	55	46	42	43	51	66	46	50	73	68	66	68	66	70	73	76	74	79	0	80	82	83	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	6	2	1	1	2	1	2	1	3	1	2	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	2	2	3	2	2	2	2	2	1	2	2	1	1	2	3	2	1	1	1	2	2	1	2	1	2	1	1	2	2	1	1	2	2	3	2	2	2	2	2	1	1	1	2
21500	-504.437303752022558	-511.292791702981958	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632449997325364	1	4	5	5	4	7	7	7	9	9	9	9	10	11	13	12	11	13	14	15	14	16	15	13	16	14	14	17	15	15	17	18	17	17	18	18	18	20	20	20	23	22	23	22	21	24	24	22	25	27	25	23	25	23	24	27	25	24	26	26	27	27	25	27	25	28	26	29	28	29	30	31	31	32	32	32	35	37	37	38	37	41	44	46	0	1	5	1	1	3	3	2	3	8	5	6	2	8	9	14	8	14	14	19	16	15	15	13	24	13	16	23	14	24	23	25	30	26	27	30	30	23	30	0	36	37	48	38	36	40	40	33	58	53	54	40	41	40	43	41	54	45	40	46	59	55	48	46	43	48	40	66	52	50	66	68	68	68	66	70	73	76	74	74	0	79	82	83	1	2	1	2	1	2	2	3	2	1	1	2	3	2	2	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	3	1	1	2	2	1	2	3	1	1	2	2	2	2	1	1	1	2	1	2	1	2	1	2	2	1	1	1	2	2	1	2	2	1	2	1	2	1	1	2	1	2	2	2	2	2	1	2	2	1
22000	-482.582590662228426	-489.438078613187827	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622245075142808	1	5	4	3	6	6	7	8	8	9	10	10	11	12	9	13	13	13	15	16	14	16	14	14	15	16	15	16	14	16	17	17	17	17	17	20	18	20	20	20	24	20	22	23	21	22	23	23	25	27	25	24	26	26	24	27	25	26	27	28	24	27	27	25	27	28	27	29	29	30	30	31	31	32	31	34	35	36	37	38	35	40	42	47	0	1	4	1	2	3	6	2	7	7	6	10	15	8	8	15	14	14	13	13	14	14	17	13	13	8	16	23	16	15	23	19	25	26	27	32	30	28	32	0	36	37	37	38	30	40	40	42	45	53	40	46	41	61	43	53	47	49	51	46	47	55	43	46	43	65	40	66	60	50	68	68	68	68	66	70	74	76	74	79	0	79	82	83	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	2	1	2	2	2	1	1	1	4	1	1	1	1	1	1	2	2	2	1	2	1	2	2	3	2	2	2	2	1	2	1	1	1	1	1	1	1	1	4	1	1	2	2	3	1	3	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	1	2
22500	-501.023653088272226	-507.879141039231627	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668213195805604	0	3	5	4	5	7	7	8	7	9	6	11	10	12	11	12	14	14	14	16	14	16	15	14	16	15	14	16	14	16	18	15	17	16	15	18	19	21	19	20	22	22	23	23	21	24	24	21	26	26	24	23	25	26	25	24	24	26	27	28	26	27	27	25	27	27	27	28	29	29	30	31	31	33	33	34	36	37	36	39	36	41	44	46	0	1	2	2	1	3	3	11	3	7	2	11	11	13	8	13	16	14	12	24	16	16	17	5	13	24	15	23	15	32	17	15	19	26	17	30	24	28	30	0	36	37	48	38	39	40	40	37	45	56	40	40	41	57	42	41	40	45	52	54	46	43	48	52	42	43	61	66	60	50	66	68	66	72	73	70	72	76	74	74	0	80	82	83	1	1	1	1	3	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	5	2	1	2	1	1	1	2	2	2	1	1	2	1	2	2	1	3	2	2	1	1	2	2	1	2	1	2	2	1	1	2	1	2	2	2	1	2	2	4	1	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	3	1	1	1	1
23000	-498.618036697560512	-505.473524648519913	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621574685031189	0	3	4	4	5	6	8	7	8	9	8	10	9	12	12	13	14	13	14	14	14	16	14	15	15	14	15	17	15	14	17	18	16	18	17	19	18	20	19	19	23	22	22	23	22	23	24	23	26	24	24	25	25	25	24	26	22	24	27	27	25	27	26	27	25	28	26	27	28	30	31	29	31	32	34	34	36	36	36	40	38	40	45	47	0	1	2	2	2	3	3	2	6	7	5	11	8	13	13	14	16	14	15	16	16	20	14	30	30	16	16	23	14	13	23	15	30	26	27	24	33	28	25	0	36	37	37	38	39	40	40	37	45	36	40	51	36	51	42	36	40	32	54	47	40	55	42	47	48	68	51	43	51	50	72	66	68	66	73	70	73	76	74	79	0	79	82	83	1	2	1	1	1	1	2	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	2	2	1	2	1	2	2	1	1	2	2	2	2	3	2	2	3	2	2	1	2	1	1	3	1	2	1	2	2	2	3	2	1	1	1	2	2	2	1	1	2	3	2	2	2	1	2	2	1	2	3	1
23500	-502.172745280736592	-509.028233231695992	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543241751413408	1	3	5	4	4	6	7	8	9	9	9	10	10	12	12	12	11	13	14	15	14	15	14	15	14	16	14	16	15	16	17	18	17	18	16	19	19	21	20	20	23	22	22	24	21	23	24	23	26	25	25	24	25	24	25	28	25	24	28	26	27	25	26	27	26	27	27	28	29	28	30	30	32	33	34	34	35	37	37	39	38	41	44	46	0	1	2	2	2	2	3	3	3	7	5	11	9	8	13	8	8	17	13	13	16	17	14	25	13	21	17	23	23	25	20	24	30	26	17	30	33	28	30	0	42	33	33	38	39	40	40	39	39	41	46	40	41	40	43	50	40	45	51	40	52	42	48	46	42	43	47	66	60	41	68	68	72	66	66	70	74	76	72	79	0	79	82	83	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	2	2	1	2	3	2	2	1	1	2	2	1	2	1	2	1	2	1	1	2	2	1	3	2	1	1	3	2	2	1	2	2	2	3	1	1	2	1	2	2	2	2	2	1	2	2	1	1	2	2	3	2	1	1	2	1	2	1	3	4	3	2	1	3	2	1	2	1	1
24000	-498.980900410144841	-505.836388361104241	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583891268748397	1	4	3	4	6	5	7	7	8	9	8	10	9	11	9	13	13	14	15	15	13	16	14	13	16	14	14	17	16	16	18	17	18	18	18	20	18	21	20	20	23	23	21	23	22	23	24	24	26	27	22	24	26	26	23	27	25	25	27	28	26	27	27	27	24	25	28	28	30	30	30	30	31	33	33	34	33	38	37	39	38	41	44	46	0	3	1	1	2	3	3	3	3	8	5	5	7	13	8	14	13	14	24	8	13	23	14	8	19	17	16	23	23	24	23	24	32	26	27	32	30	17	19	0	36	37	33	38	32	40	40	43	45	53	40	46	41	47	43	41	52	45	40	47	46	48	43	51	42	43	57	66	46	50	68	68	66	72	72	70	73	76	74	79	0	79	82	83	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	2	1	3	2	1	2	2	1	1	1	2	1	2	2	2	1	3	2	1	2	3	3	1	2	2	2	1	3	2	2	1	2	1	1	1	1	2	2	3	1	2	3	2	2	1	3	3	1	2	2	1	3	2	1	1	3	2	2	2	1	1	2	1	1	2	2	1
24500	-458.588157979298273	-465.443645930257674	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573927247918912	1	4	6	3	5	6	8	8	9	7	9	11	9	12	12	12	11	14	13	14	15	14	14	14	15	15	14	17	15	16	17	15	17	17	17	20	18	20	20	20	23	21	21	24	22	23	24	24	26	26	25	23	25	25	24	28	25	24	27	27	26	27	26	26	27	27	26	28	29	30	29	31	31	32	33	34	36	38	37	39	38	42	44	45	0	1	5	1	2	1	3	3	3	2	10	11	8	17	13	17	13	14	13	15	16	16	17	15	15	16	16	17	23	24	23	19	30	26	16	30	33	28	32	0	36	33	37	38	39	40	40	42	58	53	52	40	41	40	43	41	52	45	51	47	47	48	48	47	42	55	54	66	60	50	66	68	68	68	73	70	74	76	74	79	0	79	82	82	1	2	1	1	1	3	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	2	1	1	2	2	2	1	1	2	1	1	2	2	2	1	2	2	1	2	1	1	2	1	3	2	2	1	1	1	1	1	1	1	1	3	2	1	1	1	2	1	2	2	2	1	2	2	2	2	1	1	3	1	1
25000	-481.459763586212034	-488.315251537171434	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631552070436071	1	4	6	4	5	6	7	7	9	9	9	11	9	13	13	11	12	14	14	15	13	16	14	14	15	16	15	15	16	17	16	16	17	17	17	20	19	20	20	20	24	22	23	23	22	23	24	23	25	25	24	24	25	25	25	27	24	24	26	27	27	26	28	26	25	27	26	29	29	29	31	30	31	32	33	35	34	36	37	39	37	41	44	46	0	1	5	1	2	2	2	2	3	7	5	11	8	17	13	13	16	15	8	15	16	27	17	15	13	16	16	16	23	19	23	24	19	26	27	32	25	28	32	0	36	37	42	38	32	40	40	37	58	41	40	46	41	46	48	50	46	45	46	46	59	43	48	46	48	62	51	66	60	50	72	66	72	72	74	70	72	76	74	77	0	79	82	83	1	2	1	1	1	1	2	2	3	1	2	1	1	1	2	1	1	1	3	1	1	1	1	1	3	2	2	3	1	2	1	1	2	1	2	2	2	2	2	1	2	2	1	2	2	2	2	2	1	1	2	1	1	1	2	1	1	1	2	2	1	2	2	3	1	1	1	2	1	1	1	2	1	1	1	2	2	1	3	2	1	3	1	2
25500	-477.358477791719793	-484.213965742679193	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638436744821378	0	4	3	4	5	5	7	8	8	9	9	11	9	13	11	11	13	12	14	15	13	15	13	15	16	15	16	15	16	16	18	18	18	17	18	19	19	20	20	21	23	22	22	23	21	23	24	23	26	27	25	24	25	25	25	26	25	24	27	27	27	26	27	25	27	28	26	29	28	29	30	31	31	32	33	34	35	38	37	39	36	41	43	46	0	3	1	3	2	3	6	5	2	7	7	10	8	16	13	8	16	8	15	13	8	16	16	19	20	16	16	23	20	19	28	24	19	26	17	24	33	23	32	0	36	37	37	38	39	40	40	37	45	56	40	40	41	46	43	53	40	45	40	57	54	43	48	46	43	48	47	65	60	50	66	68	66	68	66	70	73	76	68	79	0	79	82	82	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	2	2	3	1	1	1	1	2	2	1	1	2	1	2	1	1	2	1	3	1	1	1	2	1	1	1	2	2	2	2	1	2	2	1	1	2	1	2	2	3	1	2	1	2	1	2	3	1	1	1	1	1	1	2	2	2	2	2	2	3	1	1	3	1	2
