step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67
64500	-350.814716845078408	-357.670204796037808	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641435202605026	-1	1	1	2	4	4	7	6	7	6	9	6	8	6	8	10	8	10	9	11	10	10	11	10	12	11	12	13	12	12	13	12	11	13	12	13	13	15	14	15	16	18	17	15	14	15	16	17	14	14	16	16	19	16	17	17	18	17	18	19	20	20	21	22	21	22	24	0	0	1	3	3	3	5	5	5	3	17	1	9	6	12	10	12	15	14	17	12	19	15	19	24	14	13	22	15	17	23	19	19	25	18	0	9	25	18	25	22	45	37	37	11	25	20	40	35	30	34	27	42	46	30	0	52	34	49	56	52	38	27	60	61	62	65	1	1	1	1	1	2	1	1	2	2	1	3	1	1	1	2	1	1	1	2	1	1	1	1	1	3	1	2	2	2	1	1	1	1	1	1	3	2	2	2	4	2	1	1	2	2	2	1	1	1	2	2	1	1	2	1	1	2	2	1	2	3	4	2	1	1	2
65000	-384.062788864869901	-390.918276815829302	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578813972055901	0	1	2	3	4	4	6	6	6	5	8	5	8	7	8	8	8	7	8	10	11	10	12	9	10	12	10	12	12	11	14	12	12	13	12	14	15	15	12	17	15	17	17	15	15	16	17	16	16	15	17	13	18	18	18	16	17	17	18	18	21	20	21	22	21	22	25	0	0	1	1	4	4	5	5	4	3	18	6	1	10	6	18	6	3	9	11	16	19	30	19	13	16	11	22	15	18	23	24	24	25	11	0	6	34	11	34	17	20	48	23	11	25	29	24	23	39	38	30	49	58	37	0	52	34	49	56	57	38	42	60	57	62	57	1	1	2	2	1	1	1	1	3	2	1	1	5	1	1	1	2	3	1	1	2	1	1	1	1	1	1	1	3	2	1	2	2	2	2	1	5	2	2	2	4	3	1	2	3	2	3	4	3	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	1	4
65500	-339.550564814720076	-346.406052765679476	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.746740319518963	0	0	2	3	4	3	6	5	7	5	9	6	8	7	9	9	8	10	8	10	9	10	10	10	12	13	11	12	10	12	14	13	12	13	12	13	14	15	13	16	15	17	15	15	14	15	17	17	14	16	17	16	19	17	18	17	19	18	16	19	20	20	20	21	22	22	24	0	0	1	1	4	1	5	6	12	6	17	4	12	10	9	14	9	12	10	9	14	21	15	19	19	22	11	24	13	27	23	16	24	25	15	0	27	34	17	34	24	30	31	37	27	34	45	38	39	31	38	37	42	38	31	0	42	34	49	56	42	46	47	60	61	62	61	1	1	1	2	1	3	1	1	1	1	1	2	1	2	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	2	1	3	2	2	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	3	1	1	1	2	2	1	2	1	2
66000	-371.989595969985089	-378.845083920944489	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604755693664307	-1	-2	1	0	5	4	6	5	6	5	9	6	8	6	9	9	8	10	8	11	8	10	12	11	10	13	12	12	12	11	14	12	12	13	13	14	14	16	15	16	15	17	17	16	12	15	17	17	15	15	17	15	18	17	19	17	19	19	17	18	20	20	20	21	22	22	24	0	0	1	1	6	3	5	6	6	6	9	6	9	10	4	10	6	11	14	11	14	19	13	19	19	24	12	22	12	11	18	19	22	25	20	0	18	22	35	34	34	52	23	37	11	32	37	41	17	15	40	20	42	24	43	0	42	25	20	56	52	54	59	60	61	58	61	1	1	1	1	1	2	1	1	1	1	2	1	1	1	4	1	2	1	1	1	1	2	2	2	1	1	3	2	3	2	2	2	1	2	1	1	2	4	1	2	1	1	3	1	2	2	2	1	3	2	1	2	1	4	1	1	1	4	2	1	2	1	2	2	2	2	2
66500	-337.717900383802942	-344.573388334762342	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679536517686520	0	0	2	2	3	4	6	5	7	5	9	5	8	7	8	8	7	9	10	11	11	10	11	9	11	13	10	12	10	11	13	12	11	12	12	13	15	15	14	14	15	17	15	16	13	15	16	16	15	15	16	16	18	17	18	17	18	18	19	19	20	20	21	22	20	23	24	0	0	1	1	3	3	5	5	12	1	17	6	6	10	7	10	12	12	16	13	14	24	15	10	24	24	11	22	18	27	23	19	24	25	27	0	11	34	27	25	24	52	18	31	12	25	23	32	45	30	34	39	47	46	47	0	52	41	49	56	57	58	59	60	52	38	61	1	1	1	1	1	1	2	1	2	3	1	1	2	1	1	2	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	1	3	2	4	2	2	2	1	2	2	1	2	1	1	1	1	2	2	1	1	1	1	2	2	3	2
67000	-324.815902619148460	-331.671390570107860	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.764113058972265	0	1	2	2	3	4	6	5	7	5	9	6	9	7	6	10	8	9	10	10	9	10	11	11	11	12	12	12	13	12	13	12	12	13	12	13	16	15	15	16	15	17	16	14	14	15	17	17	16	16	16	16	18	14	19	17	18	18	19	19	19	21	22	22	21	23	23	0	0	1	1	3	3	5	5	10	3	15	3	9	10	3	14	6	6	17	17	14	12	13	19	22	19	20	22	13	20	13	22	19	25	11	0	30	34	27	25	32	45	31	31	20	34	37	32	27	39	38	45	42	25	47	0	52	48	35	56	57	58	59	60	61	62	57	1	1	1	1	1	1	2	2	1	2	2	2	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	2	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	3
67500	-369.606630170114727	-376.462118121074127	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620589627346826	1	0	2	3	4	4	7	6	5	5	9	6	8	6	8	8	7	10	9	11	10	8	12	11	12	13	10	12	9	12	14	12	12	13	12	13	15	14	14	16	15	17	16	15	14	16	14	16	16	16	18	17	18	17	19	17	17	18	18	19	20	20	20	21	20	22	24	0	0	1	3	1	1	5	6	1	6	9	6	12	10	6	10	6	9	22	11	14	14	17	19	24	19	17	24	9	11	15	19	24	25	17	0	20	25	30	25	25	39	23	23	11	25	30	22	31	37	38	30	47	34	45	0	35	34	49	56	57	54	49	60	52	62	57	1	1	1	1	1	2	2	1	1	1	2	2	1	1	3	2	2	2	1	1	2	1	2	2	1	2	1	1	2	1	2	1	1	1	2	1	2	1	1	2	2	2	1	2	2	2	2	3	1	1	3	4	2	2	2	1	2	2	1	1	2	1	2	1	2	1	3
68000	-378.980776165905013	-385.836264116864413	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586975806241830	0	0	2	1	4	4	7	5	6	5	10	7	8	7	7	9	9	9	8	10	11	10	12	10	12	11	11	13	12	12	15	12	11	13	13	13	15	15	14	17	16	18	15	16	12	15	18	17	15	16	15	16	19	18	18	17	18	18	19	19	18	20	19	22	21	21	23	0	0	1	1	3	1	5	5	3	6	17	9	9	10	9	10	15	12	10	17	16	10	18	19	22	19	20	19	9	17	23	24	19	24	17	0	28	25	27	19	38	37	18	37	3	34	31	32	15	39	34	13	15	38	37	0	52	48	49	56	52	34	39	60	61	38	57	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	4	2	1	1	2	1	3	3	2	1	1	1	2	3	1	1	2	1	3	1	1	2	1	5	2	2	2	3	1	1	4	6	2	1	1	1	1	2	1	1	3	2	2	2	3	3
68500	-356.309884613374152	-363.165372564333552	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670469061818699	0	-1	2	3	4	4	7	5	6	6	10	7	8	7	9	9	6	9	9	10	11	8	11	11	12	13	11	12	11	12	14	13	11	13	12	13	15	15	15	16	16	17	17	16	14	15	17	17	17	15	18	16	17	16	19	17	18	17	19	19	21	20	21	22	20	19	24	0	0	1	1	1	3	8	5	5	6	17	6	6	10	9	13	6	3	14	17	16	14	15	19	24	19	17	10	18	15	23	19	12	25	20	0	30	25	5	34	34	17	37	39	11	25	31	32	45	30	40	20	52	34	31	0	45	34	49	56	65	66	59	60	57	58	65	1	1	1	2	2	1	1	1	1	1	2	2	2	1	2	1	1	3	1	3	1	1	1	1	1	2	2	3	1	2	1	1	2	1	2	1	2	2	6	2	1	6	1	1	1	2	2	2	1	2	1	2	1	1	3	1	1	2	1	1	1	1	1	2	1	2	2
69000	-359.762859894646681	-366.618347845606081	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.727931456493684	0	0	1	3	4	4	6	6	5	6	9	7	7	7	8	9	7	10	9	10	10	9	11	10	12	12	11	12	13	12	14	12	12	14	12	13	14	15	14	17	16	16	16	15	14	15	18	18	17	14	18	15	18	17	18	18	18	18	18	20	19	20	22	22	21	20	24	0	0	1	1	3	4	5	5	6	9	17	6	6	10	12	14	9	9	10	17	16	14	15	14	21	18	11	24	18	12	30	19	10	13	13	0	27	34	30	25	24	37	37	23	27	19	18	26	37	27	46	30	42	19	39	0	52	46	49	56	57	58	59	60	57	34	61	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	2	2	1	1	3	3	2	1	2	1	1	2	4	1	1	1	1	3	4	3	1	1	1	2	1	4	1	1	2	1	1	1	1	1	2	1	2	3	2
69500	-335.187798954536902	-342.043286905496302	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682352405656090	1	1	2	2	4	3	6	6	7	6	9	6	8	5	9	8	8	10	10	11	10	8	12	10	12	12	11	12	10	12	14	13	12	13	12	13	14	15	14	15	14	15	16	14	13	14	18	18	14	16	17	17	19	17	18	17	18	17	19	19	20	19	21	21	22	21	24	0	0	1	1	4	3	5	5	6	14	12	6	9	6	13	10	3	15	22	9	16	10	18	17	19	10	15	22	12	6	15	24	19	25	11	0	15	46	15	25	19	20	37	23	27	25	27	41	30	39	38	42	42	38	39	0	37	40	49	56	52	58	59	60	61	62	61	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	2	1	1	1	1	1	3	1	2	2	3	2	2	1	1	1	1	2	1	3	1	2	2	1	1	1	1	3	2	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	2	2	1	2
70000	-329.694176535475719	-336.549664486435120	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.787120330517391	0	-1	2	2	4	4	6	6	6	5	10	6	8	6	9	9	9	8	8	10	10	10	11	10	12	13	12	12	11	12	13	13	12	14	12	13	16	16	12	16	15	18	14	13	15	15	17	17	17	15	17	16	17	18	18	16	19	18	18	20	21	20	21	20	21	22	24	0	0	1	1	3	1	5	5	3	6	17	6	12	10	12	10	18	6	10	17	14	19	18	19	21	21	20	22	15	20	23	22	24	25	20	0	27	34	11	34	26	39	31	9	20	25	31	28	43	39	46	45	30	38	47	0	42	34	45	56	57	46	49	56	53	58	65	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	3	2	2	3	2	1	1	1	2	2	1	1	1	2	2	2	1	2	2	2	2	2	1
70500	-332.747376590810575	-339.602864541769975	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693630408983787	0	1	1	2	4	4	7	6	7	6	10	6	9	7	9	8	8	10	10	10	10	9	11	11	12	12	12	12	10	13	13	12	12	14	13	12	15	16	13	16	14	18	17	15	15	15	18	16	16	16	14	17	17	18	19	17	18	18	18	19	20	21	21	21	22	23	25	0	0	1	1	3	3	5	5	6	6	17	6	12	10	6	10	12	15	10	17	16	16	11	19	19	24	20	22	6	11	13	19	19	25	20	0	15	34	20	25	28	35	45	30	23	25	30	32	35	39	30	45	35	38	49	0	53	40	49	56	57	46	59	60	61	62	57	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	2	1	3	1	1	2	1	3	1	1	2	2	2	2	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	3
71000	-345.663501483546497	-352.518989434505897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638556172206750	0	0	1	3	3	4	6	5	4	6	10	7	8	7	9	9	9	10	9	11	10	10	12	10	12	12	12	12	12	12	14	12	11	11	12	13	14	16	14	15	15	17	17	14	14	15	16	16	16	16	17	16	18	18	18	16	19	18	18	19	20	21	21	22	21	22	24	0	0	1	3	3	3	6	5	1	6	9	6	12	6	12	14	6	12	10	18	16	10	13	19	34	22	20	22	18	20	17	22	19	24	17	0	13	25	11	34	24	9	49	11	30	25	23	32	30	39	46	17	52	46	31	0	52	46	49	56	52	38	59	60	61	62	61	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	3	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	3	2	2	2	2	5	1	2	1	2	2	2	3	1	1	2	1	2	2	1	2	2	2	2	2	2	1	2	1	1	2
71500	-383.233741153320636	-390.089229104280037	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585334833268105	0	1	2	2	5	4	7	5	7	5	9	4	9	6	7	9	8	9	8	11	10	9	11	10	12	12	12	11	13	11	14	13	12	14	13	14	16	14	13	17	15	17	16	15	14	15	18	17	16	15	17	15	18	18	19	17	16	19	18	20	19	20	21	22	20	22	25	0	0	1	1	1	1	5	3	6	6	17	1	12	10	3	14	12	9	14	11	10	15	9	19	19	16	30	19	12	18	13	19	24	26	27	0	35	25	11	34	19	27	44	45	9	38	43	34	45	39	38	20	49	25	27	0	45	46	49	56	37	46	11	60	57	62	65	1	1	1	2	2	2	1	1	1	1	1	2	2	1	3	2	2	1	1	1	2	1	2	2	2	1	1	2	6	1	3	2	1	2	1	1	2	1	2	2	2	3	1	1	3	1	1	1	1	1	1	2	1	3	4	1	1	2	2	3	2	2	7	1	1	2	2
72000	-375.512100999275503	-382.367588950234904	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541443365650315	0	1	1	3	4	4	6	5	6	6	9	7	7	5	7	9	8	9	9	10	11	9	11	10	11	12	11	12	12	13	13	13	13	12	12	13	15	15	15	16	15	18	16	15	15	15	17	18	14	15	17	16	19	17	18	17	16	18	19	20	20	20	21	20	22	21	24	0	0	1	3	3	3	5	5	6	14	15	6	1	6	14	12	9	6	14	17	10	10	18	19	13	24	17	19	23	17	1	24	19	24	11	0	11	34	23	24	16	52	30	17	11	25	43	32	12	20	41	35	42	38	57	0	13	51	49	56	57	58	45	56	61	62	65	1	1	1	1	2	1	1	1	2	1	1	2	3	1	1	1	1	2	2	2	3	2	1	1	2	1	1	2	1	2	6	2	2	1	2	1	2	1	2	2	2	1	2	4	2	2	1	2	3	2	1	2	1	1	1	1	4	1	2	2	2	1	3	1	2	1	1
72500	-375.719118299818945	-382.574606250778345	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633356570534779	1	-1	2	2	4	3	5	5	6	5	10	5	8	7	7	8	8	9	10	11	11	8	12	10	11	11	12	13	12	12	14	12	13	14	12	12	15	15	14	16	16	17	14	16	15	16	17	17	16	15	18	16	18	17	19	17	17	17	16	20	20	21	20	22	22	21	25	0	0	1	1	1	1	5	5	6	6	17	6	9	10	12	10	15	12	10	12	16	14	13	22	22	24	17	10	13	11	9	24	14	25	6	0	30	33	30	25	24	45	13	23	13	25	23	34	30	39	46	45	42	40	47	0	31	38	23	56	45	54	49	60	57	46	65	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	3	3	3	2	1	2	1	2	1	2	3	1	1	4	1	2	2	4	1	1	1	1	2	2	1	3	2	4	2	3	2	2	1	1	1	1	1	1	1	2	1	3	1	3	2	2	1	3	1	2
73000	-342.765980871032525	-349.621468821991925	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703100484944765	-2	1	0	2	4	4	6	5	7	5	8	5	9	6	9	9	8	10	9	10	10	7	10	10	11	13	12	12	12	12	15	12	12	14	12	13	16	16	14	17	15	18	16	15	14	14	18	17	16	16	18	17	17	18	17	17	18	18	17	19	19	20	21	22	22	22	24	0	0	1	1	3	3	6	5	12	6	9	6	12	10	9	14	9	9	14	11	19	10	13	15	19	14	11	24	18	17	23	24	16	25	20	0	45	46	35	25	26	53	18	18	27	25	31	32	35	39	38	37	45	40	31	0	52	38	26	56	57	46	49	60	61	41	65	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	4	1	1	1	2	2	1	1	2	1	1	1	1	2	2	1	1	2	2	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	3	2	2	1	3	2
73500	-355.598171937720792	-362.453659888680193	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610045853099359	0	1	1	3	4	4	7	5	6	6	9	5	8	6	8	9	8	9	10	10	10	9	11	9	11	12	11	13	9	12	14	11	11	14	11	14	15	15	15	16	15	17	14	15	13	14	18	17	15	14	16	17	19	18	16	16	18	17	18	20	20	20	21	21	21	22	24	0	0	1	3	1	1	5	5	6	6	13	1	9	12	9	10	6	13	10	11	24	10	6	14	24	32	6	24	12	3	18	22	22	25	20	0	11	25	20	25	26	39	18	45	11	25	55	32	35	27	46	39	42	41	49	0	39	46	49	56	57	40	49	60	61	58	61	1	1	1	1	2	2	1	1	1	1	1	4	1	1	1	1	2	1	1	1	1	2	3	2	1	1	3	2	2	6	3	1	1	2	1	1	2	2	3	2	2	1	2	1	2	1	1	2	3	1	1	1	1	2	1	1	2	2	2	2	1	2	3	1	1	3	2
74000	-362.358402379169320	-369.213890330128720	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572329389679681	0	0	1	2	4	4	6	6	7	5	8	4	8	7	8	9	8	8	8	11	10	9	10	10	12	13	11	12	12	10	14	13	13	13	12	13	15	15	14	17	14	18	15	16	14	15	16	17	16	15	17	15	18	18	18	17	18	17	18	19	20	19	21	22	21	22	23	0	0	1	3	3	3	5	5	10	12	12	3	6	10	6	14	12	12	9	30	16	19	15	19	19	24	30	22	18	15	30	24	28	24	9	0	35	25	27	38	24	39	31	17	20	25	23	24	30	15	38	9	37	38	37	0	52	25	49	56	52	48	59	60	61	40	57	1	1	1	1	2	1	1	1	1	1	3	1	2	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	2	1	2	1	2	1	2	3	1	3	2	2	3	3	2	4	1	2	2	1	1	1	2	3	1	1	3	2	1	2	1	3	3
74500	-386.699018352989981	-393.554506303949381	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594466366796793	0	-1	1	2	4	3	6	6	6	6	8	5	8	6	8	10	8	7	10	10	10	10	11	9	12	10	12	12	12	11	14	13	11	13	10	13	15	16	14	16	15	17	16	14	14	14	17	17	16	16	18	16	19	17	18	17	16	18	18	19	21	20	21	22	19	22	25	0	0	1	1	3	1	5	5	3	12	5	6	10	6	14	12	18	6	6	17	10	10	20	10	19	10	9	24	19	11	13	19	26	25	18	0	17	25	27	25	45	37	45	27	30	25	23	32	31	45	40	45	42	34	30	0	13	40	49	56	65	58	49	60	45	62	61	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	1	2	3	2	3	2	1	1	1	3	4	1	1	2	3	2	1	1	1	1	3	2	1	2	1	1	1	1	2	1	2	2	1	2	1	2	2	2	3	1	3	1	1	1	2	1	2	2	2	1	2
75000	-310.071589593235842	-316.927077544195242	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.756583283984028	0	1	2	2	4	4	6	6	5	6	10	6	7	7	7	9	9	9	9	11	10	10	11	11	12	12	11	11	13	13	14	13	12	13	12	13	15	14	14	16	14	18	15	14	14	14	17	17	16	15	16	16	18	18	18	17	19	18	17	19	20	20	19	20	21	22	24	0	0	1	1	3	3	5	5	6	6	17	6	9	10	6	15	12	9	10	15	14	19	19	21	24	19	11	22	18	11	23	19	24	25	27	0	27	25	11	38	24	52	23	23	11	25	44	32	30	30	38	37	45	46	43	0	53	46	49	56	53	58	59	60	61	62	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	2	1	2	1	2	2	3	1	1	2	1	1	2	1	2	2	1	1	1	3	1	1	1	1	1	1	1	1	2
75500	-322.921389970593737	-329.776877921553137	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678615024775398	1	0	2	3	4	3	6	6	6	5	10	7	8	7	8	9	8	10	9	10	10	10	12	11	13	12	11	12	12	11	13	13	13	14	12	13	15	16	15	16	13	17	16	15	14	15	17	16	16	16	17	16	18	17	17	17	18	18	19	19	19	20	21	22	22	21	24	0	0	1	1	1	1	5	5	5	6	17	6	12	10	9	14	9	15	10	17	16	19	15	19	24	19	17	22	18	20	6	24	19	25	30	0	27	34	11	34	22	45	31	31	20	34	18	32	30	45	46	31	42	40	23	0	52	34	49	56	57	58	49	60	61	54	61	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	5	1	2	1	1	1	2	1	2	1	2	2	2	1	2	1	4	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	1	3
76000	-363.946246639352694	-370.801734590312094	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621723377564249	0	0	1	2	4	3	6	5	4	4	9	7	8	7	7	9	7	9	9	10	11	8	11	11	11	13	11	12	11	12	13	12	13	14	13	13	14	16	14	15	16	16	17	15	14	15	17	15	17	15	16	17	18	17	16	17	18	16	19	19	20	19	21	22	21	22	23	0	0	1	1	3	1	5	5	3	6	15	6	1	10	6	22	3	15	12	6	20	10	12	19	19	32	11	22	9	27	27	19	19	25	27	0	27	25	30	25	19	20	45	31	11	25	27	24	37	17	34	45	37	38	30	0	42	25	53	56	57	38	49	60	57	62	57	1	1	1	1	2	1	1	1	1	1	1	2	5	2	2	1	2	1	1	4	1	2	2	1	1	1	1	2	3	1	2	1	2	2	1	1	2	2	2	2	3	3	1	1	2	2	3	3	1	4	1	2	2	1	3	1	1	2	1	1	1	2	2	2	2	1	2
76500	-349.470901236688633	-356.326389187648033	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651789122219042	1	0	2	2	2	3	6	6	6	4	9	7	9	6	8	9	8	10	9	10	11	8	11	11	11	13	11	12	12	12	15	11	12	13	12	14	14	15	14	16	15	14	16	15	15	14	17	15	16	14	17	17	18	18	17	17	18	18	18	19	20	20	21	22	21	22	24	0	0	1	1	1	3	5	5	6	6	6	6	6	10	3	9	3	1	15	11	18	14	12	19	19	24	17	22	20	20	23	19	24	18	17	0	23	34	35	38	24	30	37	23	27	25	31	32	31	11	40	42	42	34	37	0	52	38	49	56	52	38	55	60	53	62	57	1	1	1	1	1	1	2	2	2	1	2	2	2	1	3	1	3	4	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	1	2	1	2	1	2	2	2	2	1	1	2	1	1	2	2	2	2	2	1	3
77000	-353.532260008150445	-360.387747959109845	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610927588516812	0	1	1	3	3	4	6	4	5	6	9	6	8	5	8	9	8	10	8	10	11	10	12	9	13	12	10	13	13	11	15	12	12	12	13	13	14	16	15	17	14	16	16	15	14	15	16	16	16	16	17	13	18	16	19	17	19	18	18	20	20	20	20	19	22	22	24	0	0	1	3	1	3	5	5	6	14	17	6	9	6	6	14	12	9	10	11	16	19	13	19	34	19	17	22	30	17	17	19	19	19	18	0	35	32	18	25	22	45	39	23	27	41	23	28	45	37	34	27	37	34	41	0	53	25	45	64	53	46	49	56	57	62	65	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	2	1	1	2	1	2	1	2	3	2	1	2	1	1	1	2	2	2	3	1	1	1	2	1	2	1	2	1	2	2	2	2	3	1	1	2	2	1	1	2	2	1	2	1	2
77500	-358.476879606954640	-365.332367557914040	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716978469352067	0	-1	1	3	3	4	7	5	5	5	9	6	8	7	8	9	9	10	8	10	9	9	11	10	12	12	12	12	12	13	13	13	11	14	12	13	16	14	15	15	16	16	16	15	14	16	17	17	17	13	17	17	18	18	18	17	18	18	19	20	20	21	21	19	21	20	23	0	0	1	1	3	1	5	5	3	6	6	6	12	10	12	14	6	15	10	12	14	19	15	22	24	20	12	22	17	27	13	24	24	25	15	0	30	25	50	25	26	30	30	31	11	38	39	32	42	20	38	39	27	46	43	0	52	19	37	64	57	66	30	56	61	58	61	1	1	1	2	1	3	2	1	2	1	2	1	1	2	1	1	2	1	2	2	2	1	2	1	1	1	2	2	1	1	2	1	1	1	3	1	2	1	2	1	2	2	2	1	3	1	1	2	1	2	1	1	3	1	1	1	1	5	1	1	2	1	3	1	1	1	3
