step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90
15000	-513.695678417922522	-512.106002207690267	-1.589676210232292	0.000056899913738	0.000013917340283	0.244593345904410	0.660947581494947	0	1	4	3	5	7	9	9	9	10	11	11	9	12	8	10	10	11	14	14	12	11	14	13	11	12	14	13	16	14	15	14	13	14	12	14	13	17	13	15	15	16	17	16	17	17	16	17	17	17	18	16	16	18	18	20	17	18	19	15	17	18	19	18	20	20	18	19	20	19	17	20	22	21	22	21	24	21	20	21	24	24	24	23	26	26	27	28	27	33	0	1	2	2	4	5	5	5	6	15	13	7	6	8	6	6	6	8	12	9	15	15	35	22	9	7	11	10	24	12	12	26	12	33	13	37	6	31	26	19	32	26	42	12	19	34	30	42	39	40	57	19	19	52	36	43	32	44	48	33	34	34	30	71	37	19	49	53	59	47	40	46	66	56	19	70	72	67	50	47	84	72	72	76	83	83	81	84	81	81	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	2	1	1	2	2	2	1	2	1	1	1	1	2	2	3	2	2	2	1	1	1	3	2	1	1	1	2	1	3	1	2	1	1	2	1	1	1	1	1	3	2	2	1	1	1	2	2	3	1	3	2	1	1	1	2	2	2	1	1	2	1	3	1	1	3	1	1	2	1	1	2	2	2	2	4
15500	-480.558019724918267	-479.151606591853465	-1.406413133064780	0.000057900973659	0.000022619693717	0.390661715807115	0.752376253731874	0	2	3	4	5	7	8	8	9	9	11	11	8	11	8	10	11	13	15	13	11	12	11	13	13	13	13	13	16	14	14	14	14	13	14	15	15	16	15	15	15	16	17	15	16	16	16	16	17	17	16	18	16	18	19	20	17	18	20	19	17	17	17	19	20	20	19	20	20	19	20	19	22	19	21	22	23	22	21	21	24	23	22	27	26	25	28	27	28	30	0	1	2	3	4	5	5	5	6	15	13	7	6	8	6	13	9	8	31	9	10	15	13	22	23	12	10	21	37	34	26	12	12	7	17	27	22	34	32	33	26	26	26	34	19	34	44	33	39	40	12	57	32	31	29	57	26	48	58	45	31	34	12	50	37	72	39	53	58	63	50	46	66	57	69	70	66	67	58	50	76	66	66	81	82	83	81	81	84	89	1	1	1	1	1	1	2	2	2	1	2	2	1	2	1	1	1	2	1	2	2	2	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	2	1	1	2	2	2	2	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	2	2	2	3	1	2	1	2	2	1	1	2	1	1	1	1	2	2	1	3	2	1	1	1	1	1	2	2	2	1	1
16000	-520.497826676904083	-518.999898255483799	-1.497928421420262	0.000078595004523	0.000023272339583	0.296104564461297	0.624596710941684	0	2	5	4	6	9	8	9	10	10	9	10	8	11	10	10	9	12	11	14	12	12	12	14	12	12	14	13	16	14	13	16	13	14	15	15	14	15	15	16	17	16	17	17	16	16	15	16	16	18	18	17	17	15	18	19	18	16	19	18	17	19	18	19	19	20	17	20	18	20	18	19	21	21	21	22	24	20	20	22	23	24	24	26	26	26	27	27	28	33	0	1	2	2	4	4	5	13	13	5	13	7	5	8	17	6	13	8	7	15	15	15	17	22	9	7	15	10	37	33	12	31	12	31	28	37	21	12	19	30	26	39	42	58	31	34	33	19	31	40	42	31	58	12	29	42	42	31	46	38	34	46	58	58	37	33	49	53	58	63	40	61	68	33	44	70	46	49	32	71	63	53	72	81	83	82	81	70	81	89	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	2	2	2	1	1	1	2	2	1	1	1	1	2	2	1	3	1	1	1	2	1	1	2	3	1	1	2	1	3	1	2	1	2	1	1	2	2	1	1	3	3	1	2	1	1	1	1	1	4	2	1	5	2	2	2	2	4	2	2	1	1	2	3	3	3
16500	-483.756147355165808	-482.323834790589558	-1.432312564576268	0.000061225535816	0.000021746158531	0.355181187730563	0.656295663297978	0	2	4	4	5	9	8	9	9	8	10	10	7	12	10	11	11	12	13	13	11	12	10	13	12	12	12	14	15	14	14	14	14	14	14	14	13	14	16	16	15	16	16	16	16	16	16	16	18	18	17	17	16	17	17	19	18	17	18	19	16	19	18	18	18	19	19	19	19	20	19	20	22	20	21	22	24	23	20	22	23	23	25	26	27	26	27	27	28	31	0	1	2	2	4	13	5	4	13	13	13	7	5	8	10	9	23	5	12	16	10	21	9	10	16	7	16	10	37	12	12	26	7	12	23	37	27	19	31	31	32	32	26	19	33	33	33	19	39	47	41	42	31	31	29	32	48	19	12	58	34	44	31	40	36	46	42	46	44	63	40	66	46	43	48	63	66	67	50	50	63	66	77	76	82	34	76	76	88	89	1	1	1	1	1	1	2	3	1	1	1	1	1	2	1	1	1	4	1	2	2	1	1	2	1	2	1	2	1	2	3	1	3	2	2	1	1	1	1	2	1	2	3	2	1	1	1	2	1	1	2	1	1	1	1	2	1	2	3	2	1	1	2	1	2	1	2	1	2	1	2	1	3	2	2	2	2	2	1	2	3	2	1	2	2	5	2	2	1	1
17000	-469.288950163388392	-467.630513906286581	-1.658436257101792	0.000080676040951	0.000017523972562	0.217214086804982	0.627109584551426	0	2	5	3	6	9	9	9	8	9	10	11	9	12	10	10	10	12	14	13	12	12	13	13	13	13	13	13	15	15	14	14	14	15	15	14	16	16	15	15	16	16	17	16	16	17	17	13	18	18	18	17	16	17	19	19	18	17	19	19	16	19	18	18	19	21	18	19	19	19	20	20	23	20	21	21	24	22	20	22	22	23	24	26	26	26	27	27	29	32	0	1	4	2	4	9	5	5	5	9	6	7	9	8	10	6	13	5	12	17	15	10	17	10	21	12	21	10	36	48	12	12	12	48	28	24	29	32	26	33	32	26	26	19	19	34	30	12	39	40	32	31	31	31	37	43	19	44	58	33	31	46	43	40	29	72	19	31	19	63	59	46	62	57	69	70	79	57	40	19	76	66	72	81	77	77	76	81	84	84	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	2	2	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	2	2	1	2	1	1	2	1	1	3	1	1	1	1	2	1	2	2	2	1	1	2	3	1	1	1	2	2	1	3	1	1	2	2	1	1	4	2	2	2
17500	-492.987563042194040	-491.516548061370884	-1.471014980823142	0.000095289265774	0.000030193539581	0.316861918659054	0.652541680813825	0	2	4	4	6	9	8	9	10	8	11	11	10	12	10	11	10	11	14	14	11	12	14	13	14	13	13	11	15	15	13	15	15	14	13	14	15	17	16	15	16	17	17	16	15	16	17	15	15	18	18	16	17	18	17	17	17	18	19	17	18	18	18	18	19	20	18	19	19	20	19	17	21	20	20	21	23	23	22	22	24	23	25	25	26	26	27	28	29	32	0	1	2	2	4	10	5	5	6	5	13	7	6	8	10	6	6	8	12	16	15	6	22	21	11	12	15	10	27	31	12	26	7	12	21	10	36	30	19	26	32	32	32	31	19	34	40	31	12	19	32	49	19	19	20	26	32	19	31	45	44	34	33	40	36	50	26	19	48	63	40	34	46	67	58	70	66	58	58	40	76	66	82	76	82	66	81	81	81	84	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	4	1	1	1	2	1	2	1	2	2	1	1	2	2	1	2	1	3	3	3	1	1	2	3	1	2	1	2	2	3	2	1	1	1	1	1	3	2	2	3	4
18000	-467.436271252922609	-465.940637410746945	-1.495633842175670	0.000069937327748	0.000020822987453	0.297737819318259	0.599640792148551	0	1	3	4	5	10	8	9	8	9	9	10	9	12	11	11	11	12	14	13	10	12	12	13	14	12	13	13	16	13	14	15	14	15	15	14	13	16	15	15	15	14	17	16	16	16	15	15	18	18	18	18	16	17	19	20	17	19	20	16	17	18	17	18	18	20	19	18	20	19	18	19	21	20	21	21	23	22	21	22	23	24	24	26	25	27	27	28	29	33	0	1	2	3	4	13	5	5	5	9	9	7	9	8	21	11	13	8	12	11	10	21	21	15	21	12	21	10	37	12	12	42	12	33	23	15	15	19	26	30	26	26	39	19	33	34	33	7	57	40	42	39	33	44	29	51	42	44	44	33	33	34	30	19	36	72	49	34	19	63	40	46	58	39	59	70	66	56	71	69	76	62	77	81	83	83	81	81	88	89	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	3	2	2	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	4	1	2	2	2	1	1	2	1	1	2	2	1	2	2	2	1	2	1	1	2	2	1	1	1	1	3	1	1	2	1	2	1	1	3	1	2	1	2	2	2	1	3
18500	-468.676782674941705	-467.281008366022320	-1.395774308919409	0.000076743629002	0.000031422510664	0.409447807881656	0.716351006857620	1	3	3	4	5	9	8	9	8	10	11	10	10	10	11	11	11	13	14	13	11	12	13	13	13	13	14	14	16	14	13	16	13	15	14	13	15	16	16	16	15	15	17	15	16	16	16	17	18	18	17	18	16	17	18	19	18	18	19	18	18	18	19	18	18	20	19	18	19	19	19	19	22	20	21	22	23	22	19	22	24	23	25	24	26	27	27	29	28	33	0	1	1	3	4	9	5	5	5	9	13	7	9	5	10	9	6	17	12	15	10	10	16	10	16	12	22	24	37	31	12	31	12	33	13	22	22	12	42	30	26	26	42	33	31	34	30	44	39	40	26	44	34	44	29	42	43	44	48	45	33	46	47	40	36	71	42	38	58	47	40	38	62	52	79	70	66	49	40	50	76	66	82	76	82	83	84	84	84	87	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	2	2	1	1	2	1	2	1	1	2	1	1	1	2	2	2	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	3	1	2	1	2	1	2	2	1	2	2	2	1	1	1	2	2	2	2	2	2	1	1	1	1	1	2	3	2	3
19000	-478.672702767156807	-477.288645403543740	-1.384057363613056	0.000058837442924	0.000025607199494	0.435219449070539	0.659244497457092	0	2	3	4	5	8	8	9	10	9	11	11	9	11	10	11	10	12	14	13	11	12	13	13	12	13	13	12	15	14	14	16	15	14	13	15	16	15	15	15	17	16	16	15	16	16	16	16	17	17	16	18	16	17	19	19	17	18	19	18	17	17	18	18	20	20	17	20	20	20	19	19	22	21	21	21	23	22	19	23	23	24	24	25	26	27	27	28	28	32	0	1	1	3	4	5	5	4	13	6	6	7	6	8	10	13	13	8	12	17	10	21	17	6	11	12	22	11	27	12	12	26	12	12	16	24	29	31	19	30	47	26	26	19	19	34	12	44	39	40	31	31	44	31	37	43	26	44	44	45	46	33	47	47	36	34	39	72	58	63	40	34	58	26	59	63	66	67	40	72	76	66	77	70	83	71	76	81	87	87	1	1	2	1	1	2	2	3	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	3	1	1	1	1	1	2	3	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	2	1	2	2	2	2	2	2	2	1	2	1	1	2	2	1	1	1	1	2	2	2	4	1	2	2	2	2	2	1	1	1	2	1	4	2	2	1	3
19500	-474.809454387964252	-473.396511098543613	-1.412943289420626	0.000060391165929	0.000022984018759	0.380585776180936	0.695987101885991	0	1	2	4	5	7	8	7	8	9	10	9	10	10	11	11	11	12	14	12	11	11	12	12	13	13	13	14	15	13	14	15	11	15	13	14	16	17	16	16	17	16	18	17	17	17	15	14	18	17	17	17	16	18	18	19	18	16	20	18	16	17	18	18	18	20	18	20	20	19	18	19	23	20	21	21	22	21	21	22	23	22	24	26	26	26	27	29	29	31	0	1	1	3	4	5	5	5	6	6	9	7	9	8	10	11	9	8	12	15	10	6	13	13	11	12	15	15	22	12	12	26	12	48	16	15	29	19	32	30	42	26	26	48	48	34	30	33	39	30	42	26	34	31	37	32	32	33	38	48	48	34	31	19	36	46	39	53	31	63	50	46	68	52	52	63	66	67	71	71	76	66	82	81	83	82	81	84	84	81	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	3	1	1	1	1	1	1	2	1	2	1	2	2	2	3	1	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	1	2	2	2	1	2	2	3	1	1	1	2	1	2	1	1	2	2	1	1	1	1	2	1	3	2	2	1	4
20000	-473.413674797775911	-472.008110035691232	-1.405564762084686	0.000062796546243	0.000024618928011	0.392042707510138	0.704517739993530	-1	2	4	4	5	7	8	9	8	9	11	11	10	12	10	9	10	11	14	13	11	12	13	13	13	13	13	14	14	15	13	15	14	14	15	15	15	16	14	16	16	16	17	15	16	16	17	16	17	18	18	17	16	18	18	19	17	19	18	19	18	19	17	18	19	19	17	19	20	19	19	20	22	19	21	21	24	22	21	20	23	23	25	25	27	27	27	27	29	31	0	1	1	2	4	5	3	5	6	9	9	7	9	8	10	6	9	8	12	17	10	10	21	13	9	12	21	27	15	33	12	26	12	12	27	29	29	44	26	33	31	39	26	12	44	33	44	31	39	40	32	32	31	19	37	42	32	59	48	33	31	46	34	40	36	34	39	46	31	63	30	46	72	49	58	70	66	52	50	40	76	66	82	81	83	83	81	81	81	89	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	2	1	2	2	1	2	2	1	1	2	2	2	1	1	1	2	1	2	3	2	2	2	1	1	1	1	2	3	2	2	1	2	1	2	1	1	2	2	2	2
20500	-477.464813634210657	-476.037403372636163	-1.427410261574501	0.000067418054568	0.000024343878301	0.361088412549844	0.711261445698722	0	2	3	3	5	8	8	10	10	10	11	10	9	12	9	7	9	12	13	13	10	12	14	13	13	12	14	14	16	14	14	14	14	14	14	13	15	16	16	15	15	15	17	16	16	16	17	16	18	17	17	18	16	15	19	19	18	18	20	17	17	19	18	17	19	19	19	19	19	20	19	19	21	21	21	21	23	23	22	20	24	23	25	27	26	27	26	28	29	32	0	1	2	2	4	16	5	5	13	16	17	7	6	8	6	5	16	8	12	13	15	21	24	22	9	12	22	10	37	12	12	26	12	12	22	15	36	33	54	30	26	26	32	19	33	31	33	33	39	40	39	43	34	19	29	31	33	44	58	42	33	34	50	44	29	46	44	53	48	42	40	46	66	56	44	70	72	67	40	71	76	66	77	81	83	83	81	84	88	88	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	2	2	1	2	2	1	2	1	1	1	1	1	2	2	2	1	1	2	1	1	2	1	1	1	2	2	3	2	1	1	2	2	2	1	1	1	2	2	1	1	2	2	1	1	1	2	1	2	2	3	1	2	2	1	2	1	1	2	1	1	2
21000	-484.412627806800060	-482.850308158272298	-1.562319648527766	0.000079944098405	0.000020600669919	0.257688438916525	0.595340496522956	0	3	2	5	6	10	8	9	10	9	10	10	8	11	11	10	11	12	14	11	11	13	12	14	13	12	13	14	16	14	14	16	14	15	13	15	14	16	15	15	17	17	18	16	16	17	15	15	17	17	16	17	16	18	17	19	17	17	17	19	17	18	17	18	19	21	19	19	19	20	20	19	21	20	21	21	22	21	20	23	23	22	24	27	26	26	27	27	28	32	0	1	1	1	4	13	5	5	13	13	13	7	4	8	10	13	9	8	7	10	10	10	6	17	15	7	10	15	27	26	12	39	12	31	6	37	15	19	26	19	48	32	32	48	33	34	33	31	26	40	33	33	19	44	29	57	32	48	19	45	48	34	30	40	36	72	51	34	58	63	40	59	46	43	58	63	66	31	40	50	76	46	66	81	82	72	81	81	81	89	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	2	1	1	1	3	2	2	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	2	2	1	2	2	2	3	1	2	2	1	3	2	3	1	2	2	2	1	3	2	2	2	2
21500	-484.284288263619544	-482.793963784421578	-1.490324479197959	0.000063558498021	0.000019169660718	0.301606572133819	0.670616158838646	-1	2	2	3	5	9	9	9	9	9	11	11	7	10	11	10	10	12	12	14	12	13	14	14	13	11	13	12	15	14	14	15	14	15	14	15	14	15	16	16	17	16	16	16	15	16	16	16	18	17	17	17	16	17	18	18	14	18	19	18	18	17	18	18	18	20	18	19	19	20	19	20	21	20	22	21	24	23	20	22	23	23	24	27	25	26	25	27	29	32	0	1	1	3	3	13	5	5	13	13	13	7	5	8	10	9	13	14	26	11	15	10	11	22	6	7	15	6	37	19	19	26	19	12	11	37	28	33	12	30	43	57	32	26	12	34	30	33	43	40	34	57	12	57	37	42	26	44	45	45	34	46	47	50	36	46	39	53	54	63	50	34	34	56	59	63	82	67	40	40	76	66	58	81	82	83	81	76	81	84	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	3	2	1	1	1	1	1	1	1	2	1	2	1	2	1	3	2	1	1	2	1	2	3	1	1	1	1	2	2	3	1	1	2	1	2	2	2	1	2	3	2	1	1	1	3	2	2
22000	-501.275740814990456	-499.817869785530775	-1.457871029459683	0.000067420226735	0.000022148431257	0.328513152941356	0.700147942285529	1	3	3	4	5	10	9	7	9	10	11	11	8	11	11	11	10	12	14	13	12	13	13	13	13	12	14	14	16	13	14	14	15	15	14	15	14	16	15	16	16	17	14	14	16	17	16	16	17	17	18	16	16	15	18	19	17	19	19	19	16	17	18	19	20	20	18	19	19	19	19	19	22	19	21	21	23	22	21	22	22	23	25	26	27	26	28	29	29	33	0	1	1	3	4	9	5	5	13	13	17	7	5	8	10	9	9	8	12	16	10	15	9	21	6	7	10	22	25	12	12	26	12	12	9	37	10	32	32	44	32	32	26	12	31	33	30	44	39	40	39	43	44	44	29	42	43	48	48	45	44	33	31	19	55	34	42	44	38	63	40	53	66	45	59	63	68	49	50	50	63	72	77	81	82	77	84	84	87	87	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	2	2	1	1	1	2	1	2	2	2	1	1	2	2	1	2	2	2	1	2	1	1	1	1	2	1	2	2	1	2	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	2	3	1	4	1	1	2	2	1	1	1	2	1	3	2	2	2	2	1	2	3	2	1	2	1	2
22500	-493.868276055808053	-492.386887515790136	-1.481388540017909	0.000096011429095	0.000029611909219	0.308420669269301	0.564045670993068	0	2	4	4	6	9	9	8	9	10	9	10	7	12	9	10	11	12	14	12	11	13	13	13	14	12	13	13	16	15	14	15	15	15	14	14	15	17	14	14	17	16	18	16	16	16	15	17	17	17	17	18	16	17	18	19	16	15	19	18	18	18	16	18	20	20	17	20	20	19	20	19	21	20	21	21	22	21	21	21	22	23	24	26	27	26	27	28	28	33	0	1	2	1	4	13	5	5	13	15	13	7	4	4	13	13	13	8	12	21	15	15	9	21	13	12	10	21	37	31	12	26	12	40	20	17	27	33	26	7	19	26	57	19	19	34	19	12	39	31	33	57	31	58	29	67	19	12	34	33	58	31	40	50	36	31	57	53	48	63	50	34	58	49	57	70	66	67	50	50	70	34	59	81	77	77	81	76	84	89	1	1	1	2	1	1	2	1	1	1	2	1	1	5	1	1	2	2	2	1	1	1	3	1	3	1	1	1	1	1	2	1	2	1	2	2	1	1	1	3	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	3	3	1	2	1	1	2	2	3	1	3	1	1	2	2	2	1	4	2	2	2	2	3	3	1	3
23000	-495.102034788823460	-493.688098029499315	-1.413936759324154	0.000060864414646	0.000023075616108	0.379131488275103	0.615604412923706	0	3	4	3	5	7	8	9	9	9	10	11	9	11	11	11	10	13	15	13	12	11	14	13	13	12	12	13	15	15	15	15	14	15	14	13	12	17	15	14	16	17	18	15	16	17	17	16	16	18	18	17	17	16	19	19	17	18	20	18	17	18	18	19	18	20	18	19	19	17	18	18	23	20	20	21	22	23	21	22	23	24	24	27	26	26	28	28	28	33	0	1	4	1	2	5	5	5	6	6	6	8	6	8	10	6	6	8	12	11	6	10	27	22	16	7	10	9	37	12	12	26	7	12	17	37	10	19	33	12	32	26	57	12	33	34	31	44	39	40	33	26	34	31	29	57	49	44	48	45	34	34	70	48	29	34	32	53	33	33	40	31	69	41	48	70	59	67	71	64	76	77	77	81	82	83	81	76	81	87	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	2	3	2	1	3	1	1	1	1	2	1	2	2	2	2	2	4	2	2	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2	1	1	2	1	1	2	2	1	1	1	1	1	2	3	2	1	4	2	2	1	2	3	3	2	1	3	2	2	1	1	1	2	1	1	2	3	1	3
23500	-476.954638874883528	-475.564910858350913	-1.389728016532623	0.000061539225272	0.000025963080556	0.421894823036989	0.698792102344875	0	1	3	5	6	8	8	9	9	9	11	10	9	12	10	10	10	11	13	14	11	12	12	13	11	11	11	13	16	14	14	15	15	14	14	14	15	17	15	16	16	15	17	16	16	17	16	15	17	17	16	18	16	17	19	19	17	17	19	17	18	18	19	18	19	20	18	19	19	18	19	18	23	20	20	21	23	22	21	22	23	23	24	25	27	26	28	27	28	31	0	1	2	3	4	5	5	5	6	6	10	7	6	8	10	13	6	8	12	13	10	21	6	21	13	12	10	15	37	19	12	26	31	19	27	21	11	12	19	19	32	31	26	12	31	34	30	19	39	19	31	58	34	33	37	39	42	19	58	48	46	31	70	44	36	72	43	46	38	32	47	34	71	43	44	70	66	56	71	79	76	34	82	81	82	83	84	81	88	84	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	1	1	1	1	3	1	1	2	2	1	1	1	2	2	4	1	1	1	1	2	3	1	2	1	1	2	1	2	1	1	1	2	1	1	2	1	2	1	2	1	1	2	1	1	1	1	2	2	2	1	2	2	1	1	1	1	1	1	4	1	1	3	1	2	2	1	3
24000	-487.255057065422648	-485.779153669800792	-1.475903395621843	0.000075686917190	0.000023675494883	0.312808286585672	0.726720609166291	0	3	4	5	6	7	9	10	9	9	11	11	9	11	10	9	11	12	13	12	11	12	14	13	13	12	12	13	15	14	14	15	14	15	13	15	14	16	14	15	16	14	16	16	16	17	17	16	16	17	17	17	16	17	18	20	14	19	20	18	18	17	17	19	19	20	19	20	19	19	17	20	22	21	20	21	23	21	21	23	22	24	25	25	25	23	26	28	28	30	0	1	2	3	4	5	5	5	6	6	6	7	6	8	10	6	6	8	12	17	10	10	11	15	17	7	10	21	37	12	26	26	12	12	13	25	27	31	26	30	32	26	26	30	31	34	30	33	39	40	41	43	33	31	29	41	26	62	19	45	34	33	30	50	36	44	51	26	31	63	40	19	66	56	69	70	66	67	48	71	76	86	86	81	82	66	81	81	84	88	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	2	2	2	1	1	2	1	3	2	2	1	3	1	1	1	2	2	1	3	2	1	1	1	2	1	1	2	3	2	1
24500	-469.536892232554294	-468.106597645860006	-1.430294586694309	0.000070811704124	0.000025320548017	0.357575747259075	0.754169616156922	0	2	2	4	5	7	8	9	9	8	11	11	8	11	10	11	10	11	14	13	11	10	12	13	14	13	12	14	16	13	13	16	13	12	14	13	15	15	16	15	15	17	17	17	17	16	14	17	18	17	18	16	16	18	18	19	16	18	18	18	17	17	17	18	18	19	18	20	19	19	19	20	22	20	22	21	21	22	18	22	23	23	23	27	26	25	27	27	29	32	0	1	1	3	4	5	5	5	6	6	6	7	5	8	10	13	9	8	34	16	10	10	15	15	17	12	22	6	37	12	12	12	12	12	16	22	36	31	26	30	26	26	26	12	57	31	31	33	43	40	32	26	19	48	29	52	26	31	48	44	46	34	47	44	29	46	32	44	50	63	40	66	66	42	77	70	46	71	50	79	76	66	77	81	83	83	81	81	88	89	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	3	1	1	2	1	1	1	2	1	1	2	2	3	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	2	1	2	1	1	2	1	2	2	1	1	3	1	1	2	1	2	1	2	2	1	2	2	1	2
