step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81
16000	-963.986905574185243	-962.471082122297162	-1.515823451888030	0.000432944957659	0.000122996935090	0.284093700398515	0.344622188966232	1	7	4	8	9	14	9	10	11	14	13	19	24	23	17	26	23	25	24	32	33	27	31	40	33	37	31	32	33	42	36	39	45	47	36	43	36	38	32	36	44	45	45	50	54	58	44	55	48	58	48	58	59	63	54	59	59	55	58	71	63	66	69	65	69	69	68	70	72	83	83	79	83	82	87	85	88	92	90	99	104	0	1	1	3	3	11	3	2	2	5	8	11	4	8	10	6	9	5	2	22	5	10	19	18	4	17	14	11	19	17	6	9	27	5	14	21	14	18	0	29	20	39	16	33	16	33	25	20	19	55	25	30	45	33	28	20	49	22	34	50	32	59	23	49	58	33	55	45	34	62	31	49	63	61	67	63	34	72	69	63	63	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3	2	2	2	2	4	2	1	2	4	3	1	4	2	3	4	4	3	6	2	2	1	2	1	1	2	2	3	1	6	2	2	4	5	1	2	2	2	4	3	4	3	3	1	3	2	1	6	2	2	4	4	2	5	3	8	4	2	2	2	2	7	2	2	6	6
16500	-982.024323190682594	-980.565970705672839	-1.458352485009770	0.000423926149354	0.000139075432441	0.328065236487751	0.417989686606811	2	6	5	12	11	22	6	10	12	15	13	18	20	16	21	22	26	30	26	33	29	34	23	32	20	40	35	35	34	36	35	38	43	47	34	41	41	41	39	42	35	45	41	48	51	56	51	54	49	59	53	57	55	55	61	56	61	57	57	61	66	64	70	67	67	68	70	69	74	80	82	73	80	85	85	82	88	94	97	96	108	0	1	1	7	2	9	3	2	3	11	7	10	1	8	10	8	23	12	7	4	8	10	3	9	14	14	1	12	25	17	13	30	4	38	7	20	24	10	0	17	10	39	19	21	17	33	21	22	20	36	26	38	36	38	24	38	47	32	20	21	49	19	62	50	47	26	52	36	62	55	60	35	58	73	65	66	62	57	71	71	80	1	1	1	1	1	2	1	1	1	1	3	1	3	1	1	3	1	2	3	4	4	2	1	2	1	4	5	1	2	2	2	1	3	1	6	2	1	4	1	3	2	2	3	3	3	4	2	3	2	3	3	3	3	3	6	2	2	5	2	4	4	6	1	3	3	6	3	3	1	3	4	6	4	1	1	3	4	6	2	2	2
17000	-1024.357562641882623	-1022.903647257758166	-1.453915384124378	0.000405278945909	0.000134657933932	0.332259879994943	0.364580041105154	-2	9	2	4	9	22	9	13	14	16	12	17	21	19	19	28	13	30	24	30	32	30	28	37	27	36	35	33	33	41	39	38	42	46	26	43	39	32	35	35	36	45	48	44	52	59	47	51	50	56	54	60	55	65	64	47	58	56	61	67	65	62	66	66	64	70	70	70	61	80	79	76	82	86	85	85	87	93	92	100	105	0	3	1	1	4	10	1	1	11	2	3	5	12	12	1	10	4	25	7	13	4	17	13	22	6	12	2	20	22	40	26	18	12	6	5	26	27	10	0	13	16	39	35	35	13	48	23	9	18	20	36	32	26	49	49	25	27	32	45	36	27	45	27	46	50	21	62	36	50	67	60	50	72	66	72	61	22	57	18	74	66	1	1	1	1	1	1	1	4	1	1	3	1	1	1	3	1	2	1	4	3	5	2	2	1	1	4	5	1	1	1	1	1	3	4	2	2	1	2	1	4	1	2	3	3	5	2	3	6	5	3	2	3	3	2	5	2	4	3	2	3	2	2	6	1	1	4	2	4	1	2	2	3	1	4	1	1	6	8	6	3	7
17500	-1024.951933409626236	-1023.487781432178963	-1.464151977447181	0.000394628453580	0.000127386285100	0.322800558207893	0.377725927740350	-4	4	3	8	10	18	8	9	13	14	12	19	16	24	16	23	20	33	24	32	31	32	29	35	30	38	37	24	35	33	39	41	44	45	36	42	36	38	36	39	40	43	44	49	49	60	45	57	51	56	59	50	57	64	58	58	59	58	59	70	66	64	65	67	68	69	66	70	64	74	83	76	78	86	82	90	91	88	97	95	103	0	1	1	2	1	10	2	4	2	8	8	10	9	6	11	8	9	16	10	17	2	23	17	16	2	4	23	1	12	13	3	13	20	12	12	31	11	22	0	7	27	39	16	31	13	45	30	22	32	21	45	10	32	36	31	3	31	31	31	54	34	56	59	43	58	57	28	61	45	62	61	37	48	63	59	61	45	73	53	45	73	1	2	1	1	3	1	1	1	3	1	1	1	1	1	1	2	1	2	3	1	6	1	1	2	3	2	1	5	2	2	8	6	2	5	2	1	4	1	1	4	1	2	3	2	6	3	2	5	1	4	3	4	3	4	3	8	4	4	4	1	3	1	2	4	2	1	8	2	2	2	3	5	2	4	2	4	6	2	3	9	4
18000	-955.593606513994700	-954.157705948591456	-1.435900565403295	0.000398810884779	0.000140000142798	0.351043936214166	0.337984408142919	-4	2	5	10	9	22	6	4	13	19	12	19	20	23	19	27	25	30	24	34	34	26	28	38	27	38	35	32	31	43	38	40	43	46	32	44	41	39	35	40	43	40	49	48	50	53	44	56	44	57	52	56	52	65	61	58	57	60	53	70	53	63	65	67	74	64	71	64	70	72	80	70	81	84	86	89	94	87	96	95	105	0	1	1	2	8	12	1	1	5	8	7	11	2	7	5	7	4	9	1	5	25	15	7	2	9	25	8	12	4	20	39	9	40	29	2	32	20	4	0	22	22	23	30	19	26	16	35	26	32	36	36	27	19	61	41	43	23	45	32	6	49	36	68	53	64	13	36	24	46	54	46	53	66	71	57	68	64	35	68	72	71	1	1	1	2	1	1	1	1	1	3	1	1	4	4	2	5	2	5	5	4	1	1	4	8	1	2	4	2	2	2	1	4	1	2	3	1	2	4	1	2	4	3	2	3	1	4	2	3	1	2	2	2	4	2	5	2	3	2	2	6	1	3	1	4	1	4	4	5	2	1	3	3	3	1	4	4	8	9	4	5	2
18500	-991.348906593977176	-989.919680410039518	-1.429226183937712	0.000457461004720	0.000164166398327	0.358864245549030	0.417881743662205	0	2	5	7	5	19	9	11	12	10	7	14	21	19	20	28	23	24	20	29	33	26	32	33	28	43	38	35	34	44	38	37	46	41	34	45	39	37	33	40	41	46	39	50	52	55	46	57	52	52	52	57	54	65	63	58	56	60	56	70	60	59	67	69	69	65	69	68	74	76	80	75	85	86	86	89	93	91	101	99	93	0	1	1	5	1	10	5	11	11	5	2	7	8	3	8	18	13	1	2	11	13	10	13	6	13	4	9	8	6	9	7	23	2	11	9	31	11	21	0	25	1	20	12	31	6	34	31	31	34	31	26	26	22	20	56	53	34	28	37	34	22	34	48	58	53	41	37	34	55	36	67	65	60	67	58	65	45	44	65	34	74	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	4	3	2	3	1	1	2	5	3	2	2	3	5	1	8	6	3	2	5	1	1	2	4	2	2	3	3	3	2	3	3	2	1	2	4	6	2	2	3	5	2	7	4	2	2	2	3	4	3	3	3	3	2	2	3	2	4	4	4	5	6	10	2
19000	-953.641507542444174	-952.169693828359300	-1.471813714084886	0.000402542123386	0.000127279764611	0.316189927007835	0.362822932399755	1	6	9	10	5	25	9	12	9	17	9	17	17	22	18	28	21	31	17	33	34	34	27	37	26	40	38	34	36	42	36	40	44	42	28	45	42	31	29	38	45	36	45	50	50	52	42	56	48	57	54	61	57	66	59	56	59	57	63	69	66	61	61	71	72	60	67	67	71	82	82	72	80	81	87	88	88	94	96	91	105	0	1	5	2	1	4	1	11	5	11	2	8	4	10	12	9	10	17	8	6	17	10	15	18	3	2	20	12	11	20	39	3	20	21	4	25	21	12	0	22	9	39	23	31	30	49	16	35	22	25	26	28	26	49	20	38	36	26	46	51	21	51	50	52	44	49	62	62	55	68	36	44	54	69	69	56	53	74	61	32	80	1	1	1	1	1	3	3	1	1	1	1	1	1	1	1	2	1	1	1	2	3	3	1	1	3	5	1	3	5	1	2	4	1	1	3	5	2	3	1	1	7	2	3	4	3	1	2	4	2	5	2	5	3	5	5	5	2	2	2	2	5	1	1	2	4	3	1	1	4	3	7	2	1	2	3	4	3	3	5	9	4
19500	-946.876981823242090	-945.435110924243418	-1.441870898998623	0.000414834346014	0.000142899766314	0.344474288802607	0.391522251076395	-1	7	7	12	9	22	10	13	12	17	10	18	19	25	21	22	16	30	22	30	31	29	25	32	34	40	33	35	34	39	42	34	46	41	38	37	39	41	30	35	44	44	45	47	43	59	44	50	48	60	59	58	53	66	61	61	60	59	62	71	65	68	68	65	71	60	63	69	74	81	81	78	84	85	88	86	91	86	95	99	107	0	1	1	5	1	5	2	11	3	11	2	1	5	8	12	3	5	1	8	7	14	19	10	20	3	35	20	20	8	10	39	19	34	14	24	18	11	23	0	11	10	25	32	36	13	37	40	37	25	52	18	32	41	53	32	26	25	32	53	67	57	36	41	37	58	45	57	52	25	53	40	54	55	54	54	64	69	64	72	69	79	1	1	1	1	1	4	1	1	1	1	1	3	1	1	1	1	2	5	2	4	1	1	1	1	5	1	1	1	3	4	1	2	2	3	1	1	4	3	1	4	4	1	3	2	3	3	1	1	3	1	4	3	1	3	4	4	4	4	2	2	2	3	4	5	2	4	1	2	4	5	8	3	5	3	5	3	3	5	3	5	2
20000	-907.160893459225576	-905.645233891675161	-1.515659567550392	0.000341910279298	0.000097170312311	0.284198277134827	0.424626069407659	2	5	8	8	10	18	7	9	14	17	12	18	16	20	16	26	22	33	25	33	29	28	31	36	34	38	37	29	32	41	36	39	40	47	35	42	40	30	29	42	43	41	42	50	53	56	47	57	45	51	57	56	59	64	61	55	59	62	59	68	67	61	64	69	69	69	70	66	72	81	80	74	76	85	84	84	93	93	98	100	103	0	1	1	1	1	3	1	2	3	8	8	11	11	10	5	10	3	10	15	23	8	15	5	11	22	23	10	14	6	28	39	6	29	40	25	32	27	19	0	28	23	31	7	36	20	43	26	15	36	47	50	24	36	36	24	41	40	5	36	50	46	50	20	52	43	50	44	58	52	67	59	48	43	52	52	65	66	48	78	65	74	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	3	2	2	1	2	2	2	3	1	1	3	3	2	3	1	3	1	1	1	1	1	1	1	3	2	2	6	2	2	2	2	7	1	1	1	5	1	3	4	3	3	7	3	4	2	2	4	3	5	4	3	1	2	2	4	2	8	7	3	2	2	6	1	4	3
20500	-968.931071713859296	-967.470135697438764	-1.460936016420575	0.000430875926964	0.000140332240666	0.325690603452605	0.343961586395540	0	12	4	7	2	22	8	12	12	19	4	15	18	25	18	26	23	29	26	34	34	27	26	29	32	37	36	29	35	38	41	41	45	46	37	29	39	37	37	42	43	47	47	51	53	53	49	59	50	54	56	59	47	55	63	56	56	63	60	72	61	63	67	65	67	71	65	71	70	82	70	79	79	87	89	91	90	91	98	85	106	0	1	1	3	1	3	3	3	11	12	1	7	4	12	12	8	11	15	11	18	10	12	8	1	13	7	18	17	4	7	6	7	15	28	7	13	14	10	0	7	27	6	23	10	41	30	36	27	25	16	53	45	31	40	48	18	35	31	43	30	31	51	35	29	21	33	57	51	31	72	24	44	35	65	72	69	69	32	80	64	33	1	2	1	1	1	4	1	2	1	1	1	1	2	1	1	3	3	2	3	1	2	2	2	5	4	5	1	1	5	4	5	5	4	2	6	2	3	3	1	6	2	4	3	5	1	2	2	4	2	4	1	2	1	3	1	4	4	4	2	5	5	1	3	3	6	3	2	3	4	1	4	6	8	4	3	3	3	6	2	3	12
21000	-1006.025932333400192	-1004.597469728427086	-1.428462604973052	0.000421388131710	0.000151612994478	0.359794173279387	0.317600651694100	1	7	5	13	8	21	7	4	11	13	10	17	18	17	19	23	26	26	26	25	28	28	30	37	31	42	34	35	38	39	35	31	42	36	34	44	34	37	35	40	41	46	45	46	42	54	44	55	55	57	58	60	55	55	62	59	58	63	61	71	64	62	63	69	75	68	67	70	70	75	82	76	81	84	81	81	89	90	100	96	102	0	8	1	5	8	9	3	1	5	5	8	5	9	5	10	10	9	6	4	13	3	4	3	37	11	1	3	8	14	15	22	20	17	11	17	21	17	15	0	25	15	39	29	30	28	21	2	4	21	44	29	34	32	27	28	20	40	28	56	57	56	57	34	63	63	26	48	56	52	67	57	54	58	48	41	36	73	65	72	72	45	1	1	1	1	1	1	1	1	1	1	1	3	1	3	1	2	3	1	2	1	5	2	5	1	4	5	5	4	3	3	1	2	2	4	1	4	1	3	1	4	5	1	1	1	2	6	7	6	8	3	3	4	5	5	4	4	6	5	1	3	1	1	5	2	2	6	3	2	1	1	6	3	3	7	6	8	1	3	5	2	14
21500	-935.971933692808307	-934.527859616602655	-1.444074076205607	0.000296959071183	0.000101602049885	0.342141593723081	0.336084290692626	-2	10	7	7	6	20	10	8	14	14	11	18	12	22	14	28	15	23	23	31	33	29	19	34	32	38	35	29	35	42	41	34	39	43	38	38	40	37	37	42	42	47	42	44	52	56	50	54	53	56	54	62	50	55	54	53	60	60	54	58	67	62	65	67	72	67	73	69	69	73	80	76	77	86	88	89	92	89	98	92	106	0	1	1	1	1	13	4	1	8	4	5	11	7	4	3	23	7	3	4	7	11	18	9	3	1	12	9	6	28	23	39	17	18	28	2	25	5	10	0	6	23	39	27	36	27	14	24	33	14	36	35	43	25	36	35	41	35	10	53	53	51	59	43	21	64	44	69	62	33	61	49	58	49	66	66	47	76	21	46	76	64	1	2	1	2	2	2	1	1	1	1	1	2	1	4	1	2	1	3	2	4	5	2	2	4	7	2	3	2	1	6	1	5	3	2	6	1	6	4	1	3	4	1	1	2	3	5	4	3	8	2	2	3	2	3	2	2	4	8	1	3	2	2	2	5	1	5	2	1	4	2	5	3	3	3	3	6	1	8	9	1	7
22000	-935.564172383899518	-934.041493166466353	-1.522679217433193	0.000374354265032	0.000104744692325	0.279800985614589	0.424107133736199	-5	3	7	9	11	25	2	11	10	20	14	20	21	20	17	24	22	28	24	30	30	28	21	37	23	36	34	29	38	36	40	41	44	46	31	44	42	37	33	40	40	43	47	51	47	55	44	52	51	59	57	52	57	63	54	57	60	56	59	69	63	65	69	68	66	66	69	69	74	74	83	70	77	89	82	89	87	93	101	98	109	0	1	7	7	9	11	1	2	3	15	8	5	8	8	9	9	4	23	23	2	12	23	5	11	8	28	5	17	21	35	39	38	29	35	13	41	40	17	0	27	3	39	16	36	47	47	35	20	36	47	47	18	46	36	20	45	52	27	36	41	43	49	27	50	50	36	53	46	50	44	65	61	72	69	70	73	60	47	60	76	73	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	2	2	2	1	4	2	2	2	3	2	1	3	1	2	1	1	1	1	2	3	1	1	2	1	3	6	2	4	1	1	2	4	5	2	4	3	4	1	3	4	2	2	4	3	7	3	2	3	2	1	3	3	2	3	5	3	2	1	3	1	2	4	8	6	2	8
22500	-981.486090076964160	-980.065386827410748	-1.420703249553418	0.000328048313208	0.000121281384187	0.369705861312207	0.361006343866701	-4	3	4	10	11	24	12	11	11	19	14	18	17	23	15	20	26	30	26	28	33	32	25	33	30	32	39	30	32	35	40	33	42	44	35	41	41	38	31	34	43	45	42	41	54	58	46	55	54	57	53	61	49	65	64	58	57	55	58	71	65	58	63	67	68	65	71	60	73	77	78	76	82	82	85	77	92	91	97	97	105	0	1	1	2	3	3	2	2	3	2	1	1	1	4	1	3	23	3	15	7	4	5	14	8	2	1	32	16	15	3	39	7	20	38	8	9	30	9	0	17	35	18	20	6	13	35	35	21	43	22	43	30	12	49	32	13	38	40	18	66	56	44	12	56	22	52	62	51	56	61	69	55	55	65	63	52	59	55	76	78	65	1	1	1	1	2	4	1	1	1	3	3	3	3	2	3	3	1	5	1	2	4	3	1	4	6	8	1	2	4	5	1	2	2	2	4	4	2	4	1	2	1	3	3	3	5	3	2	3	3	3	2	6	4	3	5	5	2	3	4	2	2	2	6	2	5	1	2	1	3	2	1	3	3	2	4	4	4	3	5	1	5
23000	-967.063765453307951	-965.614384618963982	-1.449380834343947	0.000442574988733	0.000149018877753	0.336708764722778	0.416650142085816	3	8	7	10	11	18	4	7	14	20	14	18	19	23	18	27	22	29	23	34	35	32	31	33	26	35	28	28	31	37	41	36	42	41	32	42	33	40	33	40	29	48	48	44	55	52	48	55	44	58	51	59	58	63	60	48	62	56	57	59	59	67	70	68	64	69	69	67	74	81	78	74	83	78	87	90	92	86	100	97	106	0	1	7	1	3	5	1	1	8	11	5	11	3	11	9	17	5	16	6	2	23	10	9	6	17	9	17	12	17	25	39	15	16	11	28	13	41	10	0	9	5	32	25	32	24	41	34	23	13	38	47	6	47	52	27	41	46	26	48	45	58	61	15	46	14	26	54	52	52	32	34	45	71	38	71	55	69	45	52	77	69	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	3	1	1	2	2	1	3	1	1	2	2	2	4	3	4	1	7	1	4	1	6	3	3	3	1	5	5	2	4	3	2	1	6	2	1	4	2	2	4	1	1	1	2	9	2	6	8	1	1	4	8	6	2	1	4	2	5	4	3	6	1	6
23500	-1034.082391283322295	-1032.611563129702063	-1.470828153620211	0.000415532244300	0.000131731890029	0.317019658128419	0.301814957930448	-3	8	6	12	10	21	2	2	12	18	12	17	19	21	18	23	23	33	26	32	31	35	27	32	32	36	29	31	37	37	41	35	46	43	39	37	40	38	35	33	39	46	46	48	48	57	43	57	47	52	56	53	53	60	63	56	57	63	59	68	64	64	64	60	69	67	71	62	71	82	76	75	79	83	87	88	88	95	95	97	103	0	1	8	2	8	11	1	1	5	1	5	5	8	4	5	15	12	3	9	7	9	15	13	5	15	25	6	11	10	13	13	19	38	23	4	40	11	15	0	7	7	20	21	4	3	35	41	27	20	41	36	1	21	46	43	12	6	7	35	56	21	49	64	10	56	19	51	35	42	54	53	61	45	56	35	53	36	70	40	71	71	1	1	1	1	1	2	1	1	1	4	1	1	2	1	1	1	1	4	4	5	3	3	2	3	3	1	1	5	2	3	2	2	1	1	6	1	3	3	1	4	5	4	2	3	9	2	1	4	2	3	3	9	4	1	4	5	8	9	2	3	7	1	1	5	3	9	2	4	5	5	4	2	5	8	7	13	7	3	14	4	5
24000	-931.588800427664978	-930.133681552947223	-1.455118874717778	0.000416355174042	0.000137858174319	0.331107148207733	0.378790682270554	1	7	6	11	5	19	9	10	11	19	14	17	15	21	15	15	24	30	24	30	33	30	21	35	32	41	36	34	37	40	40	40	44	43	35	44	40	41	31	28	37	46	46	49	50	51	48	54	53	58	55	59	58	59	54	55	58	53	61	72	66	62	65	69	69	70	65	65	74	82	84	73	82	80	86	88	89	92	99	93	102	0	1	1	2	1	3	3	1	7	15	1	9	2	11	9	5	16	11	9	16	9	40	15	9	7	5	40	40	2	20	35	10	28	12	15	2	28	40	0	8	22	39	17	29	8	26	27	20	47	24	45	33	56	26	23	16	34	26	29	56	35	45	52	55	55	34	56	26	56	53	56	55	34	45	72	50	65	72	32	68	69	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	2	1	2	2	2	4	1	1	4	4	5	2	1	6	2	1	3	2	6	5	9	1	1	1	2	1	2	5	2	6	3	2	3	1	5	1	1	1	3	6	6	1	2	3	3	6	2	1	3	3	3	2	4	3	3	4	5	5	5	2	6	2	4	12	5	3
24500	-922.812627028097381	-921.266096430896027	-1.546530597201395	0.000271166190746	0.000072128733249	0.265994566100962	0.342686017838715	-2	5	6	7	2	25	10	10	10	19	13	17	14	21	13	24	18	30	21	32	32	26	23	35	27	42	32	32	35	32	39	42	45	43	34	38	39	40	28	39	45	46	46	50	53	56	47	57	52	50	57	62	57	63	57	55	57	58	64	71	66	64	66	66	70	62	71	68	66	81	83	75	84	84	88	86	88	84	93	98	100	0	1	5	1	1	23	1	1	3	9	4	11	9	11	1	17	13	12	10	22	15	15	1	14	8	11	16	1	8	22	21	29	40	35	11	21	12	16	0	17	15	39	13	36	20	36	21	30	50	36	49	3	49	58	32	32	21	9	15	68	37	50	32	43	59	36	50	51	62	67	65	69	61	52	73	21	61	40	58	76	74	1	2	1	1	2	1	3	2	1	2	1	1	1	2	4	1	1	2	1	1	4	2	3	2	3	4	1	4	5	2	2	1	2	2	4	1	6	3	1	5	7	4	6	3	3	5	2	5	1	2	1	10	1	2	2	3	6	10	8	1	7	4	3	3	1	4	3	2	1	2	2	2	1	5	1	7	2	6	5	2	3
25000	-1019.929540698580126	-1018.425838385557654	-1.503702313022457	0.000424320268868	0.000123940897122	0.292092803987407	0.389722358076245	0	10	2	9	6	22	10	8	12	17	12	17	13	21	16	21	16	31	23	34	34	28	30	36	32	41	35	28	38	37	30	38	45	42	27	42	33	40	26	34	42	47	45	51	51	50	45	56	54	57	55	60	54	58	61	56	61	62	64	67	61	65	65	70	67	69	68	69	68	75	79	71	81	79	85	91	88	91	94	95	105	0	8	1	1	3	9	3	3	8	2	8	9	2	11	9	10	5	13	14	10	23	6	13	1	19	13	9	6	6	15	39	16	21	22	9	22	28	25	0	3	16	31	7	12	34	34	20	38	24	47	7	14	24	46	44	15	36	20	43	57	43	52	48	56	52	58	26	43	55	66	20	43	56	52	74	52	67	73	48	76	79	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	4	1	1	3	9	3	6	4	1	2	3	1	3	1	3	3	4	1	2	1	3	3	2	7	5	1	1	2	3	4	2	8	7	3	2	3	5	6	4	3	1	4	1	3	3	2	1	5	2	1	2	5	3	4	3	1	5	1	2	4	1	2
25500	-1053.407522695126318	-1051.909128213047325	-1.498394482078997	0.000468080993935	0.000138446933049	0.295775591922704	0.397768758677377	0	8	6	9	4	20	7	12	12	19	8	9	20	20	20	26	20	19	24	31	33	22	24	37	33	35	36	30	35	38	40	39	45	43	33	45	34	39	37	30	38	44	40	46	51	56	38	58	51	53	56	59	56	66	65	60	62	61	58	56	62	58	68	68	72	69	67	71	73	80	74	76	74	88	81	87	91	90	94	83	100	0	7	1	3	1	8	5	11	12	12	1	7	11	11	1	17	12	5	8	22	6	12	5	19	10	3	14	11	17	5	39	27	9	17	4	37	12	40	0	14	16	26	7	35	12	22	21	13	21	26	37	49	26	33	51	32	46	23	3	37	35	17	59	22	59	13	35	45	50	65	24	45	60	49	59	73	33	36	67	69	72	1	1	1	1	1	1	1	1	1	1	1	1	3	2	4	1	1	3	2	2	3	3	4	4	1	4	1	2	1	4	1	1	5	2	5	4	4	3	1	1	3	2	3	2	5	5	1	5	5	4	5	1	2	3	2	3	2	7	6	3	6	5	2	4	3	5	3	2	3	1	6	5	1	8	3	1	7	4	4	1	3
26000	-940.240633113662170	-938.777977587191572	-1.462655526470654	0.000391828692215	0.000127005969505	0.324136470933962	0.444242186111641	1	9	3	10	6	24	6	8	11	18	14	20	20	23	16	26	24	32	18	34	28	27	31	31	32	36	33	34	37	40	40	41	41	43	36	39	25	37	35	40	41	44	46	40	47	60	38	59	47	58	53	57	49	60	56	57	61	60	62	67	64	63	54	67	73	70	65	65	68	79	80	72	77	86	84	90	94	90	95	97	105	0	1	1	1	3	15	3	1	3	3	3	15	4	10	2	2	5	3	8	7	19	15	13	12	1	6	10	7	22	23	39	23	19	2	9	22	11	3	0	27	37	39	1	38	10	56	28	23	34	53	33	41	34	49	22	27	33	27	45	50	45	54	30	55	69	48	55	33	25	59	58	25	61	45	69	74	71	61	58	78	79	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	4	5	1	5	1	2	1	1	5	2	2	6	2	3	1	2	5	5	5	2	3	5	1	2	2	2	6	1	5	1	1	7	1	2	2	2	1	2	7	4	2	5	2	2	2	1	1	2	1	3	1	2	4	2	2	6	2	6	3	1	2	4	4	2	3
26500	-977.952770074649266	-976.466216116898977	-1.486553957750274	0.000438381123964	0.000133457969490	0.304433658737005	0.354022815833165	-1	6	7	13	10	22	10	11	14	18	14	18	19	22	16	28	24	29	25	32	21	34	27	35	28	34	32	33	37	32	42	41	38	37	35	39	41	40	32	43	43	33	41	50	51	58	49	55	52	55	59	56	54	62	63	49	58	62	63	72	65	63	68	66	71	65	69	64	74	74	82	74	84	85	80	89	91	91	99	98	109	0	1	1	8	3	13	1	2	8	8	8	11	8	2	1	10	5	7	21	2	10	27	12	21	23	23	23	10	12	16	18	8	28	19	4	35	12	30	0	22	30	15	16	42	42	56	23	22	36	14	36	2	36	47	17	29	43	47	42	47	47	47	48	50	66	56	26	36	42	53	37	42	56	69	69	74	18	68	73	52	32	1	1	2	1	1	1	2	1	1	1	1	1	1	4	3	1	1	4	1	3	1	1	2	2	1	2	1	1	3	1	3	7	1	1	5	1	5	1	1	1	2	5	3	3	3	3	5	2	3	5	2	7	2	1	7	3	2	1	5	4	2	3	2	2	2	3	10	3	6	4	6	7	5	2	1	2	8	6	2	4	10
