step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
16000	-372.408754143038038	-379.264242093997439	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660882189517228	0	1	1	2	4	7	8	9	9	9	9	12	10	11	13	10	11	11	10	11	10	12	10	12	12	11	12	12	13	13	13	13	13	13	13	13	11	14	14	17	14	15	13	13	14	15	14	15	16	16	15	16	17	17	17	17	17	14	17	17	18	18	18	18	18	16	18	19	19	19	20	19	20	19	20	21	21	21	22	23	23	25	0	1	1	2	3	5	6	7	7	7	7	18	9	11	24	6	11	8	10	13	6	21	9	9	16	19	19	20	20	11	20	23	25	25	27	28	13	15	32	33	27	47	22	28	24	39	35	47	45	47	47	0	22	38	46	42	49	24	52	0	38	49	55	55	54	45	59	59	54	62	45	65	58	61	0	70	74	73	76	79	73	81	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	3	2	1	1	1	1	2	2	3	1	1	1	1	1	1	1	4	2	1	1	1	2	1	1	1	1	2	1	1	3	3	1	2	1	2	1	1	4	2	1	1	1	1	1	1	1	1	3	1	3	1	1	2	2	1	1	1	2	2
16500	-402.586357676254011	-409.441845627213411	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671176586770448	0	1	2	2	4	7	8	9	9	9	9	10	10	11	11	10	8	10	12	11	10	12	12	10	11	12	12	12	13	12	13	11	13	13	13	13	13	13	14	17	13	14	15	15	14	15	15	15	16	16	16	13	15	17	17	17	17	17	17	17	16	18	19	18	18	18	18	19	19	19	20	18	19	20	19	22	21	23	22	22	23	25	0	1	1	2	3	5	6	7	6	7	6	11	11	21	24	8	6	7	12	13	11	14	15	6	16	18	12	20	20	17	20	24	25	25	27	28	13	16	23	34	27	27	22	36	15	39	42	27	38	27	42	0	21	49	46	47	49	24	52	0	38	54	64	55	58	58	59	59	54	54	69	58	65	70	0	69	74	73	70	70	73	78	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	1	2	3	2	3	1	2	3	2	3	1	1	1	2	3	1	1	4	1	1	2	1	2	2	1	3	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	2	3	2	2
17000	-389.888079061519250	-396.743567012478650	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717518646943660	-1	1	2	2	4	7	8	9	9	8	9	10	10	11	10	10	11	11	12	11	10	12	11	12	12	12	12	12	12	10	13	13	13	13	13	13	13	13	14	17	14	14	14	14	15	15	15	15	16	16	16	15	17	16	17	16	17	16	17	17	18	17	19	18	17	18	18	18	19	19	20	19	20	20	19	22	21	22	22	23	23	25	0	1	1	2	3	5	6	10	7	6	7	8	9	21	9	10	30	12	7	13	11	21	15	15	16	18	12	20	20	6	9	23	25	25	19	28	13	15	23	25	35	19	14	28	24	39	42	27	38	47	47	0	43	45	46	42	49	32	52	0	49	54	55	55	49	62	59	59	54	57	49	66	49	70	0	74	74	73	62	79	73	78	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	2	2	1	2	1	1	2	2	2	1	1	1	1	2	2	2	4	1	1	2	1	2	1	1	1	3	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1	3	2	1	1	2	1	1	2	1	2	2	1	3	3
17500	-367.567919331880148	-374.423407282839548	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673421033685550	0	1	2	2	4	7	8	8	9	9	9	11	10	11	13	11	11	10	12	11	10	12	11	12	11	12	12	12	13	10	13	13	13	12	13	13	13	14	14	15	14	14	15	14	15	15	15	15	16	15	16	14	16	17	17	17	17	17	16	16	19	17	19	17	18	18	18	18	18	19	20	19	20	20	20	22	21	23	20	24	23	25	0	1	1	2	3	5	5	6	7	8	8	18	9	21	23	7	11	7	12	13	11	21	9	9	6	11	12	20	20	11	20	24	34	16	27	28	20	24	32	34	35	27	14	36	24	39	42	42	45	35	50	0	43	45	46	47	49	49	52	0	54	45	64	46	58	58	59	59	62	45	61	65	65	70	0	70	74	73	62	76	73	73	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	4	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	2	3	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	1	1	2	2	2	1	1	2	2	1	3	1	1	2	1	1	2	1	3	3	2	2	2
18000	-361.391448983257760	-368.246936934217160	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700206354498965	0	1	1	2	4	7	8	9	9	9	9	10	10	10	10	10	11	11	12	11	11	12	12	12	12	12	12	12	13	13	13	11	13	13	13	13	14	14	14	17	14	13	15	15	15	15	15	15	16	16	15	15	16	17	15	17	17	17	17	16	19	17	19	17	18	18	18	19	18	19	20	19	20	20	20	23	21	22	22	23	21	24	0	1	1	2	3	5	6	7	6	7	6	8	9	11	9	11	10	12	12	13	14	14	32	11	16	18	12	20	20	19	20	15	25	25	27	28	29	15	24	25	35	19	14	28	38	39	42	42	45	48	42	0	43	45	39	42	49	49	52	0	62	38	64	46	58	58	59	59	54	45	61	65	65	62	0	54	74	81	57	70	73	73	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	3	1	4	1	1	2	2	1	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	3	1	2	1	1	1	1	1	2	1	1	2	1	1	5	1	1	4	3	1	3
18500	-413.706803478872359	-420.562291429831760	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665416043928613	-1	1	2	2	4	7	8	9	9	9	9	10	10	9	10	11	11	11	12	11	11	10	12	12	12	12	12	10	13	13	13	13	13	13	13	13	14	14	13	14	14	15	15	14	15	15	15	15	15	13	16	16	17	16	17	17	17	17	17	16	18	18	19	18	18	17	18	18	19	18	19	16	20	20	20	22	21	23	22	21	21	24	0	1	1	2	3	5	6	7	7	7	7	8	9	6	6	11	9	6	12	13	22	14	15	15	16	18	18	6	20	17	20	6	25	25	27	20	13	24	24	33	35	50	14	36	24	39	50	50	24	27	42	0	14	38	46	42	49	49	52	0	49	45	64	55	72	49	59	59	70	45	57	38	65	62	0	74	74	81	80	70	73	81	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	2	2	1	1	1	3	2	2	2	3	1	1	1	1	3	2	1	1	1	2	6	1	1	1	2	2	3	1	1	1	5	2	2	2	2	2	1	1	2	2	1	1	1	2	1	1	1	2	2	1	2	1	1	2	1	2	1	1	1	3
19000	-394.156912912697123	-401.012400863656524	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657195060026715	0	1	2	2	4	7	8	9	9	9	9	9	10	8	13	11	11	11	10	11	11	11	12	12	11	12	12	11	13	12	13	11	13	13	13	13	13	14	14	17	13	14	15	15	15	15	15	15	16	16	16	16	16	17	16	16	17	17	17	16	19	18	19	17	18	18	18	19	19	19	18	19	20	20	17	21	21	21	19	24	23	25	0	1	2	2	3	5	6	6	7	7	7	6	9	6	24	8	11	19	12	13	14	14	32	32	8	18	12	13	20	17	20	9	16	25	21	28	13	24	32	34	27	41	14	36	38	39	42	42	38	42	47	0	21	45	46	35	38	49	52	0	38	24	55	55	58	58	59	59	57	45	54	65	65	49	0	79	74	73	54	76	78	78	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	2	2	1	2	2	2	2	2	2	2	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	3	1	1	1	5	4	2	1	1	1	1	1	1	2	1	1	2	3	1	2	1	1	2	2	2	4
19500	-408.702381025472391	-415.557868976431791	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595042092124164	0	1	2	2	4	6	8	9	9	7	9	10	10	11	13	11	11	11	11	11	10	11	12	12	12	12	12	11	13	13	13	11	13	13	13	13	13	14	14	17	14	13	15	15	15	15	15	15	15	16	16	16	17	17	17	14	17	17	17	17	19	18	19	18	16	18	18	19	19	17	20	19	20	21	20	23	20	22	21	23	23	25	0	1	1	2	3	5	10	6	7	5	7	10	9	12	24	7	11	12	12	13	8	21	32	14	18	18	12	10	20	17	20	9	25	25	12	28	13	15	32	16	35	27	21	36	15	39	42	35	24	42	47	0	14	45	46	27	49	49	52	0	62	54	64	55	49	65	59	59	70	38	61	58	58	54	0	79	70	73	54	79	73	78	1	1	1	1	2	2	1	2	1	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	6	1	1	2	1	2	1	1	2	3	3	1	1	3	2	2	1	2	2	1	1	1	1	1	1	1	1	1	2	2	3	1	2	3	2	1	2	3	1	2	2	2	2
20000	-371.551001023556466	-378.406488974515867	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.729868747253619	0	1	2	2	4	7	8	9	9	9	9	11	10	11	13	11	11	11	12	11	9	12	12	12	12	12	12	12	13	13	13	11	13	13	13	13	11	14	13	16	14	15	15	14	15	14	14	15	16	16	16	16	17	17	16	17	17	16	17	15	19	18	19	18	18	17	18	19	19	19	20	18	20	19	17	21	21	23	22	24	21	23	0	1	1	2	3	5	6	6	7	7	7	7	9	21	24	6	11	10	12	13	6	21	6	32	17	11	12	20	20	17	20	9	25	25	27	28	13	24	32	25	27	47	22	28	15	39	35	47	45	47	42	0	43	49	46	42	49	45	52	0	62	54	55	55	66	58	59	59	45	54	61	58	65	62	0	70	70	81	54	76	73	81	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	2	2	1	1	1	2	3	3	1	1	3	1	1	1	2	2	2	1	1	1	1	1	2	2	1	2	1	2	2	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	2	2	1	1	1	1	2	2	2	1	2
20500	-375.185253224858457	-382.040741175817857	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623754382731206	0	1	1	2	4	7	8	9	9	9	9	10	10	8	11	10	10	11	12	11	10	12	12	12	12	12	12	12	12	11	13	10	13	13	13	13	14	14	14	17	14	15	15	14	15	15	13	14	16	16	16	15	17	17	16	17	17	17	17	17	19	17	19	18	18	18	18	18	19	19	20	19	20	20	19	22	21	23	19	24	23	25	0	1	1	2	3	5	6	7	7	7	7	6	9	6	32	10	11	12	12	13	14	14	32	32	16	12	18	13	20	11	29	9	25	25	27	28	13	15	32	34	35	47	21	28	24	39	27	47	38	47	42	0	43	49	39	50	49	45	52	0	45	45	64	55	58	58	59	59	62	57	62	65	65	70	0	62	74	73	54	69	73	78	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	1	2	1	2	1	1	1	1	1	1	3	2	3	3	1	2	2	2	2	1	1	1	2	2	1	1	2	1	2	1	1	2	2	1	3	2	1	2	1	1	1	1	1	2	2	1	2	1	1	3	1	3	1	3	2	2
21000	-374.596215967064438	-381.451703918023838	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688300058241107	0	1	2	2	4	7	8	9	9	9	9	12	10	11	13	11	11	11	10	11	10	11	12	12	11	12	12	12	11	12	12	11	13	13	11	13	11	14	14	17	14	15	14	15	15	15	12	15	16	16	16	15	17	17	17	17	16	17	17	16	19	18	18	18	18	18	18	19	19	17	18	19	20	20	19	20	21	23	22	24	22	24	0	1	1	2	3	5	6	7	6	7	6	19	9	21	24	10	10	7	7	13	11	21	32	19	11	19	35	20	13	17	20	9	25	25	8	28	13	24	23	34	35	47	22	28	24	39	19	47	45	12	42	0	43	45	46	50	45	49	52	0	71	45	55	55	58	58	59	59	70	45	54	65	65	62	0	54	74	81	76	76	73	78	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	3	2	1	1	1	1	2	2	2	1	1	1	1	1	2	2	2	1	1	1	2	1	2	2	2	2	2	1	1	1	3	1	3	1	1	3	2	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	2	2	1	1
21500	-373.212429380079413	-380.067917331038814	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668740167165835	0	1	2	2	4	7	8	9	8	9	9	12	10	9	13	10	11	10	11	11	11	12	12	12	11	12	12	12	13	13	13	13	12	13	11	13	14	13	14	17	14	15	13	14	15	15	13	15	15	16	15	16	17	17	17	17	16	16	17	17	19	18	19	18	18	18	18	19	19	19	20	19	20	20	20	21	21	23	22	23	21	25	0	1	1	2	3	5	6	7	6	7	7	19	9	6	24	8	11	10	14	13	13	14	9	9	16	18	35	20	20	19	13	23	25	25	18	28	29	24	24	25	12	47	21	36	38	39	27	47	24	47	47	0	22	45	46	51	49	49	52	0	62	57	55	55	58	57	59	59	62	62	62	65	65	62	0	70	74	73	76	76	73	81	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	2	4	2	1	2	1	1	2	2	3	1	1	2	1	1	1	1	2	2	2	2	2	1	1	1	1	2	2	2	1	1	4	2	2	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	2	1	1	1	3	1	2	1	3
22000	-388.958399828328822	-395.813887779288223	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640452977397770	0	1	1	2	4	7	8	9	9	8	8	11	10	10	11	11	11	10	9	11	11	12	12	12	12	9	11	11	13	13	13	13	13	13	13	13	13	14	14	17	14	15	15	15	15	15	13	15	16	14	15	16	16	17	17	17	16	16	17	16	19	18	19	18	18	18	18	18	18	19	20	19	20	20	20	22	21	23	21	24	23	24	0	1	1	2	3	5	5	11	11	6	6	19	9	11	6	19	7	26	6	13	14	14	15	15	16	10	19	13	20	16	20	23	25	25	27	28	13	24	15	25	35	50	22	36	15	39	27	47	24	35	47	0	43	38	46	42	24	45	52	0	62	38	64	55	58	58	59	59	54	57	70	65	66	62	0	70	74	73	62	76	73	73	1	1	1	1	2	1	2	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	2	2	2	2	2	2	1	1	2	2	2	1	2	2	4	1	1	1	1	2	2	2	3	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	2	2	2	2	3
22500	-400.279812953169085	-407.135300904128485	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685548195241215	-1	1	2	2	3	7	5	9	9	9	8	12	10	9	11	11	11	11	11	11	11	10	11	12	12	10	12	12	10	10	12	13	13	13	13	13	14	12	14	17	13	14	14	15	14	15	14	15	15	16	16	16	16	17	17	16	16	17	17	15	19	18	18	18	18	18	18	19	19	19	20	19	20	20	20	23	21	23	22	21	22	23	0	1	1	2	3	7	5	7	7	11	6	19	9	6	13	8	11	26	26	29	14	14	9	15	16	8	30	20	8	7	20	23	25	16	19	28	9	17	32	33	27	35	14	36	24	39	27	42	45	47	42	0	22	45	46	47	49	24	52	0	54	45	55	55	58	58	59	59	62	57	61	65	58	70	0	70	74	81	80	70	73	73	1	2	2	1	1	2	2	2	4	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	4	1	2	1	2	2	1	3	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	3	2	1	1	1	3	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	2
23000	-345.631115936946912	-352.486603887906313	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.735062616002974	0	1	1	2	3	7	8	9	9	9	9	12	10	11	13	11	10	11	10	11	10	12	11	12	12	12	12	12	12	13	13	13	13	13	13	13	12	14	14	15	14	14	14	15	15	15	15	15	16	16	16	16	17	17	17	17	17	17	17	17	19	18	19	18	18	18	18	19	19	19	20	19	20	21	20	23	20	23	21	23	22	25	0	1	1	2	3	5	6	7	7	7	6	19	9	21	24	8	6	19	8	13	6	14	9	23	16	18	19	20	20	17	20	23	25	25	27	28	13	24	24	34	35	35	14	36	38	39	42	42	38	42	47	0	14	45	39	42	49	49	52	0	54	45	64	55	49	58	59	59	54	45	70	65	72	77	0	61	70	81	54	79	73	73	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	2	1	1	2	2	1	1	1	1	2	1	1	1	4	2	2	2	1	1	1	1	1	2	1	1	2	1	1	2	2	4	1	1	1	1	1	4	1	1	2	2	2	3
23500	-389.749216815956743	-396.604704766916143	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679251012291560	0	1	2	2	4	7	8	9	9	8	9	11	10	11	13	11	10	11	10	11	11	12	11	12	12	9	12	12	13	13	13	13	13	13	11	13	12	11	14	16	13	14	13	14	15	15	15	15	16	14	16	16	17	17	17	17	17	17	17	17	19	17	19	18	18	18	18	18	19	19	18	19	19	21	20	22	19	22	22	24	20	25	0	1	1	2	3	3	6	7	6	6	10	19	9	11	38	10	6	26	26	9	6	14	6	38	16	7	35	20	20	18	20	23	25	25	19	28	20	9	32	34	35	27	21	28	15	39	42	42	45	35	42	0	43	45	46	50	45	45	52	0	54	49	64	55	58	62	59	59	54	45	54	65	65	77	0	57	62	81	70	74	73	73	1	1	2	1	2	2	1	1	2	1	1	1	1	2	2	2	2	2	1	1	2	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	3	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	1	2	3	3	1	3
24000	-412.639560188853693	-419.495048139813093	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550829869791558	0	1	2	2	4	7	8	8	9	9	9	12	10	11	11	9	10	11	11	11	10	12	9	11	12	9	12	12	13	13	12	13	13	13	13	13	12	13	14	17	14	14	14	15	15	15	15	15	16	16	16	16	17	17	17	17	17	17	17	17	18	18	19	18	18	18	18	19	19	19	19	19	20	21	17	20	21	23	22	21	23	25	0	1	1	2	3	5	5	6	6	7	8	19	9	21	9	6	11	26	26	13	11	21	6	23	16	6	19	20	20	17	20	24	25	25	27	28	13	24	15	34	27	35	21	36	15	39	42	41	24	42	42	0	14	43	46	50	49	45	52	0	49	54	55	55	45	49	59	59	66	32	61	54	65	70	0	54	76	73	54	69	73	73	1	1	1	1	2	2	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	2	3	3	2	1	1	2	3	1	1	1	4	2	2	1	4	2	2	1	1	2	1	1	2	1	2	1	3	2	1	2	1	3	1	2	1	2	1	2	1	3	3	2	2	3
24500	-374.704401330644544	-381.559889281603944	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618473246735248	-1	1	1	2	4	7	8	9	9	9	9	12	10	11	13	10	11	11	11	11	10	12	11	12	11	10	12	12	13	13	12	13	13	13	13	13	14	14	14	17	14	14	15	15	15	15	15	15	16	16	16	15	17	17	17	17	17	17	17	17	19	18	19	18	18	18	18	19	18	19	20	19	20	21	20	22	21	21	22	24	23	24	0	1	1	2	3	3	6	7	7	7	7	19	9	21	23	10	11	9	26	13	11	14	9	9	16	10	19	20	20	17	20	24	25	17	27	28	13	15	23	34	27	27	22	28	32	39	42	42	45	42	47	0	43	49	46	47	49	38	52	0	45	45	55	55	54	58	59	59	54	54	54	65	65	54	0	62	62	73	70	79	78	78	1	2	2	1	2	3	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	3	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	2	1	1	3	2	1	1	1	1	2	1	1	2	1	2	2	1	2	2	1	1	2	1	1	1	1	1	2	1	2	2	1	1	2	1	3	3	1	2	1	2	2
25000	-355.068314178331036	-361.923802129290436	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.752156297447887	0	1	1	2	4	7	8	9	9	9	9	12	10	10	13	10	11	11	10	11	11	12	11	12	11	10	12	12	13	13	13	13	13	13	13	13	14	14	14	15	14	14	15	14	15	15	15	15	16	16	16	16	17	16	17	17	14	16	17	17	19	18	19	18	17	18	18	19	19	18	20	19	20	21	20	23	21	22	21	24	23	25	0	1	1	2	3	5	6	6	6	6	6	19	9	9	24	8	11	26	8	13	14	21	9	23	16	8	19	20	20	17	20	24	25	25	27	28	29	24	23	34	27	27	21	36	38	39	42	42	45	47	47	0	43	45	46	47	24	45	52	0	54	45	55	55	58	58	59	59	62	49	38	65	65	70	0	77	62	73	61	79	78	81	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	2	2	1	1	1	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	3	2	2	1	1	2	1	1	1	2	2	2	2	2	1	2	3	2	1	3	1	2
25500	-391.753698136209948	-398.609186087169348	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.769701130329218	0	1	1	2	4	5	8	9	9	6	9	11	10	11	13	10	11	10	12	11	10	12	11	12	10	11	12	12	12	12	13	13	12	13	13	13	14	14	14	16	13	14	14	15	15	15	15	15	15	16	16	16	14	17	17	17	17	17	17	15	19	18	19	18	18	18	18	19	19	19	20	19	20	21	19	23	21	22	20	24	23	25	0	1	1	2	3	5	6	6	10	6	10	8	9	21	24	7	10	8	12	9	11	21	9	20	8	18	12	17	20	7	29	23	25	25	27	28	13	20	32	34	27	35	22	36	38	32	42	42	38	42	42	0	14	45	46	42	49	49	52	0	62	45	55	55	58	58	59	59	62	45	62	65	65	54	0	74	54	73	62	69	73	81	1	1	1	1	3	1	2	3	1	1	2	1	1	1	1	2	3	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	1	2	2	1	1	1	1	2	1	2	2	1	2	2	1	1	2	2	2	2	2	2
26000	-372.367733484169776	-379.223221435129176	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.727427084433172	0	1	2	2	4	7	8	8	9	9	9	12	10	11	13	11	11	9	11	11	10	11	12	12	12	12	12	12	13	13	11	13	13	13	13	13	12	14	14	17	14	14	15	15	15	15	15	15	15	16	15	16	17	17	17	17	17	17	17	15	19	18	18	18	18	18	18	18	19	18	20	19	20	21	20	23	20	23	22	23	23	25	0	1	2	2	3	5	6	6	8	8	8	19	9	21	24	8	9	7	10	9	6	21	9	22	16	19	19	20	20	16	13	24	25	25	27	28	20	15	24	34	35	35	8	36	38	39	42	42	38	47	42	0	43	45	46	42	49	49	52	0	54	45	55	55	58	58	59	59	62	54	61	62	65	77	0	69	62	65	54	57	73	73	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	3	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	4	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	4	2	3	2	3
26500	-377.476396205965898	-384.331884156925298	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661328732325741	0	1	1	2	4	7	7	8	9	9	8	12	10	10	13	11	11	10	11	11	11	12	12	12	12	12	12	12	13	12	13	13	13	10	13	13	14	14	13	17	14	14	15	15	15	14	15	15	16	16	16	16	17	17	17	17	17	17	17	17	19	18	19	18	18	18	18	19	19	19	20	19	20	19	19	21	20	22	22	24	21	25	0	1	1	2	3	5	5	5	8	8	6	19	9	11	23	34	7	6	8	9	14	6	9	17	16	18	17	20	20	17	20	23	25	7	19	28	20	24	23	34	35	35	21	36	24	39	42	42	45	42	47	0	43	45	46	42	49	49	52	0	62	54	64	55	58	58	59	59	54	54	61	58	65	62	0	62	74	73	76	70	73	81	1	1	1	1	2	2	3	1	1	1	1	1	1	2	1	1	4	3	2	1	1	4	1	1	1	1	1	1	2	1	1	1	1	3	2	1	3	2	1	2	1	1	2	2	1	1	1	1	1	2	1	1	2	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	3	1	2	1	2	1	3
