step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67
39000	-385.856401624568832	-383.704132280732779	-2.152269343836028	0.000118807098349	0.000014046129693	0.118226350851589	0.668186209968957	1	2	4	3	7	6	7	5	6	5	6	8	10	8	8	8	8	10	6	9	12	8	9	8	9	8	10	12	13	9	12	11	14	11	14	16	14	15	18	16	14	16	16	16	15	17	18	19	18	18	19	18	20	19	21	19	24	20	20	20	23	24	22	26	25	26	28	0	1	2	1	9	10	10	4	3	3	8	6	30	3	11	11	3	10	10	7	26	11	7	19	19	8	11	23	34	8	32	9	31	7	27	21	31	31	36	37	31	28	37	41	21	40	32	52	41	46	41	37	48	45	53	40	0	48	54	49	48	28	52	55	51	65	66	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	1	2	1	2	2	1	2	1	1	2	2	1	3	1	2	2	1	1	2	1	2	2	1	3	1	2	1	3	2	1	2	1	2	1	1	1	1	3	5	2	2	2	1	2
39500	-340.963476152547116	-339.271739759880404	-1.691736392666703	0.000128395104947	0.000026462192348	0.206099697951004	0.729870486688598	0	1	4	3	7	5	6	6	5	7	8	8	10	6	8	6	7	10	8	9	12	8	9	7	9	10	8	11	12	10	12	12	14	14	14	16	14	14	17	16	15	15	16	16	16	16	18	19	18	17	18	17	19	19	20	20	23	20	21	20	25	23	23	24	25	27	27	0	1	1	2	9	3	3	4	3	6	8	24	15	9	4	4	9	10	24	10	30	16	17	3	24	15	8	23	19	27	28	28	32	29	11	21	31	31	45	38	37	32	37	41	30	31	31	43	44	37	41	43	51	39	53	50	0	53	54	52	55	41	47	55	62	65	65	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	2	1	1	1	1	2	1	1	1	1	2	3	2	2	1	1	1
40000	-370.581841598479969	-368.786036500473301	-1.795805098006667	0.000095292608884	0.000016921179057	0.177570739804106	0.595484869445231	0	2	4	4	5	5	6	6	7	6	7	8	7	9	7	7	8	10	8	8	13	9	9	9	10	9	9	13	12	12	13	13	12	14	13	17	14	14	16	15	15	17	17	17	18	17	17	19	17	18	16	19	19	17	21	20	24	20	20	22	23	24	22	26	25	27	27	0	1	2	2	3	3	3	4	5	6	8	6	7	3	8	8	9	17	10	10	30	15	12	19	19	8	8	23	19	27	23	4	17	29	27	30	31	31	35	28	32	33	37	41	35	40	28	37	51	46	33	31	37	39	48	50	0	53	54	51	55	41	52	61	62	65	65	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	2	2	3	3	1	2	3	1	1	1	1	1	2	2	1	3	1	3	2	1	1	3	3	2	1	1	1	1	1	2	3	1	4	2	1	1	1	2
40500	-364.988109460651856	-363.280963170930647	-1.707146289721206	0.000124886003231	0.000025143454332	0.201331243544311	0.753025048363566	0	1	4	3	6	6	6	5	6	7	7	8	9	8	7	5	8	9	8	8	13	9	10	7	11	9	9	9	11	12	12	13	13	13	15	16	14	15	17	14	16	16	16	17	17	17	18	20	18	18	18	19	18	19	20	19	23	21	20	22	23	24	23	25	26	27	28	0	1	1	2	3	3	3	4	3	6	8	6	17	7	8	4	5	10	24	10	30	15	17	6	19	8	8	17	19	27	28	28	28	29	27	30	32	31	35	32	37	32	37	42	21	43	33	53	41	33	41	43	37	39	53	46	0	53	27	47	55	51	60	61	62	62	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	4	2	1	1	2	1	1	2	1	1	1	1	2	1	1	3	1	3	2	2	1	2	1	2	5	2	1	3	1	1	1	1	1
41000	-353.907122400439619	-351.851253680434297	-2.055868720005328	0.000104938889828	0.000013696099332	0.130515001203532	0.738930139899688	0	2	4	4	7	3	6	7	6	5	7	8	10	6	7	8	7	10	7	8	12	8	9	8	10	9	9	12	12	11	12	13	14	14	15	13	14	14	17	16	15	16	16	16	19	17	18	19	18	18	18	19	18	17	20	21	23	21	19	22	25	24	21	26	26	26	28	0	1	2	2	9	1	3	4	3	6	1	6	7	3	4	11	7	20	10	10	16	11	17	19	19	8	8	7	12	27	17	28	28	29	36	27	28	31	35	31	31	32	37	41	35	43	42	41	44	46	41	37	43	35	48	50	0	48	21	63	55	51	52	61	62	62	65	1	1	1	1	1	1	2	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	2	2	2	2	1	3	1	1	2	1	1	2	3	1	1	1	2	1	2	4	1	2	2	1	1	1	1	2
41500	-375.890935862885897	-373.660708228908732	-2.230227633977179	0.000133412075207	0.000014623828596	0.109613980390725	0.689668848149439	0	2	2	3	6	5	7	6	6	7	5	9	10	9	8	8	8	11	7	7	12	7	9	9	10	9	10	11	12	11	12	14	13	13	15	16	14	14	17	16	14	16	16	16	19	17	18	18	18	18	18	19	18	18	20	19	20	20	20	20	25	22	22	26	26	26	27	0	1	1	2	3	3	6	11	3	6	4	20	9	1	22	9	5	12	6	6	15	11	3	19	19	11	8	12	25	26	28	13	12	29	27	30	31	33	14	37	31	14	37	41	54	40	33	37	44	42	41	48	32	35	53	40	0	48	54	48	51	49	52	61	62	62	66	1	1	1	1	1	1	1	1	2	1	1	1	2	6	1	1	1	1	1	1	2	1	4	1	2	2	2	1	1	1	1	2	2	1	2	2	1	1	4	1	1	3	1	1	1	1	2	3	1	1	2	1	2	1	1	2	1	1	1	1	4	2	2	1	2	2	1
42000	-390.433014430613014	-388.268000347400573	-2.165014083212466	0.000117326867550	0.000013697284969	0.116744657510683	0.624186316397067	-1	1	4	3	6	5	7	7	6	7	6	8	9	7	8	8	7	9	7	9	12	7	9	7	9	10	9	12	11	12	13	12	15	13	14	16	15	14	18	15	16	16	16	15	18	17	18	19	18	18	18	17	19	19	20	20	24	21	21	20	23	25	20	26	26	25	28	0	1	1	2	6	1	3	6	3	6	4	6	7	3	3	11	3	10	6	12	8	11	3	6	3	11	8	9	24	27	15	23	32	29	30	16	32	32	35	31	44	32	28	38	35	40	33	42	37	31	41	37	37	45	48	50	0	48	54	53	55	49	37	61	66	49	65	1	1	2	1	1	2	2	1	1	1	2	2	1	1	2	1	2	1	1	1	2	1	2	1	2	3	1	3	2	2	3	2	1	1	1	4	2	1	2	2	1	2	2	1	2	1	2	2	2	3	1	2	2	1	1	1	1	1	1	1	1	4	2	2	1	3	2
42500	-364.944931306527906	-362.780607459445378	-2.164323847082531	0.000107401364480	0.000012547070509	0.116824125739842	0.660758007901650	-1	1	4	2	7	5	6	6	7	6	6	8	8	9	7	8	8	10	7	7	11	9	9	8	10	10	9	11	11	11	12	13	15	13	13	16	15	14	17	16	16	15	14	17	17	18	18	17	18	17	19	18	19	18	21	19	23	21	19	20	23	21	22	25	26	25	27	0	1	2	1	6	3	3	4	8	6	4	6	7	4	11	8	5	12	10	10	8	15	17	19	24	14	8	23	24	14	14	28	28	29	30	30	43	31	35	38	43	28	31	41	27	40	42	37	33	38	49	43	48	39	48	50	0	53	54	37	55	49	60	55	66	51	65	1	1	2	1	1	1	1	2	1	1	2	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2	2	2	1	3	1	2	2	1	1	2	1	1	5	1	2	1	1	2	1	2	2	1	2	1	1	1	1	2	1	1	1	2	1	3	1
43000	-350.075990740694692	-348.224622445946693	-1.851368294748025	0.000124159023525	0.000020510756219	0.165197467220625	0.746654884262242	-1	2	5	4	6	5	8	7	7	7	6	8	10	9	7	8	8	10	6	9	12	8	9	8	9	9	8	12	10	11	13	13	14	11	14	15	15	14	17	15	14	16	16	16	19	17	18	18	18	19	19	18	19	20	20	20	23	20	21	20	26	23	23	25	26	25	28	0	1	4	2	3	1	5	11	5	19	4	6	7	3	11	11	5	12	6	10	30	15	7	19	19	8	11	3	24	27	23	23	28	29	30	21	38	28	35	31	32	32	37	41	35	40	28	37	44	46	49	37	48	39	48	50	0	48	39	52	64	60	60	53	66	51	65	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	2	2	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	3	1	2	1
43500	-390.131845607046330	-388.219752544436233	-1.912093062610078	0.000123945503314	0.000019007410140	0.153352962647990	0.586592692742479	0	1	4	3	6	6	7	7	6	7	7	9	10	8	8	8	8	10	7	9	12	9	7	9	10	8	9	11	12	12	12	13	15	13	15	16	14	14	17	16	16	15	16	17	19	18	19	18	19	18	19	18	19	18	21	19	23	20	20	20	25	24	21	26	26	25	26	0	1	4	2	3	2	2	4	2	9	6	6	14	9	8	11	5	24	9	10	27	15	5	19	6	9	14	8	19	26	7	28	32	3	30	16	31	31	30	38	37	7	37	41	39	40	52	37	44	40	48	42	42	39	48	50	0	53	54	43	53	52	42	48	66	51	66	1	1	1	1	1	2	3	2	3	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	2	3	2	3	1	2	5	2	4	1	1	2	1	1	4	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	2	2	3	3	4	3	1	3	1
44000	-420.007294773494039	-417.656982589893346	-2.350312183600690	0.000164706533900	0.000016171028961	0.098180858876196	0.570643682654721	1	2	4	3	4	7	6	4	6	7	7	8	7	8	8	6	9	10	6	8	12	9	9	8	9	7	9	12	12	10	11	14	14	13	14	16	13	12	17	15	15	16	15	16	18	17	19	18	17	18	19	18	18	19	21	20	22	19	21	21	22	24	23	25	27	26	27	0	1	1	2	2	3	5	4	5	1	8	19	5	7	11	8	10	19	2	6	27	10	5	6	12	8	8	10	19	3	3	17	28	18	11	26	31	31	30	31	38	33	37	41	27	40	42	37	41	46	53	43	37	36	53	53	0	48	35	52	48	51	55	55	66	44	62	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	2	3	3	3	3	1	2	3	4	1	1	3	2	1	1	2	1	4	1	1	2	1	1	1	1	3	2	2	1	1	1	3	1	1	2	1	3	1	3	2
44500	-369.660634496889145	-367.242218161602807	-2.418416335286331	0.000132904144842	0.000012294792427	0.092508720788312	0.630170489363117	0	2	4	3	7	4	7	7	5	7	7	9	7	8	7	8	8	10	7	9	12	8	9	8	10	10	9	12	12	12	12	13	15	14	14	17	13	15	18	15	15	16	15	17	18	17	17	17	19	19	17	19	18	17	20	21	23	19	20	21	24	23	21	25	26	25	27	0	1	2	1	9	2	9	4	3	6	4	6	3	3	4	4	5	19	3	19	26	4	9	19	7	14	11	20	19	27	23	14	32	29	30	30	31	32	54	31	37	33	37	41	35	40	42	38	44	46	43	43	38	30	48	50	0	48	45	51	55	41	52	61	66	62	65	1	1	1	1	1	1	1	2	1	2	2	2	1	2	2	2	1	1	1	1	2	4	2	1	2	1	1	1	2	2	2	2	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	2	3	2	4	1	1	1	1	1
45000	-317.314954533968830	-315.342474204315749	-1.972480329653099	0.000093749047024	0.000013404457718	0.142982335747242	0.832593557832313	0	1	4	3	7	6	8	6	6	7	6	9	10	8	8	8	7	9	8	8	13	8	9	9	10	9	9	11	11	11	12	13	14	13	15	13	14	13	16	16	16	16	16	17	18	17	18	19	19	19	19	18	17	19	21	21	22	20	20	21	26	23	22	24	25	26	27	0	1	2	2	9	3	8	4	3	6	4	6	14	8	11	11	9	10	10	10	30	11	17	19	19	8	11	8	19	27	28	28	38	29	30	30	31	31	35	37	37	32	37	41	36	40	42	53	43	46	41	43	37	39	48	50	0	53	54	52	64	51	60	55	62	65	65	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2
45500	-354.648478964025855	-353.088451072736007	-1.560027891289829	0.000106272911608	0.000027509517497	0.258857286211476	0.745888081721826	1	2	4	4	6	6	7	5	7	7	7	8	9	9	6	7	8	10	8	8	12	8	9	6	10	10	9	11	11	11	12	13	15	13	14	16	13	14	17	14	15	17	16	17	18	17	18	17	18	19	18	18	19	19	19	20	23	19	21	21	24	23	21	25	26	27	25	0	1	2	2	3	4	5	4	5	24	3	6	6	11	4	8	11	4	24	6	30	11	17	3	19	11	8	23	24	27	29	28	32	29	27	16	28	37	35	31	37	32	37	40	36	40	43	43	37	46	42	37	48	35	42	50	0	48	45	52	53	41	52	61	67	67	62	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	3	3	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	3	2	1	1	1	1
46000	-378.892578311656109	-376.930059712618515	-1.962518599037594	0.000123781270144	0.000017899746516	0.144607875614889	0.723228319523406	0	1	5	4	7	7	6	5	6	7	8	8	8	9	8	8	8	10	7	8	12	8	9	8	10	8	8	11	12	12	11	14	13	13	15	13	14	15	17	15	15	15	17	15	18	17	18	19	19	18	18	17	18	17	20	19	23	20	20	20	23	23	22	25	27	27	26	0	1	1	2	9	9	2	4	1	9	8	9	7	16	4	8	9	6	3	10	11	7	9	19	24	8	7	23	25	26	9	28	23	25	30	27	31	37	21	31	31	28	40	37	36	40	32	43	44	46	44	38	44	30	53	50	0	53	45	52	48	51	60	61	67	67	62	1	1	2	1	1	1	2	1	3	1	2	1	1	1	2	2	1	1	1	1	2	1	2	1	2	2	1	1	1	2	3	2	2	2	2	2	2	1	2	2	2	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	3	1	1	1	1	2
46500	-379.719128939570737	-377.800017361377229	-1.919111578193500	0.000145000233324	0.000022051782031	0.152081010669366	0.713212767690794	0	1	4	3	6	5	8	5	7	7	7	9	10	8	7	7	7	10	7	9	12	9	10	8	11	8	10	12	12	12	13	13	14	14	14	16	15	14	17	16	16	16	15	17	17	17	16	18	18	18	18	18	18	19	20	21	22	19	21	20	24	23	21	26	27	27	25	0	1	2	2	3	3	3	4	5	6	8	6	7	3	8	8	5	6	6	7	27	15	7	19	19	8	26	14	18	27	17	23	28	29	21	21	33	32	27	32	43	28	32	43	35	31	28	42	31	46	42	31	37	45	49	46	0	32	39	52	55	53	60	61	62	67	62	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	3	2	1	1	2	2	1	1	3	2	1	3	1	1	3	2	1	1	2	1	1	2	2	2	1	1	1	3	2	2	2	2	1	1	3	1	2
47000	-355.074949590584140	-352.660163576805871	-2.414786013778260	0.000123317009012	0.000011443579980	0.092798066313628	0.717875261231739	0	2	5	3	7	6	8	5	6	8	5	8	9	8	7	8	7	11	8	8	13	8	8	7	10	9	9	12	11	11	12	13	15	14	15	14	14	14	17	14	14	15	17	15	19	16	18	18	18	18	18	17	20	19	21	19	24	20	21	21	24	25	23	25	26	27	27	0	1	1	1	9	2	9	4	3	24	4	6	14	9	2	11	9	24	24	3	26	3	9	6	24	3	15	26	10	15	14	28	32	18	30	30	31	31	35	31	31	28	37	41	36	40	42	37	44	46	44	37	48	39	53	43	0	48	54	52	55	52	60	61	62	62	65	1	1	2	1	1	2	1	1	1	1	1	1	1	1	3	2	1	3	1	1	2	2	1	1	2	3	1	1	1	2	2	1	1	3	2	2	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	2	3	1	1	1	1	1
47500	-368.967862858557112	-366.725116224840804	-2.242746633716315	0.000118559390387	0.000012842996874	0.108325429410466	0.595213631147798	-1	1	4	3	7	6	5	5	6	8	8	8	9	7	6	8	9	9	8	8	11	7	9	8	10	8	10	11	10	11	12	13	14	13	12	15	14	14	16	15	16	16	16	15	19	17	19	18	18	18	18	18	18	18	20	20	22	20	21	21	24	23	22	25	25	26	27	0	1	4	1	9	7	2	4	1	7	8	7	24	3	8	8	9	11	7	9	16	15	3	7	7	4	11	17	24	16	28	28	32	29	27	21	31	31	35	37	44	28	37	37	54	40	32	37	44	46	41	43	43	39	53	50	0	42	54	49	55	44	60	61	62	65	65	1	1	1	2	1	1	3	1	3	1	2	2	1	1	1	1	2	1	1	2	1	1	2	2	3	3	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2	1	1	1	1	2	2	1	1	2	1	2	1	2	1	1	2	2	2	2	4	1	1	1	1	2
48000	-355.022548066854256	-353.289117309871756	-1.733430756982517	0.000109003979284	0.000021111633058	0.193677636325032	0.780894256735148	-1	1	5	3	6	6	7	7	7	8	6	9	9	8	6	7	8	10	8	9	12	7	9	9	11	9	9	12	11	11	12	11	13	13	13	15	14	14	17	16	15	16	16	17	17	15	18	18	19	17	19	17	20	20	21	20	23	20	20	21	23	24	22	25	26	27	28	0	1	1	2	3	3	6	4	5	6	4	14	14	7	3	4	3	10	6	3	16	3	17	19	24	11	8	23	19	27	8	23	28	25	27	27	31	31	30	46	37	28	46	41	35	31	42	42	44	46	44	46	48	45	53	50	0	48	39	48	55	51	60	61	62	62	65	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	2	1	2	1	1	2	2	2	1	1	4	1	1	2	1	1	2	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1
48500	-395.653576237595416	-393.694763666466599	-1.958812571128811	0.000132996391581	0.000019313841004	0.145220789632237	0.565861758897727	0	1	5	3	7	7	8	7	6	6	7	8	9	7	8	5	9	10	7	8	12	7	9	9	10	9	9	12	11	12	13	11	14	13	14	16	14	15	16	15	15	17	16	16	19	17	18	19	18	17	19	19	18	18	20	21	24	20	21	21	25	24	22	25	26	27	28	0	1	2	1	1	10	6	4	1	3	4	5	5	3	9	4	11	5	10	10	7	16	9	19	3	5	11	32	19	26	28	8	5	29	27	21	31	31	30	31	7	28	37	41	27	40	33	53	41	31	44	41	43	30	37	50	0	53	54	52	48	51	60	48	62	65	65	1	1	2	2	3	1	1	3	3	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	2	3	1	2	2	1	2	2	1	2	2	1	1	6	1	2	1	1	2	1	2	1	2	3	1	1	1	2	1	4	3	1	3	1	1	2
49000	-347.948051501338341	-346.105000928788343	-1.843050572550014	0.000099718321707	0.000016647790855	0.166948165293312	0.786264653937237	0	1	4	3	6	5	7	5	7	7	7	7	9	9	7	7	8	10	6	7	12	9	9	8	10	10	9	12	12	12	12	13	14	11	14	16	14	14	15	15	16	17	17	16	19	17	18	20	17	18	19	17	19	17	21	20	23	20	20	21	26	23	22	25	25	26	27	0	1	4	1	3	3	3	4	5	6	8	3	7	3	8	8	9	27	6	19	11	15	12	19	24	11	8	23	18	26	23	31	32	24	30	39	32	31	11	31	31	32	37	37	54	31	43	53	44	40	46	37	43	39	53	46	0	53	54	52	64	49	60	55	62	65	65	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	3	2	2	2	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	1	2	1	1	2
49500	-367.520058541930553	-365.910251282276818	-1.609807259653761	0.000098635064426	0.000023262831142	0.235847477536080	0.656407548430484	0	1	3	2	5	6	6	6	7	7	7	9	10	8	7	7	9	8	7	8	10	8	9	6	9	8	9	12	12	11	11	13	14	14	14	16	13	13	15	15	16	16	16	17	18	16	18	19	19	18	18	19	18	19	20	21	23	21	19	20	24	21	21	24	25	26	27	0	1	1	2	3	5	3	3	5	6	7	14	14	7	8	8	9	6	24	6	26	15	3	3	24	11	11	31	6	27	17	28	14	29	26	39	31	31	30	37	33	32	37	41	35	33	42	33	43	40	41	43	43	39	53	50	0	48	35	52	48	51	52	55	62	65	65	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	4	1	1	1	3	1	3	1	2	1	2	1	1	2	2	1	1	1	1	3	1	1	1	2	1	2	1	2	1	1	2	1	2	1	1	2	1	1	1
50000	-348.745718204105287	-346.962024773629025	-1.783693430476237	0.000110119410228	0.000019876249856	0.180497242174655	0.799184811400777	-1	1	3	4	7	5	8	6	6	6	8	8	9	9	8	8	7	10	7	8	11	7	8	9	10	10	10	10	11	12	9	12	15	13	14	16	13	13	17	16	15	16	16	16	18	17	18	18	18	19	17	17	18	18	21	21	21	20	21	21	24	23	22	26	26	27	28	0	1	2	2	9	3	6	4	3	6	8	17	7	16	22	4	9	12	6	10	8	4	17	19	24	8	8	31	24	11	23	28	28	29	21	21	31	31	35	38	37	32	38	33	39	41	42	37	44	46	41	37	43	39	48	50	0	53	54	49	48	51	60	61	62	65	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	2	1	2	3	2	2	2	2	1	2	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1
50500	-347.669073668834073	-345.830399670137638	-1.838673998696450	0.000119726294853	0.000020099998200	0.167882905128738	0.801430506226981	-1	1	3	3	5	7	5	4	6	7	7	8	9	9	8	7	7	9	8	8	12	9	9	9	10	9	9	13	11	11	12	13	14	14	13	16	14	15	18	15	15	17	17	15	19	17	18	19	18	18	18	19	19	19	21	20	23	20	21	21	25	23	21	26	26	27	27	0	1	2	2	3	7	2	4	5	3	8	6	6	10	11	4	9	20	6	6	16	15	17	19	14	16	16	14	19	27	14	5	28	29	30	35	31	37	36	37	28	23	37	37	39	40	42	40	44	46	41	44	43	39	43	50	0	42	54	52	55	48	42	61	62	65	65	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	3	1	2	1	2	1	1	1	1	1	3	1	1	1	1	1	2	2	1	2	2	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1
51000	-365.391729090392744	-363.389781592361715	-2.001947498031017	0.000120784830205	0.000016710968571	0.138353206629954	0.565523053895112	0	2	4	4	6	6	7	6	7	6	8	8	9	8	7	7	8	11	8	8	12	8	10	9	10	10	8	12	12	10	12	12	14	13	14	15	14	15	16	15	14	16	17	17	19	15	18	19	19	18	19	18	19	18	21	21	23	18	20	21	25	23	22	26	26	26	28	0	1	2	1	3	3	3	4	5	4	8	6	7	8	4	8	6	3	10	10	11	15	17	19	19	11	4	5	24	11	17	23	32	29	30	27	32	41	21	31	31	32	37	41	35	31	36	40	44	40	41	43	37	39	53	40	0	37	39	51	48	48	60	61	48	62	66	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	4	1	2	2	1	1	1	1	1	2	2	2	2	2	1	1	1	2	4	1	1	2	2	1	2	2	1	2	2	1	3	1	2	3	1	3	2	1	3	1	2	2	1	3	2	1	1	4	1	1
51500	-326.398244301456145	-324.612107903562787	-1.786136397893382	0.000108012117712	0.000019431352033	0.179899741294476	0.778380276526418	1	2	3	3	5	4	5	5	6	6	8	8	9	7	6	7	8	10	8	8	12	8	9	9	11	9	10	12	11	12	11	12	14	13	14	15	14	14	17	16	15	16	16	17	18	17	18	18	18	19	19	19	20	19	20	21	23	20	20	21	25	23	23	26	26	25	27	0	1	1	1	3	3	3	4	5	6	8	9	14	6	8	8	5	19	10	10	11	15	17	19	24	8	8	23	19	27	23	23	28	29	27	21	31	31	30	38	31	32	37	38	21	40	42	41	44	46	44	37	48	39	48	50	0	48	45	52	48	51	60	61	66	62	65	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	2	2	1	1	3	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1
52000	-328.048111157919607	-326.233987098355158	-1.814124059564444	0.000098656387288	0.000017097960729	0.173308198269582	0.704979564859774	0	2	3	4	7	4	7	7	7	6	6	8	9	9	7	8	8	11	8	8	12	8	10	6	11	9	9	12	12	11	12	14	14	14	13	15	14	14	16	15	16	16	16	16	15	17	18	17	19	18	19	18	18	19	20	21	23	20	20	21	24	23	22	25	25	26	27	0	1	1	2	3	2	3	11	3	6	4	10	5	19	11	11	7	5	24	7	11	15	17	6	24	11	8	14	20	27	5	28	28	29	30	21	31	28	35	31	37	32	37	31	30	40	42	43	53	46	41	44	43	39	48	50	0	53	54	44	55	51	52	61	62	65	65	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	1	1	1	2	1	3	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1
