step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100
14000	-534.064267221296063	-531.999369328505395	-2.064897892790645	0.000169985236502	0.000021974936820	0.129275561056474	0.755964798060740	0	1	4	3	3	3	5	5	4	5	5	3	4	4	5	5	6	6	5	2	5	6	6	6	6	6	5	5	7	6	8	6	8	6	8	6	7	8	7	8	6	10	11	8	9	10	10	8	8	9	11	7	8	9	9	9	9	11	12	8	10	9	9	10	9	10	9	12	10	9	11	10	11	13	11	12	13	12	12	11	12	12	12	13	10	14	14	13	13	14	15	15	16	16	14	15	17	18	20	17	0	1	1	2	2	20	6	12	20	6	6	2	20	1	12	6	15	7	4	1	4	9	9	4	9	3	4	12	3	11	11	14	37	5	37	6	22	41	18	18	14	3	38	25	34	70	27	18	18	30	57	15	41	41	10	48	36	30	0	34	35	15	30	27	48	29	60	55	38	25	31	0	49	80	53	33	75	65	64	57	80	42	31	7	14	9	55	67	76	88	64	84	76	47	70	66	68	90	98	64	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	2	2	1	2	2	1	1	2	2	1	2	2	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	2	1	2	1	1	1	2	2	5	3	5	2	2	1	1	4	1	1	2	3	3	2	3	1	4
14500	-519.524924697754159	-517.648640548603908	-1.876284149150270	0.000155968713839	0.000024977797260	0.160146202692776	0.667573747889591	0	1	2	3	3	4	6	4	4	5	4	5	6	4	6	5	5	5	5	4	5	4	6	5	6	6	6	4	7	7	8	6	7	7	7	8	6	8	8	8	7	9	12	8	9	10	10	9	9	8	11	8	7	8	9	9	9	10	11	8	10	10	9	10	8	9	10	10	10	10	11	11	12	12	12	14	13	13	13	12	12	12	12	12	13	13	13	12	13	14	13	12	16	16	13	14	15	17	19	17	0	1	1	1	1	5	22	3	2	11	5	8	19	5	8	28	6	28	11	3	20	3	19	5	20	21	17	2	26	12	19	28	15	18	26	7	3	13	37	14	12	21	61	15	3	38	33	18	30	6	31	23	11	5	18	11	54	38	0	15	53	11	27	10	19	38	37	6	38	21	33	0	49	42	47	82	61	65	68	67	63	69	51	70	58	68	36	70	64	74	36	65	90	52	70	73	41	80	98	88	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	4	1	1	2	1	2	1	1	1	3	1	2	1	2	1	1	1	3	2	1	1	1	2	4	1	2	3	1	2	2	1	2	2	2	2	1	1	1	1	1	2	2	2	2	1	1	3	2	2	5	2	1	4	4	1	3
15000	-468.527170477460743	-466.834418431809752	-1.692752045651003	0.000126894868838	0.000026112243058	0.205778557458240	0.834992718909478	0	2	3	3	3	5	5	4	4	4	5	4	5	5	6	3	6	5	5	4	6	6	6	5	6	6	7	6	6	8	8	6	8	6	8	6	7	8	8	8	7	9	11	10	9	9	9	9	8	9	10	8	8	9	10	9	8	9	11	9	10	9	11	10	10	11	11	12	10	10	11	11	12	11	11	13	12	13	13	12	12	12	10	13	12	13	13	13	12	15	14	13	14	16	15	15	16	17	19	18	0	1	2	2	2	12	20	3	1	5	5	3	3	12	11	2	19	9	10	3	18	3	9	9	9	9	6	19	18	36	18	9	19	10	29	10	6	23	29	28	20	14	52	30	41	37	29	41	21	41	31	23	21	34	27	24	41	27	0	37	12	37	60	31	39	46	47	65	19	40	31	0	61	42	37	66	54	38	63	30	51	47	29	65	75	73	44	69	52	79	68	41	41	38	89	78	75	68	97	95	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	3	1	1	3	3	3	2	1	2	2	1	1
15500	-550.656223599933696	-548.810364207028329	-1.845859392905377	0.000155367223096	0.000025845838771	0.166353225965192	0.626300409370248	0	2	2	3	3	4	6	4	4	5	3	3	5	5	4	5	6	6	6	5	6	7	6	5	4	6	6	4	8	6	8	7	8	7	9	7	6	9	9	7	8	7	10	9	9	9	10	10	10	8	9	8	8	8	10	9	8	10	12	6	10	9	10	10	9	9	11	12	10	11	12	11	12	13	11	13	13	13	13	11	12	12	9	14	12	13	13	13	12	14	16	15	16	16	14	15	16	15	20	17	0	1	1	2	1	4	11	12	3	11	2	3	5	1	1	28	9	6	25	15	20	37	6	5	5	5	5	3	27	8	20	3	23	15	15	37	25	10	19	5	23	14	27	36	12	30	46	45	40	14	18	23	25	5	18	60	30	60	0	8	50	5	18	38	19	21	20	45	18	83	7	0	46	49	38	66	54	10	66	56	61	47	21	38	56	49	61	38	75	46	87	14	95	54	7	95	7	65	36	79	1	1	1	1	2	1	2	1	1	1	1	1	1	3	2	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	1	2	2	1	2	2	2	2	1	2	1	1	1	3	2	1	1	1	2	1	2	1	2	1	2	1	1	1	2	5	2	1	1	1	1	2	2	1	1	2	1	2	3	6	1	4	3	1	4	3	7	2
16000	-526.922970149370030	-525.074113892291052	-1.848856257078997	0.000164639850589	0.000027284557328	0.165722680323984	0.679104659194965	-1	1	3	3	3	5	5	4	4	4	5	5	6	5	5	4	6	5	4	5	5	6	7	6	5	7	7	4	7	7	9	6	8	6	8	7	6	7	7	9	7	9	11	9	9	9	10	8	9	7	10	8	9	8	9	9	9	10	11	8	10	8	10	10	8	9	11	12	9	11	11	11	12	12	11	13	13	12	14	11	13	12	12	12	11	13	13	12	12	14	15	14	15	16	13	13	16	17	17	18	0	1	2	2	2	4	3	5	3	5	5	8	16	1	9	2	21	16	3	3	19	9	22	28	5	19	14	1	24	34	14	28	8	28	10	37	15	3	14	24	12	62	55	23	29	11	27	14	33	18	69	39	54	25	19	48	36	35	0	50	62	6	29	44	19	29	35	27	18	18	51	0	49	67	49	56	33	47	76	58	31	25	33	80	58	65	29	55	46	66	79	64	58	34	40	63	60	61	70	95	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	3	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	2	4	3	1	1	2	2	1	1	1	1	3	3	4	2	1	3	5	3	2
16500	-496.769223435723404	-494.736817117457235	-2.032406318266191	0.000154404360639	0.000020664068085	0.133830858140526	0.862664679548041	0	2	4	2	3	4	4	4	4	4	5	4	6	3	4	4	7	6	6	6	6	6	6	6	5	7	7	4	5	8	8	7	8	7	7	6	5	8	9	8	7	9	8	9	10	9	10	8	9	7	10	8	8	9	10	9	9	11	11	10	9	8	11	11	9	10	10	11	8	11	11	10	12	14	11	14	14	14	12	10	11	12	12	13	12	12	13	12	11	14	16	13	15	16	14	16	16	17	18	18	0	1	2	1	2	4	4	14	2	5	10	1	3	2	1	2	21	29	28	3	3	14	14	6	6	11	7	5	15	25	6	3	22	24	2	29	12	36	15	19	12	33	21	69	27	27	46	18	28	21	31	36	34	38	52	62	43	40	0	49	24	20	56	33	50	65	27	80	6	48	44	0	75	75	44	56	80	58	55	54	46	67	38	35	38	60	36	55	56	58	87	60	86	70	81	81	90	87	91	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2
17000	-519.423408569728622	-517.497648081297257	-1.925760488431350	0.000129433898812	0.000019530674540	0.150893040531894	0.826442598249484	-1	1	2	2	3	3	5	4	4	4	4	4	5	5	5	5	7	4	6	6	4	6	6	5	5	7	7	5	7	8	8	7	8	6	9	7	6	8	6	7	7	9	12	9	10	8	10	6	9	8	11	8	8	9	10	9	9	8	12	7	10	8	10	9	9	11	10	10	10	11	8	10	12	12	11	13	13	12	13	12	12	12	12	12	13	14	14	13	12	14	14	14	16	14	13	15	16	15	19	18	0	1	1	2	2	1	3	3	3	5	3	3	3	6	5	21	22	4	18	18	3	18	9	11	10	14	3	6	25	3	14	18	18	7	29	11	16	39	18	21	15	52	24	32	62	14	64	21	9	14	61	40	29	19	21	15	14	6	0	48	52	3	27	32	23	37	33	29	52	57	19	0	49	52	54	27	70	57	75	62	61	29	71	58	35	43	61	72	33	26	56	81	76	52	21	74	94	79	98	90	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	2	3	2	2	1	2	3	3	1	1	2	3	2	1	1	2	3
17500	-543.173606143476263	-541.407975635122057	-1.765630508354238	0.000114563094429	0.000021197976225	0.185033202273224	0.596660565123709	0	1	3	4	2	4	3	4	5	3	4	5	6	5	6	4	7	5	5	4	4	7	5	6	4	4	7	6	7	7	8	6	9	7	8	7	6	8	9	8	7	10	11	9	9	8	10	8	9	8	10	8	7	8	10	9	8	10	11	9	10	9	10	11	9	11	9	12	10	7	10	10	12	12	11	13	13	12	13	11	13	12	12	12	12	12	13	11	12	13	16	14	16	15	14	16	15	15	20	17	0	1	2	5	1	5	1	7	4	5	5	7	6	1	18	5	14	6	5	7	5	9	6	11	10	5	13	18	16	10	37	21	21	21	2	18	6	19	57	37	18	52	5	8	12	13	23	19	29	14	30	37	25	37	36	34	14	18	0	3	34	3	37	22	13	19	11	88	57	11	28	0	80	75	33	66	61	37	45	53	71	65	60	70	60	50	88	54	29	43	87	46	92	35	64	78	55	55	87	79	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	3	2	1	2	1	1	1	1	5	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	3	2	4	2	2	1	2	3	1	1	1	2	1	1	1	2	1	3	2	1	2	2	2	1	3	3	2	1	1	2	1	1	2	1	3	2	2	2	2	4	2
18000	-495.037609319634839	-493.161053208385624	-1.876556111249206	0.000158144039787	0.000025317690322	0.160092598848648	0.775061749934240	-1	1	3	4	3	4	6	5	5	4	4	4	5	4	6	3	7	5	4	6	6	7	6	6	6	7	7	5	7	8	7	7	7	6	7	8	6	8	7	8	8	9	11	9	10	9	9	9	10	7	10	9	9	10	10	8	9	10	11	9	10	8	11	8	9	11	9	12	11	11	11	10	12	12	11	13	13	13	13	11	12	12	12	14	12	13	12	12	13	14	16	14	15	16	13	15	16	16	20	18	0	1	2	2	2	5	3	12	14	5	5	3	3	16	14	2	15	19	2	14	11	9	3	10	19	5	28	2	5	13	15	19	21	14	21	26	16	37	15	7	20	7	44	32	48	29	35	64	64	18	18	32	35	21	47	29	29	30	0	50	65	20	29	21	40	41	29	70	53	53	56	0	51	30	44	41	57	44	53	48	65	80	52	58	58	65	44	49	57	85	96	66	71	81	44	45	96	70	96	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	3	1	3	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	1	2	2	2
18500	-513.327820899364156	-511.542602591788580	-1.785218307575565	0.000136228715979	0.000024538041314	0.180123853755978	0.700001338814682	0	2	3	3	4	4	5	4	5	5	5	5	6	3	5	4	7	5	5	5	4	7	6	5	6	6	6	5	6	8	7	7	8	6	8	8	7	8	9	8	8	8	11	8	10	10	9	8	9	8	10	8	8	9	10	9	9	10	11	10	11	8	9	10	10	11	10	11	10	10	11	10	12	13	11	13	13	13	13	11	12	11	12	13	13	12	14	12	12	13	15	14	16	13	14	15	16	15	20	17	0	1	1	1	4	3	5	3	4	6	21	6	6	2	16	14	7	5	3	2	2	15	21	21	5	6	19	3	24	5	28	18	15	11	18	21	12	23	38	15	31	15	38	23	44	40	41	6	38	18	40	22	27	34	41	53	19	37	0	42	39	21	19	53	33	45	62	14	20	63	47	0	40	41	57	46	47	57	80	57	24	38	51	80	58	41	36	71	36	68	94	76	62	86	62	73	87	55	98	33	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	2	2	1	1	1	1	5	2	1	1	1	2	2	1	2	2	1	1	1	3	1	1	1	1	3	2	1	2	1	1	1	4	1	3	1	2	2	2	4
19000	-528.631685245618200	-526.427641738884972	-2.204043506733174	0.000194450437119	0.000021854306718	0.112390113603820	0.720562646800551	0	2	3	2	3	4	5	5	4	4	4	4	5	3	6	5	6	6	4	4	5	7	5	6	5	6	6	5	8	7	9	7	7	6	8	7	6	8	7	6	7	10	11	9	9	8	9	9	9	9	10	7	8	9	10	6	9	10	11	9	9	8	11	10	8	11	9	11	11	11	12	10	11	13	12	11	14	12	13	11	10	12	11	12	12	14	13	13	13	14	14	14	15	14	14	15	17	15	20	18	0	1	2	1	1	4	3	14	3	5	5	14	3	1	9	2	23	10	1	4	9	23	14	19	5	10	5	10	26	25	30	20	21	25	19	5	23	56	21	25	16	27	54	11	52	37	33	40	9	19	18	6	56	53	35	10	52	65	0	32	46	3	33	62	37	29	19	18	21	47	44	0	56	52	51	52	34	52	81	47	46	38	15	65	47	29	81	68	42	89	57	62	74	79	56	60	79	25	97	92	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	3	2	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	2	1	2	2	1	1	4	3	1	1	1	2	2	2	2	2	2	1	1	1	2	4	1	1	3	2	2	6	1	2
19500	-522.333279210923479	-520.408681784488181	-1.924597426435306	0.000134893994790	0.000020382438035	0.151099669531194	0.559337613395470	0	3	2	3	3	3	6	4	4	4	2	5	4	3	5	3	5	6	6	5	5	7	6	7	6	6	7	5	8	7	7	7	8	5	8	8	6	9	7	8	7	10	11	9	9	8	11	9	9	8	10	9	7	9	10	9	9	9	12	8	9	10	10	11	9	11	10	12	11	10	11	9	12	12	11	12	13	13	13	12	12	12	13	13	13	13	13	12	12	15	15	14	16	16	15	15	16	18	19	18	0	1	1	1	1	3	3	6	3	5	1	8	3	11	16	1	14	20	21	3	6	9	14	26	15	5	12	2	26	34	15	17	27	10	41	37	5	37	6	7	15	23	55	41	27	14	42	37	27	19	31	12	25	15	36	20	32	41	0	19	8	40	15	49	33	7	7	65	22	36	19	0	4	33	30	27	70	29	46	51	62	30	80	41	60	75	47	40	60	84	75	42	68	68	38	20	68	87	73	65	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	3	3	2	2	1	2	1	5	2	2	3	2	2	2	1	1	2	1	3	3	1	1	2	1	1	2	2	2	2	2	4	2	1	3	3
20000	-515.203214478780751	-513.379314279623600	-1.823900199157111	0.000121778808938	0.000020837551271	0.171109829805317	0.665171537778439	0	2	3	4	3	2	4	5	5	5	4	4	6	4	6	4	6	6	5	6	5	6	7	6	6	7	7	5	7	7	8	7	8	6	8	8	5	9	8	8	8	10	12	9	10	8	11	10	8	9	11	9	8	9	10	8	8	10	10	9	10	9	10	9	9	10	10	10	11	11	11	10	11	13	11	12	13	13	13	12	11	12	12	13	11	13	14	12	12	14	15	14	16	16	15	15	16	17	21	19	0	1	6	2	1	1	3	7	4	14	6	6	14	2	19	2	10	14	6	14	5	19	19	11	19	19	18	2	12	8	27	34	21	14	37	15	2	36	14	20	24	33	60	36	52	4	66	62	21	4	30	57	25	4	41	25	22	44	0	20	41	20	29	53	49	41	15	36	37	62	27	0	49	60	60	66	53	54	72	72	49	33	2	15	15	65	75	66	42	73	36	69	38	35	75	79	49	75	91	95	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	2	1	2	1	2	1	2	2	1	1	3	1	1	1	1	2	4	2	3	2	2	1	1	1	3	1	3	3	3	1	5	2	3	2
20500	-511.901335523501643	-509.920324276161978	-1.981011247339662	0.000151956776403	0.000021519379952	0.141615138605159	0.792387905987524	0	2	2	3	3	3	4	3	4	4	4	4	5	5	4	4	7	5	5	4	4	7	5	6	6	7	6	5	8	8	9	6	7	6	9	8	6	9	9	7	7	7	11	8	9	8	9	9	8	9	8	7	8	8	8	8	10	10	11	7	10	9	9	10	10	9	11	11	11	11	11	11	12	13	12	14	13	13	14	10	13	12	13	13	11	13	12	11	11	13	15	15	15	17	13	16	16	17	20	19	0	1	1	2	2	2	3	3	6	5	5	6	16	9	3	2	21	6	5	3	3	23	3	21	5	18	6	6	19	26	28	7	15	11	44	11	13	37	14	12	24	27	65	13	40	19	52	44	28	37	14	12	34	14	27	34	53	36	0	19	50	6	19	44	36	60	47	62	47	63	51	0	62	42	39	75	29	58	63	51	64	64	71	58	35	73	60	46	80	48	68	69	70	27	33	72	29	93	56	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	3	1	1	2	2	2	2	5	3	1	4	1	6	4
21000	-503.334920635792628	-501.436971505613599	-1.897949130179014	0.000133844926510	0.000020876331541	0.155974022214747	0.734435090457402	0	2	2	2	3	5	5	4	5	4	4	5	4	4	5	3	7	4	6	6	5	6	7	6	6	4	6	6	6	7	9	6	8	6	8	7	6	8	9	8	8	9	10	9	10	10	10	9	9	7	9	7	8	9	9	10	9	9	12	10	10	9	10	10	9	10	11	10	10	10	11	9	13	13	11	13	13	14	13	12	11	11	13	13	12	12	12	12	12	14	12	13	15	16	14	14	16	15	19	18	0	1	1	1	1	8	14	3	16	5	5	8	3	3	2	1	9	2	11	14	13	14	15	14	14	5	2	14	11	29	30	21	15	18	29	15	11	22	37	14	19	25	38	53	38	40	20	52	28	21	19	15	19	34	36	50	41	30	0	41	40	18	40	72	36	32	56	36	21	7	57	0	44	47	27	13	56	57	61	63	44	62	57	88	35	57	16	53	56	59	68	61	81	91	60	83	91	91	97	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	4	1	1	2	2	2	3	2	1	1	1	1	1	2	1	1	2	4	2	1	1	1	2	3	2	2	1	3	1	2	4
21500	-503.803897284052312	-501.843080514227665	-1.960816769824665	0.000162169139716	0.000023496487565	0.144888772340934	0.730405949955200	0	3	3	3	3	5	5	4	4	5	5	4	5	2	5	4	6	5	5	5	5	7	4	6	5	6	6	4	8	7	8	4	9	7	7	6	6	8	7	6	7	8	11	9	10	8	10	9	9	8	11	9	8	9	9	9	10	11	11	7	10	8	11	10	8	10	10	11	11	10	9	10	12	13	11	12	13	13	13	12	10	13	12	13	13	13	13	10	12	14	15	15	16	15	15	15	17	15	20	16	0	14	1	1	1	32	3	3	14	14	5	14	3	1	5	2	9	28	28	3	12	13	3	11	5	15	28	5	19	6	37	3	41	25	27	11	13	40	37	7	21	9	53	8	65	13	36	37	18	27	71	62	6	27	18	31	29	52	0	18	65	60	70	50	17	46	41	70	64	29	27	0	62	67	53	41	47	70	88	57	54	81	51	88	14	30	81	36	42	41	44	76	82	88	89	87	94	80	94	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	3	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	5	2	2	2	2	2	3	2	2	2	1	1	1	1	3	4
22000	-538.585563412351576	-536.507674563836872	-2.077888848514655	0.000169863494361	0.000021662099151	0.127526513172073	0.596493930964148	-1	3	1	2	4	3	4	3	4	3	4	4	5	4	5	4	6	5	5	5	6	6	6	6	5	6	6	5	6	7	8	5	8	6	7	7	7	8	8	8	8	10	10	10	9	8	10	9	7	8	10	8	8	10	10	10	9	8	10	9	9	9	10	9	10	11	10	12	10	10	11	9	11	13	11	13	13	12	14	11	12	12	12	13	11	13	13	12	12	14	15	13	16	16	13	16	17	17	20	18	0	1	1	1	10	4	3	1	3	3	6	8	5	3	7	3	20	10	6	10	12	18	10	28	10	4	12	6	16	16	15	8	11	15	28	15	24	13	18	29	27	38	49	39	21	21	38	18	27	7	31	9	34	37	57	24	28	18	0	35	35	28	13	22	21	46	29	2	37	33	60	0	64	19	65	57	70	27	15	60	52	37	51	35	60	70	47	56	33	83	61	88	73	70	89	73	7	38	62	74	1	2	1	2	1	1	2	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	2	1	1	2	4	2	1	1	1	1	3	1	2	2	2	4	1	1	2	1	3	1	1	2	1	2	1	3	1	3	3	1	1	6	3	6	2
22500	-522.445078540887607	-520.637613046347042	-1.807465494540572	0.000150854373465	0.000026374695172	0.174835469241214	0.700094123962626	-1	2	3	4	2	5	6	4	5	4	3	3	5	4	6	4	5	5	4	6	6	6	7	4	6	6	7	5	5	8	7	6	8	5	8	8	6	8	8	8	6	10	11	8	7	9	10	9	10	8	10	8	8	9	8	10	9	10	10	9	10	9	11	10	9	11	10	11	10	11	11	10	12	12	11	13	12	14	13	11	10	12	12	13	13	11	12	12	12	15	16	13	16	17	14	16	15	18	21	19	0	1	2	3	1	3	19	12	2	5	5	1	19	2	10	3	4	2	12	18	18	14	37	2	11	5	26	2	3	3	29	14	15	5	5	26	14	14	27	27	29	15	64	13	12	29	37	34	18	14	27	41	21	10	19	33	15	40	0	31	50	12	54	50	31	21	27	62	44	44	52	0	70	64	44	64	55	40	86	46	57	67	71	58	14	37	25	48	44	73	90	52	92	97	89	79	57	90	97	89	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	3	1	2	1	2	2	1	1	2	1	1	1	2	1	2	2	2	2	2	3	2	2	1	1	2	3	1	2	1	1	1	1	3	1	1	1	3	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	1	2	4	2	3	1	2	1	1	2	2	1	1	1	2	1	2	5
