step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21
70500	-147.430972372411162	-145.752803640737028	-1.678168731674129	0.000213207233271	0.000044877421346	0.210487330364633	0.321812211087902	13	12	14	18	16	17	17	18	19	18	20	22	24	25	25	27	29	30	34	33	40	2	0	1	7	2	2	1	7	3	2	5	11	6	8	12	13	15	16	13	7	15	1	1	1	1	1	2	2	1	2	3	2	1	3	3	1	1	2	2	4	8	7
71000	-159.380742605373598	-157.611706892299338	-1.769035713074249	0.000154975547130	0.000028540571157	0.184161770586175	0.467898584213638	13	12	14	17	14	17	18	20	20	19	21	23	25	24	25	28	30	31	34	32	40	2	0	1	2	2	2	6	7	3	2	5	10	9	12	11	13	12	16	18	15	15	1	1	1	4	2	2	1	1	3	2	3	3	3	1	2	2	3	2	2	4	7
71500	-146.054145366547914	-144.611077229743699	-1.443068136804219	0.000162316452179	0.000055707140348	0.343200825304002	0.564226738199988	13	12	14	16	15	17	17	19	19	18	20	23	25	23	25	28	28	30	33	33	40	2	0	1	1	1	2	2	5	7	5	5	6	12	7	12	13	12	16	18	17	17	1	1	1	2	1	2	2	2	1	1	2	3	1	4	2	2	2	1	1	3	5
72000	-145.534778861940794	-143.839349201227037	-1.695429660713744	0.000138979301007	0.000028481952619	0.204936651810832	0.532194472667489	13	12	14	18	15	16	16	19	20	18	19	23	25	22	25	27	29	29	35	33	39	2	0	1	5	2	2	2	4	3	7	5	14	6	11	8	13	12	16	13	17	15	1	1	1	1	2	2	1	1	2	1	2	1	4	1	3	1	2	1	5	2	6
72500	-172.358940570924318	-170.803023191948427	-1.555917378975880	0.000155970541599	0.000040705845118	0.260984187787631	0.397149691693098	13	12	14	18	15	14	18	19	21	18	20	22	24	23	26	27	29	29	35	32	39	2	0	1	2	1	2	1	10	7	2	4	8	6	8	14	7	14	7	16	17	20	1	1	1	2	1	1	2	1	1	4	1	1	4	1	2	6	2	7	7	1	2
73000	-151.150616615467897	-149.363857893829618	-1.786758721638290	0.000180045619428	0.000032362862237	0.179748123499672	0.503282147721577	13	12	14	17	15	16	18	19	20	17	21	23	23	24	26	29	29	30	33	32	39	2	0	1	5	2	5	5	6	3	2	8	7	9	11	14	13	15	16	16	17	14	1	1	1	1	2	1	1	1	3	2	1	3	2	2	2	2	2	1	2	2	7
73500	-144.246366270629153	-142.709233653827994	-1.537132616801146	0.000181280854816	0.000049170544257	0.271239587364194	0.425260905693358	13	12	14	17	15	15	17	19	20	18	18	24	24	24	25	27	28	29	34	33	40	2	0	1	2	1	2	2	4	3	2	4	11	6	4	14	13	15	16	13	15	17	1	1	1	2	1	2	3	1	3	2	1	4	4	3	1	2	2	1	4	4	5
74000	-158.681929732786188	-157.286074490901598	-1.395855241884594	0.000190274764766	0.000077877793948	0.409291237563158	0.376061487589755	13	12	14	17	14	17	17	18	19	18	20	23	24	23	25	28	29	29	34	33	40	2	0	1	5	2	2	2	4	6	7	4	11	6	7	11	6	15	12	18	17	12	1	1	1	2	1	2	1	1	1	1	1	2	3	4	3	6	2	2	2	2	10
74500	-158.224844164491117	-156.644851490582198	-1.579992673908916	0.000172075834345	0.000042856718121	0.249057157179248	0.383464750159605	13	12	14	17	15	16	16	20	19	18	20	22	24	24	25	29	28	29	33	33	39	2	0	1	2	1	2	2	5	7	7	7	9	6	4	12	13	4	6	16	15	15	1	1	1	3	1	2	3	2	2	1	3	1	4	4	1	4	5	6	2	3	7
75000	-159.020707038733633	-157.328917000725141	-1.691790038008505	0.000260262919188	0.000053635687936	0.206082710912245	0.637967038570843	13	12	14	16	16	16	17	19	20	19	20	23	24	24	24	28	29	30	34	32	39	2	0	1	2	2	2	5	7	3	6	8	8	11	12	11	13	11	17	16	14	12	1	1	1	1	2	2	1	1	3	1	1	2	2	1	2	3	4	1	3	4	6
75500	-153.839612103188273	-151.966144440085202	-1.873467663103062	0.000125883564493	0.000020229894983	0.160703226546955	0.451342323730124	13	11	14	18	16	16	14	19	20	18	20	23	24	24	25	28	30	30	35	34	40	2	0	2	5	1	2	1	2	3	1	8	8	8	8	12	13	15	13	18	15	20	2	1	1	1	2	2	1	4	2	2	1	2	2	2	2	2	2	2	2	4	2
76000	-189.930285196945590	-188.407855440983496	-1.522429755962097	0.000245356086182	0.000068688525919	0.279954440860922	0.226948344042269	13	11	14	18	15	16	17	19	20	18	20	22	23	23	24	28	29	31	34	32	40	2	0	2	5	1	2	6	6	6	6	5	7	4	2	5	6	12	1	12	8	16	2	1	1	2	1	3	1	1	2	1	1	2	2	6	5	5	3	6	6	6	7
76500	-156.789111898520332	-155.309547377404016	-1.479564521116326	0.000150165283021	0.000046530451935	0.309861580508886	0.399782570771258	13	12	14	17	16	16	17	20	20	17	20	23	24	22	26	29	29	30	34	33	38	2	0	1	2	2	2	6	4	2	2	10	11	6	5	14	13	12	16	16	17	15	1	1	1	2	2	2	1	2	5	3	2	2	6	3	2	3	4	1	2	2	5
77000	-159.094642562043703	-157.488302583802977	-1.606339978240725	0.000123795844560	0.000029377448154	0.237305607943572	0.454905526531147	13	11	14	17	15	15	16	19	20	19	21	23	21	24	23	26	29	30	34	34	38	2	0	1	5	2	2	2	7	3	2	4	10	6	12	8	6	12	6	18	17	17	1	1	1	1	2	3	2	2	3	3	2	2	4	1	3	5	3	6	2	3	4
77500	-152.170139076314712	-150.556308757202657	-1.613830319112040	0.000231224659312	0.000054148048235	0.234179383790752	0.390191904743058	13	12	14	17	16	16	17	19	18	18	20	23	24	25	25	28	29	30	35	33	38	2	0	1	5	2	2	2	7	2	2	5	10	6	12	13	13	15	6	16	12	15	1	1	1	1	2	2	2	1	3	3	3	2	4	1	1	2	3	6	3	5	7
78000	-171.639193898760482	-170.137958517915081	-1.501235380845404	0.000214685530961	0.000063072475507	0.293790062257977	0.525678753380914	13	12	14	17	15	15	17	19	20	17	20	23	25	25	22	28	29	30	34	32	39	2	0	1	5	2	1	1	10	3	2	1	10	6	12	9	13	4	17	17	13	20	1	1	1	1	2	1	1	1	2	2	3	2	5	1	1	2	7	1	3	4	4
78500	-154.125468729874086	-152.577100474349720	-1.548368255524380	0.000187319522734	0.000049638982455	0.264996310743617	0.416832470483694	13	11	14	18	16	16	18	20	20	18	21	22	24	24	25	28	30	30	33	33	38	2	0	1	6	2	2	2	6	5	6	8	8	6	7	12	6	15	13	16	17	15	1	1	1	1	2	2	2	1	2	1	1	1	4	3	1	6	3	3	3	2	6
79000	-145.918030249288449	-144.440183437849868	-1.477846811438586	0.000124946309712	0.000038887650704	0.311234887958888	0.508632415732272	13	12	14	17	16	16	16	19	21	16	21	23	24	24	24	28	29	31	33	33	39	2	0	1	7	1	2	2	2	3	2	2	9	11	8	11	13	14	13	18	17	17	1	1	1	1	2	2	2	3	3	2	5	1	2	3	2	1	2	4	1	1	5
79500	-158.140489685539933	-156.777021138398311	-1.363468547141631	0.000184627307662	0.000096069376436	0.520342183680189	0.520230032807603	13	12	14	17	15	16	16	20	21	18	20	23	24	24	25	28	29	30	32	33	37	2	0	1	5	2	2	2	5	10	2	4	9	6	12	12	13	12	14	16	15	15	1	1	1	1	1	2	2	3	3	3	1	1	4	1	1	2	3	3	1	4	8
80000	-141.773245897146694	-140.154153914967338	-1.619091982179352	0.000199891639812	0.000046381887318	0.232035153452672	0.716303883570969	13	12	14	17	16	14	16	19	18	18	20	24	24	23	26	28	29	30	33	33	39	2	0	1	5	2	2	6	10	3	1	8	8	6	11	12	13	15	16	18	15	17	1	1	1	1	2	1	1	1	1	2	1	1	4	2	1	2	1	1	2	3	4
80500	-174.969821826123507	-173.411919328552131	-1.557902497571374	0.000239138590054	0.000062164575273	0.259952085770712	0.278799420036634	13	11	14	18	15	16	16	19	20	17	20	23	25	24	26	27	28	30	34	34	39	2	0	2	7	3	1	1	4	10	7	6	11	7	10	8	6	11	15	18	14	17	2	1	2	1	1	1	2	1	1	1	3	1	4	3	4	4	3	2	2	3	6
81000	-158.660013960953364	-157.152929582237448	-1.507084378715916	0.000194233990326	0.000056290028252	0.289805240356483	0.330323769133909	13	12	14	18	15	16	17	19	20	17	21	23	25	24	25	28	29	31	34	34	40	2	0	1	2	1	2	6	2	3	2	6	5	6	6	11	12	15	14	18	12	13	1	1	1	3	1	2	1	5	2	2	2	4	5	4	2	3	3	3	2	5	9
81500	-169.067197420962714	-167.636972817094943	-1.430224603867769	0.000240130771363	0.000085885099872	0.357659700940302	0.434331860446417	13	12	14	17	15	16	18	19	19	18	20	23	24	22	26	29	29	30	35	33	39	2	0	1	5	2	2	6	4	1	5	8	7	11	8	11	12	12	13	9	12	15	1	1	1	1	2	2	1	1	3	1	1	2	3	2	3	3	3	4	6	4	6
82000	-154.014135900735084	-152.568174136247080	-1.445961764488015	0.000162790161481	0.000055377912065	0.340179723153860	0.397025035018053	13	12	14	17	14	16	16	18	20	16	20	24	24	24	23	26	29	31	34	34	40	2	0	1	10	2	2	2	5	3	5	7	15	6	11	11	13	14	13	18	17	15	1	1	1	1	1	2	2	2	2	1	2	1	3	2	2	2	2	4	2	3	9
82500	-157.776765988951382	-156.320169906183054	-1.456596082768337	0.000215161710421	0.000070940464065	0.329707660003277	0.591772430162579	12	11	14	17	14	15	17	20	20	18	20	23	25	22	25	28	29	30	34	33	39	2	0	1	5	1	2	6	10	10	2	10	8	6	11	14	7	15	7	18	17	20	1	1	1	2	1	2	1	1	1	3	2	1	3	1	1	7	2	4	2	1	3
83000	-167.126064355252566	-165.637468412665896	-1.488595942586668	0.000171738220705	0.000052018502764	0.302894152216250	0.334773910629820	13	12	14	18	15	17	17	19	20	19	20	22	23	23	23	28	30	29	34	32	39	2	0	1	5	2	2	1	6	10	1	6	11	6	8	6	7	14	15	16	16	17	1	1	1	1	1	2	2	2	1	2	2	1	3	2	3	6	3	4	2	3	4
83500	-168.271501057932682	-166.903311893105723	-1.368189164826968	0.000176641372492	0.000086486999532	0.489619154969449	0.575751808128961	13	12	14	17	16	15	16	19	20	18	20	23	25	24	25	29	27	31	34	33	39	2	0	1	5	3	2	1	4	7	2	2	8	14	5	7	13	12	13	16	12	20	1	1	1	1	1	1	1	1	1	3	4	3	1	5	4	2	2	3	3	6	2
84000	-160.727372428377038	-158.572878199772987	-2.154494228604048	0.000180619179380	0.000021306828351	0.117965480878456	0.702640080005982	13	12	14	17	15	16	14	20	20	18	20	24	23	23	26	29	29	31	34	33	40	2	0	1	5	1	7	2	10	10	7	5	11	6	11	12	13	15	13	18	17	15	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	5	2	3	1	2	6
84500	-147.292175874604993	-145.783660902246311	-1.508514972358676	0.000148772409259	0.000042973048001	0.288850924808983	0.492057097184679	13	12	14	16	14	17	17	20	19	18	20	24	24	23	25	27	29	30	33	33	39	2	0	1	1	2	2	2	6	3	1	4	11	6	4	14	13	14	16	18	15	14	1	1	1	2	1	2	2	1	3	3	2	2	3	3	1	1	2	1	2	4	8
85000	-155.267584262388908	-153.816755141249899	-1.450829121139017	0.000117946187439	0.000039543729161	0.335269244554048	0.649109975583822	12	11	13	16	14	16	17	19	21	19	19	23	24	23	24	28	29	30	34	33	36	2	0	1	5	2	5	1	7	3	7	2	11	11	11	12	6	12	16	18	17	20	1	1	1	1	2	1	3	1	3	1	3	2	2	2	1	5	3	1	2	2	1
85500	-164.288731701692882	-162.695845564909689	-1.592886136783188	0.000146400466500	0.000035597566763	0.243152003635348	0.543303612334382	13	11	14	17	15	16	17	19	21	18	21	22	24	24	26	27	29	29	35	30	40	2	0	1	6	2	2	6	5	3	6	7	10	6	9	11	13	12	16	18	17	20	1	1	1	1	1	2	1	3	5	1	2	2	5	1	2	2	3	1	5	1	3
86000	-143.369220287765700	-141.913591377298218	-1.455628910467494	0.000159388247396	0.000052697268276	0.330622044831398	0.431917587909504	13	12	14	18	16	16	16	20	20	18	20	23	23	25	25	28	29	30	33	33	39	2	0	1	7	2	2	1	5	7	5	5	11	6	7	11	13	15	16	13	15	14	1	1	1	1	2	2	2	2	2	1	2	2	4	4	2	2	2	1	5	5	7
86500	-171.278103058270517	-169.679249206582256	-1.598853851688266	0.000179006392391	0.000043054754444	0.240520765037523	0.526229113342181	13	12	14	18	15	16	17	19	20	19	21	23	24	25	26	29	30	30	35	32	38	2	0	1	1	2	3	2	4	3	2	9	10	6	9	14	13	15	14	13	17	14	1	1	1	3	2	1	4	1	3	4	1	1	4	2	1	1	1	2	6	2	9
87000	-169.982934323483704	-168.532587179233673	-1.450347144250029	0.000169690142543	0.000056972841873	0.335746325737595	0.383060994373014	13	12	14	17	15	15	17	17	19	18	20	22	22	23	25	27	28	29	34	30	38	2	0	1	2	2	2	6	1	3	8	8	8	6	7	11	14	12	14	18	12	15	1	1	1	2	2	1	1	2	2	1	1	3	4	4	4	2	3	3	2	4	4
87500	-155.472329855606688	-154.077619625314810	-1.394710230291886	0.000166260750330	0.000068421141092	0.411529124917696	0.343093897624493	13	11	14	17	15	17	15	19	21	18	20	23	24	25	26	28	29	30	34	34	40	2	0	1	2	2	7	1	5	3	5	7	8	4	1	12	13	11	13	18	12	14	1	1	1	4	2	1	1	2	2	2	2	2	2	5	2	2	5	3	3	5	9
88000	-150.604359892362567	-148.820503761071365	-1.783856131291197	0.000231113582370	0.000041706140826	0.180457333570803	0.441262284969086	14	12	13	18	15	16	18	18	20	18	20	24	23	24	26	28	30	29	34	33	38	2	0	2	5	2	2	2	5	3	1	7	8	9	8	14	12	11	7	16	15	15	1	1	1	1	1	1	2	2	4	2	1	3	2	2	1	2	5	5	3	3	6
88500	-168.050341009519116	-166.482853509399092	-1.567487500120022	0.000176264795172	0.000044964428282	0.255095909756209	0.425025425614815	13	12	14	17	15	17	17	19	21	18	21	21	24	23	25	29	29	30	34	33	39	2	0	1	5	2	2	2	1	3	2	4	7	6	6	8	6	12	7	6	8	16	1	1	1	2	1	3	3	4	2	3	3	2	3	3	3	6	4	7	8	8	4
89000	-182.950231077602837	-181.528837772127275	-1.421393305475567	0.000229793812116	0.000084745217823	0.368788075895992	0.339716502803968	13	12	14	17	14	17	17	18	20	17	21	22	25	23	24	27	28	31	34	31	38	2	0	1	2	2	2	2	1	4	2	7	1	9	9	8	15	9	16	7	11	17	1	1	1	3	2	3	3	2	2	3	2	6	2	2	3	2	3	1	9	6	5
89500	-172.498058276010738	-171.115485225554124	-1.382573050456613	0.000207630335833	0.000091159001057	0.439044712281981	0.334568003105778	13	12	14	17	15	17	15	19	21	16	21	23	24	25	25	27	27	30	33	34	39	2	0	1	10	3	7	2	5	3	2	10	4	6	5	8	13	10	6	13	8	18	1	1	1	1	1	1	2	2	4	2	3	3	4	4	3	2	5	5	3	7	5
90000	-144.726514999964621	-143.166849466908133	-1.559665533056493	0.000221627960053	0.000057411215545	0.259043198029287	0.533420783067641	13	12	14	17	15	15	16	19	21	19	19	23	25	24	25	28	29	29	33	33	40	2	0	1	5	1	2	6	2	8	1	4	10	8	11	14	13	14	13	18	15	15	1	1	1	1	1	1	1	4	1	3	1	2	2	2	1	1	3	1	1	5	8
90500	-164.878502588626731	-163.485823887712456	-1.392678700914272	0.000153678275880	0.000063872717961	0.415626200877851	0.444897682114193	13	12	14	16	16	15	17	18	18	16	21	24	23	25	26	29	29	29	34	34	38	2	0	1	2	2	1	2	5	3	2	4	8	7	11	12	13	5	13	13	15	20	1	1	1	1	2	1	3	1	1	2	3	2	2	2	2	3	5	2	4	3	2
91000	-152.451602233437569	-150.952819486239378	-1.498782747198189	0.000143033264633	0.000042266649478	0.295502235697360	0.443235813023334	12	11	13	18	14	16	17	19	21	19	20	24	25	24	24	29	29	29	35	33	37	2	0	1	7	2	5	2	7	7	7	2	8	12	7	7	13	12	13	18	17	17	1	1	1	1	1	1	3	2	2	1	5	3	1	3	3	2	3	2	2	2	4
91500	-157.368971667889838	-155.656030145886660	-1.712941522003177	0.000130783317357	0.000026103515895	0.199593621135428	0.460525445983531	12	11	13	17	15	16	17	19	19	19	20	23	24	21	25	28	30	29	34	33	38	2	0	1	2	2	2	2	5	7	7	8	7	7	6	12	13	12	13	18	17	17	1	1	1	2	3	2	2	2	1	1	1	4	4	3	1	2	4	3	2	1	4
92000	-151.992210861260588	-150.623198228793228	-1.369012632467351	0.000184000392166	0.000089348974526	0.485591217901692	0.555310088474344	13	12	14	17	15	16	14	19	20	18	21	24	25	23	26	29	26	30	33	32	40	2	0	1	5	2	7	2	4	3	2	5	14	11	8	12	13	8	17	18	15	15	1	1	1	1	1	1	1	1	4	3	4	1	2	2	1	2	3	2	1	2	6
92500	-148.934502819262576	-147.448068060131448	-1.486434759131137	0.000154199208543	0.000046957383373	0.304524152990483	0.600059716761102	13	12	14	18	15	17	17	17	20	19	20	22	25	24	25	27	29	30	33	33	39	2	0	1	2	2	2	2	2	3	5	8	8	6	4	12	13	12	16	18	15	17	1	1	1	3	2	2	2	2	3	2	2	2	4	2	2	1	2	2	1	4	6
93000	-160.861953627786761	-158.996656655135666	-1.865296972651093	0.000243977499531	0.000039607056627	0.162338972663509	0.273129311075918	13	12	14	18	16	16	17	18	21	18	20	23	23	24	24	29	29	30	33	33	39	2	0	1	5	2	2	2	6	3	7	5	7	6	8	11	13	12	5	13	12	17	1	1	1	1	2	2	2	1	3	1	2	3	4	4	2	3	2	6	4	5	5
93500	-170.162585804774523	-168.779857842883899	-1.382727961890623	0.000176017630002	0.000077208006731	0.438637917863902	0.364180916582868	13	12	14	18	15	16	17	18	19	19	18	23	23	24	26	28	29	31	34	33	39	2	0	1	5	2	2	1	6	3	7	1	2	5	8	13	13	7	6	16	15	18	1	1	1	2	2	2	1	1	2	1	2	6	3	3	1	3	5	8	2	5	4
94000	-169.755721627120181	-168.321720519160749	-1.434001107959437	0.000211688504846	0.000074771659129	0.353215490768719	0.387290266323390	13	12	14	17	16	17	15	20	20	17	19	23	25	25	25	28	28	29	33	34	39	2	0	1	5	1	7	2	4	11	2	1	8	6	9	8	14	11	6	13	14	12	1	1	1	1	2	1	1	1	1	2	4	2	5	3	2	2	4	5	4	4	9
94500	-135.487513060804474	-133.970489184273248	-1.517023876531228	0.000199651444796	0.000056567351847	0.283330540909689	0.663963383841704	13	12	14	18	15	16	16	19	20	18	20	24	24	23	25	28	30	30	33	32	39	2	0	1	5	2	2	2	6	3	5	4	11	6	11	14	13	15	16	18	17	20	1	1	1	1	1	2	2	1	2	2	1	2	4	1	1	2	3	1	1	1	3
95000	-158.679817425796898	-156.890430569654427	-1.789386856142483	0.000211443825921	0.000037871798404	0.179110448079643	0.403530695861984	13	11	14	16	15	16	17	19	21	18	21	23	24	23	26	26	29	31	33	32	39	2	0	1	5	2	3	1	6	3	7	7	9	7	11	14	11	12	16	13	15	15	1	1	1	1	2	1	2	2	3	1	2	1	3	1	2	2	3	4	5	4	5
95500	-145.526719200630794	-144.104103230627231	-1.422615970003571	0.000185513370543	0.000068116832847	0.367180180313344	0.363032276869021	13	11	14	18	15	16	16	19	19	18	20	23	24	24	26	28	29	30	33	33	39	2	0	1	5	1	2	3	4	1	2	8	8	6	11	9	15	12	16	16	14	17	1	1	1	2	1	2	1	1	3	4	1	2	4	2	3	1	2	1	3	5	5
96000	-164.844398116336208	-163.390621662267051	-1.453776454069169	0.000185139744514	0.000061539282516	0.332393688222614	0.376333319494066	13	11	14	18	15	16	18	19	21	19	19	23	23	24	25	29	29	29	34	33	39	2	0	1	5	2	2	6	6	3	1	5	8	9	8	8	13	15	13	16	8	14	1	1	1	2	2	2	1	1	3	4	2	3	1	3	3	3	3	2	3	5	7
96500	-172.082821161547145	-170.457880402800129	-1.624940758747016	0.000177764093649	0.000040832376984	0.229699801266538	0.291276968233242	12	11	14	18	15	15	17	17	20	19	20	23	24	25	26	28	30	29	34	32	38	2	0	1	6	1	2	6	1	2	8	2	8	6	9	8	9	16	6	16	12	17	1	1	1	1	1	2	1	2	6	1	5	4	6	4	3	4	1	6	3	4	5
97000	-159.317575261871326	-157.941923284623414	-1.375651977247899	0.000166296711163	0.000076406746417	0.459460357828406	0.336000430899714	13	12	14	17	15	17	16	18	20	17	20	23	24	23	25	26	29	29	33	33	40	2	0	1	5	2	2	2	7	3	2	7	11	14	9	7	6	14	13	18	14	14	1	1	1	1	1	2	2	1	4	2	2	1	1	2	4	5	4	3	2	5	10
97500	-170.627834652829165	-169.004910411371895	-1.622924241457265	0.000299624551333	0.000069063268436	0.230499363714708	0.479485140897650	13	12	14	18	16	15	18	19	19	16	20	23	24	25	26	28	29	30	33	33	38	2	0	1	6	6	1	10	1	2	3	1	11	9	10	11	12	9	7	17	15	15	1	1	1	1	1	1	1	3	3	1	3	2	2	4	2	3	4	5	2	3	5
98000	-165.732770097618214	-164.059333112925088	-1.673436984693117	0.000275179927803	0.000058355146188	0.212061783190329	0.555160932420081	13	12	14	18	14	17	17	16	20	19	21	24	24	24	23	28	30	30	34	33	39	2	0	1	8	2	2	2	5	1	7	10	4	6	2	6	14	16	12	13	18	19	1	1	1	1	1	3	2	1	3	1	1	3	4	6	4	2	1	3	6	2	3
98500	-168.642898630315500	-167.039742262753805	-1.603156367561706	0.000253874302727	0.000060590035979	0.238661555454645	0.405035170003074	13	11	14	18	15	15	16	17	19	19	20	23	25	24	25	28	29	29	35	32	38	2	0	1	5	2	2	2	5	6	1	8	10	14	4	7	13	14	6	13	11	17	1	1	1	3	2	2	2	1	2	3	2	3	1	3	4	1	2	8	4	6	5
99000	-165.901103762490749	-164.300768800329763	-1.600334962160990	0.000193651118881	0.000046452494320	0.239877231736621	0.463610069863487	13	12	14	17	15	17	15	19	18	17	20	23	24	23	25	27	30	30	33	32	39	2	0	1	5	2	2	2	6	2	7	5	1	6	7	12	14	15	14	13	15	17	1	1	1	1	2	2	2	2	4	1	2	4	3	4	1	4	2	3	5	2	3
99500	-150.374125353257284	-148.829450305797991	-1.544675047459283	0.000225419482061	0.000060189573565	0.267011409195549	0.421401957515492	13	12	14	16	16	14	17	19	21	18	20	23	24	24	26	27	30	30	34	33	39	2	0	1	2	1	2	6	7	7	7	4	9	11	11	14	13	12	13	18	12	15	1	1	1	2	1	1	2	1	3	1	2	2	2	1	1	2	2	3	2	3	6
100000	-144.321045517200133	-142.777055145002720	-1.543990372197404	0.000186083003682	0.000049756528259	0.267388892452185	0.470444443023063	13	12	14	17	16	15	17	19	20	17	20	23	25	25	26	29	28	31	34	33	40	2	0	1	6	2	2	6	4	3	1	4	10	12	12	12	13	15	13	16	15	15	1	1	1	1	2	1	1	1	4	3	2	2	1	1	2	2	1	3	2	4	6
