step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
48500	-534.210172002098943	-541.065659953058343	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666736074356154	2	1	4	3	3	4	3	3	4	3	5	2	4	5	2	2	4	4	5	5	5	5	6	4	5	5	5	5	4	7	6	6	6	6	6	6	6	6	7	10	7	7	7	7	7	8	7	9	8	8	9	8	8	8	8	8	6	9	8	9	9	9	12	9	9	7	9	9	9	9	9	10	10	11	10	11	10	12	10	10	11	11	9	11	11	10	11	13	11	12	11	11	9	12	11	13	12	12	12	13	13	11	10	13	13	12	14	13	15	15	17	17	17	18	2	0	1	12	15	16	1	1	4	12	2	2	15	15	2	2	1	8	29	3	9	5	15	5	17	3	8	29	10	11	11	20	20	20	24	17	26	27	24	13	29	32	33	35	35	36	3	33	36	66	42	43	43	44	45	31	18	30	45	27	34	52	49	36	50	37	35	55	49	46	56	49	50	50	61	62	49	72	64	93	73	49	56	48	45	59	62	69	72	75	72	79	66	76	93	93	103	71	92	60	84	68	55	93	97	68	98	99	105	108	104	98	105	109	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	2	2	1	2	2	1	2	2	1	1	2	1	1	1	1	2	2	2	1	1	2	2	1	1	1	2	1	2	2	2	2	4	1	1	1	1	1	1	2	3	2	2	1	2	2	2	2	2	1	3	2	1	2	1	2	2	3	3
49000	-493.313551105966781	-500.169039056926181	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642280180864711	2	1	4	3	4	3	3	3	4	3	5	2	4	5	2	4	4	4	5	5	5	3	6	4	5	5	5	5	4	6	6	6	6	6	6	6	6	5	7	10	6	6	7	8	7	8	6	8	8	8	9	8	8	8	8	8	7	8	9	7	9	9	12	9	9	7	9	9	9	9	9	10	10	11	10	10	10	12	10	10	11	11	10	10	11	12	10	11	11	12	11	11	8	11	12	13	12	13	12	12	13	13	13	13	13	13	12	13	15	14	17	17	16	18	2	0	1	12	15	2	1	1	12	12	17	2	6	13	2	6	1	8	29	2	4	15	22	22	1	17	18	29	10	11	17	20	20	20	22	25	26	18	15	23	29	20	33	35	35	36	38	33	39	66	42	43	43	35	45	36	47	30	45	47	48	48	72	49	50	37	44	55	56	56	56	49	50	50	62	62	49	72	64	93	73	69	70	48	68	85	62	56	49	75	77	79	66	62	80	80	85	71	92	88	84	85	85	80	97	85	82	99	105	108	104	88	105	105	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	3	2	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	4	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	2	1	2	1	2	2	1	1	3	2	2	1	1	1	2	2	2	1	2	1	1	2	2	2	2	1	2	1	1	2	1	2	2	2	2
49500	-522.683924160080437	-529.539412111039837	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592917335506482	2	1	4	3	4	3	3	3	3	3	3	2	3	5	4	4	4	4	5	5	5	5	6	5	5	5	5	5	4	7	5	6	6	6	6	6	6	4	7	10	7	7	7	8	7	8	7	8	8	7	9	8	8	8	8	7	9	9	9	10	10	9	11	8	9	6	9	9	9	9	9	10	10	11	10	11	10	12	10	10	11	11	10	11	11	12	11	13	11	12	11	11	8	12	11	13	12	13	12	10	13	13	12	13	13	11	14	13	15	15	16	17	17	18	2	0	7	12	11	2	1	1	12	12	2	2	2	15	13	6	1	8	29	11	4	13	15	13	3	8	3	29	10	11	17	20	20	20	5	25	26	8	24	24	19	32	33	39	35	36	38	33	17	66	42	33	43	39	45	36	47	30	45	47	52	48	72	36	37	26	44	55	56	46	56	49	93	50	62	62	49	63	64	93	80	69	70	52	45	59	75	71	49	75	77	79	66	62	80	80	106	72	92	70	84	85	68	95	55	44	98	99	106	108	95	107	97	106	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	2	2	2	1	2	2	1	1	1	1	2	2	2	2	2	1	1	2	2	1	1	1	2	1	2	2	1	2	1	1	2	1	2	2	1	2	1	2	3	2	1	2	3	2	1	1	2	2	1	2	1	3	1	1	2	1	2	2	5	2	1	1	3	2	3	2	4	4
50000	-518.282645135095436	-525.138133086054836	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667532333898385	2	1	4	3	4	2	3	3	4	3	5	2	4	5	3	4	4	4	5	5	4	5	6	5	5	5	5	5	4	8	5	6	6	6	6	6	6	6	7	10	7	7	6	8	7	8	6	9	8	7	9	8	8	8	8	7	8	8	9	10	10	8	9	9	8	8	9	9	9	9	9	10	9	10	10	11	10	12	10	9	11	11	10	11	10	12	11	12	11	12	11	11	11	12	12	13	12	13	12	13	12	13	12	13	13	13	14	13	15	14	17	17	14	18	2	0	1	12	15	2	1	1	12	12	5	2	15	5	1	6	1	8	29	2	4	15	24	15	17	18	8	29	10	17	17	20	20	20	24	25	27	18	24	23	19	32	20	35	35	36	27	43	36	26	42	43	43	35	45	36	38	39	55	47	48	33	49	49	50	50	44	55	56	56	46	36	50	66	62	62	49	63	49	50	50	46	70	48	55	67	62	70	49	48	72	79	80	76	93	80	85	56	92	56	84	103	68	93	103	97	82	99	113	108	104	107	103	106	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	3	2	1	1	2	1	2	1	3	2	2	2	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	2	1	3	2	2	2	2	2	2	1	2	2	3	1	1	1	2	1	3	1	2	1	1	2	1	1	3	2	4	1	4	1	1	2	1	1	1	2	1	1	1	2	1	1	4
50500	-496.564837243284501	-503.420325194243901	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.774786377518763	2	1	4	3	4	2	3	3	3	3	3	2	4	5	4	4	3	4	5	5	4	5	6	5	5	5	4	5	4	8	6	6	6	6	6	6	6	5	7	10	7	7	6	8	7	8	6	9	8	8	8	8	8	8	8	7	9	9	9	9	9	8	11	8	9	9	9	9	8	9	9	7	10	11	10	11	10	12	10	10	11	10	10	11	10	10	11	13	11	12	11	11	11	12	12	12	12	12	12	13	12	13	12	13	13	10	14	13	14	15	14	17	17	17	2	0	1	12	11	2	1	1	12	12	2	2	11	13	11	6	1	8	29	11	9	13	11	15	3	8	8	29	10	11	25	20	20	20	15	17	26	3	24	22	19	32	20	35	35	56	18	62	72	37	42	43	43	35	45	36	47	30	45	47	20	33	72	72	50	50	44	55	56	56	56	25	50	65	62	62	36	63	64	66	66	71	71	48	55	68	62	98	49	76	77	79	66	76	80	93	68	56	92	70	84	103	68	95	97	68	98	99	97	108	104	98	109	109	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2	2	1	1	1	1	1	1	1	2	2	1	2	1	3	2	1	2	1	2	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	2
51000	-546.730051123367275	-553.585539074326675	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614043141318360	2	1	4	3	2	2	3	3	4	3	5	2	4	5	4	3	4	4	5	5	5	3	6	5	4	5	5	5	4	8	6	6	6	6	6	6	6	5	7	10	6	7	7	8	7	8	7	9	8	8	9	8	8	7	7	7	9	6	8	8	10	9	9	9	9	9	9	9	9	9	9	7	10	11	10	11	10	11	10	10	11	11	10	11	11	12	11	11	9	10	11	11	11	12	10	13	11	12	12	12	13	13	10	13	13	13	14	13	15	14	16	16	16	18	2	0	1	12	2	2	1	1	4	12	2	2	2	13	2	6	2	8	29	13	9	5	15	5	7	17	8	29	10	11	3	20	15	20	5	17	26	3	24	39	29	32	33	55	15	56	17	33	72	37	42	43	33	35	35	36	60	11	45	38	48	33	49	36	50	50	44	55	56	56	56	17	66	66	33	61	89	63	64	50	80	69	70	48	55	103	75	71	17	62	77	79	80	76	66	80	103	71	92	69	84	103	55	95	97	44	98	99	68	108	104	98	109	109	1	1	2	1	1	1	1	1	1	1	2	1	2	1	3	1	3	1	1	1	1	1	2	2	1	1	2	1	1	2	2	1	2	1	2	2	1	1	1	2	2	1	1	1	2	1	2	2	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	2	2	2	1	2	3	1	1	1	1	2	1	2	1	2	4	2	1	2	4	1	1	1	1	1	1	2	1	2	1	3	1	2	2	2	2	3	2	1	3	1	2	1	1	2
51500	-514.244251103907914	-521.099739054867314	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651186105663875	2	1	4	3	2	4	3	3	4	3	5	2	4	5	4	4	4	4	5	5	4	3	6	5	5	5	5	5	4	8	6	6	6	6	6	6	6	6	7	10	7	7	7	8	7	8	6	7	8	8	9	8	8	8	8	7	9	9	9	10	9	9	11	9	8	9	9	9	9	9	9	10	10	11	10	10	9	12	10	9	11	11	10	11	11	12	11	12	11	11	10	11	11	12	12	12	11	13	12	11	13	13	13	13	13	12	14	13	15	14	17	17	17	18	2	0	22	12	2	2	1	1	12	12	2	2	22	5	5	2	1	8	29	15	4	5	13	13	17	8	8	29	10	14	14	20	20	20	11	25	26	1	24	39	19	32	33	35	14	36	15	33	36	38	42	43	43	35	45	36	8	23	45	11	48	48	49	49	37	50	54	55	56	56	56	49	66	73	62	62	49	63	64	50	66	72	70	33	55	59	61	69	72	75	77	79	80	62	93	93	55	88	92	69	84	85	55	95	85	55	88	99	85	108	104	107	105	109	1	1	1	1	1	3	1	1	2	1	2	1	1	3	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	4	2	2	1	1	1	1	2	2	2	1	2	2	2	1	1	2	1	1	4	2	2	3	2	1	2	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	3	2	3	2	2	1	1	1	1	2	3	1	1	2	1	1	2	2	2	2	1	2	3	2	1	2	1	2	2	4	2
52000	-528.640588603527931	-535.496076554487331	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701410595322642	2	1	4	3	4	3	3	3	4	3	5	2	4	5	3	4	4	4	5	4	5	5	6	5	5	5	5	5	4	8	6	6	6	6	6	6	6	6	7	10	6	7	7	7	7	8	7	8	7	8	9	8	8	8	8	8	9	6	9	9	10	9	10	9	9	9	9	9	9	9	9	9	10	9	10	11	8	11	10	7	10	10	10	11	10	12	10	13	11	12	11	11	10	12	11	12	12	13	12	13	13	13	13	13	13	12	14	13	12	14	16	17	15	18	2	0	7	12	15	2	1	1	4	12	17	2	15	5	2	6	1	8	29	6	12	15	5	15	3	17	8	29	10	58	25	20	20	2	15	17	27	27	22	39	19	32	33	24	35	36	38	33	36	80	42	43	34	35	45	36	47	11	45	47	33	48	77	49	50	50	54	55	56	56	56	49	74	50	62	62	49	63	72	37	66	69	70	33	45	85	62	71	72	76	63	79	80	75	93	93	85	63	64	83	84	97	55	95	85	44	98	99	68	108	104	107	109	109	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	5	2	2	1	1	2	2	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	3	2	1	1	1	2	1	1	2	1	2	1	2	2	1	4	2	2	3	1	1	2	1	2	2	2	3
52500	-550.530258244485935	-557.385746195445336	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664380750104403	2	1	4	3	4	2	3	3	4	3	5	2	4	5	3	4	4	4	5	5	5	5	6	4	5	5	5	5	4	7	5	6	6	6	6	6	6	6	7	9	6	7	7	8	7	6	7	8	7	8	9	8	8	8	8	7	8	9	8	10	8	9	11	9	9	9	9	9	9	9	9	9	10	10	9	10	10	12	10	10	11	11	10	11	11	12	11	13	11	11	11	11	9	12	10	13	12	13	12	13	13	13	13	13	12	12	14	13	14	15	17	17	17	18	2	0	7	12	15	2	1	1	4	12	8	2	15	13	2	6	1	15	29	2	4	5	5	15	8	17	18	29	10	11	15	20	20	20	11	11	26	18	24	22	19	20	20	35	35	17	18	33	36	37	42	43	43	35	45	36	47	39	45	57	43	48	72	49	50	37	54	55	56	56	56	49	66	50	61	62	69	63	72	93	93	69	70	40	55	68	62	69	72	75	72	79	50	76	93	93	68	69	92	70	84	106	105	95	55	45	88	99	55	108	96	98	103	105	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	2	1	1	1	2	1	2	1	1	2	2	2	2	1	2	1	1	1	1	1	1	2	2	1	2	2	2	2	3	2	2	2	1	1	1	1	2	3	3	1	3	2	1	1	2	3	2	1	1	4	2	3	3	2	5
53000	-541.750868401687853	-548.606356352647254	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653151596550810	2	1	3	3	4	3	3	3	4	3	5	2	2	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	4	8	6	4	6	6	5	6	6	6	7	9	7	6	7	8	7	7	7	9	7	9	9	8	8	8	8	8	9	8	9	10	9	9	12	9	7	7	9	9	9	9	9	9	10	11	10	8	10	12	10	10	11	11	10	11	11	10	10	12	11	11	11	11	8	12	12	11	11	12	12	11	13	13	13	12	13	13	13	13	12	14	17	14	16	15	2	0	1	12	13	2	1	1	4	12	2	2	2	13	13	6	1	8	29	32	4	5	13	13	17	17	18	29	10	39	11	2	32	32	5	25	26	27	5	23	19	32	33	35	35	31	38	76	36	66	42	43	43	24	35	36	47	11	45	47	76	33	91	49	37	37	54	55	56	56	49	36	50	50	62	33	72	72	64	93	50	70	56	48	68	59	76	69	72	75	77	79	66	75	80	73	68	71	92	70	84	85	68	80	109	85	88	99	97	108	104	107	105	106	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	3	2	1	1	1	1	1	2	4	2	2	1	2	2	1	1	1	1	1	2	1	1	3	2	2	2	3	1	1	1	2	1	2	1	1	1	1	1	1	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	1	2	2	2	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	3	1	3	1
53500	-560.272603839015687	-567.128091789975088	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636964222805136	2	1	3	3	4	3	3	3	4	3	4	2	2	5	3	4	4	4	5	4	5	5	6	5	5	5	5	5	4	7	6	3	6	6	5	6	6	5	7	10	5	7	5	7	7	8	7	9	8	9	9	8	8	8	6	8	7	6	9	9	10	9	12	9	9	8	9	8	9	9	9	10	10	11	10	11	10	12	10	10	11	11	10	11	11	12	11	11	11	12	11	11	11	11	12	13	12	12	12	12	13	13	13	10	13	13	14	13	15	15	16	17	17	18	2	0	1	12	13	1	1	1	12	12	7	2	2	15	13	6	3	8	29	32	4	13	14	5	17	8	18	29	10	11	17	2	20	20	5	25	26	18	14	39	29	32	32	35	55	25	38	52	36	37	33	43	43	44	35	25	22	13	45	47	51	52	64	49	37	37	44	55	36	56	36	49	65	66	62	62	46	46	64	66	66	69	70	62	45	59	75	69	46	75	77	79	80	62	93	80	85	71	92	70	84	85	55	66	97	97	98	99	105	108	74	107	105	109	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1	3	1	2	1	2	1	1	2	3	3	2	1	1	1	2	2	4	1	2	1	1	2	1	2	1	2	2	2	1	2	2	1	2	1	1	2	2	1	1	3	2	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	1	2	2	2	2	1	1	2	1	2	2	2	2	4	2
54000	-534.557332453962886	-541.412820404922286	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.719237722300529	2	1	4	3	4	3	3	3	4	3	3	2	2	5	4	4	4	4	5	4	5	4	6	5	5	5	5	5	4	7	6	6	5	5	6	6	6	6	7	10	7	7	6	8	7	8	7	10	8	9	9	8	8	8	6	6	9	9	9	10	10	9	12	9	9	8	9	9	9	9	9	10	10	11	10	11	10	12	10	10	11	11	10	11	11	11	11	13	9	12	11	11	11	12	11	12	12	11	12	13	12	13	13	13	13	13	14	13	15	14	17	16	17	18	2	0	7	12	2	2	1	1	4	12	2	2	2	15	6	6	1	8	29	2	9	13	13	13	11	18	1	29	10	31	17	20	20	20	24	25	26	18	24	14	19	32	33	35	55	31	8	43	36	66	42	43	43	35	24	17	47	30	45	47	62	32	82	49	66	37	54	55	56	56	36	49	66	66	62	33	49	49	64	66	50	71	70	62	68	68	75	98	49	75	77	79	80	76	80	73	85	71	92	82	84	68	97	95	85	97	98	99	97	108	104	107	109	106	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	3	1	1	1	2	2	1	1	1	1	1	2	2	2	2	1	1	2	1	1	2	2	2	1	2	2	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	2	2	3	1	2	2	2	1	4	1	3	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	1	3	1	2	1	4	2	1	3
54500	-555.812746551322107	-562.668234502281507	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602152990882694	2	1	4	3	4	2	3	3	4	3	4	2	2	5	4	4	4	4	5	3	5	5	6	5	5	5	4	5	4	8	6	6	5	6	6	6	6	6	7	10	7	7	7	8	7	8	7	10	8	9	9	7	8	8	6	7	7	8	9	10	10	9	12	9	9	8	9	8	9	8	8	10	10	11	10	11	10	12	10	10	11	11	10	11	11	12	10	10	10	12	9	11	11	12	12	11	12	13	12	13	13	13	12	11	13	13	14	13	15	15	17	16	17	17	2	0	7	12	13	2	1	1	4	12	2	2	2	15	13	6	7	8	29	1	12	1	5	13	17	3	8	29	10	1	17	20	20	20	15	25	22	18	3	30	19	32	33	35	55	36	24	62	3	66	42	20	43	22	24	36	1	22	68	8	43	43	49	49	66	37	24	55	56	56	56	46	50	50	62	61	91	72	49	66	66	72	70	61	45	59	62	36	49	62	49	79	80	62	104	80	85	49	92	70	84	68	85	80	97	97	98	99	105	108	80	107	106	105	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	3	1	3	1	1	1	1	1	3	1	2	2	2	2	1	1	1	3	1	2	1	2	2	1	1	1	1	2	1	2	3	1	3	1	1	4	2	1	4	2	2	1	1	1	2	2	2	2	1	1	2	1	2	1	1	1	2	2	2	2	1	2	1	3	3	1	2	1	2	1	1	1	2	1	1	1	5	1	2	2	3	1	1	1	1	1	1	2	2	3	2	3	3
55000	-546.261135818692082	-553.116623769651483	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660182605656508	2	1	4	3	4	2	3	3	4	3	4	2	4	5	3	4	4	4	5	4	5	5	6	5	5	5	4	5	4	6	6	6	5	6	6	6	6	6	7	10	7	7	6	8	6	7	7	10	8	9	9	8	8	7	8	8	9	9	7	8	10	9	12	9	9	8	9	9	9	9	9	8	10	11	10	11	10	11	10	10	11	11	10	11	11	12	11	13	11	12	11	11	11	12	11	13	12	12	13	13	13	13	13	10	13	13	14	13	14	14	14	17	17	17	2	0	7	12	15	2	1	1	12	12	2	2	2	5	2	6	7	8	29	2	12	5	22	13	17	8	8	29	10	2	11	20	20	33	24	25	26	27	24	5	19	32	33	45	13	36	38	62	17	66	42	43	43	35	59	36	38	46	45	47	62	32	89	49	66	37	54	55	56	56	49	26	50	66	62	62	49	49	72	50	66	69	70	52	68	59	62	69	77	75	49	79	104	76	80	93	85	71	92	70	84	85	68	66	97	97	98	79	67	108	95	88	106	85	1	1	1	1	1	1	1	1	2	1	3	1	2	1	1	2	1	1	1	3	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	2	2	3	2	1	1	2	2	1	1	1	3	1	2	2	2	1	1	2	2	1	1	1	1	3	1	1	1	1	2	1	1	1	1	3	1	3	1	2	1	2	1	1	3	1	1	2	2	4	1	3	1	1	2	1	1	1	1	1	1	2	1	2	2	1	3	2	1	1	2	2	3	1	3	2	2	5
55500	-544.006494336216747	-550.861982287176147	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659346715903082	2	1	4	3	4	3	3	3	4	3	3	2	2	5	3	4	4	4	5	4	4	5	6	5	5	5	5	5	4	8	6	6	6	6	6	6	6	5	7	10	6	7	8	8	6	8	7	10	7	9	8	6	8	7	7	7	9	9	9	10	10	9	11	9	9	8	9	9	9	8	9	10	10	11	10	11	10	11	10	9	11	11	10	11	11	12	11	13	11	11	11	11	11	12	12	13	12	13	15	12	12	12	13	10	13	13	14	11	15	15	17	17	17	18	2	0	1	12	15	2	1	1	12	12	13	2	2	13	13	6	7	8	29	11	4	5	15	5	17	8	8	9	11	15	17	20	20	20	5	3	26	3	24	23	29	32	33	35	14	36	18	53	36	66	32	20	33	23	45	36	38	39	44	27	62	33	72	49	66	27	54	55	56	56	46	49	50	73	62	62	69	49	64	66	66	72	70	48	55	45	75	71	72	62	77	79	80	48	104	93	85	82	92	69	84	85	55	80	97	97	98	79	85	108	95	98	109	85	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	2	1	1	1	1	1	1	2	3	1	1	2	2	1	1	3	1	1	1	2	1	2	1	1	1	4	2	1	3	1	3	1	2	1	3	2	2	2	1	1	2	1	1	1	2	1	3	1	1	2	1	2	1	3	3	1	3	1	1	1	1	2	1	2	2	1	2	2	2	1	1	3	1	1	1	1	1	2	1	2	2	2	6
