step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73
23500	-335.241445624616858	-332.860858567345588	-2.380587057271246	0.000101471663708	0.000009700107149	0.095594245665352	0.678325053555686	0	1	2	2	2	3	4	1	4	4	5	7	7	6	6	7	8	8	10	9	9	11	9	11	10	11	11	8	12	11	12	14	12	11	13	13	12	14	14	14	11	14	15	15	15	15	18	16	18	20	18	20	21	19	21	21	22	22	22	23	23	23	24	24	24	25	26	26	27	30	28	30	27	0	1	1	2	8	2	3	1	6	6	9	15	2	11	6	15	10	16	28	16	18	23	28	20	13	20	19	13	25	18	26	22	19	19	27	33	41	34	36	36	19	33	42	35	40	33	32	27	46	54	48	51	52	51	51	50	55	56	0	53	57	57	57	60	57	63	64	65	65	67	65	69	68	1	1	2	1	1	1	1	1	1	1	1	1	4	1	3	1	4	1	2	2	1	2	1	2	1	1	1	1	2	2	1	2	2	1	2	1	1	2	1	1	1	2	1	2	1	2	4	2	2	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	3	3	1	1
24000	-379.472377401791846	-377.647760677645806	-1.824616724146067	0.000109469792158	0.000018713939305	0.170950715593807	0.581463067729718	0	1	2	2	3	4	3	4	3	4	5	7	8	5	6	7	6	9	10	9	8	11	10	12	10	10	11	8	12	12	12	14	12	13	13	11	13	14	15	14	13	13	14	15	15	14	16	17	18	20	21	18	21	21	20	21	22	22	22	24	23	23	24	24	25	25	26	26	27	29	28	30	28	0	1	1	2	1	3	3	1	2	7	9	10	16	9	10	6	10	21	28	16	6	23	12	25	16	18	19	12	16	25	26	35	19	27	33	28	27	34	37	28	23	36	41	34	37	23	27	32	38	52	52	48	50	50	49	50	55	56	0	53	57	57	57	53	57	63	60	57	63	51	63	66	65	1	1	2	1	2	1	1	1	2	1	2	2	1	2	2	2	1	1	1	2	3	1	1	2	3	1	1	1	2	2	1	1	2	1	1	2	2	1	2	3	2	1	1	2	1	2	5	2	3	2	2	1	1	1	2	1	2	1	1	2	1	1	2	2	2	1	2	2	3	4	4	3	3
24500	-406.786525930814491	-403.690144235143691	-3.096381695670809	0.000098383405426	0.000005460341673	0.055500637018864	0.411438678508234	-1	0	1	2	2	2	4	4	3	4	5	6	8	5	3	7	7	9	9	9	8	11	10	12	10	11	11	10	11	10	12	14	12	13	12	14	13	14	16	13	13	14	15	15	15	15	18	17	17	18	21	19	19	19	20	20	22	22	22	24	23	23	24	21	25	25	26	24	27	27	28	30	30	0	1	2	2	1	2	6	6	6	3	9	15	5	9	6	10	15	16	12	21	6	28	17	20	17	20	23	19	21	18	26	35	28	19	23	33	28	19	37	33	35	28	42	34	40	37	37	38	27	35	47	48	48	48	47	54	55	56	0	58	57	55	57	53	68	63	64	57	65	60	69	71	68	1	1	1	2	3	2	2	2	1	3	2	3	4	2	1	3	4	2	2	1	5	1	2	3	2	1	1	1	2	1	1	2	2	3	2	2	3	3	2	1	1	3	1	1	1	2	5	3	5	4	2	2	2	2	2	1	2	2	1	1	1	2	2	1	1	1	3	2	2	2	1	2	5
25000	-385.068337530320150	-383.168036314254493	-1.900301216065681	0.000117884030721	0.000018334819145	0.155532679302570	0.573781890359543	0	1	2	2	3	3	4	4	4	4	4	6	9	6	6	7	8	9	7	9	9	11	9	12	10	11	11	10	12	12	12	14	12	13	13	12	13	14	16	13	14	13	15	15	14	15	17	16	19	19	19	20	20	21	21	21	22	22	22	21	23	23	24	22	25	22	26	26	27	29	27	29	30	0	1	2	2	3	2	3	5	2	6	4	10	17	9	6	9	10	10	12	15	16	12	19	20	16	18	28	23	25	17	26	34	28	28	27	28	28	33	40	22	36	23	41	38	37	33	37	41	48	32	37	32	49	50	51	50	55	56	0	50	57	57	66	60	66	55	64	65	65	53	68	68	71	1	1	1	1	1	1	2	1	3	1	2	1	1	1	2	3	1	3	1	3	2	4	2	2	1	2	1	1	2	2	1	1	1	2	2	1	3	2	2	2	2	3	1	1	1	2	3	2	2	2	3	4	1	1	2	1	1	1	1	2	1	1	2	1	1	1	3	1	2	6	1	2	3
25500	-414.650524770454126	-412.717102773758427	-1.933421996695723	0.000118683426794	0.000017748415253	0.149544175901723	0.505652384564284	0	1	2	2	3	3	4	4	4	4	5	7	7	6	6	7	8	6	10	9	9	11	8	10	9	11	10	9	10	12	11	14	12	13	12	13	13	11	16	14	14	13	15	14	15	15	18	17	19	20	21	19	21	19	20	21	22	21	19	24	23	23	24	23	25	22	25	26	27	30	26	29	30	0	1	1	2	1	4	3	1	6	6	9	10	10	11	6	15	13	6	23	13	12	23	12	12	18	16	23	23	20	21	20	35	28	38	22	38	23	28	43	28	23	33	33	36	41	37	34	34	46	49	41	46	50	48	47	49	56	52	0	53	57	57	66	52	66	52	60	63	65	51	66	69	72	1	1	2	1	1	1	2	3	1	1	1	2	3	1	2	1	1	1	2	2	2	2	1	3	2	1	1	1	1	3	2	2	2	2	1	2	4	2	1	4	4	1	2	1	1	2	4	3	3	1	5	3	1	2	1	2	1	1	1	2	1	1	2	3	1	2	1	2	2	7	2	2	1
26000	-386.642442343464779	-384.448308804562316	-2.194133538902449	0.000154059127573	0.000017481169623	0.113470521987605	0.531373010615951	0	1	2	2	3	4	2	4	4	3	5	7	8	6	6	7	8	9	10	9	9	11	9	12	10	11	11	10	12	10	12	12	12	13	11	14	13	14	16	14	14	14	15	14	15	15	17	17	19	20	21	18	21	20	21	21	22	22	22	24	23	23	24	24	25	25	26	26	27	30	28	30	30	0	1	2	2	3	10	1	5	10	4	2	10	10	11	10	3	10	13	13	17	10	28	12	20	20	21	12	23	20	18	26	23	28	33	19	32	12	32	36	13	34	33	41	32	13	36	34	33	44	48	54	45	54	52	49	50	49	56	0	55	55	55	61	52	62	63	48	62	66	60	69	69	69	1	1	1	1	1	1	1	1	1	1	2	3	4	1	2	3	4	1	2	1	3	1	2	2	1	2	2	1	1	1	1	2	2	1	1	2	4	1	2	2	1	1	1	2	4	1	2	2	2	3	1	2	1	2	2	1	3	1	1	3	2	2	1	5	2	1	4	2	1	4	1	3	1
26500	-410.755697034674654	-408.913009654849930	-1.842687379824740	0.000107279958439	0.000017918475330	0.167025375387584	0.445784934509722	0	1	2	2	3	3	4	4	4	3	5	7	9	6	5	7	7	8	10	8	9	10	9	11	10	11	11	10	12	12	12	14	12	13	13	14	11	14	15	14	13	14	15	15	15	15	18	17	19	20	19	20	21	21	21	20	21	22	22	23	22	23	23	24	25	25	24	23	25	29	28	29	30	0	1	1	2	3	3	5	5	10	3	9	10	17	11	10	6	15	17	23	7	16	15	12	16	18	20	19	15	24	15	24	19	19	23	33	35	23	28	32	34	37	34	33	33	28	41	33	41	48	27	47	51	52	52	52	48	47	53	0	51	57	57	53	32	68	63	60	57	63	67	68	66	57	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	2	2	2	2	2	3	1	3	1	4	1	3	2	4	1	1	1	3	1	1	2	1	2	2	3	2	3	2	2	5	1	1	1	1	1	2	2	1	1	3	1	2	2	9	2	2	1	2	1	2	2	3	4
27000	-368.318564454608293	-365.787034733297332	-2.531529721310958	0.000085517650263	0.000007195965225	0.084145965222454	0.605379538941224	-1	1	2	2	3	3	4	4	4	4	5	7	9	6	6	6	8	9	10	9	9	11	9	11	10	11	11	11	12	12	12	14	12	13	12	14	13	14	14	13	14	14	15	15	15	15	17	17	19	20	21	19	21	21	21	21	21	21	21	22	23	23	24	24	24	25	26	26	27	30	28	27	30	0	1	2	2	1	4	3	5	3	6	9	8	12	9	10	6	12	10	23	16	16	23	15	20	18	21	23	23	25	24	26	35	28	27	23	33	27	34	40	33	33	37	41	38	40	37	38	27	47	48	48	48	47	50	52	52	32	52	0	50	57	57	62	51	57	63	64	63	65	67	68	63	71	1	2	1	1	2	1	2	1	1	1	1	3	2	2	2	2	1	3	1	1	2	2	2	2	1	2	2	2	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	4	2	3	3	2	3	1	1	2	4	1	1	2	2	2	1	2	2	1	2	1	3	3	2	2	2
27500	-363.949363776245661	-362.036785255395841	-1.912578520849811	0.000089664960682	0.000013742444776	0.153264381889477	0.613119794697297	0	1	2	2	3	4	4	4	4	3	5	7	8	5	6	6	8	9	9	8	9	10	10	9	9	11	11	11	11	12	12	14	12	12	12	13	13	14	16	14	14	14	15	14	15	15	17	17	18	17	21	20	21	20	20	21	22	22	21	23	23	23	23	24	25	25	25	26	27	30	28	30	30	0	1	1	2	3	10	2	5	2	2	9	10	15	9	10	7	12	16	12	10	20	19	19	16	16	25	19	19	20	29	26	27	23	23	19	35	33	34	28	36	37	37	41	33	40	37	41	35	38	35	55	49	47	32	48	54	52	56	0	52	57	57	57	53	63	63	64	65	65	64	57	69	71	1	1	1	1	1	1	3	1	2	2	1	3	1	1	3	2	1	2	1	4	1	1	1	3	2	1	2	2	3	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	1	1	2	3	3	3	1	2	2	3	1	1	1	1	1	3	1	1	1	3	1	2	1	1	2	5	4	2	2
28000	-355.601893027936626	-353.484771687063642	-2.117121340872990	0.000100439545471	0.000012301477473	0.122476435109268	0.607715293030078	0	1	1	2	3	3	4	2	4	4	5	7	9	6	6	7	8	9	10	9	9	11	10	12	10	10	11	11	12	11	12	12	12	13	13	13	13	12	16	14	14	14	15	15	14	15	17	17	19	19	21	20	20	20	21	21	22	22	22	24	23	23	23	24	24	24	26	26	27	30	28	30	30	0	1	1	2	3	2	6	3	6	2	9	15	12	9	10	10	10	3	13	16	16	13	10	20	13	20	19	19	25	21	18	19	28	38	27	18	33	28	36	36	37	32	37	38	19	41	43	27	47	48	52	50	50	50	52	50	55	56	0	58	57	57	57	50	63	63	64	65	63	67	65	65	65	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	8	1	2	2	1	4	2	1	1	1	1	2	2	3	2	1	1	2	2	1	1	2	1	1	2	2	2	4	1	2	4	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	3	2	4	4
28500	-359.484266504585037	-357.556427396363574	-1.927839108221479	0.000102423360730	0.000015417274830	0.150524984926361	0.521511305300458	0	1	2	2	3	3	1	4	4	4	5	7	9	6	6	7	8	9	10	9	8	11	10	12	10	11	11	11	11	12	12	14	12	13	13	13	13	14	16	14	12	13	15	14	15	15	18	17	19	20	21	19	20	21	20	21	22	22	22	24	23	23	24	21	24	25	25	26	27	30	28	30	30	0	1	1	2	3	3	1	3	6	6	9	15	16	9	10	4	16	16	21	16	3	19	12	25	16	20	19	19	25	18	26	35	28	28	19	33	19	23	43	36	23	33	21	34	40	34	48	38	47	47	52	48	52	52	38	50	64	56	0	51	52	57	57	32	61	61	60	65	65	67	69	71	61	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	1	2	5	1	2	2	2	2	1	1	1	2	1	1	1	1	1	1	2	4	1	1	2	1	5	1	1	2	1	1	1	2	1	2	1	2	4	1	1	1	1	3	3	1	2	4	1	1	1	2	2	3	1	2	6
29000	-394.670146472823603	-392.764529934265454	-1.905616538558152	0.000091525679255	0.000014144691036	0.154543415042244	0.483236848005616	0	1	2	2	3	2	4	4	4	4	5	7	8	6	6	7	7	9	10	9	9	11	10	12	10	11	11	11	11	12	12	13	12	13	13	14	11	14	16	14	14	14	15	15	14	15	18	17	19	19	21	20	21	21	20	20	22	22	22	24	23	21	23	24	24	25	25	26	26	30	28	30	30	0	1	1	2	1	2	2	3	6	5	9	10	10	9	10	6	7	16	17	16	16	19	6	18	20	18	19	19	25	21	26	37	28	33	27	28	23	34	40	28	33	33	37	38	33	40	43	41	33	40	55	35	47	56	47	48	62	56	0	53	57	52	57	50	52	63	60	63	65	67	65	66	71	1	1	2	1	2	1	3	1	2	1	1	2	2	1	1	3	2	2	3	2	2	1	7	1	1	2	1	1	1	3	1	2	1	1	1	1	1	1	2	3	2	2	4	1	2	1	2	3	6	4	1	5	2	1	1	2	1	2	1	2	1	1	1	4	2	2	1	3	2	3	2	4	1
29500	-391.151249108859247	-389.096057130256440	-2.055191978602792	0.000084474115765	0.000011033054479	0.130608700417439	0.582090695178578	-2	1	1	2	2	2	4	1	3	4	5	7	9	6	6	7	8	8	9	9	9	8	10	12	9	11	11	11	11	12	12	14	12	13	13	13	13	14	15	14	14	14	15	15	15	14	17	17	19	20	21	20	21	20	21	19	22	22	21	24	23	23	24	24	25	25	25	23	26	30	27	30	29	0	1	1	2	2	1	6	1	2	2	9	15	17	11	2	15	10	10	15	18	18	12	22	20	18	18	19	22	25	21	26	27	28	27	23	23	33	23	36	36	37	33	37	38	40	28	32	32	47	48	32	32	52	32	48	48	52	50	0	53	57	54	55	53	68	68	51	57	56	67	69	71	66	1	2	2	1	1	2	2	2	2	1	2	1	1	1	3	1	3	3	2	1	1	1	2	2	1	2	2	2	2	2	1	2	1	1	2	2	1	3	2	1	1	1	2	1	1	2	2	2	2	2	6	3	1	5	3	2	1	1	1	2	1	2	1	2	2	2	3	1	3	3	1	3	3
30000	-424.376256620688309	-422.149316132679132	-2.226940488009195	0.000116084360180	0.000012764218449	0.109956400926274	0.438046896888318	0	1	2	2	3	2	4	1	4	4	5	7	8	6	6	6	8	8	10	7	9	11	10	12	10	10	9	11	12	12	11	14	12	13	13	13	12	13	16	14	14	14	13	15	15	15	17	17	19	20	20	20	21	21	20	18	22	22	21	24	23	23	24	24	25	25	26	26	27	30	28	28	29	0	1	1	2	8	2	3	1	6	5	9	9	15	11	10	10	16	16	27	16	18	27	12	20	18	20	15	19	25	16	26	28	28	19	27	12	19	23	36	22	36	37	37	34	40	30	19	28	30	46	27	35	52	35	32	23	52	52	0	53	57	55	57	51	57	63	54	63	63	64	68	57	69	1	1	2	1	2	1	1	1	2	1	1	3	2	1	2	2	2	2	1	1	1	2	2	2	2	3	2	1	2	5	1	3	1	2	1	2	1	2	3	2	1	1	1	1	1	2	5	4	6	5	7	3	1	7	5	7	2	1	1	2	1	1	2	2	3	1	5	2	2	3	2	5	1
30500	-459.521538945689713	-457.585637192454840	-1.935901753234883	0.000141743283662	0.000021135639523	0.149112105892084	0.364271638651986	-1	1	2	2	3	4	4	4	4	3	4	7	9	6	6	7	8	9	9	8	9	11	10	12	10	11	9	11	12	12	12	11	12	13	11	14	12	14	16	14	14	14	15	14	15	15	18	17	18	20	21	20	20	21	20	21	22	22	22	22	23	23	22	23	23	25	24	26	27	28	28	29	30	0	1	2	2	3	1	1	5	3	2	2	14	12	6	10	2	12	11	16	12	16	12	12	25	19	18	15	23	20	32	16	6	28	35	19	35	23	34	37	34	15	34	36	34	34	34	38	28	48	34	23	48	47	49	27	33	54	54	0	53	57	63	47	55	47	62	48	66	57	69	66	63	66	1	1	1	1	1	4	2	1	2	2	3	1	1	2	3	4	1	3	2	1	2	3	3	2	1	1	2	1	2	1	3	5	1	2	2	3	2	1	1	1	5	1	1	1	2	2	4	3	1	6	8	3	2	2	7	7	1	1	1	2	1	1	3	2	4	1	6	1	5	1	3	4	4
31000	-448.056650976073627	-445.862348461453223	-2.194302514620387	0.000161752006450	0.000018351082032	0.113451959175970	0.434215496133203	-1	1	2	2	3	4	4	4	3	4	4	7	9	6	6	7	7	8	9	9	8	11	9	12	10	11	11	10	9	11	12	14	12	13	13	14	13	14	16	13	14	14	15	15	15	15	16	16	19	18	21	20	21	21	21	21	22	22	22	21	23	23	24	23	25	25	25	26	27	29	28	30	29	0	1	2	2	3	3	3	5	2	2	9	10	17	11	10	10	6	2	3	18	16	12	16	21	29	29	19	12	18	20	26	28	12	27	22	16	27	34	41	27	22	27	37	34	27	42	43	34	48	32	27	50	52	50	47	27	53	49	0	49	56	55	62	52	55	55	64	63	61	67	63	68	63	1	1	1	1	1	2	2	1	2	2	1	2	1	2	2	3	3	4	5	1	1	2	1	3	1	1	2	2	1	1	1	4	3	1	1	4	1	1	2	1	2	2	2	1	2	1	1	3	3	3	8	2	1	2	2	5	1	1	1	1	2	2	1	2	3	3	1	2	4	2	4	2	2
31500	-421.116650122878980	-419.242071712808922	-1.874578410070040	0.000124604411221	0.000019996906902	0.160483137841860	0.586218814332964	0	1	2	2	3	3	4	4	4	4	5	7	8	6	6	7	6	9	7	9	8	11	10	12	9	11	11	9	12	11	12	14	12	13	13	14	13	13	16	14	14	14	15	15	15	15	18	17	19	20	21	18	18	21	21	21	22	22	22	24	21	23	23	24	25	25	23	26	27	30	28	29	30	0	1	1	2	3	4	3	3	6	3	9	10	9	11	10	1	10	13	17	6	12	19	19	20	16	20	19	19	30	18	25	22	15	19	23	37	33	27	36	38	37	33	37	38	41	41	23	32	48	32	48	41	32	47	53	49	55	61	0	56	34	57	61	51	63	61	51	65	65	60	69	71	65	1	1	2	1	1	1	1	1	1	1	1	2	4	1	2	2	2	1	1	2	1	2	2	2	1	2	4	2	1	2	2	2	2	3	1	1	1	2	2	1	1	1	1	1	1	1	5	2	2	3	4	2	4	1	2	1	1	1	1	3	5	1	2	2	2	2	2	1	2	3	1	1	2
32000	-351.700234749793992	-350.169638127504356	-1.530596622289638	0.000078619595148	0.000021622986238	0.275033039757424	0.565640214635604	-1	1	0	2	3	3	4	1	3	4	5	7	9	6	6	7	8	8	10	9	9	11	10	11	10	11	11	11	12	12	12	14	12	12	12	12	13	13	16	14	14	14	15	15	15	15	18	17	19	20	21	18	21	20	21	21	22	19	22	23	22	22	24	24	25	25	26	26	27	29	27	30	29	0	1	1	2	3	4	5	1	2	2	9	15	5	9	10	14	14	16	12	16	18	23	13	20	20	13	19	19	25	18	20	35	28	19	27	28	33	34	40	36	33	37	41	32	40	37	48	35	47	48	58	35	50	52	54	52	55	52	0	53	51	50	57	51	63	55	64	65	63	67	66	71	68	1	1	1	1	3	1	1	2	2	2	1	1	5	3	2	1	2	1	2	2	1	1	1	2	1	1	1	1	2	2	3	2	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	3	2	3	1	1	1	3	1	1	1	2	1	2	2	3	1	3	1	1	3	2	2	2	3
32500	-381.694741131538365	-379.810243555369254	-1.884497576169118	0.000082991796024	0.000013157630854	0.158541343657466	0.589888707987155	0	1	2	2	3	3	2	4	4	2	5	7	9	6	6	7	7	9	9	8	9	11	10	12	10	11	11	10	12	12	12	14	12	12	13	14	12	14	13	14	14	14	15	15	15	15	17	16	16	17	21	19	21	21	21	21	22	20	21	24	23	23	24	22	25	23	26	26	27	29	27	29	30	0	1	1	2	1	10	1	5	6	2	9	15	20	9	6	10	15	16	15	6	20	28	19	18	20	18	19	19	25	18	26	27	28	23	34	39	28	34	37	37	28	37	33	37	36	37	36	35	19	35	52	48	49	52	50	58	50	52	0	54	55	57	66	52	63	55	54	65	65	53	65	69	69	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	3	1	2	2	3	1	1	1	3	1	1	2	1	2	2	1	3	2	2	1	1	2	2	1	2	3	2	1	3	1	2	2	2	2	3	2	1	4	2	3	1	4	1	1	2	1	1	1	2	1	1	2	1	2	3	1	2	2
33000	-393.695812289816047	-391.818429218193614	-1.877383071622414	0.000104943399929	0.000016783577117	0.159929801478632	0.510292583019529	0	1	1	2	3	3	4	4	4	2	5	7	9	6	6	5	8	9	8	9	9	11	10	12	10	11	11	10	12	11	12	13	12	13	13	14	11	14	13	14	12	14	14	14	15	15	17	17	18	19	20	18	21	21	21	19	21	21	21	24	23	23	24	24	25	24	26	26	27	28	26	29	30	0	1	1	2	3	2	6	5	6	2	9	10	6	9	10	10	16	16	15	6	16	13	13	21	20	18	23	12	25	20	26	23	23	28	33	32	23	34	41	39	37	41	39	34	32	41	32	35	32	27	52	48	47	56	47	52	50	56	0	53	50	57	61	55	66	55	60	63	65	64	65	66	72	1	1	1	1	1	1	1	1	1	1	1	5	4	2	3	2	2	2	2	4	2	1	1	1	1	1	1	3	2	2	1	3	2	2	1	1	1	1	1	1	1	2	1	1	2	2	2	3	3	5	2	1	2	2	3	1	1	2	1	3	2	2	1	2	1	3	2	2	2	3	1	4	1
33500	-394.244235570047749	-391.010455937991253	-3.233779632056469	0.000083900220148	0.000004253911281	0.050702027641592	0.494686013456211	-1	1	2	2	3	4	2	3	4	4	5	7	9	6	6	7	8	9	9	9	9	9	10	12	10	11	11	11	12	12	12	13	12	13	13	14	13	14	16	13	14	14	15	14	14	15	16	17	19	19	20	18	20	21	20	19	21	22	22	23	22	23	24	24	25	25	26	26	27	30	28	29	30	0	1	2	2	2	2	2	7	2	2	9	6	3	9	10	10	10	16	12	16	16	12	13	16	18	18	13	23	25	20	26	19	28	28	23	40	28	34	36	23	27	19	41	40	40	33	28	34	38	34	48	35	50	48	35	32	52	51	0	53	48	57	57	60	63	62	64	65	65	56	68	69	72	1	2	1	1	2	2	1	1	2	2	1	2	5	2	1	1	2	2	2	2	1	2	1	3	1	2	2	1	1	1	1	3	1	2	3	1	2	1	2	3	2	3	1	1	1	1	2	4	4	3	2	4	1	3	3	4	2	1	1	3	2	1	2	1	1	2	2	1	2	6	1	2	1
34000	-367.878411098041056	-366.310265681962562	-1.568145416078469	0.000097660089855	0.000024880866559	0.254770055977342	0.651642902855472	0	1	2	2	3	3	4	4	4	4	5	5	7	6	6	7	8	9	8	9	9	10	9	12	10	11	11	11	12	11	12	14	12	13	13	14	13	14	16	13	14	14	14	15	15	15	18	17	19	19	21	20	21	20	19	21	22	20	22	24	23	23	23	24	25	25	26	26	27	30	26	30	29	0	1	1	2	3	2	3	5	6	6	9	10	10	11	12	6	10	17	15	16	17	19	13	20	16	20	23	19	25	18	26	34	22	33	28	40	33	34	36	28	40	40	37	34	40	41	40	32	48	32	22	27	50	48	47	50	55	55	0	57	57	56	51	53	57	63	64	65	68	64	63	69	68	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	1	1	2	1	2	1	1	1	2	2	1	1	1	2	2	1	2	2	2	3	5	4	2	2	1	2	3	1	1	2	1	2	2	3	2	2	1	1	1	3	2	1	1
34500	-410.708802821356585	-408.578822480425117	-2.129980340931490	0.000122649643033	0.000014827459526	0.120892806201865	0.546023166749743	0	1	2	2	3	4	3	4	3	4	5	7	9	6	6	6	7	9	10	9	9	11	10	11	10	10	11	11	12	12	12	14	12	13	12	12	13	14	15	14	14	14	15	15	15	15	18	17	18	20	19	19	21	21	21	21	22	22	22	24	23	23	23	23	24	25	26	26	26	28	28	30	30	0	1	1	2	3	7	1	5	3	2	6	15	2	9	10	2	10	16	16	16	16	23	15	20	21	10	19	15	25	4	26	34	28	19	27	26	30	27	40	34	37	33	41	38	40	41	23	28	35	35	47	34	49	48	52	48	53	32	0	53	57	55	57	55	58	63	64	65	63	64	68	71	66	1	1	2	1	1	1	2	1	1	2	1	1	6	3	2	3	2	2	1	1	2	1	1	2	1	5	1	2	2	6	1	1	1	3	1	2	1	2	1	1	1	1	1	1	1	1	4	3	3	5	1	5	2	2	2	2	1	7	1	1	1	2	1	2	2	2	2	2	1	3	2	2	5
35000	-417.514238775009062	-415.596678661344924	-1.917560113664133	0.000127096809802	0.000019364543445	0.152360578330101	0.512202827280836	0	1	2	2	3	3	4	4	4	4	5	7	8	6	6	7	6	9	10	8	8	10	10	12	10	10	11	11	11	10	11	14	12	13	13	13	12	12	16	14	14	14	14	14	14	15	18	17	19	19	21	20	18	21	21	21	22	22	22	24	21	23	24	23	23	25	26	26	27	30	28	30	30	0	1	1	2	3	2	3	5	3	1	6	15	2	6	6	17	9	6	13	16	16	15	15	21	20	20	19	19	16	16	18	35	28	22	38	38	28	23	36	38	37	13	33	23	36	36	35	32	46	44	48	27	33	53	53	32	54	51	0	64	32	57	57	56	55	63	60	63	66	67	65	66	71	1	1	2	1	1	2	2	1	2	3	1	1	6	2	3	1	2	4	2	1	1	3	3	3	2	1	1	1	3	3	2	1	1	3	1	1	1	2	2	2	2	5	1	4	1	1	4	2	4	4	2	5	4	2	3	3	1	1	1	1	5	1	2	2	2	1	1	2	2	3	2	3	2
35500	-445.156977228235291	-442.777355138780081	-2.379622089455209	0.000139696419558	0.000013365460451	0.095675039443630	0.425539597954820	-1	1	1	2	3	2	3	4	3	4	5	7	8	6	6	6	5	8	10	9	9	11	9	11	10	11	11	10	12	11	12	14	12	12	12	14	13	12	16	12	14	14	15	14	15	14	18	17	19	20	20	19	21	19	21	19	21	21	21	24	23	23	24	23	25	25	25	24	27	30	28	28	30	0	1	1	2	3	3	3	5	6	7	9	15	15	11	10	17	6	16	23	18	18	23	12	16	23	16	12	17	25	16	30	38	28	15	19	35	27	23	37	28	37	33	41	27	36	27	38	40	39	54	33	32	46	22	44	47	49	54	0	54	51	57	62	52	68	63	55	61	65	54	66	69	72	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	2	1	4	2	3	1	3	1	2	2	5	2	2	2	3	3	2	1	2	1	3	1	2	3	3	3	1	5	4	3	5	6	1	2	2	1	3	2	2	1	3	1	1	3	1	2	7	3	1	2
