step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55
31500	-331.453908951169126	-338.309396902128526	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.722622308050205	1	1	3	3	4	5	5	7	8	9	9	10	9	11	13	15	15	15	16	17	16	16	17	18	17	18	18	20	19	21	19	21	21	23	22	21	20	21	22	23	23	23	25	25	27	25	27	31	29	30	32	30	34	32	35	0	0	0	2	3	3	3	5	6	8	9	11	5	9	12	15	15	15	18	18	18	0	21	25	21	21	19	25	24	18	21	26	37	38	27	31	22	23	31	25	38	36	41	0	36	41	46	0	47	49	0	0	50	49	52	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	2	2	4	2	1	3	2	1	1	1	2	1	1	1	1	1	1	1	2	2	3
32000	-336.732185986951663	-343.587673937911063	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741287902501977	-1	2	2	3	4	3	5	7	7	8	9	10	8	11	13	14	13	15	17	18	18	18	18	18	17	19	18	20	19	21	19	20	21	21	21	23	20	22	24	21	23	22	24	22	25	25	27	31	30	28	32	32	32	34	36	0	0	0	2	3	3	3	5	6	8	9	9	8	12	12	12	12	15	18	25	25	0	25	17	18	25	19	21	25	21	21	24	37	31	27	40	7	34	34	26	38	34	34	0	40	43	46	0	50	47	0	0	50	50	52	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	3	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	7	1	2	1	1	1	2	1	3	1	1	1	1	1	1	1	2	3	2
32500	-328.661038221498245	-335.516526172457645	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669716852545276	1	2	2	4	5	3	5	7	8	8	9	9	8	11	14	12	13	16	17	16	17	17	17	18	17	18	19	19	18	20	19	20	21	23	20	22	19	23	24	23	24	20	25	25	26	26	28	29	31	30	31	33	35	34	35	0	0	0	2	3	3	3	5	6	8	7	9	8	6	17	12	16	15	18	17	18	0	18	25	18	25	19	21	21	31	21	26	37	25	18	30	1	42	34	36	34	23	34	0	40	43	46	0	50	47	0	0	49	50	52	1	1	1	1	2	1	2	1	2	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	6	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1
33000	-328.953945820063552	-335.809433771022952	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733012373302886	1	1	3	5	5	4	5	7	7	7	10	9	9	10	13	14	14	16	17	17	16	16	18	18	15	19	19	19	20	19	18	21	21	22	21	22	19	23	23	23	23	24	24	23	27	25	28	30	30	32	31	33	33	34	36	0	0	0	2	3	3	3	5	6	5	12	6	8	12	12	11	11	16	17	18	25	0	21	21	17	31	19	21	24	21	21	26	37	30	27	31	12	23	34	36	34	23	34	0	36	43	46	0	47	49	0	0	49	50	52	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	3	2	1	1	1	3	2	1	1	1	2	1	1	2	1	1	2	1	2
33500	-329.944781979400489	-336.800269930359889	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.790599403451905	1	2	2	4	4	5	5	8	7	8	9	9	10	11	12	14	15	16	18	17	18	18	17	18	15	18	18	19	19	19	19	20	21	22	22	22	19	22	24	24	22	23	24	23	27	24	27	30	30	31	31	32	34	35	35	0	0	0	2	3	3	3	5	6	9	9	7	10	9	12	15	16	25	18	15	25	0	25	23	15	23	18	21	24	25	25	26	37	23	27	28	22	31	38	36	23	21	41	0	40	41	46	0	47	47	0	0	47	50	52	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	1	1	1	3	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	2	1	1	2	1	1	1	2	2	1	1	3	2	2
34000	-337.180186576415281	-344.035674527374681	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596876125890042	1	1	2	4	5	5	5	6	7	8	10	9	9	10	14	13	15	17	17	17	17	17	18	17	16	18	19	19	20	19	19	20	20	22	19	23	19	23	25	24	23	23	25	21	26	25	28	30	29	32	31	32	33	34	34	0	0	0	2	3	3	3	5	6	8	9	6	5	12	12	12	12	17	17	15	25	0	21	17	15	15	19	21	31	25	25	30	37	23	15	31	1	23	38	25	23	21	41	0	36	41	46	0	47	49	0	0	49	53	52	1	1	1	2	2	1	1	1	1	1	1	2	2	1	3	2	3	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	7	2	1	4	4	3	1	1	1	1	2	1	1	2	1	1	2	1	1
34500	-328.258829766750011	-335.114317717709412	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683368795224343	1	1	2	4	4	4	5	6	8	8	9	9	7	11	13	14	15	15	17	17	17	17	18	17	15	18	18	20	19	19	19	20	21	22	20	22	20	21	25	22	22	20	24	24	23	26	28	31	30	32	30	32	34	34	35	0	0	0	2	3	3	3	7	6	8	9	6	8	12	12	14	16	16	18	18	25	0	25	18	15	25	19	21	24	25	21	26	37	23	27	21	1	30	34	31	23	30	34	0	40	43	46	0	46	49	0	0	49	49	52	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	2	7	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	2	2	1
35000	-327.559224264986199	-334.414712215945599	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674577496476533	-1	2	1	4	3	4	6	7	7	8	9	10	9	11	11	14	13	16	16	18	17	18	17	18	15	19	18	19	19	20	19	21	21	22	21	21	19	22	25	24	24	22	25	24	26	26	28	30	30	31	32	33	34	35	34	0	0	0	2	3	3	3	5	6	5	9	9	8	12	12	15	15	25	25	18	25	0	25	21	17	25	19	25	24	25	21	31	37	23	27	30	1	23	40	36	34	21	41	0	26	43	46	0	47	47	0	0	50	50	52	1	1	1	1	1	2	2	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	2	2	1	8	2	1	2	1	2	1	1	2	1	2	1	1	2	1	1	2	2	1
35500	-354.534553570401101	-361.390041521360502	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.777549473848008	1	1	3	3	4	5	5	6	7	9	9	10	9	10	13	15	14	16	17	17	17	18	18	17	17	18	19	18	18	21	20	20	21	22	21	19	20	23	25	22	24	23	25	24	25	24	27	30	30	31	30	32	35	34	35	0	0	0	2	3	3	3	5	6	8	9	11	8	11	12	15	15	17	16	12	15	0	25	16	16	25	19	25	16	31	26	18	37	31	27	21	21	23	38	36	34	34	38	0	30	38	46	0	47	49	0	0	50	49	52	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2
36000	-316.041466342094168	-322.896954293053568	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711324325131503	0	2	3	4	4	5	5	6	7	8	8	9	9	10	13	13	14	15	17	17	17	17	18	17	16	18	18	19	19	19	19	20	21	22	21	22	20	20	24	24	24	23	25	25	26	26	27	30	29	32	31	32	35	34	36	0	0	0	2	3	3	3	5	6	8	9	9	5	9	14	12	11	17	18	18	25	0	25	25	17	25	19	25	24	25	21	26	37	38	27	31	10	23	42	36	34	30	41	0	30	43	46	0	47	49	0	0	49	50	52	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	8	1	1	1	1	2	1	1	3	1	1	1	1	2	1	1	3	1	2
36500	-349.443245814746263	-356.298733765705663	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611788627187387	1	1	3	5	4	5	5	7	7	8	7	9	9	10	11	15	14	16	17	18	17	18	18	18	16	18	18	20	20	20	20	20	21	23	21	21	20	21	24	22	22	21	24	24	26	25	27	30	30	31	32	32	35	34	36	0	0	0	2	3	3	3	5	6	8	6	11	10	9	12	15	15	15	15	17	18	0	18	21	17	18	19	25	18	21	21	21	37	38	27	28	1	29	30	19	30	18	41	0	32	43	46	0	46	47	0	0	49	50	52	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	2	3	2	1	1	1	1	1	1	1	2	2	2	2	2	1	1	2	1	8	1	2	2	1	2	1	1	4	1	1	1	2	1	1	1	3	2	2
37000	-360.204758509954218	-367.060246460913618	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663373997103967	0	1	2	4	4	5	4	7	7	9	8	10	10	11	13	15	11	17	17	18	17	18	16	18	14	19	18	19	18	21	18	21	21	22	21	22	20	19	24	23	22	23	26	24	27	24	26	31	30	31	31	32	33	34	36	0	0	0	2	3	3	3	5	6	8	9	11	10	12	17	17	9	25	25	25	25	0	25	25	9	21	25	29	25	24	19	31	37	31	27	26	1	23	34	36	38	38	34	0	40	34	46	0	47	49	0	0	43	53	52	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	2	3	1	1	1	2	1	1	1	1	2	2	1	10	3	1	1	2	2	2	1	2	1	2	1	2	1	1	1	3	1	2
37500	-331.297083141917199	-338.152571092876599	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698030961912210	1	0	1	4	4	3	5	7	5	8	7	9	8	11	11	15	14	16	17	18	17	17	18	17	16	18	19	20	19	20	18	20	21	23	21	23	20	20	24	22	23	23	24	25	25	25	27	31	29	31	31	33	33	33	36	0	0	0	2	3	3	3	5	6	5	9	9	5	12	12	12	12	16	25	18	25	0	21	25	17	25	19	16	24	25	25	25	37	23	27	40	1	23	38	30	38	30	41	0	40	41	46	0	46	47	0	0	50	49	52	1	1	1	2	1	1	2	1	1	2	2	1	3	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	8	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	1	2	1
38000	-382.059257583901456	-388.914745534860856	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.504328947775336	0	1	2	3	4	5	5	7	7	8	6	10	9	9	13	12	14	17	16	17	17	18	17	17	15	19	18	19	19	21	20	20	21	21	20	23	20	23	25	23	23	23	24	24	25	25	28	30	30	31	31	33	35	35	34	0	0	0	2	3	3	3	5	3	5	6	14	8	9	12	6	16	15	17	16	16	0	25	25	16	21	19	18	25	31	28	18	37	23	19	20	3	34	23	26	34	34	38	0	40	41	46	0	43	49	0	0	47	47	52	1	1	1	1	1	2	2	1	3	3	1	1	1	1	2	4	1	2	1	2	3	1	1	1	3	1	1	1	2	1	1	2	1	2	2	2	7	2	3	2	1	1	1	1	1	2	1	1	3	1	1	1	3	3	1
38500	-321.677714256069862	-328.533202207029262	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609942198179715	0	1	3	5	4	5	4	7	8	8	10	10	10	10	12	14	14	16	15	18	17	18	18	17	18	19	19	19	19	20	17	20	21	22	22	22	19	21	25	24	23	24	26	25	26	26	28	30	30	32	32	32	34	34	35	0	0	0	2	3	3	3	5	6	5	9	9	10	9	12	12	15	17	16	18	18	0	17	18	21	21	19	21	24	25	16	25	37	23	27	30	1	23	38	34	34	23	42	0	36	42	43	0	47	49	0	0	49	50	52	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	2	1	2	8	1	2	1	1	4	1	1	2	1	1	1	1	2	1	1	2	1	2
39000	-344.322688770488469	-351.178176721447869	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711837582498605	0	1	2	3	4	4	6	6	7	9	9	10	9	10	11	14	14	16	17	18	15	18	17	18	18	19	18	20	20	19	17	21	21	19	21	22	19	23	24	23	23	23	26	23	24	25	28	30	31	30	31	33	35	35	36	0	0	0	2	3	3	3	5	6	8	9	9	8	11	12	12	15	21	18	18	17	0	16	21	31	16	19	25	24	31	21	26	37	23	27	28	1	34	34	25	34	34	41	0	36	41	46	0	43	47	0	0	50	49	52	1	1	1	1	1	2	2	1	1	2	1	2	2	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	8	2	2	3	1	2	2	1	1	2	2	1	2	1	1	1	2	3	1
39500	-350.297717153345388	-357.153205104304789	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635320718415052	0	2	2	4	4	5	5	6	7	8	10	8	9	10	12	14	13	16	17	16	15	18	17	17	17	18	18	19	19	20	20	20	21	23	21	21	19	22	24	22	23	22	26	24	25	26	28	30	30	32	32	33	35	34	36	0	0	0	2	3	3	3	5	3	8	12	6	9	12	12	12	12	16	16	16	17	0	17	17	21	21	25	26	24	23	21	26	37	21	27	21	9	26	36	30	38	30	41	0	28	34	46	0	47	49	0	0	49	49	52	1	1	1	2	1	2	2	1	3	1	1	1	1	1	2	3	3	1	2	1	1	1	2	2	2	2	1	1	1	1	2	1	1	5	2	3	6	2	2	1	1	1	1	1	3	1	2	1	1	2	1	1	3	2	2
40000	-357.617277602254262	-364.472765553213662	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631065213019326	0	2	2	5	5	4	6	7	7	8	9	10	9	11	10	14	14	16	17	18	16	18	17	15	17	17	18	19	20	20	19	20	21	22	21	21	20	22	24	24	24	24	24	24	27	26	28	30	29	32	32	32	33	33	36	0	0	0	2	3	3	3	5	3	8	5	9	10	11	11	15	15	16	16	17	24	0	21	15	21	24	21	25	21	21	24	26	37	31	19	30	1	23	34	28	34	34	38	0	36	38	46	0	46	49	0	0	49	49	52	1	1	1	2	2	1	2	1	3	1	2	1	1	1	1	2	2	1	1	1	1	1	1	3	1	1	1	2	2	2	3	2	1	1	1	1	8	3	1	3	1	1	1	1	2	2	1	1	2	1	1	1	2	2	1
40500	-325.326808738297984	-332.182296689257385	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611366519853479	0	1	2	4	4	4	6	8	8	9	9	9	10	11	12	13	15	15	17	17	16	17	17	17	17	19	19	19	19	20	19	20	20	21	22	23	19	22	23	23	23	23	25	23	27	26	27	30	30	32	31	32	34	35	35	0	0	0	2	3	3	3	5	6	5	9	9	5	13	12	12	12	16	18	17	15	0	21	21	21	25	19	25	24	25	25	31	37	23	27	30	1	34	34	28	34	38	41	0	40	41	46	0	47	49	0	0	50	49	52	1	1	1	1	1	1	2	2	2	2	1	1	3	1	3	1	3	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	8	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1
41000	-336.606245983154054	-343.461733934113454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576876587592039	0	1	3	4	4	4	5	7	7	6	9	9	10	10	11	14	15	16	17	17	16	17	17	17	18	18	18	19	19	19	17	19	21	21	20	21	20	22	24	24	23	24	25	25	26	26	28	31	31	32	32	32	34	34	35	0	0	0	2	3	3	3	5	10	5	9	9	10	12	12	12	15	16	18	18	15	0	21	18	21	17	19	25	24	17	21	26	37	23	19	30	1	30	38	36	38	30	34	0	40	43	46	0	46	47	0	0	50	49	52	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	3	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	9	1	1	2	1	3	2	1	1	1	1	1	2	2	1	1	1	2	2
41500	-338.555398808698158	-345.410886759657558	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643322645953690	1	1	2	4	4	4	5	7	7	9	10	9	10	10	13	14	14	16	17	16	17	18	17	18	18	18	19	19	20	20	19	20	21	22	21	20	20	21	25	23	23	23	23	24	27	24	27	29	30	31	32	32	34	34	33	0	0	0	2	3	3	3	5	6	8	9	9	5	12	12	14	15	15	18	16	18	0	18	20	21	21	19	25	24	21	21	26	37	18	16	21	1	30	34	36	34	30	34	0	40	43	46	0	46	47	0	0	50	50	52	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	3	1	8	1	2	2	1	1	1	1	4	1	2	1	3	2	1	1	2	2	1
42000	-349.075174204455209	-355.930662155414609	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593218812507411	1	1	2	5	4	4	5	6	7	9	9	8	9	10	10	14	13	16	15	17	16	17	18	17	17	18	19	20	17	20	18	20	21	22	21	21	20	20	24	23	23	24	24	24	26	25	27	30	31	31	32	32	34	34	35	0	0	0	2	3	3	3	3	6	5	9	9	8	12	12	11	15	17	17	16	17	0	18	18	16	18	19	31	21	18	25	26	37	23	27	28	10	23	34	23	38	38	34	0	36	34	46	0	46	46	0	0	49	47	52	1	1	1	2	1	1	2	2	1	3	2	1	2	1	2	3	2	2	1	1	2	1	1	1	1	1	3	1	1	2	1	1	1	2	2	1	3	1	1	2	1	2	1	1	2	2	2	1	3	2	1	1	2	3	1
42500	-339.815282302083233	-346.670770253042633	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658952060475396	1	0	2	3	5	3	5	8	7	7	9	7	9	9	12	14	14	17	17	17	16	18	18	18	17	18	19	20	19	21	19	19	21	21	21	21	19	22	25	24	23	23	24	24	26	25	28	30	30	32	31	33	34	35	34	0	0	0	2	3	3	3	5	7	5	6	6	8	12	11	11	15	21	21	15	17	0	25	21	16	21	19	19	24	32	25	21	37	23	19	25	1	34	34	36	38	34	38	0	40	43	46	0	47	49	0	0	49	49	52	1	1	1	1	2	1	2	2	1	1	3	2	1	1	2	2	2	1	1	2	2	1	1	2	2	1	1	1	1	1	1	2	1	2	2	2	8	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1
43000	-326.200915534968601	-333.056403485928001	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690487295030816	0	1	3	3	5	5	5	7	8	8	9	9	10	10	13	14	15	15	17	17	16	17	17	17	18	17	19	20	18	20	18	20	20	21	21	22	19	22	25	24	24	22	26	23	26	26	27	31	31	31	31	32	33	33	33	0	0	0	2	3	3	3	5	6	5	9	9	8	12	12	12	15	16	18	15	18	0	21	21	21	21	19	21	24	21	21	26	37	23	27	28	1	23	38	36	38	30	34	0	40	41	46	0	46	47	0	0	47	50	52	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	3	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	10	2	2	1	2	1	2	1	2	1	1	1	2	2	1	1	3	1	1
43500	-331.189540465631694	-338.045028416591094	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679897025345541	1	2	3	4	4	5	6	7	7	8	9	9	8	10	13	12	14	15	16	16	17	17	18	16	14	18	18	19	19	19	17	20	21	22	21	21	19	22	24	22	23	23	25	25	27	26	27	30	29	31	30	32	34	35	36	0	0	0	2	3	3	3	5	6	8	9	3	8	12	12	12	12	25	16	17	18	0	21	25	15	31	17	31	24	21	25	26	37	23	27	15	1	23	38	26	34	38	41	0	40	43	46	0	46	49	0	0	49	53	52	1	1	1	1	1	1	1	2	1	1	1	3	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	4	9	2	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2
44000	-295.651801989236674	-302.507289940196074	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.770310988832862	0	1	2	5	5	4	5	8	8	6	9	10	10	10	14	12	14	15	16	17	17	17	18	17	16	19	18	19	19	21	19	20	20	22	21	22	19	21	24	24	23	23	24	24	26	26	27	29	29	31	31	32	33	35	35	0	0	0	2	3	3	3	10	6	5	9	7	8	9	16	14	16	16	18	18	18	0	25	25	18	21	19	25	24	28	21	26	37	23	27	38	22	23	38	36	38	23	41	0	40	43	46	0	47	49	0	0	50	53	52	1	1	1	2	2	1	1	1	2	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2
44500	-345.761659550068316	-352.617147501027716	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659960776462982	-1	1	3	4	5	4	6	6	8	8	9	8	9	10	13	13	14	15	18	16	17	17	17	18	15	18	17	19	19	20	17	19	21	22	21	21	19	21	24	23	22	23	25	23	25	26	27	31	30	31	32	33	33	34	35	0	0	0	2	3	3	3	5	6	8	9	6	10	9	12	12	15	15	27	18	25	0	25	17	17	31	18	31	31	31	25	15	37	23	27	24	12	23	34	36	38	23	41	0	24	43	46	0	47	47	0	0	50	49	52	1	1	1	1	1	1	2	1	2	1	1	3	1	1	4	3	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	3	1	2	2	1	5	2	2	1	1	4	2	1	3	1	1	1	2	2	1	1	1	1	1
45000	-337.418360808571833	-344.273848759531234	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.792442286000085	-1	1	3	3	5	4	5	7	7	9	10	10	9	11	12	14	15	15	17	17	16	16	17	16	18	18	18	20	19	21	19	20	21	21	21	23	19	21	25	23	23	23	25	24	25	25	27	31	29	32	29	33	34	34	34	0	0	0	2	3	3	3	5	6	8	6	9	8	12	12	15	15	16	21	18	18	0	21	17	21	21	18	31	24	31	21	26	37	25	27	30	1	23	41	38	38	38	34	0	36	38	43	0	47	47	0	0	49	50	52	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	9	2	1	2	1	1	2	1	1	3	2	1	2	2	1	1	2	1	1
45500	-336.335727548881664	-343.191215499841064	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.744025394096945	0	1	2	4	4	5	3	7	7	8	9	9	9	10	13	14	15	15	17	17	18	16	18	17	17	18	19	19	20	19	16	21	20	21	21	20	19	22	24	24	23	23	24	23	26	25	28	30	31	30	31	32	35	35	36	0	0	0	2	3	7	3	5	6	8	6	6	8	11	12	14	15	16	18	18	31	0	31	31	31	31	19	21	24	18	15	30	37	23	27	26	10	34	38	36	34	38	41	0	26	43	46	0	50	47	0	0	50	50	52	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	5	1	1	2	1	1	1	1	4	1	2	1	1	1	1	1	2	2	2
46000	-325.984237029541760	-332.839724980501160	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696076542067475	1	1	3	4	4	5	5	7	7	9	9	9	9	10	12	15	14	16	17	17	16	17	18	17	17	18	18	19	20	20	19	21	21	22	21	22	20	22	23	23	23	24	24	23	25	26	27	29	31	30	31	31	34	34	33	0	0	0	2	3	3	5	5	6	7	9	9	8	9	12	12	15	17	18	16	17	0	21	21	21	25	19	21	31	25	25	26	37	23	27	18	1	23	34	30	34	38	41	0	36	43	46	0	50	47	0	0	50	50	52	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	3	9	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	2	1
46500	-329.515301961533396	-336.370789912492796	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668484611748146	0	1	2	4	4	5	4	7	7	8	8	9	10	10	13	15	14	15	17	17	16	17	17	16	18	19	18	19	19	20	19	20	20	21	20	22	19	22	22	21	23	24	24	25	25	26	28	30	29	32	30	32	34	34	33	0	0	0	2	3	3	3	5	6	8	6	11	8	12	12	12	12	15	17	16	17	0	18	15	21	25	19	21	24	25	25	25	37	23	27	40	1	31	34	29	34	39	38	0	36	43	46	0	46	47	0	0	50	49	52	1	1	1	2	2	2	1	2	1	1	2	1	2	1	3	3	2	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	8	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	3	1
47000	-352.998383777530648	-359.853871728490049	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679004595093538	-2	1	1	4	4	4	5	6	7	8	9	10	10	10	13	14	14	16	17	18	16	16	15	17	17	18	19	19	19	19	19	20	21	21	21	23	19	20	22	24	23	24	25	24	26	25	27	29	30	31	31	32	35	33	33	0	0	0	2	3	3	3	6	6	5	9	11	10	11	12	11	15	16	15	15	23	0	15	21	21	21	19	21	24	25	21	18	37	38	27	32	6	30	31	36	30	34	41	0	36	41	46	0	43	49	0	0	50	49	52	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	7	1	2	1	2	2	2	1	1	1	1	1	2	1	1	1	2	1	1
47500	-331.561456891906801	-338.416944842866201	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679385101407810	1	1	3	4	4	4	5	6	7	9	10	9	8	10	13	15	13	14	18	16	17	18	18	18	17	19	19	20	20	21	18	21	21	20	20	22	20	22	24	23	24	21	26	24	26	24	27	30	29	31	32	32	34	34	34	0	0	0	2	3	3	3	5	6	8	9	9	8	9	12	15	12	15	17	17	18	0	21	25	18	21	19	31	24	21	25	26	37	23	19	28	1	23	34	36	38	25	39	0	30	38	46	0	47	49	0	0	49	49	52	1	1	1	2	1	1	2	1	2	1	2	2	1	2	1	1	2	1	3	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	9	2	2	1	1	2	1	1	2	1	2	1	1	1	1	1	3	2	1
