step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66
12000	-340.929800236003530	-349.980643616454870	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982101518161003	2	6	8	10	10	15	15	30	24	25	39	41	35	59	60	55	64	75	70	62	68	63	69	71	82	72	86	78	82	83	75	87	78	81	78	87	82	76	85	84	82	89	93	93	90	83	89	101	82	90	89	90	98	88	97	86	92	92	95	92	95	84	100	98	100	97	0	1	1	2	3	3	4	10	7	7	9	13	8	16	16	12	16	26	20	15	20	16	14	17	38	17	35	21	18	38	20	29	19	17	23	37	18	17	33	28	31	39	47	32	34	28	49	56	26	56	28	62	50	62	44	38	32	37	44	49	60	37	57	51	60	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-333.494896567742046	-342.545739948193386	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993401644619047	1	3	5	10	13	12	19	31	26	37	38	47	40	54	60	61	60	70	78	70	66	67	65	67	85	71	84	74	78	76	91	85	75	64	78	74	82	82	93	85	79	89	90	88	92	87	87	95	86	89	88	91	95	82	96	93	88	95	96	103	94	100	98	94	102	91	0	1	1	1	4	1	4	7	6	8	8	13	8	10	14	12	14	23	23	23	16	16	15	16	37	16	41	21	26	21	54	36	21	17	18	21	35	28	46	30	18	40	49	54	43	54	27	51	41	19	54	49	27	19	44	49	26	43	52	47	38	66	42	32	61	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-339.840645663575344	-348.891489044026684	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999147379599638	0	3	4	14	9	15	19	32	24	35	39	42	36	57	52	63	64	73	77	70	72	71	61	66	79	72	80	78	75	85	91	72	84	77	66	78	81	87	93	84	81	82	90	86	93	87	86	99	87	90	83	86	95	86	92	89	90	97	96	99	97	98	96	93	98	92	0	1	1	3	1	5	4	7	7	8	8	10	8	15	11	14	23	24	32	17	35	16	12	23	20	35	26	18	14	27	54	24	27	20	16	32	18	41	44	28	29	34	51	19	38	28	21	66	34	46	21	33	41	28	52	25	36	25	44	50	31	49	46	47	34	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-351.650890423707381	-360.701733804158721	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981964547426094	-3	6	8	14	15	7	17	25	29	29	37	48	44	48	57	53	66	77	77	68	65	67	69	70	72	71	77	73	81	77	90	79	82	84	77	81	85	84	87	83	77	90	81	88	84	77	94	92	88	89	80	90	94	87	97	87	92	90	100	90	99	100	100	96	95	88	0	1	2	3	3	2	6	7	4	8	10	13	11	13	12	14	15	17	26	15	15	21	21	21	20	21	17	17	19	21	43	24	41	43	20	41	32	33	27	25	20	34	32	18	18	20	60	49	40	37	35	43	38	34	58	27	34	46	29	32	53	58	53	39	48	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-348.475024994316584	-357.525868374767924	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993640705786049	-2	4	7	14	11	15	12	27	21	34	40	47	38	52	57	61	67	75	76	69	66	67	68	69	87	70	81	82	78	85	89	80	76	81	79	76	76	76	93	87	85	88	79	87	86	88	92	95	81	76	79	90	90	89	91	92	84	97	91	102	97	89	93	96	97	84	0	1	1	3	3	2	3	4	7	8	10	11	10	11	12	15	16	23	22	21	16	15	14	15	51	22	33	43	33	33	41	29	26	51	19	24	15	21	41	18	32	57	19	57	36	25	25	59	22	23	33	32	30	41	32	42	35	52	46	54	47	27	45	56	54	38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-336.805408634488685	-345.856252014940026	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991653061525939	-3	8	2	14	7	15	8	35	29	32	37	47	43	57	59	61	68	76	76	65	70	66	63	73	88	72	86	80	79	85	74	83	78	76	77	83	79	87	90	77	84	90	85	91	88	81	92	95	87	84	88	90	94	85	95	92	94	90	98	91	88	89	102	98	98	92	0	3	1	7	3	7	3	10	6	9	9	13	8	12	14	14	22	20	17	14	15	23	15	23	43	22	37	21	34	37	16	40	21	26	24	40	40	50	43	24	28	27	19	50	37	33	46	19	30	33	46	43	51	37	52	50	46	38	42	27	46	43	53	58	58	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-340.316942554005664	-349.367785934457004	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999130741824101	-2	4	9	12	5	15	19	33	29	40	22	46	42	53	56	61	66	70	73	68	66	69	68	74	85	69	78	78	82	82	88	80	78	79	82	88	85	80	86	78	76	86	88	90	87	83	85	89	82	89	87	85	96	82	93	88	90	93	99	82	100	100	99	86	91	91	0	1	5	2	1	5	4	11	11	9	6	13	8	13	10	15	16	16	20	21	16	15	16	17	34	16	19	24	19	20	35	41	21	22	27	38	54	24	33	16	18	27	46	32	33	28	27	52	19	37	32	27	60	24	43	25	30	49	55	28	60	58	30	54	35	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-358.549945237990016	-367.600788618441356	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995871270647714	0	7	5	15	11	18	9	21	29	42	36	49	27	54	58	58	65	77	69	62	72	65	64	73	81	65	76	78	70	83	88	82	77	78	82	88	86	72	88	86	83	77	94	75	95	77	92	93	89	89	87	89	95	89	90	85	94	98	98	103	93	96	97	95	94	96	0	3	1	3	1	4	3	1	4	11	9	11	8	10	14	14	16	29	15	16	26	15	16	19	27	16	29	14	26	18	34	19	21	29	22	44	28	22	24	35	34	21	39	21	52	26	54	50	34	56	42	30	52	38	24	28	28	45	47	45	35	47	48	55	54	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-341.041541693955992	-350.092385074407332	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989178571442112	-2	5	8	16	16	12	16	32	28	40	36	46	41	49	57	59	65	57	76	66	72	64	70	71	83	71	74	79	79	79	79	72	83	81	79	81	86	77	89	83	81	84	87	89	87	83	93	95	84	89	90	92	97	77	94	85	92	97	97	98	93	94	88	97	103	98	0	1	1	2	6	2	6	4	7	11	8	13	8	10	12	18	14	14	23	18	17	14	22	20	32	20	23	21	24	23	32	22	35	27	21	31	31	32	33	19	17	35	41	25	54	31	63	46	54	33	49	63	47	27	44	34	45	39	46	56	51	43	29	47	44	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-341.685815824051815	-350.736659204503155	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984561458510536	-1	7	7	12	11	16	18	23	26	39	36	51	43	54	55	61	52	75	78	62	69	68	68	60	80	67	79	78	81	75	82	84	82	74	80	90	81	86	88	85	78	84	92	92	77	85	83	94	88	90	77	87	95	89	93	94	86	96	95	97	96	91	100	87	98	98	0	1	1	2	3	5	4	6	7	9	8	13	10	12	12	15	13	22	22	12	20	12	15	14	30	15	34	23	28	23	18	35	27	26	22	18	30	21	45	19	30	25	40	32	22	45	30	29	47	49	21	51	43	35	31	32	31	50	44	50	44	37	36	19	36	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-349.161890421618125	-358.212733802069465	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996125142077302	0	5	4	10	4	15	8	25	26	38	34	44	41	50	60	60	56	73	68	69	61	73	66	75	86	70	84	73	80	78	78	82	81	84	78	81	85	86	93	80	83	91	94	89	91	86	86	96	90	94	84	88	92	82	90	92	89	99	82	97	96	84	98	94	97	93	0	1	1	2	1	4	5	7	6	11	9	13	11	11	14	17	14	26	16	16	17	20	15	26	32	17	35	20	24	16	28	30	18	29	28	22	30	35	47	22	24	59	36	41	34	29	29	38	54	51	30	59	34	28	29	46	23	47	21	52	45	24	57	57	52	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-347.092248888410779	-356.143092268862119	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967677015182332	-7	6	9	11	14	17	21	29	17	39	36	45	31	55	58	61	68	74	78	64	68	68	70	69	84	68	83	80	81	84	82	84	84	70	75	88	83	77	90	75	79	83	93	83	89	82	89	102	86	89	89	84	100	82	95	92	89	98	94	98	91	98	93	93	99	93	0	1	2	1	3	3	2	7	3	13	8	13	6	12	14	15	14	34	24	14	16	15	22	20	46	20	19	35	24	24	23	26	40	16	24	40	41	34	42	21	21	38	49	19	29	22	37	32	54	52	46	31	63	18	45	49	44	47	52	66	46	45	45	32	39	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-336.323292865707970	-345.374136246159310	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.952713567240802	-2	6	4	14	15	13	17	33	27	38	42	47	39	53	58	53	68	75	77	64	72	69	64	72	79	70	80	80	77	83	87	80	81	83	74	84	77	82	94	83	78	89	93	89	92	87	93	98	89	89	80	86	93	88	88	93	92	92	94	99	88	97	99	89	100	99	0	1	1	2	2	3	4	5	6	8	8	11	9	11	11	12	15	22	23	12	23	23	10	23	35	23	29	24	26	19	18	18	18	41	17	32	22	21	49	41	22	38	27	36	54	32	31	59	32	36	35	41	55	40	51	40	49	50	33	57	29	43	52	52	44	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-338.609621827993067	-347.660465208444407	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979053952037737	-4	5	7	17	14	10	18	27	28	32	36	50	41	45	57	58	63	74	72	67	65	70	67	75	83	73	73	67	81	83	91	82	82	78	78	91	78	80	91	86	82	87	86	88	90	74	93	95	86	87	86	81	100	84	91	91	88	96	102	96	97	95	98	93	95	97	0	1	1	6	2	2	2	7	4	9	10	14	8	13	11	12	16	21	20	16	15	28	17	21	24	21	28	15	46	52	44	26	18	27	24	25	19	22	25	32	46	32	52	33	51	20	33	40	52	29	34	26	63	34	38	43	41	51	55	42	39	42	64	57	25	25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-356.733243447109828	-365.784086827561168	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994925153544843	-9	8	5	12	9	14	14	25	32	40	37	45	35	59	54	57	61	75	74	69	70	64	67	75	84	69	82	78	74	85	89	83	81	82	78	78	88	89	87	85	84	88	82	94	91	88	86	99	81	88	84	78	91	88	96	91	89	92	96	90	83	92	91	97	102	91	0	3	1	3	3	5	5	7	8	13	13	13	8	15	13	11	16	26	17	15	22	16	16	22	36	17	24	18	20	29	32	24	29	35	17	20	32	29	29	21	28	52	19	34	61	25	49	27	23	52	28	21	27	43	46	47	25	39	38	42	18	34	61	37	38	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-351.143637977231890	-360.194481357683230	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998914842093500	-1	4	8	8	11	14	16	33	23	37	29	51	40	57	52	63	62	70	77	68	73	67	62	72	88	67	78	77	75	84	89	82	76	73	76	89	86	81	82	82	80	86	90	90	85	85	87	100	92	88	81	86	94	88	81	94	90	97	100	98	88	96	99	92	92	96	0	1	2	1	2	2	2	11	7	8	9	8	10	15	8	14	15	26	29	17	23	17	14	22	51	23	18	24	16	51	41	24	21	26	18	46	17	18	27	18	29	19	39	46	28	41	38	43	33	52	29	27	42	24	26	46	46	50	66	43	52	55	43	33	51	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-325.563143406743848	-334.613986787195188	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993005732741569	-1	4	8	14	11	14	16	30	23	34	37	49	43	58	58	61	48	76	75	59	66	68	69	69	82	72	82	80	80	83	85	81	73	80	75	86	81	85	85	81	82	88	91	88	89	81	85	101	91	83	86	87	94	87	88	93	93	89	93	100	101	87	99	95	99	96	0	1	2	2	3	5	3	9	7	8	10	13	11	12	17	15	10	24	24	12	16	21	21	21	24	24	33	26	33	35	28	18	22	35	23	50	19	29	40	23	18	30	46	30	37	33	46	52	39	18	28	28	58	37	24	58	62	39	51	45	64	46	64	54	58	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-344.158957450441051	-353.209800830892391	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990530972651571	1	6	10	13	12	13	20	35	21	25	31	43	44	53	57	61	57	70	77	62	65	70	64	70	81	69	81	77	72	83	83	81	83	78	74	85	76	83	88	82	83	88	90	88	85	85	91	91	87	93	86	88	94	86	91	89	92	83	101	104	104	94	93	92	94	98	0	1	1	2	1	1	6	11	6	3	10	8	11	13	14	15	14	16	35	14	14	23	20	23	29	21	35	22	24	28	34	26	26	24	22	32	29	37	35	28	35	27	25	31	25	32	45	31	45	42	37	30	39	32	56	41	31	34	53	66	33	39	34	56	54	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-337.042832302061584	-346.093675682512924	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976328199065300	1	5	8	16	10	15	19	31	26	37	35	42	41	53	56	55	63	72	76	71	66	69	70	74	87	72	86	78	76	81	87	84	75	83	79	79	83	82	90	76	84	84	92	90	88	87	85	101	84	87	80	88	93	88	92	94	92	96	95	97	95	95	97	95	99	99	0	1	2	5	2	3	5	9	7	11	9	11	11	10	14	14	16	23	26	21	17	17	14	21	40	17	35	19	23	26	30	35	26	33	18	21	51	40	25	17	26	18	47	42	30	49	36	59	19	29	18	19	55	37	50	46	31	55	28	34	28	54	43	39	55	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-353.258356152396743	-362.309199532848083	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990094676677923	-1	3	10	14	6	17	18	26	25	32	30	44	41	51	61	59	62	66	67	64	67	69	69	73	87	66	79	76	77	84	86	81	81	77	75	90	80	79	88	80	84	86	89	86	93	80	89	97	84	77	86	91	93	80	92	87	93	94	95	97	102	95	98	96	95	96	0	1	2	1	1	3	3	7	7	8	8	9	10	13	12	12	12	17	20	16	13	17	26	22	54	14	23	19	35	29	40	50	34	18	23	56	19	20	37	18	50	54	42	40	39	24	38	53	32	23	37	39	32	34	42	50	41	29	39	55	65	37	31	33	52	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-341.013725338340919	-350.064568718792259	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.969267097301991	1	8	7	11	10	18	11	31	25	40	37	46	39	60	57	63	69	65	76	70	62	62	67	74	85	70	84	82	75	84	88	84	80	77	83	90	79	79	95	73	85	84	76	88	90	75	90	99	81	89	82	90	98	88	90	91	91	92	99	103	103	94	96	96	99	93	0	1	1	3	3	2	3	9	7	8	9	13	8	12	12	15	22	15	24	23	14	15	18	18	35	22	23	24	26	24	30	19	17	20	40	25	40	24	52	21	49	34	17	41	41	18	27	41	19	27	43	30	56	28	30	27	32	28	55	39	50	52	56	50	47	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-329.880932985049299	-338.931776365500639	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992760366869660	1	8	4	9	13	8	17	32	29	41	37	49	46	57	55	60	65	74	77	71	72	71	64	76	86	72	85	81	80	78	79	85	82	78	77	86	83	82	85	87	85	82	91	88	93	85	88	98	90	88	89	90	90	82	93	93	93	96	93	100	99	95	96	96	103	93	0	1	1	3	2	3	5	7	5	11	9	10	11	13	13	15	16	20	18	17	15	23	14	23	34	17	28	26	22	26	22	24	35	21	22	35	34	22	29	21	38	24	42	32	50	30	39	25	27	37	46	37	27	18	38	53	47	52	32	25	59	33	50	57	43	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-343.085117359803917	-352.135960740255257	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987425236232641	-1	6	7	9	13	15	15	24	28	34	32	46	37	54	41	59	63	74	77	67	67	62	69	70	88	72	87	81	75	81	89	77	79	81	77	80	84	79	89	83	86	79	91	85	78	89	88	95	91	80	88	84	93	90	94	84	90	94	101	99	101	97	102	91	98	94	0	1	1	2	2	3	4	6	8	7	8	15	2	12	13	12	16	21	24	22	17	14	17	17	29	20	35	32	23	38	52	24	29	35	23	29	29	18	44	45	50	26	27	26	26	30	34	54	50	29	50	24	40	35	51	50	28	51	48	51	65	55	58	46	53	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-336.714282154775560	-345.765125535226900	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997206864491866	-3	9	5	16	14	14	19	30	26	37	33	41	43	57	53	59	67	73	73	69	65	65	68	63	84	71	76	82	81	76	87	73	75	82	79	79	84	79	92	75	82	85	91	90	92	87	91	98	86	94	90	87	94	90	92	94	94	97	101	104	95	99	95	93	101	94	0	3	1	2	1	2	5	7	4	8	9	10	12	13	13	13	14	22	20	16	16	16	14	14	35	17	20	30	35	20	34	24	24	23	33	20	29	19	34	16	27	18	28	35	44	41	42	50	33	31	25	34	47	49	35	36	47	55	53	58	44	53	25	51	54	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-352.411522256038666	-361.462365636490006	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990804412448867	0	10	5	15	14	14	9	26	19	38	43	48	38	48	51	51	56	76	78	63	69	65	69	74	87	71	76	73	80	83	88	77	73	79	79	84	84	86	88	89	85	89	91	84	84	78	89	96	90	87	80	83	98	84	89	92	79	93	98	98	97	93	101	97	91	78	0	1	1	3	2	7	1	9	5	8	13	13	8	11	10	10	16	33	33	16	20	16	20	22	51	20	23	21	32	57	19	21	21	24	33	24	19	44	44	35	27	35	35	57	33	27	54	38	51	37	46	57	62	35	44	49	26	39	38	56	43	25	56	55	36	23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-333.228415646768724	-342.279259027220064	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993560130625594	-2	7	5	16	10	18	13	29	25	38	37	45	43	48	59	62	57	72	79	71	66	64	68	72	80	71	82	78	80	81	87	81	74	77	80	79	87	79	84	87	81	88	89	88	82	80	82	99	90	88	86	88	93	87	93	94	90	95	93	100	89	93	91	96	86	98	0	3	1	7	2	5	3	9	6	8	8	11	11	13	17	13	12	16	24	21	15	15	16	21	23	23	33	26	24	21	25	33	26	23	18	33	41	24	35	34	20	35	45	19	18	18	24	56	32	25	35	38	57	19	40	40	45	43	39	58	34	65	44	49	32	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-334.387551875239012	-343.438395255690352	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986853002562510	-1	7	4	14	13	16	18	33	26	37	30	46	39	54	57	59	62	74	78	63	70	64	69	71	81	74	82	81	76	85	86	85	84	78	78	89	83	84	76	84	83	88	87	94	89	75	90	98	91	89	90	91	94	88	94	97	93	95	86	99	97	93	90	90	90	91	0	1	1	2	3	2	5	11	4	9	9	8	8	12	14	14	15	22	20	16	22	15	22	17	23	21	35	29	23	18	29	19	34	22	24	27	29	46	22	25	19	38	34	45	30	17	25	44	30	31	30	36	47	40	63	63	37	38	34	62	42	54	59	23	40	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
