step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81
16000	-427.152641033803150	-436.203484414254490	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998421698489810	11	8	15	16	30	20	20	17	21	28	26	18	41	28	26	30	33	21	34	29	30	32	32	31	46	41	34	34	36	28	23	35	24	37	40	43	36	42	48	38	48	33	38	30	41	42	44	40	49	48	31	39	45	37	40	50	42	38	43	46	45	48	47	41	47	50	36	46	45	50	45	50	46	50	53	48	61	56	57	69	68	2	0	1	1	30	3	3	1	3	7	12	3	67	18	8	33	11	8	14	8	18	20	9	15	55	37	1	5	23	31	7	12	7	16	40	52	23	52	52	32	61	31	11	31	22	37	26	51	52	61	15	51	35	22	43	57	52	51	19	42	35	52	36	5	43	67	51	43	54	25	52	41	51	38	70	19	65	76	38	77	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-434.318210059668047	-443.369053440119387	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984192655844315	12	7	13	16	24	25	23	15	20	25	27	23	40	19	19	21	33	14	33	28	38	24	29	27	48	38	29	37	34	31	19	41	43	31	33	46	36	40	47	41	38	38	30	34	39	33	37	40	44	46	42	35	38	38	32	50	46	41	40	49	46	35	52	47	52	52	46	39	51	52	51	49	51	43	50	49	62	53	62	70	74	2	0	2	3	15	16	18	3	18	15	4	1	23	4	2	4	12	2	22	16	19	15	5	4	40	29	7	44	43	20	3	19	42	11	4	74	12	11	28	37	27	34	16	9	47	10	17	22	68	38	17	24	46	11	22	40	62	44	41	26	44	27	25	37	74	60	26	37	51	36	33	48	13	58	64	33	75	45	57	77	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-414.760697204833150	-423.811540585284490	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992109806076623	8	5	15	20	30	23	22	20	16	21	29	27	42	28	23	30	33	30	31	31	27	24	34	28	41	35	25	36	35	32	38	37	39	34	39	35	38	40	43	31	44	37	24	29	34	41	38	36	45	48	39	38	41	37	46	49	46	42	38	57	40	37	58	44	50	45	34	33	51	51	49	51	52	47	43	45	63	58	55	73	67	2	0	1	9	4	8	8	3	1	3	6	22	32	22	3	4	4	7	6	14	15	4	18	3	23	21	4	18	40	11	20	5	23	21	68	24	68	26	48	43	35	16	1	7	40	26	20	20	62	20	23	40	45	19	33	33	61	23	68	59	29	17	65	42	57	38	12	14	74	74	39	41	55	31	26	46	60	49	57	77	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-432.700054946867510	-441.750898327318851	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977954933878010	9	4	15	18	25	24	16	17	25	27	29	23	41	26	26	32	33	24	35	23	36	30	32	33	42	39	31	38	31	35	37	30	41	33	45	39	43	31	51	40	44	34	40	34	41	41	32	39	51	47	40	40	45	34	45	44	36	48	25	53	40	41	54	36	48	49	48	42	49	48	54	51	45	46	53	53	56	49	65	63	60	2	0	1	1	8	8	1	1	7	20	15	3	11	18	1	10	10	4	20	4	5	12	14	11	5	5	59	32	20	12	59	12	15	14	25	38	52	20	26	21	16	6	30	16	29	34	10	16	45	45	7	54	32	9	40	17	22	40	4	50	30	30	27	15	25	48	37	23	54	62	13	34	45	61	50	50	25	51	72	77	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-415.036507481198953	-424.087350861650293	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.963599972972181	8	6	14	16	23	13	19	19	15	24	24	22	40	29	25	30	33	26	35	25	31	28	32	29	46	39	28	40	25	27	37	21	38	36	45	36	41	40	43	38	40	33	37	30	41	43	36	41	48	40	39	41	41	37	45	42	43	44	42	46	46	49	54	44	51	53	44	47	45	45	47	53	51	51	50	51	67	57	64	58	58	2	0	2	1	8	2	6	6	2	4	9	8	36	20	8	12	5	7	14	32	15	20	20	32	47	24	10	19	8	11	18	4	17	17	48	14	23	19	34	22	34	29	16	20	17	17	29	21	36	17	23	17	54	24	13	31	18	40	47	47	33	35	71	16	71	55	37	41	30	41	45	76	67	35	45	60	80	57	66	72	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-414.048814152668285	-423.099657533119625	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.956248781301073	10	6	14	17	31	20	11	20	24	26	25	21	35	26	28	31	32	27	33	30	35	26	34	34	45	38	25	35	28	30	39	35	36	36	42	46	38	38	43	41	46	36	36	31	35	25	39	36	43	41	40	43	40	31	45	46	46	43	41	53	40	49	58	43	44	52	43	46	51	46	44	45	52	43	53	49	60	54	62	67	69	2	0	2	2	14	3	2	7	12	6	3	3	30	8	12	22	22	46	29	27	5	12	11	20	5	24	3	8	10	6	23	30	18	15	17	49	5	44	45	34	31	54	30	46	10	8	44	19	29	17	28	61	24	12	13	32	40	24	43	25	43	50	65	34	31	71	37	11	42	31	26	59	49	37	36	64	78	35	35	75	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-419.033250620636068	-428.084094001087408	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999940658534304	11	5	15	17	29	14	26	18	24	25	29	21	42	22	23	34	36	32	34	32	36	18	32	35	47	37	33	37	34	30	33	33	30	38	33	41	43	38	51	42	47	37	34	41	39	40	40	44	39	45	37	41	42	38	47	42	46	42	41	54	46	50	53	47	47	39	48	44	50	50	48	46	46	52	52	44	61	53	52	62	69	2	0	2	6	15	2	12	6	4	12	22	3	20	22	1	33	23	8	15	9	30	6	9	18	37	19	15	12	33	9	33	5	7	31	5	24	45	21	58	7	43	16	20	51	17	30	35	16	32	49	16	23	31	43	30	43	66	31	16	38	17	54	59	66	47	32	28	21	38	26	48	42	38	59	56	21	39	48	55	57	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-432.994601218002799	-442.045444598454139	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989069696652084	10	8	16	13	32	19	21	13	24	29	27	19	38	28	26	31	37	31	26	29	28	32	34	34	48	29	31	29	33	31	38	39	38	34	41	41	39	39	52	37	48	28	38	36	40	42	45	46	42	35	41	33	42	40	43	36	47	47	42	50	40	46	54	44	43	50	37	41	52	47	49	40	42	45	51	51	67	53	51	54	63	2	0	1	2	15	2	2	1	8	7	6	1	20	7	6	15	52	19	4	7	6	2	19	14	55	19	21	19	11	7	23	14	30	18	5	31	52	52	47	29	47	7	23	52	26	23	43	53	32	30	50	18	44	42	67	15	50	67	45	33	50	10	58	50	10	37	20	40	55	13	48	34	54	24	45	35	81	64	49	58	25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-421.377918381103029	-430.428761761554370	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996468475290463	10	1	9	18	28	22	19	14	24	26	27	26	37	24	22	29	36	27	36	31	31	33	32	32	42	37	29	36	25	28	35	35	40	29	38	42	33	37	47	39	47	39	32	38	38	33	43	43	40	41	36	40	36	35	44	45	43	34	33	56	35	45	56	42	49	46	42	43	50	53	47	42	51	54	51	47	57	52	59	64	68	2	0	2	3	14	3	1	3	8	8	6	7	30	7	4	18	58	6	11	29	10	30	9	34	45	37	6	46	7	29	18	22	27	7	17	54	34	17	25	17	26	58	18	37	16	9	17	52	27	45	11	26	23	30	52	17	52	29	21	69	34	72	56	5	64	50	32	58	55	64	28	53	39	73	56	47	75	71	56	68	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-410.304985965230969	-419.355829345682309	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999549485122376	10	2	14	19	26	21	21	17	21	25	24	22	34	15	26	33	38	31	38	28	32	28	33	31	42	29	34	38	28	34	28	37	37	38	37	45	42	40	50	42	50	37	35	36	44	34	38	44	46	42	37	43	41	33	40	37	42	45	40	53	43	49	58	45	50	50	47	39	50	47	50	48	44	50	54	50	52	48	61	70	70	2	0	1	1	7	1	14	14	4	9	9	4	26	1	9	29	10	3	24	12	20	11	20	4	17	6	15	21	7	31	9	21	23	30	31	59	23	16	53	34	57	26	22	10	35	18	16	34	17	32	29	42	30	31	35	23	30	28	20	78	19	56	45	17	16	61	38	27	61	42	32	16	56	52	53	64	67	55	76	75	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-407.595930575586237	-416.646773956037578	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997607088841307	12	-6	16	17	30	16	24	8	20	27	28	25	34	24	22	31	35	25	28	26	31	30	31	36	51	38	29	33	34	25	41	41	34	36	37	45	32	38	46	40	49	39	33	40	41	41	37	40	49	47	36	37	44	40	45	46	43	45	43	53	41	50	55	38	49	50	44	38	48	50	55	51	47	49	44	52	68	56	60	75	73	8	0	8	1	18	8	3	2	6	12	9	3	21	4	3	18	22	3	3	9	7	18	14	23	58	27	6	12	16	4	37	28	14	21	5	35	20	20	46	35	58	21	27	43	13	51	10	29	43	26	22	13	34	22	34	26	64	19	34	58	11	39	75	27	34	48	32	43	55	45	72	73	35	58	35	73	67	62	71	77	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-416.382768988845328	-425.433612369296668	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985956898804505	9	3	18	18	29	22	24	12	20	17	24	19	41	14	24	36	33	29	28	30	26	21	31	34	47	35	32	35	35	33	40	38	41	34	32	34	39	37	47	36	44	41	36	38	45	33	33	42	48	46	31	41	38	34	47	45	36	41	35	48	39	49	56	45	49	52	44	43	53	45	54	48	47	50	43	51	61	48	61	72	68	2	0	14	8	22	4	10	2	14	8	12	8	40	1	4	20	6	12	8	15	14	10	11	15	31	19	19	20	6	7	35	27	32	19	7	23	34	18	13	35	17	47	15	27	33	5	11	46	16	68	7	57	20	30	40	37	22	29	15	16	27	45	52	48	29	72	34	53	60	52	55	48	48	50	28	45	63	67	71	77	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-414.957547223206461	-424.008390603657801	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990636542362690	9	4	10	18	21	17	22	8	21	26	18	24	36	25	25	31	36	26	36	31	33	31	33	29	40	29	27	37	27	32	36	37	34	35	43	42	44	38	47	36	48	33	33	37	40	39	41	42	46	50	40	39	43	36	46	46	36	34	44	58	47	44	50	48	50	51	43	46	43	32	54	46	50	53	45	39	63	57	62	73	67	2	0	2	3	4	1	1	2	4	7	3	3	43	6	11	18	42	6	18	7	27	5	12	18	57	5	5	26	7	5	15	42	10	26	31	70	44	5	67	15	76	26	27	21	54	13	57	32	19	67	19	23	16	12	38	52	12	27	34	75	37	28	28	40	37	56	58	23	52	12	56	57	28	48	21	42	60	65	71	81	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-427.259447841608846	-436.310291222060187	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985172735232652	7	5	13	12	23	16	19	15	21	18	30	26	41	24	25	31	36	30	36	31	36	34	33	21	44	28	30	38	25	28	39	38	33	31	39	40	39	26	44	40	43	40	29	32	35	36	37	45	49	51	41	35	38	34	41	45	32	43	40	47	43	45	53	35	48	53	44	40	53	54	50	47	50	49	50	54	66	50	60	58	74	2	0	1	1	6	4	8	3	6	4	7	10	52	4	24	5	30	38	43	12	20	16	9	4	23	24	5	44	10	15	47	57	30	29	57	11	45	4	11	22	47	54	12	14	11	11	18	68	58	68	53	34	44	11	28	13	5	47	18	39	19	47	67	14	17	40	59	20	56	41	57	55	60	48	42	13	66	17	60	73	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-421.621537954970790	-430.672381335422131	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994587043265700	10	4	13	16	24	22	14	15	19	30	30	20	34	23	24	25	35	30	34	32	34	29	36	30	44	37	29	30	31	33	38	40	42	35	38	41	41	39	46	37	47	40	39	35	34	34	36	41	51	39	37	43	45	38	39	44	37	43	39	49	46	39	44	42	35	49	47	44	48	52	53	44	51	48	44	55	60	53	59	72	59	2	0	1	2	4	9	1	1	1	7	5	7	12	7	9	12	24	16	18	28	20	15	18	15	48	22	16	15	22	15	29	17	13	27	21	26	13	5	26	30	43	28	30	22	5	22	11	51	37	44	46	35	32	11	22	18	6	18	23	56	42	34	50	59	16	48	45	42	64	63	33	38	41	37	38	25	51	72	78	60	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-414.355666804108466	-423.406510184559806	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999931217922344	10	6	16	18	23	22	23	14	21	25	23	25	40	24	26	33	37	26	33	29	30	28	36	27	47	40	33	32	33	30	39	36	38	37	42	45	42	39	52	42	42	38	40	41	34	43	43	42	49	52	37	36	42	39	47	43	43	42	39	47	46	43	54	43	50	40	44	33	49	49	47	50	52	42	49	43	64	52	58	71	63	2	0	1	2	9	1	3	2	2	4	8	4	45	2	14	21	24	4	18	11	7	12	15	14	62	20	22	10	14	5	15	19	21	24	68	54	23	28	71	14	52	22	33	34	22	26	23	20	61	41	28	15	52	27	16	10	54	51	28	31	38	52	75	19	16	27	26	15	56	46	34	57	57	17	46	33	41	67	72	77	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-431.060306977529706	-440.111150357981046	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977523180334893	11	3	19	15	30	21	22	18	25	30	22	25	38	31	27	33	33	25	35	30	34	26	32	30	43	42	33	40	26	34	30	35	35	34	44	41	38	33	45	43	50	31	34	37	45	39	43	43	44	42	37	41	28	36	41	46	34	43	40	51	41	46	51	48	45	47	40	42	50	46	42	40	45	52	51	47	66	48	55	72	70	2	0	2	1	29	4	8	1	7	12	8	7	23	7	3	7	5	11	23	18	7	8	15	9	46	16	12	27	3	31	22	42	29	18	34	21	15	24	51	51	19	12	18	5	67	17	24	54	30	52	29	13	4	31	43	26	31	13	21	56	30	68	17	72	17	40	31	30	38	54	57	38	37	70	64	38	78	50	76	77	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-425.884704298406632	-434.935547678857972	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997999817567954	9	5	9	16	26	15	18	20	23	25	18	26	41	13	23	33	36	30	35	29	34	30	30	34	41	33	30	35	33	33	28	33	42	29	41	38	40	40	34	40	46	42	38	39	38	33	43	41	49	47	28	40	47	38	44	48	33	42	43	47	46	47	52	41	46	52	43	43	37	52	57	47	49	53	49	49	58	54	61	51	67	2	0	2	14	7	3	3	1	1	8	4	7	57	1	4	10	34	7	9	4	31	15	7	10	5	51	9	34	20	5	4	23	30	11	32	29	29	46	51	19	42	54	26	19	32	8	29	34	59	42	9	29	55	16	21	46	5	57	23	24	45	40	53	23	48	50	29	28	23	61	63	43	60	73	55	48	78	67	80	69	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-410.758973274656285	-419.809816655107625	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984738556942316	11	8	14	16	31	23	23	18	20	16	27	25	37	24	25	32	35	16	32	23	31	31	27	37	44	38	25	35	31	33	40	41	41	36	41	37	42	37	40	41	45	36	37	40	43	34	38	42	45	47	35	40	38	40	44	41	45	44	38	53	48	47	47	41	50	51	48	33	48	48	44	50	46	53	50	53	65	56	49	76	69	2	0	2	2	15	3	8	2	2	3	9	8	16	1	18	20	29	2	15	18	7	12	8	21	16	22	6	16	23	23	23	36	47	12	36	51	17	23	16	26	28	11	19	38	31	11	22	43	47	59	12	68	46	5	43	38	52	31	16	67	42	59	64	26	58	41	31	7	33	33	33	49	31	62	49	73	75	63	40	77	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-418.389022638487745	-427.439866018939085	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995623834334832	9	4	11	18	32	19	21	17	25	24	30	19	29	25	24	31	36	32	27	27	34	28	34	24	43	36	28	33	28	31	38	35	38	37	39	45	30	36	40	33	48	39	37	32	42	37	45	36	50	42	34	43	39	36	43	48	38	47	43	50	42	38	53	49	38	47	43	45	50	45	45	51	40	53	51	48	68	51	64	66	72	2	0	2	1	24	8	8	2	3	6	14	3	14	6	8	15	14	24	15	12	7	24	27	12	17	15	15	20	7	14	20	7	23	51	40	11	8	28	22	9	59	32	24	20	54	51	34	13	61	42	29	54	27	27	62	50	28	31	17	53	5	54	70	36	11	50	51	28	47	23	38	66	13	52	70	55	79	68	64	79	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-419.671075968770765	-428.721919349222105	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993827709082899	8	6	12	16	23	18	20	14	26	22	26	24	37	21	27	27	33	31	31	25	28	29	36	31	48	39	26	37	33	30	38	35	42	29	44	43	36	33	36	37	45	35	34	30	43	37	36	41	49	49	28	42	45	37	46	47	41	43	33	57	43	48	53	42	42	51	46	40	49	39	51	43	51	48	53	48	54	56	63	67	66	2	0	1	2	6	3	4	1	6	8	6	7	29	3	10	4	44	5	34	14	12	12	22	21	45	24	10	38	4	7	15	4	54	16	40	57	16	11	19	24	43	27	14	4	34	16	34	70	45	36	20	39	65	18	48	26	17	32	9	69	23	70	56	32	47	58	37	18	41	19	35	30	58	70	50	29	25	33	73	79	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-420.351590823988602	-429.402434204439942	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978766593163626	12	8	12	18	30	23	16	18	25	26	28	22	29	21	27	31	33	33	34	30	35	27	31	32	45	37	29	39	22	26	33	36	43	30	43	37	34	40	44	40	45	41	38	38	38	44	31	38	41	42	40	42	38	33	45	41	45	43	36	55	48	44	49	37	50	50	46	38	42	51	52	47	47	51	51	47	70	48	63	64	68	2	0	2	7	30	8	2	2	8	12	12	1	22	1	8	11	15	9	13	30	11	4	11	9	45	16	29	31	7	29	10	34	19	29	21	15	47	19	59	53	26	36	54	12	15	31	22	37	31	64	19	54	23	8	43	23	36	26	54	61	19	36	16	17	53	51	52	19	53	38	39	42	40	44	72	35	63	52	66	60	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
