step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103
49500	-560.762414289158073	-567.617902240117473	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676699846517272	0	1	0	2	3	4	3	2	4	5	5	7	8	11	9	9	13	12	12	11	11	11	14	16	13	14	13	17	15	16	15	17	15	17	17	17	19	19	19	19	20	19	21	20	20	23	23	22	24	24	23	25	25	25	26	25	25	24	26	26	25	29	26	26	27	27	28	29	29	30	31	31	30	29	31	34	35	33	31	34	33	33	34	34	36	36	35	37	35	36	34	34	37	36	38	36	37	39	36	36	36	37	42	0	1	0	1	8	4	4	2	4	5	4	11	11	15	12	13	12	16	14	15	15	13	18	31	22	18	21	33	26	26	18	18	23	26	31	31	32	30	28	35	35	26	28	40	40	30	28	45	44	42	29	39	0	0	50	51	48	40	49	47	43	51	56	0	47	52	58	64	64	51	74	69	64	66	64	70	84	72	68	69	74	74	75	72	68	78	79	87	82	76	75	64	99	82	96	80	89	81	84	84	78	92	102	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	2	1	1	2	2	1	2	2	4	2	1	1	1	1	2	2	1	2	2	3	1	1	2	1	3	2	2	3	2	1	2	1	2	2	1	1	1	2	2	2	2	2	4	2	2	1	1	1	2	4	1	1	1	1	1	2	1	1	2	2	2
50000	-635.144076413870948	-641.999564364830348	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571523200086085	0	1	2	1	3	4	4	2	6	5	6	8	9	10	11	11	9	12	12	11	12	12	13	15	13	14	10	17	16	17	17	16	18	17	16	18	19	20	20	18	21	19	19	20	21	23	23	22	24	24	23	24	23	25	26	25	24	25	27	26	25	26	27	27	27	28	28	30	29	29	30	31	29	31	31	33	34	32	32	35	33	33	35	35	34	37	35	36	35	35	35	33	37	36	35	37	38	38	37	37	38	39	41	0	1	0	1	8	4	4	2	4	5	4	11	9	7	9	13	11	14	12	11	27	11	18	18	27	18	12	32	23	26	26	18	32	24	24	31	15	33	32	35	35	26	28	40	40	28	28	45	44	26	33	51	0	0	38	39	48	44	49	32	52	39	39	0	33	61	49	64	64	60	66	68	64	66	64	70	72	72	73	78	71	74	75	72	75	84	79	87	82	76	79	64	72	82	64	95	89	89	80	95	72	86	101	1	1	1	1	1	2	1	1	4	1	2	2	2	4	3	1	2	1	2	2	1	4	1	2	1	1	1	1	1	2	1	1	2	1	1	1	3	1	2	1	2	3	1	1	1	3	4	1	2	4	3	1	1	1	2	4	1	2	2	5	1	2	2	1	7	1	2	2	1	1	2	1	2	2	2	2	1	1	1	2	2	1	2	2	1	2	2	1	1	1	2	3	3	1	4	1	1	3	1	1	4	1	2
50500	-574.834932743302716	-581.690420694262116	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654371790642639	0	1	0	1	3	5	4	2	6	6	6	5	7	10	10	10	12	11	13	11	13	11	13	15	13	14	12	16	15	17	16	17	16	17	18	17	18	19	20	19	20	18	21	20	20	22	23	23	23	24	23	24	23	23	27	26	24	25	27	25	26	28	26	26	27	29	28	29	29	30	30	31	30	31	32	34	34	33	32	33	33	33	34	35	35	36	34	36	36	35	34	34	37	38	37	37	38	38	37	36	39	38	40	0	1	0	1	8	4	4	2	7	8	12	7	12	12	13	12	16	15	22	12	27	14	18	26	27	16	16	26	23	28	26	26	26	24	31	31	28	30	34	35	26	26	28	40	40	38	28	45	44	46	33	46	0	0	50	47	45	40	44	46	51	63	47	0	51	61	59	64	64	60	51	69	64	71	64	70	72	72	68	68	74	74	69	80	91	84	79	91	82	76	68	73	78	81	85	75	89	89	92	77	72	92	101	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	3	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	2	4	2	2	1	5	1	1	1	2	2	2	4	4	1	1	1	1	1	2	1	1	2	2	2	2	1	2	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	2	3	2	2	1	2	1	1	1	1	3	2	1
51000	-585.608201580745344	-592.463689531704745	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622376567954669	-1	1	0	3	3	4	3	2	6	4	6	7	8	10	10	10	12	11	13	11	12	11	13	14	14	14	14	15	16	15	16	17	17	17	17	18	18	18	20	21	21	17	21	20	21	23	24	23	24	25	23	25	23	24	27	25	24	25	27	26	26	27	27	26	28	28	29	30	29	27	30	30	32	32	29	33	35	33	30	33	33	34	34	35	36	37	36	36	33	35	36	35	38	38	37	36	37	37	35	36	38	36	41	0	1	0	1	8	4	2	2	4	8	4	11	11	12	11	13	15	11	20	12	22	14	18	18	21	18	21	26	24	18	24	28	28	24	24	31	18	26	28	26	35	26	34	35	35	38	37	45	44	26	33	39	0	0	46	34	45	44	40	39	52	56	56	0	70	61	59	64	64	60	66	69	75	71	64	70	78	72	75	69	74	74	68	72	68	84	79	79	74	76	83	75	102	82	80	73	89	89	78	78	102	99	101	1	1	1	2	1	1	1	1	2	2	2	1	1	2	2	1	1	3	2	1	1	1	1	2	1	3	1	1	2	2	1	1	1	2	2	1	3	1	2	3	2	2	2	1	2	2	3	1	2	4	3	3	1	1	2	3	2	2	3	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	2	1	2	1	2	2	2	3	1	3	3	1	1	1	2	1	3	3	2	2	2	1	2	1	1	2
51500	-585.855596967984980	-592.711084918944380	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600493743701554	0	1	0	2	3	5	3	2	6	5	4	7	9	8	10	9	12	11	13	12	12	10	12	15	13	14	14	15	16	16	16	17	16	15	17	17	19	17	19	19	20	20	19	20	21	23	24	23	23	24	24	24	25	24	26	26	24	27	27	25	25	29	26	27	26	28	29	29	29	29	31	30	31	32	31	34	34	32	33	33	34	34	35	35	35	36	36	36	35	36	35	34	36	37	37	36	38	38	34	35	39	39	41	0	1	0	1	8	4	4	2	11	8	4	7	12	6	13	11	15	13	13	15	12	14	18	18	17	18	25	18	23	26	26	28	18	18	31	31	28	29	32	35	35	38	29	35	40	42	32	45	40	38	43	29	0	0	46	39	41	49	44	43	51	63	32	0	60	52	59	64	64	65	66	69	64	71	64	65	78	72	68	64	74	74	73	72	64	85	79	80	74	76	79	80	78	82	96	80	89	89	72	78	99	84	102	1	1	1	1	1	2	1	1	1	2	2	2	1	3	1	1	1	1	3	1	2	1	1	2	1	1	1	2	3	2	1	1	2	2	1	1	2	1	1	1	2	2	2	2	1	2	3	1	2	2	3	3	1	1	2	3	2	2	3	2	1	1	3	1	1	2	1	2	1	2	2	1	2	1	2	4	1	2	2	2	1	1	2	2	4	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	1
52000	-575.034138864055876	-581.889626815015276	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588499146705450	0	2	1	2	3	3	3	5	4	5	4	7	8	9	10	10	13	11	12	10	13	11	13	15	14	13	13	15	16	16	16	16	18	17	17	18	18	19	19	20	20	19	20	19	19	23	22	24	24	24	23	24	23	23	27	25	25	26	26	26	25	29	26	27	27	28	30	29	29	30	30	31	31	32	31	34	34	33	33	34	34	34	33	35	35	37	36	36	35	36	34	35	36	37	37	35	37	38	36	36	38	40	41	0	1	0	1	2	4	4	5	4	5	4	11	11	12	13	13	20	14	20	13	14	15	18	16	12	18	14	18	23	26	26	28	32	29	31	31	29	24	23	45	35	24	33	35	35	42	32	35	40	38	33	51	0	0	46	47	45	44	40	39	52	56	24	0	47	61	59	64	64	47	66	68	64	71	68	65	72	72	75	73	74	74	68	72	64	93	91	91	82	76	79	69	72	82	92	79	89	89	72	78	93	100	102	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	2	1	1	2	3	1	3	2	2	2	2	1	1	1	1	1	1	2	3	1	2	2	1	1	2	2	2	3	2	2	3	1	1	1	2	1	4	3	3	3	1	2	4	1	3	1	3	2	1	4	1	1	2	1	2	3	2	1	2	2	2	1	2	2	4	1	1	1	1	1	1	3	2	2	1	1	2	2	2	2	1	2	1
52500	-569.768644475828751	-576.624132426788151	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652439848088919	0	1	2	2	3	3	3	5	5	6	5	7	8	9	10	10	12	11	12	12	12	11	13	15	13	14	13	15	15	16	16	16	17	18	17	18	18	19	18	21	19	19	20	20	20	23	23	22	24	21	23	24	24	23	26	25	24	25	28	23	25	28	26	27	27	28	29	29	30	29	30	30	31	31	31	34	34	32	31	35	33	34	34	34	32	36	35	36	36	36	34	34	37	37	38	36	37	38	36	36	38	39	40	0	1	0	1	2	4	4	5	7	8	1	7	12	12	12	13	22	11	12	13	22	15	18	23	21	16	21	23	23	26	26	28	28	26	31	31	28	30	28	35	35	30	32	41	41	50	32	45	44	38	37	47	0	0	50	51	40	41	49	28	39	56	56	0	47	52	58	64	64	65	66	68	64	66	64	65	78	72	68	85	74	74	73	78	64	78	79	87	82	76	79	68	72	82	80	75	89	89	78	84	86	101	78	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	3	2	1	1	2	1	1	1	2	2	1	2	1	3	1	1	1	3	1	1	2	2	3	4	1	1	1	2	2	2	2	1	1	1	1	2	1	2	2	1	1	2	2	1	1	2	2	2	1	2	1	1	1	2	2	3	2	2	2	1	1	2	1	1	1	4
53000	-608.022037803636294	-614.877525754595695	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523051569824270	0	1	1	2	3	5	3	5	6	5	5	7	8	10	9	9	13	11	12	11	12	10	11	16	13	13	14	14	16	16	16	17	18	18	18	18	19	19	19	19	21	20	20	20	21	23	23	22	24	23	22	25	24	24	27	25	23	24	26	26	24	29	26	26	28	27	27	29	30	29	29	30	31	30	31	34	33	33	31	35	33	32	34	34	36	37	35	36	36	36	35	35	38	36	36	35	37	38	36	36	38	40	41	0	1	0	1	2	7	4	5	6	5	7	1	11	16	11	12	13	16	14	15	14	13	12	26	15	18	22	18	18	26	28	28	28	32	31	31	24	24	32	35	35	24	28	40	44	38	39	40	44	38	32	47	0	0	50	47	45	44	44	33	33	56	56	0	51	61	58	64	68	60	61	68	64	71	64	70	75	72	68	73	71	74	73	72	72	72	79	79	82	76	73	73	100	82	78	68	89	89	72	72	99	101	84	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	2	2	1	2	2	3	2	1	2	2	1	1	1	2	2	1	1	2	2	3	1	1	2	3	1	2	2	2	1	1	1	2	2	1	2	4	3	3	1	1	1	3	2	1	2	1	2	2	1	2	1	2	5	1	2	2	2	2	1	2	2	3	3	2	2	2	1	2	2	1	2	2	3	1	1	3	4	1	2	3
53500	-583.954328161879062	-590.809816112838462	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581220080081436	0	1	1	2	2	4	1	4	5	5	6	8	8	9	10	10	13	12	13	11	13	11	13	16	13	14	14	16	15	16	15	18	18	16	17	17	17	18	19	19	20	19	20	20	20	23	23	23	24	22	22	23	23	23	26	24	24	25	28	26	26	28	26	27	25	28	29	30	29	30	31	30	32	32	31	35	34	33	32	35	32	33	34	35	36	36	35	35	35	35	35	36	36	37	37	36	36	39	37	34	38	39	42	0	1	0	7	2	7	1	5	4	5	7	7	11	12	11	11	15	16	20	14	22	13	18	29	22	18	21	29	23	26	26	28	28	18	31	31	18	30	32	35	35	37	28	40	40	30	32	45	44	38	32	43	0	0	47	47	48	44	49	46	52	56	56	0	47	61	58	64	64	43	66	69	64	71	64	65	78	72	75	83	71	74	68	73	78	78	79	79	82	70	73	83	78	82	80	87	81	89	73	78	99	93	93	1	1	1	1	1	2	1	1	2	2	2	3	2	1	2	2	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	3	1	1	1	2	1	2	1	1	3	2	1	2	1	2	2	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	2	1	5	3	1	3	1	2	5	1	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	3	3	1	1	2	3
54000	-571.525378481778830	-578.380866432738230	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631137305937208	0	2	1	3	3	4	2	4	5	5	5	7	9	10	11	10	10	11	13	9	12	11	13	14	14	14	14	16	16	17	16	15	16	17	17	17	18	19	20	19	19	19	21	20	20	23	23	22	25	25	24	25	24	23	25	26	24	26	26	26	25	28	27	27	27	28	28	29	29	29	30	30	32	31	30	33	34	32	32	35	31	34	33	35	35	37	35	35	36	35	35	36	37	37	37	37	37	38	36	36	39	40	40	0	1	0	7	2	4	1	5	4	5	4	11	11	7	12	12	12	14	15	12	15	20	18	14	13	18	21	18	24	26	26	26	32	18	31	31	28	34	28	35	35	30	28	40	41	38	37	45	44	46	39	24	0	0	30	47	48	40	44	43	39	56	56	0	60	52	59	64	64	43	61	69	75	71	64	70	83	72	75	64	71	74	68	72	73	77	73	83	74	70	79	75	80	82	85	85	89	89	83	83	100	101	80	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	1	1	1	1	1	1	2	2	2	2	1	2	1	2	1	1	1	4	1	1	1	1	2	1	1	1	3	1	1	2	2	1	2	1	2	6	1	1	3	1	1	3	3	2	3	1	1	1	1	1	1	2	1	3	2	1	1	1	2	1	1	2	1	4	1	1	3	2	1	1	2	1	2	3	1	3	1	2	1	1	1	1	2	1	1	1	3
54500	-538.131885081162523	-544.987373032121923	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.712747026365970	-1	1	0	2	3	4	4	5	3	6	6	8	8	10	9	10	13	10	12	12	12	11	12	14	14	14	14	16	14	16	16	18	17	17	17	17	19	19	18	19	20	20	20	20	21	23	22	23	24	24	23	23	25	24	26	25	25	26	27	27	26	28	27	26	27	29	29	29	30	29	29	31	30	31	29	35	34	33	32	34	33	33	35	35	34	36	36	36	35	32	35	34	34	37	37	37	37	39	36	36	37	39	42	0	1	0	1	2	4	4	5	4	8	7	11	11	12	12	13	22	13	14	14	22	12	18	18	21	23	21	24	18	29	26	28	28	23	31	24	39	36	28	36	35	30	28	40	40	38	32	45	44	46	32	43	0	0	46	47	48	44	49	56	52	56	56	0	51	61	59	64	68	60	61	75	64	71	64	70	72	72	73	75	74	74	68	72	64	78	79	79	82	65	79	75	72	82	83	87	89	89	78	85	78	84	102	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	2	1	1	2	2	2	2	1	3	2	1	1	1	2	1	3	2	1	2	2	1	1	3	1	1	2	1	1	1	1	2	1	2	3	1	1	1	2	1	1	2	2	4	1	2	2	1	2	2	1	2	2	1	1	1	2	2	1	2	2	1
55000	-534.233015507797518	-541.088503458756918	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709838601456582	0	2	0	2	3	4	3	5	5	5	5	7	8	9	10	11	11	11	10	11	13	11	13	13	12	15	13	16	15	16	16	18	17	17	18	17	19	19	19	19	20	20	20	20	21	22	22	23	24	24	24	25	24	21	27	25	25	26	27	26	25	27	27	25	27	28	30	30	28	30	30	30	30	31	31	34	35	33	32	35	33	33	34	34	36	36	36	35	34	34	35	34	37	37	38	37	38	37	35	35	38	40	41	0	1	0	1	2	4	4	5	7	5	4	11	11	12	11	13	14	19	12	11	25	15	18	18	19	24	25	18	23	26	26	28	18	26	31	31	34	30	34	35	35	38	32	40	40	38	32	45	44	46	32	51	0	0	46	47	45	41	49	51	46	56	56	0	60	61	59	64	64	65	66	69	64	71	64	70	78	72	73	92	74	74	75	72	92	78	79	73	82	65	73	73	99	82	85	80	89	89	73	84	93	101	102	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	4	1	1	1	1	1	2	1	2	1	1	1	1	4	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	2	2	2	2	2	1	1	1	2	1	1	2	1	2	2	2	1	1	3	1	2	2	1	2	1	1	1	1	2	2	1	1	2	2	1	3	2	2	1	2	1	1	1	2	2	1	1	1	1
55500	-586.882056229847080	-593.737544180806481	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602806165765586	0	2	2	2	3	4	4	4	5	4	5	7	9	10	11	7	11	11	12	10	12	12	12	14	13	14	13	16	15	17	15	18	17	18	16	17	18	19	19	20	20	20	19	18	21	23	22	22	24	25	23	22	25	24	26	24	24	25	27	25	26	28	27	26	27	29	30	29	30	28	30	31	30	31	30	35	33	33	31	35	32	33	33	35	36	36	35	35	35	35	35	36	37	37	37	36	37	38	37	36	38	40	41	0	1	0	1	2	4	4	5	7	2	1	4	12	4	20	11	20	12	15	11	12	12	18	23	12	18	21	24	23	26	18	28	18	28	31	31	28	30	28	44	35	30	28	35	41	38	28	45	40	46	39	32	0	0	38	47	48	44	49	51	52	63	39	0	47	52	49	64	64	60	61	73	64	66	64	65	72	72	69	79	74	74	75	78	80	69	79	68	71	65	79	75	78	82	85	73	89	89	84	78	92	72	93	1	2	1	1	1	1	1	1	1	1	3	3	1	2	1	1	1	1	1	3	2	2	1	1	3	1	1	1	2	2	2	2	2	1	1	1	1	1	2	1	2	1	2	1	1	2	2	1	2	1	3	2	1	1	3	1	1	3	2	1	2	1	3	1	2	3	3	2	2	3	3	1	2	1	2	4	1	1	1	2	1	1	1	1	1	3	2	2	2	3	2	3	2	2	1	2	1	1	1	1	1	4	1
56000	-547.671383036016096	-554.526870986975496	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672163388141607	0	1	1	2	2	4	4	5	4	5	4	6	8	9	9	11	13	10	12	10	11	11	13	15	14	13	13	15	16	16	16	16	17	17	17	17	19	18	19	21	20	20	20	20	20	23	22	24	24	24	22	24	25	24	26	25	25	25	27	26	25	29	27	27	28	29	29	29	29	30	29	30	31	31	31	36	34	33	32	34	33	32	33	35	35	37	35	36	35	34	35	33	37	37	37	35	37	37	35	36	38	39	42	0	1	0	1	2	4	4	5	4	5	4	11	11	11	11	13	19	14	21	12	13	11	18	26	27	18	21	23	23	24	26	28	29	23	31	31	34	30	32	41	35	38	28	35	35	38	43	45	44	38	32	39	0	0	50	47	48	44	58	51	50	51	56	0	60	52	58	64	64	65	61	68	64	71	68	70	78	72	73	68	71	66	73	72	83	78	79	96	82	70	79	75	72	82	85	73	89	89	78	78	100	101	102	1	1	1	1	1	1	1	2	1	2	2	1	2	3	3	2	1	1	1	2	1	3	2	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	2	1	2	1	2	1	2	2	1	2	2	3	3	2	1	1	1	2	1	2	1	2	1	5	1	1	1	2	2	1	1	1	2	1	2	1	2	3	1	2	1	2	2	1	1	2	1	3	2	1	1	2	2	1	3	2	1	2	1	2	1	2	1	1	1
56500	-617.934701881284809	-624.790189832244209	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565109109451574	1	2	2	2	3	4	3	5	4	6	4	8	9	10	10	10	12	12	11	11	12	10	14	14	14	14	14	17	15	16	16	15	17	17	17	18	18	19	19	20	20	20	19	19	21	21	23	22	24	24	23	24	25	24	26	25	23	25	28	27	25	28	26	26	27	28	29	30	28	29	30	31	30	32	31	34	35	33	32	32	33	34	34	34	34	37	36	37	36	36	35	34	35	36	36	36	37	37	35	37	38	36	39	0	1	0	1	2	4	4	5	4	8	4	11	12	12	12	12	12	14	12	15	22	12	18	18	21	18	21	32	18	26	23	23	18	32	31	31	23	28	32	35	35	26	24	35	44	24	30	45	44	51	32	51	0	0	42	33	41	44	58	33	52	56	47	0	47	61	59	64	64	65	51	69	64	71	64	47	78	72	68	64	74	74	73	72	79	78	79	73	82	60	79	64	72	82	92	85	89	89	78	78	93	84	100	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2	3	2	2	3	2	1	1	3	3	1	2	1	5	1	1	1	2	5	2	2	1	5	1	2	1	1	2	1	1	2	1	1	2	2	2	1	2	5	1	2	2	3	1	1	3	2	2	2	2	4	1	4	2	3	2	1	1	1	1	1	1	2	2	1	2
57000	-550.082306999753655	-556.937794950713055	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698085332978938	-1	0	1	1	2	4	2	3	5	5	5	7	8	11	10	10	12	12	12	12	12	11	13	15	13	14	13	15	15	16	16	18	16	18	18	17	18	19	18	19	20	20	20	20	21	23	23	23	24	25	23	25	24	25	26	24	24	27	26	26	26	28	26	25	27	28	29	29	30	29	30	30	29	32	29	35	33	33	32	34	33	33	34	34	36	36	36	36	36	36	34	33	37	37	37	35	37	39	37	36	37	39	39	0	1	0	1	2	4	1	5	4	8	7	11	11	12	12	13	12	16	15	12	14	15	18	14	21	18	21	18	18	26	26	28	24	29	31	31	28	30	24	35	35	26	32	40	40	38	32	45	44	46	32	51	0	0	46	28	48	40	49	39	51	63	56	0	47	61	59	64	75	65	66	73	64	71	64	65	72	72	75	79	74	74	79	72	83	78	91	79	82	70	79	64	72	81	80	80	89	94	84	84	78	85	85	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	3	1	1	1	2	2	1	2	1	2	1	1	1	2	4	1	4	1	3	2	1	1	1	1	1	1	2	1	2	1	1	3	1	2	3	1	2	1	1	1	1	1	1	2	2	1	2	1	3	1	3	4	2	1	1	1	1	2	1	3	2	2
57500	-572.653773458697856	-579.509261409657256	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619905624919127	-1	1	1	1	2	3	4	4	6	6	5	7	8	9	11	9	13	11	10	11	12	11	14	15	13	14	13	17	14	17	15	18	16	16	17	17	19	19	19	19	20	19	19	20	20	24	22	23	24	23	23	25	23	24	27	26	25	25	25	25	25	28	27	26	26	28	30	29	29	29	30	30	31	31	32	35	34	33	31	33	33	33	34	35	35	35	34	36	36	36	35	35	38	37	36	35	38	38	35	37	38	39	41	0	1	0	1	2	4	4	5	7	5	7	11	11	11	19	12	22	16	11	12	19	14	18	18	20	18	21	23	18	26	26	29	24	24	31	31	28	30	24	36	35	24	30	40	40	38	43	45	44	30	30	46	0	0	46	47	48	40	44	28	47	51	51	0	47	52	59	64	64	65	66	64	64	66	64	47	72	68	68	73	74	74	75	78	80	78	79	87	74	70	75	80	84	82	85	80	89	89	72	78	84	101	93	1	2	1	1	1	2	2	1	1	2	1	1	2	2	1	1	1	1	2	2	1	1	2	2	1	2	1	2	2	2	1	2	1	1	1	2	1	1	2	1	2	2	1	1	1	2	2	1	2	2	3	1	1	1	3	2	1	3	2	3	1	2	3	1	2	2	2	2	2	2	1	2	2	2	3	5	2	2	1	1	1	1	1	1	1	1	2	2	3	5	2	1	1	2	1	1	1	1	3	3	1	1	1
