step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110
50500	-555.015194214017129	-553.191158106416083	-1.824036107601083	0.000099074909568	0.000016949698736	0.171079628634220	0.684407621409992	0	3	2	4	3	6	6	6	7	5	8	8	8	9	8	10	8	8	10	10	11	9	9	8	10	9	13	11	10	12	12	12	12	11	12	11	13	13	13	15	12	14	13	12	12	14	13	13	16	16	15	15	14	14	15	14	16	15	16	15	15	16	18	15	15	18	16	19	16	16	17	14	17	17	18	20	18	19	17	18	18	19	19	15	18	19	20	18	20	20	19	22	18	21	23	21	21	22	23	23	20	21	23	22	25	25	26	25	26	27	0	3	0	1	1	5	4	4	7	5	5	5	10	8	9	7	7	6	17	11	17	12	9	8	13	15	18	6	18	13	23	25	12	23	25	12	28	36	15	27	36	32	16	25	29	48	21	17	72	60	39	32	43	37	32	44	46	48	44	43	39	38	67	34	47	50	17	79	20	27	28	30	51	65	52	86	21	35	50	56	59	67	71	30	55	88	81	62	28	57	70	46	51	66	101	85	57	67	68	0	67	49	89	0	97	102	84	95	43	103	1	1	1	2	1	2	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	3	1	2	1	2	1	1	1	1	1	3	2	1	2	1	2	1	2	2	1	1	1	6	2	2	2	2	1	1	1	1	3	3	1	3	2	1	1	4	3	5	1	4	2
51000	-543.287781190310284	-540.999914126323006	-2.287867063987274	0.000143064492540	0.000014861033053	0.103876460113528	0.652382406165216	0	4	2	2	4	6	5	6	6	4	5	8	8	9	8	10	7	9	10	11	12	9	8	9	10	10	11	11	10	12	11	11	12	12	12	11	12	12	13	14	13	14	14	12	13	14	14	14	16	16	15	14	13	16	13	14	15	17	16	16	17	17	17	15	14	19	17	18	18	18	17	15	16	16	17	20	19	18	16	18	18	19	17	17	20	18	19	20	20	20	20	20	20	20	23	20	22	22	23	22	20	20	23	24	24	24	27	27	27	29	0	3	0	1	3	5	4	11	2	4	5	7	17	8	5	6	11	15	23	22	16	15	17	17	23	17	26	19	9	16	18	18	29	29	7	25	31	36	32	38	27	39	32	16	26	37	53	21	56	53	37	21	38	41	23	35	21	64	20	46	57	50	43	39	38	59	73	83	32	75	47	32	36	37	52	68	61	60	14	48	74	79	64	57	74	59	68	73	71	72	87	78	68	66	98	70	96	101	93	0	51	60	79	0	23	84	105	106	103	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	4	1	1	3	2	2	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	3	1	7	3	1	1	2	1
51500	-593.197062885264359	-591.298184344280344	-1.898878540983971	0.000122233368812	0.000019043881096	0.155799363800578	0.616858313924725	-1	3	1	4	2	7	5	6	6	7	7	8	9	10	8	9	9	8	10	11	12	10	8	10	9	11	12	11	9	10	12	11	11	10	13	12	13	14	13	13	12	15	12	12	14	12	14	13	15	15	16	14	13	15	14	15	16	16	16	15	15	15	17	17	17	18	17	19	18	16	18	16	16	17	15	16	18	17	16	16	17	20	20	19	20	17	19	20	20	20	19	22	19	21	23	19	22	21	23	23	21	23	23	24	24	21	25	26	25	28	0	5	0	1	3	4	1	1	5	7	7	11	15	15	9	1	6	8	12	25	16	17	8	13	6	18	34	25	6	25	29	16	13	18	32	33	11	41	36	9	16	43	14	30	21	25	41	24	38	35	48	53	34	40	17	20	39	45	45	45	37	29	75	70	25	47	62	51	46	12	79	36	42	35	35	54	79	61	33	34	62	66	79	65	22	38	51	71	78	22	76	90	56	44	91	71	82	51	82	0	47	75	101	0	90	63	100	95	38	98	1	1	1	3	1	1	2	3	2	1	1	1	1	1	1	5	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	4	1	1	1	1	1	2	1	3	1	1	1	1	2	1	2	2	2	1	1	1	1	2	1	1	5	1	1	2	3	3	1	2	1	2	1	1	1	1	2	3	1	2	2	1	4	1	2	1	2	5	2	1	1	4	2	1	1	3	1	1	3	4	1	1	2	3	1	1	5	4
52000	-490.437367536941395	-488.520775850221810	-1.916591686719606	0.000135415897044	0.000020655737431	0.152535543329500	0.738739419752738	0	4	2	2	4	7	5	6	7	6	7	7	8	9	8	9	8	7	9	10	11	8	9	9	10	10	13	11	10	12	12	12	12	11	11	10	13	14	14	14	11	15	13	13	13	13	13	13	15	15	14	15	13	16	14	16	16	15	15	15	15	14	17	17	17	19	18	18	18	17	18	17	16	17	17	18	18	19	16	18	18	20	19	19	19	18	19	18	20	20	20	22	19	19	23	21	21	20	24	23	22	21	23	23	25	24	26	26	27	27	0	3	0	1	3	4	1	1	5	4	7	10	12	7	8	12	10	2	11	14	23	10	6	18	15	23	35	29	18	19	23	29	22	14	24	22	34	19	25	22	26	34	22	21	13	30	21	21	45	38	33	62	35	42	30	61	30	48	44	30	31	47	27	49	42	46	57	39	79	55	30	33	39	50	27	64	57	57	38	72	50	68	59	81	75	79	81	38	86	57	81	65	57	63	68	94	59	65	78	0	96	83	83	0	88	96	106	106	86	105	1	1	1	1	1	2	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	4	1	2	3	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	3	1	2	1	1	3	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	3	1	2	1	1	1	2	1	4	1	1	1	5	1
52500	-521.327000691851936	-519.539712455753602	-1.787288236098347	0.000099303934872	0.000017836903737	0.179619304708399	0.730974939814058	0	4	2	3	4	6	6	6	8	7	8	8	8	9	9	10	9	9	10	10	12	9	10	8	9	9	11	12	11	12	12	13	13	11	11	12	11	14	14	14	12	14	14	10	13	13	14	14	16	14	14	13	15	16	15	16	14	14	15	14	16	16	17	15	15	15	18	19	19	18	17	16	16	15	17	19	18	19	17	17	18	19	19	17	18	17	18	19	20	18	21	20	19	20	23	22	22	23	24	23	21	21	22	24	24	25	26	26	28	26	0	3	0	1	4	4	4	5	7	7	7	7	5	12	7	24	9	24	11	11	18	11	13	7	12	7	22	11	24	16	20	35	16	18	17	20	14	30	44	41	17	30	29	15	31	27	32	10	39	19	33	14	50	55	40	44	30	36	36	28	39	28	43	36	38	57	42	50	49	55	38	38	51	15	59	80	38	67	57	56	48	71	54	50	49	33	49	90	38	56	90	66	43	62	101	83	94	82	91	0	68	43	80	0	103	105	99	93	106	104	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	3	1	2	1	3	1	1	1	3	1	1	1	1	1	2	1	2	1	1	2	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	3	2	1	1	1	2	1	1	1	4	3	1	2	1	1	3	1	1
53000	-558.748583379407933	-556.987745978547537	-1.760837400860423	0.000102499264574	0.000019092855455	0.186273097025059	0.631610484368138	0	2	1	3	2	6	5	5	6	5	7	8	7	8	9	9	8	9	11	11	12	9	9	10	10	10	12	12	10	12	11	12	11	10	11	11	12	13	14	12	13	14	13	11	11	12	13	13	17	15	12	15	13	15	14	16	17	16	15	14	17	15	17	16	15	18	16	18	18	17	18	16	16	17	17	19	18	18	18	16	17	19	19	17	19	19	19	17	19	20	20	20	20	19	23	21	22	22	21	23	22	22	22	22	22	24	27	26	28	27	0	3	0	1	1	10	1	4	10	4	1	13	10	4	6	12	8	11	34	34	26	7	9	8	11	11	24	26	17	23	13	25	24	12	23	15	13	33	45	6	34	37	12	22	25	34	29	36	54	32	33	32	51	39	34	46	33	48	38	25	30	32	54	50	35	84	32	32	73	60	57	47	23	65	28	49	42	65	46	47	60	33	75	43	42	69	80	41	61	73	57	78	57	30	74	85	55	85	82	0	67	57	91	0	68	76	95	103	95	105	1	1	1	2	1	1	2	1	1	1	4	1	1	3	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	3	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	3	2	1	3	2	1	1	1	2	1	2	2	1	1	1	1	4	1	2	1	2	2	3	1	1	4	1	2	2	1	1	2	1	2	1	1	1	3	2	1	4	1	1	1	2	2	1	1	2	2	2	2	4	2
53500	-507.708914109218028	-506.032870225700549	-1.676043883517480	0.000099482254897	0.000021009801099	0.211191444351442	0.787334519109556	-1	4	2	3	3	7	5	6	7	5	8	6	7	9	9	9	7	8	10	10	11	8	10	8	9	11	12	11	9	12	12	11	12	11	13	12	12	13	13	14	12	14	13	11	13	13	13	13	17	15	15	15	14	15	14	16	16	17	16	14	17	17	17	17	15	18	17	18	18	18	18	15	16	17	16	20	18	18	17	18	18	20	20	18	19	18	19	19	20	21	21	21	19	19	22	20	23	22	23	21	22	20	23	23	24	24	25	26	26	28	0	3	0	1	1	12	4	7	7	5	10	7	12	24	11	13	8	8	18	24	15	13	15	7	6	23	34	29	18	13	23	23	34	22	8	20	34	32	20	41	15	27	27	16	15	24	28	15	55	30	39	23	36	43	43	44	16	48	37	34	54	65	45	51	32	56	45	57	73	73	79	24	11	72	45	73	57	50	52	49	55	71	78	57	79	57	44	64	51	71	87	86	80	57	93	70	85	85	77	0	58	36	49	0	100	97	99	104	96	104	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	4	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	3	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	2	1	2	1	1	1	1	1	1	1	1	3	1	2	1	1	2	1	2	1	1	1	1	2	1	2	3	2	1	1	1	1	1	4	2
54000	-553.949907442433528	-552.414072362487218	-1.535835079946262	0.000103420826778	0.000028128690212	0.271982840287139	0.622417447455451	-1	4	3	3	2	6	5	6	8	7	6	8	9	9	9	9	8	8	10	9	12	10	8	10	10	10	13	11	10	12	13	13	12	11	12	12	12	12	13	15	11	15	13	11	13	14	14	14	17	16	16	15	14	17	14	14	17	15	16	15	16	15	18	14	16	18	17	19	18	16	19	16	15	16	18	18	19	18	17	18	18	18	19	18	20	17	18	19	20	18	21	21	19	20	23	22	19	22	23	23	22	22	22	23	23	23	26	26	27	28	0	3	0	5	1	7	4	5	3	4	4	6	23	18	9	10	4	11	9	18	41	15	8	17	12	20	34	26	16	29	21	33	28	29	22	15	20	25	36	38	26	48	16	13	12	36	26	29	55	30	43	34	39	27	28	34	42	39	43	32	38	45	64	34	56	34	30	56	17	42	86	15	32	45	74	60	51	51	52	22	72	51	81	79	66	72	34	65	46	61	68	71	45	59	102	47	51	85	91	0	57	93	63	0	47	92	69	101	105	96	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	2	1	1	2	1	2	1	2	1	3	1	2	1	1	2	1	1	1	2	1	1	3	1	2	5	1	1	3	1	1	1	1	1	1	1	3	1	1	1	1	1	1	3	1	3	1	1	1	4	3	1	3	1	1	1	1	3	1	3	1	5	1	4	2	2	2
54500	-500.844519534110475	-499.248070952794876	-1.596448581315603	0.000156174528643	0.000037727678402	0.241573825959774	0.656404891449631	-1	3	2	4	3	7	5	7	8	6	8	5	9	9	9	9	8	8	9	11	12	9	9	10	10	10	12	12	11	12	11	12	12	12	12	11	13	13	12	14	12	13	14	11	13	13	13	14	16	15	14	15	14	16	14	15	16	16	15	14	16	16	16	16	14	17	17	18	18	18	19	16	16	17	15	19	18	17	17	19	18	20	18	19	20	19	19	20	21	20	21	21	19	19	22	21	23	22	21	24	22	22	23	22	24	24	26	26	28	28	0	3	0	1	3	12	1	7	12	12	10	4	6	11	8	10	8	10	11	22	18	8	8	11	6	18	26	25	19	13	9	31	13	24	31	13	13	33	16	33	22	20	33	13	22	36	30	34	50	51	34	11	35	40	27	44	47	47	47	30	51	65	21	23	36	57	50	37	43	52	66	16	35	45	46	58	57	43	59	69	56	66	58	74	79	56	79	76	81	66	57	90	34	51	90	93	92	87	80	0	85	81	89	0	91	104	92	106	91	97	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	4	1	1	2	2	1	1	1	1	1	1	2	2	2	1	1	2	3	1	1	2	2	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	3	1	3	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	4	3
55000	-503.945065506804042	-502.326283002197499	-1.618782504606552	0.000104353197335	0.000024226650900	0.232160120809117	0.719757251989875	-1	3	1	1	3	7	3	5	6	5	8	8	7	10	9	9	7	8	11	11	11	9	9	9	8	11	13	12	11	13	11	13	12	11	12	11	10	13	13	14	11	15	14	12	13	11	12	13	15	16	15	15	14	15	15	15	16	16	16	16	16	16	17	16	16	18	17	19	18	17	18	17	17	17	17	20	17	18	17	19	19	19	19	18	19	19	18	19	21	20	20	21	17	20	24	22	23	22	23	23	22	22	23	23	24	24	25	26	27	28	0	3	0	1	3	7	4	4	2	7	8	10	10	18	18	9	10	5	22	15	13	17	12	12	9	22	34	21	24	34	16	19	12	16	22	37	17	21	20	41	22	30	33	37	36	13	14	36	45	52	30	39	39	38	38	21	22	48	35	43	37	43	52	26	36	47	37	71	63	50	62	46	51	62	49	64	49	33	59	52	78	67	93	65	51	77	64	84	63	71	38	90	37	66	89	79	86	92	49	0	80	76	101	0	99	101	99	99	107	106	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	2	1	3	1	1	2	2	3	3	1	1	1	1	2	1	1	2	3	1	3	1	2	1	1	1	1	1	1	1	1	2	1	4	1	4	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	2
55500	-564.342988833139771	-562.674771400751297	-1.668217432388472	0.000135427305620	0.000028957915201	0.213826266925283	0.637448338897173	0	4	0	2	2	6	4	6	8	6	7	7	8	9	8	9	8	8	10	11	12	8	10	10	9	10	12	11	10	11	12	13	12	12	11	11	12	13	14	13	13	14	13	13	14	14	13	13	15	15	15	15	15	16	15	16	15	14	14	13	16	13	17	16	16	18	18	17	19	18	19	16	17	18	18	19	17	18	17	18	18	19	20	18	19	16	19	19	19	21	18	21	18	19	24	21	23	22	22	24	22	22	21	23	22	25	26	27	27	28	0	3	0	1	1	7	1	5	10	1	8	5	6	18	8	15	11	6	22	13	35	8	15	17	5	17	26	9	18	15	22	36	20	13	10	17	35	26	31	30	27	33	13	30	12	15	34	12	48	22	33	62	34	41	27	47	20	34	33	18	37	33	86	10	50	51	56	53	16	63	67	57	23	65	50	91	62	72	40	65	62	57	67	35	64	55	68	93	78	76	86	93	43	52	101	93	88	89	69	0	68	46	73	0	68	104	100	101	81	103	1	2	1	1	1	1	2	3	1	3	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	2	1	2	1	1	1	1	2	1	3	2	1	3	1	3	1	1	2	1	2	1	1	1	1	2	1	1	1	3	1	1	1	1	4	1	1	1	3	1	2	1	2	1	2	1	2	1	2	3	2	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	2	5	1	1	4	2	1	2	5	3
56000	-558.225026839299630	-556.658468017350174	-1.566558821949413	0.000141640993010	0.000036197412812	0.255557462870084	0.748387824005454	-1	4	2	3	2	6	3	6	7	4	5	8	7	9	7	9	9	9	10	10	11	9	10	9	9	9	12	11	11	13	13	13	12	11	13	10	13	14	13	14	12	14	13	12	13	14	14	14	16	14	16	15	14	15	14	15	16	16	15	15	16	16	16	17	17	18	17	17	18	18	18	17	16	17	16	18	18	19	16	18	19	20	19	18	19	18	19	18	20	20	21	21	19	19	23	21	21	21	21	24	20	22	23	23	24	23	27	27	27	29	0	5	0	1	1	10	1	5	10	5	4	11	10	13	11	15	9	12	17	17	36	15	24	13	9	11	36	9	14	29	29	20	23	24	44	12	27	44	20	34	29	31	20	36	16	27	33	29	38	31	42	29	28	29	27	28	23	48	21	50	36	16	53	43	46	47	75	46	42	73	73	38	21	79	30	75	47	62	56	73	64	71	75	79	68	40	73	75	70	72	62	87	80	62	99	70	77	74	94	0	69	57	80	0	76	89	86	83	95	107	1	1	1	3	1	1	3	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	3	1	2	1	3	4	1	2	1	2	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	2	1	1	3	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	2	2	1	3	2	5	4	2	1
56500	-531.541565560495314	-529.201558411466749	-2.340007149028563	0.000118422720008	0.000011734078502	0.099086378873943	0.703045875792283	0	4	1	1	2	7	5	6	6	7	7	9	9	8	8	9	8	9	11	10	12	10	9	10	9	11	13	11	10	12	13	13	12	12	11	11	11	14	13	13	13	14	13	12	13	13	12	14	17	16	15	15	14	16	13	15	13	17	15	16	16	17	17	16	16	18	18	19	18	17	17	17	17	17	17	18	18	18	18	17	18	19	20	17	19	18	19	19	20	20	20	20	20	20	22	20	21	23	23	24	19	22	22	23	24	23	26	25	27	29	0	3	0	1	4	1	1	4	3	7	7	6	10	8	8	10	7	11	18	15	36	17	11	15	6	24	19	17	17	20	11	17	19	29	6	16	23	21	35	36	35	57	22	24	33	28	17	23	48	20	24	34	34	26	26	34	25	48	21	37	59	43	59	45	59	35	50	62	45	61	24	51	6	65	23	60	37	45	84	61	73	70	48	52	74	60	74	60	78	88	70	79	76	68	83	101	81	92	86	0	58	31	101	0	52	97	108	102	45	109	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	2	1	2	1	1	2	1	2	1	1	1	1	1	1	3	1	1	3	1	3	1	4	1	4	1	4	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	3	1	1	4	1	1	4	1	1	1	5	1
57000	-542.374400080929149	-540.820962838124615	-1.553437242804490	0.000137729455281	0.000036124628787	0.262286877657372	0.648214323468972	0	4	2	3	3	6	5	7	7	7	7	8	8	9	8	10	7	5	11	10	11	8	9	9	10	10	12	11	10	12	12	12	12	10	13	11	13	14	12	15	12	13	14	11	14	14	13	14	16	15	16	15	14	17	14	16	16	17	14	16	16	17	17	16	16	19	16	17	16	18	18	17	16	16	18	20	18	18	17	18	18	20	19	19	19	19	19	20	20	21	20	20	19	21	23	20	22	23	23	23	23	22	23	24	25	24	26	25	26	28	0	5	0	1	3	7	4	7	18	6	6	6	6	8	2	7	4	4	29	15	8	3	9	17	13	22	28	23	2	22	9	13	6	14	36	23	19	19	36	29	34	28	33	29	36	30	16	36	52	44	59	38	32	27	27	44	42	48	21	46	43	49	45	39	43	75	45	60	59	37	35	43	37	38	60	57	46	32	50	47	43	68	58	21	68	60	61	85	80	93	57	78	62	66	54	75	86	82	91	0	93	94	92	0	95	97	76	87	86	94	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	1	1	1	2	2	1	1	1	1	1	1	3	2	2	1	2	1	2	1	2	1	1	3	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	2	1	2	2	1	1	3	1	1	2	1	1	1	2	1	2	1	5	1	1	1	2	1	2	1	2	1	1	1	2	2	3	2
57500	-538.291617005617013	-536.743929157395883	-1.547687848221076	0.000104604481854	0.000027758359193	0.265364912682079	0.643385341177426	0	3	2	4	4	7	6	7	7	6	7	8	9	10	8	10	8	8	10	10	11	9	9	9	8	11	13	11	11	12	12	13	11	11	13	11	13	12	14	15	12	14	14	12	14	13	14	13	17	15	15	14	14	16	15	15	15	16	15	12	16	15	18	16	17	17	17	17	19	17	18	16	16	18	17	18	19	18	16	19	19	19	18	17	19	18	19	18	19	20	20	21	19	21	22	21	23	21	24	23	22	22	23	22	24	24	26	27	27	27	0	3	0	1	1	10	4	4	7	4	5	6	11	23	10	12	9	7	7	9	22	15	10	6	11	11	34	4	9	17	24	33	12	12	14	19	29	14	46	31	28	36	33	21	19	29	29	29	39	52	31	27	21	42	46	32	34	38	34	15	35	37	53	39	39	62	79	57	61	62	47	21	51	84	40	62	39	72	50	66	78	57	68	18	18	61	55	50	29	71	44	70	66	75	75	65	94	85	95	0	98	76	98	0	95	100	106	105	105	99	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	3	1	2	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	2	2	1	1	1	1	2	3	1	1	1	1	3	2	1	1	1	2	1	5	5	1	2	2	3	1	3	2	1	2	3	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1
58000	-565.514510383570382	-563.844228007287711	-1.670282376282722	0.000160652652173	0.000034239045019	0.213124679587398	0.707912809080054	0	4	1	3	3	6	5	7	7	6	7	8	8	9	8	10	7	8	9	11	10	10	8	9	9	10	11	10	11	12	12	12	12	12	13	11	13	13	12	14	13	15	12	11	13	14	13	13	16	15	16	16	13	15	14	15	16	15	14	16	15	16	16	15	14	18	16	18	19	17	18	17	16	17	18	19	18	17	17	19	17	19	19	19	20	17	18	17	19	20	20	20	17	19	23	21	23	23	22	23	22	22	20	23	24	24	26	27	26	27	0	3	0	1	3	1	1	4	4	4	6	10	10	8	5	10	2	10	6	2	8	15	10	8	11	15	11	25	11	17	18	14	25	28	18	19	36	44	15	26	27	38	14	12	27	34	36	28	64	27	45	59	39	32	41	29	37	29	22	38	40	40	29	9	12	62	55	51	52	47	78	24	29	42	88	93	51	47	61	68	56	61	70	86	87	49	54	64	79	67	33	63	50	71	80	93	83	79	94	0	103	79	75	0	81	102	69	97	105	98	1	1	1	2	1	2	2	3	1	2	1	1	1	1	3	1	2	1	3	2	1	1	1	1	1	1	2	1	2	2	2	1	1	1	3	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	2	4	3	1	1	1	1	2	1	5	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	3	3	1	1	2	2	1	3	1	1	1	2	1	1	3	1	3	2	1	1
