step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28
57000	-256.131207838763714	-254.527135734371370	-1.604072104392337	0.000290372444339	0.000069186992549	0.238269828622405	0.542674063413498	3	7	6	7	5	7	10	10	10	12	12	9	13	12	12	14	17	17	18	19	20	22	23	24	26	27	28	31	0	5	1	5	0	0	12	1	5	6	9	4	11	7	2	15	4	7	18	18	17	15	21	9	24	22	25	26	1	1	2	1	1	1	1	2	2	3	1	1	1	1	2	1	5	3	1	1	1	4	3	7	1	1	1	2
57500	-256.870306390149096	-255.414289923092042	-1.456016467057066	0.000249970627461	0.000082553994329	0.330254779002147	0.393203596691950	3	7	7	6	4	6	9	9	12	11	12	11	14	15	14	14	17	17	20	20	20	22	22	25	25	27	29	33	0	5	1	5	0	0	5	1	4	6	12	2	7	12	7	2	14	12	16	13	15	19	20	21	21	23	25	20	1	2	2	1	1	1	3	3	3	2	1	2	2	2	2	3	1	3	4	3	3	2	2	2	3	3	2	6
58000	-223.338470494622868	-221.869335479457646	-1.469135015165210	0.000287549261093	0.000091572636911	0.318458953999848	0.385881119561526	4	7	7	7	6	8	9	8	11	11	13	12	14	13	14	14	17	17	19	21	20	22	23	25	25	27	28	32	0	5	1	5	0	0	5	1	2	6	9	7	9	5	5	12	13	15	14	9	7	19	14	21	21	13	25	18	1	1	1	1	1	1	2	2	2	2	1	2	1	4	3	1	1	2	3	5	7	2	4	4	2	5	1	7
58500	-241.231713576187843	-239.747348331280165	-1.484365244907668	0.000260897416848	0.000079862404640	0.306106536449418	0.329917823380474	4	7	6	6	5	6	9	9	12	11	13	12	14	14	14	14	17	18	18	20	21	21	23	25	24	24	28	33	0	5	1	5	0	0	2	3	5	6	4	5	4	5	4	5	15	9	14	11	2	19	11	21	15	18	24	12	1	1	1	1	1	1	1	2	5	2	3	4	3	5	5	5	2	3	2	2	8	1	4	1	5	2	1	8
59000	-222.174651408897716	-220.294068099422788	-1.880583309474936	0.000296669758253	0.000047260255744	0.159302572739381	0.406045307552729	3	6	6	7	5	6	8	7	10	11	13	11	13	14	11	14	16	15	19	19	18	22	23	23	25	27	28	31	0	5	1	5	0	0	5	3	5	6	7	4	7	4	4	4	16	13	13	9	2	18	20	21	24	23	24	11	1	1	2	1	1	1	2	1	2	3	3	3	3	3	2	3	1	1	3	3	5	3	2	2	2	2	2	9
59500	-255.037885099860688	-253.534995755543548	-1.502889344317135	0.000254232757118	0.000074401067527	0.292649414535809	0.385177059351491	3	7	5	6	4	7	10	9	11	11	12	12	13	15	12	14	17	17	17	19	20	21	24	25	26	28	29	32	0	5	1	5	0	0	5	1	2	6	2	2	4	15	2	12	5	9	9	12	18	17	18	7	24	21	25	21	1	1	1	2	1	1	4	3	2	2	3	2	4	2	2	1	6	3	3	4	1	2	4	10	1	3	2	6
60000	-229.040213943759056	-227.546505067200371	-1.493708876558687	0.000247450881546	0.000074018934913	0.299125767710238	0.721949333341837	3	7	6	6	5	6	8	9	12	10	11	12	14	13	13	13	16	16	20	18	20	23	23	25	26	27	28	32	0	4	1	5	0	0	4	3	11	6	5	7	11	12	11	2	14	15	20	12	15	15	12	23	24	22	24	26	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	3	2	2	1	3	3	5	4	1	1	3	2	2
60500	-236.452951969468927	-234.812247522870535	-1.640704446598383	0.000513585146621	0.000114860082491	0.223643700068348	0.332144903209216	2	7	5	6	5	7	10	9	11	10	12	12	13	15	12	14	18	17	20	20	20	22	22	26	23	28	28	32	0	5	1	5	0	0	5	1	7	6	9	5	11	11	2	11	7	16	16	16	9	7	16	21	17	20	25	18	1	1	2	1	1	1	2	4	1	2	1	4	1	1	3	1	5	1	4	2	5	6	3	4	2	4	4	6
61000	-240.132187795339945	-238.384039013709383	-1.748148781630558	0.000284734471976	0.000053994992903	0.189632792014141	0.496197046903931	3	7	6	6	5	7	9	9	10	11	10	12	14	15	12	14	18	17	20	20	21	22	23	25	24	27	28	33	0	5	1	5	0	0	5	1	7	6	5	4	4	15	11	9	11	15	18	17	18	18	17	17	17	17	25	21	1	1	1	1	1	1	1	3	1	2	2	5	4	2	1	2	5	3	2	1	2	2	2	3	3	5	2	8
61500	-221.838490958484215	-220.281967522061535	-1.556523436422676	0.000328720742184	0.000085687010582	0.260668097828361	0.272781515538512	2	6	6	6	4	7	8	8	12	10	13	11	12	13	13	14	17	17	20	20	21	22	24	25	25	28	28	30	0	5	1	5	0	0	4	1	2	6	12	2	12	4	13	7	5	15	18	15	7	20	9	21	17	20	24	18	1	1	2	1	1	1	1	2	3	2	1	2	1	3	1	3	8	2	1	4	6	2	7	2	5	4	2	6
62000	-242.903610135362698	-241.442846211957431	-1.460763923405255	0.000132445022279	0.000043156851461	0.325847289072455	0.311365773782825	2	6	6	7	4	7	9	10	12	12	11	12	13	14	13	14	17	15	20	19	19	22	23	25	24	26	28	31	0	5	1	5	0	0	5	3	5	6	7	7	12	13	5	4	4	15	16	7	9	19	9	25	9	12	25	23	1	1	2	2	1	1	3	2	6	2	1	2	1	1	4	3	5	1	3	4	3	1	5	1	8	6	2	3
62500	-235.225712471879461	-233.756477102972298	-1.469235368907158	0.000303473493085	0.000096617812215	0.318373150922655	0.322312518250300	2	6	7	7	5	5	9	9	11	9	13	11	11	14	13	13	18	17	16	20	19	22	23	25	24	28	28	31	0	5	1	2	0	0	4	3	2	6	9	4	5	2	4	4	11	12	15	18	18	13	20	22	14	13	24	23	1	1	3	1	1	1	1	1	2	2	2	1	4	4	3	3	2	3	1	2	1	6	2	1	5	8	2	4
63000	-271.880782144766101	-270.215691429615617	-1.665090715150510	0.000329810124665	0.000070875382173	0.214897533072842	0.401028814259019	3	6	5	6	4	7	10	10	11	11	12	10	14	15	13	15	17	16	19	20	19	22	23	25	24	26	28	32	0	5	1	5	0	0	2	3	4	6	2	5	4	15	4	2	12	11	17	15	14	20	9	21	20	17	24	9	1	1	1	1	1	1	1	3	3	2	3	3	3	1	4	5	3	2	1	3	2	1	6	3	2	4	2	10
63500	-259.698502716843848	-258.121483593214748	-1.577019123629098	0.000326631092564	0.000081809379740	0.250464152380799	0.298985921747691	3	7	5	7	5	7	10	10	11	12	12	13	13	11	14	14	15	17	19	20	20	23	24	26	25	27	28	33	0	5	1	5	0	0	5	3	2	6	9	2	5	5	4	4	5	7	12	12	16	5	5	14	17	14	23	17	1	1	1	1	1	1	2	2	2	2	1	3	5	3	4	3	5	4	3	3	4	8	11	7	5	8	2	9
64000	-231.664108081355010	-230.094457894152953	-1.569650187202071	0.000210592421359	0.000053496427517	0.254028265461619	0.411324277797441	1	6	4	6	4	6	10	10	11	11	13	12	13	15	13	14	16	16	17	20	21	22	24	26	24	28	28	32	0	5	1	5	0	0	4	3	5	6	5	7	5	2	4	7	15	15	15	11	7	20	20	25	14	23	25	21	1	1	1	1	1	1	2	2	3	2	3	1	4	6	4	1	2	1	2	3	5	1	2	1	4	2	1	7
64500	-249.854370926158055	-248.431978940749673	-1.422391985408394	0.000404361458190	0.000148591924065	0.367473014689149	0.425736489927021	3	7	5	7	6	7	8	9	11	11	13	13	13	14	13	14	17	18	19	21	21	22	22	24	25	27	28	32	0	5	1	5	0	0	5	1	7	6	5	2	5	5	2	9	13	17	11	18	18	11	18	22	11	22	24	21	1	1	1	1	1	1	1	3	2	2	3	3	3	3	3	1	2	1	3	1	1	3	2	1	8	3	2	3
65000	-227.249795864266815	-225.741268254788309	-1.508527609478511	0.000305347209211	0.000088197260287	0.288842529509529	0.443279699002578	3	6	6	7	5	8	8	9	11	11	12	10	13	14	14	14	18	17	19	21	21	21	23	26	25	27	28	33	0	5	1	5	0	0	5	3	5	6	12	4	11	2	11	7	7	13	18	16	15	16	17	21	21	7	25	22	1	1	1	1	1	1	2	2	4	2	1	1	1	3	1	3	5	2	1	4	5	2	3	3	2	10	1	6
65500	-238.775279960154478	-237.209046182050372	-1.566233778104113	0.000320000262490	0.000081830292186	0.255719453320688	0.376606970240100	3	7	6	6	5	6	9	9	12	11	10	12	11	14	14	14	16	17	20	21	17	23	23	25	26	27	28	32	0	4	1	5	0	0	5	1	5	6	7	13	5	5	11	5	13	15	18	21	12	20	7	23	9	18	24	20	1	1	1	1	1	1	2	3	4	2	1	1	2	5	2	4	3	1	2	2	3	1	5	1	7	5	2	7
66000	-219.552768480464266	-218.083753923147356	-1.469014557316904	0.000315171817120	0.000100401773636	0.318562029288595	0.380568881002329	3	7	6	7	5	7	9	10	11	10	12	10	13	15	12	14	17	18	20	20	20	22	23	25	25	27	27	31	0	5	1	5	0	0	2	3	12	6	12	2	9	9	4	11	14	2	15	16	5	14	14	23	21	20	24	13	1	1	2	1	1	1	1	2	1	1	1	2	1	3	2	1	1	5	4	3	6	2	5	1	2	3	1	7
66500	-226.336186733187049	-224.878077914915167	-1.458108818271890	0.000287907191953	0.000094517545527	0.328291714028785	0.498103000560076	3	7	6	6	4	8	7	10	12	12	12	11	14	14	13	14	18	16	20	19	20	22	23	24	25	27	28	32	0	5	1	5	0	0	5	1	4	6	12	2	11	7	5	11	15	9	17	15	13	15	16	23	24	15	24	22	1	1	2	1	1	1	2	2	3	2	1	3	1	3	3	1	3	2	1	3	2	3	5	1	1	5	2	5
67000	-238.095177561043158	-236.590178229885538	-1.504999331157631	0.000291936445637	0.000085014879092	0.291210228671821	0.692638865459710	4	7	6	7	5	7	10	7	11	12	13	11	13	14	13	14	16	18	19	18	19	23	24	25	26	27	27	32	0	5	1	5	0	0	5	1	4	6	9	7	9	12	2	12	7	16	18	15	18	19	20	20	24	20	24	21	1	2	2	1	1	1	2	2	2	2	1	1	1	1	3	1	4	2	1	3	1	2	4	3	1	4	1	6
67500	-257.250120967752366	-255.794572546812930	-1.455548420939409	0.000301428955916	0.000099682093225	0.330698465654197	0.513071427126807	3	7	6	6	5	8	9	8	11	11	12	12	14	14	13	13	17	16	20	19	19	21	23	25	26	27	29	32	0	5	1	5	0	0	5	1	2	6	7	4	16	2	7	2	7	16	14	15	15	12	20	9	24	23	25	21	1	1	1	1	1	1	2	2	2	2	1	3	1	3	2	3	5	1	3	2	2	3	2	7	1	2	2	6
68000	-235.176374525767017	-233.631618494535303	-1.544756031231709	0.000342995811926	0.000091568508731	0.266966842004157	0.490752039565657	4	7	5	7	5	7	10	8	11	11	12	12	14	15	13	13	16	17	20	18	20	23	24	25	26	25	28	33	0	5	1	5	0	0	4	1	5	6	7	5	4	11	2	4	15	14	13	13	20	7	21	9	22	14	25	24	1	1	1	1	1	1	2	2	4	2	1	3	2	1	2	2	2	1	4	1	1	6	4	7	2	5	1	4
68500	-249.171075075202396	-247.616778593021110	-1.554296482181299	0.000492361418612	0.000128916902149	0.261833883151954	0.424814949107678	4	7	7	6	4	7	9	8	12	11	13	11	13	14	11	15	17	17	20	20	21	22	21	24	24	27	29	33	0	5	1	5	0	0	4	1	7	6	12	7	9	13	5	13	13	16	18	17	17	12	11	23	23	15	26	19	1	2	2	1	1	1	2	2	1	2	1	1	1	1	3	1	2	1	2	1	2	4	3	3	2	8	1	5
69000	-244.776618480376868	-243.414511764550099	-1.362106715826771	0.000255508873555	0.000136680264235	0.534933532182736	0.561602421497126	3	5	5	6	4	7	9	8	10	11	12	12	14	13	14	14	16	17	19	20	19	21	21	24	26	26	27	30	0	5	1	5	0	0	4	3	7	6	5	4	12	9	7	12	15	15	18	18	18	20	12	21	24	15	24	16	1	1	1	1	1	1	1	2	1	2	3	2	1	2	3	1	1	2	1	2	2	1	4	2	1	5	1	6
69500	-241.082255820978588	-239.519888566338466	-1.562367254640116	0.000245748036375	0.000063320492151	0.257664285279330	0.543176740799447	3	7	6	6	5	6	8	8	11	11	11	12	10	15	12	15	18	17	20	20	21	22	23	23	25	25	28	32	0	4	1	5	0	0	5	1	2	6	13	7	7	12	2	9	9	14	17	12	14	21	18	9	24	23	24	20	1	1	1	1	1	1	1	2	3	2	1	2	1	2	2	2	4	1	1	4	2	1	3	5	1	1	2	5
70000	-238.010618329515182	-236.577168357751646	-1.433449971763539	0.000272827709629	0.000096541005922	0.353853375281066	0.486388534340983	4	7	6	7	5	6	10	9	11	11	13	12	13	14	14	14	16	16	19	20	19	21	22	25	26	24	28	30	0	5	1	5	0	0	5	1	4	6	4	2	4	13	2	13	13	7	18	16	14	18	9	15	26	11	25	20	1	1	1	1	1	1	2	3	2	2	4	3	3	1	6	1	2	2	1	3	3	2	4	5	1	6	1	4
70500	-277.723570440567244	-276.260366438058952	-1.463204002508307	0.000368014422007	0.000119106050192	0.323645061361536	0.423205684601900	4	7	6	6	4	7	9	9	12	10	11	12	14	15	12	14	17	18	20	20	20	22	23	25	25	27	27	32	0	4	1	5	0	0	5	1	5	6	5	7	7	12	4	12	13	16	15	13	18	19	13	13	9	20	23	19	1	1	1	1	1	1	2	3	3	2	3	3	2	2	3	1	2	2	3	2	1	1	6	4	4	5	2	8
71000	-239.845527487264178	-238.345412125500985	-1.500115361763183	0.000250775593481	0.000073870675242	0.294568838286016	0.431176893490460	4	6	5	7	5	7	9	10	10	11	12	12	13	15	12	13	16	18	18	20	20	22	23	22	26	27	28	32	0	5	1	2	0	0	5	1	2	6	5	4	7	4	2	9	11	11	11	19	16	16	20	15	24	22	25	23	1	1	1	1	1	1	2	3	2	2	3	3	2	3	3	2	2	2	3	1	3	4	1	6	3	4	1	4
71500	-267.172875052274264	-265.731543341558904	-1.441331710715358	0.000261620004066	0.000090272618211	0.345052430273696	0.461301876260244	1	7	5	6	5	6	9	9	11	12	10	11	13	14	12	15	17	18	20	20	20	21	23	26	26	28	28	33	0	5	1	5	0	0	4	3	11	6	5	2	4	15	7	9	13	15	18	16	9	16	22	21	20	21	25	9	1	1	3	1	1	1	1	2	1	3	2	2	3	1	2	2	2	3	1	2	5	3	2	5	3	2	1	11
72000	-296.731058172963230	-295.368302027180846	-1.362756145782372	0.000370054359416	0.000195118753516	0.527270517293131	0.384885129095293	4	7	7	7	5	8	9	8	10	10	13	11	14	13	13	13	17	16	19	21	18	22	21	26	26	26	29	32	0	5	1	5	0	0	5	1	4	6	12	5	2	5	4	2	11	5	5	9	9	11	12	18	19	16	14	25	1	1	2	1	1	1	2	2	1	1	1	3	4	4	3	3	2	5	5	4	4	3	5	4	3	5	13	3
72500	-257.814569697020829	-256.323956083089456	-1.490613613931366	0.000360451883962	0.000108637519757	0.301392570244872	0.340256794874103	3	7	5	7	5	7	8	9	11	10	12	12	14	14	12	13	18	17	17	21	20	23	23	25	25	27	29	32	0	5	1	5	0	0	5	3	2	6	5	5	5	5	5	7	7	16	16	7	2	7	18	20	15	12	14	27	1	1	1	2	1	1	2	2	2	2	3	3	4	4	3	2	5	2	1	8	7	7	3	2	7	8	11	1
73000	-248.154763960036604	-246.593316104982677	-1.561447855053917	0.000391932180416	0.000101170105456	0.258131662851122	0.491029389240965	2	6	6	7	4	8	9	9	11	10	12	12	14	14	14	14	16	17	18	20	19	23	23	24	26	25	26	33	0	5	1	5	0	0	5	1	4	6	9	7	4	2	5	5	9	14	14	14	18	20	21	16	16	21	16	25	1	2	2	2	1	1	2	4	2	1	1	2	3	2	3	6	2	2	2	3	1	2	2	6	7	2	4	4
73500	-281.086719991596397	-279.614973225316874	-1.471746766279551	0.000541493019934	0.000171245057859	0.316246103928389	0.365242196804381	2	6	6	7	5	6	9	9	11	12	12	12	13	14	11	15	18	17	19	20	21	23	22	24	24	27	29	32	0	5	1	2	0	0	5	1	2	6	5	2	7	5	2	13	2	16	18	19	20	21	21	14	22	23	25	19	1	1	2	1	1	1	2	3	3	3	2	2	1	4	2	1	5	1	1	1	1	1	1	4	1	2	2	8
74000	-243.257979900191913	-241.591728772233949	-1.666251127957952	0.000280869002359	0.000060246033423	0.214498691263231	0.350645689519584	3	7	5	6	5	7	9	9	10	11	13	12	14	15	14	14	16	17	19	21	20	22	23	26	24	28	28	32	0	4	1	5	0	0	5	3	2	6	4	7	12	13	9	4	7	7	18	13	9	20	20	25	15	20	25	20	1	1	1	1	1	1	2	3	2	2	3	1	1	1	2	3	3	4	1	2	6	1	1	1	3	4	2	4
74500	-236.110146952205611	-234.655198019484999	-1.454948932720615	0.000303314873487	0.000100478885350	0.331269232513681	0.589271076773092	3	5	5	7	3	7	9	8	11	10	13	10	14	15	14	13	17	17	20	21	18	22	23	24	25	27	28	31	0	5	1	5	0	0	2	1	4	6	9	7	16	12	11	4	11	15	18	15	15	19	20	20	24	20	24	23	1	1	1	3	1	1	3	2	2	2	2	1	1	4	1	2	2	2	2	3	2	1	1	1	1	3	2	3
75000	-217.213532781825165	-215.756597521539788	-1.456935260285373	0.000254624342459	0.000083870377496	0.329388685643879	0.470809067289675	3	6	6	7	5	5	9	9	11	11	12	10	13	13	13	15	17	17	16	20	18	23	22	23	25	26	27	32	0	5	1	5	0	0	5	3	7	6	12	5	11	9	4	14	15	14	15	12	16	17	20	20	24	23	24	23	1	1	2	1	1	1	2	2	1	3	1	2	1	1	3	1	3	3	1	5	2	3	2	1	1	2	3	6
75500	-267.407670522909257	-266.018357390346637	-1.389313132562644	0.000341558654424	0.000144414155674	0.422809241702027	0.377623253002717	2	7	5	6	5	6	9	10	12	11	13	11	14	15	11	14	17	16	16	20	19	23	22	26	25	27	28	32	0	5	1	5	0	0	4	3	15	6	9	5	7	16	2	2	7	16	2	9	17	21	12	13	23	9	25	23	1	1	1	1	1	1	1	2	1	2	1	2	3	1	2	2	4	1	3	4	1	2	4	8	2	9	2	4
76000	-275.362551269932396	-273.824244511552763	-1.538306758379612	0.000326164362446	0.000088250654574	0.270571113019963	0.356349593841359	4	7	6	6	4	7	7	7	12	10	13	10	11	14	12	14	18	17	19	21	18	21	21	26	23	28	28	32	0	5	1	5	0	0	4	1	5	6	7	7	4	7	2	2	16	15	11	12	11	12	17	14	11	18	25	18	1	2	1	2	1	1	1	2	3	1	3	1	3	4	2	3	2	3	3	4	3	5	2	4	3	4	2	8
76500	-227.815448486493779	-226.342999109121251	-1.472449377372519	0.000336577241610	0.000106243255067	0.315657869674178	0.430558257853363	3	7	6	6	5	8	9	9	11	10	12	12	12	15	13	14	17	16	20	20	21	22	24	25	25	26	28	32	0	5	1	5	0	0	2	1	7	6	7	4	7	9	4	5	11	15	13	2	18	15	22	16	16	23	25	23	1	1	1	1	1	1	1	2	1	1	1	3	3	2	3	4	3	2	3	4	2	3	1	4	5	1	2	4
77000	-232.819617929787654	-231.409397215753415	-1.410220714034235	0.000170108486861	0.000065436209734	0.384673398376939	0.418826854358191	4	7	6	6	5	7	9	9	12	11	12	13	13	14	14	14	17	16	20	21	20	23	23	24	26	26	26	32	0	5	1	5	0	0	2	1	7	6	7	9	4	4	2	7	15	14	18	14	14	19	9	15	24	15	24	21	1	1	1	1	1	1	2	2	2	2	2	1	3	4	4	2	1	2	2	4	3	2	6	5	1	4	2	5
77500	-262.412949814298202	-260.849262142850421	-1.563687671447789	0.000293577842773	0.000075448444245	0.256996384781797	0.368838612375653	3	7	6	7	5	7	10	8	12	11	12	12	13	15	13	15	18	17	18	20	21	22	24	25	26	28	28	30	0	5	1	5	0	0	5	1	2	6	7	5	11	11	7	7	13	16	16	16	14	18	20	16	24	23	25	9	1	1	2	1	1	1	2	2	3	2	1	3	1	1	1	2	1	1	1	1	3	3	3	7	1	2	2	11
78000	-232.425714387308545	-230.943738790186444	-1.481975597122106	0.000360407691716	0.000110991388626	0.307960654495568	0.439045335399133	4	6	6	7	5	8	9	9	11	12	11	12	13	15	13	15	17	17	17	19	20	20	24	25	25	25	27	33	0	5	1	5	0	0	4	1	4	6	7	4	11	11	4	4	14	13	15	14	19	19	20	16	16	21	25	12	1	1	1	1	1	1	1	2	2	1	1	2	1	1	3	4	1	2	2	2	2	2	3	4	4	4	1	11
78500	-254.307223739407505	-252.752810228472754	-1.554413510934740	0.000337469811035	0.000088340256544	0.261772323494834	0.506055224499252	2	7	7	7	5	7	9	9	11	10	12	13	12	12	13	12	14	18	19	20	18	20	22	25	26	25	28	32	0	5	1	5	0	0	2	3	5	6	7	13	4	4	2	7	14	13	14	18	2	7	20	19	22	19	25	12	1	1	3	1	1	1	1	1	2	2	1	1	3	3	2	2	1	2	4	1	3	6	1	4	3	2	2	8
79000	-241.598747539127714	-240.072055531608953	-1.526692007518774	0.000231028244083	0.000064077988087	0.277359975363108	0.448597964577524	3	6	6	7	5	7	9	8	11	12	12	10	14	14	13	14	17	18	19	20	21	21	22	24	26	26	28	32	0	5	1	2	0	0	4	3	7	6	5	5	7	4	11	2	13	14	18	16	11	15	7	16	24	20	24	14	1	1	2	1	1	1	1	2	1	3	3	3	3	4	1	3	3	2	1	3	4	5	6	5	1	3	2	9
79500	-266.848205360471468	-265.351007869563546	-1.497197490907927	0.000290583345455	0.000086193519248	0.296622365308458	0.340392401369930	2	7	5	5	4	6	9	7	12	11	12	12	14	14	13	15	16	18	19	20	20	20	20	26	24	26	28	33	0	5	1	5	0	0	5	1	2	6	7	4	5	2	9	2	16	11	13	12	15	14	16	14	13	7	25	22	1	1	1	1	1	1	2	3	3	3	2	3	4	3	1	4	1	3	3	3	3	2	2	6	3	8	2	7
80000	-258.470344907303286	-256.965836506541336	-1.504508400761945	0.000440389176752	0.000128392604961	0.291543506832033	0.545460869921161	4	6	6	6	5	7	8	8	10	11	12	12	13	14	13	13	16	17	19	21	20	21	23	26	25	28	28	30	0	5	1	5	0	0	5	3	5	6	4	7	11	7	7	5	13	17	14	9	19	17	18	11	23	22	25	21	1	1	1	1	1	1	2	1	2	2	3	2	1	3	3	4	3	1	3	5	1	2	3	8	1	4	2	4
80500	-263.305217090861504	-261.748040328430648	-1.557176762430842	0.000388617050488	0.000101168027899	0.260328330348806	0.297062527626213	4	6	7	6	4	6	10	9	10	10	11	11	11	12	13	15	17	17	20	21	19	21	24	23	25	28	28	30	0	5	1	5	0	0	5	1	2	6	7	5	4	9	11	7	14	14	13	17	18	13	21	13	16	20	25	20	1	1	2	1	1	1	2	3	1	2	1	5	3	1	1	4	3	2	5	2	1	4	4	6	5	4	1	2
81000	-224.855389272440590	-223.449938229527817	-1.405451042912782	0.000236356530439	0.000092705929584	0.392229186188549	0.411084332514858	4	6	6	6	4	8	9	8	11	11	11	12	14	14	13	15	17	17	19	21	20	22	23	23	25	28	28	32	0	5	1	5	0	0	5	1	4	6	5	2	9	2	9	11	13	12	4	19	7	16	9	21	24	19	24	12	1	1	1	1	1	1	2	3	2	2	3	2	2	3	1	2	2	3	6	1	5	4	6	2	1	4	2	11
81500	-222.319377319751425	-220.861668045227475	-1.457709274523949	0.000291340102462	0.000095753011152	0.328664026484608	0.578678848214358	4	7	6	6	5	8	9	9	11	12	12	11	13	15	13	14	17	18	19	19	20	20	24	23	25	28	27	31	0	5	1	5	0	0	2	3	2	6	12	2	4	7	2	2	14	12	16	18	18	13	21	15	24	21	25	23	1	1	1	1	1	1	2	2	2	2	1	2	3	2	4	3	1	2	3	1	1	4	2	4	1	4	1	5
82000	-223.271318193807332	-221.753422180803682	-1.517896013003639	0.000243627923447	0.000068892910633	0.282779205512266	0.477503737928835	3	7	6	6	5	7	9	9	12	12	13	11	12	15	13	14	16	17	18	20	21	23	23	24	25	27	29	31	0	5	1	5	0	0	2	1	5	6	7	2	12	7	13	9	11	15	15	14	20	18	21	14	24	20	24	23	1	1	1	1	1	1	1	3	3	3	2	2	1	3	1	1	2	1	2	2	1	2	1	4	1	3	2	3
82500	-247.706351305942690	-246.184464796474515	-1.521886509468171	0.000313261320209	0.000087803802119	0.280289319028027	0.412260678316320	3	5	6	6	4	8	9	9	11	12	12	13	13	14	14	14	18	17	19	20	19	21	23	25	26	28	28	33	0	5	1	5	0	0	4	3	7	6	5	2	7	11	2	2	13	11	16	13	5	7	14	16	23	18	25	18	1	1	2	1	1	1	1	2	2	2	4	6	2	1	4	4	2	3	4	4	5	6	5	5	1	7	1	6
83000	-263.585165291548094	-262.168684102711154	-1.416481188836937	0.000332229425228	0.000124749589386	0.375492295122110	0.357594924103421	3	7	7	7	5	7	10	8	11	11	12	12	13	15	14	15	18	16	19	20	20	22	23	25	26	27	28	32	0	5	1	5	0	0	4	3	7	6	5	2	9	9	13	5	13	12	7	15	14	14	22	16	21	15	24	23	1	2	2	2	1	1	2	1	1	2	4	2	1	3	1	5	2	2	5	2	2	3	1	6	5	9	2	3
83500	-234.043438775051385	-232.614044263057451	-1.429394511993923	0.000362328130891	0.000129952704597	0.358660268186480	0.408677722684640	3	7	7	7	5	7	9	9	11	11	12	10	13	15	12	13	17	17	19	21	20	20	24	25	25	28	27	32	0	5	1	5	0	0	2	3	7	6	5	5	12	15	9	9	11	5	11	19	16	9	19	18	21	16	25	23	1	1	2	2	1	1	1	1	1	2	3	2	1	3	1	1	2	5	2	1	3	4	2	4	2	7	1	3
84000	-268.821339571980729	-267.376403981715725	-1.444935590264997	0.000202636283715	0.000069148029720	0.341242093725431	0.397506540557041	4	7	6	7	5	7	10	9	11	11	11	12	14	14	12	11	16	17	20	20	19	22	22	24	23	26	28	31	0	5	1	5	0	0	5	1	5	6	4	4	16	15	11	2	13	7	18	21	7	21	18	25	16	23	24	21	1	1	1	2	1	1	2	3	3	3	1	2	1	1	1	2	1	3	1	1	5	1	1	1	6	2	2	5
84500	-235.904796651722961	-234.440726064933585	-1.464070586789364	0.000192699465081	0.000062217420900	0.322872826208852	0.413177624855789	4	7	7	5	4	7	9	9	11	12	10	13	14	14	13	15	17	17	19	20	19	22	22	23	26	28	28	31	0	4	1	5	0	0	5	3	5	6	7	7	9	7	4	7	9	15	9	16	14	19	15	16	24	22	24	23	1	1	2	1	1	1	2	1	4	2	1	2	2	2	3	4	3	2	3	3	3	2	4	4	2	3	4	4
85000	-234.687218052046575	-233.167856339688228	-1.519361712358357	0.000244091796892	0.000068799342170	0.281858477206086	0.445398283546421	4	6	6	7	3	7	8	9	10	11	12	12	13	15	13	14	17	18	20	20	18	22	20	24	25	27	28	31	0	5	1	2	0	0	2	1	5	6	2	4	12	4	7	5	15	15	18	14	16	21	12	14	24	23	24	23	1	2	1	1	1	1	1	2	3	2	3	2	1	4	3	5	2	1	2	3	2	2	3	3	1	3	2	5
85500	-228.798889509506296	-227.258433461129357	-1.540456048376933	0.000250623308287	0.000067507241005	0.269357393237857	0.386985962598224	3	7	6	7	5	7	9	10	11	11	13	12	11	14	13	11	15	18	19	19	19	21	24	25	26	28	29	33	0	5	1	5	0	0	4	3	5	6	9	7	2	12	2	7	9	9	18	12	4	17	15	21	24	15	24	20	1	1	2	1	1	1	1	3	3	2	1	2	1	1	2	1	2	3	1	4	6	4	6	4	1	6	2	5
