step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
16000	-404.873684808173607	-411.729172759133007	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624455903283886	0	1	4	4	2	3	4	8	6	7	6	4	6	6	7	8	7	7	6	9	8	7	10	8	8	9	9	10	8	11	11	11	10	12	9	9	12	12	13	11	12	11	12	11	10	14	13	12	12	12	13	14	14	14	15	13	15	15	16	15	14	16	16	17	17	16	19	19	18	19	20	20	22	22	21	22	22	22	26	23	24	25	0	1	1	2	1	2	5	15	4	4	3	5	7	7	5	10	12	13	7	12	15	14	36	19	11	14	22	4	11	36	16	16	17	45	21	8	20	32	37	26	28	15	31	16	20	29	13	15	15	15	32	40	43	45	50	50	32	51	53	56	16	54	53	53	60	56	61	64	65	65	65	66	68	0	71	71	65	72	76	71	76	78	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	3	1	1	1	1	1	1	1	3	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	2	2	2	1	2	1	2	1	1	2	2	2	1	2	1	1	1	1	2	2	2	1	1	2	2	2	1	1	1	3	1	2	2	1	2
16500	-437.047030714221364	-443.902518665180764	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684828528371486	0	1	4	3	2	4	4	8	5	7	6	6	4	6	7	8	7	6	6	8	9	7	9	7	8	9	10	10	10	11	10	11	9	8	9	8	11	10	12	10	12	10	11	12	10	13	12	13	12	12	13	12	14	14	12	14	15	15	16	15	16	16	17	16	17	17	19	18	18	19	21	21	20	23	21	22	22	22	26	22	24	24	0	1	1	2	1	4	5	18	4	6	7	3	5	13	5	10	12	7	5	11	14	13	15	18	18	22	22	10	20	23	16	16	17	13	22	15	18	10	25	14	28	15	31	16	34	45	35	23	23	23	16	40	43	46	23	50	51	44	53	56	51	54	44	53	60	60	61	59	65	65	65	60	68	0	65	70	65	60	71	71	76	78	1	1	2	1	1	1	1	1	1	3	1	1	2	1	2	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	2	3	2	2	1	2	1	2	2	3	2	2	2	1	1	1	2	1	1	1	2	1	2	2	2	1	1	1	2	1	1	2	2	3	1	1	1	1	2	3	2	1	1	1
17000	-419.592292963591490	-426.447780914550890	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716893655825996	0	1	2	4	3	3	4	7	7	6	6	5	5	6	8	8	7	6	5	9	9	5	9	7	8	9	9	10	10	9	10	11	10	11	9	10	11	12	12	11	12	10	12	12	11	14	12	12	12	12	13	14	14	14	15	14	14	16	15	15	16	16	17	17	18	17	19	19	19	18	21	20	21	21	21	23	23	23	25	23	24	21	0	1	1	2	3	2	5	5	4	4	7	5	7	22	8	10	12	13	7	11	5	7	15	13	13	14	22	10	11	8	16	16	8	20	11	15	21	32	21	26	28	15	32	16	11	34	21	36	23	42	16	40	43	45	50	50	44	44	53	56	32	54	59	59	60	60	61	64	66	66	69	65	68	0	70	69	71	82	71	71	66	72	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	2	2	1	2	2	1	1	2	1	1	1	2	2	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	3	1
17500	-442.584198793644475	-449.439686744603875	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.830809134309953	-1	1	1	4	2	4	4	7	7	7	5	6	6	6	6	8	7	8	6	8	8	5	9	7	6	8	9	10	9	11	10	11	10	9	10	10	11	10	13	11	13	10	12	11	12	13	14	12	12	11	13	12	15	14	12	13	15	14	13	14	16	15	16	16	16	17	18	19	19	20	20	19	21	19	21	23	21	22	26	22	24	23	0	1	1	2	3	2	5	11	4	4	5	5	7	22	11	10	12	13	11	11	22	7	8	19	7	22	22	16	25	23	16	16	17	11	26	15	27	16	18	14	28	8	31	10	34	29	26	42	23	42	31	21	59	45	50	42	32	32	43	56	51	45	59	53	60	65	61	64	65	65	65	66	68	0	71	70	65	72	66	71	66	78	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	2	2	1	2	1	3	2	2	3	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	3	1	3	1
18000	-435.094517423801562	-441.950005374760963	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692441268372657	0	2	1	4	3	4	2	6	7	6	5	5	5	6	7	8	7	7	6	8	9	7	8	8	9	8	9	10	10	11	10	10	9	11	9	9	11	12	12	11	13	10	13	11	10	13	13	13	12	11	13	14	14	13	15	12	15	15	16	14	16	16	16	16	18	16	19	19	19	20	20	20	21	22	20	22	23	20	26	23	24	23	0	1	1	2	7	2	3	13	4	4	5	5	7	7	8	10	13	12	13	7	22	13	15	19	18	22	22	10	11	15	16	16	17	45	22	15	25	32	37	26	28	23	44	16	20	20	14	15	23	15	16	40	43	11	56	50	32	44	53	56	51	46	43	53	66	60	61	64	66	69	69	65	68	0	65	65	71	65	77	65	76	78	1	2	1	2	1	1	1	1	2	1	1	1	2	3	1	1	2	1	1	3	1	1	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	3	4	3	2	2	2	2	1	5	2	1	2	2	2	1	1	2	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1
18500	-422.472871927588983	-429.328359878548383	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668189868531986	0	2	4	4	3	3	2	7	6	5	5	5	5	6	8	9	6	8	6	9	9	6	10	7	8	8	9	11	10	10	11	12	10	12	9	9	11	11	13	11	12	10	11	11	11	13	12	13	12	10	13	13	14	15	15	13	15	15	15	15	16	17	16	16	16	17	20	19	17	19	20	21	21	22	21	22	23	22	27	23	25	25	0	1	1	2	7	2	1	5	4	4	3	5	7	7	5	10	12	22	7	11	14	7	15	19	22	14	26	16	18	8	16	44	17	45	13	15	18	16	25	26	28	8	16	16	18	34	21	8	36	15	44	40	43	45	50	50	32	51	53	56	32	54	53	53	56	60	61	53	65	69	69	71	68	0	70	71	76	65	77	70	76	78	1	1	2	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	2	2	1	2	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	2	2	1	2	1	1	3	1	2	2	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	4	2	2	1	2
19000	-443.131042954524048	-449.986530905483448	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644580360308810	0	1	5	4	3	3	2	7	6	5	6	4	4	5	7	7	7	7	6	7	8	7	9	8	9	8	8	9	9	10	9	11	11	10	9	9	11	12	12	11	12	10	13	12	11	14	12	12	12	11	11	14	15	13	15	13	15	15	15	15	15	15	16	15	17	16	19	19	18	18	20	21	21	23	22	22	22	22	26	23	25	23	0	1	1	2	7	2	1	5	4	4	5	5	7	13	5	10	12	11	7	5	22	14	15	19	18	14	22	16	24	5	16	16	17	20	18	15	25	51	37	14	28	23	32	16	13	34	35	36	8	42	16	40	43	34	50	50	32	51	32	30	51	45	64	44	60	60	57	64	65	65	69	66	68	0	70	65	65	60	81	72	76	72	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	3	1	1	1	2	1	2	1	1	1	3	1	2	2	1	1	1	1	1	1	3	2	1	1	3	4	2	1	2	2	1	2	2	1	1	2	1	2	1	2	2	2	2	1	2	1	1	2	2	1	1	1	3	1	1	2	2	3	4	1	1	1	1
19500	-465.491467051703012	-472.346955002662412	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619331398357084	0	1	4	4	3	3	2	7	6	7	5	5	4	5	8	9	6	5	6	8	7	8	8	7	6	7	10	11	11	8	10	8	11	12	9	9	10	10	12	11	13	9	11	12	10	13	14	11	12	11	13	14	13	14	13	13	14	15	14	15	16	16	17	16	17	16	20	19	18	19	20	21	21	21	21	22	22	21	26	23	24	24	0	1	5	2	7	2	1	5	2	6	5	5	7	7	18	32	18	7	7	11	14	18	8	19	7	14	21	10	45	18	10	10	17	45	21	23	18	16	37	14	28	20	31	32	18	34	26	36	15	8	16	40	43	45	50	50	44	31	53	56	32	54	59	53	42	60	61	64	60	60	69	60	68	0	70	71	71	60	78	71	76	60	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	2	1	2	1	1	2	1	1	3	1	2	1	2	1	1	4	1	1	1	2	2	1	4	1	2	1	2	2	1	2	1	2	1	2	1	1	4	1	1	2	4	1	2	1	2	3	1	2	1	1	1	1	2	3	2	2	1	3
20000	-420.426953371987906	-427.282441322947307	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699994246094110	0	2	3	5	3	4	2	7	7	7	5	5	4	5	8	9	6	7	5	9	9	6	9	7	9	9	10	10	10	10	11	11	9	11	9	10	11	11	13	12	11	10	12	12	12	13	14	11	11	11	14	14	13	14	15	14	15	14	16	13	16	17	16	17	17	17	19	20	19	19	20	21	22	22	21	22	21	21	25	22	24	25	0	1	1	2	7	2	1	4	2	2	13	5	7	13	8	10	12	13	7	11	22	13	15	19	18	18	13	16	20	15	16	16	17	20	22	15	25	16	25	26	28	15	31	16	34	34	21	23	15	42	16	40	32	45	50	50	32	44	43	50	51	54	53	53	60	60	51	64	65	65	65	66	68	0	70	71	69	66	71	65	77	78	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	2	2	2	1	3	1	1	2	2	2	2	2	2	2	1	1	1	2	1	1	1	1	1	3	3	2	2	2
20500	-433.701469847009264	-440.556957797968664	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666965326556610	0	1	2	3	3	3	4	8	6	5	5	5	5	6	7	8	7	7	6	8	8	7	10	7	8	8	8	9	10	11	10	11	11	12	10	9	12	12	11	11	10	9	12	10	10	14	13	12	11	12	12	12	14	15	14	13	14	14	15	15	16	16	17	16	17	17	19	17	18	19	21	22	22	23	21	22	23	23	25	23	24	25	0	1	1	2	3	2	5	5	2	2	5	5	7	7	5	10	12	13	7	11	14	14	8	19	7	14	14	10	11	23	16	16	17	45	21	20	25	16	25	26	28	15	10	10	20	45	21	36	36	42	44	40	16	45	50	50	51	32	43	50	32	54	53	59	60	60	44	53	60	65	65	66	64	0	70	69	65	72	70	71	76	78	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	2	2	1	1	2	1	1	1	1	2	1	1	2	2	1	1	2	2	1	1	1	2	2	1	1	1	1	4	2	1	2	1	2	1	2	2	1	3	1	1	1	1	2	2	2	2	1	2	1	1	1	4	2	2	1	2	2	3	1	1	2	2	1	3	1	1	1
21000	-459.410760558060986	-466.266248509020386	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610920387811565	0	2	4	4	3	4	5	8	6	6	5	5	6	6	7	8	7	4	6	8	8	7	10	8	7	8	9	10	9	10	10	10	11	12	10	9	10	11	13	12	12	11	10	11	10	12	12	12	13	11	14	14	13	14	14	14	15	16	15	16	17	16	16	15	17	16	18	19	18	20	21	21	21	22	22	22	21	19	26	23	24	23	0	1	1	2	1	2	5	5	3	2	5	5	18	5	7	10	12	5	18	11	22	14	36	19	7	14	22	4	11	8	16	16	17	20	22	15	8	32	40	21	28	36	16	16	11	45	35	36	36	23	44	26	43	46	50	50	28	51	53	56	57	54	53	43	66	56	57	63	65	65	65	60	64	0	70	70	65	60	77	65	76	78	1	1	2	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	3	1	1	1	1	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	2	1	1	2	2	2	1	1	2	4	1	1	2	1	1	2	3	1	1	2	2	1	2	2	3	3	1	1	2	2	1	3	2	1	2
21500	-436.745887698861964	-443.601375649821364	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707170148732244	0	2	2	4	3	4	4	6	6	7	5	5	6	6	7	9	7	7	6	8	8	7	10	8	8	8	10	10	11	9	11	10	9	11	10	10	10	11	12	11	12	11	12	11	8	13	13	13	12	11	12	13	14	13	15	13	14	16	15	15	17	16	17	17	17	16	19	19	18	19	20	20	19	22	21	22	22	21	26	23	25	24	0	1	1	2	3	2	5	5	4	4	5	5	7	11	11	10	12	13	11	12	22	14	15	19	7	14	14	10	20	11	32	10	17	45	14	15	18	16	29	26	28	30	16	32	5	45	35	49	15	8	32	40	43	45	50	50	44	44	53	50	16	54	59	59	60	60	61	64	65	69	65	66	64	0	70	65	69	65	76	71	76	72	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	2	2	2	1	1	1	2	1	1	1	1	2	3	2	1	2	3	1	2	1	2	2	1	1	3	1	2	3	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	3	2	1	2	1	3
22000	-440.117187735190839	-446.972675686150239	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.749398611615380	0	1	2	4	3	3	4	7	6	7	6	5	5	5	7	9	7	7	6	8	7	6	8	7	8	8	8	8	10	10	10	11	9	11	10	10	11	12	13	10	12	10	12	11	12	13	13	12	13	11	14	11	14	15	15	14	15	15	16	15	16	17	17	17	17	17	18	19	18	19	20	21	18	22	22	22	22	23	27	22	24	25	0	1	1	2	3	2	5	13	4	4	5	5	7	7	5	10	12	7	7	11	22	14	8	19	13	22	14	10	20	18	16	16	17	18	22	23	35	44	37	26	28	15	10	16	29	34	18	30	50	18	44	26	43	46	42	50	51	32	53	15	32	54	53	53	56	56	61	73	65	65	65	71	64	0	71	71	66	72	65	71	77	78	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	3	1	2	1	2	2	1	2	2	2	2	1	2	2	1	3	2	4	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	3	1	4	1	1	2
22500	-444.644076930173071	-451.499564881132471	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629963774515302	0	2	1	4	3	4	4	5	6	7	6	5	6	6	8	8	6	8	5	7	8	5	10	8	7	8	9	11	10	10	11	10	9	9	9	7	12	10	11	11	13	10	12	11	12	13	13	10	12	11	13	14	13	14	14	14	16	15	15	15	17	17	17	15	18	16	19	19	18	19	21	21	20	22	21	23	22	22	25	24	24	25	0	1	1	2	3	2	5	5	6	2	5	5	7	22	36	10	12	7	7	5	22	7	36	19	13	22	14	10	11	36	16	16	17	11	14	8	13	16	24	21	28	15	31	32	34	34	35	15	15	42	44	37	43	34	42	50	44	51	53	50	32	54	59	43	56	56	51	64	60	66	65	69	59	0	70	77	65	72	77	70	65	78	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	2	2	1	2	2	2	2	1	2	1	2	1	1	1	3	1	1	1	1	1	1	1	2	2	3	1	2	1	1	1	1	3	2	2	2	1	2	2	3	3	1	1	1	1	3	2	1	2	2	1	2	1	1	1	2	1	2	2	2	2
23000	-440.440468693556682	-447.295956644516082	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639080446290501	0	1	2	4	3	4	4	7	6	6	5	5	5	6	7	8	7	7	7	8	7	5	9	5	9	8	9	10	10	10	10	12	10	11	10	9	10	12	13	10	12	11	13	11	12	14	14	12	13	12	12	13	13	14	15	13	14	15	15	16	16	16	17	15	17	17	19	18	17	20	21	21	22	23	21	22	20	21	26	24	25	25	0	1	1	2	3	2	5	5	6	6	5	5	7	22	5	10	12	13	24	11	22	7	8	7	18	14	14	10	11	23	16	16	17	20	22	8	25	44	37	26	28	15	51	16	34	45	40	23	42	15	16	26	51	45	42	50	16	32	53	50	32	54	59	53	60	60	58	64	50	65	70	66	64	0	65	77	65	77	69	75	76	78	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	1	2	2	3	2	1	1	1	1	1	2	2	1	2	1	2	2	1	2	2	2	2	1	1	2	1	3	2	1	2	2	1	1	1	1	1	2	1	3	2	1	2	2	1	3	1	2	1	4	2	2	2
23500	-442.569652869325751	-449.425140820285151	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.734608386279816	0	1	5	4	2	3	3	6	6	7	6	5	6	6	7	9	7	6	7	9	8	5	10	8	8	8	10	10	10	11	10	10	11	11	9	9	10	11	11	12	12	11	12	12	11	13	13	11	13	12	13	14	14	14	13	13	15	15	14	16	16	16	17	16	17	16	18	20	18	18	20	22	22	23	21	23	23	21	24	21	23	24	0	1	4	2	1	2	5	5	4	2	5	5	7	22	8	10	12	7	13	11	14	7	15	19	7	22	21	10	13	36	16	16	17	20	21	15	18	10	25	26	28	23	32	16	11	11	35	15	45	42	16	40	43	46	50	42	51	44	43	56	51	34	59	53	66	50	61	64	60	60	65	78	68	0	65	78	75	60	77	71	69	78	1	1	1	1	1	2	1	2	2	2	2	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	2	4	2	2	2	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	3	1	1	2	1
24000	-427.181499389787973	-434.036987340747373	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700820967081955	0	2	2	4	3	3	4	8	6	8	5	5	5	5	5	8	6	7	5	8	8	7	9	7	9	8	9	10	10	10	10	12	10	11	9	10	11	11	12	11	13	10	12	10	12	13	13	12	11	11	13	12	13	14	14	12	15	15	16	16	15	15	16	16	17	14	19	20	18	19	19	21	22	22	21	22	22	23	25	23	25	25	0	1	1	2	3	2	5	15	2	9	7	5	7	7	5	4	12	13	7	11	14	14	15	19	13	22	22	16	5	21	16	16	17	29	14	23	27	16	20	26	28	23	31	16	20	34	35	23	23	42	16	27	43	29	50	50	51	51	43	66	51	54	53	53	60	56	61	64	65	65	56	65	68	0	71	71	65	72	65	76	76	78	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	2	1	2	1	3	1	2	2	2	1	2	1	1	2	2	1	2	1	1	1	2	1	1	1	2	1	3	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	3	2	1	1	4	1	2	1	1	2	2	1	3	1	2	1
24500	-445.389888332711223	-452.245376283670623	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675450910566874	0	2	4	4	2	3	3	8	6	7	5	4	5	5	7	8	6	8	5	9	9	7	9	7	8	8	10	11	10	10	10	12	9	11	8	9	10	11	12	11	13	10	13	11	12	14	13	11	12	12	13	14	15	15	14	13	16	15	15	16	16	16	17	16	17	15	20	18	18	20	19	20	22	21	22	21	23	21	27	24	24	25	0	1	1	2	1	2	5	11	3	4	5	5	7	7	3	10	12	13	7	7	22	14	15	19	7	14	26	31	15	8	16	16	17	11	14	5	18	16	29	26	32	23	44	16	29	20	40	23	36	36	44	40	31	34	50	36	58	32	43	66	51	34	53	53	50	56	58	64	60	69	65	60	68	0	70	65	65	65	70	71	71	78	1	1	2	2	1	1	1	2	1	2	2	1	1	1	2	1	1	2	1	3	1	1	2	1	2	2	1	1	2	1	2	2	1	2	2	4	1	1	2	2	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	2	1	2	1	1	1	2	1	1	3	1	2	1	1	1	1	2	2	1	2	2	2	2	3	2	3	2
25000	-434.787041719309229	-441.642529670268630	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673961912467836	0	2	5	4	2	3	4	8	6	7	5	5	5	6	7	9	7	7	6	7	8	7	10	8	9	9	9	10	9	10	11	11	9	9	10	8	12	12	11	11	12	11	13	11	11	13	14	13	12	12	12	15	15	14	14	13	15	15	15	16	16	17	17	16	18	15	20	18	19	19	19	21	22	23	21	23	22	22	26	23	24	23	0	1	4	2	1	2	5	11	4	2	5	5	7	7	11	10	12	13	12	12	14	14	15	19	18	21	14	10	7	8	16	16	17	11	27	15	25	16	29	26	28	23	32	16	20	20	35	36	29	36	16	35	43	46	50	42	16	44	32	66	58	54	53	53	60	56	51	64	65	65	65	71	64	0	70	65	71	60	80	71	65	72	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	3	2	2	2	2	1	2	2	1	1	1	1	4	2	2	1	1	1	1	1	1	1	5	1	1	1	1	1	3	1	1	3	2	2	2	3	4	1
25500	-448.586281277629837	-455.441769228589237	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592922414406556	0	1	5	2	3	4	4	6	6	8	5	5	5	5	7	8	7	6	6	8	9	6	9	7	8	8	10	10	10	9	10	10	11	10	8	9	11	12	12	10	12	10	12	10	11	13	14	11	13	12	11	15	14	14	14	13	15	14	15	16	15	16	17	16	17	15	18	19	18	18	20	20	21	22	20	22	21	22	26	24	24	24	0	1	4	2	1	2	5	3	2	4	5	5	7	7	5	4	12	7	7	11	22	14	15	19	18	18	14	16	20	8	16	10	17	11	14	15	25	10	36	35	28	36	16	10	20	34	27	15	23	42	44	40	43	46	50	50	51	10	16	66	43	54	53	53	66	56	51	59	65	65	65	60	64	0	70	65	65	72	76	65	71	78	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	2	2	2	1	2	3	2	1	1	1	3	1	2	2	2	2	2	1	1	2	1	1	2	1	2	3	3	1	1	1	2	1	1	1	5	2	1	1	2	2	2	1	1	3	2	1	2	3	2	2
26000	-430.345766267602414	-437.201254218561814	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632856588653774	-1	1	1	5	3	3	5	8	7	7	5	5	5	5	7	9	5	4	7	8	8	6	9	7	8	8	10	11	11	10	10	12	10	11	8	10	11	12	13	12	12	10	11	11	11	13	13	12	12	12	13	13	15	13	14	13	15	14	15	16	16	14	17	17	18	16	19	19	19	19	20	20	21	22	20	22	22	21	26	24	25	24	0	1	1	2	3	3	18	15	4	2	5	5	18	18	5	10	5	5	7	11	14	14	15	18	24	14	21	10	11	23	10	10	17	20	22	23	7	10	25	27	28	15	16	16	11	29	37	36	36	42	44	26	43	45	50	50	51	44	43	56	16	45	59	53	66	50	61	59	60	65	65	65	68	0	66	60	65	72	76	76	77	78	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	2	2	2	2	1	1	2	3	3	1	1	2	1	1	3	1	1	1	1	1	1	2	3	1	1	1	1	1	2	2	4	1	1	1	1	2	2	2	1	1	1	1	1	1	3	3	2	1	2	1	2	2
26500	-419.886791106680562	-426.742279057639962	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.770218551457982	-1	1	2	4	3	3	5	5	6	6	5	6	6	6	7	9	7	4	6	8	8	8	9	8	7	8	10	10	10	10	10	11	11	11	9	9	10	12	12	11	12	11	12	8	11	13	12	12	12	11	13	14	15	14	15	13	15	15	13	16	15	15	16	15	17	15	20	19	17	19	21	20	21	22	22	22	22	22	26	24	24	25	0	1	1	2	3	2	18	5	4	4	5	5	18	18	8	44	11	5	7	12	14	14	15	19	18	25	22	44	11	15	16	44	17	20	21	15	13	32	20	26	28	36	44	10	20	45	22	15	23	23	16	35	59	46	56	50	51	31	43	66	44	54	53	59	60	56	61	53	66	65	65	65	68	0	70	71	69	72	76	77	76	78	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	3	2	1	1	2	1	1	2	2	1	1	2	1	1	1	2	3	2	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	3	1	1	1	1	2
