step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79
21500	-253.315962738396479	-251.078144339798513	-2.237818398597969	0.000000677400965	0.000002020769706	2.983121978275832	0.800607516703410	0	3	2	1	3	3	6	5	7	4	5	7	5	5	4	4	7	5	7	7	8	6	7	7	9	10	10	9	7	10	8	11	10	10	11	13	12	11	14	14	14	14	15	14	14	14	16	16	16	17	18	16	18	16	19	18	21	21	20	21	23	20	22	22	23	22	24	23	23	24	24	23	26	26	25	28	27	28	31	0	4	1	1	3	4	11	6	11	3	3	15	2	15	5	3	10	6	13	14	24	18	13	5	12	25	21	29	14	25	7	25	21	19	28	35	38	26	26	32	38	26	37	27	33	37	36	43	41	47	52	46	54	46	48	43	41	53	53	54	62	51	62	51	66	55	65	53	60	59	57	53	69	63	68	73	61	77	74	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	2	2	1	2	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	1	2	1	1	1	2	1	2	1	2	1	2	1	1	1	1	2
22000	-244.648772888026969	-243.286677007914903	-1.362095880112068	0.000000652847889	0.000000349324125	0.535077360511396	0.820844378669089	0	1	2	3	4	3	6	6	6	4	3	5	4	5	7	6	6	6	8	8	7	8	7	8	8	10	7	9	10	8	8	12	10	10	11	13	13	11	16	14	13	13	16	14	15	14	15	15	16	14	18	16	18	16	19	19	22	19	21	21	23	23	24	22	24	22	24	25	23	24	24	24	27	25	26	27	26	26	32	0	1	2	2	4	2	6	10	5	6	2	6	4	11	5	13	10	5	8	8	14	18	9	17	16	19	18	18	19	9	18	25	11	20	20	34	22	30	37	38	33	35	44	32	44	35	36	32	47	26	45	45	43	46	46	53	58	49	55	56	59	59	69	56	62	59	62	72	60	64	64	66	53	69	63	77	70	71	70	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	4
22500	-243.643491462401983	-242.282527250158381	-1.360964212243612	0.000000313888901	0.000000182519867	0.581479198257032	0.859235948818974	0	3	1	2	3	5	2	6	7	4	5	6	4	5	6	5	6	5	8	7	6	7	7	8	8	10	9	9	10	8	9	11	12	11	11	14	11	10	16	13	14	13	16	13	14	15	16	15	16	17	18	17	17	17	20	20	20	21	19	20	22	22	23	22	23	23	26	24	20	25	23	23	26	26	24	27	26	28	31	0	4	1	3	3	13	1	16	15	2	5	16	4	3	16	4	6	7	15	6	5	17	14	21	11	19	9	30	19	8	21	27	27	28	28	42	18	30	46	37	11	32	32	28	42	41	36	45	40	46	43	48	39	27	51	52	52	59	53	50	39	56	62	59	62	59	63	61	39	72	64	57	61	75	51	68	70	75	78	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	4	1	2	2	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1
23000	-192.851098391876548	-190.380357971101006	-2.470740420775551	0.000000004325928	0.000000015871225	3.668860600507112	0.944589997905299	0	3	2	2	4	4	5	5	6	6	5	6	6	7	5	5	6	7	9	7	9	7	7	7	7	8	9	10	10	9	9	10	10	10	11	13	12	12	15	13	13	14	15	13	14	13	15	16	13	17	15	16	16	18	19	18	21	20	20	21	23	22	23	22	23	22	25	25	23	24	23	21	27	25	25	27	27	29	32	0	4	1	1	3	2	6	2	6	5	6	5	8	11	4	2	16	11	18	13	23	16	11	16	12	25	17	14	27	12	9	26	19	22	27	38	28	27	41	32	28	49	40	34	44	34	29	42	37	48	44	51	43	44	48	45	55	54	56	54	62	59	72	58	72	72	63	61	57	65	66	54	75	65	69	67	68	76	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-208.607492116492239	-206.198833712236961	-2.408658404255278	0.000000008961702	0.000000031187153	3.480048200914717	0.937096009701286	0	3	2	1	4	4	6	5	7	5	5	6	3	5	6	6	7	6	8	8	8	7	7	6	7	11	10	9	10	10	10	11	11	10	10	13	12	11	15	14	12	12	15	14	13	14	16	15	17	18	18	16	17	17	19	19	21	20	20	19	22	23	24	21	22	22	26	24	22	24	24	23	27	25	27	26	26	29	31	0	1	1	1	2	3	11	13	13	13	6	14	4	2	10	3	6	10	22	7	12	10	8	5	7	27	28	17	23	20	22	27	35	19	18	41	19	28	42	45	28	29	46	36	37	41	42	36	44	40	47	39	43	43	50	53	55	50	50	53	59	66	72	60	59	54	72	65	51	61	65	59	74	62	67	63	61	67	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1
24000	-212.765835978778796	-211.395157175932155	-1.370678802846644	0.000000029821467	0.000000020249805	0.679034482804665	0.879210261145495	-1	3	0	0	5	4	5	5	7	4	5	7	5	6	4	6	6	7	9	7	8	6	6	8	7	10	10	8	9	9	9	12	11	9	11	13	12	12	15	14	14	13	15	14	12	14	15	15	16	16	18	17	17	18	19	20	22	21	20	20	22	22	23	21	22	22	25	24	24	25	25	24	26	24	26	28	26	28	32	0	3	1	1	2	4	6	2	22	2	15	7	2	5	2	2	6	7	25	11	11	7	8	20	14	31	12	16	18	21	17	19	9	18	19	35	29	19	36	36	45	32	36	37	21	37	40	45	48	48	49	48	47	53	49	51	64	56	47	51	60	43	60	55	58	58	72	65	57	57	62	63	74	57	69	77	72	77	67	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
24500	-213.660851330919201	-212.047549279795760	-1.613302051123432	0.000000253614615	0.000000059446502	0.234396988257473	0.865495158924996	0	1	2	2	5	4	5	6	5	5	4	6	6	6	7	6	6	5	8	8	8	7	7	7	9	10	9	9	10	8	9	9	11	11	11	12	12	11	14	13	13	14	15	14	14	14	15	16	16	16	17	17	17	17	19	19	21	20	21	20	23	21	24	22	23	22	25	24	22	24	24	22	27	25	26	27	26	29	33	0	1	1	1	6	4	3	9	2	3	4	5	5	10	5	5	6	6	22	16	10	13	16	9	30	21	19	15	30	13	21	20	21	25	28	19	29	27	37	38	35	36	46	37	36	37	36	45	35	42	46	43	48	46	51	52	56	54	56	51	72	56	57	49	64	53	60	64	53	66	72	54	67	68	70	61	68	73	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	3	2	1	2	1	1	2	1	1	1	1	1	1	2
25000	-200.156656791714653	-196.603746748991171	-3.552910042723478	0.000000093065462	0.000000726399500	7.805253294867780	0.944780891389233	0	3	2	2	4	4	5	5	7	7	5	7	5	7	6	5	6	7	9	8	8	7	8	7	8	10	10	8	9	9	9	11	11	11	11	14	11	11	13	13	12	13	15	14	13	14	15	16	17	18	17	16	17	16	20	20	22	20	19	19	21	23	21	23	24	21	25	24	23	25	24	22	26	25	26	26	26	28	31	0	3	1	1	3	3	2	2	16	16	2	13	2	8	5	2	5	13	24	15	9	6	17	15	17	20	23	12	24	14	14	30	9	31	23	34	31	30	26	32	30	32	40	41	38	42	38	44	43	48	44	36	47	43	59	48	63	50	53	49	50	55	53	72	57	54	57	55	55	72	63	56	57	69	65	62	67	67	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
25500	-189.212099510280325	-187.741054661779458	-1.471044848500860	0.000000267901954	0.000000274510575	1.024668057680857	0.985380297954290	1	3	2	3	3	5	6	5	7	7	6	5	4	4	7	6	7	6	9	8	7	7	5	7	8	11	9	9	10	9	8	11	11	9	11	14	12	11	13	14	13	14	15	15	14	14	15	16	16	16	17	16	18	17	19	20	21	20	21	19	21	22	23	23	24	22	25	24	23	24	23	22	27	25	25	26	26	29	32	0	3	1	1	3	13	2	14	11	14	6	13	4	3	23	4	2	4	22	8	11	8	2	23	22	17	24	17	20	20	21	34	34	24	27	37	32	30	38	39	32	39	36	40	26	37	32	39	42	42	41	40	52	47	53	54	60	53	56	51	56	56	57	57	64	59	72	72	59	63	59	56	74	65	69	65	63	73	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-198.899869443581963	-197.461645248732594	-1.438224194849362	0.000000439516471	0.000000153146100	0.348442232549391	0.962484215339928	0	2	1	2	4	4	3	5	5	7	5	7	6	7	6	5	5	7	8	7	7	8	7	8	9	10	10	9	9	10	9	12	11	10	11	13	11	11	15	13	14	13	15	14	15	14	15	15	16	17	17	15	17	17	19	19	20	21	20	19	22	21	22	22	24	21	24	25	23	23	23	23	26	25	26	27	27	28	30	0	3	1	1	4	4	1	2	5	17	6	9	8	8	5	7	6	9	14	13	17	13	16	15	20	21	22	20	18	14	20	27	14	24	27	32	25	29	44	37	33	31	40	32	30	42	46	41	48	45	52	36	39	46	53	54	60	57	56	52	59	59	55	62	56	54	58	63	60	62	64	62	67	57	67	67	74	74	78	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-211.790774026273454	-210.423378770189089	-1.367395256084353	0.000000461117504	0.000000227679761	0.493756490439178	0.915760324029700	0	2	2	2	4	4	5	5	7	6	5	7	6	6	5	4	5	6	9	7	7	7	6	7	9	11	9	10	8	8	8	12	10	10	11	13	12	11	14	12	13	14	15	15	15	15	16	15	17	16	18	16	17	16	20	20	21	19	19	20	22	23	24	22	21	21	26	24	23	24	24	23	27	24	26	26	27	29	31	0	1	1	1	3	4	3	4	8	3	5	23	6	5	16	4	6	16	20	15	10	5	8	13	20	31	9	8	13	12	10	26	30	31	8	37	34	27	40	26	32	36	41	36	36	40	42	36	42	42	54	44	44	45	52	59	55	49	54	53	56	65	64	55	58	58	62	72	65	66	55	66	67	61	71	71	76	77	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2
27000	-186.649045121963979	-184.074287987023752	-2.574757134940227	0.000000554883616	0.000000045085622	0.081252394114569	0.984467024760758	0	3	2	3	4	4	5	6	7	7	5	6	5	6	6	5	6	7	8	8	8	7	8	7	8	11	10	8	9	10	9	12	11	10	11	13	12	11	15	13	14	12	14	14	14	14	13	15	15	17	16	16	18	18	19	20	21	20	20	20	22	23	23	22	23	23	24	24	22	25	24	23	27	26	25	28	27	28	30	0	3	1	3	3	3	1	16	13	16	4	16	5	5	7	4	5	7	8	24	17	13	5	7	16	23	20	8	9	20	23	27	30	8	20	26	35	20	32	26	32	35	33	37	47	37	28	40	40	39	45	43	52	52	51	55	54	54	53	54	53	57	57	59	61	55	64	57	58	65	66	57	75	65	64	74	71	75	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-231.190293710769396	-229.606630768932774	-1.583662941836616	0.000000683795525	0.000000169132966	0.247344359864110	0.825381521468073	0	3	2	2	5	5	5	6	6	7	4	6	4	5	5	6	6	6	8	6	8	8	8	7	7	11	9	10	9	8	7	11	10	9	11	14	12	12	15	13	12	13	16	14	13	14	14	15	16	17	15	17	18	17	19	20	22	21	20	21	20	22	23	23	23	23	25	24	24	23	24	24	27	22	26	25	26	28	29	0	4	1	1	11	13	2	5	11	15	4	15	2	3	2	6	13	15	31	11	18	16	14	14	15	34	25	34	31	9	7	19	21	31	23	37	32	28	42	27	20	32	45	40	38	45	41	26	36	44	38	44	43	47	45	55	59	61	39	53	49	59	61	74	58	56	64	65	70	58	62	70	76	56	67	74	67	72	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1
28000	-202.675203982294875	-199.747571963905443	-2.927632018389425	0.000000144519143	0.000000752694241	5.208266707119630	0.970890645327047	0	2	2	3	4	4	6	6	4	7	5	5	6	6	6	4	6	6	8	8	5	6	8	7	8	9	10	9	9	9	10	11	9	10	12	12	11	12	15	12	14	13	15	14	14	14	16	13	17	17	16	16	18	18	19	20	20	20	20	21	23	21	22	22	22	22	26	24	24	23	23	24	28	23	26	28	25	28	30	0	1	1	2	3	4	9	16	4	7	9	4	16	11	5	2	3	6	13	10	2	5	8	17	11	18	26	13	23	25	23	33	24	10	32	25	28	27	46	37	40	31	48	48	36	35	48	32	46	41	46	48	50	47	50	53	54	54	53	57	62	54	56	56	58	57	74	74	65	65	62	62	77	66	74	75	63	67	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-225.289880466849553	-223.928120693144535	-1.361759773705015	0.000000920898159	0.000000553738239	0.601302363125969	0.946411817971181	0	2	1	2	4	5	5	6	5	6	4	5	6	4	7	5	5	6	8	8	8	8	7	6	8	11	10	10	9	9	8	11	11	10	11	14	12	10	16	14	12	13	14	15	14	13	16	15	16	18	17	16	17	16	19	17	21	21	18	20	19	23	23	20	22	23	26	21	24	24	24	23	27	26	26	27	27	28	31	0	3	1	3	4	5	4	5	4	14	4	11	16	2	9	14	3	17	13	10	11	17	6	17	10	27	13	31	15	8	7	29	15	31	29	32	34	29	36	33	24	35	42	40	46	35	43	41	48	43	44	26	52	43	47	47	59	61	54	55	59	68	53	50	60	68	69	60	63	65	60	57	74	70	70	75	62	74	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-199.885909067065455	-198.230429579320173	-1.655479487745285	0.000000178955573	0.000000266189065	1.487458924906341	0.960419458148845	0	2	2	2	4	4	6	5	5	7	5	6	5	6	7	5	4	4	8	8	7	6	7	7	6	10	9	9	9	9	8	10	11	10	12	13	11	11	15	13	14	13	16	14	13	14	15	16	14	18	17	16	16	17	20	19	21	20	19	20	22	23	23	21	22	22	25	24	23	23	24	23	28	25	27	27	25	27	32	0	1	1	1	2	4	18	3	6	11	2	13	2	11	12	2	3	4	14	5	5	17	9	11	5	12	24	20	7	22	7	19	28	28	26	34	32	32	46	26	37	38	41	37	37	37	33	36	40	43	47	49	44	47	56	48	60	50	50	50	56	61	64	60	60	60	60	65	60	57	64	65	67	69	70	77	70	77	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-196.205649389973161	-188.632314350747919	-7.573335039225230	0.000000032441707	0.000001514870247	46.695146540178477	0.971410246019377	1	3	2	3	4	3	6	6	6	6	4	6	5	6	6	5	5	7	8	7	8	8	7	7	9	10	9	10	10	9	8	12	11	10	12	14	12	12	16	13	13	13	14	13	14	14	16	16	17	17	17	16	18	18	19	20	20	20	21	19	22	23	22	22	24	21	24	24	23	23	25	23	27	25	25	27	27	29	32	0	3	1	1	2	1	6	5	5	11	4	16	5	11	5	6	6	2	14	15	15	18	15	14	21	23	9	23	22	24	7	34	28	19	33	42	26	34	44	33	38	32	33	26	44	44	43	43	36	46	36	43	52	47	39	53	51	49	55	50	57	63	56	57	64	60	63	70	61	58	67	58	68	63	72	74	68	76	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
30000	-203.370920082261989	-197.511169722389923	-5.859750359872075	0.000000089438842	0.000002165928274	24.216864104972245	0.956445889525467	0	2	1	2	4	3	4	4	6	7	4	6	6	7	5	5	6	7	8	6	8	7	7	7	8	9	10	8	10	9	9	10	11	10	11	11	12	11	16	12	13	12	15	14	14	15	15	15	14	18	18	17	17	17	19	19	21	20	21	20	22	22	24	23	23	23	26	25	23	25	23	23	27	24	26	27	26	28	30	0	1	1	3	2	4	4	2	16	17	6	16	15	17	6	6	5	13	17	2	12	5	13	16	17	22	14	16	31	10	24	18	26	30	27	26	27	34	46	27	40	25	44	29	36	38	36	49	37	54	52	47	43	48	52	50	54	50	52	51	58	58	61	59	62	59	65	72	61	72	58	60	75	71	63	75	63	75	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-190.356280084490777	-187.031848953582767	-3.324431130908014	0.000000246405710	0.000001671746788	6.784529407977257	0.942546567561893	0	2	2	3	4	5	5	5	7	6	6	5	4	5	6	5	7	6	9	8	8	7	7	7	8	10	8	8	9	9	9	12	11	10	11	12	10	11	15	13	13	14	16	14	15	14	15	15	17	17	17	16	17	14	17	19	21	19	20	20	22	22	23	23	24	22	25	25	23	24	24	23	27	25	25	27	26	28	31	0	1	1	3	4	13	4	3	8	7	4	3	2	2	5	5	14	5	24	24	10	8	7	6	18	25	13	18	25	27	20	28	19	19	26	26	27	25	42	36	35	38	42	32	41	33	54	32	54	48	47	47	42	29	52	49	58	55	51	50	58	60	60	57	66	59	72	71	57	69	66	57	74	69	65	67	68	73	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
31000	-188.384374331103743	-186.897692935154481	-1.486681395949273	0.000000726409406	0.000000221073249	0.304336986246327	0.952474628375162	0	2	2	2	4	4	5	6	5	6	5	6	4	6	5	6	4	5	7	7	7	8	7	8	9	11	10	10	9	10	8	11	12	10	11	12	12	10	14	14	13	14	16	13	15	12	14	15	16	16	17	16	17	17	18	17	21	19	20	20	23	22	24	22	23	21	25	24	24	25	24	23	26	23	26	27	26	28	31	0	1	1	1	2	2	13	13	6	6	13	5	4	13	4	18	2	6	16	13	18	19	11	8	23	29	29	19	21	16	7	34	38	31	30	32	27	24	36	46	37	46	39	32	40	34	36	44	47	47	50	42	45	45	50	50	60	56	53	54	64	60	74	57	57	59	71	62	64	65	62	59	68	66	68	74	74	63	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
31500	-214.370954198948027	-213.009024937562714	-1.361929261385325	0.000000253357428	0.000000153064004	0.604142556560775	0.821071611884234	0	3	2	2	5	4	6	5	5	7	5	7	5	6	6	6	6	7	8	8	6	6	7	7	8	10	9	8	9	10	9	11	11	9	10	13	12	12	15	13	10	13	15	14	14	14	14	16	15	17	17	16	17	17	19	18	21	21	19	20	21	22	23	22	23	22	25	24	23	24	25	24	28	25	27	27	26	27	32	0	3	1	1	2	4	5	6	6	15	4	8	2	8	8	2	6	6	15	16	5	9	11	5	15	20	12	5	12	28	25	27	31	17	12	16	30	26	40	32	28	29	38	31	35	33	37	47	42	46	49	44	43	42	51	52	60	50	54	54	60	37	58	55	57	51	63	69	61	64	63	64	69	70	70	77	67	69	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2
32000	-231.185748871719142	-229.534121669793905	-1.651627201925248	0.000000176775564	0.000000261296747	1.478127073214581	0.821247229421356	0	2	1	3	4	5	5	5	5	6	4	6	6	7	6	6	6	7	9	7	8	8	8	4	7	11	9	8	8	8	10	9	11	10	11	13	13	11	16	13	12	13	15	13	13	15	16	15	17	17	17	16	17	17	19	19	20	19	20	20	22	21	22	23	23	21	25	24	23	24	25	23	27	25	27	28	27	27	30	0	1	1	2	4	11	2	4	4	8	3	6	24	5	5	11	11	12	14	2	13	8	10	4	12	32	11	20	20	18	30	15	23	28	32	31	41	14	35	26	29	38	31	31	26	37	48	37	46	46	46	19	48	48	50	47	50	54	46	47	60	55	66	59	61	57	72	65	61	63	69	57	74	69	63	78	70	70	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-199.661031414824919	-198.005014784341654	-1.656016630483262	0.000000613767223	0.000000133843639	0.218069056263031	0.963964959605107	0	2	2	2	4	4	4	5	7	7	4	7	5	6	6	3	6	6	6	7	8	8	7	8	8	9	9	9	9	9	10	11	12	10	12	13	13	11	16	13	12	13	15	14	14	15	16	15	16	17	17	15	17	18	18	19	21	20	20	18	22	22	22	21	23	22	25	24	23	25	24	23	27	25	26	27	27	28	33	0	1	1	1	2	2	2	16	5	6	3	17	5	11	7	1	5	1	2	13	18	19	14	17	18	15	21	24	15	12	24	30	32	30	32	31	41	26	41	32	38	41	44	40	33	40	44	40	44	39	44	35	49	52	39	47	59	39	55	39	56	56	55	59	57	58	72	61	59	64	66	57	70	68	63	67	68	75	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	3
