step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17
44000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.094833850565674	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
44500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.129634028018439	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
45000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.152885944305600	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
45500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.119858138988801	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
46000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.160057304156034	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
46500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.164683724529231	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
47000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.146306218862548	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
47500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.151273520502638	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
48000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.102673876378920	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
48500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.145878698750652	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
49000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.138068877379928	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
49500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.130093715163249	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
50000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.152644554941724	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
50500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.112999641269910	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
51000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.122841062412102	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
51500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.189931323207798	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
52000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.154967498613457	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
52500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.144111642374000	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
53000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.130052227793207	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
53500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.119095095836709	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
54000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.160692670153259	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
54500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.136392924019178	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
55000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.162833994843428	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
55500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.100514075354161	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
56000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.148898958932308	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
56500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.132261753898451	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
57000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.128956432004046	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
57500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.176036214001930	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
58000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.129902254556747	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
58500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.137808247109634	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
59000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.139624659666050	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
59500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.198689656433848	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
60000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.149848559423158	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
60500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.181469556917959	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
61000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.148693137861907	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
61500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.161126867636578	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
62000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.134013350524422	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
62500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.115278352955669	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
63000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.222827538974564	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
63500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.120957924587782	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
64000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.136421992101103	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
64500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.192705492031693	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
65000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.078566829934613	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
65500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.137034116994790	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
66000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.120400031175670	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
66500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.158185009229978	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
67000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.129289410724955	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
67500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.161689737170953	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
68000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.084267274940047	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
68500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.107996176466390	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
69000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.137125898069505	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
69500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.125519981201717	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
70000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.124665739276511	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
70500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.117442069401717	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
71000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.148456021823147	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
71500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.149504427828440	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
72000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.138025595057032	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
72500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.113767078261928	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
73000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.138614122444724	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
73500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.109075411566357	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
74000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.103181239278726	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
74500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.091474181391041	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
75000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.107911020375085	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
75500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.203296302446744	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
76000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.148103078820603	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
76500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.111506064544292	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
77000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.154474307195268	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
77500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.135575453646564	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
78000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.165758741672312	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
78500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.113290351302558	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
79000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.156102137016831	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
79500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.145813529200905	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
80000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.136869547331118	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
80500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.176194949398819	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
81000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.107126404092192	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
81500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.200850312294952	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
82000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.127228798676475	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
82500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.162475930573348	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
83000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.167994540229111	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
83500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.121172836338480	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
84000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.134105241598437	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
84500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.129660865480714	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
85000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.160823277640241	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
85500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.145790220704498	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
86000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.106471969368807	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
86500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.135449537851383	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
87000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.103123867310385	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
87500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.107934768501439	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
88000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.187698629550078	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
88500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.153300128788453	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
89000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.114396475168026	-1	3	8	9	9	12	14	13	15	19	16	17	19	17	18	20	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	7	8	7	8	10	9	9	10	9	10	11	11
