step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71
24000	-402.932423744984476	-409.787911695943876	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.746454658632844	0	1	3	3	4	5	5	7	5	5	4	7	9	6	10	6	6	9	8	6	7	10	9	9	10	9	10	12	9	11	11	8	11	10	10	12	11	10	12	11	12	12	12	13	13	13	12	14	13	13	13	14	15	15	14	12	14	14	16	16	16	16	17	17	18	20	18	20	21	21	24	0	1	2	2	2	11	3	5	4	4	3	3	5	11	3	3	10	7	9	10	6	32	16	8	13	21	12	15	8	38	21	14	23	20	17	25	26	19	26	19	30	32	33	38	30	32	25	56	26	42	32	33	31	41	38	25	46	47	53	50	47	36	60	59	43	36	63	47	63	63	69	1	1	1	1	1	1	1	2	1	2	1	2	2	1	3	2	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	2	1	1	2	1	3	1	2	2	2	1	1	1	1	2	3	2	1	1	2	2	1	3	1	2	2
24500	-438.147346204639405	-445.002834155598805	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610488409008967	0	1	2	3	4	5	6	7	7	5	4	6	9	7	10	6	7	8	8	9	7	9	9	10	10	9	10	11	9	11	9	9	11	10	9	12	10	11	11	11	13	11	10	13	13	10	12	14	13	13	12	14	14	14	12	13	15	13	14	16	17	16	18	16	16	19	17	21	20	22	23	0	1	1	2	4	11	3	3	12	4	3	3	2	4	16	3	10	7	5	10	11	16	8	12	5	21	12	15	8	13	21	14	43	20	17	25	26	13	21	27	30	46	7	30	30	32	5	56	39	46	46	43	39	41	38	13	51	47	39	42	36	36	51	53	43	62	51	47	51	57	63	1	1	1	1	1	1	2	2	1	1	1	2	4	2	2	2	1	1	2	2	2	2	1	2	2	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	3	1	1	1	2	2	1	1	1	2	2	1	2	2	2	1	3	1	2	2	1	4	3	4	2
25000	-408.093479455479951	-414.948967406439351	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679651193955541	0	2	3	4	4	5	5	6	7	6	4	6	9	7	9	7	6	7	8	8	8	8	8	9	10	10	11	11	9	10	11	10	12	10	10	11	11	11	12	12	12	12	10	13	12	13	13	11	14	13	13	14	15	15	14	13	15	14	15	16	17	16	17	17	19	19	19	21	19	21	22	0	1	2	2	2	11	3	5	4	4	3	3	9	6	23	3	4	7	9	17	11	14	16	16	5	21	12	23	8	9	26	22	43	20	17	25	26	30	21	27	38	14	9	38	30	32	36	25	39	32	32	43	39	41	44	48	32	13	39	46	47	36	57	59	43	62	60	61	63	67	69	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	4	1	1	2	2	1	1	1	1	2	2	1	2	1	2	2	2	1	2	2	2	1	1	4	1	2	2	1	1	2
25500	-380.388090826183998	-387.243578777143398	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666823598012854	1	2	4	4	4	5	5	6	6	5	6	6	9	7	9	5	7	9	8	8	8	10	8	9	10	9	10	12	10	10	11	8	12	10	10	13	10	11	11	12	12	12	11	12	13	13	12	13	14	13	11	15	15	15	13	14	15	14	15	15	18	16	18	17	18	18	18	19	20	21	23	0	1	1	2	2	3	2	3	4	4	6	3	5	6	23	2	10	7	4	10	6	32	16	12	19	21	12	15	8	19	21	11	43	20	17	25	26	30	26	27	30	51	6	38	30	51	25	25	39	42	32	33	39	41	38	48	42	47	49	42	47	36	51	59	43	62	57	61	63	67	60	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	2	1	1	2	1	1	2	2	2	1	2	1	1	1	2	2	1	1	1	1	1	1	3	1	2	1	1	2	2	1	1	1	2	2	2	1	2	1	1	2	3	2	3	1	3	1	1	1	1	1	4
26000	-417.857257197989213	-424.712745148948613	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639334275361010	1	2	4	4	4	5	6	6	6	6	3	7	9	7	9	6	7	8	8	8	6	10	7	8	10	9	11	11	9	13	11	9	11	10	9	13	10	10	12	12	13	13	11	12	13	12	12	13	14	14	12	14	14	15	14	14	15	15	14	16	17	16	17	17	18	20	18	22	20	21	23	0	1	2	2	2	11	3	3	4	4	1	3	4	6	18	3	10	7	9	10	11	32	16	12	13	21	29	15	11	19	26	14	3	20	17	25	26	19	26	27	38	46	23	38	38	32	25	25	39	32	32	43	39	41	44	25	1	47	39	50	36	36	50	59	52	36	46	66	46	67	70	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	1	1	2	1	1	1	2	1	2	2	1	1	1	4	2	1	1	2	1	2	5	1	2	2	3	2	2	2	2	3	3	1	4	2	1
26500	-433.701362591722216	-440.556850542681616	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.504580098678597	1	2	4	4	5	5	6	5	5	5	5	6	9	7	8	6	7	7	8	8	7	9	8	9	9	10	11	10	9	13	11	10	9	10	10	12	11	11	12	10	13	11	10	12	13	12	13	12	14	14	12	15	14	15	15	13	12	14	16	16	17	15	18	17	19	19	17	21	19	20	23	0	1	1	2	2	2	3	3	4	4	3	3	5	2	3	3	10	7	2	10	11	14	16	12	5	21	24	15	8	38	21	22	6	20	17	1	26	19	26	15	44	32	33	9	38	14	36	25	26	51	32	33	26	41	38	48	32	36	53	57	47	36	42	53	43	62	60	61	60	57	63	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	1	1	1	2	3	1	1	1	2	1	2	1	2	1	2	5	1	1	1	1	1	1	1	3	1	2	1	2	2	1	2	3	2	1	3	1	1	1	1	3	2	2	3	2	4	2	1	2	2	3	2
27000	-419.952362608956719	-426.807850559916119	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739964191365929	1	2	3	4	4	5	6	5	6	6	6	6	7	7	9	6	7	7	8	9	7	10	8	9	10	9	10	11	9	14	10	9	11	10	10	12	11	11	11	11	13	12	10	10	11	12	13	11	14	13	13	15	13	15	14	13	14	14	15	15	18	16	18	18	17	19	17	19	20	21	23	0	1	2	1	2	3	3	3	4	4	6	3	5	11	2	3	10	12	9	10	11	32	16	12	5	21	4	15	8	45	21	14	43	20	17	48	26	44	26	15	45	32	18	19	19	22	25	25	39	32	46	43	39	41	38	48	51	47	49	57	47	36	46	59	52	62	51	61	63	63	70	1	1	1	1	1	1	2	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	2	1	2	1	3	2	2	2	2	1	1	1	2	1	1	1	1	2	1	2	1	2	3	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	4	1	1	1	3	1	2	2	1
27500	-395.999524545235886	-402.855012496195286	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652886660726860	1	2	3	3	3	5	5	4	7	4	6	6	6	7	9	5	7	8	8	8	7	9	8	9	9	9	9	12	9	14	10	10	12	10	10	13	11	12	12	10	13	12	11	11	12	12	13	12	13	13	13	14	15	15	15	13	15	15	14	16	18	15	18	17	19	18	18	22	18	21	23	0	1	1	1	2	3	3	3	4	4	6	2	5	11	16	3	10	7	9	10	6	14	13	12	13	21	18	15	8	45	21	22	43	20	17	48	26	44	26	27	45	32	23	19	44	32	25	25	39	42	32	33	26	41	44	48	32	47	39	42	47	36	46	59	33	62	60	61	46	63	67	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	1	2	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	2	1	2	1	2	1	1	2	2	1	3	1	4	1	1	2	3	2	2
28000	-430.659968591041491	-437.515456542000891	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676407212310865	1	2	3	4	4	6	5	7	4	5	5	6	8	7	10	6	7	8	9	9	7	9	8	10	11	9	8	11	10	13	11	10	11	10	9	13	10	11	11	12	13	12	10	9	12	12	12	13	14	13	12	14	14	15	14	14	15	14	12	15	17	16	17	17	18	19	19	20	21	22	23	0	1	1	2	2	11	3	3	2	4	3	3	11	6	16	3	10	8	12	10	6	12	16	7	13	21	12	24	12	45	21	22	43	20	17	25	26	44	21	8	38	32	16	8	38	32	25	13	26	42	32	43	39	45	44	25	51	36	39	51	47	36	57	59	52	36	57	61	46	67	63	1	1	1	1	1	1	1	2	1	1	1	2	1	1	3	2	2	1	1	2	1	2	1	1	1	1	1	1	3	1	2	1	1	1	1	2	1	1	2	3	1	1	1	1	1	1	1	2	1	1	1	2	2	1	4	1	2	1	1	2	2	1	1	3	2	3	2	1	3	2	4
28500	-415.064326970424247	-421.919814921383647	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631121235930540	1	2	3	4	4	6	6	7	6	6	5	6	9	6	9	7	7	9	9	7	6	8	9	10	11	10	8	12	8	13	9	9	12	11	9	13	10	11	12	10	10	13	11	12	11	12	13	12	14	14	12	14	12	13	13	14	14	14	15	15	16	16	17	17	19	17	18	22	20	21	23	0	1	1	1	2	4	4	12	4	5	3	3	2	5	16	7	10	7	2	10	11	6	16	12	13	21	12	15	11	38	21	22	43	20	17	25	21	41	26	27	19	32	23	38	19	32	25	25	39	46	32	33	37	41	38	48	32	47	53	46	47	25	60	59	33	62	57	47	63	67	42	1	1	1	2	2	1	2	1	1	1	1	2	3	1	1	1	1	1	2	1	1	1	2	3	1	2	1	2	2	1	2	1	1	2	2	1	3	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	1	2	1	1	3	1	1	2	2	2	1	1	4	1	3	4	2	2	5
29000	-394.518449663596925	-401.373937614556326	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694737806998154	1	2	3	5	5	4	5	5	7	6	6	7	8	6	9	6	7	8	9	9	7	9	8	9	10	9	8	11	6	13	10	10	12	11	9	12	11	10	12	11	12	13	11	13	11	13	12	14	15	13	12	13	14	14	14	13	15	14	16	16	18	15	17	17	17	18	19	21	20	22	24	0	1	1	2	1	3	3	3	4	4	6	3	5	6	18	3	10	7	4	10	6	11	16	3	13	21	12	15	8	45	21	22	29	20	17	25	26	19	26	27	45	32	22	38	19	32	25	56	26	51	32	43	39	41	44	25	32	47	49	32	47	36	32	59	43	62	63	47	57	67	69	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	2	1	3	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	1	2	1	2	1	1	3	1	2	1	1	2	1	2	2	1	1	2	2	2	2	1	3	2	1	5	2	2	2
29500	-397.942371279591953	-404.797859230551353	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713363601570418	1	2	4	3	5	6	5	6	4	6	5	6	9	7	9	7	7	9	8	8	7	9	8	9	10	9	10	11	10	13	11	10	12	10	10	12	11	10	13	11	13	13	10	13	11	12	12	14	15	13	13	14	15	15	13	13	15	13	14	15	18	14	17	16	17	19	17	20	21	22	22	0	1	2	1	2	11	3	3	4	9	3	3	2	11	16	3	10	7	9	10	11	14	3	12	5	21	12	15	8	45	21	22	43	20	17	13	26	19	37	27	45	22	16	38	38	32	25	13	39	46	22	33	59	41	38	13	46	36	39	46	47	36	32	59	33	62	51	47	63	67	63	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	2	1	1	2	3	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	3	1	3	2	3	3	3	2	2
30000	-413.261999205600830	-420.117487156560230	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626756589762303	1	2	4	4	3	6	6	6	5	7	5	7	8	6	8	6	6	8	8	8	7	7	8	10	10	9	10	11	10	13	10	9	12	10	11	12	11	10	11	12	11	12	10	11	12	12	12	12	15	13	12	14	14	15	15	13	14	14	14	16	14	17	17	17	15	20	18	20	21	21	23	0	1	2	2	1	11	3	3	4	17	3	3	5	11	16	3	9	7	9	10	6	14	16	18	13	21	12	15	8	45	21	22	43	20	17	25	31	19	21	27	38	32	23	38	41	32	25	25	39	42	32	43	39	41	44	48	22	47	39	57	25	25	57	59	43	62	32	61	67	63	69	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2	1	2	1	2	2	2	1	1	1	2	2	1	2	1	1	1	2	2	1	2	1	2	2	1	2	2	1	2	2	2	1	2	2	2	3	2	1	3	3	1	2	2
30500	-407.576354313115758	-414.431842264075158	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.484547147242235	0	1	4	4	4	6	6	6	6	6	5	6	9	7	9	7	7	8	8	8	7	10	8	10	10	9	10	12	9	14	10	9	11	10	10	11	11	10	12	10	11	12	9	12	12	12	13	14	14	14	11	13	14	15	14	14	15	14	15	16	17	16	17	16	16	20	18	21	20	21	23	0	1	2	2	1	11	5	3	4	4	3	3	5	11	3	12	10	7	12	10	11	32	16	12	5	21	2	15	8	45	26	14	43	20	17	13	26	19	31	3	38	51	3	38	41	32	36	36	39	51	32	33	39	41	38	25	51	47	53	42	47	56	60	59	16	25	63	61	57	67	57	1	1	2	2	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	1	1	1	3	1	4	1	2	1	1	1	1	1	2	2	1	2	2	3	1	1	2	1	1	2	2	2	1	1	2	1	1	2	2	2	2	1	1	2	2	1	1	1	4	4	1	1	2	2	4
31000	-412.952764855999362	-419.808252806958762	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681199114610659	1	2	4	3	4	5	5	5	6	5	3	6	6	6	10	6	6	9	7	8	7	10	8	7	10	9	11	11	8	14	11	9	11	11	10	12	11	11	12	12	12	12	11	13	12	13	12	13	14	14	12	15	14	14	13	13	14	14	16	15	16	16	17	17	18	19	17	20	19	21	24	0	1	1	2	1	11	2	3	1	4	2	5	5	3	18	3	10	7	5	10	6	14	16	12	13	21	7	15	8	45	21	14	23	20	17	25	26	9	26	27	38	32	23	38	38	32	25	36	39	42	32	33	39	41	38	25	51	25	49	32	47	56	51	59	33	62	32	61	67	46	69	1	1	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	3	2	2	1	2	1	1	2	1	3	1	2	1	2	1	2	2	2	2	1	2	1	1	1	2	2	1	1	2	1	1	2	1	2	2	2	2	1	2	1	2	1	2	2	1	4	1	3	2	3	2	1	3	2
31500	-418.946746234670854	-425.802234185630255	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698626217298405	-2	1	3	5	4	4	5	5	7	6	5	6	9	6	7	7	7	9	9	8	6	8	8	9	10	8	10	10	10	14	10	9	11	9	9	12	11	10	12	11	12	12	12	13	13	13	12	14	14	14	12	14	13	14	13	11	15	14	16	17	16	16	18	17	18	19	19	19	20	21	21	0	1	2	2	1	3	3	5	4	5	6	5	3	6	3	8	10	8	9	10	5	14	16	12	5	21	5	15	8	45	26	22	12	20	10	5	26	13	26	27	38	32	23	38	41	32	25	56	39	46	32	43	39	41	38	25	32	36	26	42	47	13	57	59	36	48	63	61	63	67	69	1	1	1	2	3	1	1	1	2	2	1	1	3	1	2	1	1	2	1	1	1	1	1	2	2	2	2	2	2	1	1	1	4	1	1	4	2	1	2	1	1	1	2	2	1	2	1	2	1	1	2	1	1	2	1	1	3	1	4	2	2	3	2	1	4	2	1	1	2	1	1
32000	-424.452583321232737	-431.308071272192137	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647529770514411	1	2	3	4	4	5	5	7	6	7	4	7	9	6	10	7	6	9	8	8	8	8	9	9	9	9	11	11	6	13	11	10	10	11	10	12	11	10	11	12	13	10	10	12	12	13	11	11	12	12	11	14	14	15	15	13	14	14	16	16	17	17	16	17	18	19	18	19	20	21	21	0	1	1	3	1	11	3	3	4	4	3	5	8	11	18	7	3	7	4	10	9	14	16	12	9	21	12	15	3	19	21	22	16	20	17	25	26	19	26	13	44	22	16	38	38	51	25	25	39	42	32	43	49	41	38	48	32	36	53	32	36	56	57	53	18	62	60	61	63	67	69	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	3	1	1	3	1	1	2	2	2	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	3	3	2	1	2	5	1	1	1	2	2	1
32500	-414.427046388001202	-421.282534338960602	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701131839530554	0	1	3	4	3	6	6	6	7	5	4	7	8	7	9	6	7	7	8	7	6	10	9	9	10	8	9	12	10	14	10	8	10	10	10	13	9	11	12	11	12	12	12	12	12	11	12	12	13	14	12	14	14	15	14	14	16	15	15	15	17	16	18	17	17	19	19	20	20	21	23	0	1	2	2	1	11	4	3	4	4	5	4	6	6	16	2	10	5	2	10	11	14	16	18	23	21	16	7	16	45	21	8	23	20	17	25	26	19	26	27	38	46	33	38	38	32	25	25	39	51	32	43	39	41	38	48	51	36	53	32	47	36	57	53	43	62	57	61	46	67	63	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	3	1	2	2	1	1	2	2	1	1	1	2	3	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	2	1	1	3	2	2	1	1	2	2	1	2	4	1	2
33000	-419.808708747486435	-426.664196698445835	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693188208635626	0	1	3	4	4	4	6	6	6	6	5	7	8	7	10	6	7	8	9	8	8	8	8	10	10	9	10	12	9	13	10	10	12	10	10	13	11	11	11	12	12	12	11	12	13	12	12	12	14	14	12	14	14	14	14	14	15	14	16	16	16	15	18	18	19	19	17	20	19	21	22	0	1	1	1	2	3	3	3	4	4	6	11	5	6	7	3	10	7	12	10	11	14	16	7	13	21	12	15	8	38	21	22	43	20	10	25	26	7	26	27	38	32	23	19	41	32	25	19	39	46	32	43	39	41	44	48	46	47	39	42	47	36	67	59	43	62	57	61	46	67	63	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	3	2	1	4	2	2	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	2	2	2	1	1	3	2	1	3	3	2	1
33500	-387.375154234635659	-394.230642185595059	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663455407267623	1	2	3	4	4	5	5	6	3	6	4	5	10	6	8	6	7	8	8	8	7	9	8	8	9	9	10	11	9	13	10	10	9	10	11	12	10	10	13	11	12	11	11	12	12	13	11	12	14	13	13	15	15	14	14	14	16	12	14	17	18	16	16	16	17	18	18	20	21	21	23	0	1	1	9	1	11	3	3	1	9	3	3	18	6	3	6	10	7	8	10	6	14	8	12	1	21	25	15	8	45	21	22	23	20	17	13	26	19	26	27	38	32	33	38	38	32	25	25	39	42	32	43	39	41	44	48	42	25	21	57	47	36	46	39	52	62	57	61	63	67	69	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	4	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	2	1	1	2	3	2	3	1	4	2	2	2	1	1	1	1	2	2	1
34000	-416.792976194690937	-423.648464145650337	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579052401746741	1	2	3	3	4	6	6	6	6	6	5	6	8	6	10	7	7	8	8	9	7	9	7	8	10	9	10	12	10	11	9	9	11	11	10	12	11	9	13	12	10	12	12	12	12	11	12	12	14	14	13	13	15	14	14	14	16	14	15	17	17	16	16	17	18	18	18	21	20	21	24	0	1	2	2	1	11	5	3	4	5	3	5	3	11	16	1	10	5	5	10	11	5	3	3	5	21	8	15	8	41	21	13	23	20	17	13	26	19	26	27	38	46	23	38	30	32	25	13	26	42	32	33	39	41	38	48	46	25	49	42	25	48	32	59	23	62	63	61	60	63	69	1	1	1	1	2	1	1	2	1	1	1	1	3	1	1	3	1	2	2	2	1	2	2	3	3	1	2	2	2	1	1	1	3	2	1	2	1	1	2	2	1	1	2	2	1	1	1	1	3	1	2	1	2	2	2	2	2	1	1	2	3	2	3	1	5	1	1	2	2	2	2
34500	-389.605659251433224	-396.461147202392624	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.764301769357620	1	2	4	2	5	6	6	6	5	6	5	7	8	7	9	6	7	9	7	8	7	8	8	10	10	9	9	11	10	12	10	9	11	10	9	12	10	9	12	11	12	12	12	13	10	11	12	14	14	11	13	14	14	15	15	13	15	15	15	15	16	17	17	17	18	19	18	22	20	20	22	0	1	2	1	1	1	3	3	4	4	3	3	5	6	9	3	10	7	6	10	6	6	16	12	13	21	12	15	8	45	21	14	7	20	17	25	26	9	26	27	38	32	18	45	38	32	25	25	39	32	46	33	39	30	44	25	46	47	31	42	47	56	57	59	43	62	60	61	63	67	69	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	2	1	2	2	2	1	1	1	2	1	1	2	1	2	1
35000	-409.116251783109192	-415.971739734068592	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692715745109447	1	2	3	4	4	4	5	5	6	6	5	7	8	7	10	6	7	8	8	8	7	8	8	9	10	9	10	11	8	13	10	9	10	10	10	12	11	9	12	9	13	12	11	13	11	12	12	13	14	13	12	14	14	14	14	13	15	14	16	16	18	16	17	17	19	19	19	21	19	22	23	0	1	2	1	3	3	3	3	4	5	1	11	16	6	16	3	10	7	5	10	11	14	16	18	13	21	12	15	8	45	21	14	16	20	17	25	21	5	31	12	45	32	33	38	38	32	25	25	39	51	32	43	39	38	44	25	51	47	53	22	47	56	51	59	43	62	60	62	46	67	69	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	2	1	1	1	2	1	2	2	2	1	2	1	1	1	2	2	1	2	1	2	1	2	1	2	1	1	1	1	2	1	1	2	1	2	2	2	1	3	3	1	3	1	3	2	1	2	2	2	2
35500	-393.358623138454448	-400.214111089413848	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633898060494965	1	2	3	3	4	6	5	5	7	5	5	5	9	6	9	6	6	8	8	7	7	10	8	9	10	9	10	11	8	14	10	9	11	9	11	12	10	11	13	11	13	12	12	13	13	12	13	13	15	13	12	15	14	15	14	14	15	14	16	16	17	16	16	17	18	19	18	22	20	21	24	0	1	1	1	2	11	3	3	4	4	3	3	29	11	23	3	10	7	9	10	11	32	3	23	13	21	12	15	8	45	26	6	23	20	10	25	21	9	26	12	38	22	23	38	38	22	25	36	39	42	32	43	39	41	38	25	22	47	53	57	58	36	51	59	33	62	46	61	67	60	70	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	3	1	1	1	3	1	2	1	1	1	1	1	2	1	1	2	2	3	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	1	2	2	1	1	4	1	3	3	1	2	1
36000	-377.599368156443632	-384.454856107403032	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.724169244217318	0	1	3	4	4	6	5	5	6	5	5	6	9	7	9	5	6	8	8	8	7	8	8	10	10	9	9	11	8	14	10	10	11	10	10	12	11	11	12	10	12	13	12	12	13	12	12	12	14	14	13	15	14	14	14	14	15	13	16	16	17	15	17	18	18	19	18	21	19	21	23	0	1	2	1	2	11	3	3	4	4	3	3	5	6	16	3	10	7	9	17	11	14	16	27	13	21	3	15	8	45	21	22	15	20	17	25	26	19	26	8	38	32	33	38	41	32	25	25	39	51	32	43	37	41	44	48	46	47	53	42	47	36	57	59	33	62	51	61	57	67	60	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	1	1	2	2	2	1	1	2	1	1	1	3	1	2	1	1	1	1	1	2	1	2	2	1	3	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	2	2	1	1	1	3	2	3	2	1	1	3
