step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79
10000	-231.736998275132720	-240.787841655584060	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999920254612704	1	11	5	3	6	5	7	5	6	4	6	5	7	6	8	4	7	7	10	7	9	11	8	8	8	8	9	9	11	9	10	10	10	10	10	12	14	13	12	9	9	9	10	10	12	12	10	11	12	14	12	12	12	15	12	10	14	13	14	14	14	13	11	18	11	12	15	15	12	16	14	16	15	18	18	20	17	16	16	0	40	16	1	4	10	4	4	6	4	12	4	5	6	9	4	8	3	24	12	6	42	5	17	17	14	8	26	42	26	21	6	15	27	26	9	36	2	19	25	26	15	40	9	32	30	27	11	48	53	47	29	43	50	19	24	36	19	58	36	29	49	31	69	32	24	49	56	30	48	25	60	36	59	46	77	57	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-253.904267839002159	-262.955111219453499	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989916981975349	1	11	4	2	6	6	4	4	5	5	5	5	7	8	7	7	7	9	7	7	11	10	9	2	7	9	9	4	9	8	8	7	11	9	10	9	11	13	12	10	9	10	11	10	9	12	11	11	13	10	13	14	11	15	10	10	13	12	14	11	15	14	14	17	13	14	13	6	13	14	13	14	9	17	16	19	19	18	15	0	20	24	1	3	28	4	24	8	7	4	28	5	8	8	68	11	5	28	12	35	32	12	1	9	31	20	4	6	6	68	8	25	19	18	6	29	47	23	31	31	18	45	31	6	48	26	29	40	34	60	57	42	67	18	25	37	44	67	42	67	51	49	59	31	48	23	1	44	17	73	60	13	57	54	74	75	71	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-231.331722545589884	-240.382565926041224	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987210928743052	1	9	2	3	6	5	4	5	6	4	5	6	8	11	10	7	7	7	8	8	9	12	9	7	5	6	6	9	11	9	9	7	9	8	9	13	14	10	11	10	10	9	11	10	12	13	9	10	10	13	12	11	12	14	8	11	12	13	13	15	15	13	13	18	9	15	14	14	15	14	14	16	16	17	17	22	18	18	19	0	5	1	1	6	7	4	4	6	4	7	11	24	40	55	12	1	27	9	12	16	40	18	10	10	6	7	55	21	16	16	9	17	27	11	29	14	65	42	13	13	20	65	13	17	29	34	23	55	21	33	33	42	39	12	55	48	14	42	14	14	43	43	72	19	68	52	15	22	62	53	39	69	48	54	64	73	39	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-236.912922644781588	-245.963766025232928	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.958738255313714	1	10	4	3	3	6	6	5	6	5	3	6	9	10	9	7	6	9	9	8	7	10	10	8	7	8	9	8	9	9	9	10	8	10	8	12	12	11	2	10	9	8	11	10	11	12	8	10	11	10	12	15	12	15	12	10	14	11	14	15	13	13	14	17	14	15	10	13	16	16	15	16	17	16	13	19	17	15	17	0	24	11	1	39	3	3	11	11	39	39	4	28	47	35	9	11	28	47	7	3	35	33	9	10	1	25	10	16	33	7	17	12	6	7	44	29	28	1	21	28	12	15	17	22	67	17	35	2	20	31	68	25	59	44	25	51	14	38	75	36	27	55	60	56	51	27	56	65	57	75	78	75	55	51	77	60	49	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-238.222725564565081	-247.273568945016422	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983935946799232	0	9	5	3	5	6	6	6	6	5	5	5	7	9	10	7	8	9	7	9	11	11	10	8	7	9	8	9	9	9	8	9	8	8	7	10	14	12	12	10	8	7	10	8	11	8	11	6	13	12	11	14	11	15	10	10	12	12	13	13	14	10	15	15	15	14	13	16	15	16	14	16	13	17	19	18	19	17	19	0	46	4	1	4	10	11	11	4	4	4	1	10	24	9	6	19	35	3	33	26	14	17	42	1	6	7	3	13	25	9	13	8	35	10	27	39	23	2	34	19	48	17	48	18	13	23	11	50	36	26	53	56	22	14	5	55	56	43	18	15	6	21	66	67	51	22	59	59	73	67	22	2	54	72	54	32	68	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-230.316452708426709	-239.367296088878049	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992264830309125	-1	11	4	4	0	5	7	6	5	3	6	5	8	9	9	6	6	8	9	8	8	11	9	8	5	8	8	8	10	9	9	7	11	6	10	10	15	11	12	7	9	6	11	9	10	12	9	10	11	13	13	14	11	15	11	10	13	11	11	13	12	13	15	16	14	12	14	16	15	16	8	14	17	16	18	19	17	14	21	0	35	10	1	1	4	25	6	10	5	9	10	11	27	32	4	12	34	27	34	34	14	32	16	10	3	11	16	28	27	28	9	31	6	13	27	22	23	45	9	21	9	41	26	26	49	17	7	45	43	49	60	14	72	14	7	41	71	13	45	35	58	57	60	50	35	61	52	50	57	3	61	61	39	66	67	74	41	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-234.625821875327603	-243.676665255778943	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.963133964907180	1	10	3	4	4	6	3	5	4	5	4	5	9	11	10	5	6	7	9	9	9	12	10	8	6	9	9	7	11	8	9	8	7	9	9	14	14	11	11	10	9	10	11	9	11	13	11	9	13	14	12	11	7	12	11	10	12	8	10	15	14	13	14	16	9	14	10	16	15	18	13	16	11	17	19	22	17	17	19	0	33	1	7	7	12	1	4	3	3	7	3	53	20	41	9	4	7	8	32	32	67	21	33	10	30	28	17	35	25	30	5	16	33	28	43	39	42	41	65	33	21	48	18	48	23	41	24	67	71	42	21	5	45	27	20	56	6	41	47	51	42	20	66	53	33	26	46	50	69	57	61	41	72	72	60	63	68	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-229.307067927703827	-238.357911308155167	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999053336742458	0	11	5	3	6	5	7	6	5	6	5	5	8	10	9	6	7	8	10	4	10	11	9	6	8	8	8	9	10	7	10	10	9	9	8	13	14	12	7	10	9	7	10	9	12	13	10	10	12	11	12	15	8	14	9	7	13	9	13	15	14	12	16	16	13	14	13	15	14	17	14	17	15	17	14	22	18	17	20	0	23	20	1	20	4	10	6	20	4	4	4	10	16	16	6	9	16	18	4	55	15	13	12	42	9	5	5	41	6	30	25	27	53	39	33	59	43	24	23	17	3	28	42	15	23	4	25	29	29	21	12	7	14	30	12	2	13	42	61	2	58	46	37	47	51	51	36	48	63	35	59	69	61	45	79	66	63	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-242.583490538829551	-251.634333919280891	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989757643128000	0	10	5	3	5	5	7	4	4	5	6	2	7	10	8	6	6	9	8	8	7	11	6	8	8	8	8	9	9	8	7	7	9	9	8	13	14	12	12	10	10	8	10	10	11	13	9	11	12	11	11	15	11	14	9	8	13	7	13	12	14	13	13	18	15	15	15	16	10	17	10	16	18	17	17	20	16	18	20	0	26	8	12	9	9	16	4	12	1	9	1	10	8	31	9	3	35	31	31	16	18	10	11	6	58	21	35	23	11	6	6	16	32	5	25	36	43	44	27	13	23	33	33	18	24	7	28	10	47	34	57	25	46	58	17	53	3	55	56	60	49	45	77	39	14	61	69	18	77	15	67	57	68	41	38	66	36	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-226.964268443096358	-236.015111823547699	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986887283389560	1	10	2	3	5	6	7	5	6	5	4	6	8	10	10	6	6	8	9	9	11	12	10	7	7	8	8	8	9	10	9	4	9	10	10	14	13	12	10	11	10	7	10	10	11	13	11	9	13	15	11	15	8	12	11	9	12	12	15	12	15	13	15	17	13	14	15	15	14	17	15	16	16	18	18	20	16	18	19	0	42	1	3	1	5	17	32	8	4	3	11	25	28	29	10	4	6	42	24	27	35	48	6	5	25	12	9	11	27	9	1	25	27	16	23	57	56	28	28	7	8	11	17	20	40	34	18	38	22	2	19	9	44	6	25	15	56	62	44	38	56	62	62	38	15	36	22	43	66	66	50	62	72	72	66	63	59	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-225.362476699241171	-234.413320079692511	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998343892370147	1	11	3	4	6	6	7	6	5	3	6	5	8	11	7	7	6	8	9	9	11	10	9	7	7	5	8	8	11	9	4	9	10	8	7	13	13	11	10	8	10	7	10	10	11	12	11	10	12	14	11	14	12	13	9	10	13	13	14	14	15	13	14	18	14	11	13	12	16	17	14	13	18	16	16	20	15	17	20	0	33	1	3	4	26	6	10	3	1	12	4	4	13	12	8	26	5	5	16	20	20	24	26	11	3	6	25	44	16	1	15	23	6	26	66	47	25	16	26	34	5	7	11	30	48	33	40	20	57	20	53	19	47	7	28	49	49	46	39	59	29	39	77	19	48	46	13	68	77	20	21	74	58	65	50	65	67	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-221.311190939101721	-230.362034319553061	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985960481361123	0	9	2	4	5	6	6	6	5	3	6	4	9	9	10	6	6	8	10	8	11	11	8	7	5	8	8	8	11	10	10	9	9	10	9	12	15	12	11	11	9	10	7	9	10	13	10	10	12	15	12	13	12	14	9	11	13	11	14	15	14	13	13	17	10	15	13	15	15	16	9	16	16	18	18	21	18	14	20	0	23	1	3	10	4	10	3	12	3	5	3	7	18	35	4	5	11	14	6	33	33	24	16	3	25	11	6	18	32	18	43	24	55	23	42	67	15	34	31	28	26	8	11	35	2	71	16	32	56	65	44	21	36	8	24	58	18	52	39	51	55	19	72	23	54	21	78	48	61	28	68	21	64	78	79	70	39	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-233.848547862901171	-242.899391243352511	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995183823503260	0	10	3	3	5	6	7	6	5	2	5	5	3	10	9	7	8	8	8	7	9	10	9	8	7	8	8	7	9	10	7	9	8	9	10	12	12	10	12	10	7	7	9	6	12	12	10	9	12	14	13	14	11	13	9	7	12	11	15	12	13	10	15	16	14	15	14	15	15	13	15	17	17	17	19	20	16	19	19	0	15	1	10	4	4	12	12	3	1	10	3	1	28	31	9	7	16	42	6	17	31	33	6	12	20	4	5	13	31	44	28	56	17	17	35	26	16	34	28	9	11	8	11	34	14	48	25	40	38	23	39	32	39	13	6	32	7	36	2	37	41	39	59	37	50	2	50	46	39	61	68	68	64	65	73	52	72	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-242.093051932262654	-251.143895312713994	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993588835788398	0	11	5	3	5	6	4	5	6	6	4	5	8	10	4	7	6	7	8	7	10	11	6	7	7	7	8	9	11	9	8	9	10	6	9	13	12	13	11	10	8	10	9	3	11	9	11	10	12	14	13	13	8	14	12	11	9	11	10	14	13	11	15	16	13	14	13	11	13	16	13	15	16	18	15	20	17	17	21	0	14	7	1	15	7	4	15	11	11	4	7	9	13	4	8	7	7	6	3	57	46	4	7	23	6	34	25	57	3	8	53	35	12	20	37	26	39	41	13	9	32	6	1	43	19	28	41	53	71	13	16	12	65	68	28	24	28	9	37	19	59	49	48	62	52	45	46	57	38	45	67	38	70	38	74	60	72	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-249.085809373653944	-258.136652754105285	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999912048919343	1	10	5	3	5	3	6	5	5	6	3	6	8	10	9	7	8	9	9	8	11	12	7	8	7	9	6	4	9	8	9	8	8	7	10	12	14	11	10	7	7	8	11	10	11	8	10	9	13	15	13	14	9	14	12	9	13	10	14	11	15	13	13	17	15	10	10	16	14	16	15	17	17	16	18	20	11	17	17	0	32	4	1	6	1	9	28	11	9	1	3	4	20	23	9	27	3	20	10	26	58	3	25	11	41	1	6	27	23	16	27	10	28	25	18	36	14	46	9	28	28	14	8	56	10	48	8	21	63	36	49	34	62	26	13	45	18	35	25	55	60	66	58	62	40	53	36	27	43	22	61	63	39	68	79	46	52	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-237.641689135559488	-246.692532516010829	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995221144365367	1	10	5	4	4	6	5	6	6	6	3	2	8	11	10	6	8	3	9	9	10	12	8	7	7	8	7	8	11	7	8	9	10	6	8	14	14	11	10	11	10	10	11	9	11	6	11	11	12	15	12	12	12	12	9	7	14	12	15	13	11	13	14	17	14	14	13	15	13	15	13	17	16	15	16	20	16	19	17	0	17	18	12	12	18	4	18	3	11	12	1	24	2	28	5	6	1	16	31	26	45	56	16	8	46	8	16	31	3	56	25	23	5	16	35	54	27	28	4	30	20	42	10	13	7	41	26	41	15	55	2	45	28	24	10	51	19	63	43	2	10	47	74	53	53	29	65	43	57	15	60	49	62	51	79	57	64	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-248.515143925451980	-257.565987305903320	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993218699579597	0	10	5	3	5	6	7	5	6	5	6	4	9	10	8	7	6	8	10	8	10	12	10	7	5	9	9	7	7	9	8	9	10	9	9	14	11	8	9	7	9	9	10	8	10	13	10	11	12	14	12	14	11	14	11	8	13	11	13	13	12	11	14	14	14	13	10	15	13	16	13	16	17	18	16	21	18	16	13	0	42	4	1	1	4	4	12	25	4	10	4	56	12	17	4	4	40	10	25	5	19	44	12	4	6	7	11	25	8	29	17	39	16	28	48	31	7	28	6	20	31	38	9	24	20	35	30	56	58	2	37	27	69	17	3	21	45	42	53	45	30	53	24	69	48	34	46	61	46	55	41	70	72	55	74	57	71	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-227.709826241723647	-236.760669622174987	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998928736339331	0	10	2	1	6	5	6	4	5	2	3	4	8	10	8	7	7	7	8	9	11	12	7	8	5	4	7	8	9	9	6	9	7	7	9	14	15	11	12	9	10	9	11	8	11	13	9	11	12	14	12	14	11	15	12	10	11	11	14	14	14	12	16	17	13	14	13	15	15	18	15	16	15	10	17	21	19	18	20	0	24	4	1	8	12	26	10	8	1	1	3	18	7	18	10	7	25	6	13	14	30	25	3	3	3	11	31	33	9	9	7	6	11	27	40	61	42	56	18	15	15	74	7	24	21	13	44	48	39	2	32	74	66	21	15	42	13	49	65	22	53	50	63	55	41	14	62	45	63	59	50	67	40	69	77	73	72	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-225.554345535361392	-234.605188915812732	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995891127246910	0	7	5	2	4	5	5	6	6	5	5	4	8	10	8	7	8	8	9	9	11	8	9	7	7	8	6	6	9	9	7	8	10	9	10	14	15	13	11	10	7	10	10	10	10	12	9	9	9	12	11	12	9	14	11	9	13	10	14	14	12	13	15	18	14	15	14	15	13	16	13	17	17	16	19	21	18	18	19	0	10	5	1	1	5	12	6	10	4	4	4	8	16	16	6	31	16	22	28	48	2	26	5	7	24	12	12	13	25	7	25	19	9	34	50	71	46	16	49	10	48	15	32	26	18	12	41	22	55	53	31	41	42	2	8	61	24	46	38	45	55	54	65	71	57	21	52	49	63	39	66	60	67	66	68	36	66	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-238.324817603602497	-247.375660984053837	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982023152715557	1	11	5	3	5	5	7	5	6	5	4	6	9	11	10	4	7	8	10	5	11	10	7	7	6	8	8	8	9	9	10	10	11	9	6	10	12	9	8	10	10	5	11	9	9	12	8	11	12	14	12	15	10	15	12	11	13	13	15	12	12	13	16	13	13	14	15	14	15	15	13	17	12	17	18	20	18	13	17	0	45	16	1	16	4	11	16	16	4	1	16	17	28	13	4	11	17	13	11	31	34	11	5	5	23	10	9	47	27	39	30	40	20	10	24	32	26	23	45	28	16	19	23	11	48	10	31	36	55	45	2	28	66	36	27	73	36	39	31	33	2	70	39	2	51	68	53	51	14	41	68	36	59	54	75	50	15	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-249.700128289000247	-258.750971669451587	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980180036288497	1	9	4	4	6	6	6	6	3	4	6	5	9	10	8	7	8	8	9	8	8	11	8	7	7	9	8	6	11	5	9	10	9	9	7	13	13	12	11	10	7	9	10	8	12	8	11	10	11	11	10	15	11	15	11	10	13	12	15	14	14	10	14	17	12	8	14	13	15	15	10	17	17	15	17	20	15	17	17	0	66	1	1	30	12	10	9	1	9	4	9	25	34	16	6	7	25	11	16	11	26	3	10	9	41	30	12	26	4	15	31	8	35	28	40	21	55	25	4	5	41	13	7	48	25	43	15	34	34	33	68	41	51	33	26	71	23	29	38	32	10	32	67	34	1	38	39	62	45	18	54	54	60	58	77	14	54	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-232.584180089135913	-241.635023469587253	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994748667456817	1	10	4	3	6	6	6	4	6	5	6	5	8	11	9	6	6	8	9	8	9	12	8	7	7	9	7	8	9	10	9	10	7	8	9	13	11	12	12	10	9	9	11	10	10	12	11	7	6	8	9	11	11	14	10	10	13	10	15	15	13	11	16	17	14	14	14	15	13	18	13	17	16	14	17	18	17	18	20	0	25	4	1	8	3	8	4	12	4	10	4	5	56	49	12	10	48	27	5	34	43	25	10	9	23	17	11	7	13	25	28	9	11	16	44	26	2	33	28	23	18	40	23	28	14	58	7	4	8	11	42	20	38	3	49	52	34	61	46	5	15	43	71	57	47	61	2	56	63	62	14	59	57	60	72	66	63	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-237.715280379050995	-246.766123759502335	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.942291930595690	1	8	4	3	4	6	6	4	6	5	6	5	9	7	9	7	8	8	9	8	10	12	10	7	6	9	8	8	5	9	2	8	10	7	9	14	14	13	10	10	9	8	11	10	12	13	9	11	13	13	12	14	12	14	8	11	12	12	14	14	13	12	15	17	11	15	14	13	16	16	14	16	15	17	18	21	18	16	14	0	5	1	31	31	10	4	31	3	5	31	8	29	4	25	29	4	7	42	11	17	56	27	10	5	11	34	29	8	25	1	29	14	31	27	15	50	22	17	16	18	9	15	2	44	33	11	28	44	30	48	48	41	58	7	39	40	48	62	46	23	23	49	61	21	79	40	65	62	36	62	68	57	58	78	75	72	38	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
