step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76
10500	-385.585774017357153	-394.636617397808493	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993915907455352	9	-1	6	3	11	10	7	17	6	12	4	11	13	17	21	11	15	9	12	4	25	19	13	22	20	21	21	16	23	21	17	19	18	23	16	32	29	16	30	33	28	24	22	29	22	22	25	26	25	29	28	23	25	27	32	29	29	28	25	35	31	18	28	28	37	29	35	40	39	37	37	45	42	47	50	48	9	0	2	2	7	20	4	10	11	7	2	7	11	1	35	9	16	20	4	2	19	5	20	62	3	28	62	23	13	9	3	16	12	31	5	30	26	12	42	21	45	22	10	31	28	10	31	3	15	45	27	28	25	43	48	15	22	43	27	53	45	5	52	31	36	32	58	36	47	50	66	60	71	57	72	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-380.257852462586754	-389.308695843038095	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984403474425002	9	1	7	7	11	6	11	14	5	15	8	13	9	15	19	12	18	16	12	18	22	16	13	17	23	26	15	22	22	20	15	21	26	27	19	24	17	26	23	32	28	23	22	28	22	24	19	26	22	20	27	24	26	27	35	33	27	27	29	28	31	25	31	29	40	31	30	41	39	37	38	51	40	38	51	47	6	0	2	2	3	2	6	3	2	23	2	3	6	13	7	3	27	19	4	12	50	9	9	12	17	27	11	1	23	19	6	23	21	16	7	22	16	45	17	41	15	22	37	20	8	24	31	47	24	3	45	27	32	50	48	67	29	29	39	21	35	30	25	62	41	35	15	64	33	58	55	65	64	48	71	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-403.345865002315577	-412.396708382766917	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995294267238052	6	-4	5	8	13	10	2	6	2	16	7	12	16	19	19	11	14	9	17	16	24	23	19	14	21	21	15	18	17	18	10	21	21	21	26	28	26	27	22	31	23	24	27	24	23	20	15	24	20	24	26	30	31	21	37	30	26	19	31	31	30	21	27	32	40	34	34	40	28	49	35	45	38	39	51	45	9	0	9	9	3	3	2	7	2	11	9	6	24	16	18	1	1	7	17	12	49	20	13	8	31	13	4	13	31	17	8	47	20	27	10	49	39	29	15	50	19	10	15	24	46	10	31	18	6	34	18	46	38	4	35	41	39	18	50	51	48	20	11	42	27	63	38	39	62	68	32	55	53	71	64	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-394.368268698089423	-403.419112078540763	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999247097214529	7	-3	9	9	3	10	7	2	9	15	10	7	15	12	15	10	15	12	16	19	21	13	15	21	19	24	22	23	18	20	14	21	27	21	25	30	29	25	25	33	29	16	23	28	25	27	26	23	19	32	28	27	28	14	38	24	31	21	31	31	35	27	29	28	37	28	27	39	36	44	36	34	44	32	53	41	8	0	5	5	2	1	8	2	5	16	5	2	14	3	18	7	9	5	4	22	10	12	6	18	16	23	11	22	11	12	1	19	32	11	20	28	39	42	54	37	35	4	42	34	22	16	28	19	18	56	24	58	42	6	62	21	34	22	29	35	64	29	48	24	60	23	21	27	66	68	28	38	57	56	65	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-401.060919453495274	-410.111762833946614	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990061860675894	5	-3	6	9	3	9	6	17	8	11	10	5	8	19	18	17	14	16	12	16	17	20	11	18	24	20	17	10	18	17	16	19	27	13	19	31	27	22	30	30	27	22	26	14	25	28	21	21	27	29	29	23	27	27	38	35	28	28	30	33	23	34	34	32	27	36	34	40	33	45	40	46	39	46	49	32	2	0	5	3	2	5	5	11	5	1	3	2	5	34	18	1	7	11	2	3	34	17	5	19	29	34	19	3	16	6	1	31	24	9	34	14	26	24	49	48	21	31	42	13	61	48	30	4	25	30	42	44	15	44	50	33	26	28	10	33	31	33	52	49	16	41	58	66	58	73	66	58	40	41	55	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-393.867203410745901	-402.918046791197241	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998821291073699	5	0	7	8	8	10	10	15	5	16	4	10	17	11	21	12	17	16	17	11	21	23	13	13	23	26	18	17	19	17	18	17	27	23	21	25	21	25	21	27	28	18	15	31	24	26	30	23	21	30	24	31	24	22	27	34	29	23	31	27	28	24	33	24	38	32	28	37	35	45	28	47	32	41	42	45	2	0	11	1	9	11	9	6	2	16	2	2	6	1	14	12	5	14	14	1	10	3	5	1	39	12	14	20	6	43	24	1	28	18	16	35	19	31	27	39	30	6	4	55	42	13	58	32	42	51	20	71	28	43	12	50	25	27	51	51	53	23	51	28	63	67	64	41	60	59	42	70	41	50	51	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-392.821832772600544	-401.872676153051884	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995892926386800	5	-1	9	6	9	7	5	13	6	13	13	8	12	14	20	12	13	15	13	16	22	23	9	12	22	25	18	19	20	16	18	20	28	21	21	22	28	18	29	36	20	23	24	20	27	24	26	25	23	27	18	31	22	18	25	33	34	34	26	32	28	24	32	27	34	36	26	33	37	41	31	44	28	34	45	48	2	0	4	2	4	7	2	9	2	9	9	7	7	9	30	5	5	13	7	4	10	54	2	5	41	15	16	10	20	4	14	8	25	13	11	30	47	18	46	64	16	44	34	10	44	32	32	28	32	15	20	47	19	7	44	62	64	34	28	42	62	27	29	38	43	50	27	39	42	50	67	69	35	71	40	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-391.711576176491747	-400.762419556943087	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999621179682268	6	-5	0	3	10	8	13	8	3	14	13	9	15	13	21	16	15	14	14	5	28	20	20	21	24	25	17	17	16	20	18	19	29	21	23	29	22	23	31	34	29	21	28	28	25	21	25	18	25	33	22	31	28	25	36	35	32	28	23	34	30	34	34	21	42	37	24	30	26	43	33	48	32	47	45	45	2	0	2	2	3	3	12	3	3	12	20	20	9	3	8	11	8	8	12	2	18	14	16	28	42	38	19	12	8	7	8	10	49	7	14	25	28	7	33	39	47	29	29	59	10	17	30	7	31	68	16	49	67	24	64	38	47	34	23	45	58	44	53	7	30	35	28	69	37	56	64	65	49	65	36	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-394.659879511224517	-403.710722891675857	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996840095880511	7	-1	9	2	12	8	13	16	4	12	6	11	8	16	22	14	19	17	16	17	20	25	15	20	15	23	17	21	24	23	21	18	27	24	26	26	26	14	31	31	25	16	21	33	25	28	28	27	28	25	17	25	25	29	34	31	32	27	27	22	31	34	37	23	34	35	33	29	30	43	39	52	39	39	53	40	4	0	2	2	9	9	1	5	2	3	2	1	4	13	19	6	8	6	12	13	7	8	3	23	12	14	10	14	17	7	51	1	14	16	14	32	25	2	50	60	23	10	51	58	28	26	34	17	14	16	9	64	27	21	46	52	48	60	32	16	34	51	33	20	37	39	27	20	38	76	67	53	34	65	76	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-383.357493504475428	-392.408336884926769	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995133991619336	0	-6	7	5	11	-1	9	14	1	16	4	9	15	12	15	15	12	10	12	15	27	24	12	20	22	27	17	21	21	21	21	24	24	18	21	30	25	19	31	27	29	22	17	30	21	28	31	26	23	26	31	21	21	21	35	37	30	34	31	35	33	25	34	21	26	35	29	35	34	46	34	41	31	46	46	48	2	0	1	1	11	2	4	18	2	3	6	4	7	3	7	5	3	11	4	12	54	27	3	19	15	10	3	14	43	16	10	20	20	18	14	17	54	18	62	13	22	10	5	35	10	33	48	25	16	35	40	10	19	27	45	41	28	40	29	32	47	27	48	5	24	48	28	57	49	56	51	63	65	72	59	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-385.415397182029210	-394.466240562480550	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981703032755816	7	-1	9	9	5	8	13	9	11	12	12	5	17	16	19	17	16	13	20	16	22	18	13	15	23	22	20	20	19	17	25	17	26	25	11	28	19	25	26	34	26	20	19	30	25	25	28	28	28	20	21	30	34	24	36	32	30	25	30	27	28	32	31	29	32	36	31	38	35	45	32	45	40	41	47	45	2	0	5	12	2	2	6	12	1	1	8	2	1	10	9	35	2	8	4	10	20	35	4	35	35	5	20	35	23	24	43	6	30	43	8	21	24	23	19	63	28	20	18	30	18	11	9	15	54	10	35	37	34	29	59	58	45	24	28	13	39	26	54	41	60	59	38	45	65	73	64	69	53	52	76	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-399.901343905739566	-408.952187286190906	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995400773314741	9	-1	9	6	10	6	11	14	8	16	8	13	14	15	13	18	11	17	16	13	17	19	18	16	22	16	5	12	18	17	21	6	28	25	28	33	24	19	25	34	28	23	23	22	28	25	24	26	18	33	26	26	23	25	25	28	36	24	22	21	27	31	38	24	40	38	36	41	39	39	34	49	33	38	52	45	2	0	27	2	11	2	27	11	2	7	4	27	4	17	3	13	11	13	9	9	12	15	5	32	3	3	2	11	5	4	1	2	59	21	44	34	38	9	49	62	59	14	21	30	54	15	18	31	5	33	20	58	22	59	18	25	59	38	8	16	60	45	33	49	53	41	73	36	36	40	45	68	64	41	76	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-385.343143527989469	-394.393986908440809	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997630918499434	5	-4	8	6	5	12	6	12	8	12	8	8	18	16	10	13	17	16	15	15	25	18	8	22	22	27	2	18	19	18	20	23	28	18	17	30	15	28	24	25	31	24	23	29	25	24	31	26	28	25	20	30	29	21	32	30	34	32	23	29	28	25	25	26	33	29	36	38	35	42	37	48	41	40	49	38	27	0	5	27	2	23	27	4	27	3	1	5	16	9	1	5	9	9	12	15	28	6	1	37	37	24	2	15	10	8	18	18	22	8	19	48	10	29	37	29	21	37	28	45	22	14	19	45	59	30	18	54	63	37	26	32	21	53	31	39	32	24	54	16	44	59	50	49	66	57	63	67	58	65	74	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-374.996028402046761	-384.046871782498101	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979693434455245	9	2	7	8	11	5	5	15	12	17	10	11	12	15	13	16	15	15	12	15	21	24	15	21	18	26	19	22	17	13	23	22	24	25	17	28	25	25	30	34	25	20	22	23	26	25	19	26	27	31	26	30	33	26	31	29	33	35	28	32	33	34	32	27	38	29	34	41	35	38	38	49	43	35	48	41	7	0	2	2	7	2	2	15	3	15	3	3	4	30	1	3	6	13	3	11	12	25	19	8	4	28	5	8	19	7	18	12	27	24	30	28	16	14	54	56	13	11	14	35	25	10	15	18	14	51	28	34	38	29	10	31	49	54	42	59	32	45	54	16	49	54	44	60	60	61	64	76	71	33	73	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-385.755470471645538	-394.806313852096878	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989767409069850	1	-3	7	4	4	10	7	10	10	14	13	11	19	11	17	16	16	18	16	15	25	24	16	15	16	22	17	16	22	18	21	23	32	24	25	25	27	20	30	34	26	14	25	29	22	23	29	23	14	29	25	27	31	20	31	33	33	18	26	33	33	27	36	31	40	33	33	39	29	47	29	43	36	47	49	43	2	0	4	1	2	1	1	7	5	1	9	4	49	5	49	12	7	42	6	3	58	10	7	12	12	28	4	10	24	9	7	49	46	20	13	16	10	16	45	35	24	8	17	34	49	17	45	14	4	51	25	31	51	8	43	35	59	16	16	34	37	54	64	62	69	43	50	66	32	57	24	40	51	63	72	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-399.876775929458518	-408.927619309909858	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992703463150738	6	-4	7	10	-1	7	13	17	9	14	2	10	12	17	17	13	16	13	18	12	22	20	19	21	14	27	15	19	21	22	24	25	16	26	26	24	20	24	27	33	30	20	24	23	20	25	21	28	27	25	28	24	31	28	30	29	33	27	23	26	35	32	33	24	35	30	22	33	38	33	33	49	29	45	38	37	11	0	11	1	2	1	12	12	1	6	2	5	1	18	12	6	9	1	8	9	17	25	4	20	6	30	4	8	18	7	17	19	1	16	37	19	17	28	23	46	24	33	67	14	33	33	16	23	43	45	33	14	23	19	64	30	49	59	29	22	62	59	64	28	34	23	27	48	61	39	50	69	27	75	21	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-396.523951643533053	-405.574795023984393	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998526564961547	2	-3	8	8	9	7	11	12	5	14	5	12	13	19	20	19	16	13	16	12	27	25	14	18	19	29	12	18	19	20	19	16	29	22	22	27	25	19	28	35	22	14	21	27	24	22	24	20	28	28	29	27	32	27	39	30	18	31	27	31	33	33	25	24	40	33	31	41	38	42	39	45	39	47	44	44	2	0	11	2	6	1	9	4	2	7	1	3	8	32	4	27	18	6	8	4	30	7	5	32	42	43	4	27	20	10	27	12	21	13	13	41	57	13	20	21	32	7	18	20	17	10	29	12	5	41	44	12	52	30	26	17	32	43	48	54	58	47	48	43	56	43	28	58	39	61	66	71	66	62	67	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-394.075926024554917	-403.126769405006257	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995298517211456	5	-1	7	3	7	12	4	13	11	14	10	8	14	17	18	13	11	16	19	19	25	18	17	15	15	20	21	19	24	23	22	21	27	22	14	25	28	27	22	35	32	24	22	30	28	25	25	28	18	32	16	25	29	25	33	23	34	30	25	24	26	34	36	24	29	29	32	38	33	45	35	47	42	42	49	36	2	0	7	2	4	11	2	7	12	4	12	2	1	17	24	5	12	2	11	51	49	8	4	9	12	4	19	1	32	24	18	17	27	18	7	16	64	20	8	45	36	51	23	27	29	20	15	64	35	46	17	49	34	49	54	20	43	64	15	35	23	30	41	31	52	64	29	44	48	68	66	53	40	62	69	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-390.967298808989540	-400.018142189440880	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983660637185118	7	-2	4	7	12	12	7	11	8	15	3	12	11	18	19	9	14	15	12	18	14	25	15	20	19	25	11	14	20	22	16	20	23	12	20	26	27	25	23	36	29	26	22	32	21	27	29	29	26	32	25	27	30	21	33	31	34	30	20	33	30	28	29	20	38	38	30	36	36	46	39	51	41	41	51	48	3	0	2	2	7	7	3	4	3	12	2	11	11	13	13	1	9	9	2	13	1	28	7	31	23	9	3	9	12	8	13	12	64	7	31	24	16	20	31	17	51	14	15	20	31	32	15	35	39	30	18	32	54	27	52	37	62	24	23	42	59	24	49	16	49	41	46	37	53	65	22	74	40	69	56	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-404.297171658741149	-413.348015039192489	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979449860997795	10	-3	9	3	4	12	10	14	6	9	13	10	17	16	19	11	19	16	17	15	21	24	11	21	19	17	15	17	24	22	14	18	24	15	22	27	26	22	17	34	26	23	25	25	17	28	24	28	27	27	27	30	28	26	29	31	32	34	18	33	25	32	34	29	34	31	31	35	34	48	40	55	36	40	48	38	9	0	4	2	2	12	5	23	5	4	1	4	12	7	12	9	18	7	20	7	6	27	10	45	1	4	9	16	45	14	4	23	8	3	32	35	19	59	31	38	45	18	59	39	7	24	24	16	23	6	28	46	33	15	31	35	48	67	11	44	13	61	41	59	43	17	64	67	67	40	48	73	64	15	69	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-394.388744421835554	-403.439587802286894	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997266455561951	7	1	9	5	11	5	12	16	10	13	10	5	16	15	16	18	17	17	13	13	26	21	11	9	18	24	12	20	20	21	20	17	25	25	19	28	27	23	32	32	27	18	19	24	22	21	21	25	16	27	27	25	29	20	29	33	28	31	27	29	28	23	34	20	37	26	29	37	26	35	35	52	42	42	52	44	2	0	6	2	4	2	12	19	12	11	12	2	19	11	4	20	23	19	24	3	15	13	3	4	49	20	6	14	14	18	19	5	17	30	10	43	17	20	38	51	5	14	8	42	28	14	10	64	24	13	42	15	32	15	42	41	62	44	29	14	48	54	54	17	16	30	44	33	54	22	34	76	68	60	40	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-380.613960340992321	-389.664803721443661	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987486552443206	7	0	5	3	10	11	7	13	10	15	12	8	17	12	17	15	14	13	19	17	21	21	14	18	15	28	12	15	16	23	22	20	26	19	23	32	21	25	29	33	28	14	24	27	20	23	24	23	22	31	20	23	26	29	25	35	30	26	26	25	20	33	35	22	36	33	35	41	34	37	34	42	43	44	51	48	2	0	2	2	1	1	4	4	3	6	12	2	7	4	16	7	9	7	27	1	15	27	12	11	1	49	3	9	12	17	13	18	47	17	20	46	29	34	30	10	45	12	29	17	29	24	19	11	23	44	14	15	22	13	64	58	51	37	47	51	15	64	59	25	59	60	58	40	26	47	58	39	36	65	73	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-402.775435874307618	-411.826279254758958	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998160751131581	6	-2	8	1	13	7	11	9	12	14	11	5	7	8	15	15	19	13	12	20	23	18	12	19	22	27	20	15	22	10	14	20	30	18	22	32	23	19	33	30	22	21	20	18	23	25	18	27	27	26	25	24	19	31	34	30	34	30	30	33	31	30	36	21	38	34	28	34	33	47	35	45	38	35	39	44	4	0	2	2	12	4	1	1	13	30	1	4	4	1	7	30	8	30	1	16	34	23	14	11	43	41	23	7	22	2	3	5	24	10	23	20	24	16	31	64	24	30	7	7	13	47	8	51	32	6	28	10	28	48	17	24	46	47	21	34	50	17	60	30	71	45	45	40	46	73	43	73	54	33	56	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-390.352079856070986	-399.402923236522327	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992953538522378	5	-3	7	10	3	7	11	16	5	12	3	11	13	16	15	20	20	6	14	15	25	18	16	18	12	22	17	19	21	19	18	14	26	28	25	25	22	24	23	35	25	21	22	22	26	25	22	24	21	30	23	27	32	28	34	32	28	29	27	35	32	27	32	29	28	34	26	30	39	40	35	45	41	41	49	41	2	0	1	1	2	11	9	18	2	1	2	1	18	25	1	15	11	11	9	18	24	10	25	9	5	7	13	20	14	32	12	4	28	24	26	31	20	17	19	53	23	20	32	7	22	16	23	16	14	27	28	49	35	42	50	41	47	41	51	34	45	39	31	37	36	58	7	41	38	64	57	57	40	60	53	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
